# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=744051095
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.7.2,marginal.8.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.7.3,marginal.8.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,marginal.7.4,marginal.8.4,index.1,index.2,index.3,index.4
-730.865,0.998946,0.034801,6,63,0,744.234,-1.31721,-0.0270536,1.74372,-0.149754,-1.48611,-0.264391,-0.390214,-0.328721,0.0977607,0.872434,0.900595,-0.0987532,0.188048,0.769357,0.590718,0.745579,-1.81009,0.562277,1.24016,1.33303,0.32724,0.424915,0.480818,0.207263,5.14228,4.91758,0.99419,0.992736,0.000437415,0.240557,0.360017,0.233351,0.164651,0.226755,0.219666,0.223111,0.24804,0.242161,0.244317,0,0,0,0,0,0,0.261758,0.158362,0.25141,0.240366,0,0,0,0,0.238413,0.233804,0.236049,0.252019,0.28277,0,0,0,8,10,6,9
-734.335,0.966652,0.0364097,6,63,0,748.581,-1.14846,-0.351825,2.25314,0.0632423,-0.49035,-0.354785,-0.552013,-0.838909,-0.352312,0.959525,-0.226574,-0.263389,-1.93158,0.646616,0.70324,0.913308,0.186057,0.11215,-0.577299,1.76374,0.378696,0.207966,0.484716,0.428615,4.90252,4.14284,0.992627,0.98437,0.000437415,0.19212,0.385702,0.217338,0.184211,0.191948,0.180771,0.165419,0.192092,0.234635,0.194796,0,0,0,0,0,0,0.235036,0.191895,0.201884,0.187474,0,0,0,0,0.217675,0.204089,0.185446,0.217849,0.32371,0,0,0,8,10,6,9
-733.884,0.997048,0.0349159,7,127,0,747.37,-1.64496,-0.0707112,2.13576,-0.782897,-1.31525,0.219429,0.09485,0.428427,0.570989,1.2159,0.106411,0.0863788,1.68867,-0.898575,-0.756502,-0.983841,-0.390342,0.866015,-0.488946,-0.965181,0.585573,0.361786,0.116936,0.313822,5.44178,6.16127,0.995687,0.997895,0.000437415,0.205429,0.48113,0.145975,0.111414,0.234269,0.221556,0.256701,0.272778,0.28261,0.212657,0,0,0,0,0,0,0.244113,0.233526,0.264876,0.262237,0,0,0,0,0.239652,0.233042,0.251016,0.258962,0.29681,0,0,0,8,10,6,9
-735.371,0.999287,0.0363138,7,127,0,746.218,-0.876762,1.02938,1.45647,-0.740019,-0.79447,-1.13894,-0.247452,0.426941,-0.0956437,1.4189,1.09496,-0.20241,-0.643882,-1.32651,0.437966,-0.213172,1.26234,-1.60356,0.812445,1.30007,0.497573,0.205926,0.627426,0.158781,6.45174,4.31557,0.998425,0.986817,0.000437415,0.3522,0.40159,0.184971,0.180946,0.157047,0.224514,0.287705,0.23784,0.259625,0.247529,0,0,0,0,0,0,0.25938,0.253116,0.215783,0.320255,0,0,0,0,0.22391,0.248457,0.268143,0.252805,0.298768,0,0,0,8,10,6,9
-732.824,0.999617,0.0379628,7,127,0,748.662,-0.538893,0.223709,2.33771,-0.802976,-1.10705,-1.05352,-0.520979,0.327385,-1.25891,0.077511,-1.89947,0.267286,0.469105,0.718758,1.26376,-1.75501,0.63173,0.520382,-0.254308,-0.417624,0.346921,0.144866,0.59594,0.0277403,5.24924,4.88948,0.994776,0.992531,0.000437415,0.24753,0.4053,0.187535,0.172058,0.174708,0.20282,0.25425,0.164715,0.253527,0.20484,0,0,0,0,0,0,0.237845,0.207633,0.212744,0.268384,0,0,0,0,0.227945,0.230456,0.234494,0.226982,0.2333,0,0,0,8,10,6,9
-731.089,0.993848,0.0396882,7,127,0,741.366,-0.175038,-0.0437578,1.75004,-0.656581,-0.681804,-0.995913,-0.599373,0.727899,-0.695077,-0.400414,-1.65532,-0.851212,-0.0198767,-0.765145,-1.39845,-0.164654,0.735973,0.0692615,-1.32587,-0.191649,0.351057,0.103918,0.993435,0.145645,4.9562,4.9728,0.99301,0.993124,0.000437415,0.256215,0.39157,0.217627,0.216132,0.198133,0.221046,0.310726,0.215348,0.266563,0.242505,0,0,0,0,0,0,0.269818,0.265031,0.210034,0.280871,0,0,0,0,0.237157,0.247488,0.284161,0.244968,0.252782,0,0,0,8,10,6,9
-731.059,0.994174,0.0408434,7,127,0,743.083,-1.02119,0.547847,1.31741,-0.560977,-1.71434,-0.503899,-0.533019,0.0100109,-0.442687,1.35708,0.497257,0.798116,-0.00182615,0.445248,1.02481,-0.818379,-0.958715,-0.0844912,0.880222,0.154695,0.328714,0.141425,0.252492,0.0651403,5.40212,5.10611,0.995513,0.993977,0.000437415,0.290998,0.345618,0.221999,0.163506,0.225249,0.223587,0.256005,0.228771,0.258061,0.235788,0,0,0,0,0,0,0.253514,0.203034,0.256214,0.254834,0,0,0,0,0.243702,0.243357,0.249831,0.244426,0.266373,0,0,0,8,10,6,9
-728.372,0.994489,0.0420427,7,127,0,740.153,-0.51399,-0.314247,1.01657,-0.463805,-1.1279,-0.299667,-0.0862861,0.0262843,-0.375023,-0.332999,-0.51517,-0.957228,-0.38707,-1.28928,0.501052,0.435729,0.588601,-0.63572,0.782839,0.183548,0.730216,1.1526,0.117559,0.0184601,5.81547,4.95485,0.997028,0.993,0.000437415,0.217409,0.422745,0.199436,0.133084,0.219222,0.246992,0.262559,0.209968,0.267393,0.229479,0,0,0,0,0,0,0.249737,0.235858,0.253248,0.25786,0,0,0,0,0.249208,0.249922,0.250298,0.248957,0.249097,0,0,0,8,10,6,9
-733.099,0.993431,0.0432862,7,127,0,744.374,-0.979943,-0.496074,2.15738,-0.191134,-0.742371,-0.533817,-0.195676,0.251132,-1.05737,1.60752,0.907895,1.82135,-0.0121427,1.28026,-0.296128,-0.425419,-0.86131,0.877904,-1.37271,-0.199263,0.547862,0.206842,1.30429,0.384617,5.11638,5.07389,0.994038,0.993781,0.000437415,0.191427,0.491691,0.217908,0.17185,0.188322,0.217495,0.260704,0.149123,0.256984,0.232472,0,0,0,0,0,0,0.279705,0.166086,0.204256,0.278604,0,0,0,0,0.215992,0.237166,0.26719,0.185883,0.371292,0,0,0,8,10,6,9
-732.947,0.995132,0.0444208,6,63,0,744.367,-1.11544,-0.251774,1.51064,-0.114335,-0.149285,-0.799308,-0.697002,0.251679,-0.202489,0.728497,0.821384,-0.000381357,-1.41118,0.837774,-0.373614,-1.5594,-0.0373079,-0.944543,-0.819048,0.327631,0.293829,0.127068,0.266452,0.0610074,5.11307,5.05993,0.994018,0.993694,0.000437415,0.231852,0.336071,0.239111,0.237251,0.204476,0.209402,0.259193,0.234437,0.241886,0.244033,0,0,0,0,0,0,0.254308,0.252564,0.221566,0.22626,0,0,0,0,0.236712,0.23783,0.248366,0.243284,0.253777,0,0,0,8,10,6,9
-734.134,0.999994,0.0457552,6,127,0,742.499,-0.738873,-1.48545,2.46653,-0.278478,-0.930255,-1.35623,-0.369443,0.139149,-0.370597,0.0499436,0.18057,-0.364585,0.832671,0.731997,-0.357921,-0.802722,0.792033,0.983447,0.351003,0.262666,0.398133,0.158398,0.481114,0.187168,6.3639,5.27912,0.99828,0.994929,0.000437415,0.1571,0.468948,0.230853,0.188369,0.163982,0.224546,0.261354,0.224467,0.24527,0.248894,0,0,0,0,0,0,0.277194,0.221688,0.189852,0.268967,0,0,0,0,0.216815,0.247889,0.264989,0.247851,0.261937,0,0,0,8,10,6,9
-737.019,0.997723,0.0476755,7,127,0,751.091,-1.01961,1.29863,1.4255,-0.458765,-0.491096,-0.0443795,-0.575799,0.468423,-1.24772,0.79687,0.688475,-0.0962677,0.931159,-0.543137,0.752494,0.0216334,-0.734335,-0.032287,-0.424927,-0.292653,0.234163,0.0475809,0.225707,0.110822,5.91735,4.49667,0.997315,0.988977,0.000437415,0.314627,0.321058,0.233347,0.231997,0.251128,0.228486,0.274344,0.20197,0.257551,0.256575,0,0,0,0,0,0,0.253278,0.251913,0.271206,0.248358,0,0,0,0,0.258986,0.247935,0.269946,0.234419,0.277117,0,0,0,8,10,6,9
-730.582,0.996811,0.0493602,6,127,0,745.295,-1.00866,0.544039,2.51452,-0.947472,-1.53479,-0.834796,-0.385128,0.34787,-1.03825,0.801452,0.229657,1.04956,0.0627442,1.16186,-0.0663282,-1.03926,0.308676,0.497427,0.613644,-1.32248,0.396195,0.618612,0.38106,0.155139,5.43397,5.09988,0.995653,0.993939,0.000437415,0.298876,0.479677,0.191847,0.158554,0.198806,0.228439,0.283014,0.186375,0.290009,0.226148,0,0,0,0,0,0,0.25897,0.220484,0.266816,0.29955,0,0,0,0,0.244269,0.256627,0.2776,0.238808,0.291078,0,0,0,8,10,6,9
-730.037,0.989372,0.0509558,6,127,0,742.541,-1.04618,0.514807,2.44064,-0.880896,-1.47336,-0.886189,-0.347725,0.250296,-1.19932,0.79108,0.0937182,0.957763,0.108113,1.41829,0.0609143,-0.772557,0.444205,0.0415078,0.459296,-1.46782,0.383515,0.590312,0.464315,0.146089,5.31675,5.00921,0.995115,0.993368,0.000437415,0.263601,0.425681,0.174121,0.144064,0.173832,0.205173,0.244618,0.157398,0.262171,0.193527,0,0,0,0,0,0,0.231214,0.187974,0.2308,0.27549,0,0,0,0,0.216309,0.229231,0.244184,0.209033,0.258244,0,0,0,8,10,6,9
-730.62,0.989477,0.0516248,6,63,0,738.48,-0.975366,-0.356847,1.7208,-0.184388,0.0285033,-0.253732,-0.263664,-0.340604,0.278128,0.939213,0.178404,-1.34465,-0.135378,-0.93496,-0.558581,-0.557908,-0.744561,0.34412,-0.478844,1.46929,0.439399,0.101012,1.01496,0.720156,4.5759,5.43093,0.989808,0.99564,0.000437415,0.216057,0.402488,0.228914,0.245503,0.223681,0.222939,0.217245,0.26595,0.259527,0.245593,0,0,0,0,0,0,0.252198,0.293323,0.239641,0.237878,0,0,0,0,0.227183,0.225957,0.216617,0.299404,0.404725,0,0,0,8,10,6,9
-730.641,0.99994,0.0522974,6,63,0,747.296,-0.976916,-0.149269,1.50324,-0.166268,-0.164095,-0.140991,-0.30614,0.0890446,0.217886,1.05442,-0.232781,-2.54971,-0.600873,-0.539995,-1.053,-0.502279,-0.9057,-0.279834,-0.62525,2.15274,0.567462,0.10433,1.16138,0.405313,4.49957,5.52159,0.989008,0.996016,0.000437415,0.233949,0.436603,0.232235,0.232454,0.234787,0.218464,0.25889,0.27307,0.277279,0.251973,0,0,0,0,0,0,0.26706,0.267539,0.272661,0.237395,0,0,0,0,0.249622,0.237617,0.266994,0.277049,0.34757,0,0,0,8,10,6,9
-730.266,0.993289,0.0543101,6,127,0,746.385,-1.85921,0.298994,1.99288,-0.219694,-0.655748,0.0171328,0.355574,0.515812,0.192777,1.44838,0.145641,1.24312,1.5531,1.27408,-0.507027,-1.45697,-0.322258,-0.0554933,1.88001,-0.35585,0.664395,0.248977,0.131049,0.435456,4.47295,4.94442,0.988715,0.992927,0.000437415,0.217408,0.457765,0.164894,0.129009,0.187507,0.223805,0.242634,0.205755,0.263583,0.208473,0,0,0,0,0,0,0.236328,0.226749,0.241643,0.249374,0,0,0,0,0.208968,0.232995,0.245001,0.221211,0.322519,0,0,0,8,10,6,9
-730.979,0.994505,0.0554729,6,127,0,741.642,-0.396788,0.127685,1.12247,-0.61976,-0.897903,-0.965064,-0.201694,0.240063,-0.0750216,-1.0459,-1.31335,-1.3344,-1.23021,-1.33235,0.603662,0.873932,0.234059,-0.140399,-1.63136,0.93549,0.791723,0.129728,0.691172,0.0584788,5.791,5.14684,0.996954,0.994216,0.000437415,0.280078,0.459774,0.17755,0.147742,0.141194,0.230852,0.298261,0.249044,0.256297,0.2501,0,0,0,0,0,0,0.262426,0.228653,0.220955,0.318624,0,0,0,0,0.246617,0.254539,0.259196,0.255869,0.245788,0,0,0,8,10,6,9
-729.479,0.982613,0.0567983,6,63,0,745.793,-0.926847,-0.162612,1.01677,-0.524913,-0.959545,-0.154398,-0.43683,0.0343847,-0.303995,1.60558,-0.334196,-0.0154833,0.156688,-0.451735,-1.12854,0.175542,-0.912078,-0.671995,2.06709,-0.578199,0.791526,0.217632,0.708328,0.149216,4.28184,5.0164,0.986371,0.993415,0.000437415,0.226934,0.423647,0.181111,0.135959,0.228061,0.191554,0.255022,0.208149,0.270384,0.19833,0,0,0,0,0,0,0.229987,0.181959,0.277234,0.240703,0,0,0,0,0.233003,0.225911,0.237826,0.229228,0.280488,0,0,0,8,10,6,9
-725.025,0.999445,0.0565205,6,63,0,740.208,-0.832352,-0.11685,0.902086,-0.505885,-1.08796,-0.539241,-0.319531,-0.00738828,-0.321535,1.61215,-0.289294,-0.0733594,1.92966,0.17799,-1.03315,-0.116596,-0.120681,-0.60882,0.64298,0.898973,0.735511,0.149097,0.664029,0.130997,4.72843,4.83206,0.991237,0.992093,0.000437415,0.233099,0.389756,0.186184,0.130029,0.182519,0.207696,0.247681,0.207456,0.251703,0.203616,0,0,0,0,0,0,0.235885,0.175102,0.232047,0.2581,0,0,0,0,0.219141,0.223935,0.230869,0.223891,0.269151,0,0,0,8,10,6,9
-726.577,0.983623,0.058499,6,63,0,736.996,-0.855613,-0.276997,0.702181,-0.505325,-1.77426,-0.482673,-0.407707,-0.0136046,-0.0343965,1.5432,1.02903,-0.326373,-0.300615,0.272027,1.3466,0.792385,0.38732,-0.346138,-1.96311,-0.564368,0.941656,0.232422,0.631041,0.484118,4.55604,5.03197,0.989606,0.993516,0.000437415,0.227837,0.418978,0.193079,0.0688537,0.196342,0.207433,0.272999,0.269242,0.249424,0.229135,0,0,0,0,0,0,0.253577,0.137176,0.256127,0.26468,0,0,0,0,0.204221,0.209891,0.241491,0.239749,0.392475,0,0,0,8,10,6,9
-726.953,0.93464,0.058323,6,63,0,735.371,-1.00366,-0.0627141,0.769672,-0.400157,-0.345527,-0.897785,-0.285162,-0.0807748,-0.775434,0.394702,0.146744,-0.350457,0.0734985,-0.0422486,-0.29037,-1.10792,0.0263501,1.40707,1.99385,-0.0668526,0.698639,0.63339,0.31282,0.190498,5.83545,5.36592,0.997086,0.995349,0.000437415,0.25027,0.373374,0.208795,0.215151,0.157231,0.222337,0.247917,0.168864,0.246505,0.219168,0,0,0,0,0,0,0.239298,0.242344,0.212757,0.245738,0,0,0,0,0.216605,0.236549,0.243473,0.220491,0.260093,0,0,0,8,10,6,9
-730.949,0.96905,0.0519172,6,127,0,739.001,-1.18971,0.0395188,0.607831,-0.407316,-0.352154,-0.600153,-0.177015,0.0504827,-1.15293,0.932794,0.366226,-0.812123,-0.0666779,0.0833762,-0.340198,-0.482229,-0.0935734,1.21368,2.4905,-0.17723,1.08326,0.460823,0.42957,0.0975191,5.50672,5.39175,0.995957,0.995467,0.000437415,0.260883,0.394417,0.178937,0.187854,0.150356,0.218405,0.26317,0.0887316,0.245173,0.201864,0,0,0,0,0,0,0.225987,0.229971,0.212431,0.242932,0,0,0,0,0.219243,0.22607,0.2298,0.21054,0.244654,0,0,0,8,10,6,9
-733.785,0.979805,0.0500814,6,63,0,743.078,0.141347,-0.332579,1.80685,-0.555932,-0.551396,-0.647274,-0.38192,-0.224573,0.603289,1.27371,-0.792871,1.64344,0.534668,1.14282,0.180117,1.28604,0.383858,-0.648949,-2.40241,0.299239,0.577566,0.128171,2.10954,0.283239,4.54382,5.10721,0.989479,0.993983,0.000437415,0.232029,0.504865,0.21011,0.210539,0.20159,0.227054,0.243178,0.339801,0.294944,0.245983,0,0,0,0,0,0,0.272744,0.274531,0.238298,0.346097,0,0,0,0,0.241992,0.255217,0.263273,0.308191,0.347443,0,0,0,8,10,6,9
-733.637,0.982244,0.0495251,6,127,0,745.581,-0.841464,0.618448,1.57815,-0.58387,-0.710019,-0.774741,-0.569622,1.30263,-1.4476,0.737916,0.412867,-1.48232,-0.510727,-0.479913,-0.375655,0.00228885,0.793852,0.383197,2.37347,-0.150513,0.311586,0.615874,1.07153,0.0390158,5.63743,4.96805,0.996451,0.993091,0.000437415,0.272567,0.335403,0.205064,0.198751,0.195569,0.205787,0.316625,0.164754,0.255352,0.219883,0,0,0,0,0,0,0.250623,0.226595,0.214905,0.253439,0,0,0,0,0.234139,0.235546,0.248649,0.229565,0.244647,0,0,0,8,10,6,9
-739.464,0.957125,0.0492454,7,127,0,749.988,-0.895511,0.465667,2.31375,-0.312043,-0.934811,-0.397965,0.231789,-1.07429,0.220522,-0.884932,-1.11669,1.7821,0.490601,1.49354,0.306335,-0.123514,-0.597523,-0.460502,-1.62352,0.366402,0.283454,0.0505171,0.570265,0.174845,4.50014,5.12015,0.989015,0.99406,0.000437415,0.254329,0.364535,0.215059,0.186909,0.211,0.242043,0.181006,0.241461,0.242246,0.240152,0,0,0,0,0,0,0.244938,0.186207,0.236152,0.305403,0,0,0,0,0.240176,0.260381,0.219682,0.26001,0.225293,0,0,0,8,10,6,9
-735.211,0.986237,0.046268,6,63,0,754.143,-1.2207,0.438265,1.96008,-0.0565657,0.0729164,-0.0953162,-0.133905,0.0666521,-0.165157,0.359166,0.463379,-1.74592,-0.429205,0.0787397,-1.15506,-0.39417,-0.55894,0.492757,1.75797,-0.474694,0.468655,0.0930974,0.238306,0.0184895,6.41486,4.87537,0.998366,0.992426,0.000437415,0.270632,0.430884,0.227354,0.238189,0.22418,0.22105,0.237657,0.218539,0.25867,0.260487,0,0,0,0,0,0,0.259543,0.26536,0.257818,0.256108,0,0,0,0,0.259286,0.259152,0.259846,0.259044,0.260861,0,0,0,8,10,6,9
-735.665,0.998823,0.0464277,6,127,0,748.525,-1.17082,0.30669,1.92798,-0.172425,-0.105258,0.0725036,-0.105908,0.172144,-0.163568,0.217124,0.370429,-1.50072,-0.739054,-0.0400191,-1.79766,-0.862392,-0.638759,0.706688,1.47994,0.489902,0.428161,0.100124,0.174376,0.0234217,6.22402,4.84416,0.998023,0.992187,0.000437415,0.263806,0.417714,0.225936,0.231005,0.2448,0.230956,0.252772,0.2266,0.262485,0.265405,0,0,0,0,0,0,0.261275,0.263495,0.269429,0.263474,0,0,0,0,0.264032,0.263238,0.264477,0.262981,0.264677,0,0,0,8,10,6,9
-741.256,0.998966,0.0479022,6,63,0,749.319,-1.16822,0.209249,1.90758,-0.298571,-0.40154,0.0781235,-0.217261,-0.0883107,-0.228601,0.192826,-0.143471,-1.13117,-0.672502,-0.270353,-1.36146,-1.80733,-0.986213,1.03884,2.21466,2.07127,0.402885,0.138218,0.18929,0.0240255,6.74397,4.55336,0.998823,0.989578,0.000437415,0.246004,0.392683,0.210058,0.203259,0.23634,0.215544,0.224455,0.214773,0.249517,0.241084,0,0,0,0,0,0,0.242449,0.238957,0.255514,0.245231,0,0,0,0,0.246245,0.244957,0.245519,0.244907,0.246747,0,0,0,8,10,6,9
-732.569,0.998936,0.0494129,6,63,0,748.162,-1.03361,-0.0549324,1.26013,-0.614229,-1.39346,-0.10517,-0.0269445,-0.286513,-0.0372458,0.505494,-0.38298,0.314708,-0.0560817,0.510164,0.118223,1.92852,-0.35671,-0.790202,-2.34927,-2.03511,0.73783,0.107812,0.125956,0.39022,4.27625,5.21961,0.986296,0.99462,0.000437415,0.239907,0.453753,0.172929,0.105355,0.233229,0.243685,0.210206,0.24229,0.256363,0.239335,0,0,0,0,0,0,0.246341,0.22936,0.257869,0.25967,0,0,0,0,0.2453,0.250735,0.233001,0.250015,0.289739,0,0,0,8,10,6,9
-731.065,0.996431,0.0509414,6,63,0,740.871,-0.991924,-0.0442403,1.41264,-0.398756,-1.42664,-0.945464,-0.339014,0.112214,-0.0382918,1.30565,-0.298236,0.426346,0.80052,1.15381,-0.293937,0.8099,-0.117408,0.429142,1.88618,2.08742,0.504321,0.138032,0.22618,0.103617,6.14564,5.25995,0.997862,0.994831,0.000437415,0.250232,0.40942,0.218331,0.142822,0.175067,0.223495,0.265257,0.250793,0.265732,0.226026,0,0,0,0,0,0,0.257871,0.217167,0.235636,0.26038,0,0,0,0,0.232281,0.243305,0.251729,0.248898,0.274901,0,0,0,8,10,6,9
-744.91,0.975631,0.0522037,6,63,0,755.299,-1.0901,-1.27947,1.69349,0.120254,0.307783,-1.00411,-0.185823,-0.0639481,-0.124103,1.08793,0.847158,-0.388906,-0.132871,1.43657,-1.76583,0.870085,-0.748307,0.149847,-1.69908,-1.77786,0.318991,0.176184,0.206717,0.268404,3.17996,4.50524,0.960073,0.98907,0.000437415,0.196959,0.386165,0.276554,0.288597,0.211141,0.257575,0.26503,0.261333,0.273119,0.264955,0,0,0,0,0,0,0.280549,0.288279,0.236907,0.268202,0,0,0,0,0.228802,0.269126,0.275496,0.272341,0.339983,0,0,0,8,10,6,9
-740.138,0.994772,0.0511094,7,127,0,759.741,-1.00017,0.486872,2.74374,-0.783663,-0.961628,-0.943077,0.132895,0.689016,-0.268988,1.03879,-1.78939,1.0063,1.48064,-1.34736,2.36064,-0.757567,0.720805,0.902876,-1.61612,-1.59945,0.50201,0.114967,0.314125,0.179475,5.95913,5.08247,0.997424,0.993834,0.000437415,0.26875,0.529691,0.16336,0.151591,0.152784,0.235593,0.288944,0.201489,0.28424,0.227419,0,0,0,0,0,0,0.255483,0.245835,0.246829,0.308822,0,0,0,0,0.226494,0.259129,0.277105,0.246605,0.288785,0,0,0,8,10,6,9
-737.222,0.998,0.0521575,6,63,0,749.177,-1.19479,0.549407,1.36434,0.0128285,-0.444065,-0.146787,-0.336072,0.272198,-0.0796153,0.679961,-1.48525,-1.3128,-1.19985,0.218987,-2.40246,1.0258,1.06358,-1.16821,1.60502,1.5683,0.551431,0.0390155,1.31678,0.175195,4.52891,5.23327,0.989323,0.994692,0.000437415,0.258507,0.352283,0.206344,0.168368,0.192406,0.176813,0.230543,0.198183,0.229922,0.215696,0,0,0,0,0,0,0.253075,0.15812,0.216185,0.177623,0,0,0,0,0.218439,0.212978,0.230875,0.220401,0.243434,0,0,0,8,10,6,9
-729.556,0.996873,0.0535778,6,63,0,748.092,-0.885345,0.0535905,1.1752,-0.333271,-0.369573,-0.334113,0.0979581,0.594982,-0.00571306,1.15481,-1.84247,-1.74395,0.5844,-0.340092,-1.31212,-0.434039,-0.585889,1.20408,-0.19305,1.05729,0.870258,0.0565619,1.27321,0.348188,5.47132,5.59615,0.995812,0.996302,0.000437415,0.24362,0.457445,0.187596,0.182879,0.187486,0.250714,0.338917,0.23435,0.282163,0.250779,0,0,0,0,0,0,0.256952,0.248629,0.256757,0.368121,0,0,0,0,0.231926,0.258428,0.291175,0.251899,0.330744,0,0,0,8,10,6,9
-729.226,0.999987,0.05488,6,63,0,736.897,-0.915366,0.106577,1.15995,-0.334822,-0.298752,-0.345005,-0.0302731,0.672523,0.154157,1.08344,-1.90855,-1.48341,0.626081,-0.33767,-1.04804,-0.796419,-0.500551,1.30607,0.420007,1.04924,0.968524,0.0560914,1.2569,0.330013,5.36957,5.56841,0.995365,0.996198,0.000437415,0.245825,0.472256,0.175782,0.180865,0.174368,0.222279,0.359367,0.254392,0.278954,0.248332,0,0,0,0,0,0,0.256298,0.264525,0.254005,0.330589,0,0,0,0,0.230397,0.248271,0.291282,0.259151,0.318292,0,0,0,8,10,6,9
-728.203,0.997358,0.0565644,6,63,0,737.29,-0.817282,0.349013,1.97478,-0.25362,-1.41978,-0.400285,-0.442916,-0.410633,-0.575118,0.50637,-0.464484,1.73226,0.0903197,-0.71244,0.557105,0.206662,-0.932288,-1.17026,-0.21304,-0.529664,0.398931,0.189594,0.283946,0.57076,4.84869,4.38073,0.992222,0.987639,0.000437415,0.27063,0.413408,0.226259,0.155641,0.216269,0.213425,0.215576,0.204779,0.259728,0.227083,0,0,0,0,0,0,0.254773,0.198919,0.247225,0.245059,0,0,0,0,0.238519,0.234266,0.237482,0.221405,0.34056,0,0,0,8,10,6,9
-728.472,0.991233,0.0579503,6,63,0,738.404,-0.687493,0.771397,2.11158,-0.345993,-0.962803,-0.426124,-0.394992,-0.611864,-0.456907,0.0280205,-0.00408145,0.69104,-0.346804,0.0285276,1.18742,0.58458,-0.632206,-0.154391,-1.08661,0.130978,0.321968,0.791227,0.19832,0.953075,4.89772,4.3636,0.992592,0.987428,0.000437415,0.284488,0.379015,0.217565,0.185812,0.213229,0.214906,0.20342,0.21158,0.24312,0.238595,0,0,0,0,0,0,0.24474,0.22337,0.241889,0.242994,0,0,0,0,0.240413,0.24576,0.210164,0.235204,0.32586,0,0,0,8,10,6,9
-730.648,0.909045,0.0585871,7,127,0,743.845,0.26058,-1.46114,0.571899,-1.20281,-2.05173,-1.09165,-1.63195,-0.957095,-0.858203,0.978821,0.659584,-0.525019,0.448615,-0.278778,-0.0619647,-0.741728,0.403886,-1.02472,-0.92729,-0.00212364,0.458145,0.539374,0.777356,0.326163,4.83821,5.57813,0.992141,0.996235,0.000437415,0.218661,0.409884,0.239108,0.176681,0.248292,0.205837,0.259715,0.268321,0.270521,0.239278,0,0,0,0,0,0,0.272071,0.164941,0.288847,0.21318,0,0,0,0,0.245327,0.215159,0.253257,0.259189,0.383703,0,0,0,8,10,6,9
-731.679,0.98441,0.0498635,6,63,0,741.473,-0.0604134,-1.05811,0.697628,-1.52683,-1.98428,-1.59081,-1.31682,-0.745907,-1.33907,0.565155,0.346203,0.0691961,0.59108,0.902859,0.501562,-0.860669,0.862896,-1.83814,1.19339,-1.66461,0.494999,1.45769,0.646528,0.206572,5.42356,5.94202,0.995608,0.99738,0.000437415,0.243436,0.431676,0.203627,0.169616,0.198584,0.220843,0.272697,0.21897,0.276969,0.219818,0,0,0,0,0,0,0.256083,0.205741,0.248592,0.281666,0,0,0,0,0.229665,0.23944,0.260684,0.238635,0.31375,0,0,0,8,10,6,9
-729.666,0.996132,0.0497222,6,63,0,739.503,-0.142303,-0.831004,0.707204,-1.31525,-1.41675,-1.21101,-1.0793,-0.986452,-0.996093,1.08538,0.725198,-0.70723,0.229231,0.788461,-0.338721,-1.74936,0.128319,1.3033,-1.60834,0.0885634,0.639189,0.183178,0.153883,0.423971,5.83802,4.89459,0.997094,0.992569,0.000437415,0.259224,0.478628,0.205237,0.195032,0.216118,0.230452,0.240945,0.23984,0.268231,0.256207,0,0,0,0,0,0,0.261538,0.258706,0.264467,0.268197,0,0,0,0,0.233259,0.242968,0.249972,0.249239,0.435849,0,0,0,8,10,6,9
