# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=744051095
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-732.706,0.761417,0.0328636,7,127,0,741.755,-0.452587,-0.255525,0.527569,-0.828693,-1.00364,-0.528923,-0.402362,0.0683029,-0.215363,0.579873,0.321341,1.23327,-0.857586,-2.02721,-0.148203,0.194738,-2.58042,0.117892,1.20363,-0.493674,0.0442954,-3.24968,-1.79754,-0.120467,5.03018,4.74992,-2.14897,1.92687,0.318733,-4.0063,-1.35734,0.63656,-2.91106,0.836041,-1.58809,-0.0184464,-0.395184,0.539647,0.833307,0.173062,0.1846,0.111315,0.00262386,-1.47703,-1.2659,0.376434,1.74943,-1.14992,0.516869,1.11963,1.56168,-0.378716,17.2384,0.996957,-1.2403,-0.11024,-0.189287,-2.87578,8.59033,21.1305,5.56231,3.49621,0.694917,1.23327,-0.857586,-2.02721,-0.148203,0.194738,-2.58042,0.117892,1.20363,-0.493674,-7.00323,-0.659901,-3.03936,5.80182,0.0365029,-2.25154
-732.457,0.996216,0.0186341,8,255,0,746.687,-0.591116,-0.141846,0.64396,-0.340708,-0.782633,-0.699415,-0.357428,-0.862326,-0.684313,0.349151,-1.11334,1.01614,0.087605,-0.141799,0.194971,0.0899487,-2.10517,-0.603653,1.16656,-0.213084,-0.0830935,-0.866136,-0.735612,-1.54501,5.68999,4.89897,-0.619721,3.22166,-0.996384,1.00854,-0.42996,1.61881,-2.11294,-2.85449,-0.544337,0.221856,2.13628,0.946539,-2.19937,-1.6318,-0.479961,0.268104,-1.89341,0.450754,0.801895,-0.364684,4.71215,-1.08221,-0.969798,1.0394,-1.04186,-1.79007,-5.25912,1.11513,-0.787267,2.22253,0.501452,-1.68154,3.66302,-11.8708,-2.61976,3.03153,-7.05495,1.01614,0.087605,-0.141799,0.194971,0.0899487,-2.10517,-0.603653,1.16656,-0.213084,5.68727,7.42465,0.50196,-0.939953,1.0698,-0.300679
-735.583,0.99725,0.0192112,8,255,0,745.285,-0.982264,0.302277,1.84999,-0.179682,-0.404877,-0.559949,-0.408353,0.0207367,-0.754018,0.479999,1.30703,-1.00155,-1.50271,-2.16042,-0.268766,0.320981,2.38543,-0.0392552,-1.13687,0.198187,-1.16295,-2.65573,-0.773545,-1.49589,5.36401,5.21955,-0.633783,-0.563593,-0.552022,0.685046,-1.10973,1.80105,-2.05937,-2.19953,0.46526,1.18803,-0.231806,-0.463053,-1.8931,0.441392,-0.16106,0.848314,0.591916,2.12787,-0.540916,0.223776,1.66943,-1.3296,0.0166776,0.54721,-3.4798,-0.27353,-5.74584,0.880745,-0.496987,-1.34999,0.903744,-0.0249949,-1.30441,0.185308,-2.25855,-1.81031,1.83999,-1.00155,-1.50271,-2.16042,-0.268766,0.320981,2.38543,-0.0392552,-1.13687,0.198187,-5.23943,-0.649602,-0.321515,-0.406333,0.486189,0.774509
-730.349,0.997932,0.0198453,8,255,0,747.686,-0.666973,-0.0699135,0.601783,-0.247735,-0.864236,-0.792296,-0.276014,-0.199069,-0.345497,0.519968,-0.567896,1.01425,1.05936,-1.63285,0.230342,-0.332011,-0.140329,-0.526148,0.392879,0.0490969,0.150636,-5.32742,-0.100448,-1.5674,5.42753,5.23527,1.51603,-2.88658,0.685889,0.647373,2.10913,-0.0279603,-3.2748,2.30787,2.04581,0.614102,-2.7854,-0.317535,1.96633,-1.21949,-1.65895,0.0214846,2.19882,-0.485036,-1.61724,0.350015,-2.55028,1.67318,-0.16639,0.46836,1.46176,-5.09336,-28.5965,0.570045,-3.34794,-16.4779,-2.15882,-15.3769,-15.7358,-8.28424,-3.32704,-1.22318,-0.571008,1.01425,1.05936,-1.63285,0.230342,-0.332011,-0.140329,-0.526148,0.392879,0.0490969,9.97143,-1.06229,8.98587,0.660833,0.482105,1.60687
-737.004,0.998009,0.0205219,8,255,0,747.071,0.0675876,-0.425644,1.67636,-0.658344,-0.66269,-0.565159,-0.346704,0.0460214,-0.564155,-0.497846,-0.446568,-0.569069,0.534676,1.32154,0.6991,1.62649,0.441281,-0.0243235,-2.8411,-0.344433,-1.00272,0.668501,-2.65277,-3.24486,4.95656,4.83782,4.45925,0.609478,1.55542,1.09599,-1.02699,-0.60039,1.34265,-0.925536,1.77162,0.881725,2.32236,-1.02069,-1.536,0.797845,-0.325113,0.745459,-0.197438,0.629621,0.551811,1.33947,-1.67062,-0.253328,-1.32194,-0.054995,-0.66621,-1.28826,27.9743,-0.294745,0.522421,2.77955,0.421144,2.75021,5.55731,0.185713,0.135755,22.7172,30.5276,-0.569069,0.534676,1.32154,0.6991,1.62649,0.441281,-0.0243235,-2.8411,-0.344433,-8.28477,-24.5704,-2.15907,-1.22851,-0.0458949,-2.19554
-726.438,0.999744,0.0212118,8,255,0,747.712,-0.0477044,-0.353706,1.17177,-1.24037,-0.996643,-0.974944,-0.579959,-0.626526,-0.551745,0.550029,0.300073,-0.0186625,0.474626,-0.0360237,1.30652,-1.16338,0.42825,0.108313,-0.118092,0.422689,-0.337405,-3.10932,-0.944289,-0.864975,4.83473,5.24866,2.0736,-0.386637,2.03785,4.06908,1.64658,-3.77403,-1.04364,3.03932,0.541829,-2.27437,-1.82916,-0.665973,0.647103,1.68257,0.788617,2.77617,0.754349,0.011021,-3.31029,0.108303,-3.72141,1.80983,0.597575,-0.150742,-0.500131,-1.69265,6.98723,0.491343,4.65139,-2.93623,0.943788,-0.915185,7.1677,-3.2271,0.912027,0.0198106,0.623104,-0.0186625,0.474626,-0.0360237,1.30652,-1.16338,0.42825,0.108313,-0.118092,0.422689,3.34736,-0.863416,-2.81017,-2.0821,-0.481516,0.792468
-734.185,0.996718,0.0220041,8,255,0,745.429,-0.58217,0.0555533,1.51445,-1.0609,-1.48603,-1.1938,-1.04639,0.479317,-0.900413,2.53815,-0.983486,0.692356,1.24159,-0.00694748,-0.68251,-0.213544,-0.123209,0.507849,0.19165,-0.889462,-1.44066,-2.54304,-0.831187,-2.33525,5.57633,5.55396,-2.5707,-0.424597,0.807685,-2.34101,1.50613,-0.262693,1.7414,2.91909,0.364094,-1.53288,-0.587407,-0.580544,-0.81131,-1.40431,-1.54383,1.78122,-0.788176,-0.784629,-0.00213078,-0.663557,2.6783,1.32032,0.0459728,1.24414,-0.0287385,-1.44904,6.60017,0.650173,-0.483276,2.02401,-0.573392,0.291006,-0.416229,1.47426,-0.68313,2.82678,-1.10517,0.692356,1.24159,-0.00694748,-0.68251,-0.213544,-0.123209,0.507849,0.19165,-0.889462,-7.28462,0.940523,-4.10956,-1.61847,0.925437,1.88167
-733.452,0.995136,0.0226438,7,127,0,744.311,-0.7853,0.193552,1.7842,-0.555493,-1.1823,-1.51886,-1.03626,-0.206265,-0.0172943,2.01074,-0.749724,-0.215189,1.25918,1.28058,-0.110228,-0.0444133,-0.733592,0.65627,-1.08424,-0.957549,-0.888202,-2.17965,-1.41714,-1.95675,5.6523,5.7415,2.26445,0.0575686,0.331808,2.40269,1.16925,-1.54862,2.85659,-1.90108,2.5844,-2.17756,1.67104,-1.25101,-0.600278,0.365147,1.19776,0.414231,-0.233299,-0.160841,-1.31115,0.523418,4.3511,-0.468869,-1.17421,1.00128,-0.299555,0.479281,9.57255,2.56168,1.96312,4.5085,-0.189352,-1.87543,-3.31395,0.112617,2.39916,3.00232,-1.03937,-0.215189,1.25918,1.28058,-0.110228,-0.0444133,-0.733592,0.65627,-1.08424,-0.957549,0.536929,2.26778,-2.1018,-1.99884,1.07772,2.56729
-737.87,0.996686,0.0232007,7,127,0,747.926,-0.965741,0.0851709,1.20124,-0.800846,-1.62676,-1.25233,-0.362784,-0.376205,-0.566001,3.24437,0.148047,-0.551479,1.30279,0.730861,-1.74177,0.420774,-0.307601,1.71713,-1.82387,-0.786886,-0.743059,-2.52581,-1.53986,-2.04524,5.56687,6.02809,2.96879,-1.42494,-1.112,-0.529233,-0.715631,3.68064,4.48085,0.847323,-1.68576,0.873632,2.76734,-0.179681,-0.590697,-0.906107,-2.17337,0.805431,0.614667,0.358366,-0.0337115,0.626333,0.907318,-0.266901,-0.35084,0.628198,-0.714341,0.860674,-5.02877,1.09112,-1.21593,-1.16067,-1.28342,-3.04537,2.41891,-2.76164,-0.805236,2.89974,-0.0979307,-0.551479,1.30279,0.730861,-1.74177,0.420774,-0.307601,1.71713,-1.82387,-0.786886,-2.95711,-1.21285,-0.055393,-0.848915,0.854055,3.49817
-733.084,0.992673,0.0238476,7,255,0,752.811,-0.886564,-0.346351,0.995174,-0.414012,-1.22423,-0.162494,-0.347568,0.275982,0.0400288,-0.157884,-0.283928,0.799176,0.054772,-0.805553,2.19078,-1.57701,0.504861,-1.6103,0.679839,0.263856,-0.764291,-2.01107,-1.02854,-1.07076,4.45329,5.28099,2.70827,1.12014,-0.198846,2.51606,2.43037,-2.5236,6.01276,-2.17624,1.50324,-2.84622,-0.324504,0.130831,-2.08148,1.68753,1.56207,-0.284392,-0.336664,-0.844982,2.00389,-1.09221,-2.58172,0.673296,0.267976,-0.342744,-0.00958803,-6.03484,-6.55262,-1.64402,-3.23194,-2.00931,-0.744116,3.062,-3.32319,2.09666,1.10783,-4.6652,0.36136,0.799176,0.054772,-0.805553,2.19078,-1.57701,0.504861,-1.6103,0.679839,0.263856,-5.21757,-0.827754,0.391113,0.85334,-1.72288,1.07127
-726.483,0.997454,0.0242673,7,255,0,746.302,-0.889091,-0.0490028,1.51915,-0.173483,-0.75401,-0.291178,-0.176977,0.0368347,-0.0498244,0.135137,-0.584453,0.423321,-0.360879,-1.00584,1.41714,-1.5493,0.12531,-2.08572,-0.0266086,0.298661,-0.636622,-0.775806,-0.126466,-0.259259,4.8471,5.21243,0.0951506,2.7514,2.14595,1.39001,2.33187,-0.802777,2.2651,-4.84825,-1.42394,3.18055,-1.13474,-0.962996,-1.61134,0.105602,-2.75623,0.593006,-0.595751,-0.210171,-1.51646,-0.0686371,3.52559,1.59509,1.27703,-0.814838,1.93844,-1.30383,-3.96718,-1.06696,-0.562538,-0.314174,-0.683264,-3.91486,-0.439946,2.81468,2.15955,-3.17366,-3.33967,0.423321,-0.360879,-1.00584,1.41714,-1.5493,0.12531,-2.08572,-0.0266086,0.298661,-4.93573,1.25147,0.712646,0.729459,-0.599173,0.768266
-728.118,0.0304638,0.199716,3,7,0,739.526,-0.935507,0.0425833,1.49268,0.0487342,-0.682439,-0.20592,-0.242436,-0.055936,-0.114193,0.246638,-0.573952,0.318822,-0.560451,-1.0986,1.35394,-1.41855,0.312733,-1.89403,-0.224544,0.147346,-0.720042,-0.951113,0.171768,-0.00752018,4.72392,5.29856,-3.5993,2.05357,-0.649255,1.03351,1.44352,2.92023,-3.296,-3.23827,-2.18201,0.108131,0.248012,-1.03792,-1.11147,-0.160792,-0.583864,1.03889,0.680771,1.16424,-0.78748,-1.91999,-1.95337,-0.841538,0.257532,1.5184,-1.63796,2.22215,22.2161,0.740424,-0.0136533,35.2894,-1.73019,3.88251,6.99389,9.60804,8.77533,8.27871,-1.1878,0.318822,-0.560451,-1.0986,1.35394,-1.41855,0.312733,-1.89403,-0.224544,0.147346,-4.93887,2.09588,3.43044,-3.13941,-0.587779,0.663086
-728.118,3.46653e-34,0.343266,1,2,1,739.853,-0.935507,0.0425833,1.49268,0.0487342,-0.682439,-0.20592,-0.242436,-0.055936,-0.114193,0.246638,-0.573952,0.318822,-0.560451,-1.0986,1.35394,-1.41855,0.312733,-1.89403,-0.224544,0.147346,-0.720042,-0.951113,0.171768,-0.00752018,4.72392,5.29856,2.99048,-1.11613,-2.78228,0.0971755,1.60009,0.330937,-4.44401,-1.68057,2.83556,-0.103921,1.08117,2.00555,0.620157,-0.957599,0.427881,0.0160342,-0.343233,-0.399331,0.432042,2.64854,-0.76539,-0.106677,-1.21379,0.516152,-1.87133,-2.37002,22.2161,0.740424,-0.0136533,35.2894,-1.73019,3.88251,6.99389,9.60804,8.77533,8.27871,-1.1878,0.318822,-0.560451,-1.0986,1.35394,-1.41855,0.312733,-1.89403,-0.224544,0.147346,-4.93887,2.09588,3.43044,-3.13941,-0.587779,0.663086
-734.03,0.999877,0.0193357,8,255,0,743.002,-1.01876,0.0410067,1.46177,-0.856168,-0.256319,-0.696455,-0.169954,0.710332,-0.452814,0.243004,-0.00409787,1.25822,-0.63787,1.07885,-0.462333,1.53791,-0.217846,0.952274,0.527028,2.0578,-0.674349,-1.53733,-2.49277,-5.1249,5.35943,5.01443,-1.25246,3.13282,-2.35723,0.107002,-0.817727,-2.43373,-2.39365,0.379584,1.62438,1.26665,-0.505892,-0.831713,1.40853,-0.190456,-1.53849,0.852506,-0.308242,1.84111,-0.598577,-0.200832,-1.86189,0.13582,0.586412,-0.866649,0.656687,-1.37945,13.9663,0.76103,0.20176,0.12982,1.22817,0.645954,3.68825,2.62931,-0.495602,1.80774,1.60782,1.25822,-0.63787,1.07885,-0.462333,1.53791,-0.217846,0.952274,0.527028,2.0578,-2.9247,-0.400607,-1.72421,-1.00894,0.607177,-0.700735
-737.857,0.999292,0.0105797,9,511,0,755.243,-1.4345,-0.0547482,0.894738,-0.640022,-0.985622,-0.0145577,-0.0989108,0.238251,0.19803,0.927336,-1.21028,-0.590963,-0.7535,-1.64251,0.197859,-0.687487,0.0145197,-0.65019,-0.635941,-0.68938,0.142004,-1.88787,-8.53204,0.325007,5.07511,5.22258,0.331619,0.775841,-1.16962,-1.15625,1.26671,1.32848,2.94903,2.53052,-3.66537,0.456455,-1.03647,-1.57078,1.9329,-1.44992,0.507555,-1.65077,1.15833,-0.761942,0.303449,-3.19421,-3.13395,-1.7058,0.369537,-1.91983,-0.763172,-0.932368,-4.89753,-4.25868,0.242755,-6.70118,-1.91488,-4.14319,-20.3074,8.08316,8.48763,12.6602,-2.20348,-0.590963,-0.7535,-1.64251,0.197859,-0.687487,0.0145197,-0.65019,-0.635941,-0.68938,5.37804,0.788294,-0.999426,15.6152,-0.0132982,1.23115
-740.203,0.99997,0.00725209,9,511,0,754.369,-1.57541,0.498015,1.44738,0.247862,0.712358,-0.384628,0.183855,0.549817,-0.212232,-0.113825,-0.238023,2.09518,1.2574,1.29693,-2.59303,-0.366869,-0.606116,0.330882,0.191181,-0.361245,-0.134058,-2.59887,-0.0583891,-4.9014,4.73263,4.85632,-4.48285,-0.408085,2.97658,-0.333745,-0.376547,-1.40391,-1.18589,0.927516,-1.11191,-1.39034,1.88732,1.56247,0.639324,0.773385,-0.308799,0.805972,0.304542,0.590004,0.556664,0.943145,-2.4266,0.0869337,2.05146,-1.86118,0.0757099,-0.378178,4.50387,3.59925,1.86505,8.91024,9.18052,-6.91166,0.236765,-0.0516316,-2.62765,-0.153003,0.191012,2.09518,1.2574,1.29693,-2.59303,-0.366869,-0.606116,0.330882,0.191181,-0.361245,7.12487,-1.03038,5.69957,-0.961538,-0.735386,-1.11334
-739.876,0.999671,0.0056962,9,511,0,750.753,-1.34374,0.333237,1.78647,0.123455,0.0710181,0.0361163,0.438301,1.17146,-0.192192,-0.577522,-0.688164,2.13897,0.742629,0.825494,-2.12921,-0.734066,-0.219429,2.01035,-1.219,-0.237405,-0.537133,-3.27356,-2.26993,-4.92207,5.21461,5.21804,-0.384947,-0.848494,1.69842,-1.67053,-3.76542,3.51994,1.50376,2.11069,1.06063,-0.56239,-1.08677,-0.926666,-1.10327,-0.819888,1.82392,-0.24878,0.498136,1.13673,-0.878325,0.470042,-3.14031,-0.0182174,-0.766784,0.402748,1.46916,2.05955,16.8673,-0.278925,0.183826,3.45672,1.45612,2.40624,6.96091,3.53868,-1.2449,-0.312711,-0.316993,2.13897,0.742629,0.825494,-2.12921,-0.734066,-0.219429,2.01035,-1.219,-0.237405,2.62143,-1.4015,-0.660391,-0.872306,0.369381,0.300965
-743.193,0.999697,0.00487325,9,511,0,752.319,-1.35311,0.238594,2.29296,-0.66855,0.0393722,0.305705,0.421526,1.21371,-0.578908,-0.636541,-0.438112,1.45742,1.07682,0.977426,-1.82601,0.123396,1.12719,2.3952,-0.833987,-0.262611,-0.695625,-2.48672,-1.59313,-3.61554,5.09818,5.89302,0.647039,-0.658201,-0.93968,1.39698,0.930929,0.0889929,1.50627,1.81335,-0.195509,-0.527437,-0.637395,2.17129,0.244488,0.556867,-1.55284,-1.15255,-0.485678,1.06756,-0.906171,-0.0920723,4.16724,-1.03973,-0.277574,-1.5398,0.361171,-1.72051,-30.1031,-2.45859,0.388171,-9.84678,1.13467,1.97587,-6.39574,0.841389,-3.05793,-3.38582,-0.3544,1.45742,1.07682,0.977426,-1.82601,0.123396,1.12719,2.3952,-0.833987,-0.262611,-5.75121,0.622079,4.28788,-0.845021,-0.217657,3.53563
-739.067,0.999944,0.00442004,10,1023,0,757.024,-1.06123,0.118236,2.49474,0.533959,-1.36946,-1.28594,-0.0300048,0.953091,0.456685,-0.442166,-1.80927,-1.19257,-1.19958,-0.488348,0.683258,0.876496,-1.38498,-1.26586,0.222413,0.257787,-1.19927,-0.986564,-1.40011,-2.63264,4.21808,4.67849,5.43174,-0.630599,1.28701,2.63003,1.81984,4.4128,3.4909,3.32564,-1.64088,0.0907316,-0.555068,1.98857,0.647037,1.5474,-2.02789,0.484245,-0.0128822,2.05494,-0.930011,-0.497639,-0.396073,-0.4872,1.01167,0.300851,-1.63932,3.18966,-5.90889,-0.468411,0.530253,2.46102,-1.19496,-3.19482,-0.473092,0.74643,1.08806,1.4027,-6.08972,-1.19257,-1.19958,-0.488348,0.683258,0.876496,-1.38498,-1.26586,0.222413,0.257787,-4.62402,6.0239,0.660137,0.240602,-2.48366,-1.83582
-739.361,0.999981,0.00417911,10,1023,0,752.566,-0.753841,0.0629222,0.79665,-0.68483,-0.768182,-0.539046,-0.51875,-0.0905846,-0.727524,1.62382,0.856833,0.360902,1.20558,0.481519,-0.486787,-0.755202,1.62429,1.18037,-0.849067,1.85379,0.0667255,-1.767,-1.06306,-7.39258,6.33519,5.4733,2.198,-0.295645,1.7117,-4.28567,0.61254,5.13011,4.89155,0.809963,1.40095,-1.24697,0.774664,-1.88636,0.0367328,0.257272,0.772211,0.602953,0.148468,0.678191,0.925298,2.15025,-4.63037,0.0233552,0.958169,-0.269035,0.622142,0.156556,6.77092,9.35445,7.31665,0.562426,1.05091,4.76101,-12.3575,0.707626,-3.21222,2.2263,1.53489,0.360902,1.20558,0.481519,-0.486787,-0.755202,1.62429,1.18037,-0.849067,1.85379,10.2467,0.738313,-2.28113,-1.0117,2.04625,1.7467
-740.855,0.999869,0.00406885,10,1023,0,750.598,-0.516851,-0.497976,0.739208,-0.62023,-0.943326,-0.537645,-0.136173,-0.255169,-0.44524,0.858232,0.624309,0.423358,1.08441,0.90186,0.213597,-0.887048,1.32151,1.83152,-1.97857,1.92922,-0.0910633,-1.02049,0.0305259,-6.91163,6.66974,5.6595,-2.01097,3.06675,1.40066,-3.389,1.07997,1.49111,-1.76747,-0.305919,-2.49149,2.10634,1.34119,-0.0353019,0.605073,-0.0802498,-1.46037,-0.0321301,0.849576,-0.395,0.777682,0.383506,2.65579,-1.01287,0.00670596,-1.01722,-0.543574,-0.6562,22.2296,-4.28459,0.781947,14.3483,0.42048,6.42172,27.9998,-3.70379,-0.433032,6.42456,3.24959,0.423358,1.08441,0.90186,0.213597,-0.887048,1.32151,1.83152,-1.97857,1.92922,-3.32598,5.78225,-12.0731,-1.01324,2.48244,2.12783
-743.779,0.999729,0.00404512,10,1023,0,758.406,-0.666643,-0.190991,0.38999,-1.05753,-1.65344,-1.89418,-0.975966,0.0200006,-0.893885,0.264518,-0.0197405,0.480664,-1.32633,-0.672064,1.00218,0.831332,-1.30368,-1.84164,1.95599,0.244246,-1.23734,-0.808339,-4.62444,-0.97712,5.5092,5.00511,0.568298,0.425406,2.27451,0.2961,0.497103,-2.03685,-0.485183,-2.16303,-0.225798,-0.444126,0.601083,-0.936032,0.0299646,0.510924,-1.44111,0.496804,0.751281,-0.358901,0.300276,-3.16717,2.78236,-1.49038,0.511429,-2.12359,-4.15232,-3.75588,4.40144,0.531209,-3.26121,0.484148,-1.07953,-8.11497,1.92984,8.40494,-0.660862,-0.432835,1.8742,0.480664,-1.32633,-0.672064,1.00218,0.831332,-1.30368,-1.84164,1.95599,0.244246,-7.56564,-0.495402,-1.06708,10.7938,0.819114,-0.312955
-745.721,0.999612,0.00408306,10,1023,0,765.36,-1.06032,-0.929087,2.03254,-0.518926,-0.362654,-0.72528,-0.740132,-0.180096,-0.784961,0.226791,-0.0459492,-0.385148,1.03625,-0.966892,-0.196008,-0.151635,0.7563,1.86705,-1.8872,-1.36901,-1.22787,-6.12437,-1.50088,-5.43135,4.75949,5.08449,4.70509,2.94388,-0.905753,0.353893,-4.0554,1.14248,0.0581355,-4.13152,-4.59452,-0.290918,0.202928,0.412169,-2.13633,0.962654,2.35841,2.1652,1.08035,-0.349996,-0.522368,-0.657985,-0.423112,-0.380931,1.32395,-0.0736844,0.745774,0.370617,-38.1868,-2.66512,-0.359721,-8.03527,0.4867,-0.269311,-7.39859,-1.99543,-1.24022,0.103315,-0.0496038,-0.385148,1.03625,-0.966892,-0.196008,-0.151635,0.7563,1.86705,-1.8872,-1.36901,0.467081,-1.01524,3.60068,-0.933262,-1.18831,1.12724
-737.209,0.999991,0.00416791,10,1023,0,754.838,-1.24689,0.398238,1.03366,-1.10549,-0.766196,-0.595681,0.351972,0.42069,0.522274,-0.272526,-1.76758,0.203338,-0.640919,0.905928,-0.00104202,0.364345,-1.16587,-1.17947,1.38788,-0.458618,-0.465293,-3.4225,-2.58809,-2.79074,5.40507,5.24625,4.02498,-3.42393,0.372524,4.7598,1.20286,-0.813383,-1.97221,-3.43326,0.809702,-0.0832141,0.0121156,-0.486753,0.881383,0.570266,-0.26632,0.0456931,-0.995704,1.51111,-1.38042,-2.15858,-1.9055,-2.12994,0.174674,-2.08219,-0.453185,0.889576,-12.1131,0.468325,-5.21357,-5.89183,-0.415969,-3.39807,6.49529,-1.69435,2.15715,-1.251,-1.69827,0.203338,-0.640919,0.905928,-0.00104202,0.364345,-1.16587,-1.17947,1.38788,-0.458618,0.606557,-0.974365,0.176407,-0.478345,0.535703,1.2147
-734.864,0.999737,0.00429652,10,1023,0,745.006,-0.894168,-0.380507,1.64617,0.238807,-0.474483,-0.362312,-0.362516,0.298238,-0.789364,-0.125053,-0.0865433,-0.676538,-0.0432443,-0.747912,-0.481547,-0.596147,0.428271,-0.213654,-1.24634,0.475043,-1.12294,1.34942,-0.155948,-3.95095,4.91968,4.52844,0.593259,0.240512,0.705335,-2.26376,0.389176,1.51687,1.21862,-2.0986,-3.0429,1.80447,2.65097,-0.273121,0.794726,-0.529283,0.159713,-0.229949,1.21735,1.59189,-0.617118,0.884551,-2.78393,1.09556,-0.182218,0.484458,-0.649789,1.68799,-17.6181,-1.25837,-1.54345,-6.54849,-0.776685,-2.11182,-5.54223,-0.968312,-1.33527,-88.563,23.7047,-0.676538,-0.0432443,-0.747912,-0.481547,-0.596147,0.428271,-0.213654,-1.24634,0.475043,-4.42712,11.8341,-0.289215,-0.891215,-0.54734,-2.59913
-737.251,0.99999,0.00445409,10,1023,0,748.499,-0.591796,0.863844,2.47053,-0.834356,-0.36144,-0.353327,-0.269337,-0.591834,-1.25302,-0.405512,-0.834114,-1.49328,1.02915,-1.11871,-1.08976,-0.343677,0.177561,-0.315017,-0.49924,-0.330578,-0.988579,-1.13482,-0.823084,-3.48294,6.38761,5.56517,-0.949262,3.34537,2.34476,-3.55942,-0.661202,-1.73363,0.474543,-1.8535,-0.22434,-0.989265,-1.99284,-0.310862,0.446605,0.724188,0.0022075,0.582334,-0.366182,0.140078,1.0862,-1.48709,2.04947,-1.21592,0.310523,1.02549,2.05938,3.80467,1.29129,3.02386,2.49441,-3.50323,1.89577,3.49018,-0.23893,-3.29108,-2.3532,-0.99321,0.0975977,-1.49328,1.02915,-1.11871,-1.08976,-0.343677,0.177561,-0.315017,-0.49924,-0.330578,3.09274,-1.32334,0.741601,-0.940752,2.09226,2.12419
-738.174,0.999877,0.00464314,10,1023,0,751.195,-0.765539,0.372315,1.04203,0.970771,-1.18256,-0.383495,-0.0846204,0.469251,-0.52723,-0.894418,-0.893531,-0.445039,-0.727311,-1.01022,-0.399069,0.628572,0.341461,1.20256,-1.49395,0.471078,-1.38942,-0.293821,-1.35123,-3.14323,6.2636,5.0646,-0.229325,2.35112,3.87552,-3.34496,1.70451,0.64952,-1.01989,-4.35658,-2.80483,-0.714018,-0.553908,-2.03799,1.33183,-1.1565,-1.20758,-0.684384,0.181197,-0.489104,-0.487394,-1.24368,-1.32592,0.0563059,-0.00915337,-0.770103,1.79245,2.50537,-12.2423,0.364206,-2.66446,1.37911,-1.11464,-0.312714,-1.59101,-0.489171,-0.81693,-12.5658,1.8181,-0.445039,-0.727311,-1.01022,-0.399069,0.628572,0.341461,1.20256,-1.49395,0.471078,-3.36646,7.39944,-2.02167,-0.444389,1.89237,0.286102
-742.929,0.998673,0.00485543,10,1023,0,758.794,-0.952006,0.0830841,1.8815,-1.53059,0.356403,-0.235762,-0.249989,0.153893,-0.537964,0.446596,-1.13233,2.4124,-1.16342,0.65196,1.14389,-0.87641,-0.281783,-0.719812,1.73627,-0.380271,-0.517739,-2.81763,-3.5371,-4.70233,4.46443,4.97459,0.915834,-0.171028,3.14649,1.17787,-0.358541,-3.23157,-6.91062,2.81565,2.72821,1.0851,1.82401,-0.557233,2.80576,-0.895004,-0.462375,-0.0959213,-0.609902,-1.19758,-0.956411,-0.6865,-1.49836,0.418578,-0.878852,0.74,-2.03351,0.475541,20.9492,1.80706,5.48848,-3.83435,2.9677,4.83649,3.44542,-0.0614752,-0.780443,1.31145,-0.750749,2.4124,-1.16342,0.65196,1.14389,-0.87641,-0.281783,-0.719812,1.73627,-0.380271,9.62528,-0.958342,-1.58464,-1.07014,-1.17909,-0.86233
