# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1220920576
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_sigma.1,g_se,g_sp
-725.788,0,3.21311,0,1,1,734.202,-1.1692,0.445199,2.62242,-0.1257,-1.53539,-1.16086,-0.0858311,0.899929,-1.21267,-1.13336,4.98255,6.0877,-0.177078,0.0970371,-0.21779,-3.64192,1.97761,-2.91373,0.407537,-4.51965,0.71222,0.971725,-1.95156,1.86044,-5.39157,0.817621,1.56498,1.39335,-1.31853,-1.6151,-1.01353,0.78921,-2.13029,-2.18913,-0.287995,3.65322
-726.941,0.892903,0.304095,3,15,0,731.211,-1.20612,-0.0345502,2.52109,0.0736055,-2.28786,-0.295403,0.205964,1.28489,-0.897371,-0.999307,4.625,6.0793,-3.27354,1.06124,0.800229,0.0527866,0.945496,-3.12218,-2.11299,-0.997072,-2.24481,-2.08026,0.372336,1.77536,6.10897,-0.962596,1.62073,1.9805,-2.41499,0.937714,1.83417,2.15442,-1.88664,-0.462431,-1.03348,3.52903
-725.371,0.979388,0.168267,4,31,0,732.559,-1.37471,1.18547,2.54867,-0.0832108,-1.35945,-0.331409,1.02591,0.850548,0.37368,-0.998466,5.44417,5.29996,-4.59789,1.4595,-0.107734,-0.932941,2.81443,0.0276095,-1.20352,-1.13341,3.45965,2.50272,1.07569,-4.3216,18.0951,2.3545,0.620047,0.569868,-1.30864,-0.375358,9.44474,-0.372638,0.451247,3.35561,0.778206,0.671752
-724.305,0.998579,0.128481,5,31,0,730.193,-1.50964,1.01806,2.17354,0.291563,-0.774306,-0.752834,0.698104,1.02842,0.581187,-0.836352,6.07242,5.23447,4.44218,1.26171,1.08728,-1.42596,-2.42507,1.32163,3.79322,-1.19341,-1.03027,-2.46222,-1.64122,0.825388,-17.3101,1.30845,-1.1552,1.23346,-0.67529,-3.38925,-0.106231,-0.39998,0.601643,-7.34212,1.60751,1.16606
-724.904,0.996752,0.111503,5,63,0,730.019,-1.13265,-0.305274,1.25021,-0.648557,-0.435027,0.310495,0.0106633,0.37794,-0.0363174,-0.157209,4.32649,4.36268,-7.47147,2.17235,1.29342,-1.47332,-0.658155,1.08584,0.615777,2.21776,2.28985,1.26556,1.48906,-0.851859,23.4132,-4.15061,3.06632,-1.99427,0.663095,13.3507,8.0595,1.5761,0.928368,8.24653,-1.5472,-5.81176
-722.824,0.998955,0.101111,5,31,0,731.244,-0.960295,-0.460589,1.79937,-0.906515,-1.18412,-1.2512,-0.786906,-0.410322,-0.57312,-0.942669,6.16633,5.61771,-0.109524,2.1266,-2.34933,2.60221,0.574049,-2.48955,2.51947,2.0494,2.11726,3.98996,-0.837401,-2.85514,-11.0291,-0.770787,1.11943,0.329547,-0.59752,-0.940417,-4.43344,-2.10988,-0.292989,-0.488671,1.75966,2.40136
-721.657,0.995811,0.0954446,5,31,0,724.883,-0.971851,-0.0654223,1.49246,-1.35008,-0.869996,-1.49038,-0.727039,-0.181155,-0.796814,-0.823582,5.94941,4.9194,0.177944,-0.261458,0.747125,0.674752,-0.715575,-0.316918,-1.19425,-1.59383,0.209034,-3.4718,1.60574,2.82034,-15.888,0.864775,0.293968,-1.48635,-0.0844908,-2.4916,-5.15354,-1.47248,-1.00478,2.19997,1.42863,-0.314223
-725.468,0.997604,0.0913301,5,63,0,728.73,-0.94125,-0.544468,2.20804,-1.18285,-0.673009,-2.04715,-0.522709,0.771133,-0.0210764,-1.04375,6.4194,5.32226,-6.54776,-1.1311,-0.0544928,0.778484,0.320807,0.201309,0.0270025,2.50626,2.2847,-1.73494,-0.223906,1.68699,15.401,-0.742172,2.30111,-0.282843,0.189753,-3.18009,2.12435,2.18312,1.14929,0.0198778,2.16409,0.894849
-721.419,0.993746,0.0893719,6,63,0,732.788,-1.01039,-0.105163,0.953247,-0.296496,-0.722615,-0.343264,-0.266106,0.401677,-0.538118,-0.233893,3.58445,5.44917,8.05282,2.26168,1.47196,-1.26674,1.20349,3.5593,-0.233395,-4.95339,0.453735,-3.91777,1.89657,-2.70437,-2.30084,-0.508504,-1.01955,2.69172,-0.0317966,2.62674,-6.20636,2.55868,-2.04908,-1.19115,-5.34077,1.6802
-727.051,0.964271,0.0874623,5,31,0,733.857,-1.14193,0.69844,2.44171,-1.01943,-0.322167,-0.980789,0.0574264,0.494273,-0.929621,-1.17685,7.34789,4.68071,-5.64667,-1.20951,-0.702926,0.177866,-0.134601,0.958602,1.46415,-1.00952,-2.53962,-2.66444,-0.663408,-6.17152,10.5424,1.86418,1.21237,-0.591917,0.370096,-0.521172,3.07318,-0.0307285,-1.33447,-3.69883,3.24117,-2.80069
-724.538,0.96821,0.0786973,5,63,0,733.396,-1.22373,0.610289,2.07691,-0.316434,-0.236932,-0.550951,0.00155,0.507148,-1.10509,-1.04924,6.92298,5.21962,-13.8935,0.572044,0.479488,-2.23041,-0.0656971,-1.78983,-2.05205,-0.55499,-0.424124,-3.80287,2.43307,-2.32979,-8.46495,1.25815,-0.124983,0.724433,0.447035,0.0332719,-1.19914,-0.528501,-2.15968,-5.00252,2.73467,0.842272
-722.214,0.999159,0.0722289,6,63,0,729.939,-1.28147,-0.115476,1.07206,-0.694666,-0.0719221,-0.379637,0.0925174,1.0384,-0.0858707,-0.537204,5.60156,4.36865,-2.4042,-2.42285,-0.724144,-0.242351,-0.852866,-0.0344806,2.24843,-3.00975,3.79253,-0.879726,-3.27814,0.0176062,-9.50135,-2.24969,-4.0792,-1.54568,1.06807,-0.0381479,-0.334132,3.51443,-0.28377,-2.76347,0.896543,-4.35295
-721.507,0.999996,0.0734907,5,31,0,725.436,-1.18234,0.420164,1.44609,-0.218573,0.359313,-0.289162,-0.0433261,1.15484,0.14559,-0.77924,5.36944,4.89765,-0.895699,1.22891,2.22932,1.1149,0.268185,-0.387366,-1.00116,-1.21852,0.620863,-0.144023,-0.885488,4.16453,10.7157,1.47035,-1.6221,1.55185,1.79688,1.53644,-0.3171,3.16643,0.850453,-2.49765,0.603511,-1.33009
-724.165,0.994386,0.0752686,5,31,0,726.727,-1.28209,-0.235434,1.65819,-0.429702,-0.39858,-0.215371,0.306211,0.100415,0.608074,-0.20817,6.34513,5.30451,0.912055,-0.60751,-0.0380766,0.308606,2.07,0.261622,0.203923,2.45997,0.29012,-2.26096,-0.711841,-1.3806,16.0469,-5.33298,5.66056,-1.54916,0.340603,0.398594,15.4921,-4.39965,4.85611,14.4844,2.08009,0.887688
-726.022,0.974944,0.0759823,5,31,0,731.439,-1.21319,0.883429,0.985798,0.206442,-0.705968,-0.310403,0.308325,1.00857,-0.407031,-0.54059,5.915,4.77621,1.20893,-0.229064,1.42115,-1.53619,-0.297343,2.36862,-0.0207801,1.6506,-2.55154,-3.88603,-1.98556,-1.45087,32.4635,5.85372,-4.13774,4.41173,-0.183178,1.08927,11.9252,3.94047,-1.31686,5.89628,1.5551,-2.73533
-730.447,0.999986,0.0724207,6,63,0,735.722,-1.22283,-0.14158,2.44422,-1.11106,0.531322,-0.022769,0.569889,0.352753,0.600682,-2.03826,4.66962,5.92157,2.29632,0.683991,-1.40212,-0.189989,-0.606072,0.176499,-1.95407,-1.34712,1.47106,-1.25745,3.44045,-2.68294,-10.0512,-0.515691,0.620363,-0.838111,0.854729,0.689767,0.898574,-0.364709,0.72859,-5.41127,-1.12332,3.25229
-727.382,0.999186,0.0747121,5,63,0,734.1,-1.17762,-0.75381,2.42977,-1.36569,0.26306,0.544903,0.115196,0.955806,0.0378557,-0.971851,4.82531,5.87591,3.05568,0.230855,0.495226,-0.225515,1.20422,0.335114,3.26235,-1.72401,2.10125,-6.41051,-0.746242,2.11953,8.90838,-3.19887,1.68572,-2.30462,1.32612,5.09321,1.81976,1.2769,0.345232,3.96886,-0.49417,2.9874
-730.697,0.956108,0.0769738,6,63,0,739.698,-1.11515,1.48795,2.88163,-0.922535,-1.09112,-1.54896,0.338241,2.10145,-0.585868,-1.3399,4.65284,5.52342,-8.34073,-1.98776,0.70159,-1.92422,1.23485,2.78243,0.365447,0.0146207,0.529572,-4.20313,-2.49851,4.074,28.8298,3.44122,1.83961,-0.306792,-0.685738,-1.76779,4.99434,3.62741,-0.639726,3.30725,-0.656386,1.49569
-732.898,0.976814,0.0697245,6,63,0,742.746,-1.01339,-0.858948,1.22133,-1.88442,0.673768,-0.0405389,-0.430789,1.47958,1.11588,-1.32318,5.10503,4.25045,14.7961,-2.57299,-0.558453,0.677556,1.26016,2.1114,0.527549,-3.91089,1.96831,1.12418,1.35873,-0.775891,26.3395,-1.34968,-1.26552,-1.66699,1.74055,3.01194,2.40694,2.89723,2.78506,-0.426544,0.249307,-7.34219
-730.825,0.99466,0.0673551,6,63,0,739.197,-1.14692,0.0830742,0.829508,-1.43478,1.04215,-0.784829,-0.906524,1.39964,1.36945,-1.71092,4.95631,5.31717,9.60954,2.71555,0.452588,2.13713,-0.110473,-2.46282,0.291843,-1.1091,-0.288312,-2.78012,-0.0642417,5.13507,-18.4504,-0.0381798,-1.92542,-1.12728,1.6491,-0.0131156,-3.44891,1.31893,2.05584,-0.397195,-0.461229,1.50459
-723.259,0.99873,0.0686858,6,63,0,735.807,-1.1981,0.263534,2.47327,-0.727245,-1.11922,-0.257317,0.0186468,0.375924,0.584805,-0.873445,6.28845,5.81289,1.03708,-0.636087,2.04175,1.70277,-2.58016,-1.38121,5.88973,-2.41538,-4.26319,4.3137,-0.910127,-2.6152,2.97281,0.319581,2.53031,-0.627445,-0.828005,1.35678,-0.410755,-0.906311,1.91965,-0.949912,1.96474,2.81634
-722.786,0.996749,0.0709049,6,63,0,731.177,-1.46149,0.230097,1.76549,0.24242,0.122133,-0.0329303,0.406916,1.0845,-0.519618,-0.515959,4.8351,4.28381,-0.770739,-2.92924,1.08484,-3.16035,0.845052,1.8887,-3.26399,3.22946,0.461265,1.43287,-2.45108,0.401436,-4.64754,-1.70726,-0.809315,2.40752,1.14175,0.578366,0.497836,1.99363,-2.70536,-2.60669,-0.625384,-5.35808
-721.225,0.999568,0.0727722,6,63,0,725.605,-0.994518,-0.0677862,1.56379,-1.25564,-0.926453,-0.855292,-0.348694,0.0417375,-0.155597,-0.745847,5.60108,6.10992,3.43104,-2.75488,-1.315,-1.13806,-1.49696,-0.514177,-1.9749,-1.26428,1.9421,1.52095,-0.253023,1.55294,2.15883,0.51233,0.73981,-1.77701,-0.244722,-0.0861354,0.529502,-0.90794,0.725967,-2.97133,0.950525,3.6306
-719.899,0.989307,0.0752931,5,31,0,727.932,-0.920836,-0.234839,0.740745,-0.369881,-1.1668,-0.622305,-0.330363,0.071211,0.407513,-0.209234,5.28739,5.38541,-0.853509,0.437033,-3.60794,-0.406177,-0.27481,0.788443,-0.852189,-0.85576,2.30096,-4.63221,1.01346,4.41174,9.21263,-0.450278,-1.69999,3.44706,-1.04564,0.419798,-0.77457,0.195926,6.6233,-1.4592,0.451424,1.23741
-718.391,0.986754,0.0756286,5,31,0,724.037,-1.03084,-0.224303,0.945104,-0.920606,-0.636897,-0.609342,-0.267051,-0.166252,-0.561656,-0.260711,4.80456,5.03576,-3.28172,-1.25089,0.623131,-0.532427,1.04369,-0.214079,-1.37951,3.10343,-4.71025,-0.793463,-0.513027,-1.58713,-19.2996,-1.65855,-1.11249,-2.99495,0.267301,-0.700343,-4.4212,-3.92526,-1.97163,2.06303,-0.85898,0.362171
-718.669,0.993039,0.0754287,5,63,0,721.173,-1.04858,0.14397,1.10838,-0.425146,-0.387245,-0.618319,-0.24202,0.553998,-0.806133,-0.360296,4.97133,5.10078,-5.16432,0.290429,0.759847,1.46511,0.266085,-0.0873999,-2.37093,2.42807,0.139002,0.331806,0.53586,0.481041,2.41984,2.20839,-0.365907,1.47631,0.926632,-0.424431,-2.53976,3.379,-2.91363,0.743609,-0.234929,0.11223
-718.7,0.992421,0.0765843,4,31,0,722.804,-1.03989,0.175629,0.826634,-0.414336,-0.657582,-0.57678,-0.223004,0.525279,-0.674619,-0.376918,5.05358,5.1197,-0.62993,-0.0699558,2.36381,0.0470296,2.809,-0.570409,-0.525386,0.849554,-2.42713,0.215322,-0.776691,-0.407803,3.11735,2.61199,-3.25475,1.68596,0.217558,0.237328,-0.579871,3.07514,-2.16038,-2.75391,-0.0599969,0.12823
-722.617,0.979039,0.0776121,5,31,0,727.15,-1.14001,-0.303948,1.52104,-0.112252,-0.184661,-1.06316,-0.153909,-0.0868986,-1.21684,-0.592087,5.33748,5.14158,-4.29493,-0.200848,-1.68727,1.35632,-0.422271,-1.93109,1.31479,0.794373,-0.948814,5.04544,-0.36969,0.412843,-18.0543,-2.313,0.130518,2.71182,1.02409,-3.44365,-2.3538,-3.03426,-3.67887,3.63,0.370891,0.898063
-722.969,0.999425,0.0757878,6,63,0,729.535,-1.24517,0.493733,1.64624,0.229268,-1.65699,-0.11527,0.0743364,0.101449,-0.455164,-0.783215,5.9368,5.31632,-2.96289,1.51732,0.51194,-2.21376,-2.02598,2.42978,-1.52678,2.74999,3.8203,-1.1306,0.1669,0.060188,-5.6207,1.21634,-1.23095,3.05562,-1.73284,1.80203,-1.10031,-2.42812,-1.2635,-4.34618,1.44319,1.19561
-728.547,0.987174,0.0782888,6,63,0,732.777,-0.848964,-1.01703,2.20455,-1.32035,0.687955,-1.5418,-1.31363,0.646973,-0.0718515,-1.09962,4.05927,4.74068,-3.50372,-2.44109,-1.69103,-1.63619,-1.31936,0.0916252,-0.952095,2.15833,2.20207,0.179528,-0.321247,-0.213803,7.22496,-1.55007,2.47586,-0.131832,2.32345,-0.640353,-4.90397,2.11727,1.27306,4.21025,-2.76083,-2.02163
-728.417,0.969003,0.0781838,5,31,0,736.799,-0.821258,-1.0408,2.3711,-1.26873,0.710018,-1.481,-1.23255,0.6319,-0.171219,-1.22294,4.32578,4.76264,2.96102,-0.29989,2.09588,0.984747,0.157572,1.24924,2.59062,-0.528522,-2.47574,-4.58605,3.78031,0.907399,24.1304,-1.17673,2.60447,0.257149,2.17907,0.0268015,-1.02591,1.95726,1.04149,-2.7616,-1.55526,-2.51068
-726.673,0.999191,0.0743492,5,31,0,731.665,-0.963966,-1.4616,2.15685,-0.973033,0.227065,-1.26203,-1.36267,0.449531,-0.690389,-1.26251,4.71865,4.93988,-4.03855,0.424053,-1.79645,0.521014,-2.04177,0.610584,2.59288,-1.48818,-1.8721,-2.87188,1.50353,1.45775,-12.9324,-2.79401,1.12143,0.28829,1.25393,-0.217527,-6.19775,0.646191,-0.403212,3.16358,-1.01472,-0.257004
-720.857,0.999709,0.076701,5,63,0,728.636,-0.951202,-0.216898,1.27717,-1.27517,-0.538641,-1.19562,-0.325048,-0.550469,-0.837054,-0.669352,5.18877,5.4078,-4.66199,3.00712,-1.63966,-0.401571,-1.91354,0.386301,2.16916,-1.68372,0.132607,6.00625,0.790729,1.10914,-3.02669,0.112574,-0.0439713,-1.85112,0.601583,-1.97261,3.57271,-3.70495,-1.43868,-0.224406,0.171973,1.55927
-721.569,0.996702,0.0791916,5,31,0,725.37,-0.703987,-0.837758,0.298833,-0.57415,-1.06449,-0.735601,-0.603507,0.255723,-0.874698,-0.178121,4.64548,4.86933,-1.20113,-1.97819,0.456277,0.440314,-1.11829,-2.32992,0.964738,0.177257,2.97359,2.09516,0.0293925,-1.35657,2.73727,-5.10372,-4.36887,3.94112,-0.268589,2.40462,-2.24786,6.55862,-2.17118,0.00440879,-1.01754,-1.15637
-722.115,0.996126,0.081072,5,31,0,725.69,-0.695538,-0.637941,0.424275,-0.740868,-0.793524,-1.00754,-0.69414,-0.980037,-0.218243,-0.390177,5.17071,5.25111,2.85412,2.32981,-0.838009,-1.43948,0.193083,0.279603,2.32255,-0.83752,-1.55645,2.69211,-0.924766,-0.7719,2.66297,-0.995862,-2.77687,2.7361,0.70336,0.591626,0.904944,-6.363,2.82518,-3.32661,0.173652,0.779749
-724.176,0.968011,0.082835,6,63,0,730.597,-0.834064,-0.158237,0.66084,-1.93451,-1.50543,-1.54805,-0.830407,0.414185,-1.49802,-0.885045,4.86286,4.81427,-12.8515,-1.02376,-0.278281,-0.745284,-0.425119,-1.39362,3.34464,-0.92912,-0.113179,-3.62459,0.148629,1.14875,1.09666,1.51415,-2.44105,-2.43749,-0.921088,-1.29571,0.0463083,2.10946,-2.17739,-2.20724,-0.502809,-1.49017
-721.791,0.999915,0.0786623,6,63,0,729.079,-1.04346,-0.527476,1.9085,-0.756101,-1.76738,-0.420709,-0.327485,0.694018,0.17143,-0.675392,4.56305,4.83565,5.10607,-0.102794,-1.50888,-3.20247,-0.800257,-1.52374,-3.4393,1.38248,-4.02407,-1.18192,-0.529181,-1.4763,8.50746,-2.36766,2.87303,0.0176623,-1.76203,2.19941,-1.38458,2.4662,1.79376,2.47784,-1.14391,-1.53211
-723.311,0.983198,0.0811354,5,63,0,727.71,-1.18413,-0.14179,1.72853,-1.57937,-0.690313,-0.319936,0.392018,0.266906,-0.372261,-0.835533,4.64123,4.86186,-2.56163,-2.69177,0.633611,-0.0957124,-2.60397,0.389738,-1.76456,0.906883,1.4826,1.82287,-1.08271,-0.649231,8.80461,-1.23215,-0.529579,-3.3257,-0.122981,1.27743,9.43152,-1.18393,-0.699273,0.818607,-0.955521,-1.37245
-728.06,0.987561,0.0801489,4,15,0,729.476,-1.36576,-0.100718,1.41283,-1.72834,-0.716513,-0.215021,0.406685,0.367515,-0.510114,-0.745162,4.00723,4.88646,2.50403,-0.861898,0.453551,-0.504339,0.00860953,-0.51851,0.853607,-1.2672,0.47235,-1.14333,1.58177,-0.282859,-30.6976,-2.65957,-3.42803,-5.06033,-0.436034,-0.0263147,0.77511,-2.23436,-1.93674,-1.66828,-3.8975,0.237363
-732.14,0.999769,0.080059,6,63,0,735.349,-1.14939,0.943258,1.84359,1.47375,-1.11595,-0.726191,-0.118318,1.02768,0.992104,-1.55321,6.13572,5.91325,-0.206797,0.250804,-0.99206,0.832255,0.881484,-2.64949,0.86039,1.36058,0.860815,-2.32135,1.47878,-1.44544,10.5922,1.54509,-0.561514,3.99946,-0.772321,0.0963232,0.0141864,0.782118,1.70072,-1.47828,1.77992,3.02343
-722.888,0.993061,0.0824505,5,31,0,738.262,-1.12356,-0.238727,1.97917,-0.821454,-0.762746,0.0336567,0.283743,0.388383,0.0997112,-1.04947,4.9814,5.13525,-1.19169,1.8443,-1.36512,6.73361,-1.00162,1.19821,-4.16856,1.19857,3.14258,-2.25863,2.05353,4.00667,22.714,-0.919392,0.173204,-0.226877,-0.195763,3.04857,7.05124,-0.32804,0.704894,-3.17878,-0.0378927,-0.271962
-722.46,0.997774,0.0834595,5,31,0,728.661,-1.22981,0.398675,2.68239,-0.894229,-0.679594,-0.193965,-0.262373,0.462896,-0.148241,-0.934035,4.5447,5.06579,-3.79086,2.84669,2.09785,-0.132728,0.390688,-1.82787,-3.89878,0.671089,-1.61861,2.01598,-1.29311,-0.646334,-16.1436,0.571788,2.585,-1.18749,-0.191572,1.3384,-6.57728,-0.767571,-0.26631,-0.0611059,-1.55062,0.425149
-719.699,0.993907,0.0854465,5,63,0,724.972,-1.07184,-0.351191,1.25178,-0.837927,-1.27137,-0.818087,-0.0465899,0.561609,-0.575868,-0.667057,4.61772,5.24869,-5.44152,-0.822238,-3.10105,0.724952,-0.344862,-1.99494,-2.64823,-0.472504,-0.526442,2.20865,1.25785,0.292228,1.86424,-1.81049,-1.44578,-0.698241,-0.998593,-0.881552,5.02048,1.35947,-1.12608,-3.23411,-1.11721,0.75986
-725.222,0.991639,0.086614,4,15,0,727.966,-0.99614,0.484784,1.1508,-0.278553,-1.16039,-0.541013,-0.387861,0.564452,-0.953856,-0.161101,4.24982,5.13117,2.93265,1.48673,-1.04341,1.91772,0.810653,1.60651,0.68405,-1.76675,-0.784696,0.718687,-0.466295,-1.10463,3.3141,9.4727,3.50641,3.43611,-1.27397,-0.0769892,-14.0637,6.312,-4.76534,17.9494,-2.09336,0.515844
-727.006,1,0.0872857,6,63,0,730.269,-1.21008,-0.327983,3.0032,-1.21139,1.17438,-0.810397,-0.0908427,0.339673,0.95558,-1.20548,6.11188,5.00598,-0.0416851,2.69814,-0.228603,-0.0111668,-1.88903,0.326349,-2.55034,1.04686,0.88432,1.26714,0.0658081,-0.356474,-7.71615,-1.37796,2.21782,-1.35184,2.33502,-0.507377,-1.44656,-0.836885,2.05112,-0.65671,1.69432,-0.1177
-727.928,0.997564,0.0897417,5,31,0,729.511,-1.17237,-0.67076,2.94327,-1.26421,1.07718,-0.979526,0.185276,0.315125,0.695312,-1.55781,6.04243,4.98048,3.31276,-0.511036,-0.775311,0.254552,-1.07533,-0.457859,1.41235,0.150836,-1.78048,-0.953032,-0.867597,-0.0180523,1.44241,-1.42482,1.40649,-0.960338,1.80763,-0.43414,1.73559,-0.501891,1.22381,-4.54108,1.62005,-0.592151
-727.42,0.998015,0.0916814,5,63,0,735.417,-1.22742,-0.442619,2.83402,-1.54692,0.82393,-0.607917,0.0136514,0.759534,1.07016,-0.972093,6.12096,4.72498,2.23947,-1.62174,1.04337,0.996103,1.64565,-2.22771,1.60273,-3.12788,-1.94963,-6.15301,0.168101,1.98044,-1.55438,-2.21695,3.05543,-2.76321,2.19371,-0.175755,-0.661603,0.419303,2.92923,5.26039,1.72976,-1.80108
-726.013,0.9904,0.0937252,5,63,0,734.23,-1.28372,0.630868,1.86529,-0.374705,-2.27885,-0.36742,0.362404,1.0199,0.75924,-1.1034,3.97026,4.86243,-3.92255,-1.81679,0.930059,-2.62572,3.16264,-0.20827,-0.0230316,-0.226718,2.26198,-5.05004,1.20183,-2.54828,-5.01006,0.735006,-1.34244,0.171756,-2.35553,0.183709,0.958501,0.533894,1.49565,-6.53895,-3.49436,-1.11158
-725.764,0.985716,0.0940597,5,31,0,733.261,-1.23037,0.609811,2.1571,-0.312667,-2.27311,-0.345049,0.327933,0.949022,0.79412,-0.94707,3.79197,4.92643,-6.5997,0.399306,-3.36395,-0.950512,-0.298155,-0.334205,1.1212,1.52875,-0.515879,-5.28141,1.6663,-1.85202,11.1522,1.27115,0.287891,0.614127,-2.42792,0.579874,3.39087,0.903604,2.09048,-2.50713,-3.84795,-1.17362
-722.803,0.988823,0.0933434,6,63,0,731.14,-0.820929,-0.347096,1.17957,-0.932999,-1.32468,-0.913699,-0.327203,-0.142934,-1.34539,-0.516734,6.32776,4.97943,9.03756,-1.86442,-2.13621,-0.49995,3.28591,0.319495,-2.49031,-0.801707,-2.06498,1.33857,2.20836,0.783339,26.4343,0.593549,1.94671,0.486344,-0.775688,0.806107,12.5819,-0.386665,-3.14991,-5.2093,2.07426,-1.15799
-721.063,0.997893,0.0933075,5,31,0,725.464,-0.868241,-0.0792031,0.745671,-0.960414,-1.23191,-0.845635,-0.433449,0.149792,-1.15914,-0.56808,5.65423,4.61157,6.14833,-0.285775,1.03247,0.858762,0.853348,1.0249,0.816823,1.0503,3.25865,-1.91617,-2.07786,-0.333259,15.3934,2.19342,-2.1572,0.184778,-0.612045,1.15077,5.70551,1.28605,-2.3515,-7.43829,1.09732,-3.50491
-727.164,0.983491,0.0952496,5,31,0,732.545,-0.739619,-0.464141,0.930322,-1.65695,-0.671826,-1.75657,-1.15452,-0.61081,-0.444595,-1.06143,5.03602,6.52508,-5.33492,-3.29571,0.417588,0.906958,-0.1232,-0.245014,-2.36644,-1.35252,-1.50626,0.270774,1.84693,2.53026,12.2142,0.802123,-0.851609,-0.637655,0.46144,-0.845386,0.0608038,-1.19739,0.860086,-8.57527,-0.0242953,4.4855
-727.209,0.996476,0.0940133,5,31,0,731.968,-0.635139,-0.66603,1.40821,-1.09675,-1.2438,-1.51721,-1.03288,-1.3915,-0.973838,-0.675901,5.2907,6.18119,-2.7767,0.905135,0.812089,-1.24979,1.24302,-1.56299,-3.27351,0.00124144,1.83273,1.37713,-0.334074,3.99466,9.73901,0.46734,3.9583,1.46589,-0.203472,-0.793236,-0.272982,-5.47752,-0.380799,1.46524,0.478043,3.78131
-725.158,0.994362,0.0956067,5,31,0,733.511,-0.847489,-0.876937,0.507598,-1.76514,-1.20025,-0.572333,-0.589139,0.232462,-1.15526,-0.608668,6.11985,5.74309,2.04848,-1.95526,1.7323,-0.719302,-0.420943,-0.549304,-0.773224,-5.96239,-0.980027,1.92538,-0.345229,3.96701,-5.51481,-3.10781,-3.78202,-3.79766,-0.532857,3.44706,0.287647,1.79976,-2.27251,0.947704,1.70997,2.74876
-723.695,0.999428,0.0967277,5,31,0,726.638,-0.801013,-0.718056,0.66818,-1.72768,-1.21921,-0.856055,-0.586705,0.380599,-1.31395,-0.533731,5.82493,5.71752,-3.4302,-1.54079,-1.49877,-1.43901,-0.0887592,2.19085,0.140007,-0.0430097,0.176385,0.157617,1.50609,1.02551,0.502368,-2.09056,-2.13197,-3.96163,-0.531612,1.44187,1.89191,3.7582,-2.98476,1.7817,1.30123,2.61242
-724.018,0.999391,0.0989671,5,31,0,727.418,-0.774132,-0.348444,1.10459,-0.325902,-1.34704,-1.33881,-0.73216,-0.501467,-0.80622,-0.442518,6.60854,4.63736,-0.659534,1.25335,0.279359,1.13747,0.410093,0.341693,-0.12152,-2.07156,2.82291,0.531599,-0.562465,-3.34278,4.92862,1.16991,2.70395,5.68525,-0.785277,-2.69936,-3.10953,-2.74024,-0.856618,2.88967,2.37957,-2.69125
-721.904,0.980087,0.10121,5,63,0,731.167,-1.0438,-0.0256307,0.914488,-1.32131,-1.63043,-0.453071,-0.172885,0.222534,0.329147,-0.487028,6.00412,5.41901,4.57795,1.94456,-3.9036,1.63797,-0.918258,-1.00151,-1.4887,-3.04541,-0.894137,-1.78711,2.53661,-2.26295,1.01552,0.449595,-2.83893,-3.87164,-1.79864,1.76085,2.44534,-0.145844,3.12744,-0.802803,1.56558,1.54329
-722.675,0.987395,0.0990864,5,31,0,727.157,-1.08326,-0.299873,1.67666,-0.256889,-0.263118,-1.18322,-0.132385,0.140193,-0.887438,-0.450079,5.87548,4.53824,-4.15276,0.897422,-0.56877,-0.585603,1.40134,-2.96783,2.31802,0.074737,-1.72548,-0.434193,-2.13963,0.211505,1.70392,-1.96091,3.89768,2.72257,1.14536,-4.58644,3.11195,-0.963595,-2.79565,7.85953,1.39131,-3.16378
-722.514,0.996807,0.0986131,5,31,0,729.699,-1.12992,0.112857,1.41848,-0.942354,-0.876778,-0.0966531,0.0852083,0.543186,0.167411,-0.332416,3.82074,5.75512,7.80056,2.24809,-1.37412,1.14689,0.838021,1.79942,0.361223,-0.275387,-2.11326,-2.26395,-3.2091,-1.62467,16.2251,0.386636,1.74413,-3.78597,-0.61778,4.02089,7.41003,1.91861,1.7816,3.90613,-3.51656,2.523
