# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=896279109
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,index.1
-728.704,0.995977,0.117789,5,31,0,736.463,-1.19402,1.57637,-0.9203,-0.123257,0.630407,0.00656684,1.57919,0.176652,5.2095,4.85332,0.994565,0.992258,0.166667,0.285864,0.204794,0.228677,0.253003,0.232747,0.285966,6
-728.793,0.995867,0.118848,5,31,0,732.74,-1.21344,-1.73042,-0.316932,-0.880906,-0.720894,-0.376209,1.24521,0.376917,5.39549,5.37729,0.995483,0.995401,0.166667,0.134044,0.20868,0.175741,0.184649,0.205015,0.322108,6
-733.832,0.991391,0.119878,5,31,0,739.873,-1.24338,1.54863,-0.138247,-0.352468,0.165861,-0.0588033,1.78026,0.0703656,5.26507,6.31101,0.994858,0.998187,0.166667,0.243349,0.222163,0.219569,0.225883,0.223131,0.246363,6
-729.265,0.995295,0.119965,5,31,0,738.608,-1.13488,-1.78054,-0.362834,0.300369,0.00101428,0.106263,0.56962,0.128442,4.97767,4.88812,0.993157,0.992521,0.166667,0.20366,0.234786,0.250434,0.243286,0.245783,0.256981,6
-730.067,0.996223,0.120861,5,31,0,735.023,-1.15705,0.955737,0.574868,1.05424,-0.0819715,-0.433602,1.79691,0.123225,5.26492,5.3614,0.994857,0.995328,0.166667,0.26129,0.252333,0.263639,0.237371,0.229616,0.281785,6
-733.732,0.99033,0.121946,5,63,0,735.08,-1.09005,-1.31757,-0.894258,-0.933246,-0.105273,0.722829,-0.383583,0.0253736,4.48169,4.80778,0.988812,0.9919,0.166667,0.245366,0.24736,0.247176,0.251106,0.255078,0.24978,6
-736.243,0.99547,0.121785,5,31,0,740.457,-1.1128,0.815524,-2.55062,-0.68858,-0.19473,-0.190056,-0.809928,0.0251919,6.28779,5.13151,0.998145,0.994127,0.166667,0.251194,0.235582,0.244134,0.246437,0.246459,0.24357,6
-730.735,0.997298,0.122696,6,63,0,741.073,-1.21283,0.0417266,0.198765,0.444379,-0.120491,0.0223524,2.30962,0.262041,3.92914,4.90026,0.980719,0.99261,0.166667,0.231138,0.238532,0.250418,0.223671,0.230237,0.352604,6
-729.201,0.999551,0.123989,5,31,0,734.391,-1.1221,0.150619,-1.21219,-1.30835,0.148015,0.628836,1.09086,0.223383,6.25389,5.07599,0.998081,0.993794,0.166667,0.25191,0.198948,0.195547,0.2518,0.272569,0.293505,6
-731.598,0.993986,0.125762,5,31,0,736.476,-1.02505,-0.957668,-0.467225,0.489222,-0.252822,-1.9136,1.20979,0.163829,3.81403,4.84645,0.978417,0.992205,0.166667,0.234703,0.249441,0.279911,0.256075,0.207748,0.304311,6
-728.472,0.999184,0.126342,5,31,0,736.447,-1.11911,-0.38318,-1.0275,-1.9186,-0.627244,-0.370708,0.540791,0.305861,6.38591,5.80894,0.998318,0.997008,0.166667,0.22508,0.192573,0.153692,0.212327,0.225746,0.278142,6
-731.582,0.987132,0.128036,5,31,0,736.123,-1.11876,-0.11803,-0.466244,-1.98788,0.39001,-1.54714,1.58773,0.137719,5.7443,6.05613,0.996809,0.997662,0.166667,0.243236,0.234518,0.199004,0.256346,0.208856,0.28903,6
-727.405,0.993963,0.127126,5,31,0,735.643,-1.16556,-0.268162,-1.15661,-0.972627,-0.867503,0.342409,0.64539,0.207477,4.57318,5.06118,0.98978,0.993702,0.166667,0.227726,0.196941,0.203048,0.2066,0.250769,0.262764,6
-730.007,0.989966,0.127679,4,15,0,732.35,-0.950467,0.115159,-1.46387,-0.973835,-0.517734,0.0616164,0.34914,0.222539,5.5874,4.95869,0.996269,0.993027,0.166667,0.283973,0.218192,0.237365,0.256225,0.281556,0.294678,6
-727.103,0.999669,0.127371,4,31,0,733.296,-1.23486,-0.521751,-0.824802,0.133014,-0.96692,-0.573642,1.12816,0.35056,4.84941,5.25688,0.992228,0.994815,0.166667,0.195012,0.178873,0.233576,0.171672,0.192173,0.301667,6
-725.392,0.99594,0.129133,4,23,0,731.415,-1.10803,-0.627933,-0.860455,-1.24655,-0.455951,-0.361047,0.757215,0.269047,5.34363,5.72172,0.995244,0.996737,0.166667,0.218066,0.207587,0.191018,0.226059,0.230558,0.288168,6
-726.752,0.987818,0.130093,6,63,0,729.859,-1.22008,0.0501698,-0.721193,-0.794894,-0.626604,-0.327155,1.47713,0.293874,6.15962,5.68407,0.997891,0.996612,0.166667,0.230527,0.192784,0.189436,0.197147,0.211447,0.31303,6
-732.624,0.978646,0.129297,5,31,0,734.496,-1.03617,-0.281045,-1.43743,-1.26674,0.451217,0.00679524,0.625301,0.145177,3.44023,5.29076,0.968939,0.994987,0.166667,0.25408,0.223593,0.227924,0.274748,0.262081,0.279813,6
-733.746,0.991221,0.126575,4,31,0,737.84,-1.07722,-0.25324,-1.65447,-1.49562,0.264451,0.0706634,0.451583,0.147863,3.32639,5.2952,0.965323,0.995009,0.166667,0.247002,0.21051,0.21444,0.261514,0.256018,0.266892,6
-733.528,0.998332,0.126513,5,63,0,740.228,-1.37749,0.589728,0.341819,0.876105,0.372155,0.16524,2.3717,0.32355,7.09154,4.70675,0.999169,0.991047,0.166667,0.233853,0.21979,0.250861,0.221478,0.21015,0.352031,6
-728.397,0.991515,0.12793,5,31,0,737.726,-1.01552,-0.52677,-0.620819,-1.75147,-0.235404,-0.489611,1.18788,0.302052,4.11744,4.97597,0.983975,0.993146,0.166667,0.236018,0.230934,0.175873,0.252254,0.238048,0.341476,6
-728.189,0.999385,0.127914,5,31,0,731.796,-1.16759,-0.855556,-0.825711,-1.19347,-0.771505,-1.1585,0.701138,0.235328,4.70136,4.40212,0.990999,0.987897,0.166667,0.202793,0.203931,0.19024,0.206009,0.191511,0.268431,6
-728.078,0.988377,0.129544,5,63,0,732.98,-1.25116,-0.205961,-0.834911,-0.401811,-0.914003,-0.260117,0.935508,0.295704,5.38052,6.0041,0.995416,0.997537,0.166667,0.212142,0.182717,0.202623,0.17925,0.209477,0.273979,6
-731.899,0.99396,0.128856,5,31,0,734.779,-1.12097,1.2016,0.187897,-1.17868,-0.940632,0.474059,2.13301,0.12307,4.4382,5.57112,0.988321,0.996208,0.166667,0.274265,0.250143,0.219937,0.225005,0.256807,0.29766,6
-732.756,0.999779,0.129333,5,31,0,738.292,-1.5224,-0.243577,-0.654032,1.02285,1.34519,0.35398,1.54513,0.318818,5.73192,4.1557,0.99677,0.984567,0.166667,0.167974,0.15047,0.232135,0.250954,0.196306,0.263126,6
-731.644,0.999938,0.131029,5,31,0,739.309,-1.5598,0.961422,1.19181,-0.925769,-0.327298,0.928101,2.67733,0.285257,4.58906,5.38002,0.98994,0.995413,0.166667,0.216607,0.227966,0.138968,0.160681,0.214998,0.310865,6
-725.826,0.986686,0.132765,5,31,0,736.499,-1.22901,-0.785529,-0.944057,-0.524511,0.27435,-0.103243,1.35923,0.241381,6.11937,5.13878,0.997805,0.994169,0.166667,0.194877,0.188943,0.204953,0.23816,0.22202,0.288861,6
-726.383,0.991654,0.131681,4,31,0,731.243,-1.21453,-1.05568,-0.9667,-0.552443,0.096327,0.101809,1.61651,0.221206,6.02389,5.26802,0.997586,0.994873,0.166667,0.190301,0.193353,0.208048,0.232683,0.2329,0.297977,6
-731.294,0.978861,0.131648,5,31,0,736.585,-1.14822,-0.087559,-0.696012,-1.47565,-0.754826,0.655743,1.2161,0.144203,4.22145,4.27282,0.985535,0.986249,0.166667,0.238514,0.222945,0.204076,0.22148,0.258524,0.274313,6
-731.484,0.998847,0.128957,5,31,0,733.544,-1.15857,0.038794,-0.736947,-1.72177,-0.719996,0.599094,1.09875,0.148573,4.3762,4.21469,0.987583,0.985438,0.166667,0.239977,0.21959,0.195545,0.220022,0.255487,0.269862,6
-729.282,0.992785,0.130406,5,31,0,738.928,-1.03983,-1.77039,-0.621902,-1.0552,0.0995792,-0.872673,0.771592,0.289845,5.87687,6.04072,0.997204,0.997626,0.166667,0.174658,0.227922,0.206579,0.266791,0.215385,0.306574,6
-725.342,0.998152,0.130598,5,31,0,730.8,-0.990611,-0.446077,-0.7337,-0.613938,-0.394574,-0.535288,0.0636619,0.466074,4.79225,4.39534,0.991774,0.987816,0.166667,0.231739,0.208735,0.218104,0.23604,0.224419,0.27669,6
-726.911,0.996753,0.131897,5,31,0,728.77,-0.83897,-1.17317,-1.38547,-1.61463,-0.779487,-1.0302,-0.251607,0.361254,5.5685,5.44844,0.996198,0.995715,0.166667,0.220495,0.207596,0.194308,0.245907,0.229501,0.282952,6
-727.09,0.992178,0.132903,6,63,0,732.958,-1.11886,-0.612458,-0.331692,-0.683198,0.319092,-0.454801,0.384973,0.517499,3.74876,4.87722,0.976995,0.992439,0.166667,0.192195,0.215766,0.186576,0.278135,0.205181,0.285031,6
-727.36,0.999927,0.132949,5,47,0,729.832,-0.944661,-0.450973,-1.01619,-1.0474,-1.1074,-0.646006,0.0857608,0.323695,6.46717,5.34257,0.998449,0.995239,0.166667,0.251498,0.218642,0.216921,0.21364,0.239801,0.28559,6
-725.589,0.987014,0.134611,5,31,0,731.796,-1.20314,-0.899672,-0.898638,0.474308,0.0338617,-0.487311,0.886579,0.282641,5.05191,4.89278,0.993644,0.992555,0.166667,0.188862,0.188907,0.255578,0.232622,0.207367,0.278372,6
-727.259,0.991555,0.133565,4,31,0,729.368,-1.13866,-0.676159,-0.80405,0.839687,-1.21019,-0.489496,1.13871,0.234203,4.41659,5.21245,0.988069,0.994581,0.166667,0.214667,0.20966,0.280495,0.194333,0.222129,0.294844,6
-734.217,0.977513,0.133467,5,31,0,737.519,-1.20319,1.51502,1.3292,-1.51595,-0.381909,-1.03457,2.11514,0.0897666,5.69541,5.62516,0.99665,0.996407,0.166667,0.255937,0.252774,0.20763,0.224876,0.214829,0.26633,6
-726.481,0.999836,0.130495,5,31,0,737.245,-1.20392,-1.39805,-0.765812,-0.0870758,0.3565,0.335446,0.972558,0.247415,5.09198,5.06563,0.993892,0.99373,0.166667,0.175113,0.198867,0.226977,0.246807,0.24584,0.276219,6
-725.973,0.989003,0.132079,5,31,0,730.669,-1.31964,-0.861002,-0.56317,-0.490532,-0.18705,0.192646,1.1536,0.416311,5.73362,5.41855,0.996775,0.995586,0.166667,0.15735,0.174496,0.178895,0.198212,0.224534,0.301666,6
-728.994,0.985935,0.131457,5,31,0,732.595,-1.32832,1.4224,0.585696,0.0888,0.524213,-0.072357,1.14402,0.28163,4.45018,5.11222,0.988458,0.994013,0.166667,0.283386,0.238056,0.213609,0.234929,0.206084,0.267739,6
-727.736,0.999102,0.130223,5,31,0,731.242,-1.29823,-1.42857,-0.958377,-0.338354,0.0243478,0.475462,1.78168,0.208805,5.78958,4.83118,0.99695,0.992086,0.166667,0.168469,0.182673,0.202801,0.215321,0.231663,0.283696,6
-731.732,0.962091,0.13163,6,63,0,737.125,-1.29601,-0.866717,-0.528996,-0.416294,-0.291766,-0.62427,1.05304,0.109616,5.377,4.13879,0.9954,0.984308,0.166667,0.199246,0.205219,0.207241,0.209492,0.20352,0.234949,6
-730.502,0.994185,0.125733,5,31,0,738.404,-1.21671,-1.15801,0.0299652,-0.447695,0.633991,0.181762,2.01215,0.0733843,4.95211,5.58611,0.992981,0.996264,0.166667,0.21388,0.228903,0.222775,0.236821,0.230875,0.255583,6
-730.504,0.998265,0.126141,5,31,0,734.196,-1.1257,0.0883775,-0.35848,1.38406,0.892733,0.336995,1.53329,0.107308,4.59219,5.24428,0.989971,0.99475,0.166667,0.246714,0.237911,0.273452,0.263103,0.251706,0.276645,6
-726.85,0.993719,0.127331,5,31,0,732.271,-1.25247,-0.515543,-0.28808,0.307153,-0.138346,-0.12388,0.66998,0.232884,5.81676,4.86088,0.997032,0.992316,0.166667,0.202211,0.210892,0.234884,0.216753,0.217326,0.250407,6
-727.355,0.976021,0.12764,4,15,0,731.925,-1.2656,0.0309556,-0.343306,0.233681,0.0629509,-0.0243807,0.251591,0.455364,4.66487,4.7053,0.990667,0.991034,0.166667,0.22244,0.194359,0.238814,0.22497,0.218112,0.2403,6
-726.546,0.997406,0.124573,5,63,0,731.922,-1.24327,0.0113599,-0.271949,0.206251,0.125181,-0.0955575,0.25167,0.476782,4.82964,4.73984,0.992074,0.991336,0.166667,0.224809,0.202146,0.241415,0.234408,0.216051,0.245403,6
-725.119,0.990431,0.125569,5,31,0,730.047,-1.22662,-0.2615,-0.198128,-0.690983,-0.274962,-0.0501614,0.404888,0.640516,4.6722,4.29917,0.990735,0.986602,0.166667,0.198752,0.205295,0.158531,0.197383,0.22119,0.275423,6
-726.7,0.997257,0.125246,5,31,0,730.425,-1.23443,-0.37036,-0.930678,-0.395456,0.141421,-0.282027,2.23303,0.196151,5.48211,5.53495,0.995857,0.996069,0.166667,0.212976,0.195134,0.212152,0.230287,0.215895,0.310792,6
-727.738,0.993826,0.126205,5,31,0,729.728,-1.229,-0.0178938,-1.33292,0.458742,0.0797385,-0.117684,1.28892,0.201163,4.35953,5.62803,0.987377,0.996417,0.166667,0.225726,0.182853,0.242923,0.229177,0.222237,0.274936,6
-731.077,0.996325,0.126513,5,31,0,734.405,-1.08711,0.582828,-1.96015,-1.31921,-1.52856,-0.079479,1.50831,0.121963,5.578,5.59573,0.996234,0.9963,0.166667,0.265803,0.209793,0.223046,0.218653,0.25034,0.288404,6
-733.759,0.987807,0.127288,5,31,0,741.096,-1.15366,-2.00232,0.807748,0.0338565,1.06783,-0.81146,0.41315,0.0985181,4.45977,4.61319,0.988567,0.990177,0.166667,0.20572,0.254628,0.24043,0.259522,0.225552,0.247321,6
-733.581,0.996521,0.126453,5,31,0,740.384,-1.26563,0.606618,0.163893,-0.955807,-1.90095,0.6048,1.87039,0.286849,6.09984,5.03596,0.997762,0.993542,0.166667,0.251313,0.22818,0.176564,0.140528,0.251215,0.32539,6
-729.277,1,0.127254,5,31,0,736.992,-1.24976,0.200816,0.469452,-0.818895,-1.43312,0.615435,1.18767,0.215927,5.59076,4.97306,0.996282,0.993126,0.166667,0.230338,0.240782,0.193631,0.173759,0.246591,0.270258,6
-729.586,0.998302,0.128712,5,31,0,732.024,-1.25674,0.208986,0.452648,-0.831498,-1.50318,0.625106,1.12108,0.221755,5.58321,5.05464,0.996254,0.993661,0.166667,0.229631,0.239329,0.19137,0.169373,0.24636,0.267345,6
-725.964,0.998196,0.12985,5,31,0,731.462,-1.25231,-0.106498,-0.298976,-0.850454,0.541613,-0.400754,1.14756,0.493068,4.96617,5.16523,0.993078,0.994321,0.166667,0.213355,0.19786,0.158206,0.27185,0.190016,0.334816,6
-726.186,1,0.130968,5,31,0,727.264,-1.12454,-0.335389,-0.738935,-0.0680678,-0.937488,0.0601742,1.25349,0.292667,5.40133,5.55002,0.99551,0.996128,0.166667,0.227462,0.207378,0.241502,0.197989,0.248444,0.319149,6
-728.462,0.998559,0.132436,4,31,0,731.943,-1.15074,-1.71899,-0.81552,0.79603,-0.731579,-0.775381,0.826662,0.206191,4.74942,4.66661,0.991418,0.990684,0.166667,0.181653,0.211002,0.271582,0.213898,0.212383,0.272833,6
-730.151,0.999354,0.133627,4,15,0,731.139,-1.09588,-2.19969,-1.00283,0.874651,-0.511889,-0.789861,0.7761,0.171604,4.40976,4.67912,0.987988,0.990798,0.166667,0.186433,0.219604,0.279732,0.234383,0.225932,0.276338,6
-728.906,0.992703,0.134976,5,31,0,735.443,-0.978227,-1.75593,-1.27319,-0.913292,-0.224791,-0.182088,0.190621,0.382991,6.21987,4.86278,0.998014,0.99233,0.166667,0.16101,0.187575,0.209489,0.256485,0.259616,0.287979,6
-726.271,0.973797,0.135017,5,31,0,734.377,-1.07017,-0.16137,-0.829797,0.202017,-0.50128,-1.03327,0.810331,0.32989,5.67543,5.53759,0.996583,0.996079,0.166667,0.24538,0.206867,0.268249,0.225214,0.196071,0.309416,6
-726.026,0.975256,0.131405,5,31,0,729.682,-1.18566,-0.795627,-0.992918,-1.43588,-0.188025,-0.0998077,1.22718,0.366916,4.72197,4.91007,0.991181,0.992682,0.166667,0.185792,0.17509,0.152839,0.221897,0.227536,0.324014,6
-725.819,0.996864,0.128175,5,31,0,729.773,-1.02153,-0.738258,-0.353815,0.0723901,-0.579579,-0.489833,0.374095,0.359124,4.90777,5.6831,0.992665,0.996609,0.166667,0.216419,0.240745,0.26982,0.226238,0.23193,0.29169,6
-727.725,0.996095,0.128993,4,15,0,729.324,-1.00194,-0.120035,-0.980528,0.618082,-0.315654,-0.67033,0.361468,0.510722,5.89172,5.52149,0.997245,0.996016,0.166667,0.25669,0.182021,0.334863,0.238095,0.206805,0.306331,6
-730.74,0.980175,0.129665,5,31,0,733.073,-1.36439,-0.699894,-0.0319825,-1.85834,-0.084587,0.37806,2.22363,0.302483,4.60378,4.32594,0.990085,0.986951,0.166667,0.17135,0.201965,0.127138,0.199412,0.222695,0.333638,6
-727.944,0.999237,0.127393,5,31,0,735.895,-1.10531,0.109102,-0.665035,0.997389,0.0651075,-0.614539,1.04648,0.209978,5.85438,5.63095,0.997141,0.996428,0.166667,0.253051,0.223575,0.289897,0.251309,0.225421,0.292024,6
-726.416,0.998172,0.128628,5,31,0,732.647,-1.42341,0.388837,0.0984033,-0.540736,0.391986,0.756762,1.75722,0.320661,4.39928,5.7401,0.987863,0.996796,0.166667,0.21438,0.199112,0.16843,0.214551,0.234919,0.297353,6
-725.905,0.981849,0.129668,5,63,0,730.553,-1.54347,0.0354076,0.417505,-0.0117699,0.0996946,0.350546,1.46877,0.513561,5.8495,4.62873,0.997127,0.990327,0.166667,0.178684,0.209315,0.175156,0.183581,0.203681,0.312347,6
-727.59,0.903398,0.127708,5,31,0,733.622,-1.20273,0.517939,-0.00439548,-0.660213,0.540814,0.42439,1.97002,0.180936,5.68487,5.21287,0.996615,0.994583,0.166667,0.248055,0.230849,0.210455,0.248827,0.244911,0.300213,6
-730.955,0.996456,0.11253,5,31,0,734.978,-1.25554,-1.36192,-1.95414,0.798217,-0.0686106,0.131375,1.95171,0.195688,5.07835,5.66067,0.993808,0.996532,0.166667,0.179159,0.162745,0.249864,0.219434,0.226211,0.294503,6
-733.183,0.999257,0.113189,5,31,0,736.672,-1.04085,-1.39013,-2.47904,0.890469,-0.571352,-0.311331,1.40547,0.0895391,4.7502,4.58756,0.991424,0.989925,0.166667,0.237703,0.22049,0.276655,0.251241,0.255646,0.285978,6
-729.481,0.996612,0.114296,5,31,0,738.531,-1.02658,-1.30412,-1.75604,-0.889514,-0.347873,-0.826795,1.2032,0.136369,5.30691,4.59952,0.995067,0.990043,0.166667,0.23069,0.219935,0.240877,0.25464,0.242444,0.296818,6
-725.925,0.998169,0.114977,5,31,0,734.022,-1.18669,-0.102259,-0.925969,0.635999,0.0594388,-0.0712226,0.905631,0.413604,4.49936,4.86301,0.989006,0.992332,0.166667,0.22636,0.172263,0.284218,0.238285,0.228615,0.30744,6
-726.516,0.991334,0.115909,5,31,0,729.378,-1.18837,-0.512853,-1.17584,-0.567168,-0.00538802,0.161674,0.975108,0.212538,4.26159,4.87628,0.986096,0.992432,0.166667,0.214608,0.191812,0.212668,0.233346,0.239758,0.272669,6
-728.519,0.994459,0.115728,4,31,0,733.715,-1.16698,-0.296404,-1.58632,-0.604375,0.578718,0.673839,1.75701,0.158742,4.72691,4.8485,0.991224,0.992221,0.166667,0.228988,0.19485,0.220471,0.254431,0.257306,0.291508,6
-730.54,0.993784,0.116051,5,63,0,734.735,-1.0079,-0.792882,-1.01247,0.204175,-1.43156,-2.25946,0.642581,0.138716,5.26877,5.33907,0.994876,0.995223,0.166667,0.246404,0.240792,0.272976,0.230325,0.210598,0.28521,6
-730.394,0.99082,0.116261,4,31,0,736.931,-1.02302,-1.13149,-1.21359,-0.0927202,-1.4927,-2.05553,0.171405,0.1751,5.59589,5.31192,0.996301,0.995092,0.166667,0.227735,0.225216,0.261293,0.216803,0.200536,0.270318,6
-726.202,0.997607,0.115989,5,63,0,732.876,-1.27059,0.296908,-0.941837,0.112719,0.476257,0.464685,1.37481,0.24284,4.61533,5.33036,0.990198,0.995181,0.166667,0.231744,0.182529,0.223877,0.239589,0.239077,0.281561,6
-726.634,0.996879,0.116811,5,31,0,728.929,-1.34189,0.750453,-0.613527,0.201456,0.440657,0.51027,1.55212,0.267051,5.20727,5.6851,0.994553,0.996615,0.166667,0.242049,0.181572,0.216176,0.227196,0.230477,0.283454,6
-728.521,0.994277,0.117515,5,31,0,730.364,-1.25484,0.0232258,0.400624,-0.271974,-0.485714,0.991746,2.10504,0.168801,5.60263,5.53314,0.996325,0.996062,0.166667,0.222541,0.233758,0.214039,0.208032,0.252102,0.289152,6
-732.101,0.984663,0.117793,5,31,0,735.718,-1.37357,-0.473985,1.28536,0.518574,0.0299132,0.592557,0.783758,0.24173,4.77425,4.98071,0.991626,0.993178,0.166667,0.184201,0.256764,0.22301,0.203213,0.226124,0.234314,6
-731.246,0.999997,0.116513,5,31,0,734.458,-1.09566,0.0568314,-2.75875,-1.34677,0.152816,-1.05273,0.893851,0.105695,5.18678,5.27036,0.994441,0.994885,0.166667,0.251684,0.199848,0.224784,0.2536,0.230246,0.268709,6
-733.093,0.995976,0.117707,5,63,0,738.792,-1.2568,0.94794,-2.40476,0.205586,0.385338,0.479356,2.15155,0.174988,6.28121,4.64393,0.998132,0.990472,0.166667,0.251444,0.157413,0.227791,0.233371,0.236328,0.293114,6
-730.756,0.998184,0.11825,5,31,0,737.225,-1.19424,0.555907,-0.838751,0.28828,0.0962529,0.714087,2.77191,0.0748287,5.46022,5.18192,0.995765,0.994414,0.166667,0.240006,0.22149,0.236372,0.233788,0.242172,0.27154,6
-724.801,0.997762,0.119151,5,31,0,733.183,-1.36241,-0.351059,0.183021,0.148194,0.253347,-0.0711354,0.665602,0.750428,4.80461,5.36445,0.991875,0.995342,0.166667,0.164399,0.227046,0.222492,0.236441,0.195322,0.296729,6
-725.417,0.972354,0.119983,4,15,0,729.064,-1.32124,0.0411997,0.247904,-0.0272608,0.0223636,-0.112051,0.530349,0.932721,4.37945,5.37111,0.987623,0.995373,0.166667,0.217072,0.251615,0.206416,0.214101,0.193761,0.30437,6
-725.68,0.98843,0.116704,5,31,0,731.673,-1.35222,0.527426,-0.403067,0.121663,0.341721,0.35461,1.23429,0.376317,4.18258,4.74817,0.98497,0.991407,0.166667,0.239807,0.181845,0.213085,0.2273,0.228153,0.291579,6
-725.886,0.99087,0.116034,5,31,0,728.856,-1.31151,0.186211,0.23468,-0.164135,-0.223436,0.703057,1.86964,0.224869,4.87956,4.9771,0.992457,0.993153,0.166667,0.219319,0.22119,0.206128,0.203955,0.239865,0.290885,6
-729.007,0.994987,0.115752,5,31,0,732.176,-1.56282,0.940646,-0.126527,-0.241661,0.940249,0.316316,1.32558,0.508955,6.29994,5.6917,0.998167,0.996637,0.166667,0.252736,0.164212,0.156327,0.252698,0.197526,0.29149,6
-733.381,0.970273,0.116115,5,31,0,737.127,-1.66364,0.474984,1.74883,-0.922186,0.248051,1.33122,2.12063,0.332816,5.54868,5.60448,0.996122,0.996332,0.166667,0.181598,0.253202,0.122329,0.170642,0.227832,0.277306,6
-727.092,0.995709,0.112653,5,63,0,734.972,-1.31299,0.231535,-1.24394,0.458752,0.310411,-0.111127,1.43787,0.260005,4.67406,4.77452,0.990752,0.991629,0.166667,0.222217,0.162952,0.232595,0.225782,0.2072,0.281074,6
-727.092,0.266251,0.452467,3,15,0,731.615,-1.31299,0.231535,-1.24394,0.458752,0.310411,-0.111127,1.43787,0.260005,4.67406,4.77452,0.990752,0.991629,0.166667,0.222217,0.162952,0.232595,0.225782,0.2072,0.281074,6
-727.092,0.000278744,1.19396,2,3,0,731.51,-1.31299,0.231535,-1.24394,0.458752,0.310411,-0.111127,1.43787,0.260005,4.67406,4.77452,0.990752,0.991629,0.166667,0.222217,0.162952,0.232595,0.225782,0.2072,0.281074,6
-729.244,0.99688,0.0764155,5,31,0,731.223,-1.27528,-0.557856,1.10799,0.46725,-0.48393,0.187521,1.68742,0.237266,5.80065,5.09059,0.996984,0.993883,0.166667,0.196607,0.266513,0.237866,0.199392,0.226044,0.294234,6
-729.652,0.999828,0.0446035,6,95,0,732.023,-1.21782,-0.465486,0.829387,0.325273,-0.591571,-0.187087,1.68704,0.100241,5.16592,5.59418,0.994325,0.996294,0.166667,0.220204,0.243298,0.234116,0.218041,0.225033,0.259473,6
-730.676,0.999706,0.032026,7,127,0,736.515,-1.25428,-1.70471,-0.764268,-1.47264,-0.832556,0.574175,1.01569,0.230397,4.46789,5.45421,0.988659,0.99574,0.166667,0.161509,0.193042,0.168882,0.190603,0.245642,0.264975,6
-726.13,0.999946,0.0258757,6,63,0,731.847,-1.14555,-1.09984,0.0463168,-1.09933,-0.421118,-0.0694727,1.26518,0.272226,5.0783,5.33132,0.993808,0.995186,0.166667,0.19078,0.24362,0.190801,0.220942,0.237858,0.309784,6
-728.991,0.999058,0.0225758,7,127,0,731.767,-1.23738,-1.59097,-1.59271,-0.203465,0.14747,0.373857,1.49602,0.209976,5.89531,4.79165,0.997255,0.99177,0.166667,0.17201,0.171958,0.217532,0.230335,0.23887,0.284295,6
-731.159,0.999762,0.0206795,7,255,0,732.644,-1.3651,1.24433,1.02906,-0.748571,0.319714,0.035556,1.23521,0.240398,4.32366,5.64279,0.986922,0.99647,0.166667,0.256171,0.246435,0.175801,0.216151,0.204801,0.255754,6
-728.79,0.999922,0.0196784,7,127,0,736.882,-1.39887,0.507077,0.884491,-0.754902,0.595328,-0.13163,1.93196,0.253597,4.76974,5.85941,0.991589,0.997155,0.166667,0.21921,0.23603,0.16934,0.223064,0.192748,0.287218,6
-728.171,0.999551,0.0192235,8,255,0,736.014,-1.33433,-0.366346,-1.07415,0.901593,0.376782,0.628859,1.59172,0.196839,5.37619,4.71538,0.995396,0.991123,0.166667,0.196795,0.175698,0.239237,0.220945,0.229604,0.264829,6
-728.042,0.999942,0.0191116,8,255,0,732.339,-1.15278,-0.124636,-0.277822,-1.63368,-0.702818,-1.11376,0.553744,0.21055,5.24023,5.37758,0.994729,0.995402,0.166667,0.235228,0.229475,0.18291,0.214037,0.199842,0.261886,6
-729.38,0.999864,0.0192878,8,383,0,731.75,-1.39491,-0.194899,-0.353991,0.40725,0.834218,1.21937,1.71819,0.173516,4.96526,4.61971,0.993072,0.990241,0.166667,0.193297,0.189029,0.210113,0.222673,0.234455,0.250345,6
-731.089,0.999914,0.0196607,8,255,0,735.922,-1.29596,0.876267,0.277372,1.54943,0.778001,-0.134863,1.51695,0.270136,3.77741,5.09051,0.97763,0.993883,0.166667,0.257454,0.227756,0.293717,0.252412,0.208765,0.2919,6
-726.083,0.999994,0.0201969,7,127,0,733.443,-1.45024,0.605073,-0.274093,-0.132784,0.696692,0.313364,1.94371,0.315677,5.69643,5.28246,0.996653,0.994946,0.166667,0.221106,0.177006,0.183598,0.226127,0.205654,0.302239,6
