# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1883340189
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,index.1,index.2,index.3,index.4
-742.736,0.996989,0.0139887,8,255,0,756.656,-0.856451,-0.317145,-0.921276,-1.04846,-1.26008,-0.879386,0.905187,-0.427311,-1.12168,0.606108,2.30403,2.30739,0.196262,-0.101972,-0.147364,0.336832,0.282161,0.784732,0.234111,0.0426833,0.218352,0.0446767,5.87586,5.71911,0.997201,0.996728,0.00168979,0.245468,0.220351,0.215304,0.207092,0.222032,0.301872,0.242793,0.237452,0,0,0,0,0.227294,0.219336,0.233796,0.309946,0,0,0.234764,0.249209,0.238368,0.232848,0.246748,0,6,8,6,9
-734.23,0.997854,0.0140042,8,255,0,748.543,-1.92739,-0.259715,-0.197971,0.647363,0.380688,0.097734,0.915606,0.558793,-0.0632723,0.239398,-0.170514,-1.38738,-0.362862,-0.175701,-1.12901,0.41973,-0.0109447,-0.042875,0.455084,0.761413,0.35559,0.222363,4.70864,4.67103,0.991064,0.990724,0.00168979,0.17949,0.183624,0.247562,0.225913,0.20443,0.270681,0.253474,0.175189,0,0,0,0,0.228071,0.212075,0.196003,0.244984,0,0,0.208103,0.23908,0.225196,0.20236,0.213253,0,6,8,6,9
-732.929,0.992372,0.0142325,8,255,0,743.804,0.116729,-1.25347,-1.44497,-0.906776,-0.701258,-1.14463,-0.524712,-0.654572,-0.77863,1.09334,-0.304397,1.39356,0.71628,-0.115466,1.41822,-0.425829,-0.0917158,-0.203265,0.613688,0.232752,0.490807,0.232673,5.18575,4.6667,0.994435,0.990684,0.00168979,0.203843,0.185527,0.240322,0.263942,0.214834,0.285378,0.237546,0.232426,0,0,0,0,0.231954,0.250179,0.212033,0.266569,0,0,0.210467,0.235194,0.229854,0.224831,0.308591,0,6,8,6,9
-739.977,0.999697,0.0143496,8,255,0,750.455,-2.05381,0.691119,-0.242547,1.154,1.13638,0.153978,1.52419,1.3406,0.942673,1.06582,1.81441,-0.37112,-0.750097,0.843017,0.11544,0.636081,0.88339,-0.0943723,0.360837,0.198183,0.229314,0.100163,4.99216,4.9499,0.993255,0.992966,0.00168979,0.224629,0.171506,0.254961,0.253758,0.192751,0.281072,0.236245,0.222471,0,0,0,0,0.237481,0.236758,0.198821,0.253027,0,0,0.214663,0.238421,0.235137,0.228126,0.23028,0,6,8,6,9
-740.243,0.99957,0.0149071,8,255,0,752.272,-2.08013,0.81604,-0.219852,0.645701,-0.750953,0.75308,0.5309,0.948926,0.280262,1.87475,1.73014,-0.104775,1.49101,-0.784116,1.04866,-1.05841,-0.0638623,0.330338,0.17328,0.259166,0.571818,0.405854,4.58494,5.3432,0.989899,0.995242,0.00168979,0.237858,0.207392,0.232648,0.19291,0.235923,0.229181,0.23407,0.204957,0,0,0,0,0.238762,0.124349,0.249988,0.227145,0,0,0.217958,0.203167,0.231617,0.187382,0.303776,0,6,8,6,9
-738.739,0.994226,0.015559,8,255,0,753.933,-0.958547,-1.16326,-1.12014,0.101434,0.689924,-0.126895,-0.106608,-0.511896,-0.39345,1.02812,-0.427086,0.905911,0.211901,-1.4967,0.0595552,-0.901497,0.320515,-0.165502,0.0368788,0.265864,0.145012,0.243392,5.92174,4.93119,0.997327,0.992834,0.00168979,0.242248,0.242539,0.250888,0.254977,0.249313,0.249453,0.245781,0.251648,0,0,0,0,0.248072,0.264288,0.241963,0.242502,0,0,0.248462,0.249385,0.231387,0.236551,0.304524,0,6,8,6,9
-740.762,0.984819,0.0160345,8,255,0,751.215,-1.10266,0.671696,0.660656,-0.316717,-1.21823,0.0845623,0.448389,0.318274,0.0289998,1.11999,-0.149083,0.0977932,-0.853115,1.78207,-0.346819,0.687783,0.556322,1.01903,0.0622943,0.505122,0.396477,0.274162,4.42561,4.76511,0.988175,0.99155,0.00168979,0.278791,0.278654,0.266699,0.255962,0.271568,0.27603,0.283782,0.255294,0,0,0,0,0.264104,0.200809,0.296064,0.326884,0,0,0.257568,0.276929,0.269904,0.25469,0.314904,0,6,8,6,9
-741.151,0.999556,0.0161038,8,255,0,749.352,-0.427563,-2.2877,-1.97113,-0.284052,0.160783,-0.669607,-0.488641,-0.683007,-0.434237,-0.305502,-1.41966,-0.285006,0.356542,-1.52685,0.308425,1.10395,-0.0434963,0.856586,0.160467,0.147086,0.350699,0.574325,5.67308,5.32488,0.996575,0.995155,0.00168979,0.21289,0.221504,0.271515,0.285818,0.259487,0.265089,0.250172,0.257054,0,0,0,0,0.256378,0.287074,0.231568,0.243001,0,0,0.239586,0.258926,0.238194,0.264934,0.279498,0,6,8,6,9
-743.238,0.996845,0.0169563,8,255,0,755.15,-0.399587,-2.37769,-1.80965,-0.150609,-0.733249,-0.63086,-0.749527,-0.626083,-0.637106,1.33834,0.146353,-1.49411,1.8148,0.0301713,-1.70198,1.26659,1.25641,-0.27157,0.126309,0.310549,0.592212,0.458203,4.04669,4.69331,0.98282,0.990927,0.00168979,0.207953,0.21973,0.256774,0.243319,0.245649,0.24295,0.235954,0.235353,0,0,0,0,0.26726,0.206476,0.216378,0.204933,0,0,0.217574,0.208511,0.217945,0.21709,0.405177,0,6,8,6,9
-738.779,0.987657,0.0177318,7,127,0,754.774,-0.663716,-0.976352,-0.818524,-0.378128,-0.990569,-0.677015,0.28595,-0.145227,-0.668606,1.27611,1.47215,-0.985103,2.81888,-1.2937,-0.626821,1.76426,1.05368,-0.570214,0.400254,0.388319,0.673594,0.133514,4.9887,5.43117,0.993232,0.995641,0.00168979,0.185789,0.195401,0.224167,0.184941,0.204332,0.272898,0.228742,0.195497,0,0,0,0,0.218938,0.157,0.186747,0.303755,0,0,0.201239,0.222253,0.212659,0.201416,0.245417,0,6,8,6,9
-735.569,0.99831,0.0180586,7,127,0,753.13,-0.810107,-0.122142,-0.453861,-0.328472,-0.777096,-0.293531,0.0927958,0.46418,-0.0446639,0.672178,0.148525,0.388037,2.45101,-1.02282,-0.647833,0.34384,1.47853,0.218046,1.11813,0.257469,0.871787,0.29136,4.83914,4.63998,0.992148,0.990435,0.00168979,0.248903,0.186662,0.20868,0.138177,0.215143,0.295919,0.229053,0.207286,0,0,0,0,0.217231,0.1589,0.222356,0.284508,0,0,0.19825,0.216297,0.234712,0.209746,0.245477,0,6,8,6,9
-739.316,0.998392,0.018999,7,255,0,751.498,-0.971862,-0.981288,-0.717533,-0.00827277,-0.588573,-0.792774,0.552343,-0.35092,-1.02327,0.794132,-2.19552,-1.31701,0.360346,0.970594,0.115331,0.953696,-0.467101,-1.47111,0.156709,0.174843,0.148343,0.102735,5.37639,4.65119,0.995397,0.99054,0.00168979,0.21725,0.224345,0.244229,0.227873,0.222304,0.260766,0.2428,0.221909,0,0,0,0,0.238919,0.223663,0.218461,0.25432,0,0,0.222783,0.247547,0.230719,0.218721,0.252189,0,6,8,6,9
-737.236,0.982797,0.0199967,8,255,0,748.169,-1.76413,-0.480923,-0.425022,0.0556244,-1.21592,0.053543,0.485722,0.428341,0.324063,0.899251,1.60082,1.42135,-0.583531,-0.996588,-0.494704,-1.07055,0.757497,1.58384,0.202843,0.846486,0.234987,0.638438,5.20797,4.64906,0.994557,0.99052,0.00168979,0.216903,0.218823,0.235831,0.192788,0.235755,0.251801,0.232887,0.217616,0,0,0,0,0.23119,0.182635,0.231103,0.249512,0,0,0.188646,0.2343,0.227824,0.216379,0.284633,0,6,8,6,9
-734.847,0.988962,0.0201128,7,127,0,744.42,-1.04254,-0.346296,-0.284783,0.549422,-0.350504,-0.113359,0.476777,-0.236218,-0.184985,1.33476,1.75908,0.0469764,-0.4475,0.458327,-0.35995,0.477281,0.318212,1.30167,0.247916,1.42536,0.266466,0.394144,6.019,5.49753,0.997574,0.99592,0.00168979,0.214988,0.217548,0.254409,0.214813,0.224799,0.251043,0.223927,0.236728,0,0,0,0,0.243754,0.202659,0.212966,0.240238,0,0,0.209386,0.250336,0.201507,0.204765,0.318652,0,6,8,6,9
-734.689,0.970424,0.0206029,7,127,0,747.238,-0.243903,-0.752567,-1.67917,-0.456747,-0.537213,-0.755981,0.166006,-0.302966,-0.404116,1.33748,-1.13677,-0.698459,-0.258335,0.254935,1.18115,1.69899,-0.498762,1.33245,0.333695,0.717243,0.874374,0.334255,4.38553,4.7849,0.987697,0.991714,0.00168979,0.24238,0.191121,0.260554,0.255526,0.242175,0.301538,0.256538,0.243319,0,0,0,0,0.246275,0.233638,0.201576,0.358187,0,0,0.211319,0.266016,0.23713,0.231187,0.347019,0,6,8,6,9
-744.699,0.98594,0.0200174,7,255,0,756.033,-0.144557,-1.29317,0.188523,-0.00548154,-0.191613,-0.251565,1.85511,-0.686034,-0.979124,0.228546,-1.05091,-3.11422,-2.68714,1.13503,0.100759,0.0555851,0.31857,0.00177896,0.156949,1.40291,0.285137,0.0507796,5.60765,5.29691,0.996344,0.995018,0.00168979,0.198543,0.237484,0.232104,0.227021,0.2254,0.287099,0.269584,0.197473,0,0,0,0,0.227159,0.218083,0.215216,0.331569,0,0,0.235678,0.255064,0.231806,0.22922,0.240006,0,6,8,6,9
-740.748,0.976051,0.0203396,7,127,0,758.072,-1.68889,0.928068,-0.939993,0.631633,-0.197218,-0.626871,0.444158,0.768339,0.229165,1.18618,1.28299,1.72763,0.0539399,0.364152,-0.0380643,1.18398,-2.38112,-0.204507,0.229174,0.550497,0.264357,0.237441,5.35587,4.83211,0.995302,0.992093,0.00168979,0.262802,0.189166,0.249989,0.216406,0.200319,0.242101,0.245544,0.195226,0,0,0,0,0.245138,0.207257,0.18938,0.236181,0,0,0.185355,0.226402,0.240011,0.217679,0.258351,0,6,8,6,9
-740.868,0.996019,0.0201006,8,255,0,756.606,-1.4717,0.0905516,-0.605266,-0.118976,0.208834,0.54881,0.920982,-0.0645327,0.14034,1.62359,1.70014,0.843131,1.103,0.0265936,1.18975,-0.0973123,-1.96029,-1.76228,0.337483,0.0445525,0.114231,0.409431,4.95547,4.84386,0.993004,0.992185,0.00168979,0.235107,0.195857,0.222745,0.24229,0.263747,0.288577,0.245105,0.246772,0,0,0,0,0.237971,0.244726,0.251866,0.259836,0,0,0.244843,0.273913,0.201644,0.215412,0.334228,0,6,8,6,9
-743.552,0.98736,0.0210081,8,255,0,756.728,1.24167,-0.252453,-0.505498,0.732792,0.404863,0.510525,0.969096,-1.41702,-1.62324,-1.88734,0.574549,-0.840208,-2.04761,0.385858,-0.866758,-2.28711,0.748721,-0.500843,0.290216,1.95812,0.57859,0.0199316,5.109,5.55603,0.993994,0.996151,0.00168979,0.199904,0.188503,0.249101,0.231881,0.237338,0.262024,0.258478,0.189195,0,0,0,0,0.235694,0.203563,0.21355,0.260902,0,0,0.232786,0.234401,0.226081,0.225371,0.224465,0,6,8,6,9
-749.367,0.848288,0.0214241,8,255,0,760.402,-1.54521,-1.30836,-1.1838,-0.532424,0.0486524,0.453207,0.642962,1.48645,0.963247,3.07983,-0.536928,0.58052,1.89997,-0.347216,0.991656,2.14783,-0.760897,0.386647,0.143187,0.090056,0.0201334,0.250125,6.0417,6.04334,0.997628,0.997632,0.00168979,0.210887,0.213848,0.229821,0.244756,0.255532,0.260692,0.24228,0.233819,0,0,0,0,0.236852,0.238952,0.240422,0.241113,0,0,0.206867,0.214745,0.25236,0.228531,0.334348,0,6,8,6,9
-737.806,0.998292,0.0149242,8,255,0,756.668,-0.399722,0.495598,-0.603887,-0.491666,-0.236138,-0.704749,-0.0994875,-0.346577,-0.963376,0.132945,-0.0188455,-0.165359,-1.99104,-1.05097,-1.0531,-0.0255392,-0.537604,0.338174,0.382854,0.757311,0.372845,0.297042,4.20775,4.69567,0.985338,0.990948,0.00168979,0.28127,0.205226,0.212243,0.228862,0.199066,0.238111,0.260651,0.181456,0,0,0,0,0.223787,0.240512,0.210477,0.249794,0,0,0.21153,0.242611,0.229565,0.199158,0.25533,0,6,8,6,9
-735.872,0.998914,0.0157185,8,255,0,750.487,-1.04098,-0.371772,-1.45239,-0.608826,-0.998027,-0.434931,-0.0432877,0.346865,0.377581,1.50168,-0.142048,-0.142244,1.92015,0.817653,0.941036,-0.220203,0.632266,-0.581736,0.400399,0.234279,0.170686,0.399895,6.15569,4.60643,0.997883,0.990111,0.00168979,0.250736,0.17895,0.233494,0.207003,0.246062,0.275978,0.233245,0.234514,0,0,0,0,0.231589,0.220152,0.23683,0.248926,0,0,0.18812,0.213053,0.240187,0.24242,0.333254,0,6,8,6,9
-739.936,0.996035,0.016568,7,127,0,750.947,-1.29926,-1.33636,-0.0740619,0.522943,0.147155,0.204958,0.168276,0.061439,-0.00495205,1.11596,-1.77672,-1.49074,-0.748272,-1.37964,0.261827,0.798061,0.118112,-0.465181,0.211591,2.88051,0.084759,0.353758,5.87015,5.80305,0.997186,0.996991,0.00168979,0.20214,0.248434,0.272647,0.257236,0.259569,0.258087,0.26489,0.229524,0,0,0,0,0.25299,0.247057,0.247963,0.247388,0,0,0.248351,0.245946,0.239031,0.234801,0.31292,0,6,8,6,9
-741.111,0.999564,0.0173135,8,255,0,753.215,-1.11546,-0.411632,-1.60115,-0.724072,-1.19066,-1.31784,0.579367,0.346328,0.0823274,1.63239,-1.97374,0.815983,-0.434607,-0.960956,2.06142,-0.191301,0.709765,0.710483,0.174455,0.296093,0.0944782,0.158077,4.66047,4.57731,0.990627,0.989822,0.00168979,0.240261,0.204568,0.230491,0.216424,0.212698,0.273074,0.237378,0.223617,0,0,0,0,0.23163,0.22393,0.221862,0.254101,0,0,0.191286,0.241757,0.235099,0.227711,0.273403,0,6,8,6,9
-743.441,0.999581,0.0182478,8,255,0,755.657,-1.40152,-0.508226,-0.269057,0.247477,-0.0687715,0.699545,0.603967,-0.351205,-0.0929556,0.730449,0.728941,1.38342,-1.22592,-0.0223353,0.896787,-1.26331,-0.922759,-1.33082,0.621919,0.322306,0.384281,0.0362767,6.36849,5.62497,0.998288,0.996406,0.00168979,0.162146,0.183342,0.236261,0.202693,0.290529,0.278461,0.224055,0.238625,0,0,0,0,0.222045,0.202017,0.25303,0.246251,0,0,0.232968,0.232359,0.22633,0.227949,0.233165,0,6,8,6,9
-752.148,0.985231,0.019215,7,127,0,761.436,-1.34898,0.81396,-0.123185,0.533886,0.230365,-0.743531,2.10249,-0.780783,-1.57194,0.275416,0.316116,0.989897,-2.20575,-0.925023,1.85187,-2.40803,-1.36756,-1.05504,0.1453,0.0493475,0.146007,0.0132129,3.86842,4.55002,0.979536,0.989543,0.00168979,0.227981,0.204973,0.22092,0.213446,0.190714,0.262476,0.224897,0.218208,0,0,0,0,0.224101,0.216518,0.193447,0.266232,0,0,0.220442,0.226928,0.220358,0.21858,0.222749,0,6,8,6,9
-739.298,0.995001,0.0194714,7,127,0,761.593,-1.44113,-0.288393,-0.19285,0.0959699,-0.556126,0.309481,0.593841,1.33384,-1.431,0.153287,-0.134544,-0.581275,-0.51898,-0.222999,0.785491,-1.74146,-1.48004,-0.00125598,0.444317,0.155148,0.272033,0.0476741,5.26378,5.71948,0.994851,0.996729,0.00168979,0.186004,0.192465,0.213018,0.168789,0.229202,0.252054,0.239001,0.170214,0,0,0,0,0.208361,0.180928,0.217975,0.231263,0,0,0.20965,0.211874,0.21774,0.19641,0.208436,0,6,8,6,9
-741.526,0.992176,0.0202293,7,255,0,749.429,-0.987405,-0.0767835,-0.947669,-0.238959,0.30105,-0.299023,0.422831,0.521937,-0.939379,2.20899,-0.544677,-1.47177,-0.774127,1.06493,0.999182,-0.167833,0.898466,1.55129,0.340578,0.0360441,0.290694,0.0841411,4.82979,4.48393,0.992075,0.988837,0.00168979,0.267,0.213195,0.256358,0.292854,0.252487,0.301492,0.270555,0.260361,0,0,0,0,0.25628,0.287125,0.252986,0.294377,0,0,0.256755,0.268439,0.270069,0.246671,0.298744,0,6,8,6,9
-739.77,0.967916,0.020849,8,255,0,752.079,-1.2659,-0.663859,-1.29964,-0.69983,0.415083,0.00164444,0.720523,0.968248,-0.102713,2.63878,0.0297727,-0.600228,0.256761,0.801389,1.34475,0.236021,0.62524,1.61607,0.234944,0.0675642,0.142561,0.158778,5.11588,5.18012,0.994035,0.994404,0.00168979,0.216676,0.19249,0.215251,0.262544,0.244259,0.276604,0.244566,0.231567,0,0,0,0,0.224553,0.253177,0.24229,0.261423,0,0,0.218395,0.238371,0.245537,0.215597,0.297503,0,6,8,6,9
-736.825,0.999584,0.0201863,7,127,0,750.162,-0.969818,-0.672919,-0.104412,-0.134316,-1.12662,0.00845625,0.362505,-0.44628,-0.260875,1.40099,1.46855,-0.155059,1.34474,-0.371688,-0.41974,0.998447,0.0566734,0.497035,0.373923,0.302612,0.689808,0.184214,5.5931,5.70207,0.99629,0.996672,0.00168979,0.196526,0.231726,0.229772,0.171409,0.239207,0.263708,0.221013,0.230619,0,0,0,0,0.225863,0.128771,0.243397,0.290676,0,0,0.222114,0.233366,0.208227,0.213812,0.268549,0,6,8,6,9
-736.944,0.998969,0.0211813,7,127,0,750.927,-1.06224,-0.748852,-1.45508,0.0183039,-1.16067,0.0842167,0.142355,-0.136669,-0.379116,1.29255,0.837779,-0.311317,-0.387083,0.352182,-0.529299,-1.2847,-1.33018,0.446762,0.217882,0.274533,0.173694,0.289452,4.75575,4.17779,0.991471,0.984899,0.00168979,0.217601,0.192645,0.247249,0.202775,0.249919,0.252289,0.232163,0.2206,0,0,0,0,0.23154,0.197338,0.233568,0.235368,0,0,0.225998,0.228941,0.215059,0.203499,0.292542,0,6,8,6,9
-742.841,0.990418,0.0221708,7,127,0,749.745,-1.32412,-0.23676,-0.202419,-0.730687,0.492617,0.400226,0.828939,0.0724277,0.0945983,1.17047,0.206347,1.11773,1.64351,-1.33219,-1.4447,1.71006,1.72011,-0.913088,0.554932,0.187547,0.325782,0.306808,5.2558,6.00059,0.99481,0.997529,0.00168979,0.215887,0.219098,0.173447,0.291215,0.28087,0.330664,0.263677,0.264465,0,0,0,0,0.220541,0.295137,0.289026,0.317991,0,0,0.259999,0.285481,0.241517,0.242739,0.306793,0,6,8,6,9
-744.016,0.997141,0.0226976,7,127,0,757.98,-1.28723,0.402797,0.529018,0.894184,-0.319693,-0.584171,0.817393,-0.395919,-0.711486,-0.0817572,0.470096,1.4832,0.605287,-2.30147,-0.305462,0.309131,1.92008,0.954692,0.157339,0.252816,0.211116,0.0707352,4.59085,4.30064,0.989958,0.986621,0.00168979,0.215937,0.219306,0.229261,0.197379,0.190892,0.227142,0.218316,0.205069,0,0,0,0,0.232132,0.189675,0.181256,0.22926,0,0,0.207325,0.224009,0.209512,0.205856,0.213199,0,6,8,6,9
-741.858,0.999593,0.0236139,7,127,0,753.877,-0.303155,-1.19757,-1.50012,-1.17153,-1.39939,-1.1564,-0.663503,0.33681,-0.39728,1.67219,-0.381704,-1.23443,-1.58472,1.77379,0.881439,0.207403,-1.72206,-1.19627,0.525095,0.688519,0.359835,0.077463,5.95101,4.29839,0.997404,0.986592,0.00168979,0.212207,0.187125,0.214475,0.195216,0.215801,0.26217,0.252252,0.169516,0,0,0,0,0.214229,0.200941,0.215134,0.246077,0,0,0.20487,0.211066,0.224052,0.214468,0.242243,0,6,8,6,9
