# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=896279109
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,index.1
-729.934,0.992527,0.0917894,4,31,0,735.637,-1.16067,-0.577834,-0.244051,-0.768602,0.353884,-0.581469,0.860097,0.378851,7.29423,5.96112,0.999321,0.99743,0.166667,0.201076,0.222159,0.189716,0.263743,0.200855,0.302626,6
-727.244,0.982706,0.0925974,5,31,0,732.902,-1.01903,-0.239039,-0.662155,-0.444176,-0.733501,-0.225732,0.768967,0.31976,3.78499,5.03263,0.977795,0.993521,0.166667,0.250591,0.226049,0.238476,0.222083,0.251391,0.3158,6
-725.471,0.996308,0.0915989,5,31,0,729.903,-1.23034,-0.154401,-0.465711,-1.06938,0.00871478,-0.17234,1.08763,0.497979,4.88263,5.76876,0.99248,0.996886,0.166667,0.212951,0.188122,0.146431,0.226882,0.211457,0.334317,6
-727.206,0.940706,0.093071,5,31,0,730.846,-1.40512,0.356047,0.146422,-0.124501,0.300109,0.438168,1.53861,0.234152,4.84247,4.4014,0.992174,0.987888,0.166667,0.210527,0.202485,0.192434,0.208359,0.213741,0.260215,6
-727.567,0.996209,0.0847857,6,63,0,731.068,-1.10015,-0.367721,-0.132141,-0.932379,-0.201687,0.207705,0.363273,0.312559,5.15406,5.82138,0.994257,0.997045,0.166667,0.228803,0.242055,0.199157,0.238089,0.262072,0.271584,6
-728.714,0.995878,0.0861343,5,31,0,732.602,-1.14259,0.22365,-0.258222,-0.00400561,-0.454916,-0.750764,1.50005,0.117434,4.96751,4.42711,0.993088,0.988192,0.166667,0.246693,0.236328,0.241759,0.232185,0.226049,0.275592,6
-727.667,0.994975,0.0874272,5,31,0,734.301,-1.23388,0.861295,-0.943306,-0.639643,-0.833153,0.165598,1.77257,0.262932,5.47429,4.85281,0.995824,0.992254,0.166667,0.267486,0.18514,0.197489,0.189549,0.233199,0.316953,6
-731.641,0.974183,0.0885647,5,63,0,736.385,-1.06892,-2.11719,-0.434102,1.10164,-0.433966,-0.583565,0.234578,0.281378,4.32525,4.67182,0.986943,0.990731,0.166667,0.159139,0.233069,0.318877,0.233076,0.225636,0.268369,6
-734.302,0.997723,0.0861827,5,63,0,738.333,-1.1479,-1.44102,-0.401228,2.19065,-0.771462,-0.046033,0.309335,0.0939035,4.72804,4.40959,0.991234,0.987986,0.166667,0.217003,0.234051,0.280458,0.227876,0.240083,0.246224,6
-727.447,0.999988,0.0877446,5,31,0,737.63,-1.10126,-0.111632,-1.22629,-0.379971,0.242766,-1.21558,0.546707,0.182271,5.77482,4.91685,0.996905,0.992731,0.166667,0.245714,0.210025,0.236762,0.257882,0.210349,0.268626,6
-730.594,0.99566,0.0896992,4,15,0,731.686,-1.10425,-0.317262,-1.54134,-0.503268,1.07602,-1.55616,0.980106,0.214916,5.89776,4.63568,0.997262,0.990394,0.166667,0.236416,0.192242,0.229275,0.294632,0.191748,0.290366,6
-728.942,0.996454,0.0909219,5,47,0,734.589,-1.20569,0.618301,-0.789361,-1.12932,0.535022,-0.697041,2.23527,0.11273,5.77948,5.18592,0.996919,0.994436,0.166667,0.243057,0.215062,0.208663,0.241334,0.216824,0.278139,6
-725.743,0.99945,0.092281,5,31,0,730.347,-1.27428,0.667705,0.101345,-0.732652,-0.00823782,-0.225588,1.49564,0.34516,5.6033,5.00802,0.996328,0.99336,0.166667,0.260414,0.224558,0.178409,0.21804,0.20552,0.31907,6
-725.901,0.965748,0.0941698,5,31,0,729.992,-1.05013,-0.317973,-0.872833,0.125767,-0.587269,-0.0693292,0.543291,0.402438,4.85569,5.7931,0.992276,0.996961,0.166667,0.235395,0.197595,0.269036,0.216451,0.253879,0.30333,6
-734.13,0.9459,0.090197,5,31,0,737.995,-1.14305,-1.31944,0.433016,-2.28736,-0.785112,-1.50718,1.86834,0.0843271,4.79054,4.45044,0.991761,0.988461,0.166667,0.221953,0.248517,0.208178,0.229832,0.219231,0.271801,6
-728.078,0.998577,0.0832776,5,31,0,738.617,-1.24296,-0.378443,-0.488335,0.0584156,-0.566745,0.356286,0.647313,0.415697,6.4589,5.72715,0.998436,0.996754,0.166667,0.197772,0.190624,0.228169,0.185646,0.250705,0.274109,6
-728.3,0.975874,0.0848398,5,31,0,732.536,-1.24586,-0.247661,-0.291447,-0.1364,-0.210098,0.20159,0.493421,0.342045,6.5465,5.74458,0.998567,0.99681,0.166667,0.209065,0.206599,0.215428,0.211198,0.235609,0.254058,6
-728.847,1,0.0828595,5,31,0,732.237,-1.38613,0.0963897,-0.424813,-0.352639,0.332065,-0.265091,2.42777,0.244045,3.96209,4.90106,0.981332,0.992616,0.166667,0.203816,0.183951,0.186609,0.213309,0.189874,0.311386,6
-727.876,0.990284,0.0846108,5,63,0,734.097,-1.39137,-0.155694,0.131112,0.719067,0.371896,0.157305,2.71361,0.212769,5.25429,4.7051,0.994802,0.991032,0.166667,0.193957,0.203676,0.224719,0.212112,0.204581,0.307039,6
-731.153,0.980234,0.0848526,5,31,0,732.699,-1.48601,0.41187,0.520385,1.28018,-0.0426202,-0.0204999,2.51113,0.196967,5.52019,4.44498,0.996011,0.988399,0.166667,0.197042,0.200446,0.225507,0.183262,0.183915,0.270636,6
-725.969,0.994727,0.0835399,5,63,0,737.404,-1.30952,-0.287979,-0.0283871,0.854663,-0.0104711,0.341779,0.991824,0.466157,5.76925,4.7657,0.996888,0.991555,0.166667,0.190963,0.210361,0.286772,0.211751,0.240453,0.300026,6
-724.534,0.994559,0.0844483,5,31,0,727.807,-1.43611,-0.099718,0.10817,-0.817817,0.527265,0.122593,1.30158,0.43167,5.23183,4.70463,0.994685,0.991028,0.166667,0.185555,0.199501,0.143179,0.229966,0.200498,0.29437,6
-724.444,0.989924,0.085327,5,31,0,727.744,-1.38252,0.0323859,0.150155,-0.249272,-0.0591631,0.520899,0.792148,0.551754,4.89127,4.96696,0.992544,0.993084,0.166667,0.203485,0.21422,0.179453,0.19542,0.250656,0.2798,6
-727.237,0.917449,0.085484,5,31,0,731.905,-1.1966,0.313421,-0.426064,-0.994783,0.226891,-0.582054,1.23774,0.337467,6.52681,4.72059,0.998538,0.991169,0.166667,0.251461,0.207447,0.177656,0.246005,0.198925,0.314556,6
-729.606,0.996581,0.0751811,6,63,0,732.202,-1.2838,-1.0914,-0.780852,-0.743177,0.0122175,0.47126,1.06234,0.397152,6.67352,4.46276,0.998738,0.988601,0.166667,0.152226,0.168834,0.170944,0.21773,0.250371,0.296945,6
-731.099,0.99968,0.0762485,6,63,0,734.624,-1.26192,0.217223,0.224977,1.24695,0.0777085,-0.568725,2.07588,0.133771,4.51327,6.086,0.989156,0.997731,0.166667,0.225681,0.225862,0.250656,0.222436,0.207839,0.272054,6
-734.191,0.997005,0.0777454,5,31,0,736.739,-1.13887,0.977111,-0.105803,2.21864,0.614721,-0.648687,1.62674,0.122548,5.39221,6.1198,0.995469,0.997806,0.166667,0.265198,0.240154,0.295883,0.256634,0.228225,0.280998,6
-731.619,0.998856,0.0788788,5,31,0,736.78,-1.27334,0.959166,-1.11333,1.91294,0.290115,-0.281735,2.16952,0.132106,5.39212,5.64493,0.995468,0.996477,0.166667,0.241105,0.194596,0.264905,0.225305,0.212393,0.271558,6
-731.482,0.999764,0.0802766,5,31,0,733.279,-1.22392,1.0398,-1.08131,2.11484,0.343944,-0.329883,1.88215,0.199545,4.93714,5.57214,0.992876,0.996212,0.166667,0.265723,0.191593,0.309616,0.239525,0.215896,0.29978,6
-729.734,0.989705,0.0818136,6,63,0,738.156,-1.34265,0.633627,0.366193,0.419925,1.04887,0.285533,1.58188,0.318523,4.76409,4.21664,0.991542,0.985466,0.166667,0.242168,0.22688,0.229896,0.267261,0.222405,0.301791,6
-728.897,0.981231,0.0819041,6,63,0,733.467,-1.14342,-1.20172,-0.725152,-1.34629,0.226737,-0.670276,0.304803,0.27635,5.30001,5.91136,0.995033,0.997299,0.166667,0.186106,0.206883,0.18013,0.253362,0.209383,0.257465,6
-729.828,0.99364,0.0807833,5,63,0,733.996,-1.21014,0.443957,-0.840833,0.426202,-1.25955,-0.548984,0.965375,0.123053,4.33306,4.69022,0.987043,0.990899,0.166667,0.239485,0.211885,0.239087,0.203408,0.217944,0.251365,6
-728.52,0.99832,0.0814216,5,63,0,735.854,-1.27896,0.0430219,0.0769136,0.194392,-1.1315,0.615958,1.26304,0.155653,5.45349,4.87334,0.995737,0.99241,0.166667,0.21887,0.219773,0.222925,0.189221,0.234498,0.253059,6
-730.354,0.999011,0.0827241,5,31,0,733.143,-1.23312,-0.32958,0.715138,-0.132072,-1.53104,0.692463,1.86587,0.145319,5.51464,4.67913,0.995989,0.990798,0.166667,0.217378,0.24431,0.2223,0.18914,0.243702,0.276483,6
-728.9,0.98009,0.0841328,5,63,0,736.014,-0.982196,-0.29399,-1.26989,-1.14343,-1.43017,-0.960109,1.21666,0.291421,4.60043,5.24591,0.990052,0.994759,0.166667,0.255808,0.2055,0.211582,0.197978,0.220631,0.348047,6
-727.632,0.999863,0.082807,5,31,0,732.222,-1.0808,-0.583978,-1.38655,-0.684171,-0.347702,-0.893786,-0.00360159,0.247882,4.61296,4.76894,0.990175,0.991582,0.166667,0.226961,0.193958,0.222633,0.2374,0.21377,0.253187,6
-727.251,0.997575,0.0843197,5,31,0,731.653,-0.97264,-1.70592,-0.507475,-0.774207,-0.185705,-0.380049,0.374629,0.534665,5.13881,4.85846,0.99417,0.992297,0.166667,0.131846,0.223746,0.199954,0.255036,0.235801,0.315973,6
-726.638,0.987017,0.0855085,5,31,0,733.726,-0.977567,0.398933,-0.553598,-1.20581,-0.370505,-0.454021,0.17123,0.539155,4.34615,5.14119,0.987209,0.994183,0.166667,0.318108,0.218225,0.164148,0.235533,0.227522,0.292091,6
-728.296,0.948049,0.085155,5,31,0,732.541,-1.13906,-1.01863,-1.19259,-0.868893,-1.13868,-0.537979,0.262625,0.176011,5.39905,5.1557,0.995499,0.994267,0.166667,0.211092,0.206038,0.215515,0.207595,0.225525,0.251084,6
-727.579,0.99951,0.0793733,5,31,0,730.641,-0.905708,-1.06402,-0.804257,-0.692211,-1.09475,-0.990015,0.770438,0.344207,4.97327,4.95263,0.993127,0.992985,0.166667,0.218923,0.234596,0.241592,0.21712,0.22331,0.34513,6
-735.03,0.997858,0.0807479,5,31,0,736.65,-1.06182,-2.69697,-1.59922,-0.641343,-0.591472,-2.19014,-0.0666664,0.167174,5.67437,4.47231,0.996579,0.988708,0.166667,0.180542,0.209298,0.23703,0.238541,0.193418,0.25484,6
-731.43,0.990892,0.0819034,5,31,0,741.77,-1.09198,-1.28346,-1.90666,0.391926,-0.360062,-1.67577,1.01194,0.253904,5.15287,4.35986,0.99425,0.987381,0.166667,0.194998,0.17135,0.270425,0.234442,0.179835,0.30258,6
-729.785,0.989957,0.0820965,6,63,0,738.549,-1.1218,-0.544162,-0.127762,-1.66201,-0.788782,0.290782,1.45373,0.149911,5.09212,6.0251,0.993893,0.997589,0.166667,0.230875,0.242145,0.202466,0.224427,0.253845,0.288255,6
-731.548,0.998013,0.0821557,5,63,0,736.428,-1.20524,-0.750809,-0.250418,0.151589,0.585735,-0.440038,1.84309,0.144734,5.30546,6.73478,0.99506,0.998813,0.166667,0.211833,0.224177,0.234459,0.245925,0.21944,0.281206,6
-727.819,0.997724,0.083322,5,63,0,736.129,-1.34534,-0.411995,-0.52982,0.306566,1.12839,0.181606,2.16981,0.277922,5.53978,5.36297,0.996088,0.995335,0.166667,0.188491,0.183533,0.22095,0.262748,0.21503,0.322501,6
-727.184,0.882458,0.0844518,5,31,0,736.179,-1.05602,0.34125,-0.419856,-0.883631,-1.01804,-0.408767,0.496836,0.393149,4.28538,5.62931,0.986419,0.996422,0.166667,0.284579,0.227745,0.197274,0.189039,0.228513,0.297195,6
-728.151,0.996012,0.0707098,6,63,0,731.032,-1.29194,-1.13308,-0.68776,0.00839875,0.500399,0.24937,1.36659,0.263288,6.26913,4.42466,0.99811,0.988163,0.166667,0.169346,0.186484,0.215899,0.238633,0.226832,0.282492,6
-728.892,0.991124,0.0714922,5,31,0,735.515,-1.06734,-0.496809,0.406295,-0.962528,-0.394773,-0.0774392,1.09791,0.163362,5.22375,5.02516,0.994642,0.993472,0.166667,0.240764,0.268752,0.227132,0.243824,0.253508,0.291527,6
-728.514,0.997981,0.0716953,6,63,0,731.93,-1.16531,0.986016,0.342655,-0.357599,0.725472,-0.240175,1.23762,0.212008,5.17453,4.97971,0.994373,0.993171,0.166667,0.277626,0.251117,0.224241,0.266686,0.228601,0.28845,6
-732.723,0.997969,0.0727067,5,31,0,734.674,-1.27429,0.542748,0.606974,-2.02672,0.516574,-0.680581,0.692391,0.148249,6.13879,5.20729,0.997847,0.994553,0.166667,0.232575,0.234279,0.17154,0.231883,0.201783,0.236558,6
-729.852,0.998361,0.0737204,6,63,0,736.723,-1.36927,0.348716,0.352696,-0.0831435,0.368087,0.0344577,2.83528,0.127226,4.5962,5.37869,0.990011,0.995407,0.166667,0.210004,0.210088,0.201034,0.210413,0.203448,0.267265,6
-730.138,0.991243,0.0747855,6,63,0,734.538,-1.0314,-0.704875,-1.08485,-0.829609,-0.204622,-0.125353,-0.287496,0.150304,5.57787,4.76283,0.996234,0.991531,0.166667,0.242807,0.232462,0.239377,0.256897,0.259178,0.254526,6
-731.677,0.993715,0.0749835,6,63,0,737.737,-1.19578,-1.4143,-1.20323,-0.685966,0.416512,0.33522,0.0505847,0.23354,5.90849,4.64155,0.997291,0.990449,0.166667,0.178568,0.185914,0.204894,0.250019,0.246476,0.234339,6
-730.132,0.999874,0.0754784,5,31,0,734.905,-1.3385,0.330322,-0.404149,0.67618,-0.167766,-0.950937,2.11341,0.243478,4.17053,5.29724,0.984791,0.99502,0.166667,0.221306,0.192026,0.236157,0.201114,0.172212,0.30493,6
-728.643,0.998635,0.0767282,6,63,0,734.474,-1.13233,-0.812816,-0.971846,-1.33543,-0.354528,0.0973815,1.47296,0.346608,5.99229,5.05261,0.997508,0.993648,0.166667,0.195595,0.187068,0.168654,0.2218,0.250007,0.349375,6
-729.785,0.999705,0.0778316,6,63,0,733.818,-1.22709,-0.904024,-0.349099,-1.69175,0.350575,0.094485,0.223642,0.258751,4.68618,4.7031,0.990862,0.991014,0.166667,0.188313,0.211247,0.159114,0.242985,0.231005,0.236995,6
-735.882,0.984869,0.0790755,6,63,0,742.237,-1.28216,0.179737,-1.5378,0.523504,-1.51249,0.924776,1.57552,0.0274965,5.11607,5.25998,0.994036,0.994831,0.166667,0.218025,0.210081,0.219641,0.210196,0.221538,0.224639,6
-736.251,0.999867,0.0784461,5,63,0,739.186,-1.05273,0.393951,-1.17474,-0.222672,-2.40166,0.770875,2.09539,0.0323468,5.11422,4.98375,0.994025,0.993198,0.166667,0.261152,0.251481,0.257322,0.244084,0.263512,0.27191,6
-729.133,0.996219,0.0797032,5,47,0,738.038,-1.15502,0.0990772,-0.777884,-0.290912,-0.358654,-0.033676,0.807636,0.0714297,4.59276,4.89097,0.989977,0.992542,0.166667,0.240865,0.229598,0.235808,0.234937,0.239135,0.25024,6
-732.341,0.975524,0.0805012,4,31,0,734.424,-0.98266,-0.415827,-0.687165,-0.574235,-0.0727507,0.248913,1.05206,0.102366,4.67368,4.67979,0.990749,0.990804,0.166667,0.264011,0.258649,0.260872,0.270891,0.277443,0.294222,6
-728.395,0.996393,0.0786791,4,31,0,733.947,-1.25585,0.191867,-0.896582,-0.898349,-0.459019,0.057849,0.784156,0.13894,5.28375,4.97498,0.994952,0.993139,0.166667,0.226322,0.200941,0.200901,0.21088,0.223078,0.241055,6
-728.124,0.998456,0.07948,4,31,0,731.949,-1.19336,0.460719,-0.72133,-1.49238,-0.793853,0.258583,1.14951,0.140017,5.0284,4.77709,0.993493,0.99165,0.166667,0.244373,0.215116,0.197448,0.213406,0.239185,0.262618,6
-724.878,0.999533,0.0805416,5,31,0,731.382,-1.02433,-0.28604,-0.917415,-0.130429,-0.305939,-0.931518,0.628867,0.352442,4.8873,5.33049,0.992515,0.995182,0.166667,0.245059,0.206252,0.255346,0.243764,0.20544,0.30945,6
-726.287,0.996525,0.0817451,5,63,0,731.023,-1.45095,0.291086,0.0491281,-0.36026,0.986044,0.888624,1.81633,0.362906,4.71343,5.40971,0.991106,0.995547,0.166667,0.206637,0.192613,0.170556,0.251033,0.244445,0.311784,6
-727.144,0.993645,0.0825665,5,31,0,729.975,-1.35834,0.689624,0.524801,0.66179,-0.314245,0.168586,1.4279,0.269117,5.68463,5.12834,0.996614,0.994109,0.166667,0.236359,0.228446,0.235009,0.191096,0.211991,0.274071,6
-725.271,0.977408,0.0830144,5,31,0,731.25,-1.14186,-0.0739813,-1.10796,-1.05209,-0.464267,-0.462469,1.03937,0.21443,4.7639,4.89736,0.99154,0.992589,0.166667,0.239081,0.201099,0.203031,0.22419,0.224257,0.285164,6
-727.693,0.997521,0.0813793,5,63,0,729.317,-1.18756,0.784365,-1.14511,-0.744595,0.23761,-0.214688,1.2668,0.31215,4.11335,5.32637,0.98391,0.995162,0.166667,0.280351,0.175809,0.194664,0.24724,0.221909,0.311712,6
-726.842,0.97537,0.0823077,5,31,0,730.38,-1.10454,-0.258361,-0.686059,-1.14103,-0.707285,-0.358488,1.18279,0.137014,5.02331,5.15809,0.99346,0.99428,0.166667,0.242331,0.231735,0.220823,0.231217,0.239821,0.280399,6
-729.126,0.996448,0.0804382,6,63,0,732.702,-0.961651,-1.22486,-0.888905,-0.841579,-1.61025,-0.913107,0.603709,0.385621,3.98581,4.95503,0.981761,0.993001,0.166667,0.192479,0.21342,0.2165,0.170428,0.211858,0.325448,6
-727.798,0.997655,0.0812125,5,31,0,733.088,-1.08653,-0.0692415,-1.00772,-1.25958,0.290309,-0.264334,1.11546,0.348317,6.28268,5.03821,0.998135,0.993556,0.166667,0.247749,0.191927,0.178687,0.271819,0.235303,0.332256,6
-725.536,0.999562,0.0821385,5,31,0,730.722,-1.15682,-0.389857,-0.609434,-1.19353,0.183438,-0.222407,0.630568,0.233954,5.18606,4.88031,0.994437,0.992463,0.166667,0.223042,0.214266,0.192158,0.247144,0.229904,0.267118,6
-727.545,0.997669,0.0833093,5,63,0,730.324,-1.01107,-0.0426522,-1.55275,-1.81188,-0.980931,-1.19771,0.786537,0.270177,4.99852,4.95276,0.993297,0.992986,0.166667,0.264523,0.193008,0.182337,0.218216,0.20839,0.310333,6
-729.795,0.961497,0.0842429,6,63,0,737.298,-1.57568,-0.68303,0.576981,1.45569,0.858604,0.827203,1.66655,0.435715,5.34666,5.19735,0.995259,0.994499,0.166667,0.133162,0.210107,0.280615,0.231196,0.228773,0.29953,6
-726.401,0.998132,0.0806153,5,31,0,732.224,-1.67517,0.533253,0.514329,0.246368,0.420436,0.962376,1.76843,0.465908,5.64674,4.70698,0.996483,0.991049,0.166667,0.19361,0.192237,0.173592,0.185536,0.226744,0.299173,6
-724.412,0.990669,0.0815725,5,31,0,728.361,-1.44949,0.0264118,0.124569,0.247625,0.625,0.164898,1.03352,0.592399,5.52978,4.7028,0.996049,0.991012,0.166667,0.192501,0.201701,0.213695,0.25365,0.205576,0.302118,6
-724.653,0.96815,0.0816055,5,63,0,728.862,-0.973845,-0.499838,-0.879337,-1.3406,-0.68797,-0.89216,0.226631,0.364277,4.79601,5.08469,0.991805,0.993847,0.166667,0.239409,0.215148,0.188132,0.227153,0.214361,0.290844,6
-727.043,0.994083,0.0789077,4,31,0,732.099,-1.04515,0.181163,-0.349497,-0.450044,-0.907921,-1.2336,0.525602,0.303663,5.37109,5.25062,0.995372,0.994783,0.166667,0.270886,0.240256,0.234727,0.210677,0.194702,0.292031,6
-728.729,0.988094,0.0793478,6,63,0,732.229,-1.26959,-0.529591,-1.46898,-0.346441,0.194849,1.0927,2.07707,0.168996,4.72346,4.90554,0.991194,0.992649,0.166667,0.204389,0.17978,0.209468,0.225018,0.252575,0.285249,6
-729.182,0.988195,0.0790712,6,63,0,731.425,-1.12233,-0.62737,0.34276,0.0286884,-0.474027,-1.02918,0.805641,0.409285,5.168,5.04334,0.994336,0.993589,0.166667,0.201154,0.272487,0.247762,0.211428,0.176019,0.311613,6
-725.764,1,0.0788061,5,31,0,732.257,-1.22017,-1.00374,-0.416935,-0.841983,-0.703178,-0.241264,0.86794,0.261404,4.79023,4.87314,0.991758,0.992409,0.166667,0.185042,0.209298,0.191504,0.197185,0.217,0.270263,6
-729.389,0.980917,0.0799365,4,15,0,730.98,-1.01841,-0.982308,-0.67631,-1.3639,-0.239706,-0.177718,1.49331,0.259874,4.59545,4.88269,0.990003,0.99248,0.166667,0.218627,0.232515,0.20216,0.253374,0.256433,0.347435,6
-730.581,0.990034,0.078804,5,31,0,733.764,-1.45581,0.991206,0.326492,0.788935,0.588915,0.798191,0.938953,0.273854,5.52844,5.13205,0.996044,0.99413,0.166667,0.234269,0.203202,0.224478,0.215087,0.22492,0.231711,6
-726.738,0.998645,0.0787493,5,31,0,732.582,-1.34014,0.329682,-0.38843,0.698279,0.600321,0.442021,2.29553,0.234768,5.41048,5.19149,0.99555,0.994467,0.166667,0.220502,0.192891,0.235735,0.231617,0.225069,0.309764,6
-728.13,0.986846,0.0797015,5,63,0,731.044,-1.18425,0.241716,0.0105659,0.550823,-0.0731459,0.689165,1.21088,0.152417,5.58198,5.24829,0.996249,0.994771,0.166667,0.240963,0.234578,0.249685,0.232295,0.253656,0.269002,6
-732.85,0.995323,0.0792648,5,31,0,735.408,-1.23107,-2.19788,-0.0122401,-0.453006,-0.191707,0.569796,1.61862,0.282247,6.87331,4.88193,0.998966,0.992475,0.166667,0.135707,0.225391,0.204415,0.216671,0.255357,0.315568,6
-728.414,0.998573,0.07982,5,31,0,735.62,-1.12401,0.295699,-0.833599,-1.18151,0.428233,-1.18395,1.16108,0.273153,4.06806,5.19223,0.983177,0.994471,0.166667,0.260525,0.205591,0.190503,0.26756,0.1904,0.308561,6
-729.128,0.988853,0.0807578,6,63,0,733.83,-1.15585,-0.175794,-0.566658,-0.13594,-1.51712,0.578935,0.929067,0.223533,4.9132,4.49654,0.992705,0.988975,0.166667,0.23234,0.217122,0.233932,0.183176,0.263775,0.279252,6
-738.098,0.976311,0.0805445,6,63,0,742.709,-1.13989,-1.70567,-1.55567,-1.18575,0.807006,-2.82671,0.407067,0.115484,5.81915,6.069,0.997039,0.997692,0.166667,0.208026,0.210894,0.218091,0.259861,0.187501,0.251076,6
-741.522,0.97888,0.0788726,4,15,0,744.826,-1.12405,-1.76138,-1.5063,-1.26522,0.78377,-3.03088,0.44044,0.192322,5.77693,6.10021,0.996911,0.997763,0.166667,0.188039,0.195644,0.203044,0.274221,0.153559,0.261277,6
-737.439,0.994975,0.077531,4,15,0,743.938,-0.988589,-1.82629,-1.48726,-1.31691,0.844811,-2.75523,0.77569,0.105575,5.81407,6.16903,0.997024,0.997911,0.166667,0.234801,0.241293,0.2446,0.289174,0.21764,0.287677,6
-731.48,0.999655,0.0780195,5,31,0,742.203,-1.04506,-1.74619,-0.878512,0.0733555,-0.33189,-1.24531,0.77427,0.152608,3.54971,5.14512,0.97207,0.994206,0.166667,0.212229,0.235209,0.262335,0.250545,0.225289,0.283554,6
-729.02,0.998112,0.0790402,6,63,0,738.537,-1.14221,0.454669,-1.3153,-1.16406,-0.489038,-0.182535,0.712131,0.282582,6.98844,5.17401,0.999078,0.99437,0.166667,0.266251,0.180363,0.186768,0.217482,0.232582,0.280704,6
-728.696,0.985483,0.079888,5,63,0,734.862,-1.15862,-0.109424,-0.616448,-1.97126,-0.946431,-0.683026,1.5209,0.178211,5.86068,4.534,0.997159,0.989376,0.166667,0.23539,0.219518,0.18095,0.209609,0.217492,0.29161,6
-728.409,0.996288,0.0792817,5,63,0,743.251,-1.19183,0.204393,-0.0467151,-1.38949,-0.731433,-0.669357,1.89103,0.166143,5.7751,4.57274,0.996906,0.989776,0.166667,0.239055,0.231548,0.194242,0.211927,0.213654,0.293666,6
-726.571,0.999996,0.0799124,5,31,0,730.331,-1.33715,0.471191,-0.466968,-1.40177,-0.453382,0.404479,1.81218,0.254724,5.05579,5.31386,0.993668,0.995101,0.166667,0.228442,0.189064,0.155222,0.189595,0.225461,0.294101,6
-730.642,0.962954,0.0809717,5,31,0,733.685,-1.10684,-0.142999,0.831822,-1.30658,-0.721557,-1.18084,1.82612,0.165706,4.86881,5.01641,0.992376,0.993415,0.166667,0.244063,0.27508,0.210262,0.226811,0.213743,0.30912,6
-728.7,0.999531,0.0778043,5,63,0,733.077,-1.35176,-0.595462,0.239643,-1.69565,-0.0810136,-0.155823,2.27464,0.166647,4.82601,4.88598,0.992045,0.992505,0.166667,0.189849,0.212182,0.163238,0.203387,0.201375,0.274344,6
-728.064,0.998078,0.0787789,6,63,0,731.665,-1.17108,-0.401335,-1.09506,-0.470451,0.659179,0.270274,0.662137,0.168323,5.29206,5.58571,0.994994,0.996263,0.166667,0.224674,0.204988,0.222654,0.257286,0.244976,0.257381,6
-728.094,1,0.0795936,5,31,0,732.027,-1.26278,0.0971219,-0.321048,0.954397,0.291753,-0.823945,1.57966,0.284379,4.20787,5.10622,0.98534,0.993978,0.166667,0.225279,0.205204,0.270641,0.235085,0.182859,0.307132,6
-728.547,0.996897,0.0806299,6,63,0,735.075,-1.32417,-0.48516,-0.312188,0.255003,0.34456,1.29827,1.61675,0.179721,5.53978,4.67587,0.996088,0.990769,0.166667,0.19602,0.200965,0.217833,0.220588,0.25146,0.262386,6
-728.584,0.991823,0.0813142,5,63,0,734.293,-1.21142,-0.415322,-0.974716,-1.51652,0.746336,0.748199,1.92537,0.18192,5.3129,4.77544,0.995097,0.991636,0.166667,0.216366,0.199609,0.184327,0.254331,0.254396,0.297098,6
-731.166,0.988524,0.081413,5,31,0,733.86,-1.22232,-0.630511,-0.706383,-0.326933,1.51464,0.0204327,1.37303,0.0629706,5.11414,4.66538,0.994025,0.990672,0.166667,0.220626,0.219805,0.223931,0.244726,0.227755,0.243082,6
-728.996,0.997842,0.0811312,5,31,0,733.718,-1.08069,-0.194064,-1.12682,-0.07176,0.567542,-0.21084,0.998194,0.11265,4.21288,5.19491,0.985412,0.994486,0.166667,0.249262,0.230121,0.251849,0.26566,0.248909,0.275231,6
-727.451,0.998216,0.0819151,5,63,0,734.014,-1.10198,-0.751878,-1.4966,-0.229786,0.457305,-0.871196,0.980567,0.139266,4.83529,5.19193,0.992118,0.99447,0.166667,0.230286,0.212418,0.243426,0.261479,0.227354,0.275793,6
-726.694,0.997722,0.0827439,5,31,0,730.645,-1.06771,-0.515449,-0.320855,-1.68861,-1.04599,-0.560393,0.447665,0.301144,4.92747,4.67406,0.992807,0.990752,0.166667,0.227421,0.237881,0.171331,0.200575,0.225051,0.282337,6
