# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=307650850
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,sigma.1,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.9.1,marginal.10.1,index.1
-723.287,0.978951,0.0810036,6,63,0,732.151,-1.10114,-0.702221,-2.24386,0.0121299,-0.246599,-0.285215,0.0515677,-1.43735,-0.460067,1.28484,0.326473,0.914276,4.91092,4.44941,0.992688,0.98845,0.1,0.148911,0.0409869,0.251608,0.209722,0.20393,0.258458,0.0820147,0.179201,0.518382,0.309457,10
-722.278,0.970282,0.0793648,6,63,0,729.712,-1.1168,-0.452297,-1.68971,0.179615,-0.116376,-0.118077,0.367256,-0.360651,0.290242,1.17323,-1.04134,0.864561,5.29939,5.81538,0.99503,0.997028,0.1,0.18126,0.0705902,0.276576,0.228392,0.228133,0.310179,0.193317,0.296115,0.474406,0.117419,10
-718.638,1,0.0766763,5,31,0,723.847,-1.14528,-0.185891,-2.50166,0.445518,0.0395539,-0.141568,0.217929,-0.764925,-0.512615,0.890275,-0.269332,0.697214,4.9885,5.16515,0.99323,0.99432,0.1,0.218422,0.0526764,0.302661,0.246438,0.223743,0.270253,0.157281,0.182026,0.371785,0.208653,10
-722.397,0.973556,0.077755,5,31,0,726.133,-1.15539,-1.01861,-1.19539,0.300176,-0.0249612,-0.198556,0.11939,-0.995011,0.270045,0.940964,0.422688,0.701564,4.7537,5.01544,0.991454,0.993409,0.1,0.13354,0.119831,0.279932,0.23633,0.21506,0.255093,0.135468,0.275691,0.378658,0.29758,10
-726.803,0.976164,0.0755362,6,63,0,733.423,-1.30495,0.74575,-2.20618,0.50557,0.236695,0.408694,0.643758,-0.734973,-1.24383,1.86484,-0.869345,0.530986,4.76957,5.00688,0.991587,0.993353,0.1,0.28721,0.0775289,0.261825,0.235183,0.252006,0.276252,0.155091,0.122883,0.421956,0.14597,10
-728.989,0.972415,0.073701,6,63,0,733.686,-1.17098,-1.42572,-1.62695,-0.230019,-0.537792,-0.244301,-0.0348292,-0.609839,1.01578,1.5964,0.60658,0.427945,5.40964,5.28867,0.995547,0.994977,0.1,0.144166,0.133863,0.219358,0.197638,0.218313,0.233996,0.192794,0.323818,0.380411,0.286715,10
-727.413,0.999865,0.0714869,6,63,0,734.43,-1.27915,0.624126,-2.31925,1.55259,0.424987,0.0178214,0.843379,0.402774,-0.613287,1.09792,-0.519506,0.437671,5.21914,4.75218,0.994617,0.991441,0.1,0.267765,0.0916028,0.354429,0.251026,0.219026,0.286994,0.249202,0.175437,0.31032,0.181454,10
-726.754,0.999911,0.0724691,6,63,0,732.807,-1.23329,0.733989,-2.31626,0.753061,-0.252067,0.0740601,0.358319,-0.104988,0.502086,2.15428,-0.698939,0.435825,5.41249,4.52285,0.995559,0.989259,0.1,0.286304,0.0959743,0.288006,0.206993,0.231295,0.25405,0.217712,0.266106,0.426927,0.17684,10
-730.663,0.994589,0.073461,6,63,0,736.394,-1.57583,-0.667834,-1.48903,0.91194,1.2763,0.695436,1.20735,-0.354755,-0.0143049,0.851765,1.04053,0.503888,4.84012,6.22256,0.992156,0.99802,0.1,0.128718,0.0889815,0.246696,0.282374,0.226986,0.275388,0.14747,0.170366,0.241104,0.258934,10
-728.53,0.978076,0.073829,5,31,0,739.096,-1.31029,-1.07776,-1.12893,1.24339,0.640271,0.565144,0.781512,-0.728459,-0.174058,2.35705,1.04541,0.377661,4.46091,5.92356,0.98858,0.997331,0.1,0.152217,0.14974,0.301386,0.255692,0.25033,0.265975,0.170032,0.201649,0.396488,0.28588,10
-728.317,0.996963,0.0722741,5,63,0,737.981,-1.36692,-0.84239,-1.13757,0.889468,0.822148,0.787133,0.889168,-0.199183,0.0666106,2.26348,1.07265,0.45504,4.05136,5.64742,0.982899,0.996486,0.1,0.148016,0.131866,0.276442,0.270357,0.267225,0.276415,0.188841,0.208068,0.416551,0.293422,10
-721.348,1,0.0729056,6,63,0,732.745,-1.08213,-0.445744,-2.25007,0.453929,-0.256934,-0.643901,0.21876,-0.321957,-0.727391,0.625282,0.129558,0.60496,5.10892,5.03498,0.993994,0.993536,0.1,0.205578,0.0799276,0.308419,0.22486,0.18669,0.278927,0.218078,0.179142,0.330957,0.268204,10
-723.017,0.99569,0.0738892,5,63,0,728.299,-1.10893,-0.160232,-2.32249,0.330652,-0.431036,-0.753127,0.218089,-0.598054,-0.305509,0.761163,0.16123,0.498725,4.78341,5.4817,0.991702,0.995855,0.1,0.233467,0.0938751,0.280089,0.210171,0.184744,0.26891,0.196677,0.220752,0.325345,0.263372,10
-721.82,0.999716,0.0743714,5,63,0,726.43,-1.06855,-0.692211,-2.27928,0.222024,0.0688214,0.0491849,-0.0132623,0.0709578,0.129133,0.967002,-0.21231,0.961193,4.94176,6.07999,0.992909,0.997717,0.1,0.15009,0.0369913,0.298355,0.26847,0.264779,0.25326,0.268873,0.280007,0.465287,0.218809,10
-722.839,0.988127,0.0753251,6,63,0,729.723,-1.32285,0.249782,-1.47405,1.05688,0.526272,0.251182,0.529461,-0.605425,-0.403672,1.59669,-0.0671469,0.525669,5.29629,4.47932,0.995015,0.988786,0.1,0.232983,0.10932,0.317068,0.259955,0.233114,0.260277,0.162315,0.177257,0.381422,0.204542,10
-721.739,0.994604,0.0749129,5,31,0,730.969,-1.37938,0.153102,-1.57066,0.974822,0.579634,0.246397,0.548681,-0.587107,-0.390967,1.81351,-0.0787818,0.577804,5.38956,4.53562,0.995457,0.989393,0.1,0.215698,0.0922132,0.306588,0.26029,0.224958,0.256862,0.152051,0.167245,0.417871,0.193895,10
-723.279,0.973751,0.0752588,6,63,0,728.528,-1.29578,-0.248676,-1.67827,0.63904,-0.162721,-0.0891291,0.454419,0.845513,0.058138,1.10475,-0.769887,0.635973,4.22533,4.99137,0.98559,0.99325,0.1,0.189397,0.0860285,0.291239,0.197932,0.205467,0.267609,0.319067,0.221179,0.355902,0.143636,10
-723.61,0.995898,0.0731914,5,63,0,729.863,-1.34752,-0.127746,-1.77855,0.526985,0.026374,-0.196178,0.631883,0.682074,0.0851112,1.08631,-0.848341,0.638195,4.30872,5.19842,0.986728,0.994505,0.1,0.193247,0.0770882,0.266744,0.209045,0.186529,0.280041,0.286544,0.215311,0.342034,0.131366,10
-722.963,0.987151,0.0736751,6,63,0,728.772,-1.37525,0.060403,-1.82287,0.517278,-0.0704761,-0.143168,0.435511,0.488291,0.324917,1.43892,-0.726323,0.658359,4.49312,5.246,0.988938,0.994759,0.1,0.208254,0.0707416,0.262174,0.194403,0.187017,0.251895,0.2585,0.238424,0.394622,0.13547,10
-722.484,0.99858,0.0731616,6,63,0,727.323,-1.25502,-0.541106,-2.19409,0.184734,0.235959,0.0586036,0.0412781,0.0990807,-0.174077,0.934907,0.263752,0.807356,4.23018,5.39912,0.985659,0.9955,0.1,0.155528,0.046246,0.248641,0.256447,0.230107,0.227638,0.235948,0.198521,0.37749,0.260749,10
-722.697,0.993186,0.0739422,5,31,0,726.383,-0.918543,-0.040085,-1.28358,0.132512,-0.0748545,-0.0798652,0.0555627,-0.928417,0.00035189,0.847899,-0.743989,1.04443,5.1239,5.43073,0.994082,0.995639,0.1,0.276796,0.0945632,0.314289,0.269586,0.268557,0.297232,0.131449,0.28533,0.491757,0.155043,10
-719.839,0.998888,0.0741078,6,63,0,728.987,-1.34686,-0.191671,-2.75308,0.604088,0.462526,0.14292,0.431521,0.23001,-0.0109181,1.08383,-0.132676,0.804311,4.53058,5.45862,0.98934,0.995759,0.1,0.182273,0.0276203,0.297134,0.273916,0.225848,0.268984,0.238329,0.20495,0.383404,0.189452,10
-724.23,0.979084,0.0749215,5,63,0,726.819,-1.23368,0.413441,-1.20576,0.575741,-0.523617,0.184591,0.536144,-0.197673,-0.49941,1.73298,0.021494,0.499545,5.07806,4.83857,0.993807,0.992144,0.1,0.263637,0.137523,0.279675,0.183134,0.24205,0.275707,0.208757,0.18495,0.409028,0.227418,10
-725.64,0.997425,0.0734817,5,63,0,729.679,-1.35087,0.388769,-1.82392,0.268896,-0.287461,0.622932,0.523746,-0.104406,-0.436232,1.22983,-0.162772,0.476712,5.82332,4.64895,0.997051,0.990519,0.1,0.237662,0.0979374,0.227464,0.184236,0.258475,0.249516,0.197714,0.173815,0.317649,0.193338,10
-726.871,0.998345,0.0741158,5,31,0,730.217,-1.47975,-0.570434,-1.1352,1.20983,0.899733,-0.078032,0.718215,-0.218789,0.504258,1.92237,0.664084,0.627331,4.05216,5.32181,0.982912,0.99514,0.1,0.137336,0.100481,0.32722,0.285913,0.178184,0.263242,0.165619,0.238048,0.431979,0.256709,10
-724.637,0.993228,0.0748539,6,63,0,733.572,-1.38639,-0.14211,-0.673398,0.361607,0.195906,0.599304,0.658357,-0.635648,-0.148175,1.05024,0.763687,0.631083,5.75775,4.59883,0.996852,0.990037,0.1,0.186021,0.140474,0.238997,0.2205,0.267336,0.274699,0.143375,0.185442,0.3266,0.288139,10
-726.099,0.989177,0.0750096,6,63,0,731.725,-1.67916,1.08632,-2.3414,1.05068,0.907696,0.892727,1.09106,0.670739,1.1289,2.18463,0.094953,0.594002,4.48344,5.45008,0.988832,0.995722,0.1,0.262333,0.0443638,0.258256,0.242324,0.240695,0.262877,0.217425,0.267256,0.40577,0.164825,10
-725.644,0.986309,0.0747044,6,63,0,733.465,-1.30091,0.755854,-1.35492,0.419269,-0.0647472,0.166367,0.433001,-1.60697,-0.27632,1.69532,0.409438,0.485925,5.35047,5.00766,0.995276,0.993358,0.1,0.28219,0.123542,0.250268,0.208766,0.227924,0.251522,0.11088,0.192292,0.382933,0.249373,10
-721.477,0.999979,0.0740795,5,31,0,727.854,-1.31581,-0.445241,-2.31822,0.60928,0.0467876,0.462714,0.620617,-1.04938,-0.0600646,1.47384,0.0422284,0.526062,5.1175,4.85302,0.994045,0.992256,0.1,0.175081,0.0734178,0.269868,0.21565,0.254948,0.271045,0.133791,0.206294,0.368076,0.215245,10
-721.91,0.995722,0.0749836,6,63,0,728.049,-0.941307,-0.441663,-1.64026,0.180097,-0.264384,-0.779157,-0.102182,-0.858931,-0.575876,0.803416,0.196271,0.830088,4.96343,5.59047,0.99306,0.996281,0.1,0.212834,0.0908859,0.31178,0.238528,0.169655,0.263836,0.160529,0.194766,0.431827,0.314668,10
-723.422,0.997589,0.0754095,5,47,0,727.277,-1.05757,-0.637638,-1.72828,0.198377,-0.0848043,-0.53266,-0.100672,-1.28584,0.0734568,1.37847,0.136901,0.404789,5.52311,4.73013,0.996022,0.991252,0.1,0.211538,0.147146,0.273434,0.251261,0.218712,0.250054,0.17107,0.263504,0.377639,0.268518,10
-725.252,0.995183,0.0760448,5,31,0,729.548,-1.08763,-0.834947,-2.7299,-0.0517254,-0.211519,-0.122848,0.251229,-1.32851,0.942769,0.662674,-0.708036,0.740431,5.78088,4.99713,0.996924,0.993288,0.1,0.153703,0.0427404,0.244913,0.223698,0.235306,0.288719,0.111917,0.403819,0.355038,0.166327,10
-725.121,0.987043,0.0764056,6,63,0,730.516,-1.33483,-0.466647,-1.59064,0.492679,0.118644,0.0858209,0.633732,0.298427,-1.18668,0.608316,0.130556,0.53026,4.3659,5.55486,0.987456,0.996146,0.1,0.170474,0.101718,0.254722,0.218929,0.215967,0.26918,0.235666,0.123026,0.266537,0.220011,10
-729.733,0.976822,0.0758423,6,63,0,737.99,-1.14286,0.145809,-1.66561,0.235807,0.225537,0.492645,0.724812,-0.560366,-1.88964,0.530085,0.178868,0.417382,4.90409,5.58957,0.992638,0.996277,0.1,0.253128,0.137282,0.260295,0.259471,0.281459,0.301465,0.201533,0.126578,0.28463,0.255745,10
-736.597,0.998994,0.0741538,6,63,0,741.72,-0.99017,0.17849,-0.89557,-0.928309,-1.42547,-1.73448,0.198393,-0.659888,0.273145,2.06706,-1.47698,0.102832,5.40777,4.63625,0.995538,0.990399,0.1,0.274519,0.253078,0.252442,0.242917,0.237121,0.274927,0.257686,0.276462,0.314835,0.241944,10
-734.505,0.995657,0.074922,6,127,0,742.742,-1.06536,-0.528273,-2.21501,0.682364,0.00437698,-0.621124,1.82144,-0.125962,-0.375144,-1.08394,-0.0101938,0.176947,4.80452,5.55016,0.991874,0.996128,0.1,0.238878,0.18888,0.279968,0.256434,0.235904,0.322334,0.252061,0.243839,0.221463,0.255942,10
-731.997,0.999438,0.0753209,6,63,0,740.917,-1.09874,-0.223746,-1.9895,1.46356,1.29409,-0.60046,0.995581,-0.394821,0.455959,1.36699,0.299081,0.196542,5.89306,4.89953,0.997249,0.992605,0.1,0.241822,0.183957,0.307658,0.300609,0.228507,0.28842,0.235711,0.267151,0.30363,0.261158,10
-728.632,0.999485,0.0761393,6,63,0,737.327,-1.237,-0.780149,-2.11858,0.716741,0.689711,-0.762319,0.798129,1.24937,-0.267771,1.29585,-0.156508,0.396205,6.19749,5.05433,0.99797,0.993659,0.1,0.17565,0.111412,0.278277,0.276131,0.176675,0.284799,0.322568,0.207002,0.326605,0.214332,10
-730.116,0.995817,0.0769652,6,63,0,735.678,-1.12,-1.40187,-2.73218,0.493441,-0.129542,0.276615,-0.228178,-1.3938,-0.415391,0.690707,1.03384,0.420828,4.13164,5.14809,0.984197,0.994223,0.1,0.153171,0.0936572,0.28652,0.23604,0.268235,0.228637,0.153612,0.21504,0.303786,0.335162,10
-728.342,0.998857,0.077378,6,63,0,735.632,-1.08861,-1.00019,-1.67125,0.170674,0.0379,-0.535863,0.765889,-0.0218574,-1.74961,1.18279,-0.708295,0.332729,6.18521,4.99707,0.997945,0.993288,0.1,0.194442,0.161829,0.262731,0.254264,0.219787,0.302847,0.250512,0.158323,0.332908,0.210107,10
-725.46,0.999507,0.0781341,6,63,0,734.799,-0.940174,-0.922834,-3.04866,0.114061,-0.600044,-0.847737,-0.0515401,-0.471613,-0.368681,0.984326,-1.87987,0.415866,4.98471,4.90377,0.993205,0.992636,0.1,0.210162,0.0990336,0.290545,0.23331,0.215393,0.276556,0.243,0.250961,0.370324,0.15162,10
-723.826,0.999529,0.0789659,5,31,0,728.639,-0.88472,-1.11264,-2.42487,0.0242562,-0.361054,-0.806247,-0.338467,-0.0597293,-0.207763,1.36212,-1.33297,0.573156,5.74155,4.84704,0.9968,0.99221,0.1,0.179103,0.0932527,0.295084,0.251306,0.20639,0.253749,0.285171,0.268195,0.474021,0.161282,10
-724.363,0.996014,0.0798027,5,63,0,731.746,-0.654603,-0.983187,-2.62151,-0.666341,-0.939802,-0.585018,-0.645264,-0.699389,-0.491048,1.3048,-0.870798,0.67877,5.13323,4.85092,0.994137,0.992239,0.1,0.210492,0.0806163,0.24845,0.215428,0.2589,0.251131,0.244285,0.271325,0.557508,0.22345,10
-726.289,0.986011,0.0802334,6,95,0,733.356,-1.19427,0.19207,-1.52897,0.376743,0.47267,-0.369105,0.267317,-0.589803,-0.0805099,0.122211,-0.270737,0.430011,5.52101,6.01161,0.996014,0.997556,0.1,0.247558,0.135668,0.262645,0.270711,0.205382,0.253635,0.190326,0.226376,0.242005,0.212371,10
-727.777,0.999099,0.0795076,6,63,0,735.068,-1.5406,-0.607159,-1.85029,0.659435,0.469305,0.567236,1.01089,0.999806,-0.403489,2.56986,0.692924,0.532942,6.11556,4.91112,0.997797,0.99269,0.1,0.134216,0.0740075,0.233409,0.21577,0.224732,0.268576,0.267417,0.147337,0.45735,0.236617,10
-724.094,0.999585,0.0802866,6,63,0,733.544,-1.52684,-0.124029,-1.9262,0.859488,0.851382,0.262249,0.738963,-0.911189,0.0902247,1.58213,1.07822,0.607463,6.18037,4.74669,0.997935,0.991394,0.1,0.167676,0.0631542,0.268011,0.267047,0.203018,0.253894,0.111021,0.186634,0.362216,0.294867,10
-725.416,0.994781,0.0811237,6,63,0,730.918,-1.13178,-0.431817,-1.10624,-0.00718192,0.278967,-0.306819,0.199067,-0.497019,-0.050346,0.972478,-0.884761,0.990543,4.02823,6.01491,0.982506,0.997564,0.1,0.173717,0.0973027,0.242524,0.298291,0.192213,0.281994,0.164641,0.234756,0.457975,0.118348,10
-726.265,0.999032,0.081402,6,63,0,732.559,-1.33895,0.166037,-2.94227,1.12444,-0.408397,0.200277,0.956114,-0.293729,0.164645,1.71322,0.353012,0.373538,6.2922,4.98155,0.998153,0.993183,0.1,0.218074,0.0803209,0.285177,0.183697,0.220263,0.272534,0.190207,0.217985,0.332035,0.230218,10
-723.575,0.99867,0.0821747,6,63,0,733.183,-1.38062,-0.238858,-1.26852,0.578681,0.81912,0.191628,0.423945,0.241825,0.889118,1.51036,0.107547,0.60937,4.57405,5.72004,0.989789,0.996731,0.1,0.178554,0.103993,0.263473,0.292872,0.220311,0.245588,0.225611,0.301783,0.386925,0.211637,10
-724.469,0.997478,0.0829062,5,31,0,729.012,-1.46657,0.429266,-1.72296,0.97458,-0.0219646,0.653655,0.647876,-0.631898,-0.395438,1.33914,0.132887,0.75382,6.41123,5.16281,0.99836,0.994307,0.1,0.241774,0.0592244,0.324776,0.184956,0.274118,0.273252,0.125329,0.146208,0.387675,0.203203,10
-731.721,0.993617,0.0834971,6,63,0,739.367,-0.86819,-1.93625,-2.24531,-0.420373,0.0227544,-1.59992,-0.448255,-0.384929,0.176066,1.21898,-1.93805,0.404151,5.25084,4.97895,0.994784,0.993166,0.1,0.16101,0.144843,0.26152,0.29755,0.180228,0.259349,0.264296,0.310661,0.407204,0.160912,10
-728.445,0.99844,0.083629,6,63,0,738.028,-1.16326,-0.684628,-0.794699,0.63209,-1.21099,0.0847665,0.149799,-0.325565,0.342651,0.558057,-0.849509,0.200788,5.55209,5.09707,0.996136,0.993923,0.1,0.214044,0.210349,0.261857,0.196801,0.241177,0.243575,0.226422,0.25078,0.258994,0.208527,10
-737.337,0.996413,0.084331,6,63,0,739.752,-1.09545,-0.353791,-2.08348,-1.11765,-0.787895,1.636,-0.632565,-0.723146,0.998879,1.77023,0.244382,0.115591,4.2981,5.0157,0.986588,0.993411,0.1,0.242991,0.208122,0.22712,0.233881,0.287748,0.237113,0.235224,0.272893,0.290938,0.255935,10
-732.811,0.995182,0.084791,6,63,0,743.577,-1.15695,-1.69049,0.326218,-0.0599011,0.288817,-0.598701,0.847131,-0.270276,-0.854606,0.942432,-1.82828,0.1431,6.13453,5.11774,0.997838,0.994046,0.1,0.197998,0.247822,0.237666,0.246825,0.22398,0.261976,0.232255,0.21768,0.264622,0.194885,10
-728.697,0.999945,0.085102,6,63,0,739.824,-1.40521,1.06446,-3.2867,1.44638,0.162857,0.525045,0.624063,-0.371202,0.753919,1.61471,-0.322487,0.48734,4.35605,5.08439,0.987334,0.993845,0.1,0.291841,0.0471128,0.331738,0.209847,0.24061,0.249537,0.169931,0.261575,0.350169,0.173307,10
-729.369,0.973969,0.0859829,6,63,0,739.246,-1.53978,0.354915,-3.09464,1.56564,-0.228891,0.152033,0.762413,-0.167182,1.25016,1.47129,-0.128818,0.589958,4.47064,4.92116,0.988689,0.992762,0.1,0.209094,0.0333916,0.350664,0.157783,0.189988,0.25162,0.162681,0.309547,0.338098,0.165788,10
-729.498,0.925116,0.0837678,5,31,0,739.216,-1.30424,-0.217112,-0.352242,0.0949156,1.40992,0.768448,0.689323,-0.635472,0.149911,1.87625,0.139011,0.284366,5.53926,4.90553,0.996086,0.992649,0.1,0.203271,0.197118,0.218019,0.288372,0.252426,0.248203,0.184682,0.220697,0.316328,0.220164,10
-727.223,0.999083,0.0762414,6,63,0,736.28,-1.24312,-1.41853,-2.26638,0.689233,-0.41826,0.26822,0.711873,-0.0448324,0.217096,1.34874,-0.451131,0.502294,4.34042,4.53601,0.987137,0.989398,0.1,0.12394,0.0845941,0.289684,0.189509,0.248171,0.292029,0.220005,0.24341,0.36224,0.186986,10
-725.654,0.998022,0.0769479,6,63,0,730.715,-1.14102,-1.40446,-2.22965,0.609766,0.264238,0.0460954,0.468806,0.249302,0.0824227,0.401663,-0.422422,0.357345,5.10213,4.70146,0.993953,0.991,0.1,0.162072,0.125893,0.284323,0.25988,0.245169,0.274185,0.258855,0.24758,0.269437,0.21552,10
-724.569,0.999809,0.0775416,5,63,0,729.261,-1.21688,-1.32172,-2.3964,0.39601,0.396896,-0.0882161,0.508577,-0.201648,-0.974082,1.31152,-0.173498,0.386473,5.19097,5.12323,0.994464,0.994079,0.1,0.150883,0.104984,0.256577,0.256642,0.222531,0.264963,0.215039,0.168914,0.329595,0.216881,10
-723.815,0.996542,0.078329,6,63,0,728.285,-1.14164,-0.54413,-1.96089,0.953332,-0.633018,-0.0116033,0.0767216,-0.367053,0.487224,0.511639,0.0427646,0.529428,5.11714,5.24732,0.994043,0.994766,0.1,0.193142,0.10158,0.345943,0.185914,0.240894,0.249548,0.208173,0.292413,0.295095,0.246196,10
-719.688,0.997766,0.0787625,5,31,0,726.368,-1.11597,-0.331225,-1.7737,0.566853,-0.15981,-0.0827984,0.128753,-0.843893,-0.269528,0.865385,-0.0557265,0.573097,5.36719,5.18929,0.995354,0.994455,0.1,0.213192,0.105981,0.311931,0.230134,0.238046,0.26073,0.168037,0.219183,0.349777,0.240872,10
-719.048,0.993277,0.0793284,5,47,0,723.889,-1.18986,-0.196956,-1.96089,0.557665,-0.288895,-0.199485,0.114296,-0.604463,-0.189335,0.854981,-0.238692,0.758428,5.16958,5.28401,0.994345,0.994954,0.1,0.207636,0.0643409,0.317148,0.196398,0.207321,0.249146,0.161339,0.208589,0.367858,0.202476,10
-722.97,0.988568,0.0794023,5,31,0,729.402,-1.25242,0.138009,-1.46747,0.600558,0.0195062,-0.245728,0.482294,0.203582,-0.398101,0.819362,-0.679378,0.853486,5.83411,5.38862,0.997083,0.995453,0.1,0.243307,0.0755162,0.323036,0.225172,0.188139,0.301368,0.253758,0.169075,0.365144,0.137969,10
-722.29,0.999891,0.0789626,6,63,0,730.524,-1.66308,-0.0357057,-1.25645,1.00069,0.747415,0.466772,1.00422,-0.266358,0.663733,1.9048,0.513047,0.749903,3.99743,5.05275,0.981968,0.993649,0.1,0.155795,0.0687988,0.286456,0.249255,0.211978,0.286997,0.134375,0.237698,0.441601,0.217833,10
-726.527,0.974108,0.0797523,5,31,0,732.906,-1.81929,-0.257922,-1.28135,1.48992,0.855856,0.805447,1.02497,0.00381875,-0.23153,1.46054,0.87351,0.805487,4.44287,4.92136,0.988375,0.992764,0.1,0.116393,0.054609,0.349969,0.244178,0.236763,0.270184,0.139889,0.118597,0.344604,0.246812,10
-722.9,0.999763,0.077758,5,31,0,729.315,-1.72559,-0.117996,-1.52363,1.25766,0.954873,0.643357,1.00991,-0.48984,0.00566462,1.54456,0.702353,0.686998,4.87294,4.82654,0.992407,0.992049,0.1,0.141043,0.0588384,0.297008,0.25548,0.216937,0.262738,0.112834,0.151652,0.339734,0.223901,10
-721.327,0.999345,0.078518,6,63,0,726.84,-1.69722,0.23287,-1.56017,1.03792,1.00242,0.424353,0.968252,-0.531655,0.215026,1.41198,0.548815,0.775612,4.86763,5.07081,0.992367,0.993762,0.1,0.179962,0.0517936,0.290658,0.285013,0.202929,0.279643,0.108169,0.177929,0.35387,0.218992,10
-729.039,0.971227,0.0792352,5,31,0,735.406,-1.53746,0.751738,-0.261547,1.03831,0.310739,0.999453,1.11756,0.547607,1.52066,1.91043,-0.157672,0.435891,5.06005,5.78067,0.993695,0.996923,0.1,0.229739,0.160911,0.252585,0.197497,0.249401,0.259162,0.214373,0.294294,0.330766,0.167118,10
-723.926,0.999461,0.0769628,6,63,0,733.654,-1.57783,0.243208,-2.25269,1.12609,0.923985,0.257745,0.68696,-0.823084,-0.160613,1.03433,0.446403,0.715047,4.80385,5.66683,0.991869,0.996553,0.1,0.197194,0.0395965,0.315912,0.285541,0.198844,0.252255,0.102811,0.155424,0.301906,0.221209,10
-724.941,0.991118,0.0776753,5,31,0,731.185,-1.38385,0.457476,-2.35835,0.939087,0.559504,0.656161,1.06071,-0.803971,-0.229282,0.574304,0.291803,0.395434,5.37806,5.10203,0.995404,0.993952,0.1,0.230951,0.0897717,0.26649,0.238194,0.245199,0.275996,0.154234,0.186257,0.239258,0.21952,10
-727.215,0.995214,0.0775118,5,63,0,729.815,-1.37165,0.117509,-1.51802,0.865277,0.814195,0.788801,1.16859,-0.813683,-0.252537,0.205326,-0.237127,0.38596,4.69764,4.58595,0.990966,0.989909,0.1,0.209772,0.123733,0.261596,0.257806,0.255935,0.284831,0.156342,0.187076,0.215446,0.187983,10
-727.215,2.43959e-82,1.24441,1,2,1,730.823,-1.37165,0.117509,-1.51802,0.865277,0.814195,0.788801,1.16859,-0.813683,-0.252537,0.205326,-0.237127,0.38596,4.69764,4.58595,0.990966,0.989909,0.1,0.209772,0.123733,0.261596,0.257806,0.255935,0.284831,0.156342,0.187076,0.215446,0.187983,10
-727.215,0,2.02361,0,1,1,730.185,-1.37165,0.117509,-1.51802,0.865277,0.814195,0.788801,1.16859,-0.813683,-0.252537,0.205326,-0.237127,0.38596,4.69764,4.58595,0.990966,0.989909,0.1,0.209772,0.123733,0.261596,0.257806,0.255935,0.284831,0.156342,0.187076,0.215446,0.187983,10
-724.341,0.998863,0.112131,5,63,0,733.951,-0.942976,-1.01938,-1.95781,0.428718,-0.421472,-0.657374,-0.0885083,-0.882322,-0.166787,1.6583,-0.146163,0.762197,4.18106,4.85467,0.984948,0.992268,0.1,0.151878,0.0805266,0.350644,0.220248,0.190923,0.266894,0.165829,0.255384,0.579561,0.258385,10
-723.636,0.994329,0.0606173,6,63,0,730.54,-1.12504,-0.286036,-2.23159,-0.217423,-0.152964,-0.308488,0.235885,-0.462392,-0.0429984,0.0959788,-1.13889,0.70542,5.09991,5.2696,0.99394,0.994881,0.1,0.209686,0.0630174,0.21782,0.225666,0.207073,0.277149,0.189813,0.239509,0.257819,0.126923,10
-726.143,0.999107,0.040719,6,63,0,731.774,-1.00342,-0.647974,-1.32801,0.451054,-0.200797,-0.410027,-0.0932252,-0.823508,-1.16975,0.52363,0.403582,0.930755,6.56531,5.31527,0.998594,0.995108,0.1,0.167071,0.0962612,0.358104,0.233202,0.200198,0.251582,0.145554,0.109859,0.373776,0.348012,10
-725.166,0.99943,0.0317567,6,63,0,731.553,-1.07691,-0.371273,-1.16867,-0.275172,-0.4678,-0.228688,-0.00956782,-1.07134,-0.163284,1.00319,-0.94122,0.579709,6.27739,5.72394,0.998125,0.996744,0.1,0.215491,0.147494,0.225058,0.206182,0.229793,0.253042,0.15473,0.236572,0.378635,0.164855,10
-726.616,0.999714,0.0270673,7,127,0,731.565,-1.0997,0.0146421,-3.45306,-0.103212,-0.175113,0.0580554,-0.0337214,-0.0604865,-0.733815,0.238741,-0.41567,0.716969,5.25044,4.37543,0.994782,0.987574,0.1,0.251769,0.0272404,0.236187,0.227014,0.257678,0.245293,0.241758,0.164404,0.283224,0.198178,10
