# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=307650850
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,sigma.1,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.9.1,marginal.10.1,index.1
-720.947,1,0.0669526,5,31,0,727.333,-0.819443,-0.386067,-2.67924,-0.0301998,-0.401105,-0.445456,-0.212088,-1.38154,-0.256307,0.318832,0.236067,0.988628,4.76891,4.98883,0.991582,0.993232,0.1,0.231276,0.0302303,0.29958,0.228644,0.221003,0.263255,0.101081,0.254864,0.376546,0.357539,10
-720.016,0.993084,0.0686546,6,95,0,726.056,-1.26009,0.019795,-1.24058,0.309888,0.0507981,-0.126983,0.521066,-0.363779,0.51296,1.01272,-0.045176,0.858611,5.2352,5.31843,0.994702,0.995123,0.1,0.223898,0.0890518,0.270119,0.228557,0.202762,0.307316,0.17187,0.305836,0.403583,0.214354,10
-726.562,0.980365,0.0693393,5,31,0,730.904,-1.0761,-0.786531,-3.25368,0.617594,0.149901,-0.1266,0.175136,0.0293607,-1.49577,1.27585,-0.856381,0.6097,5.99959,5.57547,0.997526,0.996225,0.1,0.174271,0.0447931,0.33191,0.271958,0.239888,0.275015,0.257653,0.120461,0.425993,0.168228,10
-725.456,0.991669,0.0681476,6,63,0,734.085,-1.65956,0.359781,-0.756702,0.838506,0.234556,0.183892,0.844973,-0.47391,1.31478,1.11476,0.732482,0.829594,4.41585,4.6946,0.98806,0.990938,0.1,0.204064,0.092179,0.27609,0.187708,0.181383,0.277164,0.113779,0.361508,0.32415,0.258861,10
-721.288,0.998294,0.0686021,5,31,0,730.4,-1.58877,0.000678543,-1.61287,0.759336,0.741735,0.66446,0.667713,-0.285423,-0.068679,1.72358,-0.211741,0.757602,5.36195,5.4946,0.99533,0.995908,0.1,0.169629,0.0567494,0.266296,0.263699,0.25249,0.252956,0.141242,0.162356,0.429722,0.14815,10
-721.172,0.975777,0.0700161,5,31,0,725.832,-1.57895,-0.12784,-1.47246,0.984597,0.531823,0.591876,0.620551,-0.48095,0.344135,1.61335,-0.2778,0.726192,5.24668,5.4867,0.994763,0.995876,0.1,0.158187,0.0660977,0.296517,0.232769,0.240648,0.244474,0.126949,0.209319,0.39955,0.144219,10
-725.388,0.99272,0.0681496,5,31,0,727.7,-1.35427,0.0212438,-1.15157,0.49537,0.71612,0.490654,1.04424,-0.411889,1.05374,2.25857,0.145804,0.365956,4.45223,4.99065,0.988482,0.993245,0.1,0.206444,0.144836,0.236316,0.251204,0.236005,0.274457,0.181681,0.275151,0.371046,0.214012,10
-727.468,0.977711,0.0687258,6,63,0,742.364,-1.02857,-0.185983,-2.01004,0.698257,-0.113578,-0.313213,0.0507046,-0.862292,0.539615,-0.0798357,-1.26901,0.356993,5.25134,5.84802,0.994787,0.997123,0.1,0.250684,0.148535,0.314471,0.255571,0.24225,0.266888,0.208102,0.302392,0.257869,0.185186,10
-723.342,0.999535,0.0671743,6,63,0,734.072,-1.40047,-0.0951164,-1.97036,0.861407,0.222301,0.357684,0.356198,0.0865979,-0.224393,1.29926,0.895749,0.706404,4.30748,4.36705,0.986712,0.98747,0.1,0.187298,0.0577391,0.311745,0.223838,0.24089,0.240698,0.207625,0.173792,0.381621,0.316974,10
-723.378,0.98837,0.0686846,5,31,0,730.311,-1.31241,0.191073,-2.69034,0.364851,0.202895,0.0983205,0.796499,-0.0769553,0.374441,1.01125,-0.490838,0.680758,4.60304,5.65038,0.990078,0.996496,0.1,0.234633,0.0413331,0.256539,0.236081,0.223484,0.316439,0.203462,0.257786,0.348874,0.161576,10
-723.806,0.997678,0.0686187,6,95,0,730.297,-1.15509,-0.270811,-2.60736,0.400579,-0.176157,0.4161,0.337751,-0.440038,0.423035,0.741984,-0.11756,0.467507,4.32594,5.51069,0.986951,0.995973,0.1,0.217261,0.0851729,0.275316,0.224881,0.276766,0.269494,0.204108,0.277415,0.308272,0.229692,10
-723.599,0.997664,0.0698596,5,63,0,725.975,-1.11775,0.178313,-1.31625,-0.0496533,0.239847,-0.132612,0.201782,-0.450676,-0.505104,1.17848,-0.13157,0.518738,5.86892,4.9004,0.997182,0.992611,0.1,0.264006,0.141785,0.241677,0.270254,0.233878,0.266378,0.20562,0.201046,0.376032,0.233975,10
-719.515,0.99856,0.0711011,5,63,0,728.184,-1.36815,0.130379,-2.80165,0.300433,0.24996,0.0214939,0.322904,-0.034878,0.459935,0.555107,0.0695693,1.25733,5.41858,5.5351,0.995586,0.99607,0.1,0.230726,0.00745973,0.270833,0.258484,0.207326,0.276448,0.195919,0.3122,0.338454,0.217435,10
-718.434,0.982653,0.0724762,4,15,0,724.484,-1.38217,-0.207353,-2.46289,0.25388,0.261706,0.0349765,0.263741,-0.116714,0.407881,1.02801,0.107089,1.27463,5.35884,5.5165,0.995316,0.995996,0.1,0.161587,0.0107564,0.257583,0.259496,0.207907,0.259994,0.177857,0.296865,0.482047,0.22345,10
-724.029,0.937409,0.0715361,5,31,0,727.912,-1.35,0.0732133,-0.46695,0.748488,0.295265,0.550893,0.372169,-0.714626,-0.483444,1.09863,0.0534473,0.642115,4.62817,4.61623,0.990322,0.990207,0.1,0.213663,0.161132,0.295383,0.238594,0.269677,0.247681,0.140775,0.159705,0.344219,0.211538,10
-725.707,0.99552,0.0645099,6,63,0,731.124,-1.1944,-0.805618,-3.28541,0.471793,-0.468815,-0.145903,0.310316,0.753682,-0.580253,1.46234,-0.30789,0.473442,5.55054,5.56515,0.99613,0.996186,0.1,0.171389,0.0600951,0.274674,0.195233,0.220376,0.259708,0.302045,0.187077,0.377055,0.207482,10
-725.996,0.998467,0.0653566,5,63,0,730.512,-1.08761,-0.920582,-3.57264,0.113324,-0.18695,-0.0754428,0.240625,0.72321,0.109543,2.02644,-0.0472487,0.511627,5.18525,5.1697,0.994433,0.994346,0.1,0.173847,0.0513941,0.263155,0.234466,0.244861,0.275978,0.327922,0.26278,0.487295,0.247538,10
-727.535,0.976354,0.0665872,6,63,0,733.3,-1.23409,-0.61518,-0.518539,0.0247156,-0.202549,0.182144,0.132509,-1.6956,-0.0146822,0.371048,-0.216881,0.462166,4.90003,5.09493,0.992609,0.99391,0.1,0.179696,0.186375,0.227467,0.20954,0.240506,0.23634,0.117353,0.224284,0.256812,0.208445,10
-725.346,0.994665,0.0649339,6,63,0,736.051,-1.12311,-0.574223,-3.44848,1.02336,0.0205079,-0.42882,0.0549363,-0.211614,-0.53131,2.12666,-0.39267,0.529559,5.1111,5.21,0.994007,0.994568,0.1,0.193537,0.0497706,0.358662,0.247453,0.205839,0.250863,0.225278,0.197108,0.500772,0.208986,10
-725.45,0.997969,0.0656447,5,63,0,730.306,-1.18708,-0.855212,-2.19045,0.455319,-0.251227,-0.210283,0.483298,0.979561,-0.659957,1.87293,0.239131,0.442045,4.56978,5.62851,0.989746,0.996419,0.1,0.172912,0.103832,0.27174,0.214479,0.217544,0.274195,0.319935,0.185607,0.411162,0.253246,10
-723.647,0.995217,0.0667798,6,63,0,728.605,-1.24126,-0.5092,-1.82022,0.804208,0.334912,0.112709,0.466238,0.0108843,-0.509825,2.09559,0.787672,0.395554,5.70252,5.24496,0.996674,0.994754,0.1,0.191131,0.123331,0.284316,0.248098,0.232067,0.257914,0.224966,0.191093,0.398351,0.282987,10
-722.796,0.998702,0.0675562,5,31,0,727.977,-1.1952,0.0688655,-2.18533,0.300526,-0.0374211,0.00878951,0.14553,-0.787836,0.342545,0.324954,-0.973192,0.913147,6.05867,5.57728,0.997668,0.996231,0.1,0.243733,0.0395159,0.284799,0.226291,0.233764,0.256868,0.128463,0.292679,0.289364,0.110674,10
-723.932,0.985202,0.0687904,5,63,0,730.187,-1.00874,-0.784668,-2.69409,0.258071,0.0957898,-0.304697,0.163296,-0.374613,-0.691949,1.1849,0.142666,0.743571,6.38896,5.89317,0.998323,0.997249,0.1,0.169076,0.0468875,0.306434,0.281403,0.225255,0.291664,0.216312,0.178983,0.468123,0.288505,10
-726.27,0.9878,0.0682351,6,63,0,734.563,-1.43236,0.418241,-0.668169,0.988936,0.308203,0.47903,0.643736,0.294937,-0.428472,1.16875,-0.440622,0.404795,4.49775,4.57014,0.988989,0.98975,0.1,0.220447,0.154095,0.262687,0.212888,0.224705,0.236533,0.21199,0.167172,0.277027,0.166488,10
-723.706,0.996076,0.0680217,6,63,0,730.433,-1.35915,-0.100131,-2.73947,1.11577,0.682844,0.325488,0.86158,-0.16779,-0.447757,2.0842,-0.0069111,0.484806,5.82001,5.50091,0.997041,0.995934,0.1,0.196598,0.0637292,0.306142,0.263452,0.231235,0.280607,0.191468,0.17133,0.413692,0.203834,10
-722.481,0.982565,0.0688835,6,127,0,728.708,-1.30082,0.00601058,-3.21088,0.635253,0.156101,0.0631569,0.397115,-0.633263,-0.0677335,1.94147,-0.0747598,0.787773,4.72021,5.89308,0.991165,0.997249,0.1,0.214825,0.0212429,0.309944,0.23544,0.222516,0.271311,0.141889,0.205188,0.556907,0.204287,10
-727.494,0.99417,0.0679781,5,63,0,732.525,-1.26951,0.136076,-3.44387,0.943141,0.0753495,0.457185,0.661837,-0.0554985,-0.768839,2.17614,0.31877,0.361705,6.01349,5.63324,0.99756,0.996436,0.1,0.227885,0.0748012,0.283255,0.224044,0.248964,0.263061,0.215923,0.175433,0.381688,0.239721,10
-726.679,0.997322,0.0685743,6,63,0,737.128,-1.00965,-0.998092,-1.45176,0.315546,0.252621,-0.64155,-0.0519492,-0.741657,-0.127858,0.629584,0.33204,0.419235,6.30584,4.53752,0.998178,0.989413,0.1,0.193397,0.165442,0.293724,0.288281,0.217786,0.262806,0.210722,0.256688,0.321757,0.295161,10
-731.418,0.993059,0.0695765,6,63,0,736.811,-1.26326,-0.831888,-2.90738,-0.060029,0.554298,-0.913176,0.963572,-0.511797,-0.639149,0.41277,-1.03881,0.17945,4.9981,5.01281,0.993294,0.993392,0.1,0.195834,0.143689,0.218568,0.23798,0.193547,0.251554,0.205038,0.201338,0.233405,0.190052,10
-731.889,0.999013,0.0700183,6,63,0,740.419,-1.227,-1.68166,-0.632115,1.18048,0.1155,-0.166188,0.284013,-0.276056,1.60121,1.32591,0.483579,0.363459,3.91641,5.41949,0.980476,0.99559,0.1,0.137263,0.188966,0.310466,0.234151,0.216293,0.245313,0.209601,0.344112,0.321894,0.258988,10
-734.895,0.98675,0.0712405,6,63,0,744.766,-1.23433,0.289796,0.0724318,-0.817911,0.676683,-1.14928,1.15258,-1.20653,0.25311,0.310237,-0.356814,0.0400444,5.26366,4.34378,0.99485,0.987179,0.1,0.227457,0.225931,0.219757,0.230191,0.21749,0.233585,0.2171,0.227199,0.227601,0.222939,10
-735.619,0.99848,0.070837,6,63,0,743.133,-1.07121,-0.178756,0.280313,-2.16715,0.441984,-1.50497,0.305343,0.152551,-0.325415,0.329464,-0.335816,0.122356,5.58763,4.88928,0.99627,0.992529,0.1,0.251039,0.261747,0.208108,0.265588,0.221776,0.262339,0.258738,0.24768,0.262911,0.247443,10
-734.779,0.997756,0.0719784,6,63,0,741.057,-1.16337,0.810877,-1.13032,0.00308663,-0.814291,0.919186,0.626559,0.0560939,0.993585,0.130989,0.396223,0.012874,4.58968,5.51505,0.989946,0.99599,0.1,0.239955,0.235427,0.238063,0.23616,0.240209,0.239522,0.238187,0.240384,0.238362,0.238983,10
-735.194,0.99713,0.0730262,6,127,0,740.365,-1.05965,-0.540826,0.0975747,-0.60411,-0.826682,-0.323265,0.248711,-0.0742231,1.21848,1.44326,0.289844,0.00830365,5.19372,5.1893,0.994479,0.994455,0.1,0.256519,0.257532,0.256419,0.256067,0.256864,0.257772,0.257259,0.259315,0.259674,0.257837,10
-739.061,0.991991,0.0739903,6,63,0,745.159,-1.08525,0.181355,-0.870784,-0.812592,0.186676,0.668617,0.112791,0.429832,0.620785,1.12353,1.52945,0.00804184,7.16765,5.35802,0.999229,0.995312,0.1,0.25279,0.251195,0.251283,0.252798,0.253531,0.252686,0.253168,0.253458,0.254224,0.254843,10
-745.639,0.995708,0.0742544,6,63,0,753.273,-1.14094,-0.994183,1.34677,1.10837,0.597476,-1.26638,2.37995,-0.395173,-1.02035,-0.995374,-3.17767,0.0558765,3.57163,5.70038,0.972659,0.996666,0.1,0.2321,0.256224,0.253693,0.248327,0.2294,0.26738,0.238119,0.231839,0.232088,0.211068,10
-738.506,1,0.0750177,6,63,0,752.433,-1.23896,0.204058,-1.39694,0.751263,0.658916,-0.616823,1.21949,0.301817,-0.445191,0.33945,-4.0447,0.11167,5.75677,4.91976,0.996849,0.992752,0.1,0.228611,0.198618,0.239566,0.237692,0.212849,0.24922,0.230542,0.216078,0.231288,0.155693,10
-730.674,0.999006,0.076369,6,63,0,742.197,-1.17678,0.262995,-1.01496,-0.612653,0.106713,-0.168137,0.753242,-0.680252,0.532774,1.27653,-1.36658,0.117929,4.79286,4.86564,0.991779,0.992352,0.1,0.241264,0.21476,0.222869,0.237906,0.232079,0.252005,0.221491,0.247135,0.263814,0.207849,10
-725.734,0.999838,0.0775895,6,63,0,733.696,-1.17025,-0.684943,-1.74771,1.62466,-0.227948,-0.0131627,0.259665,-0.668734,-0.304545,0.928403,0.285339,0.440685,5.68329,5.30125,0.996609,0.995039,0.1,0.186624,0.125599,0.388341,0.219136,0.235762,0.258108,0.187711,0.213415,0.318403,0.260281,10
-729.784,0.996061,0.0789326,5,63,0,732.947,-1.09949,-1.05858,-2.10926,-0.737706,-0.0446109,-0.744075,0.262582,-1.97097,0.223135,1.70496,0.774398,0.423555,5.00675,4.61425,0.993352,0.990188,0.1,0.175396,0.119952,0.195926,0.246311,0.195502,0.271253,0.126274,0.267963,0.406767,0.316156,10
-726.251,0.997845,0.0797425,6,63,0,735.34,-1.35616,0.209123,-1.68721,0.267996,0.208639,0.500731,0.658525,0.623192,-0.346715,0.892882,-0.886804,0.581668,6.08677,5.85888,0.997732,0.997154,0.1,0.22539,0.0880598,0.231425,0.225341,0.256373,0.274259,0.270187,0.173957,0.302208,0.133312,10
-726.82,0.995938,0.0808062,5,31,0,731.732,-1.53624,-0.512884,-1.47032,1.40326,0.209044,0.202012,0.728163,-1.01149,0.703174,1.90239,0.960569,0.561136,4.54783,4.49978,0.989521,0.989011,0.1,0.13895,0.0861727,0.321079,0.194829,0.19421,0.244597,0.108726,0.242015,0.384914,0.269487,10
-723.121,0.999927,0.0815941,5,31,0,731.77,-1.48461,0.415233,-1.83593,0.307704,0.570148,0.384743,0.398202,0.622851,-0.089519,1.01352,-0.371808,0.832134,4.99166,5.33056,0.993251,0.995182,0.1,0.242489,0.046871,0.226433,0.266946,0.237859,0.239895,0.275615,0.173775,0.34497,0.142582,10
-721.396,0.999975,0.082962,5,31,0,726.366,-1.44032,-0.254411,-2.45434,1.10147,0.0598018,0.163778,0.633334,-0.265468,0.651244,1.57364,-0.287579,0.670127,5.0615,5.15026,0.993704,0.994236,0.1,0.166476,0.0437287,0.331325,0.197777,0.209065,0.265826,0.165451,0.268175,0.404734,0.163415,10
-721.358,0.991939,0.0843445,5,31,0,726.505,-1.43549,-0.14004,-2.50112,1.05229,0.0600159,0.260224,0.763603,-0.346421,0.603971,1.69786,-0.400457,0.633692,5.19067,5.13125,0.994463,0.994126,0.1,0.178839,0.0465113,0.316768,0.198219,0.219156,0.278563,0.160432,0.258695,0.411064,0.155873,10
-734.034,0.958834,0.084534,5,31,0,738.183,-1.08833,0.101806,-2.33263,0.0217873,0.712413,0.0107224,0.463246,1.32898,1.21125,1.25883,1.58375,0.186402,5.02273,5.50015,0.993457,0.99593,0.1,0.255527,0.179,0.2527,0.277774,0.25231,0.268553,0.301408,0.296807,0.298662,0.311501,10
-733.541,0.99999,0.0799547,6,63,0,744.72,-1.19039,1.32421,-0.00339515,-0.937536,-0.359088,0.328482,0.026641,-1.04709,0.040249,-0.334368,0.62547,0.0435049,5.13536,4.94844,0.99415,0.992956,0.1,0.243648,0.233162,0.225975,0.230407,0.235754,0.233396,0.225142,0.233502,0.230597,0.238089,10
-732.007,0.999687,0.0812724,6,127,0,738.745,-1.23741,-0.605595,-1.07965,-0.555273,1.47802,-0.642953,1.56988,0.195911,0.180154,1.80821,0.446107,0.207118,4.83214,5.2766,0.992094,0.994916,0.1,0.20378,0.188311,0.205476,0.282665,0.202527,0.286538,0.23204,0.231459,0.296735,0.241402,10
-737.494,0.993683,0.0825538,6,63,0,743.923,-1.11615,1.71279,0.814071,0.168129,0.523247,-1.77123,-0.438125,-0.95202,0.724899,-0.803476,0.36417,0.0124312,6.08118,5.13259,0.99772,0.994133,0.1,0.250705,0.248612,0.247115,0.247937,0.242657,0.245715,0.244533,0.248405,0.244875,0.247569,10
-739.166,0.983997,0.0829758,6,127,0,748.189,-1.31105,1.78061,1.16852,1.55695,-0.530585,-1.61251,0.528868,-0.588632,0.260284,-0.211802,-0.411594,0.113996,5.84028,4.6438,0.9971,0.990471,0.1,0.248231,0.23544,0.243504,0.202372,0.183192,0.222568,0.201306,0.217316,0.208301,0.20457,10
-741.069,0.999542,0.0820131,6,63,0,747.703,-1.23253,-1.76193,-1.97884,-0.801933,0.513884,0.237923,-0.598768,0.861832,-0.401782,0.90613,0.251509,0.00381243,3.87663,5.01541,0.9797,0.993409,0.1,0.224567,0.224423,0.225205,0.226081,0.225897,0.22534,0.226313,0.225471,0.226343,0.225906,10
-736.905,0.994099,0.0832558,6,127,0,749.054,-1.12282,-0.683701,-1.21733,-0.356177,-1.24562,-0.215492,-1.60504,0.429965,-0.137577,1.19415,0.327235,0.00351743,5.25326,5.22734,0.994797,0.994661,0.1,0.245044,0.244697,0.245257,0.244678,0.245349,0.244445,0.245769,0.245399,0.246268,0.245702,10
-738.045,0.995595,0.0837211,6,127,0,744.031,-1.15515,1.36537,1.08181,1.63554,0.952195,0.855014,0.490498,-0.78792,0.902912,-1.4356,-0.55739,0.00871325,5.45167,4.82018,0.995729,0.991999,0.1,0.241724,0.241271,0.242155,0.241064,0.24091,0.240329,0.238301,0.240986,0.237279,0.238666,10
-732.139,0.998522,0.0843963,6,63,0,742.176,-1.12673,-0.994165,-1.43338,-0.692429,-0.468368,-0.596022,0.321744,0.920064,0.274779,0.621071,0.854336,0.0868884,5.88425,5.40456,0.997225,0.995524,0.1,0.22915,0.222479,0.233814,0.23732,0.235318,0.249969,0.259842,0.249205,0.254877,0.258745,10
-734.125,0.9969,0.0854918,6,63,0,739.729,-1.0233,-1.4655,-0.906456,-1.19517,-0.880402,-0.380887,-0.0807481,-0.518115,-1.03069,2.30261,-1.30046,0.422184,5.79664,4.71452,0.996971,0.991115,0.1,0.162192,0.196868,0.178304,0.198613,0.234316,0.257809,0.224082,0.188706,0.48721,0.171885,10
-732.22,0.991236,0.0863522,6,63,0,741.663,-1.07351,-0.0770292,-2.88069,1.42917,-0.43133,-0.313875,0.343673,-1.38876,0.951995,-0.205737,-0.0609749,0.292582,4.34301,6.13842,0.987169,0.997846,0.1,0.250481,0.128269,0.341782,0.231527,0.237697,0.274291,0.185452,0.311101,0.243478,0.251364,10
-727.305,0.997972,0.0863825,5,31,0,737.009,-1.27724,-0.567023,-2.15512,0.955916,-0.328108,0.375052,0.874801,-1.81455,-0.322873,1.25534,0.302442,0.393104,4.8673,6.10118,0.992365,0.997765,0.1,0.182405,0.106745,0.288749,0.196831,0.244197,0.282245,0.120199,0.197156,0.31351,0.238967,10
-724.719,0.998735,0.0873917,5,31,0,731.837,-1.23197,0.16519,-2.98503,0.46889,0.586077,-0.094061,0.124141,-0.719012,0.0543004,1.41195,-0.611901,0.67894,4.80457,5.94806,0.991874,0.997396,0.1,0.246046,0.0370181,0.28626,0.302788,0.214868,0.240912,0.151854,0.232348,0.432088,0.161459,10
-726.876,0.984343,0.0885145,5,31,0,734.043,-1.14308,-0.296102,-2.46603,0.236571,0.348203,-0.31915,0.372378,-0.251669,-0.117268,2.78622,-0.37534,0.47061,4.67546,6.1976,0.990765,0.99797,0.1,0.217137,0.0908237,0.262745,0.273048,0.215299,0.275312,0.220712,0.231783,0.541937,0.210865,10
-724.504,0.995184,0.087514,5,31,0,732.511,-1.13739,-0.964869,-2.50017,0.487172,0.212622,0.0523338,0.408119,-0.211241,-0.668637,0.519693,0.241383,0.637173,4.11228,5.54297,0.983893,0.9961,0.1,0.147773,0.0612015,0.304285,0.268566,0.248983,0.293728,0.218917,0.173155,0.308689,0.272181,10
-724.529,0.986889,0.0881009,5,31,0,730.725,-1.18888,-1.06092,-1.93848,0.885485,-0.0362962,-0.195635,0.152828,-0.511108,0.292024,0.679887,-0.382453,0.437886,5.95769,4.46217,0.997421,0.988594,0.1,0.160645,0.1153,0.309783,0.230628,0.218481,0.245649,0.195811,0.257118,0.29087,0.204835,10
-723.475,0.99889,0.0874739,5,31,0,728.616,-1.36323,0.329309,-1.49363,0.0912932,0.196501,0.284006,0.417162,-0.77002,-0.389643,1.78247,0.113003,0.871932,4.48141,5.63029,0.988809,0.996425,0.1,0.254245,0.0650352,0.216933,0.23292,0.246829,0.269041,0.115614,0.154077,0.547595,0.220166,10
-732.223,0.999438,0.0885895,5,31,0,734.621,-1.35519,-0.828894,-1.60622,1.40319,0.213613,-0.147907,0.534187,-0.252832,-0.490166,0.946337,0.224807,0.432302,8.13561,4.46579,0.999707,0.988635,0.1,0.152708,0.114097,0.32113,0.220485,0.194798,0.245222,0.187782,0.172632,0.279673,0.221318,10
-727.372,0.999896,0.0897889,5,31,0,737.129,-1.36511,-0.581517,-2.75343,0.489385,0.283787,0.308211,0.835975,0.119469,0.916826,2.12776,0.565585,0.423546,6.87678,4.74514,0.99897,0.991381,0.1,0.166393,0.0736918,0.239061,0.223582,0.225383,0.266777,0.211733,0.273528,0.386059,0.244981,10
-729.115,0.97266,0.0910608,5,63,0,734.841,-1.36382,-0.351211,-3.48344,0.573204,0.879461,0.664949,0.441937,0.370901,0.385134,2.08145,0.456987,0.536081,6.7227,5.06917,0.998798,0.993752,0.1,0.174783,0.0380071,0.257971,0.290623,0.267497,0.244732,0.237762,0.239147,0.438316,0.246226,10
-728.117,0.999134,0.0883185,5,63,0,737.026,-1.19497,0.0839223,-0.190106,1.21786,-0.425108,-0.296272,0.544156,-1.70324,0.180063,1.06693,-0.257215,0.351919,5.41157,5.67974,0.995555,0.996597,0.1,0.237681,0.220652,0.317263,0.206759,0.214294,0.26826,0.142538,0.243866,0.305871,0.216618,10
-728.563,0.973445,0.0894478,5,63,0,739.311,-1.36666,-0.101142,-1.62296,1.16615,0.0560663,-0.41943,1.05553,-1.04204,1.02611,0.44077,-0.376804,0.391037,5.40078,4.25362,0.995507,0.985986,0.1,0.196833,0.119067,0.286867,0.206732,0.177895,0.2781,0.145029,0.275796,0.23249,0.180346,10
-727.49,0.991734,0.0868803,6,63,0,734.649,-1.10429,-0.592333,-1.0655,0.444025,-0.471663,-0.787131,0.112131,-0.56592,0.986498,0.0964907,0.343716,0.445152,4.18973,5.12668,0.985076,0.994099,0.1,0.202948,0.170994,0.28769,0.211776,0.189282,0.258386,0.204857,0.339584,0.257054,0.278627,10
-719.426,0.995308,0.0869344,5,31,0,732.109,-1.18661,-0.338481,-2.37639,0.468721,-0.037024,-0.0704912,0.220635,-0.395843,-0.789542,1.31589,-0.577629,0.88957,5.14091,5.22358,0.994182,0.994641,0.1,0.184266,0.0355515,0.316556,0.228017,0.222819,0.270846,0.176719,0.131363,0.495993,0.154407,10
-721.906,0.984208,0.0874878,5,31,0,723.942,-1.26056,-0.627103,-1.96577,0.823486,0.199713,0.1699,0.583346,0.042708,-0.012788,0.530698,-0.0892653,0.575893,5.23549,4.68296,0.994704,0.990833,0.1,0.16497,0.083736,0.312959,0.241303,0.238174,0.284019,0.225139,0.219613,0.277894,0.212158,10
-723.824,0.987911,0.0864804,5,31,0,728.978,-1.48584,-0.0262145,-0.839696,1.14377,-0.0189072,0.508562,0.536821,0.0122998,-0.606682,1.36012,-0.0958232,0.604192,5.19462,5.03224,0.994484,0.993518,0.1,0.182175,0.119921,0.311142,0.182834,0.235309,0.238395,0.185668,0.135592,0.339826,0.175993,10
-720.596,1,0.0859966,5,31,0,727.487,-1.34346,0.0251852,-0.939505,0.473645,0.473714,-0.069421,0.494235,-0.269602,0.0641952,1.72614,-0.00681239,0.853839,4.90925,5.39856,0.992676,0.995497,0.1,0.210493,0.104739,0.281094,0.281106,0.197383,0.28466,0.171696,0.216082,0.532551,0.205989,10
-723.943,0.970882,0.0871829,5,63,0,728.664,-1.08799,-0.520076,-2.11271,0.310574,-0.563853,0.0585322,0.0332216,0.224661,0.599071,0.183777,-0.0540479,0.677775,5.63836,5.19252,0.996454,0.994473,0.1,0.19147,0.0744725,0.293697,0.186918,0.259547,0.256264,0.281765,0.335824,0.276191,0.245154,10
-722.915,0.98145,0.0843702,5,31,0,732.025,-1.05306,-0.719237,-1.77041,0.629629,-0.182095,-0.615371,0.212847,-0.267611,0.0850809,0.765357,0.430426,0.62543,5.4618,4.76214,0.995772,0.991525,0.1,0.181995,0.103371,0.340904,0.237408,0.191866,0.284971,0.227861,0.268972,0.360227,0.313489,10
-721.621,0.994802,0.0830437,5,31,0,729.444,-1.16327,-0.656085,-1.77148,0.294198,-0.234693,-0.223965,0.0943125,-0.355472,-0.181126,0.805592,0.716685,0.928996,5.60828,4.97304,0.996346,0.993126,0.1,0.145199,0.0568417,0.291119,0.200801,0.202405,0.25433,0.183397,0.208906,0.397744,0.378136,10
-721.646,0.992745,0.0834887,5,63,0,727.271,-1.15198,-0.243301,-2.02134,0.70269,-0.101089,-0.167244,0.0315051,0.038627,-0.23308,0.869517,0.596095,0.747666,5.85173,5.01084,0.997133,0.993379,0.1,0.208517,0.0651759,0.348281,0.226608,0.218057,0.244452,0.245436,0.209781,0.3771,0.330416,10
-721.979,0.985412,0.0836583,5,63,0,725.43,-1.5362,0.113854,-1.37274,0.407443,0.529787,0.508415,0.599236,-0.792638,0.481404,1.55908,-0.608481,0.762858,5.22648,5.2926,0.994656,0.994997,0.1,0.190102,0.0702137,0.226991,0.243783,0.24079,0.253682,0.105187,0.237043,0.414148,0.119162,10
-723.221,1,0.0828631,5,31,0,726.396,-1.47831,-0.0512987,-0.643108,0.798826,0.728175,0.30776,0.743657,-0.606563,0.662284,1.54425,-0.746653,0.716135,4.79669,5.45601,0.991811,0.995748,0.1,0.180192,0.125773,0.28777,0.277512,0.221334,0.279741,0.128679,0.268151,0.407957,0.117844,10
-718.5,0.999551,0.0839763,5,31,0,725.72,-1.46557,0.186131,-1.79809,0.73536,0.110604,0.336457,0.491822,-0.000236743,0.304958,1.00741,0.467955,0.82171,5.19794,4.9302,0.994502,0.992827,0.1,0.212048,0.0500647,0.297064,0.201864,0.23342,0.257035,0.187587,0.228821,0.34575,0.253308,10
