# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1220920576
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,index.1
-720.848,0.991024,0.0919126,5,31,0,727.749,-1.30877,0.411833,1.47768,-0.88176,-1.19096,-0.196356,0.359429,0.670001,-0.0706596,0.745801,4.6121,5.05592,0.990167,0.993669,0.125,0.268622,0.448504,0.122777,0.100021,0.1892,0.261013,0.308086,0.204001,8
-719.979,0.999619,0.0922622,5,31,0,722.852,-1.20219,0.378521,1.63759,0.0100987,-0.812079,-0.267782,-0.0198075,0.863652,-0.151012,0.459144,5.27501,4.83339,0.994908,0.992103,0.125,0.263395,0.389289,0.23191,0.171497,0.209964,0.229473,0.308818,0.218996,8
-722.289,0.994063,0.0942206,4,31,0,726.511,-1.21691,0.814284,1.58219,-0.210055,-0.150918,0.100468,0.0998854,0.837596,-0.513465,0.406536,5.72818,5.25125,0.996758,0.994786,0.125,0.291961,0.360384,0.213777,0.217845,0.23576,0.235717,0.293924,0.193777,8
-722.352,0.989242,0.0951253,5,63,0,729.966,-0.876625,-0.375984,1.20958,-0.798225,-1.59833,-1.55509,-0.275524,0.0781393,-0.98349,0.541873,4.69176,5.63495,0.990913,0.996442,0.125,0.253438,0.444927,0.212627,0.148968,0.151963,0.263875,0.30274,0.196305,8
-722.883,0.998443,0.0951011,6,95,0,727.708,-1.23426,0.160235,2.05517,0.300385,-1.05366,-0.149013,0.347734,0.882801,-0.350982,0.395201,4.93557,4.56369,0.992865,0.989684,0.125,0.236685,0.396024,0.246837,0.161018,0.215319,0.250333,0.292064,0.20214,8
-725.135,0.99786,0.0968235,5,31,0,727.774,-1.39152,-0.295837,1.8699,0.162747,-0.810609,-0.0642072,0.124526,1.62584,0.499704,0.445596,4.9369,4.42015,0.992874,0.988111,0.125,0.17897,0.363942,0.210985,0.147704,0.194642,0.208164,0.339159,0.237063,8
-729.93,0.997094,0.0984382,6,63,0,734.405,-0.782052,-0.899859,1.54063,-1.74328,0.229349,-0.804038,-1.05344,-0.957573,-0.161056,0.304483,5.11453,6.44534,0.994027,0.998415,0.125,0.258066,0.422394,0.21201,0.329109,0.263692,0.249215,0.254716,0.303415,8
-724.577,0.999615,0.0999049,5,31,0,734.025,-0.799543,-0.7831,1.53843,-1.70656,-0.912354,-1.72579,-0.652004,0.134405,-1.81076,0.376444,5.26151,5.38672,0.994839,0.995444,0.125,0.250803,0.445119,0.191241,0.241771,0.190124,0.260189,0.321051,0.185248,8
-721.55,0.997632,0.101873,5,31,0,728.544,-0.811877,-0.810921,0.782662,-0.929299,-0.970318,-0.793984,-0.787924,-0.159099,-0.197859,0.456779,5.73314,5.12101,0.996774,0.994065,0.125,0.234641,0.388321,0.22507,0.221819,0.236033,0.236533,0.292236,0.288587,8
-724.513,0.99645,0.103452,4,31,0,728.629,-1.02211,-0.189209,1.53385,-0.903845,-1.30481,-2.01974,-0.20916,0.733447,0.661282,0.414945,5.60396,5.06913,0.99633,0.993751,0.125,0.249623,0.404765,0.198268,0.17314,0.134681,0.248076,0.327884,0.321319,8
-721.323,0.99617,0.104791,5,63,0,729.184,-1.12339,-0.0050301,1.72704,-0.719572,-1.18205,-1.13722,-0.291486,0.651272,0.582952,0.569129,4.90869,5.00323,0.992672,0.993329,0.125,0.244853,0.464937,0.177567,0.142323,0.145466,0.215974,0.320226,0.311822,8
-722.098,0.999673,0.10607,5,63,0,725.214,-1.0179,0.340605,1.45913,-0.981743,-1.59577,-1.09765,-0.248544,-0.317967,-0.508034,0.385727,5.74861,5.42663,0.996823,0.995621,0.125,0.291829,0.388156,0.198359,0.163361,0.191346,0.247169,0.24222,0.229019,8
-721.92,0.99937,0.10807,5,63,0,726.106,-1.17938,-0.144312,2.80691,-0.182314,0.0554553,-0.698607,-0.00966801,0.912821,-0.393736,0.362718,5.01253,5.02881,0.99339,0.993496,0.125,0.22588,0.459773,0.223479,0.238802,0.192667,0.234534,0.299794,0.210454,8
-720.648,0.994134,0.110017,6,63,0,727.274,-1.59589,1.02755,1.64034,-0.201442,-0.29912,0.29332,0.533026,0.764513,0.436633,0.711911,4.98213,4.64697,0.993187,0.9905,0.125,0.296427,0.394576,0.149402,0.140778,0.199875,0.228566,0.258913,0.216692,8
-722.168,0.955487,0.110861,6,63,0,728.392,-1.15101,0.917706,1.96797,-0.737973,-0.52608,-1.36858,-0.0923339,0.393168,-0.261349,0.375439,4.7117,5.43513,0.991091,0.995658,0.125,0.308644,0.398395,0.193399,0.206112,0.159115,0.234033,0.268274,0.222851,8
-728.282,0.933515,0.103799,6,63,0,735.759,-0.855852,-0.320317,1.26934,-2.01928,-0.711848,-0.561783,-0.882116,-0.29683,-1.78481,0.235628,5.19519,5.60121,0.994487,0.99632,0.125,0.282655,0.364297,0.208886,0.26433,0.271263,0.256602,0.283779,0.218163,8
-725.055,0.995883,0.093283,5,31,0,733.92,-0.68669,-1.07171,0.773246,-1.26207,-1.98462,-1.44601,-1.12986,0.243592,-1.06282,0.374188,5.48043,5.11245,0.99585,0.994015,0.125,0.25205,0.401949,0.23886,0.193206,0.226572,0.24797,0.355364,0.252677,8
-720.23,0.992053,0.0943475,6,63,0,730.445,-1.15,-0.230709,0.750745,0.0557752,-0.417279,-0.170207,-0.116365,0.464971,0.237892,0.950778,5.08974,4.84113,0.993878,0.992164,0.125,0.202724,0.392644,0.250307,0.175557,0.21218,0.220863,0.330058,0.28418,8
-724.05,0.976447,0.0947263,4,15,0,728.111,-1.19974,-0.743892,1.28532,0.0908704,-0.660274,-0.355962,0.0697971,0.104642,-0.0678677,0.946586,4.97123,4.85811,0.993113,0.992295,0.125,0.129668,0.504233,0.247178,0.138866,0.177018,0.243485,0.249612,0.22029,8
-724.955,1,0.0923696,5,31,0,728.486,-1.23778,1.36731,1.38971,-1.03165,-1.85433,-0.395261,0.121913,0.870425,0.177539,0.411637,5.68646,4.96057,0.99662,0.99304,0.125,0.33739,0.339454,0.159434,0.119088,0.197739,0.233689,0.293285,0.237814,8
-724.831,0.999487,0.0941113,6,63,0,729.149,-1.04341,-1.02069,1.84606,-0.219725,0.728634,-0.662878,-0.496712,0.00926181,-0.787405,0.272948,5.24955,5.17757,0.994778,0.99439,0.125,0.210485,0.368297,0.249107,0.300582,0.227174,0.235235,0.26098,0.221262,8
-725.315,0.995337,0.0957733,6,63,0,730.667,-1.14647,0.578379,2.39488,-1.0287,-0.0632547,-1.15339,-0.299936,0.60134,1.234,0.41487,4.95555,5.65691,0.993005,0.996519,0.125,0.287712,0.461847,0.171753,0.236365,0.164519,0.219102,0.289668,0.346486,8
-724.679,0.995592,0.0967025,6,63,0,730.769,-1.15265,0.918313,1.413,-1.79721,-1.23989,-0.516466,0.0225835,0.542125,0.0478476,0.297496,5.47813,5.40637,0.99584,0.995532,0.125,0.29329,0.324693,0.156129,0.179239,0.213107,0.241233,0.270642,0.242611,8
-722.42,0.998768,0.097672,5,31,0,730.34,-1.099,0.759747,1.56511,-1.6633,-0.955029,-0.607881,-0.170592,0.389436,-0.0230118,0.421743,5.79187,5.36334,0.996957,0.995337,0.125,0.314626,0.391998,0.141792,0.182161,0.204994,0.236684,0.281961,0.248113,8
-723.09,0.99496,0.0992104,5,31,0,727.128,-1.21868,-0.0157928,1.94365,-1.5559,-0.265924,-0.535905,0.327795,0.534169,0.386509,0.443418,4.56126,5.68045,0.989659,0.9966,0.125,0.226938,0.411726,0.129139,0.20807,0.189032,0.25477,0.27253,0.259745,8
-722.082,0.99653,0.100059,5,31,0,729.071,-1.12954,0.405276,1.83904,-1.46133,-0.618613,-1.04368,-0.0258197,0.890735,0.276502,0.400102,4.60901,5.59363,0.990137,0.996292,0.125,0.275402,0.402819,0.152617,0.201484,0.175503,0.242344,0.315797,0.26524,8
-723.764,0.986928,0.101188,5,63,0,729.51,-1.09716,0.516399,2.43172,-1.34272,-0.717803,-1.07126,-0.123686,0.843635,-0.695072,0.494747,4.82511,5.40697,0.992038,0.995535,0.125,0.301183,0.526457,0.146607,0.18965,0.16422,0.238967,0.336312,0.191384,8
-726.204,0.992819,0.100559,5,63,0,729.165,-1.13899,0.408464,1.72767,-1.24948,-0.618906,-0.389681,-0.545737,-0.0664529,-1.68283,0.216095,5.0162,4.90412,0.993414,0.992639,0.125,0.259086,0.31742,0.196392,0.218789,0.227374,0.221504,0.239877,0.182032,8
-726.248,0.999986,0.100995,5,31,0,730.183,-1.13212,0.343333,1.82168,-1.3097,-0.444029,-0.428071,-0.43048,-0.0179067,-1.8901,0.217361,5.04436,4.87675,0.993596,0.992436,0.125,0.25779,0.323846,0.195165,0.226421,0.227029,0.226938,0.243054,0.176107,8
-728.832,0.998389,0.102733,5,63,0,732.583,-1.16635,0.964666,1.84851,-1.7472,0.0570489,-0.193316,0.134143,1.10913,-2.02094,0.398267,5.70945,5.17866,0.996696,0.994396,0.125,0.313856,0.394091,0.134447,0.241655,0.223855,0.247326,0.326377,0.122258,8
-727.432,0.999909,0.104184,5,31,0,733.805,-1.13646,0.906691,1.5149,-0.409599,-0.353482,-0.212099,-0.570222,1.46808,-1.28419,0.217373,5.72781,5.46878,0.996756,0.995801,0.125,0.281027,0.308495,0.22697,0.229118,0.234591,0.220903,0.306328,0.195351,8
-730.028,0.998458,0.105923,5,63,0,733.543,-0.978369,1.1225,0.594061,-0.334811,-0.409489,-0.105793,-1.26098,0.434579,-1.30999,0.211761,5.20801,4.9773,0.994557,0.993155,0.125,0.322858,0.298894,0.259366,0.256339,0.26879,0.223498,0.291865,0.221702,8
-726.85,0.996362,0.107396,5,31,0,733.347,-1.23777,-0.813809,2.52574,-2.16343,-0.00464907,-0.856885,0.268051,0.657842,0.178997,0.38708,4.77872,5.09112,0.991663,0.993886,0.125,0.174685,0.435337,0.111532,0.224511,0.172294,0.243421,0.272271,0.237129,8
-725.506,1,0.10847,5,31,0,729.323,-1.25612,-0.615024,2.62622,-2.02405,-0.331732,-0.800082,0.307502,0.521733,-0.189745,0.351118,4.91659,5.12166,0.992729,0.994069,0.125,0.186629,0.417267,0.122733,0.202201,0.176966,0.240828,0.254847,0.210363,8
-722.593,0.997748,0.110242,4,31,0,732.055,-1.23884,0.187286,1.55951,-0.487596,0.685573,-0.126759,0.236306,0.46041,0.0526256,0.407567,5.83569,5.61636,0.997087,0.996375,0.125,0.238212,0.353604,0.191923,0.276994,0.215768,0.241857,0.258997,0.228396,8
-722.368,0.99767,0.111583,5,31,0,727.602,-1.23734,0.565018,1.97703,-0.312416,-1.38506,-0.773733,0.0176446,0.968424,-0.145861,0.54319,3.84719,5.10874,0.979106,0.993993,0.125,0.282838,0.459232,0.196701,0.12029,0.160081,0.226575,0.329312,0.21139,8
-722.937,0.999608,0.11291,5,31,0,728.421,-0.967122,-0.694655,1.61171,-1.15903,-1.30979,-0.819081,-0.513571,-0.445471,0.00538306,0.405358,6.39213,4.71526,0.998328,0.991122,0.125,0.222924,0.422187,0.192019,0.182716,0.214309,0.235898,0.24091,0.27589,8
-720.91,0.98546,0.11462,5,31,0,728.241,-0.980064,0.1166,0.795235,-0.538266,-1.29361,-0.795485,-0.169183,0.544513,-0.536877,0.622847,4.15889,5.45141,0.984615,0.995728,0.125,0.287524,0.38113,0.211598,0.14359,0.186104,0.252478,0.345039,0.211742,8
-720.953,0.993835,0.113528,5,31,0,725.748,-1.2346,-0.248231,1.90786,-0.690553,0.0875267,-0.5114,0.0515699,0.13152,0.0793668,0.680871,5.50714,5.27159,0.995959,0.994891,0.125,0.197244,0.516098,0.153843,0.235952,0.1704,0.231567,0.241395,0.234952,8
-719.306,0.984341,0.114082,4,15,0,724.083,-1.16669,0.326423,1.49841,-0.232211,-0.349614,-0.109611,-0.16289,0.519824,0.284085,0.600795,5.48625,5.1738,0.995874,0.994369,0.125,0.274766,0.433779,0.213124,0.201534,0.225737,0.220192,0.298515,0.269727,8
-722.864,0.986855,0.112777,4,15,0,725.153,-1.33763,0.318539,1.20791,-0.466892,0.471822,-0.903255,0.253595,0.874237,-0.491692,0.573454,5.71372,5.09084,0.99671,0.993885,0.125,0.239583,0.344128,0.167232,0.255962,0.135216,0.232864,0.302315,0.165261,8
-726.176,0.974691,0.111971,5,31,0,731.725,-1.18579,0.575082,2.07046,-0.232823,-0.92212,-0.757788,-0.395969,-0.0556336,0.810086,0.411049,5.50999,4.0838,0.99597,0.983436,0.125,0.279004,0.417089,0.217296,0.172955,0.182831,0.206106,0.229938,0.298844,8
-721.205,0.999325,0.108891,5,31,0,728.86,-1.08848,-0.217053,1.11112,-1.2729,-0.0977257,-0.614596,-0.0800664,0.215918,-0.950918,0.637746,4.87605,5.50624,0.992431,0.995955,0.125,0.226724,0.406158,0.130079,0.240342,0.185362,0.242405,0.278728,0.155129,8
-723.946,0.987468,0.110434,5,31,0,727.444,-1.11133,0.512538,1.6248,-1.21845,-0.57982,-0.619695,-0.711719,0.634315,-0.132345,0.313725,5.69677,4.45848,0.996654,0.988553,0.125,0.278777,0.35398,0.183383,0.215305,0.213199,0.208396,0.286523,0.239968,8
-724.144,0.99341,0.10976,5,31,0,734.777,-1.21124,0.724477,1.62,0.0771814,-0.388297,-1.07978,0.248167,1.58223,-0.329209,0.42557,5.65074,5.13145,0.996497,0.994127,0.125,0.288451,0.372428,0.235342,0.201574,0.158323,0.248688,0.36868,0.205652,8
-725.17,0.945785,0.110188,5,31,0,731.997,-1.10983,-0.225734,2.49646,-0.830343,-0.450655,0.14824,-0.248085,0.270796,-1.148,0.293057,4.34693,5.71564,0.987219,0.996717,0.125,0.235774,0.406554,0.205352,0.224105,0.25609,0.234596,0.262992,0.190577,8
-724.65,0.998081,0.102107,6,63,0,732.114,-1.02365,-0.0783182,0.137033,-0.954791,-1.5612,-0.844988,-0.225889,0.512821,-0.61749,0.553728,4.87972,5.71805,0.992458,0.996725,0.125,0.25597,0.279333,0.174748,0.131457,0.18369,0.240721,0.323072,0.203336,8
-723.569,0.998221,0.103323,5,47,0,731.362,-1.19916,0.320182,2.2719,-0.278849,-0.487694,-0.702529,-0.219869,0.433157,-0.0514052,0.59209,4.59414,4.21354,0.98999,0.985422,0.125,0.267061,0.536438,0.203548,0.184234,0.165879,0.209268,0.280357,0.226252,8
-720.825,0.997355,0.104565,6,63,0,728.223,-0.536506,-0.393091,0.510147,-0.848718,-1.01787,-0.616172,-0.531527,0.0461165,-0.910648,1.32666,5.18205,5.43739,0.994415,0.995668,0.125,0.257691,0.535015,0.159431,0.131601,0.205224,0.224147,0.383357,0.148726,8
-721.758,0.92263,0.105656,4,15,0,730.156,-0.647687,-0.489402,0.689912,-0.200737,-0.821463,-0.920827,-0.417864,-0.180125,-0.723185,1.13344,5.20273,5.34299,0.994529,0.995241,0.125,0.231049,0.533521,0.294171,0.17097,0.155593,0.245768,0.299045,0.187342,8
-723.842,0.979699,0.0943187,6,63,0,729.453,-0.516267,-0.6332,1.10848,-1.50689,-1.44007,-1.83214,-1.03133,-0.848165,-0.913371,0.580669,5.59267,5.3823,0.996289,0.995424,0.125,0.29236,0.531804,0.199205,0.205466,0.170777,0.246916,0.267221,0.259872,8
-721.919,0.999241,0.0925832,5,31,0,726.135,-0.681848,-0.684893,1.06718,-1.03479,-1.48649,-1.41037,-0.964242,-0.741731,-0.906333,0.609813,5.99207,5.31694,0.997508,0.995116,0.125,0.249833,0.492234,0.212006,0.169619,0.176258,0.219282,0.243393,0.225388,8
-723.855,0.975573,0.0938566,5,31,0,728.033,-0.736059,-0.678949,0.868692,-1.71771,-1.41946,-1.45145,-1.05235,0.345915,-1.65361,0.524584,5.72918,5.0907,0.996761,0.993884,0.125,0.2512,0.430366,0.162854,0.185324,0.182804,0.216174,0.364798,0.167491,8
-722.696,0.994078,0.0915134,5,31,0,727.551,-0.68848,-0.39864,0.859726,-1.74415,-1.60828,-1.56202,-0.757594,-0.0907215,-1.3867,0.498556,5.46574,5.19761,0.995789,0.994501,0.125,0.291683,0.435398,0.173929,0.183877,0.187364,0.25613,0.324381,0.201037,8
-720.602,0.998654,0.09198,5,31,0,726.536,-0.73597,-0.438484,1.04269,-1.45353,-1.29308,-1.21545,-0.795535,-0.172787,-0.93203,0.714369,4.84793,4.9364,0.992216,0.992871,0.125,0.259377,0.502223,0.145006,0.159802,0.167388,0.213446,0.297464,0.197533,8
-722.93,0.997306,0.0931335,5,31,0,725.365,-0.799567,-0.278155,0.283204,-0.838925,-0.602547,-0.7809,-0.706501,-0.819325,-0.343504,0.740495,4.78865,4.69603,0.991745,0.990951,0.125,0.267854,0.356668,0.194538,0.223437,0.201359,0.210365,0.196823,0.258471,8
-722.431,0.947957,0.0940837,5,31,0,731.187,-0.923858,-0.308325,1.32702,-1.54139,-1.3879,-0.947087,-0.378001,0.812036,-0.796848,0.41721,5.5337,5.54793,0.996064,0.99612,0.125,0.258746,0.40849,0.172653,0.181993,0.210986,0.25321,0.357767,0.22161,8
-725.579,0.999119,0.0877395,5,31,0,727.989,-1.09736,-0.565054,1.34737,-1.82979,-1.58805,-0.626846,-0.190317,0.364351,-0.745186,0.436387,4.32534,5.9919,0.986944,0.997507,0.125,0.206862,0.375338,0.130578,0.143028,0.202473,0.234978,0.281231,0.194262,8
-725.724,0.973011,0.0888983,5,63,0,732.936,-1.04358,0.0522096,1.65567,-0.900061,-1.10075,-0.178168,0.0627569,-0.0460278,-0.500966,0.349177,4.58213,6.33086,0.989871,0.998223,0.125,0.263987,0.385692,0.204588,0.19342,0.248656,0.264703,0.257376,0.2282,8
-725.859,0.999002,0.0863591,5,63,0,732.141,-1.23225,-0.472244,1.56386,-1.63814,-0.686198,-0.485176,-0.0335418,1.64293,0.325294,0.432663,4.7233,5.45339,0.991192,0.995736,0.125,0.192076,0.364559,0.125536,0.178119,0.191209,0.22326,0.37252,0.251334,8
-727.525,0.996599,0.0874733,6,63,0,735.284,-1.2343,-0.489625,2.60352,-1.23823,-1.14497,1.0382,0.230087,1.184,-0.433341,0.300437,5.33199,5.18911,0.995189,0.994454,0.125,0.200784,0.388861,0.167102,0.171038,0.284472,0.237729,0.293472,0.203511,8
-724.309,0.999447,0.0882518,5,31,0,730.451,-1.2129,-0.468384,2.94565,-0.857907,-0.358211,0.0239344,0.0410244,0.960835,-0.523844,0.275102,5.6608,5.34889,0.996532,0.995269,0.125,0.207222,0.400702,0.19017,0.212246,0.230354,0.231189,0.279173,0.204727,8
-733.627,0.995788,0.0894333,5,31,0,736.3,-1.16953,1.23058,1.4014,-0.442778,-1.82943,-0.951005,-0.250187,0.410077,2.40057,0.360588,4.32784,5.63446,0.986976,0.99644,0.125,0.326117,0.339796,0.209293,0.138333,0.180575,0.221017,0.264703,0.4246,8
-735.484,0.999351,0.0900948,6,63,0,745.865,-1.17378,1.94279,1.97874,-3.29534,0.96273,-0.435776,0.00268794,1.22312,-0.0219502,0.106957,5.09714,4.89553,0.993923,0.992576,0.125,0.275682,0.276451,0.178545,0.25525,0.227869,0.236225,0.26058,0.23575,8
-741.521,0.999458,0.0912668,5,63,0,746.025,-1.13991,2.86438,1.66504,-3.54644,0.523768,-0.780292,-0.289601,0.0710972,-2.09859,0.0683322,5.59789,4.99847,0.996308,0.993297,0.125,0.280057,0.263835,0.200649,0.248969,0.232682,0.238722,0.24323,0.216987,8
-740.454,0.996759,0.0924587,5,63,0,745.839,-1.07117,2.9565,1.84802,-3.2127,1.32476,-0.553314,-0.623019,0.151087,-1.77214,0.119949,5.94443,4.92749,0.997386,0.992807,0.125,0.328155,0.299537,0.188999,0.286536,0.242772,0.241239,0.25864,0.216915,8
-730.524,0.999923,0.0932585,6,63,0,745.398,-1.12732,1.10591,2.04821,-1.18536,-0.919094,-0.353387,0.450714,0.8653,-1.75297,0.214739,3.7404,5.455,0.976806,0.995743,0.125,0.291143,0.334592,0.20071,0.21004,0.230906,0.262981,0.280596,0.181867,8
-733.46,0.999209,0.0945246,6,63,0,743.185,-1.26435,1.15023,3.34308,-0.183353,0.205598,-1.2822,0.369488,0.820496,2.20064,0.233415,6.66048,5.95908,0.998721,0.997424,0.125,0.269755,0.381303,0.212965,0.228578,0.173126,0.235394,0.254865,0.320672,8
-735.221,0.998071,0.0956899,6,63,0,742.72,-1.28175,1.57213,3.61112,-1.12036,1.33013,-1.16521,0.180969,0.710171,1.02463,0.260096,7.72912,5.15429,0.99956,0.994259,0.125,0.294662,0.415199,0.171767,0.281751,0.170114,0.225363,0.250295,0.265954,8
-728.154,0.99781,0.0966873,6,63,0,740.392,-1.19896,0.35083,1.39735,0.287642,-0.919226,-0.385365,0.434003,1.02404,0.777287,0.393837,3.52066,5.76932,0.97127,0.996888,0.125,0.257158,0.343297,0.252433,0.173505,0.20575,0.263465,0.310955,0.290524,8
-729.694,0.999799,0.097646,5,31,0,735.712,-1.39935,0.73124,3.00035,-0.74504,-1.36958,0.192634,0.0220839,0.690369,-0.728689,0.44221,7.0659,4.5217,0.999147,0.989246,0.125,0.254266,0.481867,0.150739,0.11868,0.211791,0.199474,0.250854,0.151667,8
-727.614,0.999897,0.0989093,5,31,0,735.709,-1.22106,1.16716,2.7988,-0.81256,-1.40519,0.148329,0.531561,1.65752,-0.287461,0.262641,6.02638,5.4366,0.997592,0.995665,0.125,0.286077,0.380841,0.192403,0.169367,0.234675,0.253232,0.313087,0.214745,8
-726.83,0.989198,0.100193,6,63,0,734.086,-0.42777,-0.712206,0.45064,-0.532704,-1.51511,-0.975509,-0.793991,-0.449519,-0.208296,0.7894,4.33289,4.69184,0.987041,0.990914,0.125,0.270915,0.481999,0.299792,0.164681,0.23186,0.258353,0.313755,0.356131,8
-723.72,0.981795,0.0998241,4,15,0,732.457,-0.735879,-0.574262,0.465789,-1.61229,-0.515457,-1.12346,-0.356778,-0.230005,-0.56465,0.645115,4.10855,4.93641,0.983834,0.992871,0.125,0.248553,0.39284,0.144799,0.255706,0.18837,0.27567,0.292296,0.249713,8
-725.198,0.996674,0.0983312,6,63,0,731.644,-1.26854,0.123344,3.16667,-0.0406331,-0.859634,-0.278645,0.737232,0.924945,-0.107873,0.308086,5.98043,5.21538,0.997479,0.994597,0.125,0.226087,0.427286,0.21737,0.1775,0.205154,0.260879,0.272183,0.213867,8
-725.959,0.990693,0.0990978,5,31,0,730.503,-1.26803,1.68303,2.56328,-0.493971,-0.378235,-0.54383,0.312211,1.22937,-0.128441,0.419223,5.24779,5.78808,0.994768,0.996945,0.125,0.362978,0.45179,0.186167,0.19363,0.183021,0.242846,0.320245,0.210507,8
-731.55,0.929127,0.0989552,5,31,0,737.054,-1.09395,-1.09215,1.79833,0.596171,-0.0830357,-0.280998,0.474519,0.795628,-0.358412,0.327687,6.53769,5.38504,0.998554,0.995436,0.125,0.18972,0.376447,0.289341,0.245797,0.23397,0.281213,0.302963,0.229455,8
-729.16,0.999755,0.0899717,5,63,0,735.598,-1.30553,-0.377044,1.93653,-0.23457,-0.483238,0.0925215,-0.396925,0.461577,0.00323182,0.389873,7.2195,5.09995,0.999268,0.99394,0.125,0.189612,0.365741,0.198295,0.183332,0.219349,0.188424,0.244978,0.213447,8
-725.328,0.999289,0.0911066,6,63,0,731.892,-1.36681,0.624593,2.21256,-1.03932,-1.05405,-0.8584,0.236555,1.29993,-0.238486,0.479887,4.06498,5.56978,0.983126,0.996203,0.125,0.25596,0.424329,0.134055,0.133237,0.144458,0.222131,0.322351,0.185238,8
-721.734,0.999712,0.0921813,5,31,0,728.383,-1.05534,-0.0145433,1.8928,-1.19459,-0.14024,-0.587006,-0.185661,0.628615,-0.25218,0.357665,4.65312,5.78004,0.990558,0.996921,0.125,0.257206,0.406525,0.185035,0.248711,0.220065,0.245688,0.303539,0.241306,8
-725.235,0.990107,0.0933191,5,31,0,730.08,-1.21995,0.202811,1.22523,-0.441193,-1.08733,-0.842339,0.370274,0.429036,-0.0310914,0.329308,6.6935,5.40745,0.998763,0.995537,0.125,0.239912,0.306513,0.20339,0.171077,0.182823,0.250112,0.253759,0.226148,8
-721.059,0.998784,0.0931058,5,31,0,728.042,-1.04703,0.0232898,1.85586,-0.768774,-1.08493,-0.543263,-0.248016,0.589929,0.256963,0.577058,5.79461,5.73168,0.996965,0.996769,0.125,0.262388,0.505976,0.183822,0.158011,0.204154,0.233231,0.330348,0.289307,8
-723.663,0.992329,0.0941089,5,31,0,726.82,-1.26575,-0.343577,1.80641,0.228448,-1.01725,-0.492836,0.430973,0.209784,0.0595451,0.34223,4.85532,4.71953,0.992273,0.991159,0.125,0.200474,0.343543,0.233693,0.166049,0.192411,0.246334,0.232551,0.223502,8
-723.939,0.98717,0.0941998,5,63,0,729.489,-1.1591,-0.368154,2.37637,0.314063,-1.58848,-1.23039,-0.161483,0.0393828,-0.369029,0.419042,4.85024,5.14921,0.992234,0.994229,0.125,0.211923,0.459266,0.26357,0.138866,0.1578,0.226748,0.241844,0.211862,8
-721.956,0.994611,0.0935645,5,31,0,728.258,-1.16183,-0.211228,1.44834,-1.12717,-0.553348,-0.339272,-0.334386,0.761961,0.0326321,0.432025,6.0906,5.37245,0.997741,0.995379,0.125,0.222167,0.369093,0.161272,0.197675,0.212754,0.213108,0.303087,0.240904,8
-721.507,0.991991,0.093969,5,31,0,725.837,-1.32305,0.265066,1.99329,-0.00810505,-0.414087,-0.632229,0.0419478,0.498146,-0.597984,0.593528,6.19685,4.98517,0.997968,0.993208,0.125,0.237629,0.465064,0.209514,0.172385,0.154689,0.214477,0.263592,0.157365,8
-722.611,0.998625,0.0940041,5,63,0,727.172,-1.11398,0.544709,2.31183,-1.5189,-1.40878,-0.449032,-0.283142,0.807046,0.395829,0.367373,4.98027,5.05353,0.993175,0.993654,0.125,0.286209,0.434215,0.15816,0.163622,0.217731,0.228289,0.306297,0.275168,8
-723.906,0.978193,0.0949641,4,31,0,727.871,-1.29671,0.69169,1.7217,-0.370196,-0.915418,-0.983259,0.303779,0.885757,-0.748809,0.298955,4.97544,5.2681,0.993142,0.994873,0.125,0.251633,0.31389,0.196648,0.172163,0.169292,0.230429,0.262715,0.179378,8
-722.523,0.998554,0.0930762,5,31,0,731.034,-1.49257,0.172527,1.96532,-0.0698812,0.26627,0.325464,0.602639,0.690892,0.790145,0.655812,6.10888,4.80844,0.997782,0.991905,0.125,0.201101,0.449253,0.176768,0.21116,0.217699,0.250236,0.261251,0.274007,8
-722.364,0.985517,0.0940088,5,63,0,730.059,-1.37908,0.106883,1.76643,-1.2468,-0.591137,-0.465837,0.225701,0.439573,0.482817,0.528357,5.0397,4.75839,0.993566,0.991494,0.125,0.210385,0.390365,0.115287,0.15559,0.164488,0.221003,0.241069,0.245273,8
