# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=896279109
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_sigma.1,g_se,g_sp
-729.728,0.996988,0.0529404,6,63,0,731.483,-1.37311,0.539146,-0.654129,0.262339,0.613626,-0.226797,2.61974,-1.29885,4.65159,5.2231,1.51481,1.41766,-0.643718,-0.181422,0.319812,0.664588,0.653393,-2.38767,0.498388,-0.171063,3.07089,0.982412,-2.37486,0.758651,0.843951,-2.50241,6.6587,12.0061,-0.955349,0.828453
-732.989,0.999477,0.052872,5,63,0,738.067,-1.18405,0.712399,-0.155585,-0.865181,0.174579,-1.03628,2.51534,-2.49995,6.98588,4.95442,-16.6709,0.412695,-1.08978,0.821152,0.874283,0.494446,1.07825,0.975661,-2.27478,1.22858,4.26228,1.01395,0.495287,-0.680174,0.35953,-1.00413,1.60788,-3.248,2.82545,-0.808929
-731.373,0.998512,0.0536679,6,127,0,738.108,-1.18418,-0.199696,-0.0580679,-0.312864,1.53459,-1.56548,2.37902,-2.15419,5.56585,5.47822,-13.4251,-1.50307,-0.503383,0.680146,0.718688,0.0456496,-1.79076,1.42312,-3.36476,1.62347,5.38693,0.0307939,0.818794,-0.0343188,2.27481,-2.16375,1.6134,-0.816997,0.912372,1.66146
-728.171,0.999993,0.0546503,6,63,0,734.279,-1.22899,-0.586933,-1.1718,0.223876,-0.328333,-0.751272,1.91935,-1.67831,6.42894,5.18624,2.37412,-0.0906436,-1.27002,0.0294587,-2.91858,3.10306,-1.99901,1.34026,-0.397214,-2.02646,-9.45035,-0.59241,-1.59776,0.726622,-0.516208,-1.65428,1.40407,-0.447316,2.12167,0.785381
-725.162,0.998907,0.0561698,6,63,0,731.289,-1.11438,-0.0542941,-0.380693,-1.30706,-0.222633,-0.243046,0.310637,-0.50756,4.2395,4.60463,-1.75814,1.5877,0.0624093,0.0679551,0.80791,-1.91715,-1.62159,-4.07104,1.68306,-3.08658,-4.28162,1.84296,0.717326,-2.09118,-0.14969,0.122093,-4.24516,-1.41435,-2.38537,-2.7185
-724.166,0.998304,0.0577349,6,63,0,730.25,-1.07815,-0.111916,-0.3096,-0.243786,0.154499,-0.129967,0.304347,-0.0103291,5.60075,4.9545,-1.65078,0.983713,0.585931,-2.46385,-1.84596,1.04947,-0.028677,-2.22847,1.81912,2.58623,21.2843,2.36002,-0.0603845,1.53093,9.06782,3.19671,5.70116,1.79051,1.05208,-1.18796
-723.343,0.990691,0.0593846,4,15,0,726.499,-1.12498,-0.143706,-0.381198,-0.0630406,-0.382518,-0.280929,0.285535,-0.20624,5.31291,4.99955,-6.67527,-0.563802,0.0371216,-0.0827103,-2.14112,-0.283298,-1.1978,-2.19106,-1.36368,0.631439,-11.5957,1.12025,-1.79781,2.18459,-3.94668,-3.54252,-3.50305,1.22817,0.363305,-0.0246656
-723.173,0.994455,0.0597899,4,31,0,727.12,-1.03277,-0.232557,-0.154369,-0.389387,0.0277605,-0.183806,0.0958232,0.337817,5.19188,4.9724,-4.6768,1.52317,-1.14708,1.44954,-1.50857,1.81972,-0.0117479,-2.19331,0.443434,-0.0569111,5.0817,-0.683499,7.5047,-0.110931,9.71185,-1.55775,-7.12913,-0.954938,0.239936,-0.687888
-725.389,0.930007,0.0609921,6,63,0,730.265,-1.03385,-0.736669,-0.49904,-0.558986,-0.094124,-0.0852305,0.315083,-0.627596,5.4505,5.89773,-7.09262,0.183009,-2.18577,-0.596741,-1.92539,-0.748014,0.307647,-3.9093,-0.192071,1.47862,11.4213,-1.63428,0.959081,0.29194,2.04985,4.87309,-1.54918,-2.21999,0.750584,2.97379
-723.714,0.998148,0.0513171,5,63,0,728.822,-0.90514,-0.289554,-0.452716,-0.364282,-0.534598,-0.440865,0.00203718,-0.339439,4.97914,5.2451,10.4305,1.81187,0.76889,-0.820396,-0.97801,1.56061,0.506201,-1.0442,-0.863862,-4.18882,6.36907,2.32414,3.82971,1.62633,-1.31748,1.07782,-4.44002,-3.96856,-0.189555,0.646643
-725.311,0.99626,0.0531134,6,79,0,727.508,-1.1617,-0.699103,-0.70749,-1.42376,-0.035836,-0.692839,1.14926,-1.41318,5.5539,5.18323,-4.82075,0.92037,0.774227,-0.302238,0.250519,0.27509,1.78766,1.39395,-0.906334,-1.87226,-3.74318,-0.691057,-0.238155,-1.28431,0.446083,-1.45142,0.180825,-1.89753,0.844844,0.599548
-728.815,0.997905,0.0546862,6,63,0,731.392,-1.23528,-1.33983,-0.816421,-0.142297,0.887291,0.508389,1.70702,-1.8186,4.2522,5.35691,3.12449,1.45239,1.31442,1.34936,-0.618061,1.45635,-0.0566215,-1.14981,-0.0939322,-0.843832,-4.38664,-1.6754,-0.824412,0.190507,1.47697,1.31254,-0.187366,-2.7307,-2.34085,1.34856
-731.113,0.999389,0.056591,6,63,0,734.758,-1.32105,0.245238,-0.585701,1.33668,0.197138,0.256332,3.27798,-1.9065,5.8568,4.73093,-5.72617,1.75616,1.15041,-0.99786,-1.408,-1.08502,-1.6089,-0.0402026,1.25046,-0.419829,3.08209,0.400169,-0.623725,1.81515,0.0920578,0.253678,3.44465,0.373346,1.36057,-2.0995
-727.14,1,0.0588147,6,63,0,733.307,-1.1217,-0.160404,-1.08391,-1.30115,0.619834,-0.572782,0.828602,-1.4154,4.5078,5.63698,8.21485,-0.814529,1.17078,-1.51048,-1.43117,-0.0822981,-3.20608,2.82207,-0.756867,0.210656,-0.63342,0.467989,-1.27122,-1.0864,2.3287,-0.725986,-1.26433,-1.5216,-1.45062,2.31408
-725.516,0.997097,0.06122,5,63,0,731.647,-1.13278,-0.819073,-0.537958,-0.255949,-0.345099,-0.620988,0.499885,-1.1446,6.04188,4.73795,-6.03668,-0.472162,0.657402,0.788421,-4.03139,1.1367,0.449438,0.51326,1.06504,-2.57728,-7.61808,-1.02581,0.649692,0.559678,-0.182269,-1.3493,-2.79578,-2.61135,1.59291,-1.72151
-724.528,0.996381,0.063175,5,63,0,733.636,-1.21472,0.145643,-0.247414,-0.923681,0.0639135,-0.406262,0.612625,-0.873464,5.75509,5.11166,6.16423,-3.09545,-1.26268,1.51329,-1.50752,-1.65594,-1.50162,-2.71044,1.46398,-3.95847,-9.4904,1.41997,0.864617,-0.896215,0.72633,-2.71156,-3.61343,-2.3075,1.1508,0.407883
-728.242,0.993012,0.0650416,6,63,0,729.231,-1.28453,-0.836026,-1.02609,0.0912378,-0.394359,0.346784,2.37025,-1.74015,4.27647,5.12763,2.15415,-0.16164,-0.46356,-0.439826,-0.32774,1.3197,-0.035987,-0.561442,-1.23164,0.425447,-9.47398,-1.12494,-1.61522,0.444739,-0.895126,0.624188,1.68095,-1.28637,-2.33743,0.5195
-727.175,0.999118,0.0663115,5,63,0,730.539,-1.22798,-1.04705,-0.51828,-0.371396,-0.343099,0.604468,1.50744,-1.4089,4.09823,4.96,-3.47484,-0.617923,-1.75124,0.61569,-0.661535,0.655998,2.47705,-0.740075,-1.56461,0.648175,2.98723,-1.62258,-0.33171,0.0401133,-0.786389,2.83181,0.731089,-0.0743557,-2.7494,-0.677732
-729.058,0.998225,0.0687512,6,63,0,732.067,-1.44032,1.2378,0.19125,0.221865,0.708495,0.60937,1.21595,-1.06947,6.66644,5.11425,-0.133104,-0.789926,-2.21722,1.03825,-1.76095,0.706462,0.473014,1.32201,0.91239,0.411854,-5.35234,3.16967,0.37959,0.734935,1.19316,1.31295,-3.94814,-3.62286,2.43026,0.29367
-728.573,0.994954,0.0710672,5,31,0,733.562,-1.44583,0.399266,-0.682381,0.424295,0.809922,0.459661,2.30732,-1.37254,6.23962,5.00934,2.08081,2.28647,1.26363,0.20493,0.503139,0.770361,-0.89747,3.59568,1.93447,0.521329,-11.7764,0.386689,-2.69422,0.848827,0.898363,-0.224345,1.88434,-0.417304,1.86412,0.0787592
-727.715,0.997489,0.0727681,6,63,0,733.379,-1.29468,-0.654895,0.612424,-0.675778,0.0325483,0.203674,0.648443,-0.701896,5.12067,4.88116,-11.4885,-2.49582,0.0665714,0.59206,1.00388,2.147,0.560437,0.815242,2.14879,-0.0549049,3.86891,-2.61436,8.98226,-0.7056,-0.276066,2.18129,-4.84181,2.75756,0.0968693,-1.10497
-725.426,0.999459,0.0749953,5,31,0,730.382,-1.31713,-0.0234204,0.326506,-0.808712,0.394084,0.171841,0.721573,-0.900867,5.11748,4.83703,-2.2889,2.51898,-2.83456,-0.172348,1.35309,-0.448432,1.69933,-1.25453,-0.022378,-0.250937,-4.02721,0.0764785,3.69546,-0.863052,1.4084,0.717931,-5.35422,-3.34276,0.019495,-1.24251
-724.971,0.992982,0.0776615,5,63,0,730.391,-1.23551,-0.167104,-0.480751,-0.960082,-0.811916,-0.14392,0.905278,-0.858849,4.93664,5.25612,-2.3935,0.314462,2.72689,-0.41009,1.01005,0.928459,2.40267,3.30902,0.321922,-2.31848,-14.8243,-0.0213873,-1.45215,-1.05097,-4.07394,-0.894737,0.0777942,1.96101,-0.46801,1.2574
-729.227,0.991579,0.0789942,6,63,0,731.212,-1.19029,0.249553,-0.746473,-0.111097,0.724852,-0.330186,0.895681,-1.53194,4.30332,6.17784,-7.66703,-1.15481,-0.309599,0.464204,0.45303,-1.48989,0.685331,0.016932,1.17283,-0.312859,-7.65237,0.867425,-0.724194,0.386237,1.80697,-0.585023,-2.46564,-2.84373,-2.2205,3.87734
-732.03,0.996277,0.0800245,6,63,0,736.724,-1.2244,-0.426693,-0.245732,-1.28984,-0.997783,0.177843,1.6616,-2.16958,6.35426,4.19984,2.55416,2.59674,-1.81011,-1.98818,0.802583,-0.207011,0.507002,0.127615,0.530821,0.696138,0.0848911,-0.235993,0.533397,-1.09946,-1.12005,0.777817,0.173234,-3.64852,2.04316,-6.61905
-727.996,0.999419,0.0820526,5,31,0,735.656,-1.24972,1.36263,0.235584,-0.815491,0.162294,-0.0166369,1.31613,-1.66603,5.60633,5.20817,7.01652,-0.482619,0.448125,-1.13423,-1.50197,0.923563,0.134779,-3.26054,2.26967,-5.76626,0.747599,2.49207,1.58983,-0.587373,0.295823,0.110635,-1.27899,-2.53495,0.954733,0.592687
-729.138,0.997798,0.0847833,5,31,0,731.053,-1.23542,1.19794,0.119204,-0.604787,0.474025,-0.15235,0.739296,-1.4771,5.59174,5.66432,3.51458,-1.54736,-1.07076,0.483612,0.277479,-0.251342,0.2675,1.7486,-0.482551,1.64302,-4.05416,2.67059,1.65139,-0.297314,1.14109,-0.302906,-3.73304,-1.9781,0.908234,2.44737
-726.727,0.999761,0.0871848,6,63,0,731.334,-1.30152,-0.120792,-0.652181,1.03025,0.38102,0.0429019,2.13718,-1.51262,5.19532,4.92364,-9.17537,-2.43405,-1.35682,-0.118084,-1.24187,0.00387089,1.2694,0.502195,-1.05921,-2.60973,0.91328,-0.080518,-1.0994,1.80532,0.574575,-0.17276,2.27916,0.673586,0.221266,-0.809185
-728.823,0.99309,0.0900593,5,31,0,733.23,-1.26044,-0.525284,-0.249675,-0.365716,-0.0981469,1.05327,1.9358,-1.74056,3.90699,5.03069,-1.85638,0.545269,-1.20353,2.13635,1.03096,-1.91415,0.897756,0.0471102,1.84642,-0.87058,1.38752,-0.619,0.178876,-0.0843444,-0.300952,2.63352,0.406662,-2.26103,-3.58277,-0.294914
-728.74,0.99836,0.0914045,5,31,0,732.911,-1.40993,0.61922,0.579758,-0.589828,0.211569,-0.605242,1.71029,-1.22558,6.07618,4.87267,-3.22305,-0.129418,-2.44137,0.581965,0.579783,-0.389286,-1.12831,1.59789,2.39743,2.42445,-14.4336,1.17809,2.38517,-0.52561,-0.424839,-4.65354,0.142911,0.283349,1.62633,-0.506325
-730.715,0.996272,0.0939829,5,31,0,734.7,-1.35193,0.68741,-0.212947,-0.170101,-0.219067,0.224774,3.2116,-1.72836,6.47325,4.8712,-11.4415,0.495972,1.67197,-0.531807,0.104304,-2.75498,-1.24406,0.692639,0.675963,-0.374466,2.96647,1.02344,-0.164465,0.0820983,-0.777311,-0.0609628,4.18572,2.54188,2.20596,-1.15583
-727.223,0.999992,0.0960774,5,31,0,733.23,-1.31565,-0.183722,0.437311,-0.150519,1.25837,0.0318541,1.17657,-1.17328,4.64507,4.92698,3.97745,-0.865018,-0.924683,-0.202995,-0.944938,1.65117,-3.41147,1.24554,-2.39478,1.71139,4.70545,-0.364472,2.95988,0.303903,3.95688,-0.554904,-1.86878,0.171292,-0.9924,-0.93607
-729.422,0.97793,0.099089,5,31,0,732.546,-1.07969,-0.627433,-1.08015,-1.07492,-1.38894,0.234307,1.82222,-1.65282,5.50576,5.44637,-9.80321,-1.43523,1.57152,-0.926373,1.22684,0.259288,0.987581,-0.330968,-0.678223,0.850522,24.874,-0.221525,-0.395184,-0.701439,-1.88349,2.55393,3.50319,2.08902,0.923552,1.24442
-730.707,0.997518,0.09671,5,31,0,736.825,-1.04323,0.24376,0.407409,-0.261624,-0.52734,-1.70631,0.673418,-2.0901,4.70433,5.3685,7.45315,-0.340934,-1.3354,1.4322,3.20166,0.546462,1.27589,-0.254884,0.284092,-3.7254,16.1242,0.909644,2.41226,0.161168,-0.112365,-1.69727,-0.720941,-1.18108,-0.702781,1.04032
-730.135,0.997883,0.0990637,5,63,0,736.331,-1.31097,-0.0200828,-0.112715,-1.75981,1.25102,-0.347202,2.5257,-1.93008,4.45897,4.82324,8.11466,0.595096,1.66827,-0.0335646,-1.09518,-3.02173,-1.87059,-3.02039,-1.53001,1.38346,-9.09601,0.0296808,0.21153,-1.72196,1.69192,-0.991081,1.18692,-3.56523,-1.725,-1.13182
-729.625,0.993796,0.101517,5,31,0,734.949,-1.31001,0.0461133,-0.00898642,-1.6261,0.706972,-0.214515,2.22691,-2.13809,4.95554,4.67613,3.03092,0.254794,0.578244,0.729564,-2.83719,0.945042,-1.64818,-0.908274,2.61325,-1.59386,-14.8697,0.125411,0.381393,-1.54405,0.803557,-0.528126,0.293801,-5.18472,-0.434471,-1.86047
-727.045,0.997484,0.102958,5,63,0,735.943,-0.920803,-0.722891,-1.58689,0.0699333,-0.808806,-0.865131,0.305714,-0.948807,4.99295,5.66423,-4.589,1.67932,-1.14219,-0.554948,5.12703,0.484493,-1.42959,-0.531914,-0.879766,-0.345163,1.59162,0.0457481,-3.93656,1.95531,-0.810139,-0.915229,1.02562,2.95659,-0.189178,2.43006
-728.633,0.992798,0.105316,5,31,0,733.283,-1.1175,-0.852358,-0.988221,-2.42461,-0.306188,-0.185253,1.33071,-1.65027,4.25803,5.30222,4.5878,-0.625975,-2.29293,-0.0210302,-0.858756,-0.196267,-1.81611,-1.01519,-2.35828,2.90504,4.59042,-0.739309,-0.537507,-2.41411,-0.0366739,0.775122,0.622462,-2.57813,-2.1557,0.938021
-727.934,0.995694,0.106483,5,31,0,732.121,-1.11937,-0.709935,-0.00318225,0.0463221,-0.00263863,-1.53416,1.0423,-1.74608,5.4051,5.28264,1.20466,0.735542,0.615103,2.36469,0.0924609,-0.628624,0.248004,2.19508,1.7717,-1.12956,2.74641,-0.461195,1.87335,0.606144,0.565608,-2.57424,-0.496547,-0.991969,0.62219,0.921235
-729.853,0.999253,0.108374,5,31,0,732.844,-0.918959,-0.722621,-2.41144,-0.232561,-1.68095,-0.932252,0.494272,-1.51949,4.81583,5.21064,2.55233,0.163549,-1.30116,-1.33256,-0.0268531,2.633,-0.939141,0.577806,-0.422386,-1.30758,12.5816,0.211705,-2.9709,0.701178,-1.92999,0.629395,0.827277,-1.19704,-0.479812,0.421222
-729.01,0.999865,0.111188,5,31,0,734.042,-1.16178,0.367999,-1.53025,0.508045,0.414509,-1.32394,1.29712,-1.96932,4.70461,5.40861,-3.70117,0.289931,3.51071,-0.531744,2.30826,0.989329,1.241,-0.544572,1.07702,-0.849736,-8.44085,0.868054,-1.54947,0.968479,0.897343,-1.94846,-0.518268,-1.7409,-0.999791,1.63954
-729.194,0.987786,0.114186,5,31,0,735.859,-1.17856,0.377367,-1.42044,0.414569,0.524661,-1.2703,1.16305,-2.05925,4.66084,5.35183,7.70996,-0.0924399,-2.49646,1.0435,-1.83529,-1.26492,2.41775,2.83194,0.698942,2.7213,-12.1754,0.78972,-1.358,0.802449,0.94067,-1.79982,-0.988769,-2.2565,-1.16578,1.4901
-730.282,0.997227,0.113963,5,31,0,736.062,-1.23797,-2.40818,-0.412826,-0.560852,-0.0178573,0.477578,1.24113,-1.71229,4.53653,5.40779,-8.63105,0.188678,2.02366,-1.15598,-1.96431,1.46569,-1.68427,-1.6906,2.06241,-1.52154,-13.2925,-3.31269,-0.0113194,-0.283446,-0.0538182,1.41768,-1.61266,-2.05498,-1.54278,1.74416
-725.997,1,0.116237,5,31,0,732.208,-1.22373,-0.362549,-0.219469,-0.457574,-0.962553,0.00124415,1.74899,-1.30972,5.28616,5.22368,-1.84615,3.93633,0.00150911,0.18732,-0.223726,-1.83846,-0.838987,-0.731044,1.28054,-1.45678,7.8489,-0.32058,0.821234,-0.0374321,-2.47666,0.557165,3.65302,3.62226,0.44682,0.596355
-725.823,0.991293,0.11927,5,31,0,729.493,-1.12036,-0.106283,-0.455386,-0.570492,0.537229,-0.35788,0.677226,-0.859653,6.03473,4.91656,4.91014,-0.257349,-0.608788,-0.531069,2.48811,1.68166,0.942134,0.151524,1.87564,0.170909,17.5567,1.14383,0.867122,0.0789567,4.79398,-0.263452,1.01015,0.796208,1.66581,-1.34108
-725.746,0.981626,0.119922,4,15,0,730.32,-1.12832,-0.290689,-0.33859,-0.274584,-0.82116,0.0910323,0.770306,-0.643336,5.38435,5.0603,2.24566,2.45888,-0.166073,0.408964,0.00563536,-1.63529,0.707464,3.00123,1.72223,-0.74926,17.6438,0.175873,1.29715,0.819668,-4.53549,5.28781,5.95675,6.05388,0.686874,-0.396408
-723.721,0.999367,0.117941,4,15,0,726.754,-1.11089,-0.526398,-0.451179,-0.714329,-0.149548,-0.475066,0.372783,-0.922996,5.19623,5.06312,-0.836187,0.471449,0.897086,0.796559,-2.16852,2.29072,0.659476,0.712361,0.656177,-0.069803,-6.05346,-0.430869,1.02011,-0.208807,0.644918,-1.09729,-3.83561,-3.06991,0.164011,0.0561793
-724.819,0.989548,0.120736,5,47,0,726.316,-1.35236,0.127779,-0.202124,-0.218429,0.127505,0.408912,1.71353,-1.41227,5.19981,5.12077,-0.224436,0.756392,0.375258,0.418944,0.541938,2.22969,0.54253,0.646921,-0.248939,-0.23718,-10.2494,0.175411,-0.367302,0.0725846,-0.31977,0.572467,-0.343442,-4.29536,0.144008,0.453925
-727.633,0.970721,0.12086,5,31,0,729.917,-1.23096,-0.00348652,-0.224515,-0.446557,0.147857,-0.489355,0.484921,-1.24635,4.32395,4.49669,-13.234,0.814067,0.550333,0.220048,0.417545,-0.445747,-0.192824,-1.07678,-0.895134,-0.534956,-16.0459,0.523509,0.900452,0.000514989,0.656102,-1.71105,-5.16075,-3.23121,-2.29307,-3.02461
-729.848,0.996055,0.116003,5,31,0,734.597,-1.09767,-0.231283,-1.01215,-2.42432,0.34662,-0.493501,0.991447,-0.978383,4.22863,4.61444,-9.2579,0.747463,2.02995,2.10459,0.480452,-0.507175,-1.34583,-0.833746,-0.76403,-2.10506,12.9361,0.710544,-2.16026,-3.07608,3.18192,-0.684402,4.48063,6.43655,-2.05072,-3.09176
-729.876,0.978744,0.117807,4,15,0,735.528,-0.995779,-0.722483,-1.0318,-2.51449,-0.0149831,-0.624868,-0.0853991,-1.10134,4.32676,4.66813,6.00491,-0.915384,0.986331,1.54387,-2.6251,-0.0974876,-1.70627,-2.43896,1.33422,1.55011,-3.6205,-0.173413,-0.382233,-2.85447,2.18244,0.498443,-5.13731,-1.18303,-2.07021,-2.29404
-730.267,0.999772,0.115135,4,15,0,731.782,-0.999591,-0.691799,-1.0939,-2.4716,-0.0150697,-0.595145,-0.113626,-1.1401,4.22797,4.65265,-1.65458,0.451976,-1.32155,0.611681,-0.119624,0.599249,-0.21232,-1.19806,-1.57407,-0.575686,-4.14948,-0.0906599,-0.610275,-2.73897,2.05239,0.685436,-5.28636,-1.16982,-2.42433,-2.38463
-730.413,0.999334,0.117839,5,31,0,733.876,-1.11667,-0.750268,-1.27056,0.906487,-0.906107,-1.41398,1.76171,-1.79396,6.44261,5.34084,8.07904,-0.51269,-0.863463,-1.60866,0.794177,-1.81423,-0.383018,1.49555,-0.537132,-1.99015,3.17988,-0.500847,-0.916472,1.63314,-0.994,-2.11408,1.93406,0.561179,2.16632,1.17788
-730.412,0.998718,0.120446,5,31,0,735.665,-0.974333,-1.14371,-1.30787,0.142925,-1.53298,-1.59278,0.7431,-1.66905,5.70191,5.93529,2.90314,-0.372002,0.0675857,-1.60612,-0.572639,0.458517,-2.98544,0.940727,-2.30933,2.02047,9.26445,-0.72966,-0.165244,0.983156,-1.67057,-1.78878,0.609029,-2.23596,1.14824,3.1109
-731.561,0.973219,0.122904,5,31,0,740.902,-1.18967,-0.0931037,-0.644991,-1.2905,0.435501,0.479108,0.958978,-1.02274,7.01147,4.33075,2.70172,-0.981992,-0.429539,0.76093,-0.657337,-3.54766,-2.70004,-1.70033,3.90045,1.20889,24.4325,0.762115,-0.593662,-1.28182,2.78517,5.84081,1.54632,3.39104,2.88109,-6.38224
-731.948,0.987025,0.118682,5,31,0,738.671,-1.12798,-0.885966,-0.0490373,0.0453259,-0.755409,-0.932243,1.85191,-1.45342,6.38373,6.212,-1.70082,0.717628,-1.66008,0.950712,-0.19531,-0.323927,-0.451866,-1.55894,-4.48283,1.42132,16.6815,-0.94496,2.19503,0.777079,-1.17485,-2.01423,4.59983,5.62358,2.12421,3.79981
-728.793,0.999155,0.118073,5,31,0,734.428,-1.18494,0.517928,-1.08138,-0.781934,-0.397027,0.186256,0.930565,-1.99616,6.21885,5.35003,2.74935,0.959397,-1.35277,-0.371495,1.01068,1.4463,-0.479767,1.84408,-2.25316,-5.05691,-6.27962,1.02095,-0.816828,-0.518141,-0.373333,0.929505,-1.55989,-3.28447,1.84626,1.34543
-730.803,0.996212,0.120531,5,31,0,734.544,-1.23733,-0.953527,1.46023,0.0916153,0.617358,-0.279088,1.26661,-2.03686,5.15141,5.29495,9.88144,1.05203,-0.960677,-0.449403,-0.280966,1.14151,-1.30137,-1.22205,2.22164,1.35029,-3.47697,-1.0213,3.28213,0.400311,0.905729,-0.358649,-1.29715,-1.16334,0.0977516,1.09543
-727.727,0.992277,0.122237,5,31,0,738.42,-1.34682,0.721582,-0.974833,-0.671061,0.882749,-0.13202,2.02133,-1.50451,5.03857,4.65527,3.58797,0.511903,-3.97576,-0.171705,-2.59802,1.03472,2.09111,3.03737,-0.0159071,5.77408,-9.75752,1.30625,-2.23511,-0.506808,1.50567,-1.12461,1.03412,-0.552224,-0.190312,-2.05807
-726.367,0.990045,0.122916,4,31,0,734.422,-1.29098,0.44261,-0.0600892,-0.81395,0.594674,0.0729298,2.08224,-1.35891,5.62174,5.31533,2.73069,-1.14572,3.87401,-0.0901764,-1.37603,0.963415,-0.822967,0.00794142,1.67564,5.71287,13.8775,1.10072,0.686391,-0.659283,1.30809,-0.0351713,3.81506,3.402,1.04821,0.84888
-729.915,0.990264,0.123003,4,31,0,733.577,-1.22845,0.411939,-0.827155,-0.57456,0.218227,-0.185726,2.33296,-1.99865,3.77822,5.49878,1.57133,-0.513959,-1.79363,0.51931,-1.07469,-0.5827,-0.61344,-2.04514,-2.68009,0.20287,-6.52626,0.702297,-0.764373,-0.352583,0.277196,-0.307258,1.10245,-3.75961,-4.4212,1.91194
-730.328,0.998163,0.123135,5,31,0,737.209,-1.20632,0.5026,-0.803738,-0.453008,0.165752,-0.282578,2.34013,-2.05743,3.67542,5.36733,-10.486,-1.18247,-0.514727,-1.21592,0.850746,1.92575,-0.0476355,1.57468,1.36773,5.74337,-3.34527,0.84087,-0.59073,-0.208997,0.263789,-0.329408,1.22031,-3.57498,-4.86506,1.35473
-726.859,0.9999,0.125285,4,15,0,731.539,-1.13964,0.472507,-0.728991,-0.141234,-0.442635,-0.445813,1.55154,-1.91367,4.49216,5.31064,2.6304,-0.561686,0.3057,0.337596,-1.11821,-0.310611,-1.98785,2.23791,3.1242,-0.884228,6.656,1.10538,-0.00467997,0.267884,-0.330732,-0.0809194,0.458602,-3.04718,-1.39479,0.924333
-729.048,0.993772,0.127896,4,15,0,731.487,-1.28518,-1.3689,-0.923906,-0.20045,0.00644618,0.618926,1.26189,-0.988718,4.79958,5.46042,1.3351,0.753586,-2.02391,0.328075,-1.20024,-0.104956,1.38639,0.457098,-1.39011,0.786417,-5.21518,-3.77626,-4.29973,0.327322,-0.434819,4.57505,1.54027,8.47762,-0.692564,1.946
-730.916,0.999707,0.128893,5,31,0,735.036,-1.13756,0.863664,-1.4039,-1.48639,-0.579293,-2.00593,0.841826,-1.88512,5.27579,4.78378,10.0533,-0.335886,-1.32596,-1.64786,0.674615,1.95727,0.048006,-2.47418,-0.34213,-0.223528,-12.5132,1.74756,-1.14416,-1.25429,-0.456353,-3.16474,-1.225,-0.281077,0.283324,-1.193
-730.301,0.990113,0.131457,5,31,0,736.729,-1.12986,-0.275363,-0.312978,-1.69184,0.250634,0.800776,0.982307,-1.02921,4.8811,5.28035,-3.65888,-2.16203,1.83747,1.23505,0.518403,3.21948,1.10361,2.50121,-0.449269,1.73932,37.9838,0.299744,1.60118,-1.94097,2.15788,9.10883,2.50171,7.64475,-0.0593609,0.285705
-728.987,0.97593,0.131453,4,15,0,739.978,-1.23389,0.195217,-0.0913658,0.92716,-0.142559,-0.580391,1.49037,-0.994302,4.11115,4.86339,-1.49352,0.913885,-0.789708,-0.64211,-0.570817,-1.51344,-0.0676761,8.2288,-1.62953,1.5012,13.0214,1.19916,1.48973,2.71546,-0.557748,-3.78858,6.01461,9.74352,-2.43174,-1.37682
-732.285,0.997424,0.12773,4,31,0,734.647,-1.25742,0.391074,-1.06745,-1.62437,0.677633,0.859876,1.14079,-1.86685,7.00571,5.04358,4.15706,-0.807859,-0.744447,-1.34163,0.0670669,0.899391,0.805484,0.513697,1.67381,1.09332,-8.33213,0.759803,-1.24515,-1.52888,1.08648,2.06327,-1.8518,-2.76874,2.83381,0.0435384
-735.767,0.995763,0.129612,4,31,0,737.831,-1.22456,1.13536,-1.13694,-1.77859,1.12581,1.44361,1.51293,-2.07503,7.07434,5.11629,2.51573,1.46309,0.0889475,0.249422,0.858736,1.34036,1.512,-0.767583,-0.746524,0.577228,5.76754,1.68782,-1.03016,-1.6568,1.68958,2.97529,-0.485666,-0.763103,2.92982,0.0584557
