# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=896279109
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_sigma.1,g_se,g_sp
-734.36,0.991273,0.114443,4,15,0,736.51,-1.3653,0.663379,-0.566383,0.90336,-0.301137,-0.749267,1.26899,-1.39925,6.91018,5.89455,2.97469,0.695322,-0.684545,1.7261,0.537617,1.09828,-1.30728,0.661981,0.568336,-0.542654,-38.2804,1.17049,-1.78113,1.63538,-1.50958,-4.12409,-3.28207,-1.95021,2.68388,3.60643
-734.142,0.999877,0.11436,5,31,0,738.559,-1.31508,-1.4578,-1.14269,-0.856564,0.105723,-0.176702,0.937769,-1.73491,3.71226,4.44456,-2.98137,1.04107,-1.02769,2.32416,1.35359,-0.467212,-1.10088,-2.47958,0.894983,0.135888,-37.3096,-2.02821,-1.91337,-0.707827,-0.0934243,-0.808395,-3.38903,-3.20576,-5.69937,-2.15907
-734.244,0.995905,0.11584,5,31,0,742.544,-0.873787,-0.731339,-1.46401,0.536324,0.186343,-1.24187,-0.371493,-1.73638,5.68255,4.57753,-11.8711,-1.25988,0.300016,-1.41287,0.779912,2.17476,0.591536,-2.2047,-2.90905,-3.74641,36.8595,0.333504,0.484738,1.5919,2.26762,0.529115,-1.64595,-5.22752,1.2497,-4.4706
-733.27,1,0.116593,5,31,0,740.802,-1.04771,-0.0263619,-1.81667,-2.96139,-0.77425,-0.752397,1.71879,-1.89357,4.26593,5.71019,-1.27821,0.19169,-2.73007,1.24668,1.40453,-1.85318,-3.69711,1.17019,-0.603103,-1.64057,13.2859,0.644121,-1.59059,-2.88366,-0.541816,-0.113128,2.03047,-1.63329,-1.95992,2.37005
-725.205,0.99444,0.1181,5,31,0,738.526,-1.11731,-0.693454,-0.264969,-0.200929,-0.00867353,-0.0320284,0.473449,-0.48386,6.29919,5.39371,7.44898,1.3979,1.94995,-4.94507,-0.197263,-1.68137,0.984319,-2.19704,-1.28092,4.63895,12.6203,-2.65673,2.18595,1.20667,1.97953,4.06996,0.955866,0.125371,2.00281,1.21042
-726.557,0.982023,0.118575,5,31,0,731.466,-1.02137,-0.751265,-1.24754,-0.968368,-0.225289,-0.779416,0.49766,-1.21058,5.2322,4.35258,-3.85031,-1.70715,-0.604425,-1.76152,1.20799,-0.199118,0.318339,-0.132083,-2.52456,2.38339,9.41103,-0.184897,-0.973934,-0.378468,1.21058,-0.143582,0.105188,-3.05443,0.348041,-5.50558
-727.682,0.998712,0.116757,6,63,0,729.914,-1.54278,0.701409,0.246182,0.304543,0.754555,1.13841,1.73471,-0.938427,4.88564,5.90833,8.52538,-0.0195875,0.779317,-0.755251,-1.00654,1.5236,-0.871041,-1.16356,0.257184,-1.13699,0.926215,1.00325,-0.961787,0.68593,0.57396,4.27979,0.264634,0.311482,-0.440187,3.12083
-728.567,0.937233,0.118003,5,31,0,734.479,-1.85404,0.917484,0.611134,-0.659492,1.16864,0.851728,1.4441,-0.527527,5.67129,4.79219,-1.53562,-0.583928,2.31506,-1.71581,0.781835,-0.393385,2.58664,0.772252,0.451275,4.10064,-21.199,1.2388,-1.4211,-2.17818,2.60216,-1.1832,-6.13965,-11.3651,0.966764,-0.750347
-728.672,0.985108,0.108387,5,31,0,733.83,-1.55089,0.281312,0.310404,0.902317,0.422241,1.0807,1.95538,-1.17956,4.21226,4.68031,14.6626,-1.83642,-1.78146,0.846568,-0.644027,0.14188,-0.684041,0.361151,0.496021,3.14736,-14.8555,-0.290152,-0.427744,1.53287,-0.799097,1.84624,-0.999778,-5.98035,-2.67536,-1.76027
-728.223,0.994068,0.107269,5,31,0,733.675,-1.48243,0.327353,0.910591,-0.0950819,1.46578,0.430426,1.67005,-1.12589,5.14358,4.6799,0.57084,-0.0248751,0.0750321,2.33433,-1.27783,2.39101,1.36428,1.58508,-2.01001,-1.32766,2.99161,0.193159,3.63524,0.111534,3.64787,-0.526378,-0.901091,0.23453,0.132252,-2.4822
-727.366,0.993504,0.107646,5,31,0,735.415,-1.41874,0.831801,0.787011,0.0358316,-0.140088,0.27532,1.44404,-0.901528,5.20611,5.49518,-16.4328,-2.93722,-1.68751,-0.0389952,-0.988862,1.61663,0.921462,2.61995,0.0981386,-0.553667,6.91614,2.5303,5.44544,0.503839,-2.42578,-0.71668,1.28033,4.31244,0.288816,1.73312
-729.324,0.904431,0.107924,4,15,0,733.554,-1.36848,-0.78172,-0.548998,-0.277919,0.801209,0.392996,1.17792,-0.652692,6.12232,5.35941,11.7783,0.904119,0.959258,-0.433937,-0.201196,-0.947368,0.452461,-3.14887,-0.12384,-2.09753,3.75497,-3.96891,-5.52389,-0.0025992,5.01953,3.11154,4.7953,13.376,1.75125,1.43877
-728.499,1,0.0943682,5,31,0,733.246,-1.22211,0.876401,-0.384685,-0.247147,0.386388,0.0390507,1.78196,-1.56047,6.76404,5.21686,-13.5097,-1.63065,-1.27273,0.00370457,1.51336,0.732733,-1.84069,-0.135559,0.889818,1.42101,14.1543,1.96332,0.300814,0.190351,0.983741,0.631248,1.6121,-0.257959,2.57974,0.353825
-728.493,0.992277,0.0955872,5,31,0,732.198,-1.26104,0.673913,-0.474357,-0.400472,1.02421,-0.138204,1.56019,-1.26917,6.48134,5.5916,-9.6915,-1.23163,-0.196622,-0.433104,1.08186,-0.656053,-1.68029,-0.19934,-1.50253,2.50793,10.2083,1.92158,-0.6572,-0.0149094,3.10457,-0.683349,1.7982,2.63161,2.23033,2.02184
-730.914,0.94258,0.0956771,5,31,0,733.95,-1.0505,-0.953619,-0.246804,0.116819,-1.00186,-0.427419,1.54099,-1.84298,3.99458,4.51232,4.73917,-0.905415,-0.249319,-0.101385,-1.63987,0.462943,-1.02181,2.89393,-0.429825,0.00649126,27.8819,-0.604045,1.66365,0.712382,-0.833565,0.793805,1.87718,-1.74948,-2.55115,-4.80984
-724.463,0.998883,0.0887868,5,31,0,733.145,-1.25572,-0.370305,-0.536066,-0.161554,0.0909222,-0.128121,1.22839,-1.11669,6.04658,4.88948,12.6102,2.11051,0.904578,-0.874527,2.82711,3.04532,-0.138461,0.267093,1.82283,2.62662,-2.23454,-0.531732,-0.971121,0.456647,0.352306,-0.454238,0.950977,-0.754743,1.6186,-0.932335
-725.517,0.990278,0.0897786,5,63,0,727.311,-1.2012,-0.681231,-0.112949,-0.00942118,-0.268487,-0.458135,0.790893,-0.994901,6.20949,5.29837,-9.22517,0.019321,-0.600333,0.0319162,0.608331,0.0175497,0.00347615,-1.44697,0.532274,-2.09987,-7.48806,-1.35988,1.95633,0.933583,-0.763947,-2.33378,-1.49627,-1.22711,1.83127,1.19667
-725.151,0.995797,0.0895983,5,31,0,729.249,-1.20157,-0.0727242,-0.345276,-1.03564,-0.0883969,0.288098,0.475506,-0.766048,4.87525,5.47599,4.91193,2.22678,-0.651215,0.366091,1.43658,0.385452,-0.398551,1.47965,1.90503,0.944245,-3.01175,0.5901,-0.166781,-1.25343,-0.167632,4.91608,-5.53822,-1.93868,-0.510104,1.7834
-725.404,0.998919,0.0901646,5,63,0,729.01,-0.981312,-0.336886,-0.888775,-0.956646,-0.307121,-0.966579,0.353125,-0.873282,4.53823,5.63377,5.75294,-1.41572,0.0258015,0.636898,-1.21695,-2.21924,-1.83512,-1.35352,0.174857,-0.556992,-0.716096,1.03258,-0.682916,-0.436957,1.0106,-3.72361,-0.191831,0.343853,-1.35971,2.32765
-723.6,0.986181,0.0911555,5,31,0,728.305,-1.12321,-0.561507,-0.293379,-0.858111,-0.379824,-0.168646,0.563397,-0.531547,5.18339,5.56784,0.0815809,-1.15721,-2.23049,-1.36869,-1.33404,-0.347411,-0.733239,0.282357,-1.76028,3.16727,1.77586,-1.73842,1.49417,-0.959566,-1.97125,0.850245,2.33052,1.23939,0.204037,2.06954
-729.297,0.945918,0.0904044,5,31,0,731.649,-1.08322,0.0569427,-1.7848,0.386626,-0.83023,-1.0764,0.720533,-2.16522,4.52218,5.34949,-1.52435,-0.159098,-0.304959,0.419148,0.507425,-0.883178,0.46439,0.381872,2.04966,-2.66473,-0.855742,0.534623,-1.41307,0.808809,-0.66562,-0.802416,-0.96355,-3.00332,-1.41686,1.24127
-723.59,0.998771,0.0844183,5,31,0,731.028,-0.941377,-0.74679,-0.657757,-0.687231,-0.683748,-0.633294,0.114907,-0.503204,5.52054,4.78142,-4.16068,1.44017,-2.94466,2.0194,-1.60029,-2.78081,1.35225,-1.19668,-0.839577,1.29982,-4.65113,-1.16941,0.682189,0.267657,-2.06873,-1.94961,-1.29889,0.000752508,0.782459,-1.50115
-726.614,0.971562,0.0853275,5,31,0,731.277,-0.845558,-0.773201,-0.534982,-0.382027,-0.261311,-0.415853,-0.184969,-0.278609,6.4613,4.97722,3.82794,2.50402,-0.551167,-0.196433,1.41783,-2.68625,0.373312,-0.62526,0.755301,1.55778,6.2964,-1.78634,3.72135,1.96731,4.02331,4.05264,-9.12533,-3.95854,2.19437,-0.70645
-726.599,0.989934,0.0828167,5,63,0,730.811,-0.804006,-0.961254,-0.920252,-1.18972,-0.878294,-0.755108,0.216167,-0.605009,6.28373,5.49246,0.858117,1.23605,-1.17837,-1.45729,-0.756685,-0.207515,-1.07873,-2.57271,-1.30291,2.47547,17.3515,-0.957555,0.636261,-0.713015,-1.43688,0.534236,7.36267,-1.39517,1.9973,1.56931
-727.23,0.984845,0.0826125,5,31,0,729.605,-0.790926,-0.616202,-0.765134,-0.48408,-0.501459,-0.914719,0.287421,-0.499425,5.66083,5.54699,2.12526,-0.751766,-1.46284,-0.071222,-0.885479,0.445425,-0.275034,0.460268,1.92951,1.42758,28.9338,1.03135,2.15981,1.57757,1.83586,-3.50447,11.945,-0.0968516,1.18858,1.64785
-730.086,0.983333,0.0817893,4,31,0,738.426,-1.09342,-0.706328,-0.508856,-1.66595,0.0256139,-1.12816,-0.0757527,-1.25601,4.37843,5.30323,17.3533,0.0953555,0.305275,2.11868,-0.526725,-1.16241,-1.27208,3.07298,2.19211,2.28626,-22.7047,-0.59102,0.973864,-1.62333,1.12612,-3.32128,-6.77844,1.38796,-2.20339,1.55377
-728.811,0.999502,0.0807957,5,31,0,734.072,-1.08147,0.158969,-1.41776,-0.98097,-1.28911,-0.933781,1.1124,-1.20101,4.97799,5.71609,-18.0106,-0.73945,-1.237,1.52314,-0.856248,1.1643,-0.764563,-0.031141,1.4313,-0.707946,-4.31636,1.65706,-2.97032,-0.59126,-2.98774,-2.5591,3.12776,7.30721,-0.26561,2.71155
-727.994,0.996128,0.0817397,6,63,0,733.921,-1.41681,-0.866592,-0.298314,0.127517,0.59417,-0.322239,2.05305,-1.22127,5.0221,4.78705,9.68259,-1.81521,-1.05608,2.49924,-0.801474,-1.19167,-0.466535,2.38176,0.237936,-2.1512,-16.417,-2.20885,-1.46568,0.544481,0.698663,-3.4776,2.77368,3.41781,-0.272319,-0.811057
-731.384,0.996981,0.0822785,5,31,0,735.635,-1.12723,1.0528,0.127394,-0.102118,-1.07098,0.327336,1.17401,-1.33355,3.90749,5.25037,6.64049,0.755191,-0.724204,-0.752637,-0.689957,0.726237,-2.1182,-1.11904,2.29281,1.53956,26.5152,3.22758,3.01985,0.618491,-2.22677,3.13846,1.01571,3.82019,-2.88246,0.330062
-730.211,0.993426,0.0829192,5,31,0,739.193,-1.27804,0.161289,-1.38695,0.32746,-0.00511369,-0.129181,1.17875,-1.16814,3.91531,5.69222,-3.725,2.07786,1.19579,-0.214424,-2.9122,0.845999,-1.5874,-0.895789,-3.65459,-0.83624,-24.2581,0.542507,-5.18457,1.1165,-0.494357,-1.38358,-1.59578,1.79197,-4.17447,2.92245
-728.115,0.998471,0.0831263,6,63,0,734.436,-1.25138,0.203294,-1.26855,-0.675537,-0.439706,-0.357364,1.24667,-1.45768,4.05758,5.33429,-3.68292,-0.601842,-1.87768,-1.68486,-1.90712,1.04788,-2.56387,-1.29348,1.5117,-2.62224,-24.572,0.618434,-2.79828,-0.431083,-1.15885,-1.35861,-1.59127,-1.77138,-3.52318,1.72263
-728.658,0.99735,0.0839452,6,63,0,732.27,-1.38873,-0.160952,0.772738,-0.137871,0.895428,0.394816,1.38962,-1.32216,6.57729,5.10546,0.629681,-1.2567,-0.714534,0.45987,-0.417034,0.990266,1.76652,2.9563,-0.0137745,-1.71429,-5.94013,-0.538681,2.99819,0.156932,1.60359,0.241579,-2.52105,-3.85432,2.3178,0.265972
-728.922,0.997798,0.0846275,6,63,0,734.477,-1.15724,0.617061,-0.764652,-1.15421,-1.7032,-0.701201,1.18236,-1.58944,4.30139,4.9987,-11.4016,-0.570218,-0.0167305,-2.50697,-0.116995,-1.59993,-1.28874,1.26235,2.06577,-0.0708745,-8.04544,1.64538,-0.263924,-0.903077,-2.9436,-1.10682,-0.357265,-0.257478,-2.22659,-0.138502
-731.767,0.997264,0.0853648,5,31,0,733.589,-1.13416,1.37177,-0.0768096,-1.65012,-1.34819,-0.710282,1.81866,-2.39023,4.58645,4.97947,-0.705253,0.0359624,0.897044,-0.0165965,1.65498,0.275919,0.939371,-0.59755,1.45374,0.267361,7.78348,1.88131,0.81557,-1.47079,-1.37769,-0.410543,0.784106,-2.62852,-1.11529,-0.748551
-729.696,0.99927,0.0860359,5,31,0,735.167,-1.16927,1.23465,-0.410561,-1.30792,-1.12126,-1.09002,1.62521,-1.94745,4.49554,5.02932,-5.05529,-0.930656,-1.67012,1.64707,1.39451,-1.94739,-1.00456,3.24852,-0.0414931,0.700639,-2.18349,2.06266,0.441316,-1.097,-1.42401,-1.52661,0.329077,-1.75181,-1.50939,-0.183325
-730.441,0.998403,0.0869575,5,31,0,734.554,-1.1522,1.31171,-1.70748,-0.851806,-1.6174,-0.255012,1.30087,-1.85729,5.3208,4.75526,-3.17083,2.26428,0.578386,-1.15778,-1.21181,-1.89882,0.763246,1.27663,-1.1342,0.0254015,-0.690847,2.39918,-1.82916,-0.532126,-2.15287,0.426162,-0.0582947,-0.557742,0.448285,-1.79554
-730.951,0.994403,0.0877725,6,63,0,737.714,-1.1645,-0.729852,0.0175189,-0.983184,0.626083,0.0477809,2.0753,-1.6531,6.97067,5.0368,4.5826,2.17312,-1.99668,-1.9201,-2.06877,0.100441,1.62837,1.71166,-1.04243,-2.18468,28.6646,-0.614971,1.81246,-0.679791,1.7007,1.22157,3.32462,2.16236,2.83983,-0.916811
-729.506,0.997099,0.088082,5,63,0,735.677,-1.28714,-0.200996,-1.51656,-0.0406874,1.1426,0.72437,2.17057,-1.73489,5.42965,5.56185,7.70004,0.923375,-0.622144,1.15048,-0.547498,0.307896,-0.121243,3.2708,-3.04208,0.092892,-3.15768,-0.194669,-2.67327,0.290284,1.86227,1.62885,1.03583,-0.069653,0.63356,2.1258
-729.821,0.985592,0.0887301,5,31,0,733.17,-1.28169,-0.180799,-1.50061,-0.206497,0.300482,0.3737,2.12876,-2.19435,5.37653,5.64437,6.11419,0.106318,0.692192,-0.485207,-3.01928,-1.6071,-0.176634,-0.671297,-0.294,-0.0838405,-19.403,-0.142495,-1.82116,-0.00636169,0.268439,0.465895,0.131443,-4.68278,0.435522,2.60661
-728.472,0.993505,0.0879223,4,31,0,734.45,-1.13737,-0.156743,-1.26851,-1.04777,0.30813,0.393611,1.8977,-1.82166,5.17207,5.73662,-14.8383,-0.0425422,-1.23588,2.6342,0.148163,0.264596,1.16485,-2.53849,0.722329,-0.275606,17.3507,0.272921,-1.09699,-0.762404,0.941367,1.94454,1.81755,-0.768679,0.295115,2.40063
-730.567,0.974971,0.0881103,6,63,0,736.829,-1.05643,-0.303964,-0.402282,-0.184116,-0.49855,-0.664063,1.91312,-1.45537,5.17456,4.55712,5.30416,2.13058,-3.06621,1.18487,-0.492189,1.00337,1.35576,-1.64204,0.490078,-2.34401,43.2507,0.566985,1.96664,0.607418,0.0519916,0.202442,6.80213,6.37324,0.520422,-4.82897
-735.647,1,0.0860031,5,63,0,737.596,-1.1932,-2.28865,-0.837755,1.25475,-2.00848,-0.545527,0.353681,-2.12469,4.81233,5.54304,-10.2965,0.181596,0.518165,-0.31861,0.0118123,-0.766672,0.660359,0.823,-0.222163,-2.46582,-27.9774,-2.5557,-0.476713,1.69221,-2.57968,-0.574673,-2.77732,0.0328727,-0.919814,2.47553
-733.196,0.998134,0.0869827,5,63,0,739.022,-1.13798,-1.67154,-0.69232,0.97385,-2.37911,-0.695004,0.73176,-1.61778,5.17224,5.64248,-13.3242,-2.31607,-0.549936,1.35464,0.150097,0.327251,-2.11414,-1.66654,-1.06354,-0.0448111,-18.6495,-2.12125,0.0646168,1.85957,-4.07412,-0.902733,-2.03165,2.44339,0.0303215,2.65355
-731.359,0.99787,0.0877349,5,31,0,736.895,-1.06022,-1.11905,-0.386853,0.485479,-1.9278,-0.810583,1.01898,-1.55939,4.99953,6.20337,-9.15567,-1.76029,-0.25643,1.73427,-2.9228,-0.227354,-0.938984,1.3498,0.25461,-1.80601,5.51519,-1.05832,1.54708,1.39317,-3.13479,-0.636675,0.532281,0.524758,-0.144214,3.85014
-731.686,0.98743,0.0884548,4,31,0,737.006,-1.03365,-0.835444,-0.810476,-0.0655769,-1.35263,-0.842267,2.01304,-2.23725,4.96543,6.04762,5.94533,-0.841088,1.45058,1.58465,-2.26563,0.0786975,-2.16237,1.78896,0.065659,2.41293,24.0931,-0.485353,0.276875,0.32573,-1.21135,-0.141287,2.02434,-2.85142,-0.0494608,3.27387
-729.053,0.998736,0.0878762,5,63,0,737.279,-1.25265,0.656495,0.0649087,0.0564218,0.907144,0.465043,1.05969,-1.23078,6.4465,4.82065,-0.582291,-0.583247,0.538554,-1.04001,1.84463,3.49618,-1.79958,0.481428,-2.29806,-4.59268,20.3213,2.08418,1.96451,0.757753,3.05431,2.93553,-1.2856,1.00358,2.20653,-2.10842
-729.113,0.996712,0.0886967,5,31,0,733.989,-1.25394,0.235258,0.498943,-0.677537,0.684829,0.542212,0.833383,-1.62758,6.01529,4.94469,2.34499,1.53174,-0.971595,2.3807,1.36614,0.241376,0.098245,1.66113,1.81195,-1.57723,2.0808,0.6692,2.38537,-0.408937,1.38148,1.83232,-3.08738,-2.03317,1.5865,-0.785138
-734.076,0.994423,0.0892657,5,31,0,738.076,-1.30591,-0.958827,-1.06733,-2.43861,0.778223,-0.667979,2.91516,-1.78572,6.30648,5.35798,3.78687,0.104597,1.36322,-1.04386,1.75968,0.945643,0.369175,0.0899727,2.63645,-0.22278,-11.7074,-1.30366,-1.70711,-2.53568,1.08433,-1.89738,3.17606,2.23792,1.95605,1.59336
-729.595,0.999595,0.0895471,5,31,0,738.053,-1.11583,-2.01455,-0.0763863,-1.81893,-0.547833,-0.188982,0.992719,-1.72946,5.38954,4.80095,10.2573,0.779732,1.04688,2.44159,-1.858,1.12231,-3.23256,1.00318,-2.01804,-1.66842,8.47229,-2.35112,1.83846,-1.63095,-0.34749,0.969886,-0.431997,-2.37587,0.627443,-1.85227
-728.778,0.997947,0.0904749,5,31,0,732.592,-1.16323,-1.2266,0.248094,-1.63473,-0.289804,-0.506362,0.348772,-1.21785,4.9164,5.105,1.79536,2.42239,-0.976292,1.19641,0.741162,-0.623107,0.700948,1.64631,-0.716576,1.7047,-13.1823,-2.0774,3.81715,-1.69721,-0.321164,-1.21193,-5.12612,-0.216078,-0.507541,0.508324
-727.001,0.999983,0.0911968,3,7,0,729.027,-1.15555,-0.95883,0.183337,-1.60733,-0.332724,-0.503989,0.574177,-1.21831,4.94646,5.07013,3.20404,1.30755,-1.14321,0.488815,-0.103916,0.285359,1.94169,0.186983,0.20777,-0.476818,-6.01357,-1.43557,3.612,-1.64203,-0.391606,-1.06964,-3.15517,-1.39942,-0.371572,0.131515
-729.995,0.994573,0.0921785,5,63,0,734.258,-1.24583,0.0217596,-0.344717,-2.8913,-0.253341,-0.493288,1.77417,-1.39463,5.89455,5.38668,-4.74045,1.66633,-1.90763,-0.610482,0.560927,1.21897,1.11543,-2.3586,1.0423,1.09528,-3.96195,0.387691,0.126276,-3.32326,-0.653459,-1.7591,2.36175,2.1107,1.39264,1.53267
-727.752,0.99273,0.0924702,5,31,0,733.888,-1.14949,-0.258769,-0.907038,-0.585232,0.15703,0.163934,0.65753,-1.39277,4.18675,5.87258,4.62513,-0.543406,-0.150979,3.95339,0.329908,0.733937,-1.57875,0.679429,-1.30034,-0.0641451,-3.48827,0.120714,-1.08776,-0.150761,0.874362,1.86673,-2.97675,-2.93802,-2.56505,3.0572
-728.644,0.998576,0.092524,5,31,0,731.792,-1.12847,-0.182873,-0.695842,0.0837506,0.758347,-0.245945,1.26384,-1.40809,4.22402,6.08924,-2.80207,-0.0663035,0.604715,0.680675,-0.187062,-1.40721,1.7018,1.22594,2.0745,-1.17909,15.5198,0.354918,-0.163749,0.833439,2.61605,0.372936,1.04003,-0.187489,-2.05119,3.46577
-729.393,0.987562,0.0933228,5,63,0,734.592,-1.53974,0.243971,0.430072,-0.394693,-0.180687,0.428485,0.923959,-0.0386525,5.30832,5.52749,16.8522,-0.293312,0.445872,0.353746,0.760818,0.498679,0.197284,-0.0425381,-1.66148,4.16035,19.6681,0.550014,10.3352,-1.92921,-10.2476,6.99714,16.1493,23.6034,0.584763,1.80764
-728.867,0.976769,0.0927113,5,31,0,734.597,-1.47874,0.520187,0.294644,1.00462,1.41129,0.619701,1.86267,-1.30364,4.25745,4.97719,5.11294,-0.504275,1.79514,0.363464,-0.375221,0.815966,1.20733,-4.31447,0.0656444,-2.49974,-10.8402,0.476398,0.0793716,1.67351,2.42576,-0.0526066,-1.43133,-5.26326,-2.43634,-0.229409
-728.672,0.988484,0.090754,5,31,0,734.472,-1.36954,0.741735,-0.00733778,-0.692054,0.208107,0.953574,2.21378,-1.25783,4.77957,4.50412,5.23179,-0.24817,-0.682369,-3.02021,-2.81142,-0.210126,0.0191796,0.397673,1.57246,-1.06926,20.9126,1.63978,0.346788,-0.58565,-0.0941389,3.65477,4.79041,8.09114,-0.459739,-4.51997
-725.771,1,0.0902777,5,31,0,729.868,-1.34043,0.0181256,0.100025,-1.1903,0.184069,0.0147185,1.7652,-1.01412,5.01487,5.32575,-6.73139,1.03562,0.0251503,-0.691297,-0.5026,0.986902,2.89238,0.0368925,-0.891388,-2.63648,7.26924,-0.0220942,1.12701,-1.51203,-0.119939,-1.32441,5.86623,7.01115,-0.0820031,1.08568
-725.408,0.964241,0.0912242,5,31,0,728.775,-1.17646,-0.301574,-0.842661,0.756946,-0.125447,-0.175858,0.721156,-0.850812,5.19355,4.83054,-4.66995,-0.918546,-0.929916,-1.26576,-0.29929,-2.05264,-1.97412,-1.43705,-0.134619,-0.150881,-0.886187,-0.0467298,-3.00655,3.01927,0.147771,0.32522,-0.282457,2.03994,0.206082,-1.25362
-728.277,0.976989,0.0878014,5,31,0,733.185,-1.34331,-0.49607,0.365751,-0.483412,0.0966228,0.751113,2.29007,-1.80523,4.25057,5.04062,7.43468,-0.0786631,-1.78347,2.15034,-0.486514,-1.22795,-2.59387,0.479044,0.43395,-1.35165,-10.3656,-0.745109,0.950394,-0.313721,-0.261793,1.05855,0.352157,-4.82189,-2.45857,0.065029
-726.09,0.999623,0.085994,5,31,0,729.506,-1.37166,0.558908,-0.493626,-0.202466,0.620663,-0.00139365,1.02325,-0.991674,5.89084,5.01708,-7.67383,-0.22621,-1.28035,-0.321435,0.626853,2.11149,0.583867,-2.41574,-0.972281,-0.0868241,-17.7848,1.64117,-2.67196,0.16078,1.69437,-1.77604,-3.63153,-3.11655,1.33503,0.230506
-727.501,0.999096,0.0868495,5,31,0,729.092,-1.25819,-1.08965,-0.119544,0.333635,-0.41831,-0.0581398,1.61414,-1.57479,4.25365,5.53874,-2.52343,0.412815,0.801353,0.741158,1.49809,0.416551,-0.314893,-1.66229,-0.162563,0.655701,-11.4671,-1.62511,0.527648,0.854415,-1.01982,-0.310094,-0.278665,-2.90207,-2.46412,2.1545
-726.374,0.998842,0.0876454,5,31,0,731.287,-1.26927,-0.472597,-0.242614,0.701804,-0.697198,0.121446,1.66098,-1.4553,5.13126,5.51669,1.13766,2.11088,-0.540381,0.888845,-0.694063,0.831431,0.155029,1.19049,2.91553,-0.775646,-5.6197,-0.677393,0.189792,1.45193,-1.7892,0.309487,0.572113,-1.27275,0.0394622,1.99214
-724.873,0.998926,0.0884128,5,31,0,728.333,-1.24906,-0.6285,-0.0420659,0.478055,0.250744,-0.148352,1.0939,-1.19049,4.84936,4.9323,5.54667,1.17318,-0.657055,-1.75371,1.96953,0.471931,-0.891745,0.446758,0.118919,-2.41841,-0.765394,-1.10385,1.43932,1.47297,0.842515,-0.524288,-0.975814,-2.04377,-0.548757,-0.761813
-727.045,0.980048,0.0891918,5,31,0,731.935,-1.38449,0.45582,-0.0959349,-1.41438,0.481741,0.999797,1.55575,-1.07793,5.32186,5.3048,5.61422,-1.06578,0.0996886,1.20939,0.359479,-1.34058,3.04373,-1.14522,1.67832,-0.596228,7.71428,1.0147,-0.580617,-1.86115,0.676372,4.95804,0.871756,3.26052,0.507827,0.939685
-727.465,0.99877,0.0877234,5,63,0,730.387,-1.30462,-0.224596,0.573278,-1.88252,0.335459,0.134831,1.44461,-1.34272,5.23219,5.4976,4.23269,-1.24023,0.523472,0.0164269,-0.619358,-3.16606,-0.126535,-0.403925,-0.337279,0.474069,-2.33739,-0.383277,2.9275,-2.15054,0.479287,-0.0159351,-0.745656,-1.98523,0.265985,1.85544
-726.092,0.996966,0.0884725,6,63,0,729.985,-1.42117,0.526466,0.369148,0.9366,0.181074,0.297952,1.13783,-0.869399,5.00174,4.72306,-6.16706,0.539063,-1.6521,-2.35429,1.07521,1.40145,0.0455333,-1.16192,-0.267903,1.62131,-1.5555,1.5119,2.47523,2.56552,-0.693721,-0.0736796,-2.39249,-2.04495,-0.205505,-2.03398
-725.71,0.996249,0.0890083,4,31,0,729.353,-1.52975,0.0260828,-0.134995,-0.789814,0.370816,0.356252,0.741675,-0.0989921,4.74286,5.14529,-2.17285,-1.01137,-1.09233,-2.30294,0.800146,1.33999,-0.808669,1.38762,0.0698816,2.09772,-14.8468,-2.36608,-8.68549,-3.27036,1.47875,2.84308,-1.49176,2.59709,-0.949832,0.922932
-725.13,0.936242,0.0894577,4,15,0,731.176,-1.41279,0.402281,-0.195157,-0.193374,-0.141054,0.105009,1.21051,-0.651968,5.05029,4.54291,-9.33337,-0.452224,1.81479,-1.95957,0.633595,-1.36237,-0.766032,3.54599,-0.693122,1.47527,-4.87094,1.66599,-2.17972,0.155934,-2.7331,-1.64934,4.12668,4.06058,-0.11406,-2.95729
