# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1220920576
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,index.1
-726.661,0.997323,0.125209,5,31,0,731.659,-1.21643,0.853606,1.76391,-2.03283,-1.56647,0.0439571,-0.0778119,1.09724,0.843401,0.377454,5.14435,5.1158,0.994202,0.994035,0.125,0.290237,0.365717,0.120922,0.140916,0.231504,0.223428,0.30954,0.289445,8
-724.603,0.998126,0.127841,5,31,0,731.435,-1.18828,-0.444668,2.21931,-0.176234,1.07511,-1.08983,-0.0807464,0.342255,-0.663338,0.501336,5.0405,5.04782,0.993571,0.993618,0.125,0.196043,0.481094,0.218124,0.343149,0.149993,0.226398,0.265671,0.179338,8
-725.326,0.99527,0.130694,5,31,0,729.37,-1.11676,0.510866,1.35823,-1.25288,-2.63402,-0.398776,-0.374063,0.855807,-0.0132438,0.564026,4.61007,5.14259,0.990147,0.994191,0.125,0.303938,0.413218,0.139025,0.0689832,0.207235,0.209534,0.346591,0.245228,8
-730.498,0.999358,0.132831,5,31,0,734.76,-0.96467,-1.37011,1.6794,-0.524571,1.52898,-1.27417,-1.39133,-0.548367,-1.04176,0.239069,5.86931,5.41974,0.997183,0.995591,0.125,0.215477,0.362812,0.251604,0.354541,0.21938,0.214621,0.250534,0.229043,8
-730.421,0.997618,0.136039,5,31,0,739.082,-1.03089,0.97975,1.56229,-1.09383,-3.46763,-1.08961,-0.710178,0.144152,-0.49939,0.388885,5.71546,4.28324,0.996716,0.98639,0.125,0.343017,0.395719,0.18904,0.0847571,0.189291,0.212978,0.273919,0.227041,8
-726.738,0.971075,0.138816,5,31,0,735.44,-1.14536,-0.760977,1.51273,-0.655794,0.393339,-0.432365,0.303661,0.431084,0.619784,0.552853,4.25894,5.92834,0.98606,0.997344,0.125,0.172777,0.423348,0.181247,0.28335,0.200304,0.273392,0.287607,0.309446,8
-721.953,1,0.134593,4,31,0,730.424,-1.14848,-0.414249,2.561,-0.710008,-0.592431,-0.556865,-0.0963883,0.00835049,-0.460675,0.333077,5.23773,5.45142,0.994716,0.995728,0.125,0.216453,0.426665,0.200212,0.206557,0.208505,0.234947,0.241276,0.213842,8
-721.805,0.99546,0.13792,4,31,0,726.743,-1.09316,-0.0281928,2.21338,-0.712927,-0.955802,-0.504019,-0.219886,0.321435,-0.535988,0.369059,6.34545,5.45341,0.998248,0.995737,0.125,0.249072,0.431362,0.204846,0.190632,0.217691,0.236076,0.273978,0.215688,8
-720.182,0.99021,0.140073,5,31,0,726.52,-1.06242,0.125373,1.47092,-0.215606,-0.332699,-0.838623,-0.168148,0.562935,-0.0946036,0.512761,4.27929,4.77383,0.986337,0.991623,0.125,0.269308,0.423556,0.236317,0.225654,0.183556,0.240737,0.315664,0.247697,8
-725.37,0.937288,0.140824,4,15,0,729.924,-1.05142,0.166686,1.97194,-0.161327,-0.358594,-0.600997,-0.0399942,0.942774,-0.0934789,0.449262,3.72473,4.49359,0.976449,0.988943,0.125,0.273579,0.458717,0.245288,0.229254,0.210581,0.255519,0.347993,0.250975,8
-729.488,0.991169,0.128149,5,31,0,733.422,-0.998251,-0.638764,2.11749,-1.64049,-0.960451,-0.995651,-0.697273,-0.633907,-1.61137,0.410385,7.05074,5.80228,0.999134,0.996988,0.125,0.220907,0.467728,0.158227,0.199024,0.196731,0.216802,0.22125,0.159825,8
-727.753,1,0.129088,5,31,0,739.021,-1.17185,0.210981,3.04509,0.236039,-0.708115,-1.57744,-0.161942,1.37491,-1.13528,0.38655,4.49992,5.12317,0.989012,0.994078,0.125,0.251563,0.501307,0.253391,0.190684,0.144105,0.225404,0.345161,0.166493,8
-725.931,0.999882,0.132173,5,31,0,731.079,-1.1557,0.137294,2.97498,0.275941,-0.800088,-1.2775,-0.0137616,0.856905,-1.07632,0.270688,4.16816,4.87516,0.984755,0.992424,0.125,0.246284,0.413284,0.253316,0.202253,0.182202,0.238773,0.284196,0.190457,8
-719.003,0.995694,0.135263,5,31,0,729.206,-1.20053,0.308434,1.19198,-0.55439,-0.545149,-0.0843656,0.0831151,0.517113,-0.108622,0.881261,5.71004,5.74105,0.996698,0.996799,0.125,0.283185,0.46255,0.155896,0.15697,0.218424,0.244663,0.321952,0.214797,8
-720.095,0.90346,0.137319,4,31,0,724.611,-1.28269,0.237443,1.37904,-0.360889,-0.970414,-0.014669,0.325112,0.152537,0.135531,0.567962,5.25545,4.85411,0.994808,0.992264,0.125,0.240885,0.37767,0.184273,0.13778,0.21568,0.250108,0.232178,0.23046,8
-723.144,0.990342,0.117611,5,31,0,726.772,-1.14625,-0.423664,1.73146,-0.797514,-0.0841191,-1.26866,0.00153486,0.830866,0.350542,0.316448,5.20243,5.76016,0.994527,0.996859,0.125,0.217496,0.354725,0.198035,0.236336,0.175416,0.241263,0.292489,0.262053,8
-721.902,0.997655,0.118268,5,31,0,728.008,-1.29999,0.700234,2.00268,0.116719,0.298063,-0.555692,0.0829395,0.273212,-0.437843,0.481247,4.55936,5.2362,0.98964,0.994708,0.125,0.276278,0.416732,0.223773,0.239296,0.172586,0.220962,0.237126,0.180836,8
-721.255,0.987005,0.12051,5,31,0,730.156,-1.31792,0.410999,1.85704,0.0654132,0.221462,-0.313132,0.247527,0.1275,0.0839177,0.462366,4.60929,5.31591,0.990139,0.995111,0.125,0.24455,0.387154,0.216246,0.228724,0.188054,0.230857,0.221151,0.217699,8
-723.542,0.595337,0.481648,3,7,0,727.636,-1.25694,0.325996,2.38863,-0.676634,-1.59277,-0.101191,0.554625,0.182714,0.145009,0.324942,4.80161,4.91605,0.99185,0.992725,0.125,0.240304,0.382069,0.18591,0.144984,0.215882,0.254127,0.231907,0.229732,8
-723.542,0,2.31199,0,1,1,729.719,-1.25694,0.325996,2.38863,-0.676634,-1.59277,-0.101191,0.554625,0.182714,0.145009,0.324942,4.80161,4.91605,0.99185,0.992725,0.125,0.240304,0.382069,0.18591,0.144984,0.215882,0.254127,0.231907,0.229732,8
-723.331,0.963768,0.176565,4,15,0,727.898,-1.24077,0.242238,1.63865,-0.300508,0.651536,-0.584318,-0.167447,0.94841,0.680471,0.610953,4.39016,5.17907,0.987753,0.994398,0.125,0.251096,0.440376,0.193977,0.300963,0.168294,0.207005,0.340439,0.304695,8
-721.509,0.999176,0.104402,5,63,0,729.174,-1.06156,0.0327692,1.16324,-0.600453,-1.01135,-0.210146,-0.375428,-0.159802,-1.14617,0.592687,4.5261,5.05437,0.989293,0.993659,0.125,0.260737,0.408027,0.195063,0.159631,0.233955,0.216857,0.239345,0.1492,8
-723.328,0.95815,0.0792041,4,15,0,730.191,-0.993077,0.39809,1.30154,-0.798998,-1.23265,-0.0797817,-0.174246,-0.187669,-1.18314,0.591635,4.54608,5.13507,0.989503,0.994148,0.125,0.319178,0.44447,0.187583,0.151568,0.261096,0.250459,0.248971,0.155373,8
-721.481,0.99504,0.0586481,5,63,0,726.629,-1.02781,-0.59555,1.43778,-0.868427,-0.443873,-1.49268,-0.419722,0.450219,0.168452,0.489172,5.35354,4.56252,0.995291,0.989672,0.125,0.210963,0.419584,0.189599,0.223578,0.147043,0.225635,0.308408,0.27981,8
-720.194,0.998606,0.0514442,6,127,0,725.338,-0.866113,-0.445717,1.0018,-0.573614,-0.74664,-0.962443,-0.624736,0.071571,-0.317554,0.456768,5.28696,5.15145,0.994968,0.994242,0.125,0.25546,0.399266,0.244508,0.230205,0.213203,0.24022,0.302922,0.266753,8
-720.224,0.993004,0.0476545,5,63,0,725.48,-0.910797,-0.460654,0.919972,-0.52406,-0.955176,-1.04655,-0.748867,-0.061709,-0.19565,0.48731,5.36684,5.16133,0.995353,0.994299,0.125,0.243188,0.386396,0.237547,0.20161,0.194538,0.218278,0.280725,0.267736,8
-719.515,0.999906,0.0447269,6,63,0,722.802,-0.93287,-0.00546278,1.20759,-1.16187,-0.54454,-0.867292,-0.534942,0.0472416,-0.860116,0.485844,4.6427,4.84753,0.99046,0.992213,0.125,0.281805,0.414312,0.18282,0.231932,0.205178,0.232764,0.287017,0.205747,8
-721.433,0.997212,0.0438514,6,63,0,725.497,-0.900986,0.0837524,1.42484,-1.12135,-0.118736,-0.823724,-0.329933,-0.264189,-0.0340312,0.710687,4.96457,4.80778,0.993067,0.9919,0.125,0.301226,0.527878,0.154738,0.271828,0.184463,0.243154,0.251855,0.283905,8
-722.841,0.999046,0.0433207,6,63,0,727.279,-1.06733,-0.464235,1.31036,-0.463576,-1.03936,-0.859853,-0.0347805,0.674077,-0.948476,0.611473,6.65782,4.8146,0.998718,0.991955,0.125,0.205674,0.43387,0.20574,0.15409,0.168947,0.251882,0.34183,0.161474,8
-721.535,0.999324,0.0435592,6,63,0,725.668,-1.11171,-0.264814,1.24378,-0.769206,-1.16387,-0.657988,-0.249527,0.202108,-0.46464,0.727758,6.96787,4.67183,0.999059,0.990732,0.125,0.21342,0.448547,0.158223,0.123604,0.169304,0.215293,0.275953,0.190023,8
-720.84,0.996882,0.0442257,6,127,0,724.856,-1.30027,-0.0601247,0.80395,-0.15912,-0.285476,-0.0706132,-0.0280175,0.269193,-0.0285153,1.19752,4.05656,5.61682,0.982986,0.996377,0.125,0.202252,0.416411,0.183798,0.162174,0.200234,0.208527,0.273307,0.208429,8
-719.891,0.999688,0.0448534,4,31,0,723.255,-1.25163,0.117977,0.92683,-0.0873335,-0.0732643,-0.136037,0.206073,0.232962,-0.354843,1.2134,4.52877,5.42904,0.989321,0.995632,0.125,0.248155,0.468289,0.20463,0.207423,0.19518,0.268631,0.275089,0.156805,8
-730.891,0.976979,0.0461188,6,79,0,734.415,-1.20767,-0.260919,2.59217,-0.781954,-1.19705,-1.12073,-0.0353632,0.962761,-0.368012,0.0864217,5.42976,4.7868,0.995635,0.99173,0.125,0.226143,0.272167,0.21836,0.212299,0.213404,0.229572,0.245183,0.224527,8
-729.767,0.999092,0.0443585,6,127,0,736.779,-1.16264,0.292053,2.22098,-0.333656,-1.27753,-0.903402,0.167661,0.808253,-0.101353,0.0897008,5.56348,4.86481,0.996179,0.992346,0.125,0.242973,0.276194,0.232799,0.21802,0.223796,0.240927,0.251591,0.236541,8
-727.909,0.999836,0.0458355,6,127,0,735.309,-1.13346,0.549464,2.18921,-0.332663,-1.38658,-1.1192,-0.543719,0.292629,-0.100097,0.123402,5.18658,4.915,0.99444,0.992718,0.125,0.256231,0.29665,0.236041,0.213398,0.218989,0.231377,0.250238,0.241256,8
-727.064,0.999399,0.0475633,6,63,0,731.451,-0.995891,-1.11865,2.36103,-1.10171,0.987554,-0.71961,-0.446696,-0.0372338,-0.409677,0.478081,5.65021,5.40195,0.996496,0.995512,0.125,0.177892,0.533169,0.179079,0.371973,0.207523,0.229799,0.266258,0.232946,8
-725.437,0.999819,0.0493577,6,63,0,733.032,-0.963932,-0.187928,1.05375,-0.942357,-0.482181,-1.84328,-0.634684,-0.717327,0.48974,0.286621,4.38562,5.21347,0.987698,0.994587,0.125,0.265457,0.340311,0.225477,0.24934,0.183584,0.241249,0.236939,0.305008,8
-725.783,0.999705,0.0513322,6,63,0,729.727,-0.943597,-0.725537,1.84793,-1.21696,-0.96991,-1.88058,-0.787406,0.0348826,0.942088,0.358792,4.09455,5.04957,0.98361,0.993629,0.125,0.23078,0.430313,0.200972,0.215583,0.165435,0.226863,0.282705,0.353067,8
-728.394,0.997942,0.0533971,6,63,0,734.874,-1.07758,-0.715549,2.64637,-1.14181,-3.08698,-1.18706,-0.625472,-0.327295,-0.929256,0.312095,5.25828,4.51116,0.994823,0.989134,0.125,0.214013,0.437414,0.192486,0.114963,0.1903,0.21878,0.235101,0.203008,8
-725.846,0.992304,0.0552719,6,63,0,733.852,-1.122,0.134058,1.23651,-1.05902,-0.159628,-1.45986,-0.574257,0.733741,0.24956,0.488246,4.50329,5.60555,0.989049,0.996336,0.125,0.25797,0.373254,0.162593,0.231486,0.137671,0.197439,0.317831,0.268911,8
-721.975,0.999673,0.0562833,6,63,0,728.504,-1.09282,-0.0954856,1.47567,-0.315519,-1.23983,-0.253514,-0.0174337,-0.00227824,-0.718051,0.595316,6.69006,4.9452,0.998758,0.992933,0.125,0.240551,0.446622,0.21744,0.13813,0.223786,0.249142,0.250833,0.17942,8
-719.058,0.997984,0.0585696,5,31,0,724.709,-1.11802,0.00315107,1.19954,-0.753171,-1.13232,-0.802274,-0.175026,0.363608,0.27205,0.604554,5.92862,4.90826,0.997345,0.992669,0.125,0.246733,0.403036,0.171739,0.141539,0.167557,0.227263,0.289421,0.278171,8
-724.778,0.991078,0.0606384,6,127,0,727.136,-1.32523,0.478689,1.62964,-0.674487,0.321758,0.091813,0.501378,0.799464,-0.381741,0.61041,6.32154,6.00833,0.998206,0.997548,0.125,0.262496,0.418122,0.149701,0.244377,0.219396,0.265186,0.302118,0.173898,8
-726.984,0.998708,0.061538,6,63,0,731.181,-1.12046,-0.211072,2.27467,-0.0332043,-1.74503,-1.10106,-0.495992,0.177193,0.298155,0.401973,3.75863,4.38852,0.977216,0.987733,0.125,0.230533,0.448655,0.243459,0.139204,0.173208,0.210846,0.259372,0.268821,8
-723.1,0.998644,0.0638153,6,63,0,732.36,-1.20705,0.197227,1.1854,-1.52632,0.493146,-0.666795,-0.149053,0.329038,-0.295463,0.498321,5.49289,5.00467,0.995901,0.993338,0.125,0.2481,0.350614,0.122642,0.276617,0.176633,0.217324,0.260555,0.20517,8
-725.716,0.99801,0.066136,6,63,0,729.588,-1.46864,0.184086,2.99663,0.0230193,-1.56745,-0.483133,0.746473,1.11447,0.42526,0.527859,5.03805,5.45204,0.993555,0.995731,0.125,0.202382,0.528259,0.189005,0.0914519,0.151399,0.254527,0.293103,0.223712,8
-726.216,0.992053,0.0683872,6,63,0,734.578,-1.38958,1.079,3.13063,-0.0818745,-1.74114,0.239143,0.532934,0.389867,0.116979,0.305192,5.25796,4.6149,0.994821,0.990194,0.125,0.257257,0.39314,0.195515,0.127755,0.211386,0.22672,0.219156,0.205238,8
-720.965,0.997019,0.0695271,6,63,0,732.186,-1.33617,0.466073,1.39209,-0.20347,-1.21178,-0.755778,0.31284,0.463077,0.287649,0.733251,5.5591,4.59041,0.996163,0.989953,0.125,0.27004,0.421793,0.184619,0.0975537,0.131205,0.248472,0.269607,0.245039,8
-720.983,0.998822,0.0716364,5,31,0,724.354,-1.26303,0.0738352,1.89555,-0.195409,-0.699584,0.273191,0.113309,1.03998,-0.454546,0.528831,4.78705,5.37092,0.991732,0.995372,0.125,0.227236,0.435215,0.203207,0.163421,0.246279,0.230923,0.328924,0.181918,8
-721.672,0.996418,0.0741355,5,31,0,724.989,-1.30603,0.637391,1.94037,-0.500525,-0.138956,-0.821191,0.298301,-0.0953033,0.103126,0.524058,5.65756,4.9677,0.996521,0.993089,0.125,0.274483,0.428209,0.172455,0.201194,0.149774,0.240544,0.204896,0.222357,8
-721.777,0.997498,0.0761818,6,95,0,724.972,-1.03275,-0.418043,1.18405,-0.643662,-0.892536,-0.383814,-0.308684,0.855445,-0.1233,0.728919,6.37516,5.18056,0.9983,0.994407,0.125,0.207927,0.457684,0.182138,0.156654,0.212066,0.221361,0.399104,0.245525,8
-722.038,0.970441,0.0784723,5,31,0,729.417,-1.13242,0.338261,1.95999,-0.295876,-0.913761,-1.00178,-0.0530255,0.212587,-0.284726,0.538396,6.70422,5.38854,0.998776,0.995452,0.125,0.278824,0.480717,0.215562,0.164601,0.158188,0.238491,0.265424,0.216579,8
-720.609,0.997816,0.0751971,5,31,0,724.134,-1.12197,0.222314,1.72231,-0.54318,-0.381625,-0.630428,-0.092946,0.570343,-0.00881447,0.470053,6.62963,5.08616,0.998681,0.993856,0.125,0.265521,0.422531,0.201444,0.213938,0.194928,0.237641,0.29862,0.24488,8
-720.597,0.993974,0.0774829,5,63,0,727.458,-1.37218,0.338226,1.52756,-0.135126,-0.66897,-0.509115,0.41223,0.722831,0.650631,0.64352,4.28977,4.70257,0.986477,0.99101,0.125,0.239663,0.403918,0.188599,0.141525,0.15449,0.248448,0.287609,0.278184,8
-721.436,0.994193,0.0789974,5,63,0,725.382,-1.30544,0.831767,1.66529,-0.701696,-0.88035,-0.348792,0.226817,1.37812,0.44567,0.502288,5.16142,5.35894,0.994299,0.995316,0.125,0.291595,0.384857,0.160045,0.148347,0.185332,0.232989,0.351324,0.253207,8
-723.131,0.99869,0.0805547,5,63,0,726.121,-1.09735,-0.536226,1.9466,-0.362591,1.05928,-0.7405,-0.148778,0.0200463,-0.719423,0.413276,4.81254,4.96241,0.991938,0.993053,0.125,0.210992,0.427303,0.223186,0.340836,0.197281,0.23888,0.251795,0.198664,8
-725.167,0.981907,0.0830627,5,31,0,732.446,-1.00731,-0.19429,0.552845,-1.53521,-1.51861,-0.25351,-0.38168,0.200503,-0.620146,0.378669,5.39012,4.46943,0.995459,0.988676,0.125,0.253339,0.310461,0.169574,0.170462,0.249121,0.240153,0.282644,0.224064,8
-727.861,0.99953,0.0820143,5,31,0,731.643,-0.963746,-0.076437,1.6993,-0.310984,0.31804,-1.83791,-0.388332,0.146453,-0.324322,0.61799,6.38577,4.53031,0.998317,0.989338,0.125,0.266787,0.521587,0.239407,0.317085,0.10914,0.230812,0.294581,0.23791,8
-728.045,0.994952,0.084677,5,31,0,734.222,-0.994793,-0.175135,0.243001,-1.62048,-1.37433,0.130068,-0.467005,-0.453915,0.0234348,0.389294,5.63655,5.16746,0.996448,0.994333,0.125,0.256742,0.289011,0.164429,0.178021,0.280061,0.235665,0.236584,0.271768,8
-728.329,0.997343,0.086375,5,63,0,732.558,-1.16781,0.0385163,3.6494,-0.34205,0.196419,-1.90722,-0.0700549,1.35218,-0.338702,0.311156,5.01266,5.61939,0.993391,0.996386,0.125,0.239427,0.491932,0.218532,0.248488,0.146633,0.233329,0.32146,0.21871,8
-729.052,0.993791,0.0885965,5,63,0,734.982,-1.18676,0.32956,0.42905,-0.754631,1.37948,-0.129122,0.0625913,0.371653,0.641061,0.249974,5.48157,4.87178,0.995854,0.992398,0.125,0.248921,0.2536,0.20175,0.30113,0.228107,0.236654,0.250894,0.263762,8
-728.456,0.986251,0.090035,6,63,0,737.127,-1.11662,1.32593,2.55919,-1.00438,0.388786,-0.810893,-0.123238,-0.56945,0.144641,0.362096,4.75772,4.32321,0.991488,0.986916,0.125,0.346035,0.452654,0.185381,0.273717,0.196195,0.23844,0.210349,0.256498,8
-727.643,0.986539,0.0897849,5,63,0,735.532,-1.09215,-1.21346,1.34312,-0.600871,-1.90797,-0.781616,-0.375417,1.59717,-1.34054,0.359391,5.1516,5.38927,0.994243,0.995455,0.125,0.178248,0.352185,0.212805,0.144567,0.202126,0.226694,0.373286,0.171657,8
-732.832,0.998456,0.0895901,6,63,0,741.186,-0.736124,0.177877,0.837149,-2.35123,-2.62625,-2.5637,-1.60263,-0.912249,-0.8996,0.356957,6.4955,4.90286,0.998492,0.992629,0.125,0.337908,0.392385,0.171446,0.157948,0.16094,0.212789,0.256974,0.257837,8
-732.611,0.958639,0.0920043,5,31,0,743.957,-1.11351,-1.93966,3.51309,-0.974,-0.285044,-0.102243,-0.930683,-0.0211996,-0.373385,0.172303,4.02545,4.91848,0.982458,0.992743,0.125,0.190352,0.375616,0.217323,0.23819,0.243952,0.218595,0.246537,0.235439,8
-732.875,0.999381,0.0858108,5,31,0,737.509,-1.04093,-1.88745,2.97315,-0.80269,-0.728716,0.64464,-0.858852,-0.469219,-0.549596,0.238006,4.1631,4.6471,0.984679,0.990502,0.125,0.183899,0.417438,0.225837,0.22893,0.291626,0.223508,0.240014,0.236542,8
-722.935,0.999622,0.0882887,5,63,0,737.628,-1.24527,0.315335,2.09532,-1.11152,-0.775685,-0.243858,0.325626,1.12288,0.234106,0.318092,4.59592,4.6169,0.990008,0.990213,0.125,0.24141,0.359216,0.168144,0.18362,0.210346,0.24201,0.291503,0.23671,8
-720.479,0.99999,0.0908428,5,31,0,724.258,-1.21466,0.405823,2.2021,-0.56173,-0.214539,-0.0069664,-0.0828262,0.630794,-0.358253,0.413906,4.82289,4.93007,0.992021,0.992826,0.125,0.259861,0.424776,0.190438,0.213583,0.228369,0.222883,0.278167,0.203762,8
-719.524,0.991398,0.0935037,5,31,0,723.849,-1.14841,0.278149,1.44953,-0.951739,-0.662903,-0.300699,-0.197949,0.205457,-0.621502,0.510938,4.76065,4.87611,0.991513,0.992431,0.125,0.267705,0.399441,0.163188,0.184355,0.21382,0.222777,0.260487,0.187557,8
-722.091,0.992645,0.0942774,5,31,0,726.192,-1.10017,-0.301876,1.49394,-0.126064,0.290289,-0.913289,-0.151148,0.469216,-0.0375681,0.718266,5.96663,5.51719,0.997444,0.995999,0.125,0.211319,0.49322,0.233131,0.290767,0.147273,0.229925,0.317964,0.244687,8
-719.547,0.981698,0.095311,5,47,0,726.29,-0.950303,-0.0819261,0.66774,-0.967903,-1.07045,-0.465307,-0.458671,-0.165195,-0.467579,0.838022,5.27263,5.33969,0.994896,0.995226,0.125,0.26523,0.403543,0.146612,0.136183,0.20747,0.208386,0.251856,0.207158,8
-721.788,0.983787,0.0939234,5,31,0,725.571,-0.888501,-0.605883,0.725147,-0.71673,-0.926015,-1.20229,-0.569813,0.141011,-0.753948,0.583591,5.77026,4.23065,0.996891,0.985665,0.125,0.224073,0.385727,0.213026,0.193268,0.169363,0.227754,0.308699,0.209408,8
-719.713,0.998232,0.0930067,5,31,0,725.571,-1.06421,-0.443372,1.20347,-0.880779,-1.37031,-0.659578,-0.194191,0.0288781,-0.30616,0.751111,5.19533,5.62857,0.994488,0.996419,0.125,0.198255,0.460017,0.151128,0.109733,0.1737,0.229688,0.260663,0.215147,8
-721.001,0.994242,0.0951851,6,63,0,726.155,-1.74598,0.816279,1.76674,0.276556,-0.275663,0.124338,0.760642,1.18225,0.627678,0.716594,5.75167,4.70508,0.996833,0.991032,0.125,0.238479,0.382266,0.175404,0.125262,0.160182,0.231314,0.289301,0.214808,8
-725.536,0.969502,0.0964972,5,31,0,730.136,-1.5907,0.114828,1.49247,0.1713,0.5389,0.259361,0.78191,0.629796,-0.199737,0.692405,4.1366,5.33579,0.984274,0.995207,0.125,0.180762,0.364169,0.186624,0.228365,0.196057,0.259358,0.239644,0.150715,8
-723.527,0.984186,0.0924953,5,31,0,732.483,-1.40166,1.29655,2.28665,-0.151606,-0.057597,-0.311039,0.17579,1.45244,0.320496,0.436823,4.49486,5.02749,0.988957,0.993487,0.125,0.302526,0.40064,0.187264,0.193594,0.176894,0.210008,0.317084,0.220688,8
-722.115,0.992498,0.0916602,6,63,0,729.523,-1.42545,-0.0135336,1.70693,0.100282,0.0019169,0.17067,0.188187,0.410588,0.235391,0.91362,5.95318,4.5532,0.997409,0.989576,0.125,0.191885,0.533459,0.208527,0.194083,0.21934,0.222092,0.259163,0.229633,8
-721.873,0.99182,0.0925283,4,15,0,726.132,-1.44627,-0.0273703,1.18476,-0.466636,0.358541,-0.152323,0.351177,0.434855,0.0360783,0.85557,6.09419,4.57332,0.997749,0.989782,0.125,0.186989,0.393498,0.1364,0.242409,0.171278,0.241254,0.2546,0.195383,8
-724.001,1,0.093243,5,31,0,726.863,-1.55729,1.03199,2.32084,0.602973,-1.13344,0.0747483,0.766056,1.28828,0.664493,0.486432,5.72688,5.79927,0.996753,0.996979,0.125,0.25821,0.394518,0.220289,0.108261,0.179325,0.234216,0.282797,0.225472,8
-720.982,0.999839,0.0956496,5,31,0,727.253,-1.28867,0.0929171,1.98556,-0.574989,0.518284,-0.34236,0.361993,0.715303,-0.211612,0.498036,4.30697,4.96954,0.986705,0.993102,0.125,0.224019,0.425609,0.1715,0.262978,0.188593,0.248172,0.282433,0.19876,8
-723.228,0.9865,0.0980434,5,63,0,728.871,-1.43354,0.876676,1.86889,0.223251,-0.126946,0.109196,0.455901,0.934653,1.13863,0.631362,5.99904,4.79781,0.997525,0.99182,0.125,0.293169,0.436938,0.215415,0.180392,0.203494,0.241275,0.300811,0.32857,8
-722.578,0.992682,0.097585,4,31,0,727.656,-1.69147,0.729558,2.14061,-0.0181236,-0.615642,0.17118,0.532404,0.922061,1.10442,0.654526,5.42285,4.75068,0.995605,0.991428,0.125,0.229002,0.42791,0.154031,0.10964,0.170877,0.207018,0.252003,0.27516,8
-725.086,0.969297,0.09843,4,31,0,729.439,-1.54698,0.563213,1.97634,0.629815,-0.675447,-0.221518,0.921179,1.61584,-0.0144983,0.41342,5.77719,4.94513,0.996912,0.992932,0.125,0.211796,0.325213,0.216429,0.138689,0.162661,0.237553,0.293394,0.174658,8
-729.005,0.99571,0.0943947,5,31,0,731.561,-1.56152,1.19415,1.7142,-0.031587,-1.14008,0.370551,1.24281,2.04631,-0.012272,0.408198,6.00403,4.87238,0.997537,0.992403,0.125,0.254629,0.296966,0.171588,0.116407,0.196192,0.258417,0.326024,0.172711,8
-729.234,0.993846,0.0958185,5,31,0,736.924,-1.58183,1.81575,2.10341,-0.673813,-0.409065,-0.294196,1.17521,1.48598,0.147548,0.344671,6.12597,4.88782,0.997819,0.992519,0.125,0.277682,0.297999,0.140147,0.151508,0.156668,0.235634,0.255469,0.177851,8
-721.592,0.999706,0.0968528,5,63,0,732.71,-1.27075,0.195744,1.74578,-0.321876,-0.696185,-0.792033,0.302732,0.980078,0.00476159,0.39764,6.15772,4.79765,0.997887,0.991818,0.125,0.232738,0.359725,0.198016,0.175436,0.169991,0.240421,0.292964,0.219453,8
-722.458,0.992211,0.0990967,5,63,0,725.37,-1.44581,0.509891,1.51468,0.150522,-0.187684,-0.181399,0.488488,-0.0540468,0.00672298,0.750915,4.5423,5.52464,0.989463,0.996029,0.125,0.256751,0.423502,0.2087,0.169843,0.170509,0.253696,0.184464,0.191428,8
-723.617,0.979371,0.0997721,5,63,0,732.826,-0.906377,-0.604998,0.916296,-0.763038,-0.161364,-0.31046,-0.237967,0.684099,0.0757775,0.850325,4.8397,5.33401,0.992153,0.995199,0.125,0.194533,0.468236,0.174335,0.260458,0.236788,0.248108,0.419538,0.301126,8
-722.015,0.967881,0.0977731,4,31,0,732.466,-0.942165,0.227681,1.11963,-0.619781,-1.41376,-0.477106,-0.613318,-0.547957,0.0507173,0.550781,4.94424,5.04616,0.992926,0.993607,0.125,0.306451,0.419337,0.21695,0.151764,0.230597,0.217556,0.223746,0.286135,8
-722.594,0.980749,0.0935619,5,31,0,727.993,-0.953314,-0.965131,1.19824,-1.51402,-1.11236,-1.38663,-0.414012,0.562448,-0.136688,0.458427,5.01001,4.54308,0.993373,0.989471,0.125,0.19849,0.40035,0.161463,0.187971,0.169527,0.24175,0.332817,0.265812,8
