# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1883340189
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,index.1,index.2,index.3,index.4
-742.603,0.986495,0.0283183,7,127,0,758.136,-1.19734,-0.21449,-0.191519,-1.50801,0.178366,-0.707746,1.74779,0.353261,-0.186631,0.223358,-0.787994,-1.94167,-0.490452,-0.286252,-0.543836,0.744472,0.144984,0.670158,0.105956,0.249857,0.0160323,0.128141,4.68249,5.63923,0.990829,0.996457,0.00168979,0.242434,0.24288,0.218231,0.250135,0.232995,0.282484,0.259797,0.23482,0,0,0,0,0.246373,0.251399,0.24875,0.256138,0,0,0.222786,0.281745,0.247135,0.234527,0.244061,0,6,8,6,9
-738.329,0.99747,0.0287324,7,127,0,752.186,-1.04954,-1.16686,-0.70522,-0.03404,-0.696492,-0.550028,-0.0270837,0.613272,0.441048,-0.279261,0.462488,-0.341255,-0.481908,-1.43255,-0.227565,0.155286,0.234143,1.33485,0.529015,0.084045,0.0771251,0.0536532,5.80627,4.43126,0.997,0.98824,0.00168979,0.163018,0.199126,0.261774,0.199863,0.21254,0.262485,0.218339,0.215896,0,0,0,0,0.220261,0.211673,0.21355,0.220353,0,0,0.21147,0.216153,0.221989,0.220408,0.213886,0,6,8,6,9
-741.151,0.987912,0.0300191,7,127,0,750.477,-1.07442,0.0475831,-0.968054,-0.959225,-0.469087,-0.487146,0.149578,1.09897,-0.174963,-0.782861,0.994129,-1.39213,0.758655,-1.126,1.09842,0.41957,0.56845,-0.209979,0.278129,0.0619514,0.136127,0.184321,5.18308,5.23752,0.994421,0.994715,0.00168979,0.253541,0.204022,0.20442,0.227406,0.226528,0.258927,0.237832,0.223901,0,0,0,0,0.223159,0.234874,0.234435,0.250256,0,0,0.211894,0.232086,0.264601,0.221631,0.202962,0,6,8,6,9
-740.258,0.999422,0.0305487,7,127,0,752.73,-1.42462,-0.638755,-0.166571,0.686339,0.559015,0.481456,1.32844,-0.586567,-0.879175,-0.0339189,-0.655545,0.00935759,-0.259564,0.931772,0.985783,-1.20435,1.82561,-1.46652,0.406391,0.178024,0.132116,0.00632362,5.38251,4.82548,0.995425,0.992041,0.00168979,0.152604,0.179096,0.235775,0.226583,0.221109,0.285949,0.225174,0.21632,0,0,0,0,0.220685,0.217838,0.216117,0.235437,0,0,0.221814,0.222729,0.220664,0.22035,0.221258,0,6,8,6,9
-742.798,0.973786,0.0320387,7,127,0,754.627,-1.44791,0.375442,-0.266279,1.28129,-0.723208,-0.485989,1.47637,-0.182597,-0.479658,0.297093,0.800251,0.0728069,-1.61393,1.60045,1.08783,-1.12349,0.376364,-1.67177,0.17771,1.0729,0.455512,0.0173958,5.24022,5.10595,0.994729,0.993976,0.00168979,0.199966,0.182811,0.226119,0.171288,0.177199,0.232046,0.218192,0.169936,0,0,0,0,0.2437,0.115141,0.126555,0.260293,0,0,0.195992,0.201251,0.196798,0.196009,0.198078,0,6,8,6,9
-738.197,0.958837,0.0313838,7,127,0,751.379,-0.100345,-0.462153,0.252785,-1.13956,0.434327,-0.0624642,1.35137,-1.17414,-1.22529,1.2637,1.93601,0.508499,0.63599,-0.416825,0.356178,0.658736,0.0970932,1.03755,0.254276,1.02392,0.0314769,0.0491944,4.91106,5.2102,0.992689,0.994569,0.00168979,0.189965,0.2195,0.164878,0.227504,0.206086,0.271016,0.225037,0.216096,0,0,0,0,0.216438,0.224899,0.222203,0.229935,0,0,0.220905,0.233026,0.211694,0.211277,0.232261,0,6,8,6,9
-739.857,0.999122,0.0295723,7,127,0,750.032,-1.75197,0.293789,-1.23332,0.0484039,-1.46407,-0.0663762,0.442996,0.670278,0.327396,0.417446,-0.502604,0.505072,0.566882,-0.65801,-1.4095,1.04233,-0.691311,-0.402863,0.246114,0.766356,0.0242562,0.314157,5.35005,4.42221,0.995275,0.988135,0.00168979,0.23984,0.178284,0.229046,0.170142,0.224116,0.246571,0.232832,0.189473,0,0,0,0,0.215352,0.209273,0.214886,0.216958,0,0,0.191517,0.217303,0.229583,0.21124,0.215952,0,6,8,6,9
-741.615,0.975749,0.0309521,7,127,0,751.657,-0.701797,-0.0395897,-0.0710984,-0.365017,0.853608,0.753636,1.15251,-1.27698,-1.57147,0.500069,-0.336409,-1.03361,-0.734285,0.772187,-0.591247,0.97834,2.06373,-1.82031,0.42181,0.437536,0.134202,0.0170333,4.74439,5.26559,0.991375,0.99486,0.00168979,0.216645,0.214403,0.194296,0.287125,0.278592,0.313541,0.270389,0.246004,0,0,0,0,0.24234,0.273269,0.270642,0.281217,0,0,0.262882,0.264184,0.256314,0.25537,0.262056,0,6,8,6,9
-742.685,0.985213,0.0304824,7,127,0,752.719,-1.50821,-0.696278,-1.53238,-0.97007,-1.90304,-1.6734,0.372103,0.624284,0.493117,-0.868569,0.778982,0.801716,-0.452389,-0.770005,-0.164028,-0.838355,-0.953069,1.68979,0.218164,0.806381,0.0204898,0.0685999,5.45229,4.89237,0.995732,0.992552,0.00168979,0.226946,0.196574,0.216649,0.184127,0.191765,0.270352,0.224507,0.206748,0,0,0,0,0.217373,0.214162,0.214949,0.222053,0,0,0.198742,0.221874,0.224855,0.223301,0.207622,0,6,8,6,9
-741.943,0.999399,0.0307549,7,127,0,754.302,-1.56193,-0.69052,-0.057428,-1.05289,0.978078,0.72009,1.23125,1.16016,0.367845,1.13801,0.327522,0.0469863,1.4326,-0.859958,-0.481246,0.973024,1.30272,-1.25785,0.315408,0.183403,0.0279289,0.0222562,4.70324,4.60317,0.991016,0.990079,0.00168979,0.167489,0.197178,0.152163,0.253931,0.238843,0.269336,0.233375,0.208631,0,0,0,0,0.217663,0.227368,0.226119,0.228599,0,0,0.222028,0.223977,0.223706,0.220692,0.223621,0,6,8,6,9
-738.439,0.874007,0.0321538,6,127,0,750.458,-1.19891,-0.0411336,-1.04462,-0.878667,-0.251618,-0.559853,0.926255,0.40664,-0.0281674,0.684228,0.444301,-0.951246,0.922479,-2.35817,-0.275423,0.201069,-0.325452,-0.166844,0.242611,0.256594,0.0611526,0.287159,5.44647,5.73948,0.995707,0.996794,0.00168979,0.253703,0.210608,0.217349,0.244204,0.23073,0.300376,0.256372,0.235886,0,0,0,0,0.242544,0.249584,0.246107,0.26317,0,0,0.203047,0.280232,0.251333,0.228715,0.266523,0,6,8,6,9
-733.612,0.994123,0.0245155,7,255,0,745.248,-1.21806,-0.381481,-0.0624076,0.159259,-0.232308,-0.0442815,0.478942,-0.0226015,-0.464873,0.219377,0.198358,-0.709083,0.735155,-1.0887,1.42143,0.208747,1.49924,1.05875,0.806126,0.807356,0.22831,0.0544037,5.44259,4.58189,0.99569,0.989868,0.00168979,0.160111,0.197592,0.227288,0.17687,0.199907,0.275366,0.234424,0.176976,0,0,0,0,0.212345,0.197982,0.204787,0.224616,0,0,0.209275,0.213952,0.209467,0.205569,0.211622,0,6,8,6,9
-737.142,0.997469,0.0253122,7,127,0,746.339,-1.49414,0.225663,-0.495025,0.153628,0.360321,-0.139571,0.891777,0.495778,0.101038,1.82189,-0.898206,0.0792903,-0.208348,0.241659,0.361833,-0.65223,-0.167209,1.26753,0.271276,0.449794,0.0158719,0.325016,4.15849,5.85768,0.984609,0.99715,0.00168979,0.2518,0.217046,0.248167,0.258685,0.233742,0.287017,0.265253,0.232433,0,0,0,0,0.25118,0.25179,0.250315,0.253364,0,0,0.209878,0.270533,0.246005,0.223085,0.333778,0,6,8,6,9
-735.734,0.991949,0.0263346,7,255,0,747.645,-0.205499,-1.20377,-1.21289,-0.86527,-1.17537,-0.314132,-0.360296,-0.267765,-0.501916,0.26105,0.38277,1.16062,-0.331755,-1.75876,-0.589356,0.519878,0.0136001,-0.82122,0.539533,0.855285,0.12524,0.756057,6.99612,5.10983,0.999085,0.993999,0.00168979,0.188541,0.187794,0.217883,0.190883,0.272336,0.267465,0.23951,0.205389,0,0,0,0,0.221534,0.215004,0.233481,0.232463,0,0,0.220044,0.214173,0.226056,0.196869,0.302481,0,6,8,6,9
-736.751,0.996095,0.0270086,7,127,0,747.583,-0.205773,0.0276484,-0.336043,-0.138032,-0.259039,-0.0807944,0.0646729,-0.444788,-0.57667,1.45327,-0.276554,2.13869,0.0764687,1.50483,-0.538046,-0.205537,-1.48148,1.33345,0.943473,1.28893,1.17963,0.0938158,4.011,5.80825,0.982207,0.997006,0.00168979,0.277583,0.214469,0.247476,0.226913,0.257625,0.284609,0.266125,0.234472,0,0,0,0,0.246369,0.220965,0.259045,0.293101,0,0,0.252205,0.254769,0.245866,0.243596,0.28008,0,6,8,6,9
-732.455,0.935813,0.0279659,7,127,0,745.569,-0.194796,-0.578212,-0.239068,0.238637,-0.344029,0.0854236,0.431507,-0.530182,-0.591812,0.795521,0.532577,0.444085,-0.80939,0.102328,0.541613,-0.0207445,-0.957077,1.78301,0.6086,1.97712,0.474824,0.0329386,4.6871,5.28196,0.990871,0.994943,0.00168979,0.171493,0.202756,0.253655,0.19265,0.236459,0.27644,0.233535,0.21264,0,0,0,0,0.232265,0.18695,0.219655,0.248838,0,0,0.225334,0.227309,0.221852,0.221505,0.229399,0,6,8,6,9
-733.469,0.896138,0.0250059,7,127,0,745.381,-0.796845,-0.518315,-1.10452,-0.219965,-0.23311,-0.483444,-0.111341,-0.245239,-0.203745,1.70622,-0.156853,-0.550862,-0.0841228,-0.297302,-1.0788,0.425763,1.03058,-0.657055,0.247289,0.738937,0.176075,0.512904,4.85523,4.82136,0.992273,0.992009,0.00168979,0.24335,0.218267,0.256836,0.256232,0.244901,0.261864,0.244594,0.250153,0,0,0,0,0.248479,0.248058,0.240138,0.251973,0,0,0.202924,0.2355,0.223376,0.227085,0.4386,0,6,8,6,9
-736.553,0.982825,0.0203514,7,127,0,742.53,-0.279255,-0.504651,-0.386283,-1.75389,-1.22513,-0.683563,0.0387798,-0.590276,-0.719709,0.583651,0.822164,0.373383,-0.120335,0.895205,0.758841,-0.46578,0.836892,0.481709,0.29054,0.903336,0.0313427,0.0906813,5.31547,5.16357,0.995109,0.994311,0.00168979,0.254849,0.261427,0.192237,0.217202,0.245113,0.285938,0.258367,0.236704,0,0,0,0,0.245598,0.248665,0.251832,0.256099,0,0,0.243309,0.255507,0.244862,0.24271,0.264968,0,6,8,6,9
-734.747,0.99577,0.020428,7,255,0,746.309,-0.730926,-0.0888162,-1.25133,-0.423418,-0.194629,-0.329213,0.0133398,-0.403295,-0.579295,1.88052,0.850021,-0.106791,-1.94546,-0.830996,1.0611,0.287634,-0.896345,-0.424916,0.511631,0.42396,0.253955,0.232017,5.23504,4.92323,0.994702,0.992777,0.00168979,0.257134,0.160805,0.226002,0.246995,0.234491,0.267176,0.238988,0.225857,0,0,0,0,0.227741,0.23798,0.231919,0.247555,0,0,0.221329,0.235217,0.218404,0.211564,0.320858,0,6,8,6,9
-732.215,0.995192,0.021139,7,127,0,743.871,-0.151675,-0.359851,-0.330086,-0.698152,-1.32233,-0.60642,0.094684,-0.323933,-0.449482,1.06662,-0.214616,0.254548,-0.593765,-0.268971,0.565322,0.585216,-0.914496,-0.843506,0.571418,1.13953,0.343598,0.481005,5.29565,4.92528,0.995012,0.992792,0.00168979,0.257947,0.261162,0.223236,0.168183,0.232313,0.309725,0.258244,0.232472,0,0,0,0,0.243543,0.207028,0.249254,0.295709,0,0,0.206084,0.26567,0.22885,0.218522,0.364026,0,6,8,6,9
-743.538,0.995282,0.0218306,7,127,0,750.738,-1.2914,0.0729619,-2.06557,0.822471,0.7514,0.586583,-0.449602,-0.17555,-0.555816,1.836,0.333971,-0.683036,1.50527,0.731239,-1.4625,0.29641,-0.214136,-0.130279,0.0128126,0.741838,0.492487,0.0701584,4.89249,5.35372,0.992553,0.995292,0.00168979,0.223809,0.219133,0.225464,0.225307,0.224942,0.22266,0.243504,0.19565,0,0,0,0,0.244453,0.238072,0.223717,0.147696,0,0,0.229729,0.21724,0.220495,0.215988,0.24544,0,6,8,6,9
-737.867,0.991742,0.0225353,7,127,0,750.744,-0.264025,1.20798,-0.815226,-0.762405,-1.55566,-0.727359,0.120153,-0.442544,-0.413916,-0.0732609,-0.0978048,-0.0550572,-1.10561,0.862861,-0.341694,1.1625,0.105817,0.0584735,0.166102,0.676568,0.531361,0.327067,4.77068,4.79407,0.991597,0.991789,0.00168979,0.303135,0.23799,0.239564,0.216674,0.240612,0.266887,0.249369,0.252949,0,0,0,0,0.245872,0.17652,0.249321,0.341922,0,0,0.225545,0.276735,0.241979,0.243674,0.264452,0,6,8,6,9
-738.121,0.999027,0.0230577,7,127,0,748.21,0.0191381,0.439122,-2.41902,-0.49294,-1.71108,-0.606541,-0.889203,-0.611026,-0.67967,0.312724,-0.563078,-0.783172,-0.67221,0.781267,-0.0109185,0.731294,0.0679025,0.226283,0.0638173,1.09701,0.550965,0.226113,5.19751,4.56905,0.9945,0.989739,0.00168979,0.231748,0.201124,0.22142,0.20842,0.220183,0.217129,0.221071,0.208488,0,0,0,0,0.240106,0.139177,0.228894,0.202617,0,0,0.215047,0.204538,0.214877,0.212291,0.251859,0,6,8,6,9
-736.236,0.999569,0.023981,7,127,0,743.475,0.433581,0.130208,-0.221129,-0.560816,-0.693499,-0.568488,-0.524205,-0.657903,-0.780557,1.18753,-0.241327,-1.22563,-0.960615,0.582526,0.0960448,1.3825,-0.271993,-0.0991628,0.0475485,1.34179,0.697534,0.421399,4.25547,5.67409,0.986012,0.996578,0.00168979,0.253609,0.250508,0.247533,0.246377,0.247466,0.247852,0.261488,0.23138,0,0,0,0,0.250899,0.234153,0.24991,0.255657,0,0,0.235253,0.238622,0.228552,0.219579,0.391707,0,6,8,6,9
-731.92,0.909412,0.0249549,7,127,0,745.28,-0.777127,-0.810644,-1.29072,-0.00509824,-0.344894,-0.289197,-0.105687,-0.124142,-0.107043,0.560262,-1.31275,-0.126165,-0.312159,-0.239765,0.363757,-0.458319,-0.850779,0.293933,0.447173,0.742507,0.375523,1.24865,6.05657,5.70729,0.997663,0.996689,0.00168979,0.206564,0.17414,0.270378,0.242037,0.246542,0.261777,0.232008,0.23422,0,0,0,0,0.24193,0.219853,0.223372,0.235243,0,0,0.185244,0.222097,0.218167,0.221807,0.394421,0,6,8,6,9
-736.174,0.996201,0.0211249,7,127,0,745.828,-1.17182,-0.265377,-0.255107,-0.0253567,0.0188641,-0.26995,0.307847,0.104995,-0.231524,1.95493,-1.07417,0.408605,1.95217,-0.549543,-1.1247,0.605845,-1.55625,-1.25016,0.937243,0.890248,0.0858928,0.17944,4.64071,4.20299,0.990441,0.985269,0.00168979,0.197319,0.198839,0.235131,0.242617,0.196645,0.295369,0.253682,0.20177,0,0,0,0,0.231775,0.232442,0.228111,0.236831,0,0,0.215713,0.233541,0.227169,0.216868,0.289695,0,6,8,6,9
-737.259,0.977004,0.0218137,7,255,0,748.182,-0.125713,0.62723,-0.596778,-0.484829,0.0800302,-0.455748,1.11526,-1.16062,-1.09098,0.762679,1.27614,0.073609,-0.360519,0.682973,0.0805572,0.576984,1.00168,-0.251768,0.308348,0.89034,0.0422014,0.0716386,5.07728,6.06765,0.993802,0.997689,0.00168979,0.277199,0.208273,0.214016,0.244731,0.215526,0.308292,0.244652,0.25618,0,0,0,0,0.246796,0.251211,0.247022,0.259438,0,0,0.245929,0.267199,0.236762,0.237657,0.262326,0,6,8,6,9
-738.487,0.997396,0.0215584,8,255,0,749.195,-0.217588,-0.453715,-1.36799,-0.625012,-0.117077,-0.683729,0.453795,-1.00332,-1.34446,0.877136,0.675247,-1.7008,-1.26605,-2.14719,0.66133,-0.825439,-0.423075,0.337731,0.173253,0.723207,0.0793792,0.12553,5.20978,4.88361,0.994567,0.992487,0.00168979,0.231232,0.20439,0.226022,0.241712,0.224255,0.260208,0.251569,0.208168,0,0,0,0,0.229929,0.2371,0.22911,0.245339,0,0,0.226721,0.252596,0.219797,0.212574,0.262707,0,6,8,6,9
-735.543,0.957105,0.0223009,7,127,0,751.409,0.451851,-0.64974,-0.427127,0.398167,-0.211404,-0.39967,-0.0214753,-0.837351,-0.880726,1.84713,0.225703,-1.55388,0.713114,-1.06533,1.49837,-0.86698,0.25905,0.93747,0.306366,1.87889,0.460912,0.15304,4.83757,5.17539,0.992136,0.994378,0.00168979,0.20408,0.2153,0.260694,0.226591,0.216714,0.236871,0.231155,0.217107,0,0,0,0,0.253572,0.204357,0.190666,0.218891,0,0,0.220634,0.230687,0.209394,0.208304,0.284898,0,6,8,6,9
-735.201,0.99799,0.0210772,7,255,0,742.282,0.422238,-0.631674,-0.493471,0.420052,-0.136059,-0.393219,0.0206729,-0.80336,-0.892098,1.85601,0.213406,-1.54905,0.661741,-1.08286,1.49214,-0.913353,0.295266,0.946171,0.305646,1.9364,0.450057,0.15493,4.8099,5.15023,0.991917,0.994235,0.00168979,0.199739,0.206524,0.255573,0.224849,0.211551,0.233237,0.232731,0.203696,0,0,0,0,0.247074,0.203738,0.185698,0.215354,0,0,0.215518,0.226482,0.205035,0.202817,0.27969,0,6,8,6,9
-737.012,0.979932,0.0218178,7,127,0,748.435,-0.714025,-1.58155,-0.460876,-0.0131299,-0.588179,-0.421733,0.131201,-0.235677,-0.366896,0.449078,1.17428,0.0939356,-1.34633,0.914134,-0.496609,-1.32361,-2.07113,-0.873104,0.285505,0.965282,0.607847,0.365639,5.56606,4.31769,0.996189,0.986845,0.00168979,0.16987,0.219507,0.242027,0.213384,0.221414,0.24961,0.230039,0.208575,0,0,0,0,0.23751,0.18037,0.195725,0.25365,0,0,0.202278,0.236562,0.213387,0.205507,0.25799,0,6,8,6,9
-739.615,0.996483,0.021692,7,127,0,756.6,-1.6742,-0.256963,-0.659026,1.10201,0.736918,-0.253091,1.09964,0.444903,0.134456,2.37513,-0.716134,-0.978426,2.12515,0.108777,0.603876,-1.1927,1.28987,-0.090769,0.168483,0.57777,0.200664,0.131125,4.66996,4.91237,0.990714,0.992699,0.00168979,0.214342,0.20321,0.255171,0.243721,0.214451,0.255095,0.244021,0.212659,0,0,0,0,0.244102,0.230915,0.197701,0.244014,0,0,0.210205,0.240972,0.225711,0.218717,0.272657,0,6,8,6,9
-740.723,0.994401,0.0223595,7,255,0,755.973,-1.28206,-0.410223,-0.0989174,-0.114477,-0.902011,0.676469,0.946384,0.456665,-0.211394,-1.37365,-0.660464,-0.430849,-0.0593293,-0.645756,-0.175518,1.90307,-0.258244,0.19751,0.226659,0.281296,0.0178003,0.01503,5.69265,4.79483,0.996641,0.991796,0.00168979,0.211405,0.22339,0.22278,0.193444,0.255299,0.267083,0.246434,0.213345,0,0,0,0,0.23173,0.229258,0.234232,0.23509,0,0,0.23344,0.234163,0.232853,0.231074,0.228002,0,6,8,6,9
-734.782,0.998927,0.0229313,7,255,0,750.727,-0.234741,-0.0295886,-1.37927,-0.768278,-0.516848,-0.105918,0.44814,-0.401402,-0.523803,1.70182,-0.203003,-0.0921354,1.88439,0.660896,-0.000944646,0.0965769,1.07259,-0.494754,0.263481,1.47706,0.203017,0.389194,4.67794,5.21015,0.990788,0.994569,0.00168979,0.281558,0.21651,0.244556,0.256778,0.277583,0.307196,0.28195,0.247548,0,0,0,0,0.252208,0.261749,0.277826,0.300422,0,0,0.25022,0.292438,0.229423,0.22117,0.401258,0,6,8,6,9
-742.452,0.837087,0.0237381,7,127,0,749.645,-1.26005,0.305512,-2.43671,0.121558,0.355056,-0.17331,1.49512,0.742827,-0.073222,0.227003,0.292446,-0.410889,-1.62291,-0.841603,-0.358351,0.354891,-1.04462,0.994466,0.186392,0.0836937,0.0245605,0.0452548,5.35733,5.20069,0.995309,0.994517,0.00168979,0.243091,0.161547,0.23684,0.244793,0.227054,0.286148,0.240477,0.228335,0,0,0,0,0.234561,0.235582,0.233275,0.240614,0,0,0.229337,0.242825,0.236678,0.230131,0.232525,0,6,8,6,9
-741.25,0.998653,0.0173424,8,255,0,753.065,-0.420531,-0.519527,0.751464,0.9981,-0.309794,-1.39467,0.763279,-0.591641,-0.504723,0.947095,-0.42062,0.203552,1.42248,0.521646,0.264294,-0.0576172,1.08132,-0.952592,0.0768168,1.42662,0.16745,0.183316,5.27575,5.15355,0.994912,0.994254,0.00168979,0.223795,0.241041,0.24449,0.22658,0.212437,0.241206,0.222097,0.244036,0,0,0,0,0.255128,0.215989,0.186955,0.247772,0,0,0.193886,0.262753,0.217796,0.220507,0.269289,0,6,8,6,9
-740.884,1,0.0179571,8,255,0,752.865,-1.25837,-0.0705475,-1.67933,-0.393316,-0.520987,-1.4037,2.10035,0.743003,-0.280389,0.34994,1.19069,1.18781,-0.973541,-0.156983,0.879981,-0.374803,-1.09977,0.215711,0.0904036,0.261742,0.11829,0.0476967,4.76123,4.99655,0.991518,0.993284,0.00168979,0.234677,0.209729,0.229512,0.227491,0.213862,0.271455,0.25316,0.206213,0,0,0,0,0.229965,0.227318,0.20961,0.285857,0,0,0.217638,0.247148,0.23541,0.226815,0.232083,0,6,8,6,9
-742.366,0.996972,0.0186365,7,127,0,752.617,-1.3394,0.138422,0.455866,0.263483,0.427608,0.534472,0.505591,-0.164786,-0.750768,0.894669,-1.20198,-0.34056,1.34849,-1.50511,1.21513,-0.896004,0.911904,0.2563,0.264603,0.0451208,0.175865,0.0481201,4.62442,5.1392,0.990286,0.994172,0.00168979,0.22369,0.238611,0.229488,0.237255,0.242409,0.241009,0.238681,0.233912,0,0,0,0,0.232572,0.237761,0.241183,0.240255,0,0,0.23991,0.239657,0.23383,0.228818,0.243084,0,6,8,6,9
-746.369,0.996373,0.0192071,8,255,0,761.114,-0.950309,-0.124639,-1.74469,0.309401,-0.867382,-1.58035,-0.0317491,0.357351,0.225663,-1.82076,0.88996,0.558697,-1.69877,1.59583,-1.33661,0.946793,-0.774466,-0.684408,0.359556,0.111524,0.112203,0.00637667,5.08191,5.20566,0.99383,0.994545,0.00168979,0.267912,0.169807,0.299554,0.218927,0.178291,0.274503,0.231354,0.228789,0,0,0,0,0.243819,0.220598,0.207312,0.236923,0,0,0.228925,0.230648,0.231082,0.230935,0.228658,0,6,8,6,9
-743.832,0.995223,0.0197606,7,255,0,757.439,-1.04683,-0.317055,-1.02415,-0.865159,0.391445,0.296751,1.65283,-0.21768,-1.43034,-0.617836,0.259019,0.102459,-1.41035,-0.0337706,0.477251,-0.714629,-0.509213,-1.06532,0.122409,0.295212,0.0864705,0.00188748,6.88532,5.08925,0.998978,0.993875,0.00168979,0.21592,0.201709,0.204843,0.230867,0.228828,0.259216,0.253274,0.191858,0,0,0,0,0.214229,0.232939,0.231491,0.252827,0,0,0.227421,0.227867,0.227252,0.226854,0.22712,0,6,8,6,9
-745.004,0.998865,0.0202717,7,255,0,755.528,-0.871162,-0.512359,-0.430776,-0.0823393,-1.58853,-1.58044,-0.0836342,-0.648548,-0.28098,0.219341,0.405701,-1.05024,1.67176,-0.370532,-0.24647,0.47902,0.948416,-0.485082,0.176958,0.149845,0.0574647,0.00649019,4.14572,4.65477,0.984415,0.990574,0.00168979,0.253959,0.256703,0.268637,0.219607,0.219852,0.268592,0.242903,0.253147,0,0,0,0,0.253578,0.237587,0.237671,0.253564,0,0,0.245943,0.247744,0.247063,0.247506,0.24811,0,6,8,6,9
-743.211,0.999779,0.0209452,7,127,0,760.99,-1.66151,-0.497839,-0.324088,-0.0832554,0.750923,0.832767,1.85272,0.984976,-0.504896,-1.46159,0.704228,1.02846,0.496202,1.00322,-0.602782,0.229999,1.2661,-0.89872,0.400499,0.176093,0.0883862,0.0535281,6.44974,5.3173,0.998422,0.995118,0.00168979,0.153949,0.163203,0.176761,0.230479,0.236319,0.317265,0.242542,0.198548,0,0,0,0,0.21416,0.226519,0.227758,0.243584,0,0,0.225378,0.234809,0.226769,0.213413,0.205137,0,6,8,6,9
-749.05,0.996719,0.0216713,7,127,0,757.949,-1.2849,1.27242,-0.76595,1.88757,-0.65608,-2.03721,1.47935,-0.0799122,-0.386481,0.957389,-0.048251,0.754024,1.67572,-1.51075,0.231908,-0.0979937,1.81439,1.22665,0.0839477,0.174262,0.0999289,0.00766741,4.44549,4.8614,0.988405,0.99232,0.00168979,0.238793,0.209221,0.248258,0.210744,0.192182,0.241949,0.225765,0.216626,0,0,0,0,0.24573,0.201804,0.18053,0.238268,0,0,0.219203,0.22382,0.221764,0.221361,0.22313,0,6,8,6,9
-740.16,0.998799,0.0222704,7,127,0,756.523,-1.10054,0.856597,-0.958627,-0.388569,-0.53079,-0.92863,1.72136,-0.624964,-1.36625,-0.236306,1.17632,-0.518207,-1.05791,-0.284324,-0.288909,0.552597,0.0292653,1.25536,0.20039,0.0707689,0.0543145,0.0660659,5.18617,5.30293,0.994438,0.995048,0.00168979,0.266158,0.201432,0.220405,0.215555,0.202399,0.301277,0.242281,0.23288,0,0,0,0,0.236496,0.235118,0.231293,0.25758,0,0,0.228849,0.260871,0.232376,0.223833,0.236943,0,6,8,6,9
-747.575,0.998392,0.0229739,7,127,0,756.848,-1.27265,-2.89188,-0.596451,-0.283605,-0.530713,-0.8151,-0.0339541,1.4789,1.31705,-0.420118,0.198311,-0.729378,-0.0111542,-0.180575,1.19495,-2.00252,1.72025,-1.62602,0.121548,0.232792,0.387812,0.0283452,4.85842,5.3378,0.992297,0.995217,0.00168979,0.191507,0.238343,0.2453,0.239794,0.233562,0.250949,0.237593,0.230862,0,0,0,0,0.243271,0.226101,0.207423,0.261493,0,0,0.228558,0.23247,0.240179,0.239346,0.23053,0,6,8,6,9
-746.314,0.993586,0.0236691,8,255,0,758.48,-0.0499468,1.61503,0.0715611,0.0204261,-0.802707,-0.920593,0.49359,-0.690244,-1.06407,1.67545,-0.0638561,0.814055,-0.0745416,1.27454,-1.2284,1.60033,-1.79964,2.30924,0.0660996,1.29771,0.170602,0.121732,5.31481,5.40852,0.995106,0.995542,0.00168979,0.250416,0.232003,0.231409,0.221996,0.22067,0.236943,0.267199,0.183617,0,0,0,0,0.240149,0.215754,0.21241,0.254988,0,0,0.21683,0.247112,0.221576,0.213911,0.274481,0,6,8,6,9
