# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=424225939
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgA_S_Serum_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgA_S_Serum_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,x_a.1,x_a.2,x_a.3,x_a.4,x_a.5,x_e.1,x_e.2,x_e.3,x_e.4,x_g.1,x_g.2,x_s.1,x_s.2,sigma,sigma_a_2,sigma_g_2,sigma_e_2,sigma_s_2,b,p_x_a.1,p_x_a.2,p_x_a.3,p_x_a.4,p_x_a.5,p_x_e.1,p_x_e.2,p_x_e.3,p_x_e.4,p_x_g.1,p_x_g.2,p_x_s.1,p_x_s.2,p_sigma,p_sigma_a_2,p_sigma_g_2,p_sigma_e_2,p_sigma_s_2,p_b,g_x_a.1,g_x_a.2,g_x_a.3,g_x_a.4,g_x_a.5,g_x_e.1,g_x_e.2,g_x_e.3,g_x_e.4,g_x_g.1,g_x_g.2,g_x_s.1,g_x_s.2,g_sigma,g_sigma_a_2,g_sigma_g_2,g_sigma_e_2,g_sigma_s_2,g_b
-140.04,0.993101,0.0127206,7,255,0,150.708,0.113344,0.122517,-0.0621606,-0.110802,-0.0533257,-0.0503589,0.215406,0.0804698,0.113338,-0.0416607,-0.118706,-0.0503438,-0.0860819,-0.0376124,-1.34344,-0.0418066,-1.94244,-0.885651,-0.511973,-0.563167,-1.45504,1.17052,-0.323631,-0.502054,1.43256,1.18388,-1.31962,-0.594976,-0.487389,0.904465,0.116387,-0.73263,0.202306,1.18529,-0.143011,2.45666,-0.00670258,-1.58698,2.40964,6.05473,-3.06754,-5.75347,-1.99891,-13.6429,0.924798,1.15356,0.798099,-6.59042,-19.0599,-2.43881,-21.3217,-14.3081,-1.47453,1.42016,-0.792955,-0.0931946,-11.2607
-136.855,0.986652,0.0125806,7,255,0,143.632,0.163937,0.027896,-0.113536,-0.0534308,-0.0101283,0.0858286,-0.185659,-0.186846,0.0267565,-0.0377829,0.0203091,-0.0639341,0.0104065,-0.00616999,-1.07509,-0.55004,-1.06572,-0.610043,-0.541794,0.160829,-0.724982,0.422564,0.760982,-0.249505,0.410836,-0.0690968,-0.20364,-0.728021,0.314269,1.84214,-0.0246308,1.81881,-0.81447,0.793985,-0.602051,1.23374,0.444559,1.12259,5.36155,1.03854,-5.47823,-0.325383,-0.407838,21.5726,-1.41074,-2.55684,0.445919,-2.56253,-2.96423,-2.5321,-0.775537,6.17886,-1.5048,-0.712572,-0.478397,-0.733353,2.67508
-140.295,0.986976,0.0123464,7,159,0,146.388,0.171593,-0.185861,-0.152756,-0.0913721,-0.00296391,-0.0776785,0.0941683,-0.359893,-0.0770932,-0.00646294,0.099861,-0.0207733,0.091486,-0.00381044,-1.38756,-0.278249,-1.88072,-0.975615,-0.560817,-1.20704,0.0768105,0.746682,-0.0519251,-0.754589,0.716809,-0.572725,-1.64796,0.171836,-1.10965,0.173958,0.917206,-0.240894,-0.325832,0.410249,-0.65346,1.22836,0.466651,-1.19037,6.45316,-12.3028,-8.2077,-3.95026,-0.169797,-18.8851,0.358189,-4.89341,-0.335516,2.04059,0.772416,0.0884193,12.3289,7.48989,-1.29846,-0.686495,-0.895284,-0.9048,-1.05266
-145.289,0.99538,0.0122469,7,191,0,154.266,-0.198076,0.0313942,-0.108425,-0.147036,0.03962,0.0706715,0.365759,0.546709,0.326608,0.0142434,-0.115282,0.0220069,-0.0819257,-0.00863095,-0.363443,-0.616556,-3.31784,-1.07374,-0.476408,-1.26639,2.1039,1.20307,0.396765,0.222815,1.13172,0.0482127,0.173852,-0.195753,0.437617,-0.283711,-0.935416,0.165802,0.425906,-1.56971,0.429408,2.01074,-0.0517908,-0.931306,-20.6401,2.37271,-2.78247,-4.22151,1.8558,16.8809,1.78787,7.67877,1.99977,8.60127,-11.1019,5.91273,-16.9076,-1.13847,0.589064,0.234247,-0.952729,-0.285928,0.399061
-144.584,0.977664,0.0125636,8,255,0,153.65,0.0883171,0.152151,0.0343058,-0.0719273,-0.145629,-0.0856985,-0.356006,0.375853,-0.371909,-0.0238466,0.258794,0.019103,0.0386973,0.0169948,0.0351703,-0.498019,-2.78868,0.601612,-0.827317,0.733609,-0.490434,-0.149227,-0.0221667,1.04598,1.04238,-1.14685,1.52594,-0.139943,-0.739037,-0.244869,2.01271,2.16964,-0.23656,0.576608,0.301194,1.05053,0.635424,-0.367959,-13.022,4.68841,-1.2429,-12.3806,-12.5091,-22.8983,-1.90489,5.30085,-2.2071,-24.645,7.99595,-17.9995,-47.2951,11.8147,-0.466767,-1.20568,-0.681398,-1.62993,-40.29
-143.557,0.998471,0.0122658,5,31,0,152.813,0.209386,0.0712338,-0.0716645,0.00574144,-0.30186,0.061338,-0.330393,0.128083,-0.38369,-0.0225581,0.0630432,-0.0433277,0.0931514,-0.0337841,-0.0921613,-0.549629,-2.71784,0.389451,-0.797316,0.492857,-1.85689,-0.0795097,-0.242166,1.55988,-1.01004,0.322783,-1.44462,0.217046,-0.576092,-1.19053,-0.0921829,0.404196,1.1465,-0.912113,-0.142382,0.418003,-0.947234,1.97641,-1.21343,-3.95918,-12.6557,-0.366443,-18.9935,11.946,-1.80007,1.7354,-2.32212,-21.8869,-5.48825,-35.0985,-19.8246,-14.9843,0.88019,-0.582726,-1.05124,-1.45377,-44.5278
-143.461,0.998526,0.0128279,8,255,0,150.647,0.0884526,0.214265,-0.0462661,-0.0458545,0.288744,0.11073,0.162362,0.127115,0.0489575,-0.0554006,-0.0172246,-0.0926688,0.0256303,-0.0337145,-1.02904,0.697651,-3.30615,-0.894609,-0.604432,-0.107888,0.762898,-1.4047,0.0856542,0.752834,-1.35642,0.866249,-0.107186,1.06155,-1.39987,-1.28789,-1.08725,0.863248,-0.624821,0.140058,0.127835,-0.449292,0.714601,0.903944,-2.29156,10.3455,-4.14109,-3.21386,6.53757,25.3589,0.739606,1.7671,0.30901,-54.507,-22.6077,-12.2114,-6.07311,-11.9126,-1.91139,3.74651,-1.09833,-0.589685,-32.0542
-140.654,0.996116,0.0134564,8,255,0,149.214,0.0801408,0.197455,-0.0178479,0.0575704,0.258839,-0.10084,0.228157,-0.260176,-0.204739,0.0199932,0.0506326,-0.0991393,0.010302,0.00383587,-0.194199,-1.80109,-0.708187,0.14516,-0.654737,-1.37831,0.798411,-1.10966,-1.10157,-0.0341698,-1.51554,-0.273943,-0.13668,-0.687717,-0.931762,0.743325,0.556509,0.970614,-0.417076,-1.02071,0.644934,-2.06658,-0.764109,-0.340004,-10.5196,8.54816,-5.72791,5.6124,6.27996,-35.205,0.640081,-4.61487,-1.19983,2.02967,0.573641,-20.5038,-17.2882,8.48376,-1.86413,-0.978982,0.745189,1.00086,-25.4779
-143.904,0.986872,0.0140412,6,63,0,151.864,0.205986,-0.0964621,-0.0678807,-0.133524,-0.0231103,-0.0688042,0.679544,-0.506181,-0.260868,0.110728,0.0202434,0.0154762,0.142751,-0.0225325,-0.278325,-1.50674,-0.678698,0.28475,-0.515069,0.535046,-0.507117,-2.62233,1.08565,-1.51169,-0.64609,0.807751,0.625714,0.0566354,-0.0501747,-0.0785788,-0.956805,1.00033,-0.612179,-0.327548,0.993447,0.0709684,0.121783,0.397995,13.2365,-5.03524,4.41284,1.63688,1.16238,-1.7754,4.63686,-7.09286,-1.14366,31.608,0.231546,18.8753,48.7346,-5.35166,-1.78687,0.0819348,-0.766717,4.23269,32.1781
-141.477,0.999765,0.0142713,7,255,0,148.111,0.0318423,0.0938282,-0.141893,-0.0444913,-0.0512478,-0.0333965,-0.20605,0.535499,0.307185,0.0038606,0.0678177,-0.126105,-0.0679116,-0.0107969,-0.800081,-0.768656,-2.04388,-0.0403506,-0.584079,-1.40765,0.638041,0.100456,0.105598,0.128889,1.85088,-1.41562,0.0644584,0.0496161,-0.95509,0.275401,-0.29,-0.60019,0.0997827,-0.0721745,1.07349,-1.20217,-0.566746,1.01929,-5.94651,2.73406,-10.3352,-2.09722,-3.10553,-11.6167,-1.28903,7.55309,1.90807,-7.2261,-2.0611,-18.7313,-33.0498,-0.00123728,-0.770942,-0.937192,-0.645763,2.20913,-29.1269
-139.837,0.990788,0.0150955,5,63,0,154.995,0.0559175,0.0841197,0.0964614,-0.120652,0.11588,-0.0469286,-0.0742473,-0.183908,-0.143459,0.084122,0.167101,-0.128259,-0.0692571,-0.029143,-0.261576,-0.566313,-2.05752,-0.106141,-0.467264,3.03436,-0.10029,1.36828,1.11097,-0.434353,0.455598,-0.466408,1.99626,1.03967,-0.55336,-0.819705,2.26296,2.01978,0.00677182,-1.37606,-0.345127,-0.18227,-0.214169,-0.204245,-2.65476,8.25928,16.9026,-1.98631,5.18431,-8.91378,-0.42811,-2.18435,-0.656841,30.9793,7.99236,-0.0353629,-4.22189,-8.55158,0.324376,0.598679,-1.07709,-2.24709,22.2238
-145.663,0.977487,0.0155556,7,127,0,150.465,-0.0082472,-0.128937,-0.176242,-0.0697546,-0.105383,-0.127695,0.478579,-0.193875,-0.27902,0.104029,-0.0646901,-0.186078,-0.0717047,-0.0419664,-0.782713,-0.13953,-1.03466,0.572439,-0.434916,-0.342971,0.440273,1.23785,-0.34096,-0.689128,1.29733,-0.951417,-0.725109,0.822643,0.889294,0.204185,0.0823315,-0.41151,0.288633,-0.439333,-0.401336,-1.18474,0.206258,0.696496,-8.05706,-12.8636,-12.1652,-1.99551,-4.6625,-39.7211,2.1359,-3.61604,-1.82857,14.0476,-20.7575,-42.6404,-40.2946,-19.4797,0.457437,0.148785,0.625334,7.26114,-29.5914
-144.438,0.973233,0.0154253,7,127,0,156.646,-0.085472,-0.165477,-0.144583,-0.0283384,0.0441006,-0.108779,0.143809,0.163798,0.175068,0.121466,-0.103929,-0.181364,-0.0281807,-0.00375827,-1.67233,-0.413417,-0.339734,0.642877,-0.334626,-0.220513,0.911194,-0.823957,-0.182281,0.699796,0.533561,1.15988,-1.01071,-0.263661,-2.6089,0.177957,0.472596,-0.998548,2.24816,0.682193,0.119205,-0.859706,0.936364,-2.09894,-6.33374,-10.182,-7.43549,0.533178,1.04431,-23.152,0.610323,4.35663,2.0484,37.2512,-11.0668,-25.1412,17.7215,0.566163,-0.873088,1.63889,-0.100581,1.51062,8.14509
-144.749,0.992203,0.0151229,6,95,0,153.896,-0.00142747,0.272984,-0.0405128,-0.243672,0.120061,0.0677156,0.119598,0.0396454,0.250079,-0.226186,0.00487097,-0.0398897,0.0488046,-0.0289282,-1.27869,-0.300678,-0.118517,0.682847,-0.532894,1.2231,0.130646,1.17054,1.35686,-0.114895,-1.03024,-0.0980619,-0.890541,-0.119913,1.52114,1.49665,1.13261,-0.691684,-0.301141,1.58911,0.416698,0.765847,-0.0487058,-1.40895,-4.09579,17.0202,-1.19391,-15.2764,2.93098,10.0841,-0.297658,2.26889,3.1915,-51.3912,0.23826,-12.8604,8.78458,-6.04738,-0.856828,0.416006,-0.141103,1.37227,-4.04249
-140.573,0.991894,0.0156749,6,79,0,150.892,0.126402,-0.1462,-0.174679,0.0504869,0.102876,-0.0728072,0.113904,-0.328982,-0.481001,-0.00798552,0.136446,0.0175025,0.0497593,0.000799484,0.015335,-1.03526,-0.454369,-0.341452,-0.42808,0.0679013,2.39487,-0.937164,-0.380132,-0.049141,1.5075,0.405776,-0.153846,-0.374643,-2.44089,-0.81637,0.373359,-0.492007,-0.866612,-1.17143,0.487951,0.407846,1.18353,0.580797,6.71418,-14.757,-9.22654,22.8064,7.08351,-5.13836,0.908682,-4.69787,-3.11251,6.989,4.99556,12.8701,10.7598,5.3962,2.11947,-0.963578,-1.08007,0.0368717,19.3481
-139.078,0.992893,0.0162308,7,127,0,146.412,0.00230219,0.165017,0.0441336,-0.153914,0.00499848,-0.0495497,0.175724,0.297218,-0.14348,0.0259489,0.149229,0.0117216,0.0478258,-0.0121035,-0.718237,-0.27465,-0.354509,0.817976,-0.568114,-0.318307,0.235928,0.560706,-1.66869,-1.46377,-0.888111,0.34381,0.105042,1.51423,0.899315,-0.292175,-0.867394,-0.575492,0.424222,0.210225,-0.940433,1.17474,1.12908,0.563599,-3.26969,13.3496,9.03233,-5.7214,0.754862,-1.40962,1.22301,9.12633,0.117637,20.8139,10.3116,29.6944,33.2938,-1.4094,-0.374742,0.581165,0.580466,2.81957,23.8354
-139.902,0.996864,0.0168502,7,255,0,145.865,0.190453,-0.0874388,-0.0269215,-0.184495,0.121859,-0.00140742,-0.265736,0.35307,0.307446,0.0320226,0.0418071,-0.187635,0.00519587,-0.0353026,0.268123,-0.915529,-2.06286,-0.179915,-0.442703,-1.12491,1.07736,0.621113,-0.969988,-1.35642,-1.13543,-0.635322,0.255896,0.453778,1.39993,-0.0520972,0.911923,0.786012,-0.394783,-0.636547,0.229469,-0.464854,-0.227909,0.274076,15.3611,-11.6371,9.70554,-12.4269,9.45801,0.807187,-1.39781,5.38693,1.97392,13.4237,0.709065,-13.4324,6.15765,-8.86607,2.42993,-0.447025,-0.659668,-1.17258,12.9642
-141.288,0.976459,0.0176828,7,127,0,148.683,0.254554,-0.157222,0.143694,-0.0837824,-0.113255,-0.0267462,0.272109,0.0142589,-0.349547,-0.0536771,-0.0128146,-0.0220264,0.00369873,0.0380915,-0.624517,1.02221,-1.67537,1.26869,-0.361618,0.127466,-0.101464,0.307807,1.30207,-0.32531,1.77554,0.339547,1.38251,-0.0614812,0.254874,1.07736,0.160162,0.262112,0.481636,-1.13193,1.56722,0.882579,0.833098,-0.96001,11.5166,-11.6925,15.0992,-1.22966,-3.36438,-4.82455,1.35397,0.759885,-1.96016,24.9353,-3.53679,27.2176,14.0577,27.4482,0.120856,-0.138596,-0.896423,1.95744,12.0627
-144.787,0.859739,0.0175203,7,127,0,154.386,-0.153837,0.0778024,-0.166849,0.0179114,-0.16087,-0.0582331,-0.30608,-0.525586,0.309049,0.0516614,-0.0341528,-0.117336,-0.0112386,-0.0310583,-3.95182,-0.484692,-2.29439,-0.0597691,-0.52981,-0.402137,-1.72591,0.879787,-0.185661,-1.32449,-0.115507,0.539292,0.242236,0.19635,0.98811,0.603434,0.568756,1.14082,1.31112,-2.05848,-1.26099,0.0146037,-1.50351,-0.565949,-8.10494,4.59537,-10.0749,1.40016,-4.04736,-14.1238,-1.67198,-7.3881,1.94523,16.1444,-8.54769,-9.71744,-6.64373,-9.9238,-0.956025,0.112392,-0.800018,-0.254271,-2.84334
-145.575,0.998708,0.0125793,8,255,0,150.248,0.0129774,0.0498884,-0.182837,-0.0370089,-0.0131557,-0.0548196,0.289385,-0.50958,-0.052637,-0.0462859,0.00650255,-0.0163641,0.0879838,-0.0247683,-5.80854,-0.851039,-2.61727,-1.09937,-0.557426,1.22121,-0.804634,-0.623812,1.10352,-0.813258,0.770249,0.381194,0.480056,-1.04362,0.502717,0.814855,0.205004,1.04644,0.416905,0.381996,-0.383967,-0.556768,0.146984,0.162832,0.624038,2.98273,-11.1354,-2.45002,-0.33166,-13.245,1.38059,-7.08781,-0.248072,-7.07884,-3.05931,0.466332,11.7869,-5.7416,-1.0023,-0.725856,-0.965507,-0.92635,-1.3071
-143.149,0.994913,0.0132885,8,383,0,153.354,0.0497432,-0.137126,0.172676,-0.10239,0.0619716,0.0612254,-0.29445,-0.305273,-0.399701,0.0461902,0.112856,0.0418533,0.0530352,-0.0228378,-2.89852,0.406523,-1.55642,1.581,-0.857634,0.37526,-0.422325,1.2872,1.17636,-0.706945,-0.735225,0.279887,1.82068,-0.358865,0.292977,-1.26987,-0.577918,-0.0553055,-0.545407,2.50044,0.761246,1.37586,-1.18231,-0.184537,1.93385,-8.30465,10.9978,-6.23729,1.56766,16.1094,-1.73682,-4.01387,-2.24125,26.4811,0.644518,43.0346,7.37389,-3.75545,-0.946754,0.704088,-0.762892,5.41664,7.72386
-144.982,0.713591,0.0138811,7,255,0,156.17,-0.0224969,0.0858796,-0.157458,0.0455543,-0.0516055,0.026433,0.175245,-0.018298,-0.977422,0.0202774,0.120186,0.138234,0.154877,-0.036072,-2.72603,-0.559503,-1.67072,1.20361,-1.0954,1.07995,1.64033,-0.726347,0.860304,0.156811,1.29914,-1.10407,-1.13023,0.145693,1.16421,-0.412786,0.723209,1.74573,1.10645,-0.620774,2.0636,0.0722256,1.1322,-0.876632,-2.0434,4.88606,-9.3149,3.658,-1.37459,5.31011,0.678603,-0.0587408,-5.86632,5.50237,1.77978,24.4579,-3.1306,-10.8645,-0.950976,-0.913249,-0.875007,-0.611686,-5.36578
-145.003,0.999741,0.00679097,8,383,0,154.202,0.152904,0.138349,0.0363248,-0.0737701,0.0627144,-0.00769403,-0.461003,-0.0628551,-0.479789,-0.0513474,0.144306,-0.191773,-0.142761,0.00641153,-2.04609,-0.702981,-3.3662,0.806467,-0.118276,-0.348861,0.107513,-1.68127,0.935556,0.125048,0.296483,-0.447149,0.359666,2.4537,-0.170038,-0.434386,0.0352455,0.697665,0.0782647,1.32971,0.0116271,-2.22777,-0.00165144,-0.816478,6.81929,8.64304,3.51532,-3.33047,1.72147,-1.31255,-2.32612,-0.779403,-2.83585,-1.80981,7.34035,0.730965,-1.27871,10.7267,-1.03519,-0.958145,-0.986698,-5.75419,18.791
-143.284,0.992995,0.00721922,8,511,0,154.852,0.166783,0.0211626,0.0458476,0.0576087,-0.129985,-0.00603048,-0.280143,-0.213165,0.425726,0.0430714,0.00561994,0.00404038,0.0754246,-0.0171178,-3.52434,0.185545,-2.34118,1.31407,-0.714198,-0.245919,-1.10458,-0.418064,0.257855,0.488766,0.53377,1.83663,-1.64588,0.538223,-1.43439,-0.885118,0.171662,-0.629677,0.854054,-1.02555,1.07658,1.45211,0.690744,2.43443,8.21965,1.31121,3.07801,4.28767,-3.24048,-0.0262658,-1.50401,-2.85663,2.66071,35.1055,-6.26594,-1.07432,73.5623,-3.96062,-0.981043,1.28212,-0.865326,7.33642,16.0659
-144.567,0.970391,0.0075302,8,255,0,152.957,-0.0215914,-0.171748,0.00731021,-0.187754,-0.0271089,0.00884272,-0.0663611,0.0125139,-0.55929,-0.099099,0.121144,-0.10584,0.00434507,0.0320009,-3.65816,-1.03425,-2.87783,-0.0121258,-0.570966,1.84303,0.447285,0.375324,0.17438,0.642776,0.155715,-0.957264,1.33407,0.0850082,0.505248,-0.501331,0.133199,-0.713823,-0.492237,-0.353952,0.988915,0.0976705,2.50817,1.09169,-1.48559,-10.464,0.486924,-12.4651,-0.738584,1.18786,-0.419173,0.19283,-3.34022,-24.6336,3.29236,-15.7146,-11.4729,23.4552,-0.958126,-0.639898,-0.954592,0.466844,-17.4158
