# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1572216266
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgA_N_Serum_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgA_N_Serum_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,x_a.1,x_a.2,x_a.3,x_a.4,x_a.5,x_e.1,x_e.2,x_e.3,x_e.4,x_g.1,x_g.2,x_s.1,x_s.2,sigma,sigma_a_2,sigma_g_2,sigma_e_2,sigma_s_2,b,p_x_a.1,p_x_a.2,p_x_a.3,p_x_a.4,p_x_a.5,p_x_e.1,p_x_e.2,p_x_e.3,p_x_e.4,p_x_g.1,p_x_g.2,p_x_s.1,p_x_s.2,p_sigma,p_sigma_a_2,p_sigma_g_2,p_sigma_e_2,p_sigma_s_2,p_b,g_x_a.1,g_x_a.2,g_x_a.3,g_x_a.4,g_x_a.5,g_x_e.1,g_x_e.2,g_x_e.3,g_x_e.4,g_x_g.1,g_x_g.2,g_x_s.1,g_x_s.2,g_sigma,g_sigma_a_2,g_sigma_g_2,g_sigma_e_2,g_sigma_s_2,g_b
-145.238,0.992594,0.00631516,5,31,0,186.27,0.190278,0.264985,0.0572794,0.0871839,0.486102,-0.0145134,0.181306,-0.249299,-0.330645,0.251086,0.0259662,0.0288149,-0.0634428,-0.149764,-0.522407,0.908623,0.709117,0.0696998,-1.15699,1.17454,0.719275,1.34485,0.996296,2.66198,0.694685,-0.0830599,2.3171,-1.16745,-2.03103,3.31762,-1.60403,3.799,5.22243,-0.847805,0.365991,1.34226,0.0786796,0.993455,9.80236,6.56852,-8.50886,-0.879901,10.6605,-68.0037,6.82724,-29.3901,-18.3738,22.4922,-90.6452,1.24508,-61.913,-61.6261,-4.8595,-8.75051,14.9183,3.29606,-49.6528
-137.539,0.999424,0.00624059,5,31,0,152.946,0.177059,0.184117,0.0367844,-0.00314874,0.384472,0.0981592,0.240779,-0.118827,-0.254352,0.0536434,0.220854,0.127654,0.219054,0.0405085,-0.586629,0.968438,0.71486,-0.119086,-1.11326,-0.801231,-1.44766,-0.136515,-0.831913,-1.6059,0.270741,0.250844,1.7829,1.3968,-2.73369,1.45806,0.40574,2.13928,0.536157,-0.655878,0.48352,-0.345263,-1.90915,0.682196,12.0457,12.503,-0.270146,-4.45984,10.9869,22.2747,6.13664,-0.106032,-10.1976,-39.9863,58.1706,9.3954,37.7413,46.8721,0.807807,9.28141,4.13577,-0.112884,-1.64711
-127.846,0.999558,0.00638927,7,127,0,146.144,-0.203987,-0.119665,-0.132967,0.033229,-0.231093,0.0169628,0.0434059,0.116314,0.839793,0.126237,-0.104363,-0.152741,0.0473752,-0.173479,-0.809277,0.713096,0.546668,-0.671883,-0.635643,-0.407554,0.168722,2.21525,1.03298,0.701853,-0.537948,1.48587,1.21913,-1.55282,1.63464,-0.861493,-1.41177,-1.18603,-1.28562,0.459005,1.3839,1.01073,1.18623,-3.24305,-8.12204,-7.05291,-7.78818,4.51523,-8.65789,-5.46969,2.49873,7.87848,14.3326,62.013,-30.4113,-12.4483,7.19813,-54.6156,-0.336561,8.08761,9.19689,-0.969026,4.80576
-118.302,0.996648,0.00661199,7,127,0,135.188,0.0501174,0.112932,0.0991502,0.00101968,0.189832,-0.104315,-0.392704,-0.250754,0.318882,0.107475,0.0213896,0.0562964,0.0465814,-0.0709451,-0.757339,0.771312,0.324262,-0.374431,-0.625619,1.50984,0.0924449,1.1643,-0.212861,1.33293,-0.288226,-0.483944,-0.407024,-2.76271,-2.16798,1.34985,-2.08339,0.696136,2.33497,0.243409,-0.342387,-1.42952,0.866049,0.648607,3.60191,6.0168,4.89399,-2.70071,3.81121,-34.8959,-4.76737,-4.84498,2.53467,11.7055,-8.71744,7.79021,-1.21505,13.015,-0.859072,-0.260579,3.05632,-0.604136,-9.74803
-121.279,0.993338,0.0068329,9,511,0,127.157,-0.128548,-0.082964,-0.0272948,0.0516952,0.262346,0.159234,0.395898,-0.187211,0.0449254,0.0485375,-0.0222498,0.0562824,0.0249303,-0.0598763,-1.21373,0.258282,-1.45371,0.817556,-0.570439,0.128738,-0.0594111,-0.533097,-0.638744,-0.826151,-0.527874,0.142807,-0.661757,-1.12428,-0.432225,0.0187162,0.957276,1.45091,0.446,-0.101157,-0.811813,-1.29269,0.547465,-1.52062,-3.96619,-4.57546,-0.681219,4.61469,7.08547,41.7484,2.41505,-1.84735,-0.183706,28.9157,4.99813,45.8307,7.02161,15.384,-0.898336,1.05808,-0.171221,3.59822,19.0309
-122.21,0.999273,0.00702984,8,255,0,128.729,-0.1521,-0.0795788,0.0649,0.0107168,0.174779,-0.149385,0.483089,-0.141619,0.3864,0.0186207,-0.131363,0.048434,0.0204037,-0.0273208,-1.11046,-0.0067415,-1.24582,1.19994,-0.557701,-0.726325,-0.842896,-0.202305,0.36644,0.97971,0.265537,-0.119568,-0.384704,-1.50504,-0.212407,0.0284982,1.08318,-1.14278,-0.567909,-0.574085,1.26346,-1.06114,-1.43019,-0.469941,-6.77111,-6.24242,3.82264,-0.216716,3.86726,-38.2787,2.94697,-1.29959,1.8847,-0.335585,-8.44409,35.851,-48.344,31.6555,-0.810398,0.159263,-0.335072,2.76514,-6.2383
-119.97,0.999796,0.00739866,8,511,0,129.449,0.0201788,0.111997,-0.035384,0.0579967,0.340212,0.00151819,0.743263,0.200458,0.299802,0.0468747,0.00416724,0.0619249,0.0544685,-0.0517126,-1.18861,-0.480405,-1.0626,0.779151,-0.682714,-1.21283,-0.0857561,0.0532013,0.868273,0.982388,2.25427,-0.106636,-0.627282,0.484411,-0.624204,-0.810086,-1.2217,-0.361619,1.24179,0.0729805,1.33282,-0.670969,1.52352,-1.12766,2.51086,6.43315,-3.26954,2.5235,8.27372,-3.21373,4.5639,4.40698,1.21459,3.86432,3.30964,16.2275,-11.8974,19.3319,-0.816038,-0.657613,0.115798,0.665579,-4.95621
-125.857,0.966715,0.00782311,8,511,0,138.36,0.101333,0.0722963,-0.261243,-0.0324882,-0.0258558,0.0229759,-0.345994,-0.410382,0.603583,0.0186389,0.18508,-0.0820832,0.113808,-0.181691,-3.39353,-0.467235,-0.801285,-0.00788307,-0.553862,-0.988489,0.676643,0.906061,0.335564,-1.59327,-0.780287,2.01059,-0.143872,2.02256,-0.873805,-0.465554,-0.492436,-0.915507,-0.76242,1.98865,-0.108612,-0.557134,2.05142,0.457122,5.34246,4.43012,-16.0169,-2.32297,-0.730487,4.23653,-1.84148,-4.53157,3.17786,-5.3981,17.8084,-19.4856,28.428,-52.3455,-0.913941,1.03501,-1.30738,2.03521,-1.32829
-124.146,1,0.00749877,7,191,0,132.754,-0.172171,-0.0337367,0.296126,0.0357565,0.0383742,0.00414548,-0.291236,-0.316781,0.125916,-0.0968525,-0.256159,-0.0935743,0.113832,-0.032425,-3.26486,-0.320762,-0.489398,-0.219233,-0.3956,0.887285,-1.7028,-1.54816,-0.690641,0.0913792,-0.488291,0.487828,1.33092,-1.44064,1.40269,-0.773211,-0.19418,-0.16078,1.32643,0.528873,0.451161,0.945805,-0.632795,0.39558,-8.61187,-2.01486,18.0491,2.37076,0.880053,3.24377,-1.72729,-4.25402,-0.454533,-20.2016,-12.205,-13.0503,23.4023,32.1498,-0.999429,-0.479691,-0.508383,0.691751,1.5543
-118,0.99653,0.00796847,6,127,0,134.082,-0.052712,-0.0231645,0.0422039,-0.069767,-0.0198844,-0.00563391,-0.229324,-0.143501,0.171721,-0.0117694,-0.113323,-0.167982,-0.0580366,-0.152998,-3.3984,-0.281071,-0.339543,-0.339133,-0.374151,-1.40637,-0.196151,2.8715,0.882614,0.554483,-0.53435,-0.684748,-1.78346,-0.471689,-2.13754,-1.81356,-0.47033,1.39545,0.665463,1.23813,-0.352759,-1.46865,1.19756,-0.969661,-2.47788,-1.39601,2.53658,-4.75803,-0.588912,-1.96764,-1.24919,-0.105303,-0.341599,-5.17135,-3.21692,-16.7662,-9.85187,-31.1711,-0.97146,-0.491357,-0.769655,-0.298447,-0.269517
-118.07,0.997748,0.00838783,6,127,0,125.675,0.0155327,-0.0681107,-0.0565002,0.0509669,-0.180984,0.000926916,0.145338,-0.43079,0.235485,-0.0102883,-0.0324687,0.0728902,-0.0168169,-0.0736655,-3.36561,-0.170697,-0.385433,-0.409123,-0.489365,0.408309,0.0736988,-0.421939,0.632399,-0.612206,-1.02105,2.05077,-1.20431,0.333277,0.0714259,0.579109,0.740654,1.73054,-1.34271,0.270634,0.653556,-0.236188,-0.394195,-0.93621,0.964658,-4.16846,-3.5385,3.29853,-4.62057,-3.62141,1.89566,-6.63188,0.482592,-8.68224,-0.355256,12.0737,-11.5596,10.1724,-0.940564,-0.131425,-0.113756,0.155973,-6.18256
-117.97,0.997016,0.00886663,6,127,0,125.732,0.0195224,0.0184973,0.0170375,-0.0558594,0.307079,-0.0262959,-0.166526,-0.240812,0.0649605,-0.055562,-0.103153,-0.0144196,-0.073582,-0.119026,-3.04877,0.119663,-0.245365,-0.668442,-0.310929,0.481697,-0.874543,-0.746686,-0.0258872,-0.684194,0.193767,0.999641,-1.45669,0.394535,0.375784,-1.21035,-2.01966,0.205125,0.343162,-1.08066,-0.914149,-0.501398,0.636362,1.29632,1.43127,1.19817,1.1228,-3.71856,7.64483,2.53303,-0.239508,-1.57838,-0.924125,-3.47449,0.673574,5.25275,-12.2248,-13.4302,-0.952231,-0.941994,-1.06535,-0.567245,12.6402
-124.173,0.990237,0.00935476,6,63,0,132.534,-0.282188,-0.0434766,0.00587549,-0.0204178,0.609537,-0.0381107,-0.324251,-0.230958,0.0469066,-0.0560892,-0.0157246,-0.070005,0.0290354,-0.0327129,-3.04231,0.125289,-0.299001,-0.669716,-0.340289,2.45425,0.536063,0.145362,-0.46257,-2.2704,0.114932,1.46707,-0.153896,0.134993,-0.487486,-0.453795,0.474364,-0.932501,0.464297,-0.115159,-0.0797465,0.465019,-0.0224894,0.906853,-14.0929,-2.4793,0.42914,-1.37658,15.2368,-2.48358,-1.76156,-1.02625,-0.820352,-10.6268,9.43879,-4.53336,7.43452,30.3955,-1.04259,-0.104501,-1.02687,-0.587313,10.2351
-118.656,0.999111,0.0096771,8,383,0,129.715,0.0927237,0.12493,-0.0752557,0.0243445,0.0779645,-0.0939034,-0.413819,0.0427589,-0.0679237,0.0237318,0.0435276,-0.00389607,-0.0119249,-0.0440891,-0.251617,-0.186482,-0.932958,0.64282,-0.413383,-1.52339,-0.226404,0.994253,0.699455,3.51617,0.522539,-0.196484,-0.172762,-0.00114739,-0.211873,-0.851103,1.50073,0.401544,0.562351,0.908168,-0.083996,0.495661,-0.617587,-0.778706,14.0388,13.6652,-6.02632,2.02648,2.3491,-17.1148,-1.80041,3.12275,-1.02092,11.5501,11.5425,23.7096,10.2484,20.4875,1.56038,0.391139,-1.06854,0.662537,19.0844
-116.676,0.999757,0.0102711,9,511,0,124.273,-0.162408,-0.0565653,0.0619737,0.0061382,-0.0202707,0.0258835,0.351349,0.254219,0.26597,0.0066941,-0.0265102,-0.10462,0.0175044,-0.0787051,-0.00532851,0.238424,-1.30722,-1.21763,-0.485629,0.0195568,0.402969,-1.92418,-0.105466,-0.651173,1.68542,-0.330559,-0.0427184,-0.202616,-0.0979595,-1.69274,0.658459,0.0277759,0.795618,-1.42745,-0.0165162,0.195217,-1.15028,-0.747801,-11.232,-7.27888,7.29536,-2.02088,-3.57451,2.8471,2.05113,4.74933,1.05129,-14.3241,3.17764,-10.7451,0.407807,7.29546,0.95851,0.0443921,-0.554664,-0.72821,-8.86623
-117.376,0.998977,0.0109163,7,255,0,125.283,0.000664961,0.0126678,-0.0512652,-0.0772241,-0.000645291,-0.00110096,0.470194,-0.449061,0.193465,0.0136861,-0.0526599,0.0540458,0.0142842,-0.111152,-0.890754,0.148967,-1.0677,-2.13621,-0.49387,-0.396929,-0.464889,0.687027,0.106263,1.84521,0.00619808,-0.487874,-0.954663,-0.354158,1.13556,0.00737349,-0.908386,-0.307793,0.157578,-1.98735,-0.183383,0.660738,-1.77201,-0.694688,2.57889,0.0528131,-4.59718,-7.34959,-1.22455,-3.15465,3.09891,-5.94148,0.43189,-6.41465,-1.82085,5.91513,1.00372,-9.33204,-0.352774,-0.0100086,-0.597453,-0.876148,-7.35056
-122.765,0.993599,0.011569,7,255,0,131.534,-0.00495732,-0.0498217,-0.0773379,-0.103673,0.0261296,0.053801,-0.797385,0.172025,0.595376,-0.0129102,-0.171585,0.121155,0.0438255,-0.083815,-2.55253,-0.905588,-0.0378078,-1.13564,-0.575718,-0.343597,-0.991203,0.00225312,2.11085,0.140497,0.219961,0.242126,-0.692701,0.923612,0.153442,-1.00122,0.0709109,-0.655175,0.403711,1.90667,1.18889,-1.08389,-1.6305,0.12773,-0.0737848,-3.15517,-4.97882,-7.4611,0.388426,-0.195732,-8.8445,7.48342,3.70118,-8.96357,-7.71421,12.8,2.34099,1.26954,-0.848064,-0.664069,4.08373,-0.821006,-13.1974
-118.309,0.993529,0.0120683,6,63,0,131.395,-0.0996919,0.0556934,0.0219677,0.108348,-0.0341323,0.0521128,0.262333,-0.153424,0.184009,-0.0887944,0.0190508,-0.105512,-0.0397959,-0.110242,-2.35822,-1.29491,-0.253623,-1.06943,-0.468996,1.13725,-0.370073,1.95518,-0.136776,-0.0416499,-0.157538,2.87297,-1.86492,-1.41148,1.08526,0.989789,1.3011,0.503124,0.303278,0.707075,-0.875191,-0.668389,0.350352,-1.05757,-4.46911,3.42665,1.31064,7.09995,-1.05424,12.4136,3.21799,-0.245996,-0.11551,-20.2606,3.11039,-8.88111,-7.1357,-9.08081,-0.973061,-0.573207,-0.242298,-0.818317,3.28269
-118.626,0.996486,0.0125801,7,127,0,133.295,-0.143552,-0.114332,0.037762,0.108772,-0.0880408,-0.0734487,-0.544314,-0.0899644,0.497403,-0.041378,-0.0546912,0.00437655,0.07074,-0.0823192,0.266295,-1.06206,-0.72809,0.10535,-0.421214,1.94461,-2.69597,0.475722,-0.462388,-0.684169,1.05881,-0.393351,0.128933,-0.65996,-1.64474,0.305547,0.962563,0.114717,-0.608553,2.77474,0.612,-0.323392,1.64016,-0.822115,-10.4016,-13.4321,10.8924,21.0878,-7.27949,-15.9275,-3.04735,0.704418,2.55256,-8.8953,-0.665487,3.0108,15.4813,4.04582,3.77124,-0.765746,-0.850812,0.401814,5.86758
-124.693,0.974226,0.0132135,7,127,0,134.665,-0.209237,-0.150829,0.0708998,0.264088,0.196309,0.0724055,0.263582,0.0948686,0.893126,0.117176,-0.250661,-0.054084,0.0198047,-0.074918,-1.32457,-0.95209,-0.830001,0.711775,-0.551863,0.639722,0.588302,0.179082,1.34349,1.17678,-1.13184,-1.38759,0.921045,0.734158,-0.374124,0.955071,0.420378,0.0238094,0.00567132,2.96926,-0.346335,0.101715,-0.887058,-0.641156,-10.5109,-10.2018,3.90603,17.8481,4.28019,13.1173,1.76179,2.40289,4.93829,22.4693,-12.6611,-18.099,1.42801,11.367,-0.705979,-0.887374,-1.02373,1.68538,-7.0851
-118.05,0.939144,0.0130479,7,255,0,135.019,0.196228,-0.0612299,-0.050816,0.032479,0.0765391,0.0370323,0.0634078,-0.270794,0.772198,0.0640611,0.0393841,-0.047044,-0.0202057,-0.106695,-0.640669,-0.311199,-1.01396,0.29981,-0.493649,-0.234258,1.58364,-0.613846,-2.60428,2.37367,0.322328,0.727366,0.563659,1.59244,0.944803,0.576723,-0.829879,-2.49908,-0.643556,-1.18489,-1.45799,0.167418,1.43613,-0.949582,16.7195,-4.65726,-4.48732,1.37772,1.2832,9.54732,0.880731,-2.69033,4.27704,13.2223,6.50458,3.7472,-4.3334,-7.76068,0.900555,-0.11999,-1.14878,-0.0291969,5.52665
-119.506,0.969114,0.0117158,5,63,0,127.581,-0.0140466,0.079298,-0.0789945,-0.107168,0.271794,-0.0627854,0.0318808,-0.058503,0.898074,0.00467349,-0.209488,-0.0672478,-0.0319477,-0.0765734,-0.69581,-0.316676,-1.04194,0.334035,-0.440779,-2.07601,0.805312,0.21541,-0.564228,0.987874,-0.255497,-0.269989,1.56893,0.54742,-1.59026,-1.39665,-0.556911,0.503035,-1.29044,-0.412266,-0.0509917,-0.138688,0.222399,0.0388447,0.212314,3.60925,-8.66292,-12.2078,6.31737,-22.2428,0.339226,-0.16109,5.01837,-11.138,-12.317,-12.7091,-26.0901,8.91647,0.107233,0.0578415,-0.557964,1.46166,-19.1894
-122.21,0.992745,0.0114239,6,127,0,130.465,-0.103874,-0.157687,-0.0216016,0.0465488,0.197651,-0.154545,-0.490977,-0.100749,0.961172,0.0896041,-0.0434647,-0.00927067,0.0402723,-0.0742325,-0.590049,-0.448853,-1.01289,0.140422,-0.405447,-0.30642,0.716251,1.76267,1.80714,-1.66616,-0.438433,-1.44748,-0.104984,-0.665686,0.806635,1.53265,-0.0456678,0.547176,-0.118788,0.227698,-0.347177,0.232167,-0.684362,0.0533789,-1.08445,-9.17523,1.29997,5.99347,6.55766,-31.343,-2.25018,0.402456,5.7615,27.8088,2.56141,11.43,18.2967,9.94465,-0.531681,0.206172,-1.7897,0.508601,20.9415
-124.887,0.997845,0.0118692,8,319,0,131.132,-0.216267,-0.065346,0.00305469,-0.140041,-0.296029,-0.13364,-0.0437751,-0.0503805,-0.554331,0.109078,0.0351094,0.0396581,0.0803398,-0.0683947,-0.618456,-1.97585,-1.40033,-0.779459,-0.343488,-0.335002,1.55455,0.431902,-0.374683,0.620038,-0.737745,1.13065,-0.0222193,-1.57885,-0.230843,-1.15642,0.169727,0.15531,-0.158259,-0.132465,-1.54605,-0.0856641,-0.976595,0.311594,-6.59742,-0.376832,5.02954,-8.28964,-8.76474,-27.7044,0.200632,0.874029,-3.81884,25.058,3.26927,9.72161,18.0616,9.23204,-1.38584,-0.621109,-1.14424,0.0843293,23.2906
-126.555,0.995004,0.0124907,7,127,0,138.036,-0.162466,0.0351396,0.232489,-0.019601,0.398414,0.0248411,-0.0332988,-0.257364,-1.01255,-0.124767,0.0131872,0.0796427,0.0966624,-0.0892404,-0.739788,-1.42848,-0.904307,-0.512607,-0.48777,1.47896,0.509804,0.374402,1.18792,1.65776,-2.77964,0.0186661,-0.338229,-1.39593,0.898313,-0.591949,0.477089,1.08292,1.14454,0.248967,-1.22226,-0.637725,-0.618834,-0.460451,-6.83034,2.77233,17.7496,-2.15964,11.8658,11.2485,0.250902,-2.01048,-7.67391,-25.7695,3.11702,13.4796,18.7873,-1.11736,0.869307,-0.844018,0.731648,0.324855,14.1368
