# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=91950713
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgG_N_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgG_N_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,x_a.1,x_a.2,x_a.3,x_a.4,x_a.5,x_e.1,x_e.2,x_e.3,x_e.4,x_g.1,x_g.2,x_s.1,x_s.2,sigma,sigma_a_2,sigma_g_2,sigma_e_2,sigma_s_2,b,p_x_a.1,p_x_a.2,p_x_a.3,p_x_a.4,p_x_a.5,p_x_e.1,p_x_e.2,p_x_e.3,p_x_e.4,p_x_g.1,p_x_g.2,p_x_s.1,p_x_s.2,p_sigma,p_sigma_a_2,p_sigma_g_2,p_sigma_e_2,p_sigma_s_2,p_b,g_x_a.1,g_x_a.2,g_x_a.3,g_x_a.4,g_x_a.5,g_x_e.1,g_x_e.2,g_x_e.3,g_x_e.4,g_x_g.1,g_x_g.2,g_x_s.1,g_x_s.2,g_sigma,g_sigma_a_2,g_sigma_g_2,g_sigma_e_2,g_sigma_s_2,g_b
-122.056,1,0.000782777,8,255,0,237.424,0.272622,0.0211889,-0.130863,0.0327335,0.28382,0.21833,1.01178,-2.51959,-1.21308,-0.0636081,0.480467,-0.00719922,-0.13929,-0.411868,-1.8374,-2.48087,-13.1545,-1.21618,-0.404808,6.69222,3.2453,-1.40772,4.53418,3.00356,-2.23772,1.05113,-5.91696,-2.60662,2.06048,8.4043,0.41051,2.34764,-1.42624,1.07071,-0.547809,-2.84251,-0.244523,-1.93975,18.0495,0.167657,-5.82469,2.61059,5.38274,52.1808,5.05887,-35.2742,-7.27849,-11.9769,24.4399,5.99394,-22.1578,-19.9491,-0.488768,-0.820194,-1.00002,-0.828142,24.5226
-105.294,1,0.000793721,9,511,0,130.536,0.295033,0.0669382,-0.0739463,-0.0308561,0.250082,0.146436,0.958475,-2.26644,-1.16062,-0.0992832,0.325042,-0.0474961,-0.0207394,-0.335844,-1.93149,-2.46984,-13.2748,-1.21095,-0.443701,0.398762,-0.524711,-0.906771,0.822506,0.636711,2.70174,0.891335,-4.6065,-0.963069,-0.25866,2.80189,0.580226,-1.95343,-0.682142,1.22915,-0.180326,1.55702,-0.103287,1.17852,17.8232,2.87951,-3.12989,-2.32336,4.64548,34.9981,4.79237,-31.7301,-6.96369,-20.71,16.3914,-2.09186,-3.7054,21.5423,-0.607971,-0.923392,-1.00001,-0.823838,7.99013
-91.1988,1,0.000819175,9,511,0,116.188,0.173509,-0.129572,-0.190938,0.0994457,0.224615,-0.152449,0.877295,-1.83412,-1.21251,0.0538303,-0.0926993,0.0100984,0.144534,-0.395018,-1.65814,-2.27479,-13.5318,-1.27734,-0.527772,2.24373,0.336309,-0.337226,-0.333294,0.482673,-0.138997,0.863334,-5.02062,-0.412337,-1.951,2.4859,-0.481726,1.3912,-0.892203,-1.49331,-1.12093,1.26991,0.249788,-0.346474,11.7713,-11.3586,-11.3413,5.92333,2.79971,-36.4353,4.38647,-25.6777,-7.27504,10.3118,-5.53812,-0.121415,18.9765,-9.04655,-0.602419,-0.878482,-0.999999,-1.39507,-20.5318
-89.8533,0.999941,0.000856651,8,255,0,97.0198,0.143341,-0.173654,-0.135416,0.132067,0.269606,-0.0942863,0.942511,-1.81906,-1.19247,-0.0146732,-0.0468983,0.0239092,0.0706715,-0.446378,-1.71082,-2.26355,-13.4958,-1.29107,-0.542234,0.794271,0.169201,-1.16532,-0.266248,-0.570132,-1.87474,-0.821924,-1.08307,-0.540823,0.982848,-0.838372,-0.238246,1.34106,-0.522201,0.766445,-0.195861,-0.571692,0.15009,-1.22149,9.5879,-15.112,-8.38505,7.37208,3.54817,-22.5345,4.71255,-25.4668,-7.1548,-5.99098,-3.64145,0.263669,2.70262,-40.4282,-0.716584,-0.793382,-0.999997,-1.39955,-39.887
-66.2353,0.999999,0.000904502,9,511,0,96.3467,-0.18182,0.259352,0.0417834,-0.140579,0.0595788,-0.0593925,0.685372,-0.813364,-0.566834,0.140463,-0.0239239,-0.085027,0.0762303,-0.406104,-1.63433,-2.30226,-13.7365,-0.821853,-0.425305,-1.15551,-0.0259432,0.706158,0.242286,-0.827413,-1.16241,-1.44673,6.17016,2.69478,-0.321755,0.757401,0.458201,1.52761,1.64716,0.465618,0.0450025,-0.546997,1.44418,0.574708,-5.76662,15.9093,6.26931,-9.02423,-0.837578,-14.1948,3.42686,-11.3871,-3.401,32.6072,-0.851036,-4.45461,21.0075,-14.3672,-1.39076,-0.550311,-1.00001,-0.257602,28.9232
-62.3206,0.999993,0.000962167,9,511,0,71.5993,0.145435,0.122311,0.0133397,-0.00478745,0.0286705,0.0732993,0.562262,-0.706382,-0.49293,-0.134822,0.0368604,-0.0747179,-0.0648044,-0.35766,-1.53418,-2.27068,-13.8618,-0.896864,-0.409164,-0.967832,1.88833,0.576476,-1.42087,-0.120364,-0.859347,0.900921,-1.68951,-0.685871,-0.0159351,-0.220911,-1.97302,-0.168238,0.736762,-0.560573,-0.234803,0.467698,0.348541,-1.26155,11.6537,6.07801,3.47163,-0.397499,-2.0347,17.5186,2.81131,-9.88934,-2.95758,-27.6411,1.97543,-2.77907,-10.0242,10.1697,-0.36549,-1.05513,-1,-0.983289,13.0106
-66.3957,0.999827,0.00102897,10,1023,0,72.8971,-0.29498,-0.0174798,-0.086864,0.147281,0.206973,-0.0784898,-0.134403,0.503589,0.650089,0.185995,-0.0424938,-0.0681814,-0.102462,-0.294972,-1.40556,-2.68989,-13.6456,-1.33983,-0.388245,-0.9759,-0.640818,-0.272847,0.727375,0.347175,-0.149972,1.37142,-1.88906,-1.40645,0.107291,-0.0566594,-0.181233,-1.04533,-0.859079,-0.69911,0.437722,-0.661199,0.544371,0.416789,-12.0463,-2.08729,-2.09966,12.0117,3.32226,-18.759,-0.672017,7.05025,3.90053,41.2873,-2.10029,-2.79509,-14.9722,42.0279,-1.96634,-0.657067,-0.999999,-1.19422,22.2241
-57.9813,0.999994,0.0011041,12,4095,0,74.8645,0.138826,-0.000351937,-0.00999003,0.2567,0.0375908,0.0285408,-0.453299,0.460433,0.776743,0.0183191,0.117496,-0.114236,0.0570776,-0.287478,-2.8753,0.591691,-8.17564,-0.391988,-0.484022,-0.23479,0.950675,1.13608,-0.0979478,-0.233755,1.26529,-1.54501,1.55038,-0.754417,0.177796,1.26478,-1.33235,2.23469,-0.518342,-1.29956,0.788679,3.3236,0.904457,1.2836,7.97273,-0.141262,0.118563,17.3096,0.389817,6.82558,-2.26709,6.44748,4.6606,11.7042,32.0914,-11.6927,22.1724,41.2811,-0.819165,4.02998,-0.998562,0.427914,18.8156
-50.6826,0.999993,0.00118855,11,3583,0,66.4994,-0.181968,0.0667039,-0.0338248,0.0898474,0.240655,-0.048026,0.49575,0.263669,-0.762351,-0.101032,-0.0478778,-0.0688093,-0.045821,-0.297644,-2.10874,-1.03805,-4.36753,0.985755,-0.24869,0.437575,0.0981275,-0.0679048,1.98737,1.45406,-0.0580568,-0.772104,1.46068,0.364602,-1.33022,-1.12041,1.11357,-0.636807,1.14418,1.19542,-1.69673,3.48658,0.148606,0.179372,-7.59754,3.45716,-0.596921,6.39063,4.85007,-11.2958,2.44933,3.72578,-4.57258,-17.1949,-1.54308,7.32838,18.1828,40.7896,-1.51815,-1.13375,-1.00276,-0.478017,14.9001
-51.5434,0.999911,0.00128177,9,1023,0,59.1191,-0.294278,0.106809,-0.0192515,-0.017,0.16902,0.0077728,0.381309,0.352496,-0.405786,0.109691,0.178932,-0.0378788,-0.0295766,-0.469254,-2.32242,-1.13056,-4.37666,0.88338,-0.449994,0.365071,-0.184943,0.116685,-0.783701,-0.731689,1.0682,-0.876465,0.171327,2.46568,0.368693,0.954475,0.883658,0.225491,0.232823,-1.18557,-0.514591,0.0240617,-0.781198,-1.26035,-13.9012,4.93513,-0.327321,-1.79879,2.47984,1.6441,1.85549,4.9556,-2.43746,18.6073,7.47422,-9.22768,-46.9148,-50.7102,-1.68524,-1.47441,-1.00016,2.86867,-19.6339
-49.4804,0.99998,0.00138353,10,2047,0,57.4545,-0.221069,-0.0277009,0.0530615,0.0146206,0.236573,0.00217671,-0.661369,-0.392145,0.669642,0.0575313,0.0840652,-0.0168872,-0.0116189,-0.291683,-2.03021,-1.44257,-3.44475,0.477777,-0.414221,-1.57642,0.831714,-0.249044,-0.19446,-0.459675,0.181446,0.0153997,-0.00845689,0.210379,1.58143,0.895701,-0.762479,-0.742388,-0.732854,-0.851003,0.0189485,-1.4292,0.360501,2.1243,-9.45296,-2.40123,5.04104,1.34633,4.717,1.01241,-3.38502,-5.41881,4.03234,15.7909,4.4245,16.6555,4.99411,42.7387,-1.43306,-0.544918,-0.933541,0.222389,15.6585
-50.2931,0.999838,0.00149454,11,4095,0,57.517,-0.210681,-0.0610956,0.0741093,-0.115457,-0.220897,0.0943115,0.61856,0.369339,-0.228483,0.0665525,0.068126,0.00987447,-0.0408611,-0.341782,-2.98408,-1.72863,-2.97579,0.364491,-0.404829,0.108816,0.0695054,0.0172381,0.740591,-0.472415,-0.824087,-1.10234,0.42702,1.59667,-0.189933,-0.48123,0.0903039,-0.354495,1.64437,0.673241,-0.0181707,-0.947371,0.71612,2.01594,-9.79468,-4.008,5.31397,-7.60282,-6.11695,23.3831,3.00169,5.34649,-1.35093,17.526,3.41935,33.6875,-12.6131,16.1847,-0.953879,-0.603043,-0.865535,1.00582,18.5704
-44.5561,0.999986,0.00161403,10,2047,0,58.2652,0.0626854,-0.0372682,-0.0354598,-0.101385,0.295238,-0.0194956,-0.0636425,-0.211929,-0.198928,-0.0671646,-0.0887463,-0.0286726,-0.0458622,-0.423116,-1.69789,-2.52809,-1.92799,-0.914049,-0.404956,1.64905,0.314884,-0.698208,0.528752,0.797109,-1.51417,1.28651,1.39975,-0.603334,0.445942,-0.41818,-1.53378,0.273149,-0.60148,-2.32514,0.901419,-1.88823,1.91753,0.549861,7.2445,-3.95394,0.550076,-6.78971,5.3735,-2.19169,-0.720991,-2.62944,-1.1822,-13.0085,-4.47739,3.53344,-7.25109,-24.1958,-1.18838,-1.00829,-0.950837,-0.793743,16.5973
-46.7101,0.999873,0.00174351,11,2047,0,53.5627,-0.171773,-0.0960155,-0.0143915,-0.171983,0.0990859,0.0582262,0.402565,0.196151,0.269903,0.052989,-0.0257813,0.0502653,-0.0199491,-0.379827,-1.65251,0.342051,0.659672,-0.101517,-0.701208,-0.628292,1.20772,1.12607,1.68785,1.0659,0.667662,-1.16097,-0.0084553,-0.493122,0.444963,0.299088,-0.489127,0.836458,-0.222823,-0.0793336,-1.59072,-0.278583,-0.794057,-0.202651,-6.29106,-9.22544,0.846034,-13.5392,-0.748092,-58.9075,11.0133,14.8773,7.74789,-5.66821,-17.4459,14.7363,-34.1944,-9.71162,-0.89756,-0.0768535,4.35084,1.00629,-23.5573
-46.1819,0.999924,0.00188192,11,2047,0,56.4854,-0.234363,-0.00938332,-0.112864,-0.201433,-0.00803081,-0.0782721,0.0496906,-0.140759,-0.322941,0.110799,-0.0176681,-0.19034,0.0130519,-0.357646,-0.861362,-0.663883,0.715165,-0.963914,-0.204845,0.895559,1.33732,-0.909208,-0.400996,1.46485,-0.691234,-1.26889,-0.759463,-1.43923,-0.711743,0.772237,0.593865,0.222092,-0.66441,-1.76653,1.52945,1.03295,1.29,0.0995919,-4.96753,-1.23931,-0.347934,-12.0161,-3.99608,41.8704,1.35251,-4.50617,-10.1376,38.5351,-2.8784,-16.4171,8.82392,10.9576,-3.2135,1.19259,-0.637149,-1.06555,24.9183
-43.6948,0.999603,0.00203031,9,1023,0,55.5112,-0.167261,0.0254998,-0.0043058,0.0438358,0.332057,-0.104855,0.373914,0.0575967,0.523479,0.097187,0.057597,0.0602746,-0.056961,-0.431094,0.145362,-1.81013,-0.303201,-0.444038,-0.442348,-0.835173,-0.400309,-1.22232,1.09302,-2.09702,0.171652,0.714054,0.181156,0.804787,2.32233,-0.702054,0.24032,0.863833,-0.463616,1.29463,-1.34858,-1.86385,0.684904,0.35536,-16.6091,-11.868,10.7328,2.13285,11.8493,-36.3171,2.10197,3.27733,6.75337,19.7602,2.82283,16.7839,-24.2726,-26.328,2.2616,-0.940513,3.03906,1.13988,-6.69079
-39.5295,0.999969,0.00218664,11,2047,0,49.0455,-0.0372019,0.064906,-0.087439,-0.00165519,0.269738,-0.0703578,0.163911,0.108919,0.23505,0.00403444,0.00305592,-0.130017,-0.0426557,-0.443211,0.0588462,-1.45342,-0.488096,-1.94285,-0.426449,-1.02874,-1.17057,-0.302946,-0.38953,-0.182949,-0.815517,0.52442,0.492227,1.92521,-2.521,0.779091,-0.200814,-0.131904,1.30653,1.23642,0.772095,-0.227482,-0.606955,0.406778,11.9747,0.552697,-5.65055,-4.39156,5.88335,-17.0443,-0.341052,4.61678,2.64348,1.30033,0.833932,-11.8919,-7.50733,-28.6493,-0.869566,-0.762385,0.0662808,-0.994252,4.7829
-41.8407,0.999538,0.00235529,9,1023,0,48.6696,-0.146547,0.0684407,-0.0637433,0.0945604,0.208326,0.0681468,0.00288097,0.203159,0.327654,-0.0586909,0.011199,0.0864441,0.0576827,-0.45507,0.0675975,-1.87995,-0.550765,-2.27198,-0.548737,-0.241362,-0.687372,1.20979,-1.90927,0.946491,0.607856,0.355376,0.222,-0.0137563,1.25949,0.0467153,-0.851473,-0.364027,0.164693,0.0643079,1.57225,0.224449,1.17495,-0.443749,-14.6087,-3.98976,-6.29378,12.3419,-1.51043,7.58802,-3.18645,4.02626,2.79708,-14.7048,0.087978,8.7286,7.6363,-36.6714,-0.116964,-0.726797,-0.513056,-0.998953,-17.1493
-40.1568,0.999501,0.00253131,9,1023,0,51.7119,-0.0975467,0.122808,-0.0243376,0.0900277,0.132728,-0.120575,0.391684,-0.121476,-0.361151,-0.0741603,-0.0785589,-0.0467784,0.0413756,-0.349779,-0.309264,-0.87498,-0.596337,-0.0794393,-0.437446,-1.50797,-0.851598,0.45615,-1.28897,0.94051,-1.10901,1.57825,1.25809,-0.198289,0.854494,-0.803607,1.26978,-0.446906,-1.05373,-0.367109,1.39602,-0.283403,2.29566,0.530644,-3.81817,1.90556,-1.12986,5.32883,-5.7189,-37.7102,1.59224,-1.8698,-3.0137,-21.4995,-6.07494,-14.7426,-0.466978,20.2906,-2.32114,0.00299878,0.806023,0.0938927,-18.6537
-46.1534,0.999686,0.00271731,9,895,0,51.4181,-0.148891,0.116584,-0.208328,-0.0461734,0.283373,0.104948,0.155539,0.0635041,0.486228,0.117786,-0.242731,-0.0483325,0.0655824,-0.40829,0.048655,-1.82224,-2.03315,-0.415579,-0.51504,1.06433,0.703491,-1.46283,-1.70155,-0.424836,0.0052144,-0.914135,-0.319957,-0.119409,-0.192915,0.0417319,-0.610722,0.352403,0.239734,-0.600014,-0.608811,-0.964744,-0.476555,0.501636,-11.6405,8.57701,-33.0895,-12.959,6.25026,21.961,0.0946449,0.530238,2.8976,21.5528,-13.6488,-15.7631,0.48389,-10.8248,5.30206,-0.901582,-1.33534,-0.483446,-31.9529
-43.1212,0.999491,0.00291519,8,255,0,53.6036,-0.062293,0.0727249,0.0922297,0.0251508,0.156321,-0.03595,0.388766,-0.0868058,0.835856,-0.0548173,-0.122989,-0.0260433,0.0146342,-0.39474,0.0298363,-1.62509,-1.9186,-0.414173,-0.413419,0.183169,-2.00379,0.235539,0.305323,0.753955,-1.72724,-0.697696,0.493001,-0.666277,-1.88053,-2.3333,1.28847,-0.581316,0.0171719,0.126646,-0.787322,-0.525034,0.0199298,-0.388397,9.67085,6.45234,33.7739,7.59072,-1.27189,-3.01056,1.68801,-0.644487,5.36147,-4.6506,-4.85736,10.9733,16.8842,-7.92531,1.31674,-1.35014,-0.913363,-0.48122,42.5224
-41.1953,0.999709,0.00312219,9,511,0,51.2044,-0.136923,0.0600741,0.00326821,-0.0376476,0.164393,-0.0331098,0.988935,-0.0621743,0.098221,-0.0455174,-0.0735023,-0.0147007,-0.0565623,-0.371207,-0.509502,-0.996743,-1.89979,-0.636177,-0.452568,-0.318407,-1.72693,0.852742,-0.266251,0.65315,-1.83893,0.177517,-0.482235,2.06977,-1.21444,1.29975,1.03179,-0.162038,-0.47676,0.708946,-1.26206,-0.345579,0.383198,-0.967572,-4.55976,-3.07955,4.43133,-7.55597,-2.55663,-10.5727,4.66194,-0.861145,0.601764,-14.5677,-6.05334,-0.325267,-20.7124,8.08052,-2.02513,-0.236404,-1.04131,0.162324,-19.5221
-42.5795,0.998908,0.00334193,8,511,0,53.6557,-0.133086,0.141339,0.0772602,0.0108378,0.224195,0.00423103,0.122721,0.209325,-0.641791,0.0674824,-0.101585,0.0172877,-0.0362191,-0.414457,-0.830497,-1.02265,-0.650031,-0.0569944,-0.524211,1.01812,-0.543908,0.230018,-1.0439,0.301152,-0.640872,-1.91814,-1.6295,0.110519,-0.0902222,-0.258631,2.30179,0.232454,0.728382,0.210619,0.146829,1.86608,0.432555,1.77088,-4.52746,2.07732,8.16698,-2.92055,-0.372698,-9.29274,-1.11408,4.48854,-5.73002,10.1432,-9.29148,6.39365,-32.9036,-18.6922,-2.88273,-0.502502,0.798637,1.00286,-23.6633
-39.3006,0.999549,0.00356522,8,255,0,51.4619,-0.137425,0.106675,-0.0328525,-0.126743,0.200237,0.0416236,0.462628,-0.07625,0.0272306,-0.0359036,-0.133596,-0.0907739,0.00158935,-0.447191,-0.182757,-0.733465,-0.549371,-0.154448,-0.453869,1.60812,0.0192629,-0.551382,0.980925,0.0874417,-0.497356,-0.670256,1.86136,2.72578,1.69155,0.325954,-0.98306,1.1316,-0.648025,1.36971,0.62705,-0.580947,-0.326988,-0.723088,-6.03805,3.02468,1.97382,-24.0863,-2.24589,-2.26679,1.47063,-2.66717,0.0760325,-15.9876,-10.6408,-20.3528,-10.4409,-31.9427,-0.266803,0.307566,-1.20129,0.855158,-25.5397
-40.325,0.99901,0.00380546,7,255,0,46.0131,-0.0619217,0.0794501,-0.0807337,0.0347931,0.228518,0.0456896,-0.411334,0.0671865,0.0389794,0.026748,0.154388,-0.0845496,0.0211588,-0.317578,-0.305972,-0.940765,-0.434884,-0.436887,-0.511672,-0.313985,-0.775464,-0.43915,1.45503,0.482055,0.155495,1.75842,-0.0397001,0.0430799,0.749802,-0.15937,1.09581,0.869835,-0.683902,0.124767,0.496474,-0.188328,0.772504,1.05222,1.23216,1.75783,-4.3146,1.3072,1.42701,11.1475,-6.32065,2.16744,0.126019,3.27677,8.40763,-11.6138,3.61166,33.5183,-1.83882,-0.568878,1.48989,-0.0905834,-4.50665
