# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1572216266
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgA_N_Serum_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgA_N_Serum_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,x_a.1,x_a.2,x_a.3,x_a.4,x_a.5,x_e.1,x_e.2,x_e.3,x_e.4,x_g.1,x_g.2,x_s.1,x_s.2,sigma,sigma_a_2,sigma_g_2,sigma_e_2,sigma_s_2,b,p_x_a.1,p_x_a.2,p_x_a.3,p_x_a.4,p_x_a.5,p_x_e.1,p_x_e.2,p_x_e.3,p_x_e.4,p_x_g.1,p_x_g.2,p_x_s.1,p_x_s.2,p_sigma,p_sigma_a_2,p_sigma_g_2,p_sigma_e_2,p_sigma_s_2,p_b,g_x_a.1,g_x_a.2,g_x_a.3,g_x_a.4,g_x_a.5,g_x_e.1,g_x_e.2,g_x_e.3,g_x_e.4,g_x_g.1,g_x_g.2,g_x_s.1,g_x_s.2,g_sigma,g_sigma_a_2,g_sigma_g_2,g_sigma_e_2,g_sigma_s_2,g_b
-123.37,0.995282,0.0168179,8,255,0,133.338,-0.22835,-0.0409796,-0.16768,-0.0235988,-0.0992528,0.0591787,-0.329973,0.217195,-0.331356,0.0796254,-0.03596,-0.152033,0.0925861,-0.0575862,0.561301,-0.540566,-2.52323,-0.8955,-0.387605,-0.757268,0.69954,-0.714824,0.911887,-0.0663467,-2.17256,-0.590327,-0.639166,-0.388228,-0.737261,-1.0485,-0.167421,-1.6216,1.89509,0.220671,0.799429,1.47121,0.931143,-0.535693,-28.5851,3.24471,-30.5124,4.47661,-8.88558,12.7991,-1.68795,3.18271,-2.20532,6.304,-1.64977,-19.6051,11.9171,15.2547,8.28121,-1.27776,-0.884007,-0.239401,-18.1787
-122.469,0.999918,0.0167424,7,127,0,128.825,0.16901,0.0256917,0.197325,0.0101706,-0.0543348,0.0672151,0.469963,0.124136,0.378256,0.00763322,-0.0664359,0.0784967,-0.071905,-0.119417,-0.635344,-0.988668,-2.82308,-0.692368,-0.460512,0.681291,0.55378,-0.942774,0.348358,0.978061,0.0400755,-0.940825,0.875294,-0.0803782,1.13262,0.660082,0.49169,0.853907,0.690061,-1.71567,0.128344,0.36146,0.232735,-1.41587,16.2458,2.08198,16.3742,-0.0799642,-2.82047,16.8048,2.47967,2.12349,2.16694,5.53963,-0.00730596,17.7385,-11.8201,-19.2807,1.76013,-0.818313,-0.82073,0.277629,19.4065
-123.501,0.992186,0.0171171,4,31,0,127.911,0.0481814,0.0206769,0.168159,-0.137964,0.00294779,-0.0798063,0.418991,0.0855362,0.331784,0.0100837,-0.0363812,-0.0745293,0.157857,-0.0938567,-0.514618,-1.09549,-2.85596,-0.622154,-0.630195,1.52258,0.0173749,1.48761,-0.343054,-0.590692,-0.176898,0.491589,0.370179,0.441851,-0.119085,-0.234971,0.642881,-0.0228681,1.31983,-0.586521,0.557264,0.117339,-0.474378,0.315961,2.85427,-2.63521,9.03132,-19.2846,-3.40884,-20.8813,2.11535,1.38843,1.83343,-8.61497,-1.24352,-15.4505,17.2836,-5.00271,0.705527,-0.795194,-0.825548,-1.20617,-30.4966
-122.707,0.99685,0.0172338,7,159,0,130.54,-0.145203,-0.0364304,0.0292801,0.0609508,0.022147,-0.107232,-0.54966,0.0494634,-0.290404,0.0157704,-0.214863,-0.168377,-0.00293004,-0.103618,-0.852431,0.306574,-4.12904,-0.507021,-0.458732,0.641748,-1.57094,-0.0949137,-2.37443,-0.0275254,1.34753,0.927228,-0.371173,-0.309043,1.40014,-1.00117,0.119488,0.354783,0.0266233,0.257629,-0.645484,0.0974528,-0.148189,0.781265,-7.75949,-5.34964,-0.229208,2.92636,-1.51311,-25.9118,-2.74757,0.698574,-1.79647,-8.50608,-26.7699,-21.5312,-8.3228,-5.83188,-0.582265,3.61495,-0.937914,0.38721,-20.539
-122.916,0.998349,0.0177273,7,191,0,136.085,0.174382,0.00156897,0.0311165,0.226155,-0.204913,-0.00106821,0.033111,0.20851,0.213535,-0.0834791,0.11063,-0.0443033,0.00088664,-0.0829317,-0.540647,-0.463946,-2.11777,-1.35533,-0.424537,-0.387813,-1.28542,-0.287437,0.0855072,-2.13634,-2.28474,2.13077,0.531444,0.973013,-0.579149,0.70152,-0.178259,-1.08721,0.0164731,-0.389406,-0.2602,2.29249,-0.2672,1.14262,16.9727,1.57419,3.33216,19.0296,-7.77171,1.3486,0.397639,3.80385,1.08514,-14.1101,14.9731,-1.36154,2.44296,-1.70027,2.45785,0.359904,-0.731125,-0.878021,20.9862
-119.415,0.996091,0.0184127,5,63,0,128.84,-0.161141,-0.0521918,0.0789112,-0.0594504,0.211431,0.0101631,-0.0245794,-0.0588619,-0.0404549,0.163588,-0.105409,-0.0286794,-0.0160164,-0.0972722,-0.321546,-0.379129,-2.19517,-1.46132,-0.538712,1.50938,-0.714767,0.34795,1.52741,-1.86333,0.154494,0.268055,1.30824,1.14681,0.0812261,0.913238,-0.617851,-2.05502,0.0851547,-0.978992,-0.43903,0.251615,0.427169,-0.404953,-7.71751,-5.6376,7.66573,-6.51111,6.71708,2.28315,-0.0458847,-0.516543,-0.51982,35.7002,-6.19867,-1.42663,-4.16061,-1.23634,0.453117,-0.104452,-0.898927,-0.785405,-0.344676
-117.938,0.983647,0.0190623,6,127,0,128.182,-0.0253744,0.109482,0.062168,0.0451162,0.0194691,-0.0868348,0.0621099,-0.0321915,-0.00929892,-0.0365294,-0.0771365,-0.132066,0.0157744,-0.122882,-0.352978,-0.385178,-2.27431,-1.33242,-0.506063,1.5882,1.58875,-0.343733,1.27348,-2.02509,-0.202463,0.897815,0.289384,0.345422,-2.02176,0.457126,-0.570392,0.434893,0.579703,-0.303944,-0.0377897,-0.791917,1.38732,0.870597,-0.638935,6.46399,1.58726,-1.30814,-2.62367,-22.3167,0.386169,-0.0395222,-0.311167,-19.2996,-1.18241,-14.033,-0.150276,-16.1813,-0.718554,-0.106523,-0.767559,-0.6874,-12.9465
-123.504,0.960985,0.0190519,7,127,0,129.241,0.169568,0.00935438,-0.0739655,0.00780983,-0.0220178,0.0888002,-0.399929,0.207732,0.501339,0.0916121,-0.0240267,-0.0202978,0.0993762,-0.079658,-1.15209,0.0493666,-1.9244,0.917608,-0.584873,0.401884,0.805723,-0.816482,-0.456533,0.0354687,-0.517416,-0.483887,-1.12511,1.25662,0.249916,-0.733815,1.38048,-0.318342,0.880251,0.662243,-0.260973,-0.892669,-0.980342,0.890388,13.3586,3.25148,-2.96913,2.50398,-0.492989,25.5269,-1.84003,3.77698,2.749,45.459,9.45859,-3.43974,104.59,-0.0528382,0.0400057,2.16303,-0.485104,10.3156,34.7552
-124.619,0.996333,0.0178241,7,191,0,129.894,-0.232013,0.0302375,0.0496254,-0.128927,-0.22933,0.0319029,-0.425162,-0.198978,0.369458,-0.0412219,-0.0612712,0.0605012,0.0667805,-0.099226,-0.770388,-1.36517,-2.1653,-4.2085,-0.533019,-1.06514,-0.402202,-1.17143,0.187633,-0.356034,-0.652169,-0.922298,-0.993918,0.904995,0.518079,-0.0298175,-0.292068,0.397866,-0.21967,0.513626,-0.138623,0.730898,-1.6652,-0.696777,-13.6611,0.182557,1.38597,-14.0146,-9.06261,4.20375,-2.14977,-2.49045,1.94435,-16.6665,-2.83578,6.00743,10.5449,-6.01812,1.21297,-0.435233,-1.14362,-1.0141,-29.8319
-125.555,0.998639,0.0186032,5,31,0,129.129,0.136438,-0.0164919,-0.111673,0.0677909,0.359994,-0.0197633,-0.121016,0.293531,0.402151,0.0606074,-0.057586,0.0314376,0.0721965,-0.108562,-0.546404,-1.5897,-2.3591,-3.97615,-0.421971,-0.879449,0.299382,0.268781,-1.1553,-0.363275,-0.743992,0.9031,0.266054,-0.549111,0.453162,-0.85877,0.548745,0.065831,0.0320396,0.371328,-0.302009,-0.132994,0.70843,1.0036,16.3623,1.13214,-7.00844,7.29548,12.313,-2.52787,-0.426127,4.74225,2.24481,16.6583,-0.439239,3.51262,11.9942,-13.7573,2.22838,-0.712988,-0.852389,-0.95431,30.0431
-123.578,0.995876,0.019569,5,31,0,132.077,0.0150808,-0.0325126,-0.0536142,0.141997,0.296514,0.0111828,-0.0463483,0.275769,0.376082,0.0735216,-0.033022,-0.00502136,0.13173,-0.114306,-0.60302,-1.60975,-2.34629,-3.96625,-0.490993,2.32769,0.235463,-1.13997,-0.954462,1.37616,-0.475486,-1.27766,0.434924,0.506036,0.299601,-0.421802,0.646667,-0.443283,-0.347438,0.991537,0.319604,-0.242503,-0.197165,1.71135,5.07127,-2.62951,-4.58601,11.1336,8.78471,3.18643,-0.111088,4.36294,2.04706,16.1349,-0.11589,-0.325619,21.4739,-12.2939,0.341427,-0.821254,-0.844403,-0.98171,9.68562
-126.605,0.999151,0.0204267,6,63,0,132.327,-0.123515,0.0134531,0.0698195,-0.00252666,0.275242,0.0365379,0.671402,-0.666914,-0.535379,-0.0130302,0.106893,0.105337,0.0781688,-0.10974,-0.414499,-1.87929,-1.92052,-3.98568,-0.45265,0.113694,0.756722,-0.133251,-1.535,-0.738817,-0.318062,1.4894,0.750922,-0.680691,1.0331,-0.288483,-0.538518,1.377,0.363898,0.0448863,-0.201303,-0.693156,-0.494747,0.595777,-3.79198,2.29597,7.24212,-0.618915,9.58028,10.2654,3.64502,-8.77072,-3.55234,-2.22949,6.91866,10.8359,12.8042,-9.91961,0.323365,-0.686334,-0.799554,-0.955783,13.9689
-122.963,0.985524,0.0215341,7,255,0,133.477,-0.0246485,-0.0807534,-0.145235,0.0648171,0.221312,-0.0274605,0.271524,0.366066,-0.306948,0.0641189,-0.0976207,-0.0386442,-0.0466375,-0.0656717,-0.578874,-2.08826,-0.246038,1.05563,-0.394325,0.468147,-0.294144,1.1668,0.067376,0.9567,-0.445897,-2.11024,0.905708,1.9209,0.286936,-0.711015,1.4019,-0.69277,0.826545,-0.0955679,-1.03898,-0.372656,-2.08174,-0.0367613,1.45787,-8.25245,-13.2523,2.3394,5.40969,-21.5226,3.00555,11.3189,-4.78383,11.5488,-4.30246,2.00149,-50.4805,6.63349,0.249672,-1.07189,3.81064,3.64536,-12.866
-121.56,0.965396,0.0218177,6,127,0,133.898,-0.00443102,-0.168801,0.152163,0.0774263,0.195974,-0.0930747,-0.105624,-0.648867,0.628118,-0.00804735,-0.000327522,0.000666776,-0.0118843,-0.100317,-0.378829,-0.909242,-0.551836,-0.0289823,-0.351887,0.916333,0.852624,2.38516,0.194576,0.5844,1.00701,-1.28775,0.857569,0.832944,0.832984,-0.966953,-0.938727,-1.57206,1.02953,-0.355316,1.78262,-0.595848,-1.54296,0.926587,5.8869,-12.7629,16.175,8.73128,7.21562,-10.158,0.543594,-8.78043,3.95895,4.47077,3.34048,16.5361,4.62356,-5.7484,1.87951,-0.648106,-1.73986,-0.0955546,23.7067
-122.539,0.967882,0.0208675,5,63,0,129.327,-0.140453,0.119599,-0.208674,-0.0951942,-0.127375,0.074866,-0.468221,-0.322899,0.487389,0.136018,-0.0776434,0.0500355,-0.0826798,-0.110199,-0.333264,-0.620238,-0.701706,-0.25313,-0.435415,0.0778357,0.00647272,0.86964,0.330719,-0.962498,-1.40484,-0.936811,2.15108,-0.912742,0.0521099,-0.209438,0.941658,-0.464253,-0.233508,0.0340372,1.02331,-0.475294,-0.849827,-0.516374,-2.79261,14.8881,-16.2854,-6.21977,-4.75247,23.0072,-2.64841,-4.05701,2.57715,33.3721,-2.80519,17.5227,-18.2357,-10.9,0.951887,0.0342036,-0.296399,0.793729,9.9312
-126.254,1,0.0201256,6,63,0,131.155,-0.02994,0.169177,-0.022536,-0.0261053,0.27071,-0.0314551,0.573977,0.113353,-0.773594,-0.0350118,0.0762563,0.0608313,0.207522,-0.0611644,-1.06463,-0.159659,-0.57471,-0.217082,-0.654827,0.040356,-1.50448,1.33816,-0.107642,-1.00207,0.502227,-0.91504,0.0532856,0.478327,-0.531704,-0.150019,0.0543798,0.486569,-0.386575,1.12911,-0.86399,0.0838149,-0.116356,-0.820316,-0.954919,9.80308,-3.58935,-4.87971,6.16664,-18.7784,4.30448,4.58477,-7.15264,-29.1642,11.3407,-2.08921,28.7048,8.66138,-0.762151,1.18525,3.02286,-1.75876,-16.5922
-124.376,0.971833,0.0212795,6,127,0,137.804,-0.0470404,0.0234343,-0.0509273,-0.0371259,-0.202171,-0.0222161,-0.87288,-0.323655,1.11498,-0.0148274,-0.0969465,-0.151174,0.0984432,-0.0485816,-1.61846,1.1604,-0.871601,-0.752937,-0.376299,-0.272803,2.37311,-0.250129,-0.548429,-0.792759,0.513279,0.782489,-0.052926,-1.19492,-0.0176445,0.829031,1.52579,-1.47174,-1.43546,0.444338,-1.72864,0.11712,0.874955,2.5775,-1.72254,1.23464,-3.5836,-2.84183,-5.86723,-6.71874,-5.10492,-4.63174,6.53576,-2.00397,-24.3595,-16.7785,14.8489,24.3445,-0.635831,4.0655,-0.0433009,-0.418626,-5.748
-127.114,0.97216,0.0207738,6,127,0,132.589,-0.182304,0.00564752,-0.0796272,-0.131438,-0.0894488,0.0234783,0.722441,0.26625,-0.723415,0.0390551,0.0139024,0.174361,0.0750589,-0.123563,-2.80733,0.775643,-1.03956,0.501772,-0.723455,-1.14097,-0.249372,0.247921,0.510742,-0.994681,0.411471,0.893084,0.0455448,-1.29525,0.642818,0.010597,-0.0381892,-0.371146,0.524556,-0.774411,-1.73816,-0.151826,0.921616,-0.553939,-8.6513,0.320553,-4.75997,-8.86759,-2.33601,6.54367,4.84967,6.09694,-5.57498,16.6564,12.6954,53.898,-8.61698,-24.5418,-1.04831,1.66293,1.79341,5.41368,9.34579
-124.345,0.978798,0.0203103,7,127,0,137.931,-0.259322,-0.169168,-0.127451,-0.129867,0.0356516,0.0736654,0.476674,-0.329071,0.00404203,0.0611954,-0.0235702,0.11639,0.140059,-0.133125,0.511829,-0.290722,-0.530892,-2.40941,-0.36312,-1.77107,2.30944,-0.438885,-0.0122006,0.165665,-0.561399,-1.74931,1.37687,2.34834,0.221368,-0.636222,0.629155,-0.806211,-0.468255,1.66198,1.18401,-0.0255842,1.14511,0.708246,-26.863,-22.7219,-12.2012,-14.2444,9.84615,9.61635,3.60048,-5.66351,-1.74316,1.48939,-1.7737,11.7132,21.4053,-23.7303,7.93494,-0.948507,-0.0797933,-1.11453,-16.3183
-121.736,0.976902,0.0202342,7,127,0,131.338,-0.0317503,0.0385393,-0.0439579,-0.0576137,0.34579,0.0398855,-0.153544,0.129457,-0.312756,0.0334045,-0.0782693,0.135135,-0.0453957,0.000447567,-0.189592,-0.54876,-0.414756,-2.17247,-0.485941,0.056951,0.0323361,-0.364658,-0.279469,-0.442397,-1.01155,-1.43562,-0.75212,1.02543,-2.17313,1.05891,0.198851,-1.47382,-0.794385,-1.47208,-0.180724,-0.158214,0.683301,1.6472,3.15589,4.03243,-3.77474,-6.54097,13.0949,14.051,-0.713099,4.85165,-3.7634,8.8242,-0.581722,14.6624,-7.42595,42.2945,1.48332,-0.627134,0.815914,-0.747911,8.6683
-116.862,0.992245,0.0200562,8,255,0,127.101,-0.129523,0.00827642,0.0131961,-0.101795,-0.101058,-0.012816,-0.0737585,-0.346495,0.0566967,0.0342699,0.149507,-0.0582991,-0.0566027,-0.124796,-1.07853,-0.667695,-0.0780255,0.872337,-0.310399,-0.390791,0.428528,-0.567924,0.141319,1.71162,-0.625302,-0.735054,0.585266,-1.62095,0.871794,0.541397,-1.31732,-0.241702,-1.96568,0.693242,-0.877746,1.66398,-0.838227,-1.23847,-4.80695,1.36638,1.2324,-7.80517,-3.19718,1.09857,0.510649,-4.48941,-1.14529,5.20629,11.7749,8.88408,-13.8665,-16.6174,-0.711996,0.0827915,-0.402746,0.793933,4.23494
-117.277,0.991404,0.0207288,7,159,0,122.035,0.0959631,-0.0786588,0.0570284,0.150964,-0.0560613,-0.0310265,-0.0762435,-0.294861,0.273853,0.0362181,-0.165468,-0.0714551,-0.0262263,-0.099846,-0.633915,-1.78468,0.244829,-1.08046,-0.429417,0.238215,0.398487,0.412961,-1.26275,0.681273,-0.124496,-0.15018,1.38943,-0.702339,0.72904,-0.698077,-0.687723,-0.50649,-0.687378,0.477548,-0.404137,-0.520955,-1.27232,0.329014,8.87657,-6.81922,3.26558,11.3633,-3.29446,-3.9717,0.841057,-5.92641,1.24467,7.75887,-7.95718,-5.13847,-5.69728,-2.44859,0.360319,-0.884181,0.498516,-0.771776,1.93291
-119.408,0.869902,0.0213631,7,127,0,128.671,-0.29355,0.0706333,-0.0132437,-0.144444,-0.0681793,0.0274677,-0.0265361,-0.0403146,0.139329,0.0249679,0.138956,0.0996712,0.0637223,-0.0680239,-0.53106,-2.11987,0.714042,-0.817728,-0.544118,-1.74739,0.397162,1.03558,0.470902,1.13771,0.454272,-0.312056,0.334232,-0.508421,1.01617,-0.0403488,0.446634,-0.658693,-2.67475,0.0847444,-0.663775,1.09537,0.800663,-0.970779,-16.6558,6.76788,-0.589061,-13.6489,-3.13962,-10.6739,-0.448689,3.32661,-0.582731,3.77467,7.62968,10.9791,6.21438,13.4051,0.929795,-0.824362,0.222578,-0.733512,-7.38524
-124.312,0.942146,0.0159045,5,31,0,130.609,0.0983356,-0.0236725,-0.136036,0.10866,-0.162201,-0.0917505,0.160358,-0.258426,0.025021,0.0117938,0.19911,-0.120304,-0.0918769,-0.043769,-0.512475,-2.16745,0.914096,-0.937856,-0.270738,-1.12149,1.29467,-0.900822,-0.729871,-0.406309,-0.312366,0.871978,0.803446,0.407758,-0.901234,1.52048,1.04671,1.37796,0.295912,0.00644225,0.106329,-0.30418,0.408122,0.0581314,8.6574,-4.24061,-14.26,6.26785,-7.71246,-63.7701,12.9202,-12.1682,-2.42741,0.657096,9.94769,-12.64,-20.8974,18.5591,1.3182,-0.909102,9.42192,-0.00562199,-16.3763
-120.624,0.965918,0.0144063,5,31,0,131.781,-0.281906,-0.118916,0.149318,-0.0915666,-0.105432,0.0803451,-0.0186737,0.0546512,0.232104,-0.0115384,0.00203359,-0.0520807,0.0614525,-0.0884213,-0.487909,-1.89472,0.724777,-0.810069,-0.508757,-1.03383,0.365853,0.446518,-0.686078,0.920422,1.68905,-1.4673,0.533024,0.874273,-0.953303,-1.55111,1.42347,1.34475,0.808127,0.0592769,1.34684,-1.22267,0.678135,-1.40176,-12.1412,-3.83952,18.5269,-4.35908,-2.65622,63.1146,0.18316,12.3438,1.79733,-0.281836,2.00586,0.150231,16.7108,-0.0141926,-0.162431,-0.871005,5.31395,-0.425581,27.2116
