# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=91950713
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgG_N_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgG_N_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,x_a.1,x_a.2,x_a.3,x_a.4,x_a.5,x_e.1,x_e.2,x_e.3,x_e.4,x_g.1,x_g.2,x_s.1,x_s.2,sigma,sigma_a_2,sigma_g_2,sigma_e_2,sigma_s_2,b,p_x_a.1,p_x_a.2,p_x_a.3,p_x_a.4,p_x_a.5,p_x_e.1,p_x_e.2,p_x_e.3,p_x_e.4,p_x_g.1,p_x_g.2,p_x_s.1,p_x_s.2,p_sigma,p_sigma_a_2,p_sigma_g_2,p_sigma_e_2,p_sigma_s_2,p_b,g_x_a.1,g_x_a.2,g_x_a.3,g_x_a.4,g_x_a.5,g_x_e.1,g_x_e.2,g_x_e.3,g_x_e.4,g_x_g.1,g_x_g.2,g_x_s.1,g_x_s.2,g_sigma,g_sigma_a_2,g_sigma_g_2,g_sigma_e_2,g_sigma_s_2,g_b
-45.9212,0.999812,0.00224373,10,2047,0,56.6215,-0.217011,0.0852861,-0.180921,-0.106064,0.0415515,0.0294343,0.398805,-0.122098,-0.145157,-0.0440329,-0.0970921,-0.0756729,-0.104121,-0.466725,-0.250293,-3.79531,-1.09574,-2.478,-0.347454,1.34834,-1.06699,1.26221,-2.01173,-0.664019,-0.604888,0.459988,-0.544339,0.751571,-0.555824,-1.37479,0.315155,-1.26148,-1.02902,0.3708,1.05292,1.61587,1.45328,0.0814384,-1.54875,13.9576,-4.26185,-4.66601,-5.41439,15.9399,1.44402,-1.19533,-0.671622,-8.90155,-4.76637,-6.20621,-16.1322,-43.9344,-3.28574,-1.00905,-0.714635,-1.11223,27.1275
-47.8041,0.999763,0.00227104,10,2047,0,53.754,-0.119673,-0.0349984,-0.00101391,-0.00119804,-0.024967,-0.0504371,-0.241858,-0.392881,0.140497,0.0401357,-0.0416877,0.00578415,-0.100254,-0.466558,-0.760351,-4.79003,-1.38303,-1.11249,-0.387707,-0.792658,-1.15985,-0.541894,0.0664399,-0.690375,1.15135,-0.420022,1.08051,-0.111598,-0.56886,-0.634368,1.15234,-0.43114,0.164604,-0.498657,0.408727,0.0798536,-1.68023,0.978468,1.39122,-7.12322,8.33169,1.711,-7.78099,-8.38403,-2.16998,-5.52889,1.11213,8.71628,-2.11385,6.62238,-18.5127,-51.035,-1.08555,-0.985352,-0.652923,-0.418658,11.7629
-48.734,0.999941,0.00233472,9,511,0,55.9337,-0.113653,0.113023,0.106248,0.0927423,0.391241,-0.0258089,0.749084,0.473798,0.334662,-0.0411681,0.112981,0.0444896,-0.110427,-0.455569,-0.206596,-4.44713,-1.66888,-1.21576,-0.528128,1.14521,-0.600126,-1.22856,0.544805,-0.231109,1.55931,1.19198,0.293603,-0.294953,-0.299327,0.167841,-1.37806,0.826403,1.25177,1.18616,0.876028,-0.258775,-0.0639721,-0.574886,-6.91921,-2.29562,18.6168,3.71516,7.44405,-7.40207,3.31691,7.42294,2.20857,-8.84672,5.64406,8.41398,-22.9772,-37.4677,-0.941597,-0.987339,-0.659371,0.020567,-3.56522
-55.9419,0.998706,0.0024298,10,1023,0,61.4933,-0.113939,0.0764889,-0.277504,0.00482172,-0.00408742,-0.0830876,-0.376959,0.307698,-0.32412,-0.0269459,-0.158858,0.184002,-0.0360516,-0.4847,-0.810723,-4.46139,-0.526218,-0.253757,-0.442966,0.065203,-0.80261,-1.9814,-0.28861,-0.984176,-0.55382,0.0261598,1.12903,0.228546,0.432212,-0.923694,-0.93491,-0.574774,-0.31518,-0.578222,0.672414,0.763073,0.0656447,-0.354116,1.88629,0.512835,-17.6331,-0.191278,-7.56395,-27.8686,-5.67263,10.1881,-2.7528,-5.84484,-7.99591,40.9829,-37.108,-70.2202,-1.52052,-0.977916,3.75556,5.02324,-11.3843
-53.5172,0.999997,0.00254107,9,511,0,66.5171,-0.111588,-0.0213001,0.156615,-0.00265199,0.0896548,0.0203012,-0.858566,0.0837379,-0.213416,0.000662779,0.225343,0.0174867,-0.127674,-0.374406,-0.927798,-4.13223,-0.414832,-0.128398,-0.340734,-1.17409,-1.61936,-0.168371,1.48663,-1.20321,2.07757,-0.469813,1.83977,-0.875076,0.417961,0.0469796,-0.969359,0.400616,-2.44366,0.384123,-1.1418,0.867153,-0.0805292,-0.408818,0.879645,-3.79485,19.5815,1.95882,-1.20315,28.642,-10.3248,4.99975,-1.53065,0.628417,11.299,31.5553,-22.1885,-10.8973,-0.0281235,-0.976464,5.69615,0.576304,32.3041
-45.0969,0.999579,0.00268552,10,1535,0,64.186,-0.164572,0.0302359,-0.175629,0.0923236,0.175014,0.012668,0.636927,0.0398225,0.327051,0.0119661,-0.208237,-0.168293,-0.0952581,-0.380346,0.251411,-1.0847,-1.36493,-2.50548,-0.367101,1.2214,1.6009,-1.08586,0.317839,0.265682,-1.48312,-2.54192,-1.2958,-0.128443,-0.588497,-1.45336,-0.327959,-0.316337,-0.516396,-1.76612,2.81248,-2.29125,-1.43577,1.06902,-5.10598,4.69143,-19.1954,37.3395,5.06144,9.22785,2.77883,0.43514,2.15413,11.7065,-11.7971,-15.821,-14.8293,2.55765,4.31785,-0.26409,-0.866664,-1.18284,22.9596
-46.212,0.999302,0.00284799,9,1023,0,53.742,0.0137205,-0.0465979,0.0339668,-0.0839145,-0.0832728,-0.0386113,-0.427606,-0.0405225,-0.336908,0.0718923,0.0863331,0.148583,0.0329178,-0.378218,-0.726186,-0.196089,-1.83965,-0.142393,-0.494285,0.440154,-0.272519,-0.0172577,-1.24584,-0.245451,0.340388,-0.590019,-0.251139,-0.115375,2.12983,1.03544,-0.338953,-2.00632,-0.078127,0.603224,-0.315162,-0.0541107,-1.35157,0.76912,13.6196,-5.01117,13.5566,-3.72144,-7.70341,-3.70777,-2.50085,0.239287,-1.9202,43.4243,7.6569,45.2732,8.20998,-8.48342,0.46296,2.12613,-0.965925,4.45797,38.1775
-43.5779,0.999981,0.00302815,9,959,0,53.2608,-0.16617,0.00573094,-0.0340427,-0.0826767,0.456553,-0.0342568,0.256861,-0.0778727,-0.347775,-0.086198,0.150693,-0.120572,-0.0100731,-0.447576,-0.365381,-0.208007,-0.89575,0.111903,-0.332355,-0.951345,1.15985,-0.661086,0.393556,-1.07444,-1.20142,-1.63047,-0.116982,-0.626283,-1.24002,0.152037,-1.46197,-1.26429,-0.218747,-0.917856,0.480007,-2.0701,-0.354451,-0.182244,-4.85304,-3.06171,6.31621,-12.1642,14.1646,-6.00454,0.294362,0.820501,-2.40442,-29.6518,24.2817,-23.0426,16.8538,-35.5392,0.590482,3.30176,-0.959036,1.24208,6.82304
-40.4013,1,0.0032342,7,127,0,47.6801,-0.0181326,0.128066,-0.122373,0.129429,0.229031,0.0406185,0.192382,-0.0251456,-0.570255,0.0140684,-0.123355,0.0352426,0.0496374,-0.387295,-0.326368,-0.115761,-0.947166,0.0321065,-0.573405,0.304195,0.941153,0.8154,0.0405257,-1.62611,1.19213,-0.300646,0.384985,-0.551723,-1.66248,0.485242,0.239786,1.86415,-1.17026,0.321379,0.20989,-0.183796,-0.376501,-0.283158,4.90514,-0.142177,-14.0004,11.7272,-1.53025,6.50999,-0.307289,-1.53447,-4.61593,2.8172,-21.6915,2.39332,-8.96479,-1.21548,-1.85304,1.8029,-0.27538,-0.855073,-17.6461
-37.8235,0.999719,0.00346005,8,511,0,45.4356,-0.173984,-0.0109216,-0.118762,0.0282391,0.123069,0.0368432,0.244576,-0.21791,-0.389766,0.016621,-0.0518847,-0.0131397,0.0639673,-0.364517,-0.0637802,-0.547075,-0.694734,-0.620793,-0.435405,-0.675728,-0.824581,1.29237,-0.619527,1.20631,0.156882,-0.0962682,-0.151074,-1.27325,0.482036,1.44933,-0.607706,-1.12174,-0.960968,-0.698442,1.07139,-0.651331,1.39863,-0.0208458,-5.10214,-7.0296,-4.59055,11.3076,-2.17402,14.9319,0.110677,-4.80664,-3.35381,10.1564,-6.59383,0.19993,11.3148,13.5871,-1.34377,-0.104151,0.231227,-0.425736,4.49318
-43.6468,0.998751,0.00370225,8,511,0,52.6599,-0.19672,-0.0373533,-0.205987,-0.0947658,0.296105,-0.0586047,0.366409,-0.439253,-0.719871,-0.0691513,0.00610513,0.0570133,0.0686356,-0.350867,-0.406027,-0.68416,-0.742523,-0.916912,-0.332726,0.323859,0.845358,0.822167,-0.774248,0.512593,-0.513023,0.608014,-0.563466,-1.39336,0.954893,0.586133,0.000298063,-1.66755,1.26163,-1.85697,-0.731933,-0.353072,-1.6081,0.673942,-2.79896,-5.33806,-10.3328,-4.84436,7.69882,-5.37534,1.58894,-7.53398,-5.48698,-9.01907,0.712577,9.69933,12.1486,20.5518,-2.15581,-0.892647,0.329756,-0.309602,12.2626
-44.4873,0.998387,0.00395214,9,639,0,57.7626,-0.191829,0.0476207,-0.029311,0.0776251,0.407668,-0.0523558,0.384423,0.469651,0.195437,0.0539537,0.0501562,-0.0155973,-0.0385633,-0.392216,-1.17927,-0.0887623,-2.88198,-1.71167,-0.498101,0.760374,0.625597,1.37659,-0.0716138,-1.12912,1.31575,-1.26651,-0.113053,2.08921,0.465108,-1.34732,0.79071,1.14967,-1.25981,-0.0532153,0.209737,-1.87159,-0.428876,-2.32247,-6.53045,0.118918,1.57674,5.80085,7.71226,-12.148,1.75852,6.72255,1.18804,18.5338,1.47076,0.312446,-6.99938,-2.5479,-2.50972,0.240064,-0.953718,-0.821363,6.50306
-44.0832,0.997396,0.0042152,9,767,0,54.8214,0.0676893,0.133265,-0.0305079,-0.122112,0.473829,0.069401,-0.143197,0.0968363,-0.192531,0.0707451,0.0487004,-0.051268,0.0102358,-0.411497,-0.85976,-1.46016,-2.08622,0.520983,-0.439691,-0.249174,-0.250484,-0.321746,-1.75961,0.207815,-1.32813,1.45727,-1.76633,-0.275073,0.914733,-1.27518,1.18947,-0.711074,0.488151,-0.957879,0.802214,-1.24755,-1.60927,-0.834573,12.5769,7.64628,3.36719,-10.4329,10.3504,19.5473,-1.12712,1.81246,-1.15275,19.602,3.59919,1.30626,35.9834,-15.1711,-0.598774,-0.395405,-0.567749,0.702483,24.2322
-46.4963,0.996537,0.00448244,9,639,0,52.7406,0.0510602,0.0843288,0.00783725,-0.14985,-0.389277,-0.0043245,0.220176,0.0912906,0.376584,-0.121042,-0.0460328,-0.106403,0.0252142,-0.356324,-2.78159,-0.996585,-0.74631,-0.744595,-0.371299,1.09634,0.747989,0.682904,0.265875,-1.35372,0.0575128,-0.676209,-0.706224,0.239585,-0.434004,0.621863,-0.273275,-0.871411,-0.575399,-0.453459,0.822396,1.41148,-1.03335,-1.28785,3.81627,4.85386,1.47112,-9.93702,-10.5393,6.14495,0.57126,3.59011,3.21098,-20.2094,-0.277669,-6.79401,10.0867,10.0164,-0.586895,-1.41321,-0.104161,-0.794952,20.9073
-50.5341,0.995873,0.00475353,9,511,0,56.3325,0.0132708,0.108603,-0.0383604,-0.163612,0.482841,-0.0403517,0.695675,-0.159734,-0.471516,0.015514,-0.164322,-0.0947952,0.0611938,-0.329644,-3.12922,-1.757,-1.01713,-1.08868,-0.520695,-0.443275,0.32749,-0.879288,-0.448278,0.445644,-0.212543,0.782575,-0.776255,0.527492,1.56259,-0.542929,-0.10327,-1.8236,-0.241949,0.0418715,0.79342,0.329981,0.227529,1.28796,1.00093,5.70769,-2.31568,-11.4005,11.3739,-20.929,3.20309,-3.0594,-3.63557,-0.820774,-10.3692,-13.7862,1.90747,23.4962,-1.30555,-0.537878,0.137235,-0.757731,-36.4731
-52.8502,0.999223,0.00502938,7,127,0,61.915,0.0933072,-0.111935,0.111286,0.178783,0.169373,0.0627005,0.925529,0.450825,-0.569784,0.0571664,0.171172,0.00902039,0.145972,-0.368946,-3.36847,-1.589,-1.05897,-0.622116,-0.492938,-1.39033,0.138699,-1.63162,-0.26842,-2.50256,-0.411257,-0.208316,0.664709,0.442944,0.277835,0.314184,0.103915,0.855721,-1.04332,-0.513727,0.591853,-0.280645,1.31411,-1.37926,5.58938,-6.83117,7.45235,12.2057,3.86,24.4936,5.14738,9.20753,-3.93303,17.7952,10.3012,7.72089,36.1916,1.79063,-0.824061,-0.179647,2.02265,1.40802,35.782
-54.4639,0.999696,0.00536914,8,511,0,68.8954,-0.0885951,0.21654,-0.15883,-0.166145,-0.0849447,0.0270481,1.38458,-0.370869,0.0950892,-0.0194496,-0.138268,-0.0280111,0.13177,-0.36521,-3.96489,-2.38187,-2.11408,-1.27849,-0.451343,-1.05521,-1.37833,0.356704,-0.620027,0.59913,-0.12704,0.563475,1.5986,-1.67888,1.64014,-1.21033,-0.678299,-1.46777,-0.28714,1.05927,1.54362,2.11922,1.25139,-1.6904,-4.17117,12.8631,-9.43372,-11.0931,-2.36674,8.07628,6.85182,-5.05809,0.603564,-2.757,-7.01203,-0.580678,23.1685,7.69783,-1.06606,-0.921315,-0.980683,-0.561827,14.1439
-56.5663,0.996692,0.0057349,8,511,0,69.9518,-0.0978214,0.233474,0.0643549,-0.0890856,0.432041,-0.0653105,-1.14443,0.361631,0.104013,-0.000707806,-0.140514,-0.0865264,0.0703268,-0.348088,-2.50476,-0.949898,-0.450654,-0.697879,-0.375043,0.444824,-0.390823,2.71225,1.15506,0.0989487,0.136289,-0.382876,0.340337,-0.684274,1.00973,-0.1257,1.79484,1.66034,-0.346215,2.15312,1.93532,0.496582,0.946327,0.560293,-3.69161,13.8444,5.24149,-5.82536,9.966,-2.28746,-12.6091,11.6699,1.29017,7.22621,-6.08279,-5.94034,19.3699,3.59217,-1.37235,-0.750936,9.10737,-0.188483,21.5125
-47.5369,0.997467,0.00606904,7,127,0,62.6056,0.065035,-0.149594,-0.108959,0.171711,-0.348518,-0.108842,-0.220837,-0.269684,-0.251249,-0.0113562,0.162069,-0.0672975,0.0466968,-0.381667,-2.62524,-1.11545,-0.954638,-0.881507,-0.391282,-0.413511,-1.47413,0.318621,-0.752267,0.963369,0.45506,-3.67825,1.8801,0.543499,0.054981,0.94998,1.56217,0.0726817,0.0738069,0.10299,0.262123,1.70944,0.365334,1.46268,4.67326,-9.52753,-5.68311,11.7532,-9.71115,-20.0519,-2.29694,-3.05204,-1.58665,1.09105,9.19102,-4.1708,10.809,-2.47007,-0.4712,-0.535959,-1.17572,-0.613273,14.0614
-46.7433,0.999902,0.00643109,8,511,0,55.2188,-0.00675461,0.151111,0.231143,-0.119354,-0.302194,0.0506892,0.187838,0.237029,0.290255,-0.0500786,0.0471318,0.0531001,0.0406318,-0.363159,-1.63859,-0.429086,-0.937277,-1.75381,-0.471852,0.585657,-1.53906,-0.998833,1.12,1.38117,-0.638873,-1.91123,0.553062,0.06946,-0.0106025,1.20162,0.25374,0.872831,-0.218982,-1.46534,-0.908013,0.157234,0.513606,0.359823,2.69762,7.95511,17.3805,-9.06438,-10.7735,11.9988,0.147602,5.55774,2.27494,-10.8229,5.56327,6.88554,5.92492,4.68237,0.864147,-0.192445,-0.077261,-0.774409,4.76203
-48.6875,0.997518,0.00685411,8,447,0,56.9772,-0.106203,-0.184645,-0.206407,0.104519,-0.175075,-0.000951129,0.0882776,0.122452,-0.0776445,0.0365675,0.0238063,0.0228842,0.197017,-0.380937,-2.68344,-2.31208,-1.00071,-1.87253,-0.483038,0.344622,-0.583333,-1.90576,1.54025,-1.92202,0.0638601,0.194869,-1.11006,-1.23685,-0.990037,-0.5379,0.568092,0.632515,0.718836,0.159884,0.811222,-0.382389,-0.496098,-0.18132,-4.35415,-11.8922,-11.9278,6.97242,-5.40198,-0.990731,-0.540067,2.84155,-0.621963,7.91427,0.893012,2.86765,31.2339,-1.04396,-0.854823,-0.904775,-0.568147,-1.00689,-2.10475
-50.5303,0.998923,0.00725018,8,511,0,58.8349,-0.331234,-0.0451754,-0.209376,0.105609,-0.0225366,-0.0049697,0.159971,-0.00433134,0.0274332,-0.0210694,0.11987,0.0130473,0.189818,-0.371217,-0.661357,-5.23949,0.959792,-2.86819,-0.376953,1.27783,1.55944,1.16126,-0.0982747,-1.13316,1.15772,-0.077915,0.163079,0.282539,0.540947,-0.796681,0.722989,-0.12159,0.23214,-2.05866,1.2778,-0.701951,0.018458,-0.752916,-12.6114,-4.45526,-8.23586,15.1399,-6.12181,34.3601,6.81217,3.95296,3.04841,-4.41389,5.99694,2.05821,31.254,7.11659,-1.79607,-0.996283,2.45802,-0.873994,18.5579
-49.5289,0.997439,0.00769078,8,319,0,58.4817,-0.0916245,0.179526,0.0191124,0.21298,0.189838,-0.0232202,0.569056,-0.0328003,0.168444,-0.0329107,0.0620951,0.162566,-0.0708261,-0.33409,-0.6118,-5.13531,-1.79842,-0.327945,-0.541334,-0.38619,0.0276567,-0.837452,-1.95556,-1.40033,0.0741772,-0.842913,0.768687,-0.159461,0.0718138,0.764199,-1.72786,1.51445,-0.333135,-0.237778,0.893554,-1.31932,1.16251,-0.103721,-2.14684,5.98728,3.38102,16.1901,-1.42436,-6.70437,2.53476,-0.392848,1.09911,-7.05267,3.06794,32.019,-32.8467,21.8645,-2.268,-0.996079,-0.971609,3.76514,-7.91526
-44.3691,0.984542,0.00811743,8,383,0,62.4349,-0.0936477,0.0393079,-0.108413,-0.0909393,0.46973,0.060019,0.421798,0.0742929,0.457179,-0.0336658,-0.130808,0.0997734,-0.0352944,-0.41061,-0.468842,0.106975,-0.205728,-2.65872,-0.388371,1.62642,1.92805,0.759755,-0.02501,-0.463383,0.433625,-1.26999,0.374092,1.51246,1.35577,-0.661643,-0.260656,-2.8295,-0.819315,0.722321,-3.12278,-0.109707,1.84948,-0.143607,7.86747,2.41692,1.82332,-4.88911,13.977,40.6296,3.08245,2.73092,5.76655,37.5061,-7.54042,11.9936,-4.91866,-15.0768,-1.53085,-1.2615,3.31015,-0.768196,39.276
-53.0661,0.997135,0.00827171,6,63,0,60.9326,-0.454335,-0.155492,0.0399722,-0.224773,0.277601,-0.0374841,0.582114,0.0322363,0.340288,-0.0386356,-0.122441,0.136596,0.159042,-0.347201,-0.537726,0.0330563,-0.10511,-2.66942,-0.294414,1.51691,0.517067,-0.468201,-0.332453,1.93545,-0.686705,-0.920956,0.411742,1.21057,-0.933822,-1.09809,0.72941,-0.30899,0.573564,0.63064,0.665962,-0.590573,0.0138528,-1.38189,-22.618,-14.5613,17.7665,-17.4177,5.82511,-5.83226,5.79944,2.47888,5.06031,7.01976,-8.70944,14.7795,25.7919,15.4918,0.979467,-0.240241,2.55723,-0.817367,12.2874
