# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=91950713
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgG_N_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgG_N_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,x_a.1,x_a.2,x_a.3,x_a.4,x_a.5,x_e.1,x_e.2,x_e.3,x_e.4,x_g.1,x_g.2,x_s.1,x_s.2,sigma,sigma_a_2,sigma_g_2,sigma_e_2,sigma_s_2,b,p_x_a.1,p_x_a.2,p_x_a.3,p_x_a.4,p_x_a.5,p_x_e.1,p_x_e.2,p_x_e.3,p_x_e.4,p_x_g.1,p_x_g.2,p_x_s.1,p_x_s.2,p_sigma,p_sigma_a_2,p_sigma_g_2,p_sigma_e_2,p_sigma_s_2,p_b,g_x_a.1,g_x_a.2,g_x_a.3,g_x_a.4,g_x_a.5,g_x_e.1,g_x_e.2,g_x_e.3,g_x_e.4,g_x_g.1,g_x_g.2,g_x_s.1,g_x_s.2,g_sigma,g_sigma_a_2,g_sigma_g_2,g_sigma_e_2,g_sigma_s_2,g_b
-48.9784,0.999274,0.00604675,9,767,0,59.566,0.0653559,0.13484,0.0429295,-0.151315,0.168605,-0.0810282,0.661325,0.295566,-0.0611346,-0.0291602,-0.137875,-0.172476,-0.0792363,-0.39475,-2.70617,-2.06388,-2.62399,-0.799981,-0.42319,0.583117,0.195596,-1.15786,-0.767988,-0.868083,0.182462,-0.606124,2.39547,-1.76198,-0.319376,0.766923,-0.287961,-0.857191,1.15343,0.596313,0.286542,-2.19143,0.1906,0.868796,4.27391,7.23088,3.19197,-10.5304,3.16431,-20.1425,3.10643,4.27969,-0.387738,-7.05742,-7.57565,-18.1874,-17.4535,-8.03532,-1.08082,-0.755195,-0.95376,-0.058736,-11.807
-42.9404,0.997577,0.00610308,9,511,0,54.7567,-0.176413,-0.0231269,-0.128428,-0.0945636,0.150459,0.0543584,-0.62803,0.0549374,-0.216955,0.0361494,0.0889759,-0.00578222,0.122869,-0.371055,-0.768785,0.380142,-1.02936,-1.84794,-0.511801,0.438535,-0.454993,0.0940342,0.972596,0.500816,0.713464,-0.218242,0.432851,-0.927165,0.998045,1.03011,-1.75669,-0.26985,0.08159,-2.45011,-0.427634,2.05472,2.1876,0.0889309,-4.38175,-4.2194,-4.01075,-7.65265,0.0277669,14.7566,-5.34203,1.855,-1.52203,3.199,10.7407,-0.105556,19.7383,6.36894,-2.21341,0.858313,0.943468,-0.880761,1.19997
-45.935,0.979621,0.00621266,8,255,0,56.6343,-0.239993,-0.0758702,-0.0876936,-0.00944996,0.227987,-0.0126974,0.873296,-0.00620777,0.153443,-0.162595,-0.0805913,0.0153865,-0.0771807,-0.468556,0.013651,-0.945715,-1.82482,-0.59877,-0.355807,-0.924149,0.148223,-0.878527,-0.172069,1.63372,0.795746,0.969795,0.433695,2.35771,-0.666033,0.333579,0.014752,-0.118853,2.1819,0.0704617,-1.2395,-0.301264,1.33132,0.998608,-20.2066,-25.2505,-0.837078,-0.746736,4.17882,-6.56966,3.89449,-0.184784,0.923735,-42.7116,-5.99348,4.46837,-29.4725,-45.7926,2.75478,0.83381,-1.20498,0.898071,-25.4378
-44.573,0.998853,0.0060404,8,447,0,54.3396,-0.244356,-0.0821635,-0.0633747,0.0174038,-0.0154355,0.00366751,-0.303976,-0.0270956,-0.306923,-0.147089,-0.0999706,-0.0222842,-0.0724839,-0.424592,-0.00365878,-1.73133,-2.0442,-0.421964,-0.338058,-1.01635,1.78545,1.10404,0.910701,-0.851059,0.383695,-1.54146,-0.452154,0.0363354,1.00024,0.305564,-0.417115,0.502163,2.07685,-1.20636,-0.609843,0.131384,0.112897,1.45613,-16.327,-19.8863,7.91167,10.0934,-13.2917,0.0718921,-2.12519,-0.351545,-1.89182,-32.3247,-6.1096,1.98301,-23.303,-23.4452,1.7778,-0.587208,-0.674788,0.394119,-11.0627
-44.7882,0.999012,0.0062884,8,511,0,53.4153,-0.00934063,0.103236,-0.133846,-0.116504,0.242833,0.00955764,-0.527064,-0.12715,-0.155924,0.12053,0.144906,-0.014436,0.0734085,-0.341353,0.097273,-1.5756,-2.18862,-0.768993,-0.547586,0.357354,0.978078,-0.0410417,0.881108,1.43943,-1.74883,-0.920652,-0.416399,0.920607,0.919091,0.972059,-0.26868,0.572705,-0.603526,0.525202,0.926875,-0.710168,-1.78186,-1.01218,8.91122,3.74868,-21.2762,-31.1877,2.8675,-0.389442,-3.16405,-1.84294,-1.00087,20.4767,6.41369,-6.3524,3.08595,20.6468,3.46315,-1.55444,-0.61663,-1.11771,-29.7187
-43.2079,0.999519,0.00658785,5,63,0,50.708,-0.114509,0.0221932,-0.134072,0.0778518,0.176194,0.0524694,-0.600348,-0.160778,-0.117044,0.145298,0.11316,0.0109207,0.0185821,-0.424244,0.148793,-1.67711,-2.2668,-0.774099,-0.43944,1.55201,1.06149,-0.793959,-1.18308,0.8701,0.437388,0.467602,0.186541,-0.391104,2.1261,0.660652,0.0828813,1.12597,0.65217,-0.415087,0.895312,0.668587,0.0254605,0.0386796,3.48102,-0.388074,-9.81321,26.773,3.04969,15.2689,-3.45867,-2.18771,-0.700037,35.27,5.69678,7.76601,6.76428,-19.818,0.713581,-0.201902,-0.489282,-0.396705,22.5504
-45.0347,0.991785,0.00694184,7,255,0,52.7145,-0.140537,0.0181297,-0.0299093,-0.136807,0.147678,0.0151074,0.812255,0.203065,-0.424468,-0.115001,-0.127522,-0.00975262,-0.0204334,-0.337362,-0.0479927,-1.48261,-2.57353,0.610836,-0.42645,-0.212054,0.454973,-0.814462,-0.32563,-0.62651,0.956689,1.55386,-0.136028,0.396941,1.31227,1.01697,-1.20296,-1.37745,-1.09737,-0.142964,0.539147,-0.120348,1.57348,-0.577343,-7.4144,-9.29349,2.57977,-26.9433,-3.66376,1.39048,3.80515,2.84906,-2.58568,-30.5698,-7.88597,-9.15994,-55.7538,23.4048,1.0137,0.104943,-1.14757,1.99288,-32.8985
-46.4796,0.999357,0.00716604,8,511,0,56.7119,-0.034302,-0.0731276,0.0488961,-0.0768716,-0.059869,0.146334,-0.291951,0.0795401,0.526571,0.0470768,0.152055,-0.0680683,0.108939,-0.357593,-0.820004,0.280878,-0.849671,-1.00576,-0.612547,-0.0902413,-1.31483,0.8727,-0.473727,-0.146368,-0.117121,1.47289,-0.897153,1.12461,-0.850944,0.306454,-0.440056,-0.795137,1.10286,0.474306,-1.49198,-1.92699,1.41438,-1.56292,3.8202,-8.53562,9.35778,-7.87844,-7.59594,34.0122,-3.64483,2.52968,3.88957,-3.96177,18.5404,-7.93168,17.9581,7.06996,0.439294,1.32664,0.42189,-0.540406,-2.33977
-46.4961,0.999219,0.00758833,7,191,0,54.3905,0.080792,0.300427,-0.234563,0.0364622,0.15251,-0.126768,-0.0111296,0.161946,0.244224,-0.0204995,-0.105328,0.0215758,-0.0677134,-0.41146,-0.815898,0.187248,-1.18794,-0.934643,-0.372618,-0.954896,0.352803,-0.193319,0.885355,1.50139,0.531795,1.46597,0.0186955,-1.56505,-1.34685,-0.451661,0.306897,-0.811296,0.65466,0.0135394,-0.510072,-1.51048,0.387619,0.950979,13.8666,19.5097,-14.9096,2.99066,-1.68238,-27.1008,-0.833545,3.36156,1.86845,19.2614,-13.4222,9.28703,-13.0998,-17.7936,-0.00154422,0.580185,-0.816082,-0.314254,12.847
-44.6409,0.994556,0.00804396,6,95,0,54.5761,-0.268024,0.0376783,-0.068637,-0.00260659,0.242881,-0.150736,-0.101445,0.0171847,-0.175558,0.066192,0.117358,-0.077642,-0.0578964,-0.335183,-0.683695,0.953353,-1.19836,-0.78929,-0.615001,0.700825,2.48513,-1.91847,0.217088,-0.495326,-0.269439,0.163405,-0.904875,-0.877495,0.948159,-1.57346,1.01811,-1.23996,-0.304819,0.297296,1.04299,0.095144,0.413957,-0.379345,-14.698,-2.43664,-2.54484,-3.7401,1.81978,-42.8748,-1.62179,1.11509,-1.07793,-58.628,17.4859,-10.6209,-17.3672,25.4582,-1.53269,-1.86046,0.466494,0.129062,-23.5797
-42.9433,0.997707,0.00841697,7,127,0,51.2698,-0.26892,0.0721834,-0.0469416,0.00853032,0.211906,0.0430822,0.422998,-0.105102,-0.798058,-0.0122516,0.013653,-0.127169,-0.0311661,-0.442808,-0.84158,0.5271,-1.08805,-0.278373,-0.441928,-0.406492,0.420425,1.52062,0.590178,-0.724051,1.95461,-0.568618,0.0227906,-0.995342,-0.839387,-1.45136,-1.67219,-0.367627,0.586637,-0.193833,1.09791,-0.243085,-0.72127,0.286744,-14.0155,-1.21717,-1.25631,-2.00986,-0.236761,3.12256,1.11834,-1.85864,-5.88841,-43.9063,-6.59965,-24.4389,-15.1886,-30.5031,-2.15885,1.10039,-0.475175,1.54656,-28.6697
-41.335,0.99881,0.00889613,7,223,0,51.1912,-0.247693,0.0266916,0.00189213,-0.0161674,0.0106854,-0.116708,0.483786,0.0791758,-0.278279,-0.00627678,-0.0153378,0.0498214,0.0411033,-0.386338,-0.570987,-0.0628553,-1.42084,0.445107,-0.512864,-0.340535,1.78797,-0.340567,0.99423,0.363874,-1.11331,0.819206,0.608072,-2.37227,0.359353,1.20136,-0.0676161,0.612276,1.65353,-0.924836,1.00166,0.279705,-0.739926,0.290501,-12.4906,-4.91531,5.6318,-3.6777,-8.31204,-32.7664,1.88947,1.47229,-1.77446,-15.1142,-6.99587,5.17161,-26.6777,-1.42343,-0.683377,0.121055,-0.387937,-0.804313,-21.2974
-43.7393,0.938566,0.0094351,8,255,0,49.5402,0.038799,0.101227,-0.0747286,0.139133,0.168214,0.128685,-0.0822587,0.108862,0.137465,-0.0634739,-0.0374487,0.0912342,0.0459246,-0.409018,0.120527,-0.657788,0.191449,-0.922184,-0.597271,-0.175598,0.643259,-1.04258,-0.935193,1.37182,-1.06746,-0.726669,-0.581829,0.816984,-0.868188,-0.351932,1.01217,-0.552567,0.12232,-0.0708988,0.537727,-0.446982,1.34071,0.355458,26.453,10.3695,-2.82657,31.8192,-0.571335,84.9972,-7.31165,5.05015,1.72453,5.90216,0.784812,19.1391,14.5596,-18.4421,3.70971,-1.81834,8.26622,0.627966,42.7471
-43.756,0.997694,0.00839852,9,511,0,50.5437,0.0762772,0.164455,0.0399671,0.00548849,0.188785,0.128841,-0.201753,-0.0889117,0.262943,0.0141687,0.0497419,-0.00716957,0.0186489,-0.402127,-0.118258,-0.398044,-2.88244,-0.368513,-0.473287,-0.835616,0.590932,-0.247603,0.236271,-0.130916,-0.313829,-0.492728,-1.20871,0.266848,0.523491,0.728927,2.03129,0.550692,0.768627,-0.381289,0.976805,1.08308,1.35974,0.757124,26.5032,17.6512,18.2011,0.85689,0.0387752,33.1961,-1.13714,-0.951002,1.65428,27.4475,9.79755,15.1375,19.8549,-13.5148,2.64245,0.381202,-0.614449,-0.108375,47.2369
-44.6172,0.994382,0.00888843,8,319,0,54.245,-0.0610813,0.118631,0.122146,0.0358741,0.150151,-0.0416328,0.00512861,0.0113755,-0.361624,0.0071129,0.18524,0.0523099,0.11273,-0.301571,-0.30839,-1.53208,-3.32686,0.0497895,-0.588495,-0.884241,-0.13361,-0.164793,1.19523,-0.704828,2.13375,-0.663848,0.562849,0.00930233,-0.853478,-0.885851,0.50255,-0.079648,-2.05647,-0.426907,0.889213,0.00524578,-0.705462,-1.92898,1.5065,5.43557,19.0591,1.07168,-2.60992,-9.62427,-0.0747506,0.256158,-2.15733,2.69247,10.1071,7.39113,26.0703,40.2804,-0.332648,-0.619041,-0.981567,1.0288,9.32703
-48.2132,0.993852,0.00931434,8,255,0,58.3502,0.0134133,-0.0671925,0.0639378,0.0258943,0.0509024,0.147603,0.188549,-0.198057,-0.873674,0.0344601,0.143683,-0.0214691,-0.0499827,-0.299127,-1.5693,0.258878,-0.768658,-0.361213,-0.612631,0.703352,1.25824,2.84199,0.109911,-0.812843,-0.052494,-0.101005,-0.00655268,-0.641913,0.608386,0.113202,-0.0837186,-0.0300784,-0.638937,1.00225,-0.548808,-1.82875,1.10545,1.53306,2.45091,-7.50156,4.68332,0.265114,-1.46801,27.867,-0.334589,-3.67693,-7.07568,-22.6813,5.3156,-4.50897,-22.9785,36.0172,-0.662442,-1.00873,-0.0899126,0.488392,-24.6429
-47.4424,0.995884,0.00974212,6,95,0,60.8101,-0.0843502,0.0813583,-0.0973882,-0.0516477,0.130077,0.105404,0.624332,0.384866,-0.0272863,-0.088987,-0.157669,-0.148226,0.0922032,-0.30411,-1.62897,0.230232,-0.840692,-0.781217,-0.423424,0.797763,-1.20366,0.956091,-1.17451,-0.268193,-1.93904,-0.859092,-0.775012,-2.94683,1.30237,-0.312731,0.749651,1.48965,1.23374,0.0398782,0.470859,0.258727,1.2289,-0.777629,-2.48986,2.5823,-5.24228,-4.55445,0.55626,17.3944,2.64682,6.3371,-0.712088,-30.435,-19.4607,-20.0589,11.7636,37.1643,-1.50592,3.09799,-1.30669,-0.0890491,-18.2454
-45.6691,0.990378,0.010243,8,383,0,56.3178,-0.00474344,0.0180873,0.0493016,0.168782,0.0609046,-0.0218306,-0.198915,0.349965,-0.178298,-0.0490172,0.183419,0.0152215,-0.066697,-0.369886,-2.89896,-1.00424,-0.782843,-1.005,-0.418204,-0.0236621,-1.069,0.0126558,-0.36748,0.176478,-2.42487,-0.848403,-0.811608,1.27805,-2.26387,0.0116462,1.06272,-0.478489,-1.67349,0.373568,1.2732,0.193152,-0.115871,-0.0204041,0.785328,0.709952,3.82752,11.3343,0.83896,-1.05688,-2.57284,9.13896,-1.13378,-8.25176,12.3487,7.21786,-11.1405,1.03516,-0.953417,-0.160514,1.17529,-0.529555,14.7839
-46.6203,0.982728,0.0105988,7,191,0,57.2754,-0.0187345,0.0735433,0.054734,0.0759009,0.281843,0.0504298,0.0247088,-0.410646,0.154204,-0.0285368,0.197058,0.0169226,0.0735488,-0.346156,-3.02921,-2.91372,-1.30708,-0.437427,-0.476439,0.817386,1.12568,0.010042,-1.28347,0.739349,0.00917563,1.36561,0.752606,0.30871,-2.37077,-0.300663,1.41318,-0.914178,0.593587,0.26503,-1.82099,-0.568625,0.767859,1.20789,-0.165473,4.08846,3.95839,5.19957,6.49315,16.4181,-0.561696,-5.94601,1.06145,-5.34454,9.81646,6.81577,15.5181,17.0656,-1.10354,-0.974663,-0.424288,-0.00829026,13.375
-42.1859,0.995646,0.0107327,9,511,0,51.0917,-0.0830999,-0.0237032,-0.0796838,0.0687585,0.391473,-0.12414,0.191931,0.338514,0.0728081,-0.0522419,-0.0396951,0.0229307,0.0461509,-0.412962,0.0455291,-0.242446,-0.410754,-0.619868,-0.439539,-0.167789,1.31789,1.18375,-0.0239769,-0.655997,0.212761,0.00771283,0.542357,0.743983,0.659804,1.33338,0.365292,-0.031074,-0.581282,-2.55571,1.7717,0.793062,0.406773,-0.413541,-1.88042,-23.0912,-9.75099,2.59188,12.7513,-48.8918,-0.32794,10.3797,0.572932,-28.3761,-2.22231,1.56868,-3.68326,-16.1867,1.77592,0.692506,3.72158,-0.996281,-22.2172
-47.4638,0.957595,0.011258,7,191,0,56.5218,-0.189091,-0.0508419,-0.117496,-0.0673438,-0.0694618,-0.00319566,0.364402,-0.393511,-0.384631,0.160273,-0.0557369,0.000570793,-0.0687678,-0.353033,0.534219,-0.800173,-2.14835,-1.3315,-0.221794,0.796726,-0.831071,0.624576,-1.52729,-1.97096,-1.01233,-0.122265,-0.422263,-0.0088709,0.896904,-0.81416,-0.876074,0.496099,0.0674179,-0.328038,-0.879939,-2.19531,-0.866931,-0.162957,9.22434,12.3402,25.2714,28.6521,-12.4687,5.26975,1.62702,-5.34389,-2.21626,57.8781,-2.89709,7.58057,-4.93621,11.0417,-8.94345,3.23458,-1.0739,-1.163,52.2411
-45.145,0.995834,0.0106411,7,255,0,57.7677,-0.220711,-0.0268358,-0.130896,0.00957658,0.356898,0.00750812,0.370895,0.382329,-0.173218,0.147746,-0.0532869,-0.0626021,0.0723522,-0.366079,-0.412728,-2.54349,-1.41762,-2.00047,-0.47246,2.06818,-0.42049,0.12113,-0.0498213,0.797572,-1.30892,0.846069,-0.739228,-1.37905,-0.947526,-0.331834,0.0412561,0.498964,1.37396,1.49243,1.67788,-1.22956,0.450667,-2.31448,-10.2704,-9.55743,-6.99678,0.605392,7.358,-0.601827,1.1434,5.89243,-1.2446,31.0266,-2.97281,-6.30301,10.2255,13.7245,-1.03047,-0.992281,-0.797487,-0.979408,-11.4442
-52.3127,0.953637,0.0111592,6,127,0,57.2998,0.047098,0.0775088,-0.0279115,0.0606292,-0.0676003,-0.0377546,-0.20716,-0.118699,-0.363284,0.150567,0.0412722,0.106143,0.0639798,-0.43633,-1.00469,-2.0711,-1.00059,-1.91685,-0.619808,-0.611801,0.171448,-0.221912,-0.734013,-0.000694662,-0.691149,0.991865,1.68339,-0.107164,-0.345814,0.442468,0.366015,-0.382443,0.758291,0.973015,-1.26832,-0.890043,-0.378487,-0.119632,2.96273,-6.03499,-5.45434,-2.85846,-11.1674,-34.6212,-3.30741,-3.16883,-3.20204,24.6347,-0.771375,7.28577,1.70352,-44.3093,-1.10985,-2.13328,1.35497,-1.77573,-82.6811
-52.3287,0.998713,0.0104458,7,159,0,66.8641,-0.176542,-0.207577,-0.163359,0.0947514,0.357446,-0.0525817,0.383012,-0.0908123,-0.314427,0.13185,-0.0725359,-0.270758,0.0315494,-0.309364,-1.11357,-1.60768,-1.82794,-1.50689,-0.486568,-0.72223,2.08868,0.848247,-0.856039,-0.42135,1.78159,-1.20205,-0.376376,-0.633262,1.81511,1.40421,-0.955468,-0.59849,0.999266,-0.139085,-1.04433,1.63735,-1.10309,2.20253,-7.42182,-19.0712,-10.0568,5.99131,5.89956,-15.7873,1.44747,-1.52181,-2.11895,25.2215,-5.83071,-29.5437,1.59007,36.0708,-0.681642,-1.03461,-0.753206,-0.295588,-25.9463
-52.9983,0.999735,0.0110294,7,191,0,63.1392,-0.0277288,0.192987,0.126394,-0.0722026,-0.0380104,-0.0414804,0.549127,-0.335977,-1.27463,0.153199,0.0882359,0.0926914,-0.0223018,-0.444308,-0.703538,-1.21919,-1.43478,-1.51363,-0.498127,0.743099,2.33595,-0.15458,-0.402312,-0.0479303,0.338754,0.115617,-0.346727,0.819748,-0.112816,0.402167,2.61124,-1.38116,-0.290324,-1.04093,-0.994939,-1.07068,-0.0201639,0.979483,6.88946,10.1173,17.2988,-8.00744,-9.66348,-7.14099,2.48703,-4.50207,-8.17487,36.6004,3.31136,12.5746,-4.82519,-38.2877,0.754476,-0.217057,-0.414742,-0.455557,9.18982
