# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=91950713
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgG_N_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgG_N_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,x_a.1,x_a.2,x_a.3,x_a.4,x_a.5,x_e.1,x_e.2,x_e.3,x_e.4,x_g.1,x_g.2,x_s.1,x_s.2,sigma,sigma_a_2,sigma_g_2,sigma_e_2,sigma_s_2,b,p_x_a.1,p_x_a.2,p_x_a.3,p_x_a.4,p_x_a.5,p_x_e.1,p_x_e.2,p_x_e.3,p_x_e.4,p_x_g.1,p_x_g.2,p_x_s.1,p_x_s.2,p_sigma,p_sigma_a_2,p_sigma_g_2,p_sigma_e_2,p_sigma_s_2,p_b,g_x_a.1,g_x_a.2,g_x_a.3,g_x_a.4,g_x_a.5,g_x_e.1,g_x_e.2,g_x_e.3,g_x_e.4,g_x_g.1,g_x_g.2,g_x_s.1,g_x_s.2,g_sigma,g_sigma_a_2,g_sigma_g_2,g_sigma_e_2,g_sigma_s_2,g_b
-45.0316,0.999167,0.0664439,6,63,0,55.1228,-0.00243582,0.0842421,0.0219257,0.0416878,0.47393,0.0124654,0.67643,-0.23341,0.101289,0.00430741,-0.0892931,-0.0632945,0.078645,-0.455866,-0.0248944,-1.29489,-0.835419,-3.45678,-0.601786,-3.40131,-11.2993,-10.3573,13.6367,12.0773,4.34797,0.960388,-4.25951,-0.547471,9.47356,-2.93465,-0.0659037,-9.79061,-11.0825,-0.0299064,-1.1686,-0.128607,-1.61365,5.84306,1.46922,-15.6945,-2.77648,-11.6787,13.8417,-9.92909,3.00717,-5.69347,0.422374,-5.86437,-7.71771,-6.54955,11.8204,-38.3956,-1.52514,-0.464826,-0.433448,-1.03709,-36.6489
-42.7789,0.993958,0.0671198,6,63,0,54.8393,-0.10669,0.00517925,-0.0162666,-0.029092,-0.0218057,0.0131388,-0.29646,0.363624,0.261912,-0.042231,-0.0217412,-0.0347027,0.0122785,-0.397882,-0.477009,0.49747,-3.4041,0.809092,-0.426134,10.5179,-0.59549,11.8279,-0.945788,2.27498,4.40391,4.57399,-0.00523887,2.78654,-2.42902,-8.12051,-25.8393,22.1521,-59.863,-0.754387,-0.309224,0.576995,-0.203446,-5.88643,-3.46313,-8.45781,1.88273,-7.94841,-11.6128,2.16075,-1.63242,5.11363,1.55447,-56.58,-9.14342,-48.3877,-29.0439,-10.5393,-0.266714,2.82748,-0.931259,2.42223,-33.8078
-40.4943,0.998256,0.067255,6,63,0,50.5211,-0.184238,0.065959,-0.164868,0.0367398,0.168152,-0.0741205,0.105366,-0.102066,-0.0112779,-0.0802428,-0.1056,-0.025894,-0.0401257,-0.330562,-0.128342,-1.34637,-0.98752,-1.66691,-0.346072,-0.318214,8.04308,3.4671,-14.2385,7.96483,25.8574,3.06619,-1.46262,-1.91721,1.7502,-4.18605,0.749572,3.26456,37.1839,-0.183981,0.371505,1.08996,-0.216913,16.2442,-5.41284,6.02806,-9.66641,10.3422,1.00025,-12.5805,-0.360197,-1.1578,0.123939,-13.9534,-5.20868,-0.701189,-6.06695,30.8135,-1.03129,-1.00561,-1.13136,-0.879736,12.6445
-41.4649,0.996627,0.067834,6,63,0,50.6002,-0.108932,0.0901969,0.10004,0.09382,0.178155,0.0132905,-0.0702777,0.0490222,-0.164427,0.0967326,0.200372,0.0433942,0.0274938,-0.439992,0.0720594,-1.35092,-1.04947,0.493453,-0.585864,13.5956,-0.823751,9.231,-2.44016,-4.90704,28.4892,0.897001,7.32362,0.0774992,8.04009,5.41735,-13.207,5.58466,-12.2605,-0.395341,0.642009,-0.638161,0.747471,12.8347,-6.08902,0.628888,30.0713,13.6631,-3.14674,9.35851,-1.7866,1.84334,-0.886637,24.2592,10.9015,30.9145,6.03716,-30.7126,1.43731,-0.219881,-0.426559,1.83205,17.1477
-42.0852,0.992112,0.0682423,6,63,0,49.903,-0.11587,-0.0314505,-0.111091,-0.0229874,0.261807,0.0537021,0.60245,0.04361,0.189647,0.0820061,-0.0470047,-0.0368159,-0.0235523,-0.334398,-0.953365,-1.18165,-1.10793,-1.00801,-0.417623,-1.79582,-3.2132,18.6645,7.61898,-6.40388,14.3072,-1.6909,2.19059,-0.849092,-10.6242,-7.95498,12.6503,-1.49757,-13.805,0.890286,-1.20972,0.546348,1.00544,4.62816,0.978098,-3.48377,-1.63213,0.854012,4.42573,21.064,2.95772,1.36933,1.38044,25.9598,-2.23677,2.87818,-0.295254,24.6232,-2.54381,-0.00884482,-0.181591,-0.961378,27.786
-45.3751,0.994468,0.0681772,6,63,0,53.2028,-0.242692,0.0543452,-0.102179,0.0438835,0.15149,-0.0552892,-0.0417436,0.0836088,-0.187005,-0.0418993,-0.0731783,-0.0384397,-0.0169395,-0.45912,0.217877,-0.577518,-5.41097,-0.551088,-0.450371,13.1701,8.94529,8.39406,-9.81082,-4.1144,-6.80945,-3.76211,-2.58933,-0.540886,-23.4915,10.3457,-1.33048,-4.37627,11.353,1.36397,0.118966,0.330092,-1.41627,0.000920645,-41.8303,-6.78518,-18.6642,5.239,-5.78919,-13.3807,-0.237025,1.15502,-1.12433,-28.7334,-10.6186,-12.9211,-21.1649,-42.4381,6.76587,0.898808,-0.986005,0.235517,-47.6164
-46.0496,0.998717,0.0683554,6,63,0,53.6757,-0.0795665,0.139007,-0.0951616,-0.153104,0.225491,0.110784,0.0640252,-0.415431,0.126565,0.140731,-0.0524759,-0.0372228,-0.0717034,-0.341993,-0.645435,-1.75393,-0.560825,-0.0181079,-0.476693,-10.493,1.59063,-2.73299,-0.908148,0.662391,-6.51851,-0.733967,-2.34344,-0.901932,-5.21821,-6.40396,7.5287,-8.98591,-30.665,-1.42662,0.248183,-1.75205,-0.304969,10.7559,0.48448,5.8653,-4.71885,-15.4253,1.49827,26.0477,-1.65548,-10.2454,0.897756,29.8324,-4.37072,1.73345,-28.7029,20.4421,-1.42655,-0.775195,1.25427,0.997642,-11.7328
-43.2115,0.999995,0.0689746,6,63,0,53.2039,-0.0299671,0.112143,-0.148284,0.041666,0.262681,0.139966,0.0228674,-0.0199724,-0.146327,0.0671829,-0.0819065,-0.124323,-0.0310339,-0.426015,-0.442852,-2.00269,-0.988379,0.414682,-0.389554,3.16698,-6.01192,-3.18626,16.6182,-0.029641,-8.09465,0.516471,7.20204,-1.51831,-36.1333,-0.137557,-6.74185,10.8303,-38.9433,1.22818,0.193383,-0.463589,-0.116287,8.4081,8.65411,7.31587,-8.44263,6.63221,3.10294,42.1876,-1.42306,-0.256765,-1.29016,16.7846,-4.0335,-20.1571,30.2382,-21.4478,-1.43637,-0.708352,0.619581,0.363407,18.2948
-44.4132,0.977013,0.0697287,6,63,0,55.7758,-0.232741,0.0996496,-0.0771722,-0.0996315,-0.117026,-0.0699892,0.108331,-0.08604,0.177156,-0.00253539,-0.145567,0.00740645,-0.11704,-0.424003,-0.851824,-2.18158,-0.613388,-1.03578,-0.40157,10.2404,10.4206,-5.58747,2.66565,-11.0714,37.8707,-2.20298,-0.809093,0.356177,18.2909,-5.19078,-7.75169,-10.3264,-42.2579,1.45742,-0.70812,0.0564698,0.697033,2.67841,-9.33898,2.81636,-1.48571,-10.0642,-10.9443,-27.4469,-0.879168,-1.09522,1.90212,-1.99445,-8.15911,2.67209,-28.3375,-24.2978,-0.450144,-0.75525,0.277098,0.452986,-20.6675
-42.4866,0.997372,0.0680822,6,63,0,55.1526,0.0441659,0.0552471,-0.079586,0.0953526,0.374794,0.0771836,0.116301,0.14714,-0.210957,0.0844647,0.05856,-0.0167372,0.096442,-0.334211,0.206188,-0.409218,-1.18758,-0.960794,-0.582109,2.34263,4.81531,-10.546,-20.0832,1.39883,22.1615,-1.38342,-3.00326,-2.79473,24.2474,-11.5861,12.2835,-22.4322,25.9748,-1.15409,-1.37011,-0.358964,-0.581871,7.46499,23.5017,-3.42158,-9.68417,17.8912,17.7288,26.2724,-0.200231,2.66145,-1.57978,32.776,4.19417,2.70145,20.5256,24.9432,5.40935,0.979994,-0.0272082,-0.227461,24.0401
-42.0632,0.873873,0.0685502,6,127,0,53.2194,0.0201666,0.0258139,-0.00770525,0.021868,0.349305,-0.023783,-0.0233304,-0.00398192,0.272904,-0.0658608,-0.0511562,-0.119027,-0.108146,-0.373067,-1.14512,-1.54302,-1.37215,-0.0529459,-0.377264,6.17122,-0.747103,-8.14159,4.78718,4.76043,21.1616,0.440895,1.99484,-2.05985,35.201,4.3733,3.78923,25.4395,23.3486,0.85331,0.140598,-0.418451,0.182289,-26.9728,4.74939,-2.98668,1.32011,-0.434194,5.29836,-8.63658,-0.977959,0.200364,1.72209,-16.0118,-3.56772,-10.8683,-31.7716,5.3652,-1.97879,-0.608309,-0.634039,1.34074,-13.6967
-42.889,0.998294,0.0573418,6,63,0,48.7307,-0.017591,0.0371039,0.0114694,0.0126736,0.327823,-0.0293391,-0.0135361,0.0407289,0.333318,-0.0610299,-0.0550385,-0.127982,-0.103942,-0.390602,-1.33702,-1.64684,-1.76006,0.213783,-0.35819,-15.9128,5.81362,9.43687,-2.71542,-2.8947,-5.21628,0.421077,2.21217,1.40818,8.70381,-0.670179,-3.76219,8.64141,-33.8419,-1.26195,-0.180584,-0.674696,0.500658,9.75614,1.5967,-1.91804,2.01786,-1.26353,4.75228,-10.3728,-0.713249,0.704149,2.01522,-16.1623,-3.96941,-18.5552,-39.0777,-4.4304,-2.07546,-0.551023,-0.710067,3.25954,-22.4203
-42.8884,0.981014,0.0578382,6,63,0,50.7855,0.00107289,0.00966926,-0.0025627,0.0909951,0.350712,-0.0483694,-0.0162183,-0.0639482,0.343022,-0.0437295,0.0265808,-0.145379,-0.107619,-0.412607,-1.25848,-1.81787,-0.0698986,-0.0521895,-0.300164,2.7851,-5.0969,-3.49897,10.0034,-0.239413,-4.69142,0.514695,-2.36759,-0.756217,14.3168,10.6194,1.12585,9.15258,-15.2083,0.831923,-0.00412704,1.34521,-1.42759,15.5043,4.61153,-2.06047,3.3207,6.39115,5.86733,-5.12912,-2.58069,0.862481,5.51762,-7.93698,1.50097,-6.96871,-15.9441,-16.8635,-1.7359,-0.895203,0.736232,-1.34433,9.81119
-47.0866,0.989868,0.0568497,6,63,0,53.7443,-0.0489195,0.0566525,0.0454751,-0.0287511,0.110116,-0.0806653,0.290895,-0.0762327,-0.53203,0.0369431,-0.129901,-0.0686156,-0.0615579,-0.315732,-0.898725,0.144157,-0.524803,1.94165,-0.000100596,6.31979,-3.45923,1.35552,7.30251,5.70653,-2.05301,-1.27373,3.47072,2.46267,-2.43424,0.429291,27.7173,-0.107187,-18.224,-1.48008,-0.161521,-0.00490666,-0.741732,-5.59311,1.75774,-2.10801,5.82945,-3.10872,-2.52635,-22.782,0.928342,-2.08305,-4.92122,15.9199,-27.7332,-14.6977,-82.0673,29.883,-1.52133,3.20999,0.718531,10.9374,-11.4488
-48.3895,1,0.056623,6,63,0,55.6737,0.0612797,0.0236851,0.115939,0.0152218,0.207343,-0.145316,0.0377863,0.124388,0.111346,-0.0992489,-0.143543,-0.145982,-0.133883,-0.359649,-0.950282,-1.90973,-1.77525,1.00875,-0.0303391,2.15448,-1.96716,-2.30707,2.78071,1.52886,8.80158,-2.10025,-3.2671,4.3654,-26.7318,4.77997,-8.28767,-18.5544,-27.2588,0.337373,-0.273204,-0.921807,0.204835,-9.54185,10.4899,-1.47931,13.8625,1.26749,1.52118,-31.8029,-0.160627,2.48591,0.781238,-18.5459,-6.86713,18.0177,1.01729,9.59842,-0.199112,-1.1637,-1.164,-6.09843,20.2768
-48.0808,0.98489,0.0572514,6,63,0,55.8391,-0.05007,-0.0238364,-0.00759822,0.0367392,0.0317918,-0.161682,0.103416,-0.00582189,0.615375,-0.0731726,-0.0895316,-0.0846391,-0.0877052,-0.352061,-0.411575,-0.785457,-2.24526,1.59603,0.0765002,15.229,3.53733,20.2927,0.0426245,2.92506,-12.9671,-0.484591,2.08719,-2.06529,-15.6949,-6.40901,-11.3978,1.86785,2.1798,-1.35559,-1.14595,-0.262155,-0.91188,-4.3974,9.43754,-4.97506,10.8842,8.0297,-5.67665,-35.9458,0.324775,0.303505,3.82259,-3.57545,-3.56217,91.7152,26.0905,12.7072,-0.940683,-1.51014,-1.27194,-8.09492,28.5097
-51.05,0.975334,0.0566017,6,63,0,60.0942,0.0693149,0.0683535,0.131496,-0.0130884,0.325125,0.0276689,-0.0707366,0.0398267,-1.04908,-0.105198,-0.0731345,-0.134938,-0.113803,-0.423687,-1.21921,1.44491,-1.94066,0.546381,0.083382,6.74382,-9.62714,8.11342,0.771222,-5.34948,-29.9952,1.6819,-4.39709,4.12655,-25.359,3.81057,-0.427351,-3.0354,-8.05806,1.06252,0.238874,0.732067,1.18854,6.93679,6.18555,-1.32161,9.67326,-5.51899,3.88607,2.24727,-0.967671,0.938667,-6.55864,-179.17,9.38429,-34.1717,-56.4834,-26.1369,-1.9927,18.7678,-0.641436,7.81595,-33.8603
-49.2905,0.986412,0.0551778,7,127,0,61.2684,-0.159516,0.0726342,-0.146113,0.020085,-0.0542194,-0.0336894,-0.214187,-0.139209,0.793296,-0.182612,-0.201293,-0.0144688,0.12849,-0.341237,0.21087,1.26786,-1.6758,-1.19989,0.229132,-7.82146,-12.8832,-7.24586,-10.4638,-9.35625,-11.7299,3.87984,2.69153,4.71453,23.0645,9.68806,2.33395,8.55412,10.7631,-0.884523,1.33383,-0.115298,-1.08913,-6.78153,-9.69882,9.82379,-15.6163,10.3395,-19.6462,-9.02295,-1.87291,-2.24758,4.99782,-43.8175,-40.1407,-2.69225,19.2234,20.779,3.03296,9.47264,-0.377936,-0.902033,-9.79798
-46.1257,0.973237,0.0546802,6,63,0,56.6522,-0.182638,0.0425747,-0.136205,-0.169948,0.331834,0.117693,0.297796,0.0173363,0.101372,-0.0939625,-0.149292,0.072366,-0.00454328,-0.393868,-0.254738,1.31539,-1.13606,-1.54111,-0.0188656,-1.04055,8.95285,-4.68907,-1.77185,-4.24144,-10.0847,-2.64385,-1.47489,5.04211,-28.2086,4.42908,-2.91375,26.4587,20.8225,0.0186913,0.693167,-0.635592,-0.365474,21.0173,0.0440112,3.01039,-1.08886,-13.6654,10.2344,36.3168,0.65977,-0.263038,0.67025,108.72,-56.041,11.5765,-0.396038,-5.33787,-1.86749,-2.12673,0.0353524,-0.478599,21.537
-44.0807,0.949302,0.0531502,6,63,0,56.7189,-0.0825396,-0.0149888,-0.0626312,0.0788231,-0.017591,0.0279453,0.296687,0.0221911,0.0472093,-0.188336,-0.22491,-0.124204,-0.0327904,-0.362589,-0.180191,0.00780645,-1.5074,-0.322566,-0.215923,-1.7232,2.08356,14.3612,-8.60643,5.2163,-48.0128,-0.762147,-1.20657,-3.41767,34.233,5.05672,-7.1526,2.88222,-4.19901,-1.18572,0.219773,-0.142374,1.33058,-15.1323,2.79377,-10.2892,0.174215,11.6824,-12.71,6.22293,0.885098,0.327684,0.190536,-38.1568,-18.5348,-14.4887,-7.09616,10.2161,-0.131972,1.24289,-0.972776,0.0231816,-5.10217
-45.5417,0.997995,0.0498904,6,63,0,56.1342,-0.207769,-0.0548693,-0.0947817,-0.102268,-0.0487058,-0.0358805,0.157754,0.291374,-0.0211696,-0.133449,-0.0361828,-0.0968179,-0.0353997,-0.438267,-0.558557,0.519958,-0.207625,-0.953324,-0.159038,-15.7551,-3.75265,-6.36925,-16.4712,2.78765,-21.6321,-1.50636,0.958577,-0.713766,36.4264,13.1451,8.48707,0.761997,-37.6674,-0.233325,0.559562,0.472538,-0.27604,3.0422,-2.79899,-5.0692,3.99189,-9.09301,-8.81362,-11.693,-0.177645,15.866,0.631074,-44.746,31.8934,-7.2209,-4.314,-36.6584,-2.27768,1.62277,3.19022,-0.913722,10.4132
-42.3852,0.999681,0.0502972,6,63,0,49.9655,-0.176758,0.0221635,-0.0405752,0.0830696,0.338852,0.0309707,0.278929,-0.036437,-0.481842,-0.0594814,-0.19912,-0.0781556,0.0256721,-0.368337,0.141424,-0.370577,-2.70763,-0.0846758,-0.361631,-10.3872,-11.4231,0.997972,2.75063,-3.59383,-7.75873,0.106395,4.6379,-0.451343,-18.7261,-5.31531,-15.7344,7.52308,-25.2716,-0.641254,0.304672,0.100968,0.518808,19.7486,-13.1539,-4.50405,6.54851,22.9723,15.3335,9.08034,1.14691,-0.558237,-2.92337,4.36065,-13.0705,-5.03314,19.9244,9.53484,4.15936,-0.706024,-0.933102,0.0993159,20.244
-41.7738,0.998251,0.0508284,6,63,0,49.9565,-0.0252895,0.131607,-0.116768,-0.168428,-0.0261143,0.0242016,0.101701,-0.181886,0.232197,0.00185699,0.073044,-0.0851976,-0.021017,-0.36957,-0.80479,-1.42822,0.101969,-1.05142,-0.486434,7.01305,1.38298,-2.93635,6.16191,-4.2795,2.46091,-0.389989,-8.70634,0.460601,17.9263,11.7455,8.85043,-4.04729,-8.60501,-1.6349,0.219277,-1.03476,-0.050434,-2.32723,3.67654,5.48852,-6.40805,-16.8184,-7.5457,-10.41,-2.07902,-8.79021,3.75246,-2.94641,2.0889,-9.89243,-9.29096,4.52297,0.0332623,-0.880665,1.13575,-0.417602,-20.4689
-45.7964,0.997892,0.0512546,6,63,0,53.8719,-0.0582134,-0.100067,-0.137687,0.0379257,0.330243,-0.0715704,1.04738,-0.210624,-0.191567,-0.0247631,-0.18154,0.0717446,0.031124,-0.395995,-0.132557,-0.668886,-2.22753,-0.117687,-0.493383,15.5313,-3.89017,-9.89476,-15.1667,-1.68805,0.14323,1.46068,-6.27318,1.04719,2.56764,-8.23632,-0.668939,-15.2379,-4.85919,0.0192082,0.89683,-0.543521,-0.900592,-1.93171,4.84799,-29.6485,-14.7689,3.09631,6.90324,-19.1802,4.96835,-3.27675,-1.30802,-10.2828,-17.5431,11.1732,-22.1933,-8.15101,2.23819,1.17263,-0.925496,-0.677931,-26.2545
-48.1905,0.999515,0.051654,6,63,0,54.5075,-0.0845947,-0.180869,-0.117803,0.0338531,0.0724223,-0.0797035,1.11989,-0.211443,-0.0377835,-0.0189629,-0.225219,0.0565484,0.0443511,-0.405882,-0.197556,-2.0992,-2.44629,0.460247,-0.445376,7.11789,7.28781,-5.43642,3.46797,11.0605,-1.56946,0.55161,-0.865384,-1.85007,-4.3141,1.37894,11.1585,-9.33474,3.96624,0.639265,1.25729,-0.135615,-0.485559,-8.0307,11.0112,-27.8761,0.600868,12.8754,-4.63411,-17.8891,5.4769,-2.88324,-0.259298,-1.83662,-11.9517,32.8055,-0.075018,-15.3505,0.578419,-0.764002,-1.15814,1.79264,12.4899
-44.5588,0.999272,0.0521754,6,63,0,57.1985,-0.198039,0.0760443,-0.184814,-0.139965,0.194319,0.0501001,-0.279337,-0.0174238,0.253545,-0.0233978,0.24167,-0.195787,-0.0409181,-0.388724,0.0615536,-0.928622,-2.2525,-1.04613,-0.383425,-9.30498,22.2582,6.98283,-4.51414,-3.67836,8.80421,-7.89553,6.01205,-0.690374,4.21366,12.0927,-12.441,-10.8145,11.5135,-0.246435,0.929771,-0.70878,-0.0346556,-4.8656,-12.0603,12.6442,-17.8335,-25.0077,4.16009,10.5894,-1.91333,-0.0701942,1.59119,-14.4805,15.3279,-23.1919,-8.79059,-0.383791,4.33067,0.400819,-0.805213,0.107175,-15.7656
-40.596,0.999827,0.0526796,6,63,0,49.3702,-0.146858,0.0477458,-0.206153,-0.0261393,0.148796,-0.0117463,-0.15981,-0.0442776,0.291888,0.00165552,0.111422,-0.166727,0.00197424,-0.430973,-0.015417,-0.960403,-2.036,-1.09108,-0.35678,-8.80818,8.92609,-2.22934,-15.0061,2.70921,26.6812,-1.94686,0.406718,0.201234,-13.8507,17.0559,-12.6362,-15.9533,25.1261,0.650225,-0.0103177,-0.396885,-0.119308,-2.70318,2.46468,9.99865,-15.736,4.60852,1.20232,-0.367852,-1.31637,-0.303858,1.86903,4.55168,8.2806,-15.2845,4.8278,-21.875,-1.02584,-0.308413,-0.79507,-0.914484,18.0461
-46.1382,0.989046,0.0532272,6,63,0,53.5533,-0.254618,0.150209,0.0227128,0.0452749,0.0985188,-0.10226,-0.263727,-0.416715,0.12403,0.000757775,-0.120683,-0.0880922,-0.0180643,-0.407299,-0.76012,-0.0426184,-2.34846,-1.54715,-0.345307,-0.814874,-3.87104,-20.2113,-2.30245,-3.43368,5.03631,-0.511637,0.0103947,1.66364,5.49951,7.87656,-25.0005,1.39556,-22.9031,0.702182,-0.464628,-0.48886,1.2675,-0.892593,-7.60503,11.1285,11.6276,8.97864,-1.92021,-20.4388,-1.60248,-5.7176,0.852719,43.6792,-9.99829,-4.25739,1.20111,-15.9275,-1.51455,0.469657,-1.27385,-1.27077,41.275
-50.0922,0.998637,0.0529516,6,63,0,58.4738,-0.201134,-0.0228583,-0.112581,-0.0540355,0.301701,-0.0491869,-0.308891,0.324642,-0.815277,-0.0809258,0.0330749,-0.050535,0.0426386,-0.447335,-0.43575,-1.94546,-1.77089,-5.05195,-0.327493,-20.2602,8.68151,13.166,0.0103068,-0.858693,-29.7066,-3.07595,-3.62185,-0.416651,1.68827,-8.30333,-9.94653,-4.64458,-25.1156,0.109585,0.154882,0.467775,0.560758,-4.95948,0.674424,-0.64983,5.32931,2.54245,8.68699,-4.08205,-2.12924,5.71332,-4.95051,-11.891,3.11171,-4.93909,7.09331,-35.7823,-3.92942,-1.24805,-0.599358,-0.995832,48.174
-51.7864,0.999781,0.0534051,6,63,0,57.8679,-0.299934,-0.0403733,-0.0738105,-0.0980525,0.219975,-0.0450397,-0.297169,0.116174,-0.988601,-0.100623,-0.115644,0.00707656,0.0660643,-0.459906,0.190518,-2.73968,-1.90356,-4.11522,-0.382498,-6.59339,0.156838,3.5497,-1.76953,-6.5907,5.00522,0.937111,-4.60683,0.524442,-2.25007,-13.0559,12.4301,4.50857,5.9232,0.832999,-0.277941,0.0715032,1.30398,-9.25469,-38.4056,-16.1933,6.3508,-18.2203,8.84935,-13.8073,-2.42874,1.60572,-6.15373,-23.0396,-6.10848,0.624076,10.396,-42.151,8.77522,-0.746107,-0.216536,-1.00892,-28.3726
-45.7602,0.999071,0.0539468,6,63,0,59.9637,-0.183376,0.0471403,-0.286658,-0.0741401,0.0692587,0.0329689,0.339075,-0.30402,0.563058,-0.00229746,0.125425,-0.0765307,0.14335,-0.402591,-0.108969,-2.51678,-1.25147,-0.89486,-0.46002,15.2547,3.57387,0.639543,9.7449,-2.2463,10.4452,2.64939,0.261465,5.2959,26.7165,6.533,-0.21004,-10.3157,43.2249,0.203692,0.969757,1.02876,2.17195,-3.5136,-8.82098,2.33986,-33.1376,-9.95767,-7.33071,0.426615,0.648756,-5.48299,3.64203,-2.63245,5.74216,-15.4545,17.5739,-8.38542,4.00529,-0.980723,-0.7931,-0.830457,-33.0762
-42.4262,0.996624,0.0544351,6,63,0,53.6061,-0.135693,-0.0153088,0.01283,0.0630423,0.2237,0.0189482,0.499823,0.269169,-0.247805,0.0340917,0.0891762,0.03475,-0.167811,-0.352932,-0.102851,0.400435,-0.262146,-1.08138,-0.564328,-9.89258,-4.09635,-20.1709,-4.75074,-1.41757,6.63085,3.18159,3.22833,3.77781,-20.6107,17.6694,-5.29828,8.51611,6.66032,-2.68502,-0.677598,-0.580993,-0.0109635,-5.13587,-5.55467,-15.8928,8.38691,3.07321,0.351056,-10.2002,3.07335,8.80986,-2.94464,-17.3845,8.63348,6.50318,-35.006,14.7988,-1.2013,0.0233678,1.49559,0.72737,-13.7392
-48.2235,0.992116,0.0547337,6,63,0,52.5708,0.0244461,0.25324,-0.100842,-0.139505,0.0451967,-0.0155095,-0.29723,-0.194432,0.347467,0.0252626,0.0275495,-0.0813122,0.256247,-0.404411,-0.837274,0.0497941,-1.55586,-0.998454,-0.526004,-3.1091,-5.20527,2.59923,1.38915,3.03267,13.49,2.46567,5.27177,-0.273313,-26.4867,-2.44886,-0.338256,-10.5692,13.1432,-0.067354,0.171708,0.257178,-0.00233028,7.82004,8.29494,16.9941,-3.67561,-13.2037,-4.96148,-2.66871,-2.37528,-2.41821,2.30243,7.23591,2.88706,-11.2484,45.9748,-13.3293,0.0740121,0.138867,-0.524273,0.693209,3.17711
-48.3965,0.996633,0.0546811,6,63,0,56.7545,-0.244793,-0.0350427,-0.0287085,0.176347,0.264361,0.0447567,0.86251,0.397861,-0.297819,-0.0371553,-0.029797,0.0714343,-0.18912,-0.373736,-0.499732,-1.22492,-1.85154,-1.03573,-0.43551,0.949253,-16.167,8.74592,4.6619,-9.0115,-12.3965,0.625584,3.46866,1.65106,-0.657919,0.754601,2.46589,-27.6544,3.46176,-0.246515,0.651331,-0.303201,-1.4053,8.83544,-11.8582,-11.3383,3.49431,18.2031,2.69195,10.5338,4.01886,5.87587,-1.86712,-7.09773,-2.77593,13.387,-37.5215,5.05226,-0.282581,-0.69961,-0.958056,1.06201,-1.47247
-48.2581,0.999294,0.0549772,6,63,0,55.3473,-0.0280609,0.0782376,-0.116709,-0.147574,0.144515,-0.0528293,-0.417,-0.52038,0.300754,-0.0710865,0.170207,-0.0818578,0.130196,-0.360983,0.146599,-0.886048,-1.6774,-0.839655,-0.312842,-5.36088,-2.48963,1.63034,4.16893,1.26369,-1.28206,-5.27474,1.26956,1.57932,19.9456,-9.75647,-9.03291,28.5518,-22.8658,-1.11299,-0.214462,0.282497,0.31223,-5.51841,27.4771,26.102,5.83789,-16.4574,5.66511,-3.82193,-2.60144,-6.48618,2.19949,-2.32853,16.547,-2.36512,37.2335,5.08419,0.775504,-0.135709,-1.35998,1.03333,50.7435
-44.5925,0.99976,0.0554799,6,63,0,55.7514,-0.275444,-0.11141,-0.048059,0.112756,0.0895338,-0.0515802,-0.279632,-0.0665057,-0.0756903,-0.116112,-0.0553613,0.0467569,0.077123,-0.37187,-0.701531,-1.09749,-1.2948,-0.140651,-0.356766,0.49119,-7.68645,2.84551,4.75676,3.69759,9.83525,3.27941,6.90865,-2.0602,9.04836,-12.1216,13.7905,-25.7415,-8.8153,-3.57372,0.199968,0.112658,-0.00288271,-4.99322,-7.97435,-8.58596,7.51553,16.739,-0.897508,-1.25721,-2.24695,0.0881151,-0.275825,-12.978,-0.728087,21.5439,31.9636,2.45153,-1.71244,-2.15747,-1.14099,2.15092,41.6831
-44.2668,0.999441,0.0560201,6,63,0,51.5579,-0.223872,0.0817134,0.0988236,0.103323,0.183905,0.0212675,0.235852,0.230002,-0.643526,-0.0484753,-0.0934522,0.0212628,0.017749,-0.390502,-1.06002,-1.47831,-0.763705,-1.1767,-0.548005,-11.9687,-20.3847,-9.1962,5.49438,-2.74535,-21.8435,-3.84448,-0.873486,0.0889609,-30.5449,-2.19655,4.76532,10.2663,4.54019,-0.561543,-0.0716733,-0.285039,0.0643363,-3.64521,-11.4578,-1.70227,7.76806,4.36828,-0.875103,-10.1645,-0.29031,4.20653,-5.52381,-16.5396,-7.0186,-0.250525,-6.21732,-6.23892,-2.2827,-0.253845,0.0919186,-0.904395,-37.3294
