# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=424225939
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgA_S_Serum_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgA_S_Serum_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,x_a.1,x_a.2,x_a.3,x_a.4,x_a.5,x_e.1,x_e.2,x_e.3,x_e.4,x_g.1,x_g.2,x_s.1,x_s.2,sigma,sigma_a_2,sigma_g_2,sigma_e_2,sigma_s_2,b,p_x_a.1,p_x_a.2,p_x_a.3,p_x_a.4,p_x_a.5,p_x_e.1,p_x_e.2,p_x_e.3,p_x_e.4,p_x_g.1,p_x_g.2,p_x_s.1,p_x_s.2,p_sigma,p_sigma_a_2,p_sigma_g_2,p_sigma_e_2,p_sigma_s_2,p_b,g_x_a.1,g_x_a.2,g_x_a.3,g_x_a.4,g_x_a.5,g_x_e.1,g_x_e.2,g_x_e.3,g_x_e.4,g_x_g.1,g_x_g.2,g_x_s.1,g_x_s.2,g_sigma,g_sigma_a_2,g_sigma_g_2,g_sigma_e_2,g_sigma_s_2,g_b
-195.399,1,0.0062324,4,15,0,240.274,-0.570169,-0.307354,-0.223604,-0.284844,-0.263104,0.0215651,1.12689,1.28045,-0.211442,-0.01133,-0.269863,-0.0146453,0.144183,-0.0715819,0.795344,-2.23049,-1.53384,-1.10293,0.25084,6.01427,2.7446,-1.34507,0.0286146,0.760456,-0.875108,0.247905,0.691446,0.662279,1.03423,-0.57811,0.46709,-1.12323,5.66195,-2.40918,-0.884905,0.306974,-0.528074,-0.104734,-109.038,-2.21457,55.7358,37.9286,7.00939,10.6734,5.67436,19.3376,-0.815042,1.23507,-13.4537,4.42312,29.0228,-79.0463,6.49112,-0.944622,1.09086,0.0414873,34.4179
-166.993,1,0.00630468,8,447,0,205.994,0.269975,0.348267,0.180968,-0.0350249,-0.376208,-0.0362914,-1.09471,0.738853,0.199641,-0.0296804,0.471994,-0.241121,0.0093835,-0.137521,-2.91454,-0.835752,-3.37317,0.134376,-0.521553,-3.12878,2.09651,3.61442,2.22895,-2.36833,0.136887,1.52821,-4.03195,-0.0035634,-0.701737,-0.281521,-1.09346,1.62788,0.637512,2.63125,-1.42167,0.679695,-0.682608,-2.62069,12.7545,20.8204,11.3578,-1.90215,-9.53377,-9.05762,-5.54095,10.4654,1.24004,-10.6955,24.305,-42.1679,9.74454,-74.1479,-1.15543,-0.10464,-0.779852,4.51639,-8.39253
-157.605,0.999967,0.00646641,9,511,0,174.632,0.299905,-0.0907325,0.0496446,0.144921,-0.298456,0.0445112,-0.837896,0.449834,-0.0969729,0.124126,0.363193,-0.116793,-0.136325,0.073507,-1.46934,0.537076,-0.69073,-4.44192,-0.953813,-1.23482,1.64948,1.39132,-1.07575,-1.62003,-0.439351,1.81424,2.00528,-0.571007,0.302987,1.21889,1.21226,1.29347,-1.2571,-2.57454,-0.301394,1.78876,0.118186,-0.161305,12.6357,-6.66222,3.51264,10.3688,-8.16613,2.00359,-5.86216,8.88448,-0.353026,-6.00118,25.1493,-11.8051,-22.3879,38.1463,-1.12707,-0.792473,1.65985,-0.964413,-14.9471
-149.842,0.999667,0.00670007,7,127,0,165.167,-0.189392,0.0930847,-0.0640572,-0.259491,0.00477764,-0.0525457,-0.139384,-0.403392,-0.362776,-0.11242,-0.109133,0.128583,-0.120338,-0.0893162,-1.46067,1.00213,-0.987779,-3.83691,-0.155774,-1.80743,-1.04523,0.233089,-0.883315,1.97968,-0.289455,2.26055,-1.86625,-0.281889,0.593885,-1.58727,-0.799202,-0.939971,0.41492,0.251077,0.928418,-0.61863,1.60064,2.08419,-12.5731,5.93247,-1.50009,-14.4541,0.412752,-7.68867,-1.0636,-5.60701,-1.80089,31.5807,-25.1114,13.3162,-19.6596,-44.1066,-1.09724,-2.38587,-0.985017,-0.930724,13.2096
-145.757,0.975895,0.00698889,6,63,0,158.52,0.00416093,0.0322587,-0.20914,0.095146,-0.0339816,0.0380274,-0.204699,-0.418888,-0.354911,-0.0948172,0.0185868,-0.0327573,-0.0457907,0.0716522,-1.56706,0.980963,-0.942696,-3.73474,-0.247817,1.78726,-0.638163,-0.246091,2.42747,-0.215724,0.650685,-0.338345,0.351587,0.204117,1.60999,2.29212,-1.341,1.81472,-0.882204,-0.666827,-0.447781,0.338937,0.765574,-0.397923,-0.97071,2.83009,-10.9783,9.2624,-0.368205,17.2217,-1.25335,-5.07112,-1.75228,25.1917,17.5654,-2.96094,-7.25524,39.8262,-0.881143,-2.33629,-0.720265,-0.997059,23.2914
-142.653,0.997218,0.00681109,9,511,0,154.06,-0.0797867,-0.182354,0.0347439,-0.249254,0.10234,-0.0880274,0.370627,-0.264015,0.132532,-0.0678055,0.0419056,-0.00601634,0.028989,0.0462922,-0.419808,-1.04295,-1.27744,-1.30865,-0.437961,-0.569604,0.805901,0.104936,0.181752,0.576424,-0.919395,-0.348782,1.04859,-0.740145,1.21058,0.836057,-1.6732,-1.09608,2.39703,1.34089,-0.388907,0.403898,2.08545,-0.691225,-10.0356,-13.9842,9.36629,-13.7907,4.23342,-20.4487,1.83846,-3.4069,1.12756,-11.3209,0.418993,2.00529,3.27238,28.9652,0.386148,-0.934096,-0.810948,-0.787652,4.29378
-144.729,0.996006,0.00712481,7,255,0,156.953,0.280059,0.293632,-0.096643,0.140636,-0.0289123,-0.045448,0.5018,-0.25725,0.569867,-0.0731518,0.131768,0.0283119,-0.00495631,-0.0738631,-1.31223,-0.561057,-0.910425,-1.17686,-0.568217,-1.04708,1.69023,0.484782,-0.531732,-0.376113,-2.02169,-0.153596,0.994702,0.439038,1.89719,-0.352967,0.591137,0.549246,0.629271,-2.00402,1.33055,1.03409,0.481231,1.63872,11.2207,17.5272,-5.13304,12.1417,-1.25805,-12.7607,2.76142,-3.31485,4.46941,-13.5377,4.03288,5.94403,-4.12942,-32.9157,-1.29083,-0.920975,0.140044,-0.587964,-0.768895
-140.346,0.999992,0.00744891,6,63,0,147.663,0.0589411,-0.161868,-0.0232941,-0.164871,0.0868138,-0.010091,0.300108,-0.265881,0.374913,0.0244987,-0.0806759,-0.103333,0.0167666,-0.0588195,-1.19591,-0.625547,-0.690473,-0.984654,-0.580977,1.87062,1.69634,-0.822268,1.08061,-0.239791,0.196748,0.977067,-0.667673,1.19977,0.027953,-0.424795,-0.899329,-0.0772966,-0.931358,-0.59002,0.191707,-0.741684,-0.797953,-0.205322,-1.3402,-12.4895,-0.322534,-9.27294,1.74168,-9.58284,1.30676,-4.88164,3.01481,4.99597,-12.0664,-9.65539,-3.82974,-26.3866,-0.859351,0.176957,0.110718,-0.817195,-15.4763
-141.891,0.996763,0.00790068,7,255,0,147.367,0.175309,0.0525612,-0.0773358,0.0810267,0.362553,-0.0618972,0.48657,-0.197052,0.265208,-0.120463,-0.0504532,0.0320786,-0.00462668,-0.0626365,-1.27581,-0.286646,-0.687598,-1.06583,-0.454634,0.404211,-1.28004,-0.0214838,-0.423878,-0.0156744,0.418046,-0.400166,-0.674216,0.798805,-0.781733,-1.33324,0.462509,-0.636163,0.041505,0.207705,-1.54365,-0.0228446,0.257979,1.42866,6.1747,2.4693,-3.14005,8.8203,9.59744,-13.1009,2.99285,-2.36453,2.6399,-16.0645,-6.71906,8.04565,-3.02826,-27.5926,-0.895406,-1.20774,-0.129071,-0.490875,7.34987
-143.123,0.995926,0.00831078,8,383,0,151.891,0.00461789,-0.0648946,0.00965163,0.0422758,0.252197,-0.0522998,-0.392673,-0.158672,-0.361058,0.124698,0.107027,0.0362387,0.00783841,0.017906,-0.745953,-0.220138,-1.76133,-3.14021,-0.701696,-0.0400554,0.350627,0.316415,-1.29249,2.24012,2.01233,0.371558,0.539754,0.418634,-1.26658,1.14971,0.241228,0.651012,0.300751,-0.78849,-0.0507751,0.360054,1.08436,-0.735521,-6.40918,-7.80513,1.8369,6.31919,6.57538,-14.2044,-2.2503,-2.27867,-2.12828,26.2473,-3.60174,3.83608,0.595232,14.0851,-0.0749118,-1.21043,-0.631013,-0.955699,-11.7036
-141.041,0.99899,0.0087294,8,511,0,148.374,0.0625402,0.0264314,0.0214753,0.0550266,-0.208511,-0.0338969,-0.0464097,0.138418,0.139861,-0.132644,0.136265,-0.0281065,0.0126675,-0.0281894,-0.80198,-0.771335,-2.40326,-2.1677,-0.471222,0.52791,1.21627,-0.563991,-1.26618,-0.708929,1.37792,-0.928349,-0.103719,-0.793048,0.408274,-0.51551,1.00735,0.556599,-1.30637,-0.255553,0.45466,0.623861,-1.71396,0.149833,-0.554493,1.95777,5.7917,9.83747,-5.96666,-7.18494,-0.274829,2.23723,0.978079,-21.3304,6.46662,-1.26709,2.15355,-8.55619,-0.183993,-1.5207,-0.877788,-0.928609,14.5089
-139.92,0.998021,0.00925857,7,255,0,146.149,0.0951747,0.00313222,0.0191882,-0.0628369,0.257389,-0.000209877,0.115087,0.119379,0.377308,-0.0650009,0.159545,-0.102918,-0.0318087,-0.0428023,-1.2692,-0.585567,-2.86899,-1.18392,-0.527717,0.308733,0.275982,-0.226395,-0.814688,0.750388,-0.560297,-0.202794,0.959411,0.218823,-1.29586,-0.193059,-0.450568,0.367562,0.530629,0.497581,-0.575168,0.550068,-1.98995,1.58423,1.67298,-0.504097,3.16527,-1.80725,6.80578,-0.0378737,0.528086,1.8122,2.33889,-10.8097,6.65116,-7.72089,-6.88322,-14.3415,-1.04106,-0.856318,-0.903561,-0.915088,3.18693
-144.204,0.98998,0.0097935,8,511,0,152.455,0.0733621,-0.0163068,-0.00171742,-0.109804,-0.191203,-0.0334809,-0.0392891,-0.135688,0.753802,0.125368,0.0377519,-0.00401025,-0.0252842,-0.0162871,-1.06612,0.142079,-4.7402,-0.43027,-0.630981,0.643807,-0.220312,-0.769012,-1.01517,0.845592,1.16582,-0.236384,0.157097,-1.6656,-1.29873,-0.634995,0.880158,-0.0460561,-0.497697,0.510905,0.628848,-2.01211,1.11518,-0.651342,0.891842,-1.78531,2.804,-3.60082,-5.35712,-7.95042,-0.202901,-1.89183,4.53164,47.7646,-10.9098,8.27152,-8.20615,-3.76307,-1.15865,2.29423,-0.987134,-0.28118,7.06059
-143.47,0.999083,0.0101195,7,255,0,151.384,0.128166,0.03444,-0.0939067,-0.0134992,0.156707,-0.0451496,-0.25115,-0.561885,0.517252,-0.0144685,-0.0514205,-0.0513044,-0.0396852,-0.0427748,-0.565985,0.19265,-4.39742,-0.577184,-0.60922,-1.07056,0.0404874,-1.32469,-0.954355,0.798845,0.396434,-0.365865,0.22658,-1.3641,1.95067,-0.63974,0.759301,-0.222872,0.870468,1.46457,0.0747879,1.0814,-0.315273,-0.395986,-1.57851,-3.08047,-7.64324,1.29184,3.11708,-11.0614,-1.27634,-7.87812,3.10777,-13.812,-21.2829,-5.10766,-20.1704,-16.8609,-1.6248,1.32967,-0.961501,0.101431,-24.271
-144.521,0.991512,0.0107356,8,511,0,152.238,0.213802,0.0982078,-0.101961,0.0255004,0.148061,0.0333658,0.291973,-0.0992557,-0.602219,-0.0481079,-0.0076324,0.0408648,0.0575684,0.0711932,-1.69627,-1.08123,-3.94103,-1.26759,-0.564268,-0.464501,0.24858,-0.314783,-0.381772,0.66481,0.58856,-0.779169,2.45241,0.194641,1.77812,0.527315,0.882477,-1.31052,0.126132,0.131414,0.417786,-1.02398,0.135197,0.503417,9.32288,5.46128,-5.50144,3.2193,3.64717,7.97736,1.44371,-1.37188,-3.60058,-7.79183,-2.58454,6.25894,7.50133,41.7947,-1.23975,-0.764436,-0.994615,-0.739745,0.885489
-143.165,0.99127,0.0111402,8,511,0,154.344,0.234517,0.0107104,-0.0924213,-0.0980116,-0.000795715,0.0821232,0.270279,-0.19857,-0.317991,-0.123268,0.279819,-0.0505571,-0.0132115,0.0284983,0.433,-0.361832,-0.626007,-1.39849,-0.399032,0.38953,-0.427872,1.56225,0.702327,1.02555,0.198484,1.14254,-1.04021,1.9066,0.0890573,-0.418454,-0.998101,0.774605,0.773381,-0.287625,-1.32019,2.26302,1.10811,1.19332,32.7126,11.5199,3.94038,5.92526,5.35342,36.649,2.11996,-0.567183,-1.4244,-6.34328,20.6357,0.392273,1.81,19.7706,3.41127,-0.914092,0.547158,-1.08338,38.3124
-144.735,0.999977,0.0115493,7,127,0,151.992,-0.0723974,-0.0137658,0.0499388,0.177749,-0.125694,-0.0966042,0.14583,0.417222,0.197981,0.0532172,0.178152,0.039958,0.0163963,0.0106522,-1.1154,-0.376426,-0.795039,-1.25643,-0.463846,0.733588,0.335117,0.0468998,-0.439299,-0.931445,1.22802,-1.79082,-0.266117,-0.0270065,-0.517687,-1.50878,-0.812994,-0.546788,1.13665,-1.39615,0.257586,-0.22165,0.573504,0.906901,-5.51103,0.60089,7.90698,18.0978,-2.72371,-12.2063,1.00351,8.91735,2.21374,32.1468,11.3401,10.2261,6.10142,3.46207,0.729953,1.22436,-0.0731089,-0.411758,33.7905
-143.953,0.96871,0.0122657,6,95,0,154.685,0.0592377,0.0169024,0.0473525,0.0472373,-0.117051,0.0654472,-0.0409489,0.319924,0.189326,-0.142867,0.166882,-0.112487,-0.129234,0.0331874,-1.31277,-0.348863,-0.751325,-1.38293,-0.613511,-1.16326,-0.242812,0.457392,1.66721,-0.333122,-1.31571,1.24434,1.22695,0.206934,-0.258646,0.79268,0.745236,-0.541995,-2.69727,1.33053,-0.143337,-0.278319,0.830938,0.863487,-1.12968,-0.858794,3.14089,3.71162,-3.87654,4.01441,-1.02546,5.7119,1.52535,-44.2124,5.79291,-11.8258,-26.357,21.2016,-0.859461,1.22829,-0.78746,-0.0130065,-22.9487
-145.013,0.988019,0.0119303,8,255,0,153.287,0.160101,-0.012292,-0.0873709,-0.257077,-0.106904,0.157712,0.230292,-0.068655,-0.289163,0.0898991,0.146718,0.00505184,-0.0141937,-0.0283185,-0.452956,0.283544,-1.53263,0.531508,-0.498986,1.53918,-1.10637,-0.320981,-0.299076,-0.394369,0.485552,-0.7118,1.46873,0.00271007,-0.623394,-0.482351,0.129682,0.640471,2.04153,1.07784,-0.0100441,-0.191654,0.885866,1.58353,11.1703,4.63114,4.74143,-8.97954,-0.6757,45.9462,1.30564,0.0119386,-1.37043,74.2106,12.2784,49.4771,25.4952,-12.1895,-3.16202,5.99494,0.380863,0.55416,45.1224
-138.922,1,0.0122468,7,127,0,149.128,0.200443,0.0668313,-0.0672623,-0.115049,0.207636,-0.076388,0.156917,-0.0289214,0.140003,-0.0832342,0.229718,0.01336,0.0683402,-0.0400406,-0.118107,-0.207081,-0.581155,-0.118285,-0.685059,0.929604,-0.0928873,0.242174,-1.78674,0.249772,-2.88687,0.499571,-0.230748,-0.444654,0.574391,-0.263752,0.449158,-0.897544,0.528077,-0.562902,0.946262,-1.48489,1.48592,-0.282821,0.553811,-1.44452,-8.97892,-13.812,5.82073,-35.7771,0.404804,0.762367,1.54113,-39.698,10.0673,-3.58023,-9.39939,-12.5288,-1.25301,1.30874,0.902399,-1.58104,-28.6664
-137.621,0.999228,0.012986,6,95,0,146.466,0.0769159,-0.103375,-0.0621318,-0.00557471,0.0151444,0.00264735,-0.0164884,-0.0671808,0.18848,-0.0271134,0.134515,-0.210575,-0.0684933,0.0130277,-0.0885175,-0.148909,-0.650585,-0.277163,-0.368834,1.25536,1.07308,0.386972,0.116426,1.7137,0.14278,1.13668,0.360935,-0.147838,0.745053,1.77273,1.12158,2.05918,-0.0736366,-0.238917,-0.330693,0.410018,0.895767,0.243806,0.561385,-7.42797,3.76961,12.4143,2.29953,8.71642,-0.262668,0.436467,1.9294,9.94753,7.62126,-13.7555,-4.03532,14.5994,-0.728462,-0.444922,-0.395889,-2.31234,19.318
-139.207,0.999549,0.0137276,7,127,0,143.432,0.202423,0.0907969,0.171798,-0.0113559,0.110296,0.0206034,0.253723,-0.156789,0.527819,-0.0445585,0.0731993,-0.157736,-0.0507874,0.00950635,0.646487,-0.312974,-1.11317,0.296868,-0.686446,0.33089,-0.602456,0.00465495,1.37038,-1.24582,0.676152,-0.280575,-0.547284,0.436732,-0.152983,-0.659145,0.155245,0.342851,0.194879,-0.927072,0.180438,0.72358,-1.11093,-0.484441,-1.16706,-7.00044,28.6524,-14.2827,-0.979064,0.321239,1.08338,-1.83743,3.63491,-14.5415,-0.154716,-20.3777,-20.0632,14.1727,0.316072,-0.324905,-0.622373,1.64551,-12.0621
-138.577,0.996146,0.0145104,7,127,0,142.263,0.168873,0.0514055,-0.0984015,0.0420554,0.0447435,0.0842521,-0.146612,-0.273327,-0.59782,0.0107076,0.224975,-0.0708409,0.0619302,0.0135085,-0.721651,0.326754,-0.784963,0.387188,-0.685823,0.57214,0.156402,-0.725851,0.638004,-1.12473,-0.278022,0.430848,-0.132924,0.458818,-0.950332,-1.01923,-0.799031,-0.305102,0.689732,-0.740462,0.389368,0.54237,-0.389549,-0.185113,3.86787,2.79165,-5.29482,6.84075,1.11467,20.3858,-1.46029,-3.45293,-3.77434,-2.11179,14.766,-14.5628,16.5612,17.7473,-1.23096,1.1306,-0.406306,1.39809,-0.639048
-140.011,0.978865,0.0151842,5,31,0,146.802,0.137162,0.0202885,-0.0479204,-0.151657,-0.271156,-0.0733775,-0.23651,-0.145268,-0.378013,0.0384279,0.18609,0.115331,0.0710477,0.0321373,-0.628931,0.32518,-0.8083,0.19828,-0.757374,-0.611709,-0.202246,0.977872,-0.147409,-0.365325,0.141489,-0.114887,0.822528,1.21793,-1.74551,-1.07638,0.303628,1.5197,-0.961321,0.514942,0.232261,-0.0386588,-0.829438,1.14954,1.99353,-0.846428,-1.74839,-9.44825,-9.07774,-23.9709,-1.80243,-1.36596,-2.13137,-6.15608,4.27168,16.9255,-10.7953,24.9192,-0.735807,-1.10486,-0.0843753,-0.76185,-14.0235
-147.559,0.913427,0.0151653,5,31,0,153.918,0.0558008,-0.157263,-0.0742145,0.108187,-0.110903,0.121705,-0.379825,-0.518506,-0.466606,-0.00616591,0.204805,-0.00904143,0.0830326,-0.0513649,-0.477722,0.331284,-0.933523,0.357372,-0.877175,-0.110369,-0.883718,-0.363243,0.0142727,-1.52997,-0.351801,0.327505,0.90685,0.0633976,1.13951,-0.0835867,0.150285,1.46423,-1.59921,-0.578462,-0.110037,0.551617,-0.730901,-1.08666,-11.3637,-20.7334,-9.79573,8.63996,-6.79616,11.4058,-3.33064,-8.8364,-3.28778,-61.8738,-4.22875,-32.2878,-32.0973,-28.7722,1.59177,-2.1972,-1.16943,-3.07567,-53.8668
