# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1572216266
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgA_N_Serum_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgA_N_Serum_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,x_a.1,x_a.2,x_a.3,x_a.4,x_a.5,x_e.1,x_e.2,x_e.3,x_e.4,x_g.1,x_g.2,x_s.1,x_s.2,sigma,sigma_a_2,sigma_g_2,sigma_e_2,sigma_s_2,b,p_x_a.1,p_x_a.2,p_x_a.3,p_x_a.4,p_x_a.5,p_x_e.1,p_x_e.2,p_x_e.3,p_x_e.4,p_x_g.1,p_x_g.2,p_x_s.1,p_x_s.2,p_sigma,p_sigma_a_2,p_sigma_g_2,p_sigma_e_2,p_sigma_s_2,p_b,g_x_a.1,g_x_a.2,g_x_a.3,g_x_a.4,g_x_a.5,g_x_e.1,g_x_e.2,g_x_e.3,g_x_e.4,g_x_g.1,g_x_g.2,g_x_s.1,g_x_s.2,g_sigma,g_sigma_a_2,g_sigma_g_2,g_sigma_e_2,g_sigma_s_2,g_b
-118.933,0.957597,0.0136212,6,127,0,127.858,0.122639,0.0640112,0.0801087,-0.116665,0.327997,-0.0241799,-0.224355,-0.142232,0.336648,0.0440325,0.00314806,-0.118207,-0.0603279,-0.14661,-1.04579,-0.553623,-0.260085,-1.1938,-0.431628,0.274343,-0.738416,0.559596,0.0363623,1.50275,1.49429,-0.169532,1.01368,0.696863,1.05522,-0.379275,-1.29467,0.0478826,0.0446586,0.448253,0.510954,-1.55437,1.72447,1.44702,10.1056,5.10663,5.97008,-9.39398,8.85484,2.36832,-0.763988,1.45427,1.64878,12.4617,5.75256,-8.58553,-8.63503,-29.7915,0.390376,-0.273718,-1.12128,-1.16562,15.0191
-120.094,0.97755,0.0127353,6,95,0,126.277,-0.110953,-0.0302634,0.0306406,0.133725,0.158761,0.00587201,-0.542895,-0.222909,0.064703,-0.0348128,-0.141,0.140407,0.080936,-0.038204,-1.0532,-0.66988,-0.455555,-1.27158,-0.573066,1.0736,0.344686,0.509897,-1.06052,1.38744,-1.01507,1.24783,0.190859,1.30299,-0.25236,0.221845,-0.457913,-0.3971,1.20345,-0.041645,0.560382,0.953911,0.271732,-0.485622,-6.62992,-4.44351,-0.557154,7.01318,2.82996,-12.0053,-4.04885,-3.33175,-1.21946,-19.0921,-8.7746,12.884,7.16636,27.0131,-0.97935,0.160235,0.222801,-1.38948,-26.1187
-127.451,0.997106,0.0126524,5,31,0,135.774,-0.372445,0.0302058,0.00566887,-0.0713265,0.497828,0.10138,-0.580151,-0.0663828,-0.00601178,0.108109,0.204347,0.100652,0.067882,-0.144158,-1.32159,-0.66235,-0.542699,-1.19666,-0.591648,0.484588,-0.382862,0.185695,1.2528,-1.44496,1.0829,-0.0755468,-1.05886,0.352648,-0.378643,-1.6822,1.43618,1.10254,-0.375079,1.72891,-0.0708604,0.582675,-0.55945,-0.331159,-18.7261,2.42984,0.516999,-5.59929,13.2168,26.7117,-4.06612,1.40334,-1.48903,19.8273,15.4739,12.1179,10.2547,-28.8626,-0.371287,0.232185,0.362762,-0.556307,3.77901
-124.511,0.995496,0.013318,6,127,0,135.479,-0.415943,-0.0532464,-0.170298,-0.0148938,0.342573,-0.0270288,-0.468443,-0.126901,-0.0449924,0.0497653,0.0781008,0.0759117,-0.0777913,-0.0401741,-1.18709,-0.820525,-0.788721,-1.1582,-0.513678,1.19114,-0.487613,-0.747207,0.686809,-1.87102,-1.15029,1.05377,-0.444137,-0.197522,-1.32127,-1.54886,-0.935293,-0.382989,0.689401,1.01335,-1.13374,-1.83022,0.313232,1.29524,-22.1839,-4.26434,-12.2654,-2.5901,8.52016,-14.127,-2.81481,-0.827145,-1.35182,1.62005,4.92156,7.60857,-18.3383,25.6387,0.0941505,-0.929774,-0.188768,-0.250225,-18.2035
-121.793,0.99841,0.0139509,6,127,0,132.114,0.177629,-0.00351093,0.100347,0.0303953,0.213749,-0.0351387,-0.854931,-0.312697,0.0130019,-0.0565916,-0.320815,-0.102412,-0.0113208,-0.0928787,-1.14776,-0.552194,-1.05148,-1.2135,-0.412625,2.44723,0.760554,1.30959,-0.134036,-1.71287,0.160043,-0.60842,-0.112013,0.352986,0.991571,0.817933,1.00392,-1.38667,-1.58633,0.230412,0.903398,-0.804628,-0.0700684,0.504267,11.395,-1.31274,5.69966,1.10294,4.86373,-8.39363,-4.63909,-3.79179,-0.810051,-12.1982,-17.0439,-9.20885,-3.54302,1.44765,-0.437128,-0.0975414,-0.533947,-0.799837,-1.89458
-117.106,0.974799,0.0147317,5,31,0,131.236,0.0383222,0.0204548,0.13915,-0.00626928,0.140881,-0.0368075,-0.610413,-0.0570213,-0.0705172,-0.0275547,-0.134293,0.0181088,-0.0350831,-0.119668,-1.32852,-0.410831,-0.830547,-1.20887,-0.439669,1.84368,0.146368,1.42189,0.345857,0.890981,-0.278152,-1.46257,-1.08597,0.229919,-1.51998,-1.72249,-0.0298386,-1.56328,-0.480253,0.794054,-0.904884,-1.07198,-0.135492,2.80828,3.58901,0.754215,8.60347,-1.4572,3.02746,-9.63974,-3.381,1.05181,-1.52095,-8.59323,-4.65631,3.82774,-8.0046,-14.0071,-0.729295,-0.539025,-0.360464,-0.585068,-0.962376
-120.388,0.981549,0.0145418,7,127,0,124.001,-0.107728,-0.047201,-0.127889,-0.0747765,0.135383,0.0710295,0.553985,0.204579,0.299354,0.0651879,-0.0347654,-0.0972961,0.129357,-0.131334,-1.88598,0.512915,-1.42133,-0.380363,-0.619315,-0.97604,0.24174,-0.542986,0.263159,0.167013,-1.02293,0.57008,0.140152,-0.285154,-0.0416253,1.12411,0.578471,0.472725,1.03023,-0.108036,-0.564519,0.0944595,-0.753799,0.747348,-4.72475,-3.12349,-8.31606,-5.53277,2.93481,14.8122,3.1409,3.70095,1.14571,4.03449,-2.93724,-14.5527,21.2616,-20.2214,-0.873407,0.06545,-0.730296,0.166245,-6.65489
-118.534,0.995749,0.0146362,7,255,0,126.531,0.102546,0.160938,0.0457406,0.0352146,-0.0647381,-0.0730634,0.299076,-0.23384,-0.230226,0.0112489,-0.022903,-0.0298105,-0.111289,-0.0914494,-1.0073,0.487596,-1.24622,-1.01622,-0.453958,0.241968,0.289409,0.940614,0.655671,0.90589,0.280368,1.28732,0.811845,0.582085,-0.69102,-0.830365,-0.648351,1.84467,-0.954883,-1.69256,0.222665,-0.434843,0.960388,1.02698,8.27484,10.2286,2.47077,1.3867,-2.91183,-17.6077,2.06511,-2.20814,-2.05855,0.288034,5.57502,0.163457,-20.2917,-0.263485,-0.195564,0.450645,-0.624656,-0.493217,2.82544
-121.05,0.977342,0.0153265,5,47,0,133.945,-0.206509,-0.0202154,-0.0486207,-0.0650436,0.0389241,-0.0571626,0.624089,0.0979981,-0.545424,0.0512494,0.0712716,-0.073159,0.0877547,-0.0912119,-0.446043,0.975925,-0.758872,-1.05443,-0.554435,-2.04708,2.48404,-0.959086,-1.2756,0.824132,1.44431,0.0266269,0.530144,0.0959306,-0.270269,-0.31534,-0.326274,-2.4514,0.533201,1.21899,0.827166,1.03962,0.0506515,0.00191656,-8.56501,0.782732,-2.04662,-5.65319,1.06147,-14.0377,4.61301,4.41705,-4.7466,-4.94915,34.7138,-6.39185,15.3068,-2.94123,-0.763387,3.05803,1.52357,-0.636562,5.74071
-124.798,0.990244,0.0152438,6,63,0,134.654,-0.294022,-0.116572,-0.131913,-0.0831628,-0.128691,0.0742578,0.622592,0.105287,-0.803267,0.0544888,-0.0227582,-0.116232,-0.0740056,-0.0382304,-0.573983,0.893084,-0.76181,-1.07305,-0.500183,0.370701,0.802482,0.592578,-0.0635388,1.70176,-1.15197,0.210608,0.0678883,2.53869,0.0391973,1.37711,0.00646739,1.5506,0.526734,1.37321,0.972787,0.106119,0.171378,-0.63834,-13.6725,-7.97651,-8.54376,-4.96151,-4.57186,16.8012,4.13779,2.6394,-6.80993,14.1998,-7.58337,-10.4202,-13.929,25.5497,-0.521982,1.7277,1.75606,-0.673274,-1.59918
