# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=639647342
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.7.2,marginal.8.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.7.3,marginal.8.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,marginal.7.4,marginal.8.4,index.1,index.2,index.3,index.4
-219.72,0.999855,0.0179131,7,127,0,229.518,0.347409,0.300415,-0.527186,-1.23902,1.04418,0.146455,-0.902401,-0.0276984,-0.855332,-0.776229,-1.89934,-0.888316,0.145379,-0.959964,-1.40924,-0.544648,-0.535955,0.731734,0.749742,2.58173,0.311781,0.314575,0.0240926,0.500978,320,0.000315844,0.451932,0.390372,0.339963,0.508574,0.440312,0.363437,0.427245,0.366774,0.434791,0.352425,0,0,0,0,0,0,0.398012,0.4109,0.405817,0.399904,0,0,0,0,0.472425,0.347984,0.451083,0.353276,0.362249,0,0,0,8,10,6,9
-215.846,0.999866,0.0180909,7,127,0,229.293,-0.271733,-1.16103,0.88289,0.671095,0.164619,1.13518,-1.16779,0.403159,0.197241,0.0362258,-0.480434,-0.97733,0.611262,0.564438,-1.11486,-1.41692,0.212756,-0.246393,-0.087275,0.488421,0.164394,1.04796,0.0518261,0.190867,320,0.000315844,0.356549,0.434936,0.426592,0.406812,0.444921,0.3563,0.416095,0.408078,0.453974,0.327363,0,0,0,0,0,0,0.402711,0.396582,0.408353,0.380612,0,0,0,0,0.449038,0.346459,0.415528,0.406223,0.398992,0,0,0,8,10,6,9
-220.115,0.995931,0.0184884,7,255,0,232.613,0.38102,-0.393767,-0.256394,-1.74332,-1.03163,-0.102503,-0.627818,-0.146396,-0.200269,-0.785512,-1.56202,-0.179235,-1.40322,-1.41921,0.0895482,-2.25216,0.0706201,0.125974,1.59386,-1.10975,0.457511,0.376111,0.0400448,0.564259,320,0.000315844,0.38747,0.402335,0.255442,0.32148,0.419199,0.362627,0.414368,0.408461,0.404421,0.337453,0,0,0,0,0,0,0.372336,0.378888,0.387505,0.382624,0,0,0,0,0.408494,0.340261,0.402617,0.395442,0.320851,0,0,0,8,10,6,9
-220.02,0.989944,0.0188279,8,255,0,233.039,-0.678113,1.27182,0.0490903,-0.0527818,0.594991,0.0693121,-0.463603,-0.644799,0.00164671,0.619249,0.129889,-0.218953,1.6966,1.79505,-1.1075,2.20006,0.4125,-0.587526,-0.94322,1.33415,0.248559,1.09827,1.21505,0.143074,320,0.000315844,0.512113,0.438953,0.432931,0.47148,0.44015,0.408859,0.39837,0.436146,0.487858,0.360226,0,0,0,0,0,0,0.423717,0.613458,0.459465,0.310816,0,0,0,0,0.442988,0.424945,0.418852,0.440688,0.461763,0,0,0,8,10,6,9
-217.024,0.990095,0.0189453,8,255,0,233.717,-0.761791,0.70299,0.38785,-0.764834,0.807304,0.623607,-0.412556,0.393478,-0.00388603,0.495947,-0.021767,-0.520825,-1.82234,-1.26724,0.309594,-0.195968,0.52274,-0.408646,2.38677,1.80788,0.636257,0.479513,0.152792,0.475208,320,0.000315844,0.463511,0.414882,0.255825,0.479805,0.45116,0.300216,0.415739,0.356727,0.402753,0.34659,0,0,0,0,0,0,0.364902,0.420112,0.413533,0.377034,0,0,0,0,0.427951,0.316777,0.402201,0.359004,0.413611,0,0,0,8,10,6,9
-210.826,0.998629,0.0191728,7,255,0,221.785,-0.637485,0.302155,-0.00934767,-0.345183,0.566965,0.387175,-0.142165,0.363815,0.0689424,0.77646,-0.165467,0.307045,-0.684073,-1.53419,1.24512,-0.431489,0.279835,-0.165501,1.36953,-0.300896,0.234509,0.431136,0.703463,0.657351,320,0.000315844,0.420932,0.40379,0.385565,0.435653,0.425644,0.396548,0.424348,0.408079,0.448972,0.35403,0,0,0,0,0,0,0.371399,0.525749,0.494774,0.404665,0,0,0,0,0.43254,0.351799,0.428867,0.383285,0.494531,0,0,0,8,10,6,9
-212.487,0.998784,0.0199993,8,255,0,219.489,0.0565441,-0.0759908,0.0585273,-0.179524,-0.238491,0.261502,-0.126141,-0.2161,0.119838,-0.502005,-0.924453,-1.55805,0.273534,1.33778,-0.409584,0.112936,1.58995,-0.349344,-0.858483,0.00543393,1.14042,0.498509,0.866928,0.272905,320,0.000315844,0.386666,0.423269,0.359314,0.34412,0.479991,0.373316,0.349854,0.44026,0.414285,0.364969,0,0,0,0,0,0,0.375848,0.364065,0.467738,0.386643,0,0,0,0,0.414626,0.389602,0.383871,0.405423,0.365873,0,0,0,8,10,6,9
-212.661,0.999072,0.0209267,7,127,0,219.952,-0.720791,1.7262,1.12319,-0.148737,0.0411623,0.0701043,0.0727203,0.42126,-0.472242,0.496998,0.241926,-0.371585,0.145901,0.903226,-0.418873,0.797022,-0.0427266,-1.12278,0.523648,-0.227976,0.295169,0.769538,1.48881,0.0917683,320,0.000315844,0.497484,0.453489,0.363779,0.376746,0.378738,0.378918,0.403216,0.342144,0.422915,0.376545,0,0,0,0,0,0,0.376772,0.444291,0.45483,0.455785,0,0,0,0,0.403004,0.403061,0.410652,0.391286,0.412307,0,0,0,8,10,6,9
-218.045,0.957175,0.0219575,7,127,0,228.248,-0.897337,1.79368,0.548068,0.334089,0.146125,-0.7375,0.194306,0.267943,-1.03586,0.329669,0.54606,0.0820816,0.446252,0.425641,-0.596392,0.903925,-0.686079,-0.101838,1.22426,0.0219264,0.213871,0.461253,0.484871,0.124552,320,0.000315844,0.427277,0.364348,0.353922,0.344874,0.303888,0.347183,0.350726,0.290677,0.341955,0.364409,0,0,0,0,0,0,0.37588,0.354908,0.264438,0.360235,0,0,0,0,0.336293,0.362283,0.364374,0.328164,0.36613,0,0,0,8,10,6,9
-226.994,0.979219,0.0203382,7,127,0,241.077,-0.325004,-1.05156,-0.783003,-0.955018,0.0639847,1.33461,-1.60095,-0.610472,0.0963223,-1.19724,-0.214882,-0.0245223,0.858878,-1.81294,1.26641,-0.504975,0.179735,0.455589,-1.09256,0.41896,0.0456309,0.010742,0.0051097,0.402682,320,0.000315844,0.373836,0.376583,0.374823,0.385296,0.3985,0.368242,0.378352,0.38563,0.377073,0.379445,0,0,0,0,0,0,0.37752,0.378691,0.380152,0.376779,0,0,0,0,0.542896,0.267054,0.351849,0.419112,0.300039,0,0,0,8,10,6,9
-225.874,0.998841,0.0201757,7,255,0,243.484,-0.157089,-0.826292,0.117061,-1.10006,1.39894,0.637122,-1.58581,-2.08552,-0.810804,-0.469123,-0.192527,0.360976,0.556243,-1.42407,0.358858,-1.08681,0.678732,0.994923,-0.456379,0.923387,0.106838,0.0165785,0.00783334,0.133625,320,0.000315844,0.406424,0.430843,0.399417,0.464548,0.444458,0.387087,0.374551,0.406821,0.406033,0.407132,0,0,0,0,0,0,0.405586,0.410282,0.408849,0.404676,0,0,0,0,0.457292,0.385212,0.369566,0.409944,0.421001,0,0,0,8,10,6,9
-230.189,0.993948,0.02124,7,127,0,242.055,0.00578622,0.521341,-0.0215874,-1.49774,1.46424,0.159498,-2.14801,-0.455039,0.756096,-1.71953,-1.16037,1.66228,0.558129,-1.36673,0.82103,-0.0508229,0.32036,2.62009,0.396896,1.1201,0.0351731,0.217826,0.0088154,0.138081,320,0.000315844,0.401091,0.396542,0.384264,0.409031,0.398057,0.378901,0.392922,0.403063,0.380216,0.409134,0,0,0,0,0,0,0.391194,0.397388,0.394655,0.389838,0,0,0,0,0.419713,0.344752,0.399223,0.439873,0.358221,0,0,0,8,10,6,9
-226.118,0.998725,0.0220453,7,127,0,244.25,-2.02874,0.042199,0.0831807,1.58341,-1.85796,0.674658,0.932655,0.544829,-0.850725,1.38622,1.55322,-0.797345,0.0561585,0.314717,-0.384058,0.221566,-0.970599,-1.30552,-0.241998,-0.208043,0.072036,0.558132,0.423149,0.228444,320,0.000315844,0.354585,0.355242,0.379623,0.324734,0.364778,0.368969,0.362676,0.340407,0.352483,0.373405,0,0,0,0,0,0,0.403176,0.136936,0.315558,0.339444,0,0,0,0,0.368354,0.381823,0.361647,0.293173,0.405909,0,0,0,8,10,6,9
-222.28,0.997736,0.0232047,7,127,0,238.395,-0.407102,1.04992,-0.679065,-0.761554,-0.488345,1.96187,0.269743,-1.20779,-0.0834804,0.829499,-2.11477,1.16262,1.25973,-0.0697839,0.0253875,-0.410769,0.434389,-1.56149,-1.93503,-0.497472,0.0819977,0.224735,0.16618,0.115123,320,0.000315844,0.40663,0.374066,0.372537,0.377611,0.424149,0.39182,0.36431,0.385176,0.450286,0.298829,0,0,0,0,0,0,0.362656,0.372915,0.468881,0.401941,0,0,0,0,0.431255,0.385778,0.347557,0.376497,0.40065,0,0,0,8,10,6,9
-221.373,0.999164,0.0243491,7,127,0,233.002,-0.148599,-0.11697,0.521946,-1.3926,0.746989,0.330726,-1.38045,1.01841,0.579899,0.868126,-0.315552,-1.24765,2.46975,0.688307,0.478457,-0.734125,-0.599429,1.63207,-0.234404,-0.922166,0.357436,0.280398,0.16815,0.0994724,320,0.000315844,0.445842,0.501965,0.339018,0.521794,0.485109,0.33998,0.545614,0.507075,0.478363,0.399508,0,0,0,0,0,0,0.425787,0.512001,0.49513,0.426269,0,0,0,0,0.449724,0.409573,0.466066,0.455636,0.462488,0,0,0,8,10,6,9
-219.755,0.995366,0.0256451,7,127,0,232.746,-0.443495,-0.290694,-0.568369,-1.39369,0.491572,0.246095,-1.00838,0.97735,-0.349113,1.81523,0.823049,-1.26509,1.62907,-0.105636,1.61689,-0.510484,-0.01896,1.65707,-0.344733,-1.10894,0.205633,0.401577,0.565851,0.205278,320,0.000315844,0.401978,0.389124,0.351855,0.43886,0.427194,0.369067,0.462138,0.399262,0.43783,0.348361,0,0,0,0,0,0,0.335112,0.588243,0.555042,0.38415,0,0,0,0,0.40363,0.346699,0.43815,0.376197,0.478444,0,0,0,8,10,6,9
-218.491,0.999714,0.0267067,7,127,0,230.053,0.492846,-1.33448,0.0559256,-1.50586,-1.60203,0.873244,-1.36012,-0.734194,0.743584,-0.763482,-1.5295,-0.62636,-0.510285,-0.0672051,0.396084,-0.277122,0.0565797,1.18188,-0.802499,-0.125712,0.100576,0.667316,0.11413,0.194115,320,0.000315844,0.372671,0.405078,0.368746,0.366552,0.424531,0.372083,0.386544,0.421428,0.437672,0.319597,0,0,0,0,0,0,0.376101,0.373589,0.440012,0.379921,0,0,0,0,0.440903,0.340113,0.367372,0.434831,0.366076,0,0,0,8,10,6,9
-217.793,0.986302,0.0281414,7,127,0,232.555,-0.277513,0.652838,0.756745,-0.656362,0.249966,-0.126814,-0.700716,-0.778917,0.469511,0.310741,-0.0375834,-0.637096,0.542103,2.28564,0.413267,-1.27846,1.88529,-1.10646,-0.48112,0.35403,0.0678374,1.64122,0.986122,0.147055,320,0.000315844,0.385962,0.387569,0.365932,0.379755,0.373984,0.365261,0.364079,0.383133,0.426996,0.298792,0,0,0,0,0,0,0.335363,0.547738,0.457066,0.325859,0,0,0,0,0.377934,0.359036,0.356492,0.397959,0.392592,0,0,0,8,10,6,9
-217.075,0.998802,0.0285454,7,127,0,226.077,-0.175114,-0.223943,-1.06504,-0.516503,-0.140607,0.652919,0.148116,0.85037,-0.86174,0.105504,-0.863628,0.451512,-0.839885,-1.87444,-0.241677,1.74339,-1.52092,1.20303,0.760439,-1.00637,0.144131,0.71562,0.531003,0.346769,320,0.000315844,0.394681,0.36746,0.385132,0.397415,0.423734,0.406934,0.430354,0.373973,0.466012,0.307462,0,0,0,0,0,0,0.361573,0.407038,0.507202,0.443063,0,0,0,0,0.433964,0.393336,0.450121,0.316604,0.389963,0,0,0,8,10,6,9
-221.967,0.99818,0.029968,7,127,0,234.033,0.350238,-1.30432,1.38001,-1.16602,-0.950719,-1.03453,-1.47386,0.156651,0.0989454,-0.62881,-0.816384,1.09942,-1.78383,-1.09466,0.372513,-1.80069,-0.788767,0.57771,-0.565514,-0.265689,0.0913762,0.655076,0.309113,0.0991533,320,0.000315844,0.343347,0.400431,0.346196,0.350652,0.348914,0.33987,0.373974,0.372743,0.370809,0.342715,0,0,0,0,0,0,0.358043,0.37342,0.367402,0.336558,0,0,0,0,0.34984,0.340028,0.377071,0.375732,0.359016,0,0,0,8,10,6,9
-215.524,0.980988,0.031384,7,127,0,233.962,-0.287803,0.865462,-2.05287,-0.335069,0.000710106,0.74013,-0.249011,-0.0934847,-0.676188,0.561144,-0.421937,-0.507035,1.03254,0.636205,-0.86491,-1.12903,0.636454,-0.54277,0.763224,1.01545,0.304661,0.383123,0.437339,0.372069,320,0.000315844,0.500426,0.29605,0.412174,0.436544,0.491119,0.418385,0.429672,0.387843,0.455398,0.36736,0,0,0,0,0,0,0.393759,0.428164,0.505856,0.402494,0,0,0,0,0.482118,0.39464,0.40811,0.358483,0.466054,0,0,0,8,10,6,9
-216.337,0.991951,0.0313435,7,127,0,227.025,-0.383739,-0.21492,2.23183,-0.958236,0.542897,0.525171,-0.0203345,1.19387,0.346653,0.305286,-0.314622,-0.432183,-0.490142,-1.02711,-0.458483,1.54182,-0.0576637,-0.176409,1.00699,0.316232,0.0955568,1.23184,0.747339,0.241374,320,0.000315844,0.36759,0.418526,0.352603,0.383122,0.382756,0.371555,0.39665,0.379077,0.450441,0.28582,0,0,0,0,0,0,0.300074,0.558315,0.555172,0.457495,0,0,0,0,0.38469,0.356577,0.42016,0.3754,0.373259,0,0,0,8,10,6,9
-221.755,0.991788,0.0322408,7,127,0,231.556,-0.0728545,0.0795916,2.27712,1.50194,0.544952,1.21234,-0.880575,-1.0359,-0.783433,-0.440529,-0.64315,0.595504,1.13167,0.356265,1.32738,1.27581,-0.933963,0.972099,-0.776022,1.65135,0.145141,1.17145,0.0906858,0.166969,320,0.000315844,0.347974,0.422654,0.395712,0.363314,0.385798,0.317318,0.312495,0.320354,0.376635,0.323413,0,0,0,0,0,0,0.36121,0.341732,0.355264,0.313683,0,0,0,0,0.416222,0.335428,0.329734,0.339013,0.351813,0,0,0,8,10,6,9
-224.938,0.996156,0.0331321,7,127,0,238.595,-0.954993,0.589467,-1.47513,-1.53628,-0.874489,0.126401,-0.199813,1.43514,0.509004,1.31854,0.534824,-1.85937,-1.37356,0.548073,-0.381858,-0.336058,0.31773,-1.28389,1.857,-0.690145,0.144503,0.571554,0.0687336,0.0152831,320,0.000315844,0.410748,0.341696,0.339733,0.361253,0.394847,0.383772,0.440246,0.407971,0.430564,0.326274,0,0,0,0,0,0,0.379478,0.390074,0.406293,0.400983,0,0,0,0,0.385825,0.384664,0.390497,0.387189,0.39008,0,0,0,8,10,6,9
-223.957,0.998933,0.0344262,7,127,0,241.693,-0.052708,-0.233074,2.18627,0.281782,0.409008,0.0896481,-0.127682,-1.53388,0.110834,-0.630968,-0.756125,1.6575,0.901101,0.684338,0.621503,-0.30369,0.893295,0.327976,-2.37814,0.0210386,0.0312628,0.740104,1.01936,0.352767,320,0.000315844,0.383075,0.40081,0.386825,0.387754,0.385424,0.383842,0.373661,0.385579,0.394346,0.37279,0,0,0,0,0,0,0.400008,0.431104,0.354577,0.306166,0,0,0,0,0.425792,0.40726,0.295469,0.42761,0.365414,0,0,0,8,10,6,9
-217.025,0.995693,0.0360071,6,63,0,232.654,-0.374389,0.455586,0.660027,-0.71256,0.459819,0.0428091,-0.107096,1.10664,-0.499809,1.65098,-0.764126,0.0286924,0.19035,0.188942,-0.349268,-0.09206,-0.0582616,0.766656,0.0571388,0.55024,0.0203269,0.0915476,0.32896,0.0826262,320,0.000315844,0.397605,0.398593,0.391976,0.397625,0.395613,0.39489,0.400754,0.392999,0.418134,0.365772,0,0,0,0,0,0,0.373929,0.46725,0.433438,0.421416,0,0,0,0,0.390619,0.387695,0.411581,0.380074,0.422436,0,0,0,8,10,6,9
-218.451,0.929701,0.0373124,6,63,0,231.707,-0.458715,-0.611812,-0.381319,-0.144702,0.120678,0.575697,-0.490176,-1.744,-0.430381,0.137039,-0.403404,-1.82396,-1.20927,-0.60485,1.51551,0.684441,-0.169823,0.475848,-1.3105,-0.715597,0.131718,1.5193,0.599742,0.222308,320,0.000315844,0.323479,0.329849,0.33645,0.343925,0.356914,0.326833,0.293117,0.328488,0.397613,0.227289,0,0,0,0,0,0,0.309581,0.343139,0.404133,0.268639,0,0,0,0,0.375232,0.323755,0.268082,0.326551,0.353645,0,0,0,8,10,6,9
-217.147,0.990484,0.0325712,7,127,0,230.185,-0.569919,0.358451,-1.26466,-0.539606,0.619539,-0.0556294,-0.56482,0.382218,1.33278,1.55915,1.01176,-0.669017,-0.641308,0.494522,-0.849728,0.829766,-0.315062,1.30936,-0.349322,0.282571,0.234914,0.472786,0.890062,0.12085,320,0.000315844,0.466291,0.376157,0.415747,0.48117,0.442832,0.414349,0.467643,0.521931,0.463,0.401468,0,0,0,0,0,0,0.399266,0.647994,0.504193,0.393962,0,0,0,0,0.425402,0.410903,0.437974,0.465527,0.472128,0,0,0,8,10,6,9
-215.763,0.990848,0.0333012,7,127,0,225.149,0.330243,0.597728,0.811803,-0.897704,-0.896475,0.839455,-0.519818,-0.076889,-1.85951,-0.549336,-0.927622,-0.266148,-0.129585,-0.726178,-0.333158,-0.0929297,-0.179003,-0.763355,-1.10211,-0.716071,0.0394285,0.824927,0.357085,0.19727,320,0.000315844,0.382574,0.384518,0.369104,0.369115,0.384769,0.37249,0.376474,0.360543,0.405701,0.334648,0,0,0,0,0,0,0.344769,0.344867,0.492586,0.375475,0,0,0,0,0.431738,0.368772,0.388918,0.310747,0.367444,0,0,0,8,10,6,9
-217.123,0.999052,0.034062,7,127,0,226.548,0.4932,0.662493,0.800796,-0.105772,-0.112398,0.756031,-0.0955785,-0.0564524,-0.947018,-0.895583,-1.76462,0.0136469,-0.707354,-1.80765,0.506653,-0.0997448,-0.1721,-0.0112491,-1.43287,-0.210542,0.0329107,0.932837,0.178998,0.250921,320,0.000315844,0.342235,0.343221,0.336783,0.336736,0.342902,0.336855,0.337132,0.33086,0.410623,0.237338,0,0,0,0,0,0,0.332185,0.331931,0.365876,0.332574,0,0,0,0,0.388912,0.341176,0.343311,0.296342,0.298957,0,0,0,8,10,6,9
-214.53,0.99949,0.0355528,7,127,0,222.974,-0.853484,0.61129,-0.0739542,-0.178004,0.130746,-0.0107862,-1.1609,-0.37707,0.335844,1.41639,0.906613,0.0875591,0.71249,1.73281,-0.453071,0.000981181,0.0995786,0.1576,1.50753,0.431261,0.557066,0.656204,0.296257,0.326652,320,0.000315844,0.540838,0.447997,0.434053,0.475645,0.456503,0.309951,0.407675,0.503496,0.457871,0.379847,0,0,0,0,0,0,0.427347,0.448868,0.438975,0.36091,0,0,0,0,0.435235,0.348679,0.406985,0.462348,0.547514,0,0,0,8,10,6,9
