# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=917402092
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_adjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_adjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,sigma.1,sigma.2,sigma.3,sigma.4,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_beta.20,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_beta.20,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4
-216.82,0.995137,0.0378731,7,127,0,230.791,-0.257261,0.827452,0.970344,1.63756,-0.212626,-0.296838,-1.46392,1.01595,-0.326342,-0.336861,-0.144197,-0.66753,0.784181,-0.402096,0.246142,-1.33483,-1.24002,1.8654,0.238409,-1.22891,-1.65595,-0.490268,0.196589,-1.86237,-1.61884,-2.13189,-0.836832,-0.480884,0.632954,2.59435,-0.253504,-0.829228,-2.98722,-0.0937992,-3.89563,-0.350057,-1.16459,-1.02792,0.147968,0.931004,-0.972936,0.07017,-0.394626,1.29102,-1.29709,-0.0332631,0.69266,1.32289,0.669828,0.837137,16.999,2.62401,0.467652,8.00043,-1.55572,5.24797,-1.85815,2.06124,2.80855,0.686457,23.1324,-2.93902,0.784181,-0.402096,0.246142,-1.33483,-1.24002,1.8654,0.238409,-1.22891,-1.65595,3.84784,-1.62287,5.32745,-0.880061
-213.588,0.999437,0.0380735,6,63,0,227.631,-0.66356,-0.504597,1.39359,0.755274,0.44463,0.176374,-1.23473,1.35014,0.0847995,0.310701,-0.713457,-0.0146516,1.07137,-0.614517,-0.324126,-0.763079,0.0527579,0.932738,-0.165052,-0.717464,-0.648718,-0.49372,-1.86071,-3.61865,-1.741,1.85936,0.521064,-0.494693,3.61447,-2.10169,-0.742963,-1.6826,0.0730166,0.120794,-0.723934,-0.292799,-0.349379,0.210718,-0.0361862,0.474012,-1.12828,-2.19034,1.68535,0.306437,-1.08627,-1.3918,2.0032,1.75522,0.759391,-0.196912,-0.902273,-3.04958,-0.321562,-1.67421,1.71029,3.66491,-1.64138,1.06902,1.54211,1.28263,-1.46324,0.698001,1.07137,-0.614517,-0.324126,-0.763079,0.0527579,0.932738,-0.165052,-0.717464,-0.648718,-1.66991,-0.319939,-0.902722,-0.82966
-212.451,0.998977,0.0385,7,127,0,219.988,-0.493183,0.774799,0.553244,0.162812,-0.574926,-0.504668,1.06471,-0.230615,-1.97627,-1.29689,0.881345,0.835124,-0.74423,0.486074,0.348596,0.888565,0.441177,-0.945227,-0.0227999,0.470991,0.603429,-0.42388,-1.69001,-0.513698,-3.53284,-2.94961,1.50479,-0.464095,1.91864,0.279837,-1.69779,0.638031,-0.861741,0.350654,1.26415,0.946721,-1.53739,1.29766,-0.476253,0.656001,0.799719,0.779896,0.0183129,0.64281,-0.95266,0.243362,-0.0865455,0.564823,-0.291713,0.352998,2.49069,2.67758,-1.72954,2.11079,-1.22056,3.03607,1.64013,-1.43557,-2.19599,-1.08537,0.732283,1.53477,-0.74423,0.486074,0.348596,0.888565,0.441177,-0.945227,-0.0227999,0.470991,0.603429,-1.58423,-0.36257,1.04501,-1.01556
-216.845,0.998006,0.0389038,7,127,0,227.952,-0.379011,-0.94031,1.01179,0.370302,-0.330393,-0.351472,-2.64932,0.710355,-0.434714,-0.165298,-0.386977,-0.35943,1.0361,-0.65905,-0.398315,-0.878005,0.190185,0.977,-0.363133,-0.4953,-0.889334,-0.358916,-3.82527,-1.92317,-2.65909,-1.42408,-0.406423,-2.3668,1.86837,0.527028,1.13116,-0.0939508,1.89234,0.860345,-1.41891,-0.937281,-1.70607,-1.1824,0.438631,-1.39691,-0.171988,-1.26727,-0.232712,-0.974435,0.0409618,-0.724827,2.04523,0.987994,-0.182914,-0.0818933,-1.5943,-3.95896,0.25855,-1.1725,-0.894689,3.80871,-3.87866,0.0722277,0.98953,0.885254,-0.451009,-0.321906,1.0361,-0.65905,-0.398315,-0.878005,0.190185,0.977,-0.363133,-0.4953,-0.889334,1.20275,-0.966896,0.162192,-1.21022
-215.458,0.991332,0.0392568,7,127,0,231.465,-1.51321,0.33224,1.79674,1.48108,0.393746,-0.406202,2.40484,0.106696,-1.21121,-0.706131,0.878299,-0.0948097,-1.2276,0.497541,0.421258,0.994037,0.650984,-1.01327,0.233388,0.14189,1.05843,-0.453662,-0.620299,-1.25083,-4.43731,1.53776,3.20289,0.767753,0.399012,-0.216612,-2.36455,-0.733581,0.904414,1.10013,0.880616,2.93264,-1.50254,-0.663528,-0.620649,-0.928263,1.27497,1.50153,-0.239066,0.394062,-1.53209,-0.377285,2.33957,0.325779,0.84332,1.29123,-4.5832,-0.590288,2.02111,2.78144,-0.337737,-1.9971,2.83147,-1.29442,-1.42015,-0.66804,-0.0917975,-0.775706,-1.2276,0.497541,0.421258,0.994037,0.650984,-1.01327,0.233388,0.14189,1.05843,2.38015,-1.2497,-0.0216606,-0.941673
-211.832,0.988735,0.039251,7,127,0,225.159,0.680502,-0.239653,0.0926148,0.149192,-0.594086,-0.838601,-2.24615,0.296697,-0.952062,-0.577523,-0.62643,-0.299113,1.26144,-0.53778,-0.409062,-1.02489,-0.526809,0.935011,-0.148409,-0.304826,-0.781757,0.32427,-0.55425,-3.27369,-1.11516,0.582771,-3.2314,1.83584,1.79808,-0.371156,-1.2858,-2.14933,-1.74403,-1.49466,-0.267879,-1.48311,-0.497684,-0.0803246,0.0702926,0.138514,2.15432,-0.481738,1.6783,0.217121,0.930328,0.811297,-1.06861,-0.423216,0.265834,-0.248844,-6.75782,0.237854,-2.53417,1.11198,-2.95965,-9.41083,-5.95627,0.666861,-0.256921,1.18382,-5.99069,0.791817,1.26144,-0.53778,-0.409062,-1.02489,-0.526809,0.935011,-0.148409,-0.304826,-0.781757,10.6017,2.60853,-0.794457,4.08571
-212.319,0.998148,0.0391057,6,63,0,223.395,-0.417657,-0.0194409,0.375318,0.0487092,-0.0474015,-0.659383,1.36924,-0.0424332,-1.2302,-1.3278,0.93436,-1.43496,-0.918398,-1.40723,-1.14811,0.877885,-0.084463,0.118564,0.772155,1.44886,0.908724,0.123614,-1.20234,-0.180848,-1.80954,1.40064,-1.22315,-1.08855,-0.690689,-1.37863,-2.40786,-1.68477,-0.383931,0.111131,0.554536,-1.32623,0.131955,0.960971,-1.75891,-1.99084,-0.588435,-0.746703,1.45772,1.109,0.795224,0.043372,-0.0215869,-0.171564,0.0486001,1.35811,-6.72756,-0.500154,-2.73075,-5.04832,1.20598,-6.04841,4.42574,-1.92715,-2.00047,-2.34915,-0.575289,-1.82137,-0.918398,-1.40723,-1.14811,0.877885,-0.084463,0.118564,0.772155,1.44886,0.908724,3.68137,-1.55558,2.37106,1.73556
-216.326,0.994091,0.0394623,7,127,0,223.262,-0.824915,0.909292,0.178665,1.273,-0.0511416,-0.0998604,-0.800216,1.17891,-0.139103,-0.324828,0.688561,-0.941618,0.758997,1.60223,1.51371,-0.545703,0.0852265,0.370758,0.589812,-2.14323,0.0381063,-0.698113,-1.0657,-2.88915,-2.38067,-0.564013,0.603244,0.129813,0.24277,-0.376599,0.845221,-2.29369,0.5369,-0.338001,2.2782,-0.278021,-0.128154,0.58626,-0.408148,0.124898,-0.752494,0.0335837,-0.764571,-0.973496,1.22127,-0.929033,-1.49136,0.442159,-0.509551,0.626094,-4.53313,1.28493,-4.12496,0.853302,-1.38233,2.74143,-1.1625,0.676574,0.902609,-0.0584915,0.315193,-1.84568,0.758997,1.60223,1.51371,-0.545703,0.0852265,0.370758,0.589812,-2.14323,0.0381063,-2.20861,-0.0613143,-0.779919,-1.07681
-219.956,0.99888,0.0396012,7,127,0,229.693,-0.669855,-0.291118,2.32955,0.200057,0.575365,-0.093322,0.880366,0.765586,-0.961617,-0.025375,-0.831961,-1.08335,0.405327,-2.44492,-1.47038,-0.531129,-0.190843,-0.504181,-0.565941,2.40225,-0.166674,-0.611462,-3.20739,-1.93315,-1.89859,0.31468,-0.728562,-1.38642,-1.88119,0.168258,1.75531,0.355608,-1.61635,-1.62558,-0.948971,-0.637602,2.48834,-1.80158,0.186264,-0.442201,1.91523,0.0199229,0.0885706,-0.158326,0.526517,0.487216,0.987102,0.490694,0.0327425,-0.102813,-0.74982,-2.17005,2.71654,-3.13001,2.63738,1.43942,1.74928,-0.0339469,-0.655158,0.759101,-1.0446,-0.873943,0.405327,-2.44492,-1.47038,-0.531129,-0.190843,-0.504181,-0.565941,2.40225,-0.166674,0.62733,-1.00949,-0.956925,-0.169456
-216.507,0.997474,0.0399973,7,127,0,237.986,0.622112,1.05281,0.341498,1.01388,-0.265076,-0.8283,-1.98394,-0.858464,-2.14745,-1.48625,-0.25971,0.368324,0.527338,0.95626,-0.549567,-1.2266,0.712832,1.23104,0.543725,-0.523051,0.977843,-0.88791,-0.920056,-3.52704,-0.457449,-1.51467,0.939961,0.000394291,0.755905,1.61253,3.1239,-0.191436,0.981958,-3.49715,1.48338,-0.737989,-2.12364,0.734941,-2.54445,-2.15318,-1.36814,-0.106159,0.107821,-0.223352,2.60582,0.693617,0.224297,0.730658,2.21325,0.578809,1.90167,1.76394,-2.73681,0.573233,1.27777,0.974999,-2.20734,1.62395,-4.61916,-0.437885,-2.45985,3.07836,0.527338,0.95626,-0.549567,-1.2266,0.712832,1.23104,0.543725,-0.523051,0.977843,-3.49886,0.968066,-0.818153,1.80076
-221.573,0.982138,0.040318,7,127,0,238.521,-0.209547,-1.67633,1.36232,-0.17342,-0.931467,-0.810761,-0.0142958,0.786397,-0.219102,-0.519008,0.934972,-0.6223,-0.631445,-1.49402,0.793992,1.23269,0.514281,-1.2341,-0.324352,0.705365,-0.510074,-0.790952,-2.77657,-5.65534,-4.74202,-0.644152,0.490945,-0.341934,1.93231,2.414,-0.208115,1.49037,2.73339,0.764973,0.0121067,-1.48427,2.21133,0.779128,2.26151,1.55611,0.181466,-2.82441,0.809517,0.506756,-1.34511,1.11247,-0.145358,-1.03566,1.2,-0.548263,5.92822,-3.44254,1.33028,-1.88185,-0.89103,3.501,0.119982,0.515801,1.20957,0.201063,1.09822,-0.403458,-0.631445,-1.49402,0.793992,1.23269,0.514281,-1.2341,-0.324352,0.705365,-0.510074,-1.78986,-0.921306,-0.997149,-0.968921
-216.305,0.994469,0.0398082,6,127,0,232.503,-0.41711,-1.06259,1.33745,0.373242,-0.289118,-2.09253,0.207039,0.499,-0.241729,-0.829002,0.367398,0.0867376,-0.548199,-1.17909,1.95013,-0.00489176,0.690821,-0.873927,1.06968,0.400267,-0.210739,-0.856705,0.155077,-2.49707,-6.1978,-1.5697,2.45818,-0.870555,1.66226,2.03933,-3.25444,0.281465,-0.640069,-0.689615,-0.56448,-1.6585,0.230574,0.429496,1.12246,0.133674,-1.4704,-0.102715,0.952843,0.703746,-0.632502,0.424139,0.0605396,2.1412,2.30846,-0.381743,9.23473,-1.59782,1.84123,1.44603,1.43204,-1.96659,0.273176,0.267556,1.27584,-0.157705,7.36217,4.36288,-0.548199,-1.17909,1.95013,-0.00489176,0.690821,-0.873927,1.06968,0.400267,-0.210739,-1.35538,3.10851,-0.298338,-0.980753
-219.051,0.999104,0.0399629,7,127,0,229.96,-0.668906,1.41523,0.684765,0.291444,-1.17238,0.226053,1.05905,0.694393,-0.945144,-1.3546,1.01857,0.0613327,0.229203,-0.394711,-0.495844,0.711653,0.551531,0.218732,0.143279,0.121348,-1.36896,-1.12768,-2.66458,-0.421679,-0.900411,0.801839,-0.0613069,-0.777711,-0.101808,-2.41362,-0.504132,1.09914,0.257378,1.29994,-0.803249,0.247787,0.592541,-0.546328,-1.47489,1.92656,0.312205,0.905109,-0.889401,1.35298,0.497311,-1.2181,1.48905,0.192519,-0.717225,-1.59392,6.97311,1.66872,-2.01014,5.54242,-1.91941,2.92329,5.88048,2.51486,-1.14629,-1.96231,1.22397,0.388036,0.229203,-0.394711,-0.495844,0.711653,0.551531,0.218732,0.143279,0.121348,-1.36896,-2.63801,-0.701121,2.5127,7.42424
-214.147,0.998006,0.0403667,6,63,0,228.729,-0.841253,0.396205,0.984152,1.15094,0.605864,-0.669894,-1.07512,-0.27293,-0.338584,-0.123759,0.468484,0.249189,0.167642,0.820043,-0.46114,1.09174,-0.112386,-0.196783,-0.463373,-0.353782,0.0472212,-0.0194567,-1.58035,-3.16587,-2.89278,3.15914,3.1034,-1.67426,0.273777,-2.73678,2.4803,2.63032,0.108509,-0.586904,-1.96738,1.20604,0.422352,0.203435,-0.817834,-0.413898,0.48167,0.851453,0.287828,0.151575,0.262247,-1.25489,1.34283,-1.00865,1.14033,0.328348,-8.70575,-0.161554,-1.06256,3.18751,6.03317,-11.1646,-2.2688,-3.27888,0.318388,0.573654,-1.94338,1.04173,0.167642,0.820043,-0.46114,1.09174,-0.112386,-0.196783,-0.463373,-0.353782,0.0472212,12.1542,-1.72653,-1.12795,-0.72567
-216.075,0.999484,0.040712,6,63,0,226.44,-0.624581,0.738145,1.63214,0.235403,0.673441,-0.210953,0.462801,1.96879,-0.301778,-1.75887,0.123637,-0.998134,-1.1186,-0.924647,-1.39524,-0.876061,0.289509,-0.27463,1.10457,1.22762,-0.710249,-0.837037,-0.546555,-1.95719,-1.19109,2.89979,0.022119,0.99239,-1.11144,-0.713687,1.20005,2.07094,2.01073,-0.348217,-1.45479,-0.331665,0.504144,-0.56328,-1.3574,0.21929,-1.36023,0.341181,0.140672,0.45832,0.81584,-0.07826,2.21067,-0.739368,1.1446,0.0358361,4.06303,0.758807,0.242151,-0.73775,1.49756,1.24024,1.84648,4.30588,1.07053,-2.66842,3.20045,-1.3611,-1.1186,-0.924647,-1.39524,-0.876061,0.289509,-0.27463,1.10457,1.22762,-0.710249,-3.73585,0.321632,-0.684478,6.49209
-213.714,0.996376,0.0411389,7,127,0,228.278,-0.0223023,0.293016,1.11575,-1.02069,0.00558423,-1.56719,0.318802,-0.53329,-1.41742,0.651671,0.535083,-0.526288,-0.471373,-1.42776,-0.495752,-0.647227,-0.868284,-0.490903,0.399582,-0.925337,-1.89328,-0.844131,-0.387495,-0.974674,-2.49813,-1.88142,0.882207,0.167134,-0.00854264,-0.395571,3.35572,-0.259697,-1.08736,0.41693,1.72105,1.81906,-0.731321,1.49227,2.12678,1.35805,0.985447,0.878097,0.375925,-0.943818,-1.04436,-0.153098,1.07795,-1.01564,-1.11767,-1.73983,-0.910114,0.835709,0.701445,-3.10588,0.793703,-2.27422,0.403149,-1.4207,-0.684938,1.80827,0.486881,-1.08069,-0.471373,-1.42776,-0.495752,-0.647227,-0.868284,-0.490903,0.399582,-0.925337,-1.89328,1.19748,-0.0552603,-0.18315,0.0283092
-211.799,0.997607,0.0413957,7,127,0,223.334,-0.869104,0.610464,1.44805,1.24831,-0.481087,0.169319,0.412233,0.918754,-1.27738,-1.25374,-0.00687748,-0.653057,0.735443,0.383494,-0.202488,0.307946,0.934782,0.473104,-0.724337,1.50916,1.01496,-0.17874,-0.95124,-2.80429,-0.842439,-0.151561,-1.61391,-1.2164,1.03742,-0.46108,-1.26011,-1.31677,2.13778,3.28125,-2.14709,-0.234271,-0.0244526,-0.113187,2.22235,0.64605,0.591193,-0.243053,0.265828,-0.334705,-0.312711,1.65424,-0.0274345,-0.010905,0.814465,-0.0195137,-8.38906,-0.575551,-1.37224,1.46082,-5.70109,1.16837,1.50377,2.00947,-3.85684,-2.82476,-1.89448,-1.67013,0.735443,0.383494,-0.202488,0.307946,0.934782,0.473104,-0.724337,1.50916,1.01496,0.129443,0.0634483,-1.20259,4.25512
-218.515,0.988456,0.0417204,6,63,0,227.38,-0.595486,1.53916,1.28991,0.230531,0.108396,0.305012,0.860137,0.709916,-0.191503,-1.76825,0.0821323,0.0184335,0.0794508,-0.257833,-0.191822,0.16419,1.07477,-0.0527747,2.65335,0.140956,-0.275932,-1.25931,0.055792,-3.04428,-2.97626,1.90551,0.566698,0.265075,-1.78238,2.23002,-1.79529,-0.0120472,-0.610476,2.05089,0.0857599,1.26909,0.604936,-0.862233,-0.676047,0.138512,-0.270914,-0.45852,-0.572794,1.3659,-1.78668,-1.0421,0.452624,0.277752,0.416998,-0.909195,5.10223,1.8307,-0.39664,-0.97142,0.627299,3.71394,1.15928,0.306799,0.619521,-1.62699,1.2184,4.9068,0.0794508,-0.257833,-0.191822,0.16419,1.07477,-0.0527747,2.65335,0.140956,-0.275932,-2.20389,0.240811,-0.922292,-0.833164
-218.531,0.967637,0.0415381,7,127,0,230.141,-0.41917,0.494469,1.15703,-0.290726,-1.176,-1.73563,0.499921,0.679186,-1.06146,-0.691878,0.534919,0.518569,0.0883833,-0.518849,0.98818,-0.728584,-0.558692,-1.34272,2.31863,-1.06418,-0.752777,-1.05014,-0.245298,-3.40549,-4.90205,1.54849,1.53883,0.131591,2.55527,2.25822,1.40222,-1.44105,-1.67483,-1.65769,2.87494,-1.4581,1.69643,-0.0875503,0.405947,0.669378,-0.366971,-1.15893,-0.222076,-1.19633,-0.130284,-0.442806,0.516236,0.832877,-0.72879,-0.293699,12.8687,1.3616,0.897211,-0.708721,-0.355339,0.701915,0.754447,0.495022,-0.0785501,-0.0035897,5.8997,5.55118,0.0883833,-0.518849,0.98818,-0.728584,-0.558692,-1.34272,2.31863,-1.06418,-0.752777,-7.02223,5.26195,-1.0845,-0.966225
-222.579,0.998441,0.0402329,7,127,0,232.293,-0.692142,1.17296,2.61074,0.459454,1.01949,-0.103094,-0.76363,2.49101e-05,-0.383555,0.899015,-0.175177,-0.719822,1.07946,0.769067,0.429775,1.32127,0.47104,1.22813,1.39691,0.890937,0.377711,-1.93921,-3.29217,-2.53505,-0.747357,-1.12901,-1.27777,1.19621,1.31191,1.56244,1.53788,-0.893238,-0.989698,1.18852,-0.759074,0.0912734,1.14229,-1.51969,-0.274552,-1.34306,-0.0880265,0.628221,0.75547,-2.20752,0.6471,0.648292,0.779638,-0.268221,-0.336018,0.432423,-16.0851,0.947634,1.57861,-1.62791,0.857074,-4.06708,-2.14902,-2.09967,-1.54739,2.295,-0.821829,-0.645372,1.07946,0.769067,0.429775,1.32127,0.47104,1.22813,1.39691,0.890937,0.377711,-4.34194,-0.903139,-1.29323,2.41623
-212.432,0.999629,0.040591,7,127,0,230.314,-0.989103,1.06818,2.28113,0.904943,0.439084,0.265094,-0.624876,0.652518,-1.3581,-0.964261,-0.170314,0.298294,-0.775119,-1.19977,-0.459793,0.14575,1.12934,0.334721,-1.66402,-1.23015,0.276676,-0.711714,-0.581866,-0.778729,-0.983568,-1.2788,-1.98044,-4.28369,0.780111,-2.69123,0.787693,1.89085,0.315722,-0.29315,-3.18089,0.994257,-0.474034,-1.03652,-0.711527,-0.286451,-1.45958,-0.520679,-1.41678,-0.570435,-0.740587,-0.541466,-1.9171,1.12813,-0.733361,0.667711,-2.5682,0.857596,0.929464,-0.384433,0.91745,1.21933,-1.22546,1.31834,-2.36612,-0.692814,-3.76682,3.01231,-0.775119,-1.19977,-0.459793,0.14575,1.12934,0.334721,-1.66402,-1.23015,0.276676,-5.18076,0.980966,0.67715,0.732318
-212.742,0.991926,0.041014,7,127,0,222.013,0.223314,-0.389886,0.148184,1.14924,-0.397967,-0.436939,-0.730733,-0.557222,-0.675099,-0.387138,0.486077,0.282462,0.749187,0.147258,1.0859,-0.360978,0.657712,0.0375823,1.52568,0.956222,0.49527,-0.0856833,-1.4054,-5.11425,-0.102271,-0.826427,1.16161,0.52469,2.52946,0.934081,-0.940633,0.319243,-0.833675,-0.0804308,1.84045,-0.0709863,0.395074,-0.436746,-1.50428,0.56703,-0.156585,1.8214,0.514658,-0.605121,-0.890328,1.38319,-1.69857,0.642573,0.406322,-0.973552,8.79035,-1.97185,-4.20127,6.99175,0.283768,4.09246,2.85277,-1.59611,4.26946,2.6507,1.55473,1.31504,0.749187,0.147258,1.0859,-0.360978,0.657712,0.0375823,1.52568,0.956222,0.49527,3.24161,0.0563828,-0.911583,-5.62083
-213.535,0.993049,0.0410213,7,127,0,223.284,-0.462255,0.736762,1.57352,0.42285,0.628915,-0.843123,0.76447,1.16797,-1.10718,-0.785846,-0.0158103,-0.305381,-0.451431,-0.205884,-0.676758,-0.171546,-1.12216,0.285017,-1.49796,-0.902902,-0.496295,-1.04282,-1.35586,-0.545528,-2.92769,2.13448,0.619284,1.04439,0.967437,0.202871,1.33181,-1.83812,-0.492449,-0.324608,-0.913448,1.42237,-0.473212,0.800284,-0.0460799,1.74411,-1.55876,-0.134436,0.841534,-0.731247,0.373411,0.197769,-1.69004,-0.718004,-1.23308,-0.15764,15.3288,1.31309,1.04429,10.3063,2.61184,0.906498,1.2255,1.05208,-0.126278,-0.212595,2.34919,1.39938,-0.451431,-0.205884,-0.676758,-0.171546,-1.12216,0.285017,-1.49796,-0.902902,-0.496295,-4.06839,-1.30027,4.922,-0.644499
-217.402,0.995331,0.0410881,6,63,0,229.743,-1.21703,0.00465632,0.83223,0.488901,-0.274273,0.168406,0.117217,0.591004,-0.534928,-1.03918,0.37532,0.502293,0.654021,0.597505,0.83066,1.18922,-0.0173994,-0.419163,0.760524,1.28221,3.72665,0.0598139,0.00824539,-3.40102,-1.37381,2.27178,-2.12106,1.99194,-1.3167,-0.103933,2.3301,-1.68777,-1.41594,0.978079,1.33649,0.752271,1.98442,0.478863,0.26074,0.540427,0.0476152,1.43051,-0.259597,1.19314,0.963385,-0.650046,0.810322,-0.317689,-1.45978,0.117396,-13.1312,-3.73221,-4.16492,-4.26779,-4.74678,5.1919,0.215127,-1.11857,-0.836064,-2.24836,-12.2498,1.11459,0.654021,0.597505,0.83066,1.18922,-0.0173994,-0.419163,0.760524,1.28221,3.72665,-3.73949,-4.42263,-1.10376,-0.818948
-212.563,0.97284,0.0412771,6,63,0,230.359,-0.764564,0.691502,1.11762,0.647647,0.173728,-0.583661,-0.0144708,0.420679,0.259673,-1.0966,1.1525,0.242879,-0.746262,1.24195,1.02901,1.29364,0.745128,1.09031,-0.0912412,-0.191859,-0.18405,-0.0442669,-0.863685,-2.02119,-1.23103,0.755155,0.126189,-0.205751,0.0317112,1.75199,-1.10821,-0.688055,-0.231085,-0.927265,0.926024,0.109967,-0.75928,-1.4553,0.228659,-0.356471,-0.602026,0.897363,1.26359,-0.793494,-1.86902,-3.83784,-1.7342,-1.36751,1.04917,-0.619129,18.0104,4.48976,4.16435,5.64825,3.90625,-0.100503,1.84428,1.24639,7.30945,-0.960361,7.66342,1.64759,-0.746262,1.24195,1.02901,1.29364,0.745128,1.09031,-0.0912412,-0.191859,-0.18405,7.58065,7.26662,1.05373,1.38516
-220.318,0.993595,0.0402649,6,63,0,226.752,-1.07401,0.106006,0.964708,0.798446,0.123706,0.191765,-0.46683,-0.762391,-1.02641,-1.26903,0.347554,0.348769,-0.727253,0.791746,2.00249,1.4223,2.08674,1.83552,-0.81336,-0.539777,-0.382033,-0.461898,-0.121813,-3.12904,-1.0507,-1.92473,0.830227,-0.498296,-0.673786,0.305677,-2.41854,0.872859,0.126745,3.51312,-0.785577,0.810204,-0.126638,-0.43823,1.08185,0.0478453,0.660313,-1.11083,0.13257,0.231665,0.155414,-0.027003,-0.0303892,-0.257541,0.201121,0.177065,-24.2268,-2.46995,-4.57712,-3.60925,-1.06712,-1.26537,-1.16888,-5.42073,-2.97745,-2.48192,-19.5009,-0.300266,-0.727253,0.791746,2.00249,1.4223,2.08674,1.83552,-0.81336,-0.539777,-0.382033,-6.09347,-7.23946,-1.5859,3.55852
-209.672,0.997045,0.040358,7,127,0,233.002,-0.352153,-0.229059,0.546486,0.225242,0.204048,-0.633686,-0.641593,0.525602,-0.524181,0.364271,0.899153,-0.190131,-0.954088,-0.0578332,-0.482568,0.82795,0.879143,0.190753,-1.22849,0.501186,-0.991395,-0.516217,-2.0179,-1.46298,-1.02803,-4.34519,0.516024,-1.86693,-3.39905,-1.52664,-0.94888,-0.0519403,0.450151,-1.18668,1.16277,-1.76384,-0.466223,0.402699,-1.03082,-2.23832,-1.24514,-2.40378,-1.97116,0.538428,0.888935,0.172346,-0.740415,-2.86848,0.613889,-1.22438,4.58461,-0.650381,-1.52636,0.166945,2.33373,0.147379,0.195268,1.22934,1.28562,2.51074,0.914222,0.451066,-0.954088,-0.0578332,-0.482568,0.82795,0.879143,0.190753,-1.22849,0.501186,-0.991395,-3.91957,-0.975427,-0.0915558,0.753556
-210.835,0.993684,0.0406321,6,63,0,221.654,-0.386764,0.308474,0.585925,-0.143818,-0.300054,-0.565411,-0.73508,0.990128,-0.676926,0.336285,1.00018,-0.742658,-0.611683,0.160787,-1.13518,1.34211,0.749772,0.0629638,-0.27681,0.245688,-1.58746,-0.200847,-2.09167,-1.45105,-1.04245,1.7783,1.84277,0.713895,-0.759647,-3.60438,1.48091,0.0832173,1.33135,-0.564214,-0.715895,0.368545,-1.51796,1.00989,0.549434,-1.08899,0.826567,-0.613324,-0.310173,1.74339,-0.703335,-0.671762,1.37736,0.377913,0.0566038,-0.96145,-7.01955,1.16774,-1.87788,-5.88608,-1.99114,-3.18967,-2.0277,1.9084,-0.276223,2.65334,0.123334,-0.684834,-0.611683,0.160787,-1.13518,1.34211,0.749772,0.0629638,-0.27681,0.245688,-1.58746,-0.682419,-1.79647,-0.108388,3.20159
-209.407,0.989064,0.040728,6,63,0,226.164,-0.387368,0.080047,0.408593,0.22618,0.0937973,-0.504789,-0.558717,0.606908,-0.755797,0.472001,1.04536,-0.250816,0.162456,0.66481,-0.228089,0.653087,0.65014,-0.244189,0.172126,-0.280292,-0.0174517,0.395419,-1.10988,-0.681726,-2.70578,1.9555,1.79189,1.12655,-0.796114,-1.32991,-1.35624,-1.2151,1.73379,0.30244,1.15396,0.660557,-1.184,-1.63276,-0.981596,-1.72167,1.53909,0.47325,0.542321,-0.637044,1.06335,-2.45451,0.622254,-1.02614,-0.543724,1.75034,19.3412,3.51353,2.77749,14.2487,9.12204,4.37039,-1.85365,1.81472,0.308333,6.35942,6.25725,1.03978,0.162456,0.66481,-0.228089,0.653087,0.65014,-0.244189,0.172126,-0.280292,-0.0174517,3.84038,4.45421,2.77991,-1.33132
