# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=536066880
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_sigma.1
-210.655,0.999954,0.122022,5,31,0,222.347,-0.523236,0.578978,0.646421,-0.489435,-0.708701,0.516166,0.385979,1.30525,-1.65974,-2.72813,-17.9672,0.0287503,0.887671,1.24261,0.214628,-1.54064,1.73611,1.19297,-0.945891,3.37868,-3.87918,0.376771,0.484153,-0.517938,-0.703211,0.442999,0.620627,1.34382,-1.69159,-0.990574
-209.201,0.996651,0.123738,4,31,0,212.657,-0.563147,-0.484411,0.479404,-0.0146946,1.00156,0.269033,0.0254342,0.839875,-0.588241,-2.73815,-2.42821,0.990948,0.417583,-0.587951,-1.08343,0.490328,0.697234,1.0567,-1.51431,-0.525031,-8.02127,-0.727271,0.289263,-0.045306,1.01022,0.174467,0.109273,0.848784,-0.61393,-0.900418
-210.382,0.994057,0.124848,5,31,0,213.402,-0.59383,0.326583,1.01002,-0.105595,-0.501008,-0.888624,-1.02659,-0.51876,-1.26592,-2.32951,-11.0819,-0.909365,0.036106,-0.0576854,0.924397,0.58525,0.412513,0.850557,-0.603275,-0.866992,-14.4258,-0.0199615,0.755626,-0.167771,-0.497701,-1.10853,-1.35313,-0.587361,-1.33751,-0.611006
-211.861,0.998743,0.125471,5,31,0,215.877,-0.574605,0.564501,-1.0206,0.0310052,0.465618,1.57313,0.0162836,0.829189,1.49058,-3.19492,-1.34475,1.52374,2.06138,0.866012,-0.128874,0.909156,0.813526,-0.327811,0.0245971,1.19746,-8.75733,0.421253,-1.17126,0.0100458,0.469459,1.52209,0.051147,0.826612,1.48512,-0.975
-218.006,0.993082,0.12697,5,31,0,220.404,-0.327813,-0.43773,1.53305,-0.395129,-0.675651,-1.92494,-1.62252,-1.79233,-1.85703,-4.95652,-10.5901,0.332433,-0.227585,-0.455856,-0.332908,0.854387,-0.774036,-1.05741,-0.274656,-0.476936,8.24125,-0.45273,1.52611,-0.391429,-0.673871,-1.92633,-1.55581,-1.78372,-1.85419,-1.12597
-213.15,0.999987,0.127402,5,31,0,222.915,-0.39701,-1.58665,-1.21123,0.0176421,1.58545,0.946667,-0.554499,-0.521674,0.227138,-4.43041,-9.89926,0.550501,-1.78486,0.405978,0.149101,2.48709,1.93477,1.93567,1.79234,1.30057,3.18232,-1.61839,-1.23331,0.0204702,1.58806,0.940991,-0.470312,-0.511974,0.229935,-0.963262
-212.973,0.998447,0.129139,5,31,0,216.831,-0.498079,1.59535,1.35128,-0.00423634,-1.74574,-1.17854,0.175169,0.421995,-0.348693,-3.83269,0.00577263,0.445149,0.0754575,-0.0931823,-0.72526,0.086678,0.666675,1.16411,-1.54571,1.84078,-3.36728,1.53126,1.29988,-0.00849147,-1.74341,-1.20729,0.255865,0.427708,-0.351056,-1.10285
-212.287,0.999992,0.13059,5,31,0,217.857,-0.400514,0.399827,-0.864179,0.0725075,1.98297,0.701079,0.501044,-0.162708,0.0698398,-4.77425,-7.07729,-2.85161,-1.16879,-0.106134,-0.328448,1.16462,-0.680552,-0.568117,0.645612,0.840374,3.52005,0.378311,-0.87956,0.0743994,1.98479,0.696586,0.563042,-0.155757,0.0716747,-0.956208
-208.681,0.996626,0.132344,5,31,0,217.079,-0.424157,0.707833,0.864738,0.17753,-2.03734,-0.743222,-0.180786,0.124965,-0.0192148,-0.743392,-11.9381,1.23086,-2.49723,1.07643,-0.788351,-2.19314,-0.947794,1.27956,-0.611047,0.867892,2.48123,0.437309,1.75713,0.40848,-2.22905,-2.08127,1.31734,0.631357,0.0347176,1.27314
-211.685,0.969528,0.133449,5,31,0,216.523,-0.313444,1.25619,-1.73678,1.08535,-0.876983,0.565802,-1.01456,-1.32396,0.187528,-2.31129,-3.16456,0.729894,0.342724,0.724589,-2.28266,-1.23998,0.520507,-0.19341,0.148983,1.25013,5.33191,1.13482,-1.98707,1.19211,-0.856793,0.599148,-0.352142,-1.26975,0.241914,-1.23522
-211.738,0.989158,0.129333,4,15,0,215.893,-0.346156,1.3956,-1.81583,1.0739,-0.911466,0.690651,-1.13496,-1.33894,0.0857189,-1.71886,6.658,-0.514514,0.0965411,0.212782,0.00246924,-0.623496,0.714285,-0.116673,0.389974,-2.80004,-1.31433,1.28386,-2.56006,1.30874,-0.888897,0.791166,-0.826156,-1.40119,0.163635,0.415304
-212.915,0.99878,0.128996,5,31,0,216.774,-0.581577,1.27479,2.3748,-1.1362,1.47366,0.851551,0.182433,1.19999,0.298111,-1.19649,4.63775,1.99088,-1.38874,0.311353,0.275515,1.14021,-1.32914,-0.537192,0.40424,-0.430463,4.38034,0.890425,3.36982,-1.70718,1.59397,0.824653,0.955905,1.81309,0.278196,2.84926
-212.574,0.996053,0.130469,5,31,0,219.318,-0.307987,-1.5249,-1.37353,1.10427,-0.498268,-1.00171,-1.11439,-1.59125,-0.0428608,-1.61542,-4.64219,1.27792,-2.89596,0.570653,-1.35225,1.91709,-0.693864,-0.438149,-0.325139,0.146179,-4.6132,-2.29095,-2.04346,1.4228,-0.458733,-1.24574,-0.627935,-1.70706,0.0525366,1.50171
-210.04,0.998626,0.131427,5,31,0,216.098,-0.520641,1.44937,0.784945,0.110527,0.463624,-0.061599,0.48876,0.539051,-0.199055,-3.60317,-3.90222,1.20162,1.52755,-1.92466,0.136334,1.5001,0.826324,1.86386,0.358219,0.174245,-4.47116,1.36579,0.712852,0.102936,0.467083,-0.0975505,0.577339,0.543295,-0.203721,-1.101
-209.346,0.987756,0.132875,5,31,0,219.968,-0.292275,-1.24625,-0.5627,-0.163079,-0.431026,-1.0238,-1.46411,-0.867128,-0.334136,-1.54886,-5.02941,-1.42597,-0.216594,1.19211,-0.268667,-3.14757,-0.348021,2.3435,2.28788,0.0698575,-5.68862,-1.99639,-0.957532,-0.0479537,-0.385217,-1.28812,-1.50587,-0.794257,-0.263554,0.575992
-217.967,0.973784,0.132241,5,31,0,221.051,-0.292861,-0.17663,-0.0618538,-0.465129,-2.71682,-2.58426,-1.47545,1.62955,-1.73254,-2.09692,1.26139,1.77378,0.854347,-0.0725532,-0.363988,-0.406278,0.800715,1.39714,-0.224445,-0.764405,2.71451,-0.425727,-0.164183,-0.410971,-2.71131,-2.81128,-0.926951,1.98266,-1.74597,-0.490914
-209.746,0.993968,0.128991,5,31,0,223.629,-0.178019,-0.116458,-0.560772,0.386065,-0.516462,-1.17857,-1.50997,-0.851446,-0.889307,-2.02322,-2.52717,-0.228462,0.523783,-0.902933,-2.73952,-3.12986,-0.208919,2.93103,-1.41916,-1.07108,9.91586,-0.282182,-0.611415,0.575073,-0.474652,-1.19842,-0.447319,-0.646212,-0.817084,-2.58883
-207.556,0.996095,0.129529,5,31,0,214.79,-0.26843,0.708748,0.495105,-0.954207,0.0116388,0.924801,-0.888318,0.393763,0.337843,-1.09536,-11.6679,1.0951,-0.0207804,-0.507322,0.404418,1.2337,-3.0483,0.857977,1.66998,-0.623346,7.27583,0.640477,0.837461,-1.14496,0.112883,1.68241,-0.502835,1.25603,0.670862,0.448977
-210.515,0.997045,0.130459,5,31,0,213.123,0.0137919,-0.430721,-0.637018,0.455261,0.0668466,-1.35945,-0.670914,-1.25576,-0.953599,-0.838451,5.14558,-0.173372,0.653884,-0.672161,-0.409447,-0.849087,-1.9741,0.29943,-0.289358,-0.995757,12.3606,-0.914169,-0.84089,1.72835,0.29688,-2.06504,4.45757,-1.2518,-0.857755,-2.21248
-211.764,0.990544,0.131565,5,31,0,215.846,0.0379829,-0.0536757,-0.127474,-1.93552,0.763746,0.265992,-1.90098,-0.211938,0.293438,-1.39369,-5.59878,1.51505,1.06827,0.123148,-0.905782,1.54509,-1.17646,1.23325,-0.0529677,-0.181273,16.8568,-0.0138959,0.383811,-1.92526,0.929987,0.929898,-0.424316,0.632142,0.754947,-3.38601
-213.663,0.979398,0.13145,5,31,0,220.199,-0.312488,0.861598,-1.67244,2.03576,-0.743431,-0.300916,-0.703921,-1.66489,-0.939762,-2.55324,13.9973,0.415278,-1.80869,-0.416408,0.551722,0.728713,-1.94247,-1.27961,0.0268802,1.57674,6.58451,0.738057,-1.83883,2.13757,-0.72589,-0.31361,-0.0481328,-1.62102,-0.91937,-1.10613
-213.55,0.998031,0.12927,5,31,0,217.495,-0.216494,0.544139,-1.29464,1.40717,-0.0597325,0.507871,-1.37104,-1.84793,-1.45693,-2.53829,2.1351,-0.738415,1.25554,-1.57423,0.88147,1.4392,-1.31151,0.456009,-0.106343,0.684067,11.9083,0.455265,-1.37388,1.52777,-0.0332859,0.575539,-0.5792,-1.76264,-1.42279,-1.9573
-217.296,0.993838,0.130533,5,31,0,222.212,-0.656085,1.05153,2.08534,-2.12297,0.128144,-1.33889,-0.2478,0.40218,0.784592,-4.85677,-8.78697,0.872956,-0.539822,1.00805,0.609925,-0.467724,-0.702633,-1.0455,-0.935403,-2.12334,-15.0907,1.01989,2.05517,-2.1301,0.128342,-1.35583,-0.264254,0.396292,0.780385,-1.05215
-217.801,0.999516,0.131019,5,31,0,222.363,-0.499584,2.03225,1.30392,-2.26964,0.12291,-2.16059,0.382939,-0.787436,0.0265293,-4.92551,-12.4632,-0.224694,1.86,-1.12337,0.077767,0.109606,-0.933573,0.944779,0.838068,-0.465146,-3.86622,2.00981,1.2853,-2.27162,0.123879,-2.16986,0.409328,-0.786275,0.0258752,-1.02882
-213.501,0.999254,0.132557,5,31,0,220.301,-0.370497,-1.87054,-1.43669,2.15815,-0.271641,0.438462,-0.447677,0.465325,-0.18235,-2.82717,5.29826,-0.828692,-0.262776,0.772065,0.796004,3.05899,-0.459956,0.907797,0.577434,2.09538,4.01396,-2.05215,-1.57009,2.21217,-0.258999,0.42558,-0.0147442,0.536782,-0.16604,-0.465487
-213.289,1,0.134053,5,31,0,217.119,-0.382043,-1.95897,-1.16869,1.79959,0.172911,0.197607,-0.529759,1.16753,-0.279543,-3.1607,-2.26302,0.145278,1.15777,-1.35508,0.958827,-0.943601,-0.315518,1.58631,-0.176195,-0.883355,3.61427,-2.08488,-1.25508,1.8265,0.182332,0.180608,-0.231469,1.22161,-0.269532,-0.660969
-211.728,0.999976,0.135696,5,31,0,216.05,-0.486891,0.934481,0.430575,-1.54777,0.344747,-1.42382,-0.181953,-1.53551,0.102821,-3.13747,1.2819,2.13707,1.42331,-1.02788,-0.885378,0.60222,0.570737,-0.0570082,0.328324,1.10846,-3.94079,0.810639,0.327802,-1.56649,0.351363,-1.48802,-0.0210182,-1.54174,0.101165,-1.0138
-209.961,0.999959,0.137344,5,31,0,213.267,-0.488885,-0.152211,-0.0468237,1.43227,-0.364463,1.4521,-0.170795,1.34693,-0.048763,-1.52182,-1.58128,0.0513965,1.03102,0.582702,0.0758083,0.731379,-2.86574,0.312896,0.355371,-0.27437,0.393534,-0.876732,-0.624372,1.69625,-0.345954,1.64543,0.389963,1.82483,-0.0685285,0.556604
-209.146,0.998833,0.138996,5,31,0,213.53,-0.460074,1.94511,0.416649,0.0796299,0.783739,-0.465644,-0.727702,0.0264876,-1.24314,-1.86263,-4.52201,-0.16933,-0.432367,1.67131,0.0603368,1.61684,-0.0253789,1.69937,-0.75419,-0.727882,-3.50076,1.78592,0.151464,0.0824703,0.822338,-0.680053,-0.590709,0.100159,-1.32857,-1.12611
-210.346,0.996023,0.140436,5,31,0,213.881,-0.295819,-1.55758,-0.250376,-0.366234,-0.925121,0.326534,-0.672624,-0.987302,1.20527,-1.85152,9.06771,0.890276,-0.165507,0.0223717,0.202417,-0.675324,0.505072,1.72563,-1.06799,-0.507035,4.95176,-2.09596,-0.431589,-0.299288,-0.89773,0.392202,0.449999,-0.907632,1.38643,-0.602882
-209.35,0.998215,0.141328,5,31,0,213.888,-0.56797,1.24717,0.155538,1.02711,0.559663,-0.274037,-0.10869,1.21547,0.400768,-2.22636,0.157666,-1.81691,-0.692208,0.940033,-0.518117,-0.435281,0.965627,0.328606,1.90068,-0.598755,-7.04072,0.947836,-0.179835,1.02474,0.5734,-0.46532,-0.0390534,1.27996,0.382718,-1.1963
-211.709,0.989256,0.14265,5,31,0,216.622,-0.497008,1.11948,0.451845,-1.73183,-0.0595456,-0.354382,0.861729,-1.65952,-0.174667,-2.87596,-2.87598,-2.20727,-0.0596247,0.411178,-0.999504,0.86892,-2.23759,0.0291403,-0.47035,-0.99483,-2.50586,0.962962,0.316664,-1.76563,-0.0520853,-0.426947,1.16656,-1.68061,-0.18103,-0.797341
-212.785,0.997905,0.142204,5,31,0,215.788,-0.375058,-1.11289,0.427143,1.56221,0.0969947,0.365674,-1.42734,1.45829,0.176944,-4.01659,-1.734,0.109798,1.67056,-0.908563,-0.764167,-0.18692,0.0820787,-1.16825,0.0295852,-1.12684,4.59678,-1.15857,0.401001,1.57039,0.101016,0.359039,-1.29809,1.47936,0.182441,-1.08437
-208.144,0.99616,0.143457,4,31,0,214.576,-0.532671,0.737905,-0.0479977,1.30471,0.098674,0.474403,-0.180328,-0.393652,0.367755,-2.12611,1.69024,-1.45062,0.33987,1.76109,0.128376,0.300969,-1.74222,1.4462,0.25082,-2.25997,-5.77262,0.398679,-0.405267,1.34327,0.112743,0.350649,0.00561505,-0.430223,0.360871,-1.14254
-208.983,0.980793,0.144366,4,31,0,220.294,-0.424948,0.739199,1.07306,0.0554201,-1.27983,0.0667378,-1.22144,-0.225331,-0.0475075,-2.58518,-10.5152,0.150834,-2.41033,2.46772,1.84486,1.08803,2.88534,-0.375271,0.695264,0.56804,-0.880397,0.560312,0.979835,0.0655202,-1.27097,0.0147203,-1.00283,-0.182773,-0.0378427,-1.44821
-208.906,0.994822,0.142242,4,15,0,211.97,-0.316781,1.70581,1.41311,0.531768,-0.489376,-0.147279,-0.648627,-0.0518074,-0.735267,-1.21846,-2.54009,-0.497399,-1.1484,-0.170854,1.22371,-0.108596,0.702179,0.0362091,0.0717996,1.83548,9.27427,2.06532,2.28809,0.911297,-0.442095,-0.241047,0.299619,0.326285,-0.793213,0.745831
-210.54,0.990905,0.142873,5,31,0,212.989,-0.647486,-0.800757,-0.76008,-0.463243,0.216727,0.67764,-0.311499,-0.0814269,0.862136,-1.82558,-5.70009,0.0652956,0.246717,0.284402,-1.14451,-0.0219951,0.248092,-1.36987,0.705837,0.558121,-17.3179,-1.57546,-1.56142,-0.642954,0.225496,0.44935,-0.8737,-0.210924,0.843101,0.490268
-208.587,0.997521,0.142734,5,31,0,215.257,-0.238194,0.742013,0.744808,0.198212,0.785892,-0.0274645,-0.34185,-1.06317,0.403677,-1.60452,-4.84115,-1.75097,-1.42495,-0.398615,0.550748,0.923582,2.90912,-0.519728,1.38038,0.854399,14.5083,0.625741,0.977913,0.421368,0.874296,0.0576834,1.8087,-0.962533,0.602772,-1.36209
-206.928,0.99291,0.143885,4,31,0,215.456,-0.351265,0.388791,0.756733,0.36375,-0.711585,0.0448557,-0.300043,-0.741703,0.41235,-1.51356,15.5932,1.07003,0.152299,-0.303186,2.99386,-0.244586,0.132898,-0.937422,0.106495,-0.529677,6.21821,0.0108685,0.81186,0.537,-0.683617,0.0013287,1.14395,-0.71935,0.557224,-1.23402
-207.712,0.997812,0.14413,4,31,0,208.954,-0.537662,-0.0164454,0.669432,-0.319309,-1.07667,0.599077,-0.0636475,-0.123802,0.523198,-1.85141,5.90505,0.0910584,0.502608,0.430545,-0.629911,-0.312377,0.113494,-0.742335,0.400471,-0.50717,-5.75826,-0.554789,0.348125,-0.40904,-1.07809,0.467653,0.217929,-0.149882,0.530211,-1.1088
-207.443,0.996358,0.145333,4,15,0,210.871,-0.675176,0.594406,-0.163406,0.522199,-0.118238,0.906123,-0.104125,0.283695,0.201738,-0.573276,0.614003,-1.14598,0.332969,-0.813786,-1.09097,-0.0143238,-0.755726,-0.389031,0.423951,-1.93025,-11.5158,-0.639894,-2.95442,0.69508,-0.136379,1.43242,-2.76824,0.338332,0.0448794,0.116645
-207.557,0.982577,0.14625,4,15,0,210.505,-0.55668,0.702973,0.999968,-0.52318,-0.899888,0.308385,0.305498,-0.140597,-0.57539,-0.648616,-6.97806,-0.33529,-1.41123,0.0125228,-0.10931,1.54428,0.63804,-0.10578,-0.408749,1.26973,3.18333,0.062025,1.87702,-1.32567,-1.00918,0.0273737,4.13013,-0.463833,-1.16493,1.93385
-213.377,0.902716,0.144453,5,31,0,216.941,-0.634087,-0.42051,0.805781,-1.58714,0.688859,-0.0335452,-0.577641,-0.513643,2.12069,-2.93514,14.3215,-0.203934,-0.717228,1.00353,0.696608,-0.0897324,-0.0202589,0.454192,0.146804,-1.13057,-14.5652,-0.639371,0.622026,-1.6456,0.692298,-0.139754,-0.702556,-0.556585,2.11233,-0.827687
-209.738,0.99939,0.128132,5,31,0,216.753,-0.526557,-0.0590984,0.701807,-0.627975,-0.53306,0.947442,0.807768,0.693836,-0.580195,-3.09212,15.2502,0.654389,-0.758254,1.81715,-0.505595,0.237764,1.03765,0.419576,-1.94031,0.817882,-4.05583,-0.21175,0.583479,-0.647754,-0.528653,0.89826,0.984301,0.704052,-0.59166,-0.908803
-211.719,0.996258,0.129489,5,31,0,214.706,-0.336522,0.159187,-1.09381,0.850223,0.519734,-0.887267,-2.25168,-0.558745,0.525642,-3.04398,0.372121,0.0683266,0.67973,-0.776902,-0.141069,-0.45992,0.759291,-0.904828,0.969094,1.82695,3.56128,0.0582266,-1.17225,0.882506,0.532506,-0.907904,-1.98585,-0.507509,0.549264,-1.44501
-212.477,0.997086,0.130304,5,31,0,216.607,-0.514024,0.443176,-0.599846,0.821946,1.53425,0.0852628,-1.81614,-0.873023,-0.992038,-3.47211,-8.42704,0.268009,1.12716,-0.440567,0.381882,1.71812,1.70839,0.0161176,-1.31153,-0.0653766,-7.21334,0.34426,-0.691256,0.817116,1.53911,0.0463443,-1.78581,-0.875073,-0.999122,-1.00406
-217.248,0.98926,0.131262,4,15,0,222.266,-0.131293,1.02434,-0.0202744,-0.495553,1.82341,1.55855,-0.913659,1.014,1.63333,-0.888578,-1.37738,0.711217,-0.744353,1.04263,2.16527,0.754942,-1.72496,0.337106,-0.0230511,0.848816,21.0079,1.79403,0.257584,-0.287435,2.21396,3.71459,0.428261,3.24107,2.95537,7.35485
-218.053,1,0.130846,5,31,0,224.756,-0.677873,-0.567927,1.40034,2.52607,-1.9173,-0.904539,-0.750932,-0.657463,-1.09419,-3.81068,-14.738,-0.878019,-0.439722,-0.896016,-0.831776,-1.92243,0.429689,-1.22565,-1.40808,-0.960907,-17.0938,-0.663492,1.31314,2.51031,-1.9177,-0.956789,-0.825735,-0.679501,-1.10952,-0.950046
-212.391,0.999547,0.13231,5,31,0,221.613,-0.616443,-0.574868,1.10266,1.02067,-0.327512,-0.0575634,-0.997227,-1.07188,-0.158872,-4.30905,10.1021,0.252467,-0.96941,-2.67158,2.11696,1.74125,-0.141556,-0.14003,1.29729,-0.374975,-12.771,-0.627717,1.05494,1.01215,-0.326857,-0.0829664,-1.01243,-1.08025,-0.164905,-0.991142
-210.307,0.999856,0.1337,5,31,0,214.871,-0.397514,-1.2261,0.191566,0.0892706,-0.472047,0.493537,0.892775,-0.560584,0.112439,-3.85541,-10.3467,-0.189476,1.25762,1.07263,-0.24428,-0.400456,-2.19079,-0.970901,-0.176015,-1.02196,4.16436,-1.2835,0.155789,0.0944043,-0.467845,0.483272,1.06212,-0.544189,0.117355,-0.779348
-212.178,0.994962,0.135151,5,31,0,214.602,-0.437705,0.997615,-1.26996,0.127369,1.22223,-1.40851,-1.13764,0.259894,0.0966298,-3.92203,-7.86314,1.02115,0.455509,-0.227516,-0.708226,-0.0684415,-1.10036,0.485261,-0.268516,1.12146,-0.437511,0.944592,-1.3159,0.128795,1.22608,-1.42777,-1.03915,0.272268,0.0987223,-1.05137
-214.542,0.995936,0.135727,5,31,0,217.39,-0.557998,-0.153373,-1.43386,1.33444,1.2247,-0.886649,-2.09397,1.26941,-0.00612071,-2.9788,-0.580698,1.26404,-0.834246,-0.435066,0.875747,-1.38569,0.163155,-0.203724,0.0940138,-1.34271,-12.1503,-0.335563,-1.62723,1.32617,1.2316,-0.978461,-2.21304,1.28137,-0.01979,-0.300514
-213.708,0.996844,0.136475,5,31,0,221.885,-0.725657,0.00222866,-1.20319,-1.64665,-0.0800599,-0.0126427,-0.359243,-0.706679,-0.42635,-3.43541,-9.08991,-0.315248,-1.36452,1.83653,1.15892,-1.2682,-3.06827,1.4425,0.033306,0.182935,-21.0243,-0.143361,-1.36192,-1.68972,-0.0808089,-0.0938967,-0.515162,-0.749474,-0.452094,-0.607878
-212.409,0.99286,0.137385,4,31,0,221.188,-0.587571,0.354773,0.326033,0.650016,1.04023,-0.231602,-1.74843,-1.78952,0.111326,-1.95648,22.6721,0.465577,1.98196,2.00649,0.169907,0.0730843,-0.0704832,0.509649,0.4874,0.578308,-19.2004,-0.127465,-0.101143,0.623721,1.06495,-0.50124,-2.89194,-2.05267,0.0675876,1.36745
-214.971,0.998184,0.137573,5,31,0,219.56,-0.300038,-1.79301,-1.89703,-0.0819228,-0.622372,2.13011,0.0844554,0.303094,0.257516,-3.30894,8.91774,-0.11932,-0.224871,-0.672626,-0.838111,0.58838,2.20466,1.78884,-0.188892,-0.444624,10.5505,-1.87891,-1.95076,-0.0582831,-0.612868,2.15064,0.489372,0.360229,0.278063,-0.614788
-209.991,0.996604,0.138722,5,31,0,217.511,-0.491818,1.80585,1.54087,0.00570288,0.438643,-1.40473,-0.46581,-0.539877,-0.348794,-1.54141,2.66887,-1.80512,-0.814884,1.06725,-0.530397,0.652581,-2.35175,0.353263,0.942907,2.66132,-4.11513,1.65956,1.64039,-0.0295022,0.482624,-2.02509,-0.417922,-0.642283,-0.411601,0.0486662
-212.526,0.99348,0.139585,4,15,0,213.787,-0.420489,2.80815,1.66821,0.156926,0.793613,-1.12291,-0.571635,-0.520548,-0.60387,-1.4459,5.21403,0.811966,-0.479574,0.181563,0.172615,1.26089,-0.140159,0.24376,-0.12285,-0.318983,2.37495,3.17523,2.0776,0.226402,0.870307,-1.66135,-0.212514,-0.539005,-0.670304,1.47009
-209.812,0.99806,0.139874,4,15,0,215.821,-0.526379,1.75277,0.746512,-0.939125,-0.601529,-0.145964,-0.859833,-0.388795,-1.35458,-1.74923,-0.386045,-2.51092,-1.72455,-0.60474,-1.0354,1.85864,0.449654,0.466069,0.193889,-0.773945,-10.1184,1.50334,0.447623,-1.11063,-0.594249,-0.406505,-1.33598,-0.45759,-1.50468,-0.652222
-209.975,0.998869,0.140999,4,31,0,211.901,-0.481855,1.43006,0.21274,-0.95483,-1.53927,-0.297982,-0.549544,0.0146327,-1.5605,-1.70579,-6.31576,1.04571,0.848338,-0.478907,0.41357,0.0437551,-0.98589,-0.542409,-0.519642,-0.379786,-6.32954,1.16891,-0.176482,-1.10878,-1.54744,-0.552768,-0.445098,0.0738297,-1.71897,-0.848381
-211.111,0.998782,0.142276,5,31,0,214.249,-0.496241,0.425748,0.520083,0.529819,0.83085,2.37773,0.0526674,0.215364,1.17082,-1.10917,-2.00509,1.26819,-0.206844,-0.972755,-1.26268,1.05639,-0.280341,0.344643,-1.00953,-0.466423,7.02154,-0.329139,0.171174,0.716381,0.941024,3.65063,1.4678,0.437119,1.5477,2.60752
-213.656,0.996349,0.143539,5,31,0,219.942,-0.43748,-0.368497,-0.900065,-0.537397,-1.3846,-1.48186,-0.238184,-0.260744,-1.31347,-5.45583,0.803522,-0.867578,-2.25458,-0.158156,1.04942,3.14288,0.457826,-0.0628441,0.167137,0.28046,0.459034,-0.380495,-0.909145,-0.537173,-1.38386,-1.48544,-0.213515,-0.258241,-1.31311,-0.985965
-214.822,0.991984,0.14435,4,31,0,219.706,-0.257539,0.00744279,-0.516397,-0.604402,-1.11664,-1.06438,0.283931,-0.183926,-1.48936,-6.2353,-13.3123,-0.850127,-1.07055,-0.0471378,-0.76433,-1.4287,-1.50856,-0.197332,-0.142177,1.35007,14.1288,0.00418154,-0.517264,-0.602752,-1.11604,-1.06375,0.308608,-0.18046,-1.48807,-0.995507
-213.286,0.988727,0.144343,5,31,0,222.857,-0.510462,0.925833,1.05125,0.717469,-0.524491,-0.640502,-0.582636,-1.43661,-0.778451,-5.48736,15.9346,-1.04955,-2.16386,-1.51651,-0.935837,-1.08276,1.59119,1.01669,-1.23473,-1.48655,-4.81237,0.912488,1.04004,0.716493,-0.523979,-0.645733,-0.570011,-1.43624,-0.779005,-1.02508
-212.122,0.994185,0.143728,5,31,0,216.82,-0.407518,-0.283732,-0.116702,-0.701061,0.428714,0.0558716,-0.381434,0.681838,0.577129,0.0575149,-6.63381,0.977524,-1.9347,0.891916,0.24483,1.5845,0.741449,-0.26625,-1.38611,0.167433,-9.696,-4.96456,-3.22054,-3.53068,0.995308,-0.200009,-8.14281,6.62054,2.865,12.2919
-205.531,0.987283,0.144124,3,7,0,214.783,-0.410035,0.16235,-0.136292,-0.229554,0.384783,0.0684931,-0.222288,0.156141,0.275594,-0.405806,0.123616,2.21982,0.24603,1.93223,-0.238939,0.0909846,1.11795,-2.19948,-1.1514,-2.23737,-1.81142,-1.13533,-1.90981,-0.541923,0.64138,-0.159869,0.720913,1.12289,0.78704,-0.0654869
-207.858,0.827221,0.143242,2,3,0,214.825,-0.416092,0.056322,-0.304641,-0.404439,0.355134,0.123271,-0.0965081,0.43747,0.481481,-0.0847324,-2.22675,-0.777339,-1.25155,-1.19602,-0.23537,0.557831,1.29299,1.76178,1.1984,2.47212,0.326793,-2.09577,-4.30791,-1.66494,0.75267,0.165975,2.97724,3.56529,1.93807,3.44635
-207.167,0.995242,0.115959,4,15,0,214.992,-0.352923,0.474201,-0.927172,-0.752566,0.234687,0.0151328,-0.432084,0.268145,-0.294506,-1.1283,7.50219,1.21959,-1.07996,-0.542789,-0.329877,-0.333772,-1.49881,-0.707465,-1.58861,-3.02081,-0.625246,0.0560244,-2.21877,-0.949029,0.329685,-0.0624008,0.792215,0.82276,-0.272763,0.105105
-210.053,0.987986,0.116479,5,31,0,214.451,-0.451321,-0.331319,-0.374495,-1.08211,1.02608,-0.560662,-0.746088,0.770335,0.100542,-3.48006,2.51816,0.012347,1.83738,1.58727,-1.1047,0.258197,0.361932,-1.02085,0.289772,-1.19377,-1.4784,-0.422127,-0.445973,-1.0864,1.03192,-0.5912,-0.608767,0.790573,0.102611,-0.971234
-211.241,0.995403,0.115918,5,31,0,217.349,-0.0739106,1.17542,0.508697,0.869427,-1.20621,0.30518,-2.05996,-0.845029,-0.533732,-1.33569,3.34117,2.07029,0.419416,1.65188,1.02132,1.5927,-1.65593,0.792459,-0.357592,-0.905334,10.655,1.57561,1.18416,1.57812,-1.15089,0.841976,-2.22557,-0.446466,-0.3217,0.681408
