# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=536066880
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_sigma.1
-209.863,0.999847,0.134265,5,31,0,214.533,-0.541838,-0.47635,0.976766,-0.645992,0.18949,-0.827832,-0.314749,-1.30068,0.773937,-1.29806,5.99118,-1.2234,-0.918236,-0.323405,-0.683404,-0.786924,-0.679643,-1.33128,-1.54551,-1.31437,-11.8707,-1.62599,0.813667,-0.946336,0.227613,-1.58138,-0.60363,-1.89567,0.892861,1.4433
-213.59,0.960457,0.134265,5,31,0,221.957,-0.58102,-0.790489,0.37622,-1.00868,0.475759,1.59655,1.08732,-1.78521,1.34504,-2.64363,1.49019,0.0304565,-0.880074,-0.0735429,0.217954,3.6044,2.09194,-0.0657704,0.391347,-1.60388,-7.19752,-1.07542,0.153329,-1.06821,0.482837,1.52654,1.32792,-1.86262,1.34168,-0.440605
-212.447,0.999033,0.134265,5,31,0,218.94,-0.306966,-1.301,-1.0878,-1.07244,0.92159,1.56932,-1.05089,0.31156,-0.929021,-2.71947,4.34901,0.911848,-0.218651,1.02393,-0.488212,-1.56763,-1.9819,2.16362,-1.65403,0.534245,6.92315,-1.46711,-1.19029,-1.05132,0.942434,1.61424,-0.517643,0.415678,-0.908148,-1.08678
-211.554,0.999392,0.134265,5,31,0,218.287,-0.333905,1.44231,1.14885,1.86046,-0.167102,-1.57154,-0.766192,0.167242,0.340469,-1.998,0.955023,1.15255,0.910299,-1.53566,-1.67172,-0.377716,2.60211,-1.1884,1.07674,0.0244749,7.26781,1.32059,1.19122,2.0819,-0.135184,-1.77082,0.0204486,0.359263,0.417936,-0.815707
-212.757,0.997983,0.134265,5,31,0,215.247,-0.603594,0.0546371,-0.569672,-1.27782,0.270599,2.15908,0.572063,-0.212788,-0.909834,-1.28862,-2.12813,1.57903,-0.0564795,1.29421,0.171447,-0.0718668,0.572058,-0.0524615,-0.769653,-0.72053,-5.59371,-0.970441,-1.91943,-1.82944,0.301541,2.69527,2.08869,-0.437076,-1.21838,3.05553
-219.449,0.942556,0.134265,5,31,0,226.188,-0.019225,1.22529,1.03327,1.32375,0.201357,-1.62503,-0.561841,-0.33624,1.98841,-2.68616,3.65532,-1.91227,0.813476,0.510154,-1.66625,-1.35515,-0.185647,1.17607,-1.91666,1.09446,32.2213,1.25374,1.20268,1.48179,0.235146,-1.54623,0.81954,-0.117121,2.11635,-1.2294
-217.927,0.992975,0.134265,4,15,0,223.336,-0.0152556,1.19195,0.618658,1.53974,0.432307,-1.94035,-0.825363,-0.282525,1.55032,-1.99796,6.05355,0.362681,1.26419,-0.232976,-0.534992,0.644822,1.2058,-0.171052,1.74455,-2.00064,30.0377,1.32075,0.978278,1.92871,0.504523,-1.91295,1.55845,0.143091,1.8394,-1.551
-218.921,0.995889,0.134265,5,31,0,225.265,-0.821638,0.939132,-0.652551,-0.547941,-1.66865,0.269234,-1.93111,-0.11716,1.57738,-3.44761,9.48187,1.09682,0.503699,1.64553,0.491686,-2.32398,-0.424125,-0.298946,1.52861,0.124433,-28.2954,0.783416,-0.829508,-0.597864,-1.67238,0.173392,-2.2384,-0.173646,1.54906,-0.435805
-212.047,0.993863,0.134265,5,31,0,229.395,-0.615458,-1.07079,1.43517,0.763984,0.702822,-0.834607,0.0520814,-0.356767,-1.32922,-2.80322,-22.6284,-0.862876,0.841628,0.576129,-2.27544,-2.63263,-1.74774,-2.43026,1.61053,-0.438486,-12.2177,-1.32896,1.25898,0.734028,0.707776,-0.966508,0.0210375,-0.396805,-1.37013,-0.758067
-211.585,0.998547,0.134265,5,31,0,216.443,-0.598847,-1.02706,1.4688,0.406329,0.751228,-0.796545,0.108418,-0.356145,-1.27878,-2.81227,-5.19889,-0.475455,-0.168414,2.98074,-0.339581,-0.426618,-0.590976,-0.0325075,-0.55658,0.0151631,-10.9529,-1.27598,1.30372,0.375323,0.756935,-0.92046,0.120157,-0.389625,-1.31579,-0.775834
-210.925,0.999514,0.134265,5,31,0,216.817,-0.42207,-0.369159,0.479247,0.566204,0.209802,-0.481847,-1.48846,1.247,-1.9583,-1.82624,-10.5947,-1.31898,1.30681,0.143336,0.789706,-0.824818,1.48484,-1.57642,-0.26811,-1.00457,-6.20927,-0.863599,0.278865,0.65064,0.244,-0.672143,-1.85008,1.57103,-2.08607,0.58673
-210.278,0.999004,0.134265,5,31,0,215.057,-0.527438,-0.603266,1.28975,0.0521772,0.333923,0.669898,-0.639153,-0.170924,-1.80196,-2.39012,-0.313288,0.159854,0.458812,-0.714898,-0.0126286,1.49359,1.79172,-2.24382,1.17427,-0.327019,-7.50927,-0.940786,1.12166,0.0247058,0.346277,0.580502,-0.600595,-0.178106,-1.86288,-0.892409
-217.002,0.971212,0.134265,5,31,0,221.502,-0.109485,-2.08749,1.39608,-0.460281,-1.78997,-0.396557,-0.0450542,0.0956008,-0.733777,-2.82047,10.3002,-0.528204,1.43593,0.151042,0.407034,0.89978,0.163696,-0.0811246,-1.87469,-0.403385,24.948,-2.17764,1.50035,-0.377773,-1.7698,-0.328874,1.03676,0.262423,-0.674016,-0.78423
-216.395,0.994076,0.134265,4,15,0,224.087,-0.371036,-2.122,0.934434,1.20944,-1.82966,0.27228,-1.46605,-0.15099,-0.980829,-1.1454,9.7205,-2.16571,1.55356,-1.02529,-1.05072,-0.706155,1.09603,0.509147,-0.29161,1.73893,-11.3541,-4.10703,1.34773,1.86522,-1.8822,0.324322,-4.06699,0.0754916,-1.18359,8.79775
-213.03,0.997656,0.134265,5,31,0,221.881,-0.138486,-1.0987,-0.334131,1.00508,0.152672,0.620065,-1.05537,0.974593,-0.290644,-2.97714,2.18082,2.17402,-1.44813,-0.869901,2.53091,0.177409,0.83657,1.22702,1.1514,-1.51359,21.4195,-1.16288,-0.307354,1.08696,0.173155,0.686581,-0.287559,1.12235,-0.239564,-1.44199
-212.609,0.99377,0.134265,5,31,0,221.359,-0.305557,0.924437,0.493394,-1.25194,-0.125244,-0.312754,0.761484,-1.42029,-0.200978,-4.53733,-18.9332,-1.02615,1.04939,-1.18447,0.184775,0.843156,-0.942687,-0.67517,-1.48193,-1.02015,10.7321,0.904018,0.484497,-1.24577,-0.122337,-0.312669,0.879844,-1.40581,-0.195544,-0.952214
-213.292,0.989536,0.134265,5,31,0,221.768,-0.340588,-0.488619,-1.49004,0.926823,0.440503,-1.23459,0.639754,0.71857,-1.43677,-4.08933,7.24776,1.55435,1.39771,-2.13651,-0.422106,0.568942,0.641349,-2.72093,0.845623,-0.878499,7.92187,-0.526213,-1.51407,0.936035,0.44473,-1.24,0.804447,0.74038,-1.43128,-0.798851
-212.303,0.995603,0.134265,5,31,0,219.759,-0.585102,1.22907,2.11305,-0.472795,0.132497,-0.737594,0.429095,0.113695,-1.4283,-2.88662,5.20402,0.0203537,-0.287378,0.839158,0.671487,-1.99565,1.23674,0.980056,-2.62566,-1.62088,-8.34079,1.04589,1.98144,-0.510099,0.136868,-0.845916,0.50202,0.0969027,-1.46088,-1.27344
-216.417,0.991911,0.134265,5,31,0,222.17,-0.352206,-2.19763,-0.445576,-0.772879,-1.38383,0.995603,-0.176202,-2.47515,1.41291,-1.88698,-4.7041,0.0334383,1.82702,-0.833383,-0.200021,-0.778051,2.20129,-0.331194,-1.32474,1.26727,1.98043,-2.84729,-0.738004,-0.784094,-1.37029,1.10102,1.0346,-2.65751,1.5723,1.26767
-216.33,0.997498,0.134265,5,31,0,221.273,-0.479099,2.73317,0.853828,0.886729,1.44685,-0.798709,-1.21239,1.73312,-2.00402,-1.8672,0.619309,-0.761867,-0.581061,1.32149,0.578313,0.713035,-0.32048,-2.41251,-1.431,-0.906082,-4.39951,2.67625,0.658305,0.960237,1.49468,-1.07725,-1.585,2.05451,-2.14908,0.488344
-213.839,0.995619,0.134265,4,15,0,220.742,-0.369449,1.94725,0.999159,1.91453,0.599403,-1.55327,-1.64388,0.900272,-0.785376,-2.13637,4.85288,-2.15107,-0.385737,0.0246887,-1.40619,0.0278315,0.528389,-1.93304,2.15724,-0.810592,1.45773,1.84034,0.954711,2.07464,0.632189,-1.73096,-1.49956,1.10502,-0.782534,-0.587446
-211.201,0.99656,0.134265,5,31,0,216.836,-0.435933,0.378105,-1.19686,-1.07077,0.0319901,0.891231,0.210502,-0.0338208,0.398026,-4.72531,-1.85975,-1.13034,-0.67682,-1.45816,-1.00212,0.924376,-0.0197331,-1.41637,0.347094,2.14054,0.744725,0.353552,-1.21613,-1.07052,0.0335716,0.884664,0.26317,-0.0284889,0.399057,-0.972103
-208.073,0.997835,0.134265,5,31,0,215.326,-0.306674,0.392717,1.35094,0.887327,-0.282752,-0.768139,-0.577387,-0.536134,-0.0993338,-1.3283,-4.89042,0.501008,-1.6458,1.37826,-0.476289,-1.83063,0.0250684,-1.93156,1.12088,1.65001,7.46117,0.044968,2.00968,1.33186,-0.2252,-1.09824,0.746207,-0.398101,0.0139678,-0.199464
-208.581,0.996396,0.134265,5,31,0,211.609,-0.232157,0.0433437,1.39469,-0.035021,-0.583934,-0.941245,-0.55635,-0.108232,-0.365311,-1.31971,1.9693,-0.72264,-0.530321,-2.06298,-0.489006,-0.0918862,-0.331948,1.05706,-0.573386,0.129359,11.8241,-0.338224,2.28525,0.210396,-0.527162,-1.2309,1.5597,0.358766,-0.248313,-0.546933
-209.725,0.999041,0.134265,5,31,0,212.322,-0.228659,0.255049,-1.07361,-1.01151,-0.139249,-1.00232,-1.72843,-1.16438,0.0305777,-1.92655,0.0377912,-0.298879,1.28163,-0.365264,-0.632823,-1.79403,-0.749365,-0.139135,-0.239658,-0.260431,3.00735,0.0742932,-1.30858,-0.963773,-0.093478,-1.06162,-1.11171,-1.04105,0.143364,-1.84953
-209.842,0.991284,0.134265,5,31,0,215.33,-0.30887,1.15361,-1.65643,-0.182604,0.296416,0.3245,-0.528967,0.326477,0.822876,-1.26027,-7.76124,-0.366899,2.59426,0.976528,0.0186633,1.04299,0.344285,0.946075,-0.36028,-0.250204,4.41264,1.18729,-3.08691,-0.0707529,0.390592,0.493508,0.895797,0.9066,1.17868,1.48278
-213.751,0.973042,0.134265,5,31,0,219.286,-0.679608,2.1772,-1.28981,-1.36891,0.832506,0.418083,-0.247189,-0.647043,-0.151074,-1.9675,7.8454,-0.481157,-1.82024,0.771037,-0.267336,-0.0415644,-0.800972,1.20858,1.37433,1.51389,-18.5029,1.84017,-2.08677,-1.60506,0.844866,0.150701,-0.81407,-0.850525,-0.247337,-0.0579503
-212.544,0.99957,0.134265,5,31,0,219.761,-0.188033,-0.00969149,1.65659,1.14927,0.0347691,-1.28451,-0.493734,-1.60124,0.204414,-1.73627,-1.87298,-2.67947,0.415003,0.689719,-1.33127,0.782508,-1.77509,2.12183,-0.0749535,0.36476,16.6418,-0.226322,2.18254,1.51307,0.0988872,-1.39996,1.60447,-1.53362,0.381802,-0.489783
-210.449,0.999987,0.134265,4,15,0,214.777,-0.344159,0.166806,0.0639606,0.787841,-0.831783,-1.67509,-1.32149,-1.56444,-0.428857,-1.39396,-5.54264,0.358722,-1.9233,-1.24691,-0.443704,0.961972,-0.726791,1.22792,-0.579448,-0.187958,-8.4487,-0.317751,-0.206719,1.11832,-0.80766,-2.34834,-1.96719,-1.8704,-0.413977,1.84356
-212.093,0.997689,0.134265,4,31,0,215.901,-0.516795,-0.235287,0.0745363,0.638929,-0.365197,-2.32411,-0.598195,-0.355536,-1.48155,-2.64689,0.615096,0.171441,-0.138977,0.586785,-0.773279,-0.641415,-1.49659,-2.02225,0.53593,1.263,-8.0578,-0.475371,-0.120794,0.633022,-0.357919,-2.4847,-0.500469,-0.3606,-1.51402,-0.528951
-213.652,0.995671,0.134265,4,31,0,216.746,-0.2649,-0.964783,-0.115493,1.00769,-1.20302,-2.14571,-1.39727,-1.04441,-1.45632,-2.33537,-9.01121,0.460074,0.126515,0.0429307,0.508508,-1.40096,0.880999,0.630144,-0.765106,-0.821976,5.72968,-1.18777,-0.174158,1.12852,-1.18198,-2.244,-0.700603,-0.942131,-1.43708,-1.48226
-207.78,0.999033,0.134265,4,15,0,215.185,-0.573538,-0.32813,0.170717,-0.102087,-0.29186,-0.435044,-0.0865141,-0.134117,-0.0208698,-2.05759,1.77203,-1.33552,-0.38557,1.08686,-1.21014,-2.56279,-1.61298,-1.24521,-1.6941,-0.557092,-10.2617,-0.823691,-0.226922,-0.174456,-0.284755,-0.685396,-0.0263475,-0.182031,-0.0620746,-0.661205
-212.17,0.98585,0.134265,4,15,0,216.59,-0.666818,0.288838,0.552851,-0.783809,-0.39519,-1.04832,-0.649449,-0.195403,0.375131,-0.799113,0.471494,-1.68155,-0.834016,1.10012,0.103557,0.892753,0.617899,0.00685831,-0.871952,-1.78486,-26.5091,-1.24405,-0.308764,-1.7854,-0.439383,-3.1582,-6.06845,-0.809475,0.336366,5.16979
-212.398,0.99764,0.134265,5,31,0,217.453,-0.510317,1.07844,-0.0409684,1.0521,-0.209609,2.33073,-0.136274,-0.263574,-0.440845,-3.77133,-4.23928,-1.86582,-0.582477,-0.285655,1.45922,-1.46333,-1.64085,0.806653,-0.066168,-0.54956,-4.33543,1.00718,-0.104366,1.04875,-0.206801,2.3096,-0.06653,-0.261506,-0.444399,-1.11306
-209.85,0.996848,0.134265,5,31,0,219.558,-0.309597,-0.640196,0.327777,-1.07,0.496538,-1.2268,-0.735254,0.927603,0.603615,-2.22883,0.593491,-0.820214,0.0921797,0.127382,1.27834,3.48866,-1.32154,2.76989,0.673905,0.818076,6.69104,-0.901946,0.26429,-1.05743,0.529796,-1.31562,0.0853737,1.15254,0.679935,-0.982195
-208.896,0.999995,0.134265,5,31,0,213.036,-0.449347,0.962225,0.274462,1.03088,-0.248678,1.45597,0.202595,-0.919293,-0.441413,-1.30234,2.75346,-0.389941,0.683745,-0.42399,0.840343,1.08587,-1.86273,-0.640442,1.30841,1.28352,5.90776,0.631429,-0.138486,1.36832,-0.215864,1.90527,2.21928,-1.20121,-0.523529,0.538099
-211.305,0.992288,0.134265,5,31,0,214.18,-0.494595,1.32516,0.567584,-1.64477,0.267365,0.573297,0.562942,-0.398231,0.419317,-3.77383,-2.38192,-1.13957,-0.335345,-0.739508,0.186167,-1.71113,-0.732195,1.08398,0.437413,-0.459803,-2.90513,1.2571,0.51044,-1.65259,0.270598,0.54872,0.659117,-0.39433,0.418262,-1.04788
-209.188,0.990259,0.134265,5,31,0,217.847,-0.328697,0.360915,0.172237,-0.74091,-0.581437,0.270048,0.0467763,1.14113,0.861633,-2.2264,-4.81145,1.6612,0.595623,-1.68284,1.01955,0.635077,1.2562,-2.31205,-0.368758,-2.25275,10.2638,0.159079,0.0726664,-0.720813,-0.558763,0.277313,1.13316,1.36963,0.941218,-0.628051
-211.398,0.998011,0.134265,5,31,0,213.701,-0.549454,0.318198,0.27712,-0.42006,-1.89172,0.598856,-0.213092,-1.49083,-1.15779,-2.52926,-3.0148,-0.191825,-0.0519683,0.838683,0.813667,-0.233789,-0.443237,-1.49223,-0.964372,0.724087,-8.7758,0.0526844,0.0461808,-0.464015,-1.8921,0.50364,-0.123883,-1.55861,-1.199,-0.976854
-208.754,0.998196,0.134265,4,31,0,213.958,-0.0274405,-0.491666,-0.112645,0.0856386,0.800035,-0.42273,-0.75287,0.292134,0.227362,-0.541646,-9.44165,-1.71849,0.614529,0.373802,-1.576,0.808551,-1.08098,-0.530132,-0.846875,0.756655,13.3101,-1.66754,0.537426,1.30782,1.27905,-0.286585,2.02951,2.88714,1.29809,-0.576188
-214.863,0.981256,0.134265,5,31,0,218.291,-0.0142003,-0.839252,-0.368689,-1.50492,-1.22927,-0.437548,-2.88648,-1.42189,-1.77849,-1.32155,8.31337,0.898279,0.326146,-0.532108,1.15583,0.1396,-0.593686,-1.3733,-0.0587856,1.01487,-4.66558,-1.25002,-0.1201,-1.46324,-1.16368,-0.130728,-4.598,-1.18772,-1.79369,3.87652
-215.067,0.792167,0.134265,5,31,0,226.921,-0.292458,1.35187,-0.456452,0.426785,1.4641,1.32074,-3.04462,-1.21202,-0.481184,-2.67983,15.9709,-1.80088,-0.197179,-1.87564,-2.02877,-1.32221,-1.41796,-0.999599,-1.92178,-0.677734,4.15463,1.26312,-0.528396,0.483183,1.48854,1.3682,-2.80642,-1.14384,-0.450222,-1.71877
-209.829,0.995034,0.134265,4,15,0,221.233,-0.39596,0.264562,0.477975,-0.0268554,-0.675097,0.251633,-1.96226,-0.663192,-0.709308,-2.9671,-5.45346,-1.83318,1.14217,-0.686765,-2.89496,-1.96024,2.79841,1.26997,-0.0916429,0.283414,0.00588683,0.138225,0.401415,-0.0147578,-0.665739,0.227986,-1.77544,-0.630218,-0.703339,-1.42385
-211.685,0.98972,0.134265,5,31,0,219.66,-0.374428,1.08847,-0.00424067,-0.527185,1.0593,-1.55743,0.489854,1.04038,-0.290688,-1.37353,-1.04211,1.96459,0.692707,-1.28037,0.806687,-2.37411,-1.42116,0.534419,-1.87451,-1.15028,10.5429,0.925961,-0.390623,-0.587379,1.16576,-2.25748,3.74302,1.73711,-0.273527,2.6262
-209.159,0.999832,0.134265,5,31,0,217.302,-0.236861,0.0138798,0.145631,0.218627,0.0716657,0.163025,-2.4834,0.184383,0.209609,-1.77391,-5.70749,1.13304,-0.184686,-0.604868,1.24154,-2.3165,1.79956,1.80617,-0.386925,1.89157,1.16126,-0.243564,0.144288,0.405945,0.128026,0.272483,-2.84363,0.543607,0.353484,0.21973
-209.844,0.979005,0.134265,5,31,0,213.827,-0.279854,-1.48455,0.56282,0.388784,0.183404,0.20268,-1.11946,-0.407736,1.33175,-1.82691,-1.65992,-0.731191,0.106597,-0.15684,-0.0120708,-0.127079,2.95138,-0.809531,0.594588,-0.730526,5.83076,-2.01525,0.596143,0.553878,0.233803,0.267217,-0.317602,-0.216084,1.53884,-0.645979
-216.404,0.983033,0.134265,4,15,0,217.293,-0.182875,-2.75491,1.03112,0.298091,1.40467,0.0914084,-1.50233,-0.20138,1.42259,-2.55118,-3.1944,-0.329599,0.019944,-0.332648,0.886366,-0.255861,-0.367422,0.342404,-0.635817,-0.15171,15.2719,-2.95391,1.11125,0.398167,1.43938,0.158525,-0.647574,-0.0326138,1.52135,-1.38403
-213.554,1,0.134265,5,31,0,221.753,-0.588723,2.38759,-0.293852,0.657172,-1.67826,1.8421,-0.638246,1.02746,-0.61359,-1.71397,-0.2432,2.57862,-0.481573,-0.980198,-0.557172,-1.28407,3.00169,-0.518871,-1.44066,0.0801238,-8.94723,2.20227,-0.995515,0.64306,-1.70119,1.90325,-1.30413,1.17372,-0.736869,-0.263356
-212.297,0.999625,0.134265,5,31,0,216.756,-0.562752,2.58491,1.13018,-0.151735,-0.917851,1.18076,-0.20138,1.08747,-1.1819,-1.98645,-4.44274,0.910864,-1.40474,0.98162,-1.47092,1.57331,-0.942894,0.484596,0.205538,-0.358169,-4.59846,2.39997,0.880445,-0.227731,-0.917441,1.10246,-0.165033,1.19001,-1.28587,-1.47733
-212.945,0.989017,0.134265,5,31,0,217.752,-0.200072,-1.95263,-1.05953,-0.0386146,0.670795,-1.03328,-0.777219,-1.2039,1.10351,-1.40931,1.66127,-1.39858,0.483933,0.92557,1.11846,1.35357,2.28192,-0.518874,0.738343,-0.20458,3.44998,-2.98865,-1.61776,0.220518,0.786321,-1.25124,1.07414,-1.1476,1.52517,1.11006
-211.888,0.9818,0.134265,5,31,0,216.672,-0.596004,1.82035,1.22484,0.0435048,-0.675574,0.545347,-0.351465,1.0109,-1.33998,-2.80365,5.34886,1.69301,-0.0636348,-0.150992,-0.153811,1.724,1.61258,0.660002,0.381716,1.32815,-9.99732,1.63273,1.05231,0.00748622,-0.673282,0.45049,-0.393187,1.00933,-1.37757,-1.48365
-213.213,0.997704,0.134265,5,31,0,217.348,-0.529653,1.77175,1.0649,-0.8099,0.194887,-0.962623,-1.05895,1.46858,-2.00472,-2.00493,7.47688,-0.839087,-0.632202,-0.707337,1.04817,-1.74113,-0.556393,-0.0183604,0.0502174,1.30316,-9.11927,1.51876,0.846143,-0.914991,0.212424,-1.25036,-1.41062,1.64098,-2.13516,-0.293908
-211.752,1,0.134265,5,31,0,217.31,-0.577017,-0.227001,-0.0295399,1.40305,-0.869252,1.77507,0.25698,-0.496346,1.6731,-1.65466,4.32204,0.964309,0.796043,0.974414,-0.605453,0.582657,0.75848,2.40577,-1.36518,1.27309,-4.51564,-0.974063,-0.676386,1.52181,-0.875574,1.86342,0.736076,-0.663045,1.80092,0.128526
-212.356,0.995029,0.134265,5,31,0,219.031,-0.370883,0.57616,-1.82966,-0.945571,-0.593548,-0.23517,0.777158,0.968738,0.572995,-3.9366,3.91231,0.251287,1.48933,-1.14359,1.35359,-1.98013,-0.83788,0.285535,-2.24079,-0.454186,5.93148,0.531028,-1.86498,-0.940306,-0.589321,-0.243215,0.950047,0.991148,0.579696,-0.787538
-209.705,0.998526,0.134265,5,31,0,214.426,-0.52958,-0.50742,0.767128,0.998645,0.571394,-0.374164,-0.656383,0.349519,-1.19268,-2.69115,-0.683034,-0.181721,2.04973,0.395415,0.277356,0.646108,-0.884756,-1.53874,0.135005,1.56775,-7.39691,-0.749593,0.600836,0.995781,0.580825,-0.477045,-0.599041,0.360117,-1.22147,-0.895458
-210.602,0.998181,0.134265,5,31,0,214.02,-0.207801,0.508565,-0.101902,-0.310221,-0.790747,1.37106,-2.24749,0.406317,0.718856,-1.68949,2.77423,1.32963,-0.0550843,-1.04416,-0.0111869,-0.542407,-0.0647847,-1.5878,0.894649,1.20166,5.23631,0.372018,-0.128424,-0.159925,-0.74692,1.79466,-2.40989,0.887233,0.950744,0.344455
-212.137,0.993619,0.134265,5,31,0,215.755,-0.658554,0.0125869,0.705188,0.112877,0.0699882,-1.69916,1.19984,-0.0321595,-0.77317,-3.14205,0.571698,-0.910638,-0.527469,-0.577135,-1.43069,-0.432248,0.075539,1.69198,0.384379,1.3086,-13.7157,-0.165768,0.541993,0.0765468,0.0710781,-1.80956,1.18623,-0.0667012,-0.801817,-0.88363
-209.224,1,0.134265,5,31,0,214.733,-0.437244,0.237708,-0.309481,-0.17542,-0.124899,1.76085,-1.4152,-0.267393,0.763211,-1.79996,6.74119,0.496489,-1.2891,0.62009,0.412596,0.206056,2.55864,-0.930495,0.168961,-1.4644,-6.15234,-0.184328,-0.730967,-0.185486,-0.0980433,1.93469,-1.84072,-0.215885,0.845378,0.151064
-213.672,0.989299,0.134265,5,31,0,215.877,-0.302354,-0.870041,-1.61555,1.29206,-0.933657,1.13914,0.267583,-0.191104,1.57488,-2.24797,3.15863,0.202187,-0.439254,-0.297613,0.0379777,1.85844,-0.967337,-0.130224,0.553693,0.48186,11.3798,-1.13723,-1.87023,1.42462,-0.912191,1.22573,1.52912,-0.0494177,1.68668,0.485964
-213.05,0.999996,0.134265,5,31,0,217.698,-0.473855,1.96121,2.39482,-1.17642,1.0245,-0.313232,-0.141514,0.0765373,-1.48104,-1.76338,6.63671,-1.19916,0.153429,0.671921,-0.451638,-2.34858,1.37319,0.587467,-0.220739,-0.598856,1.29463,1.80812,2.63479,-1.33579,1.07217,-0.545012,0.473582,0.152656,-1.61242,-0.131827
-212.264,0.999099,0.134265,5,31,0,217.467,-0.401456,-1.25394,-0.915418,1.28196,-1.29453,0.503855,-1.2224,-0.23864,1.45799,-2.7953,5.41027,-0.325731,2.12228,0.432162,-1.74765,-0.591753,-0.254902,-0.499839,-0.936442,-0.951156,0.215583,-1.44026,-1.05417,1.31607,-1.28559,0.480507,-0.954158,-0.193943,1.48811,-0.852512
-213.43,0.993667,0.134265,5,31,0,220.56,-0.0205488,-1.08719,-1.28471,0.256679,-0.54662,0.794906,-1.84869,-2.06969,0.579023,-1.53714,-5.1199,-1.84989,-1.47619,1.80871,-1.27997,0.956394,-0.548527,0.213351,1.93855,0.331099,11.8493,-1.44065,-1.45642,0.720178,-0.46135,1.43462,-0.443921,-1.98084,0.974078,-2.15138
-209.433,0.99729,0.134265,5,31,0,219.168,-0.590628,1.55399,1.08264,-0.178409,1.46155,-0.385103,-0.390464,-0.088706,-0.424489,-1.76535,9.24548,-0.830353,-2.13052,0.903143,0.910108,1.39543,-0.862835,-3.27874,0.876463,-0.302738,-10.2089,1.19596,0.774778,-0.299682,1.50383,-0.747975,-0.749217,-0.16889,-0.52373,-1.30606
-209.725,0.987403,0.134265,4,15,0,216.137,-0.575154,0.376743,0.708829,0.230879,0.623355,-1.03357,-0.477979,0.225784,-0.437225,-3.25536,4.53905,-2.28836,-0.79386,0.655554,-1.66589,-0.913217,-0.00873288,0.607551,0.136497,-1.83621,-9.90943,0.239771,0.590123,0.212284,0.627089,-1.10592,-0.472161,0.217128,-0.451486,-1.02286
-219.665,0.976755,0.134265,4,15,0,221.89,-0.403401,0.442371,0.551989,0.442782,1.51863,0.220302,1.78326,0.717326,-0.404383,-1.15586,-0.502564,0.0953221,-0.412508,0.00100406,0.368971,1.90109,0.669171,0.253904,0.273219,-0.955481,29.6676,-0.0949873,0.497827,0.700521,1.69364,0.172651,10.7886,1.44271,-0.462742,16.0195
-220.621,1,0.134265,5,31,0,224.789,-0.5392,0.130708,-0.42372,0.239276,-2.26006,1.19473,-2.61589,0.699207,1.42331,-7.64664,-0.380286,0.559222,0.317158,0.754485,0.26423,0.91246,1.54118,1.27711,0.316617,1.95067,-6.856,0.129074,-0.425155,0.2391,-2.26001,1.19405,-2.61491,0.699182,1.42321,-1.00282
-217.437,0.998804,0.134265,5,31,0,223.973,-0.390382,-0.40484,0.610976,0.248144,2.30132,-1.88853,2.44369,0.491651,-0.835661,-4.20784,-4.21751,0.337028,-0.238257,-0.844243,0.603148,0.258639,1.59002,-1.6074,-1.33768,2.5086,5.39987,-0.442682,0.587483,0.252329,2.30482,-1.89866,2.57645,0.505718,-0.832562,-0.627155
-216.919,0.999786,0.134265,5,31,0,221.654,-0.422033,-0.293829,1.05693,-0.800869,2.00804,-2.20403,2.13462,0.533514,0.65778,-3.97669,3.21702,-0.322959,-0.191203,1.25409,1.28768,-0.384121,1.54317,0.152625,-2.24024,-0.534269,3.20901,-0.34515,1.02374,-0.799669,2.01207,-2.22201,2.28224,0.547715,0.661282,-0.62948
-213.14,0.999805,0.134265,4,15,0,218.654,-0.404706,0.216247,0.652374,-0.863498,1.3084,-1.58714,1.5444,0.855665,-0.106839,-3.95517,-0.466353,0.908522,-0.87795,0.188285,-1.66342,1.80514,-1.90543,0.393138,-1.46995,0.264132,4.1525,0.16703,0.620213,-0.860971,1.31259,-1.60217,1.70018,0.873122,-0.103085,-0.73021
