# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=639647342
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4
-218.373,0.998352,0.0405046,7,127,0,235.708,-0.284142,-0.85133,-0.0489939,0.609995,0.388824,0.0869274,-0.376262,1.10326,-0.54137,-0.703848,-0.428882,-0.849898,-0.384518,0.272264,1.33696,0.249087,-1.3303,0.450429,0.408372,0.463541,-1.34479,-1.01391,-2.79608,-0.868549,1.13159,-1.15276,-0.299062,1.60701,0.858318,2.23355,1.40382,1.39992,-1.81836,1.07904,-2.07589,-1.95303,2.45429,-0.868677,-1.16846,-2.15819,-1.10129,-0.523697,-0.664669,-0.629324,0.539085,-0.234603,-1.52681,0.85388,-4.8287,-1.80571,-0.778812,0.73185,0.408927,-2.92558,0.505882,3.93811,-2.21531,-5.18636,1.54815,-0.849898,-0.384518,0.272264,1.33696,0.249087,-1.3303,0.450429,0.408372,0.463541,1.00463,1.06688,-1.02707,2.73707
-227.355,0.998358,0.0419111,7,127,0,235.396,-0.190562,1.3662,-0.204745,-2.50434,-2.07118,1.3458,-1.55759,-2.54837,0.257267,0.889805,-0.795804,0.546581,0.967999,0.273314,-1.00755,0.0972138,0.607638,1.43815,-0.579829,-1.22676,-2.83809,-0.431913,-1.23909,-3.02312,1.43927,0.998858,-0.421602,0.451216,0.723698,-1.13506,1.2856,-1.72874,0.201955,1.55865,1.60969,0.743516,-0.494364,-0.660007,-1.4215,-0.520452,1.29636,-1.29624,0.138405,0.557717,-1.43513,-0.953262,0.2327,-0.624322,-5.44179,1.16524,-0.266108,-3.78771,-2.25279,1.40191,-1.82578,-2.77035,0.365319,0.0790877,-3.42507,0.546581,0.967999,0.273314,-1.00755,0.0972138,0.607638,1.43815,-0.579829,-1.22676,-1.13487,1.04745,3.81724,-0.897811
-222.373,0.998673,0.0433387,7,127,0,238.934,-0.257116,-0.22118,0.638448,1.74218,1.90246,0.580043,0.178451,1.61657,-0.613514,-0.484431,-1.51229,0.0876861,-1.02405,-0.276805,0.246083,-0.0175134,-0.519675,-1.55363,0.787889,1.22919,-1.06934,-0.510729,-2.88473,-2.15874,-2.46889,-1.11561,0.0572919,1.03619,1.03705,-4.46141,1.7344,3.91683,-0.903031,-1.07758,1.83877,1.15845,-0.573995,-0.564254,1.71752,0.365646,1.45556,-0.226959,0.512348,0.765732,-0.431915,-1.03812,-0.226021,0.667103,5.82629,-1.60573,0.542257,2.99963,2.0675,0.0731434,2.60005,3.0254,-0.69271,3.08936,-1.49141,0.0876861,-1.02405,-0.276805,0.246083,-0.0175134,-0.519675,-1.55363,0.787889,1.22919,3.56682,-2.18977,-0.165843,-0.645716
-223.621,0.991325,0.0448216,7,127,0,235.989,-0.0439195,-0.958775,0.956271,-0.422576,0.360066,-1.12233,-0.936936,1.29928,0.0645443,0.000609512,-0.977876,0.507697,0.285134,-1.06372,0.839448,0.21152,-1.63272,2.01198,1.30654,1.27744,-1.65881,-0.691382,-2.26514,-3.51784,0.262754,0.992435,-0.475108,-2.99415,-2.68502,0.717271,-2.72574,-1.11212,0.171684,0.823017,1.77809,0.528118,1.18204,0.0519645,-1.63546,0.139515,0.0373532,0.590363,0.0586751,-1.00359,-0.625084,0.549555,1.37311,-0.874321,13.807,-1.49809,1.40779,1.33757,0.407802,-1.31104,0.960779,2.01248,0.384069,5.84911,0.13501,0.507697,0.285134,-1.06372,0.839448,0.21152,-1.63272,2.01198,1.30654,1.27744,-0.624092,-1.58383,-1.43108,-1.01769
-219.343,0.999385,0.0454847,6,63,0,236.878,-0.230511,0.0570097,0.529056,-0.0774232,0.946943,0.719259,-1.00072,-0.840694,0.475217,-0.287276,-2.08323,-0.9953,-0.227193,-1.81081,0.831191,0.518767,2.3348,0.13849,-0.463616,-0.459823,-1.42934,-1.79159,-1.331,-2.00215,-3.04081,1.97061,-1.46472,-0.538559,-0.0940228,3.09274,0.344367,-3.05498,-0.19936,-0.623261,-0.0101579,-0.379128,-0.308049,0.830618,-0.690085,-0.178109,1.92113,-2.58816,-1.21406,-1.38379,-0.0354146,-0.3411,1.21438,2.00962,-0.88429,-0.5428,0.555604,0.364191,1.02075,0.41268,-1.09999,-1.36346,1.10952,-0.755622,-1.7893,-0.9953,-0.227193,-1.81081,0.831191,0.518767,2.3348,0.13849,-0.463616,-0.459823,-0.362084,-1.32989,-0.340753,-1.00434
-218.863,0.982035,0.0470704,6,63,0,230.531,-0.078474,-0.508921,-1.08781,0.640773,1.03077,0.519508,-0.671526,-0.457301,0.502226,-0.773589,-1.70312,0.0651176,0.777945,-1.29248,0.185702,0.186231,2.23554,0.111878,0.256697,-0.516252,-1.6776,-1.17781,-1.38985,-1.2973,3.53123,-0.794699,-1.24143,1.82381,-0.175957,-0.392328,1.56478,1.7412,-0.416294,-0.224285,1.79163,1.27838,1.24073,1.30178,-1.66882,-0.541513,-0.976798,-0.100431,0.87473,0.0997356,-0.682119,0.549275,0.0974979,1.18298,9.68851,-0.9567,-1.46163,3.99946,1.06762,0.356961,1.69988,-0.537431,2.88397,1.14116,-0.767725,0.0651176,0.777945,-1.29248,0.185702,0.186231,2.23554,0.111878,0.256697,-0.516252,-0.894732,-3.8883,1.39942,-0.292981
-217.493,0.999307,0.0466488,6,127,0,225.736,-0.335605,0.730127,-1.01606,0.798624,-0.362522,0.892858,-0.554159,0.280377,0.438901,-1.12389,-1.64799,0.445142,0.479066,-0.983327,0.108308,0.412724,1.60327,-0.0528433,0.933733,-0.171367,-1.67097,-1.25435,-0.806499,-1.15332,-0.280704,2.24724,0.884081,-0.545621,-2.33097,1.16048,0.580917,2.00864,-0.944396,0.556085,0.574308,0.208967,-0.610129,0.86687,-0.21207,0.0962593,-1.56656,-0.295618,0.378409,0.55573,0.00295965,0.0586282,0.684563,0.15001,8.68896,0.565066,-1.49892,6.4799,-0.816545,1.18615,0.87553,1.0487,2.51086,-0.419372,-0.346774,0.445142,0.479066,-0.983327,0.108308,0.412724,1.60327,-0.0528433,0.933733,-0.171367,-0.614575,-4.28997,4.46359,0.406412
-219.875,0.98856,0.0482192,6,63,0,231.265,0.0894364,1.21598,-0.897625,-0.938233,0.334997,0.547369,-0.215485,0.994993,0.379016,-0.355831,-0.408817,0.25323,1.31499,-0.442128,0.477789,-0.671214,2.52302,0.199466,0.211427,-1.08441,-2.37607,-0.264209,-1.493,-0.725194,-0.317318,-0.360425,-0.762174,3.4021,-1.12594,0.713129,-0.563458,-0.440402,1.03439,-3.11053,-1.57531,0.324011,-0.39102,-0.921491,-0.50319,0.934131,0.0817105,-0.358518,0.909137,0.656937,0.885095,-1.23313,0.613804,0.160836,19.1012,1.19836,-0.964271,3.11056,0.391646,1.04835,3.38999,5.35339,3.44663,7.41421,6.10943,0.25323,1.31499,-0.442128,0.477789,-0.671214,2.52302,0.199466,0.211427,-1.08441,-0.861446,-5.7718,-4.2084,4.23692
-226.751,0.962736,0.0485318,6,63,0,237.886,-0.157733,0.304458,0.0922297,-3.22022,0.724025,0.165249,-1.70351,-0.926828,-1.60723,0.35993,-1.47349,-0.0277313,1.59228,-0.655527,1.61387,0.0704548,0.688889,1.10815,0.668126,-0.0783063,-3.14093,-1.05953,-2.54388,-0.980882,-0.96704,-1.35878,0.835722,-0.688213,-0.0865925,-0.642978,-1.70606,-2.89032,-1.10249,1.50495,-1.78515,-0.222031,-1.14734,0.359663,0.305208,0.645965,-2.46226,0.282323,-0.194669,1.10556,0.0122391,-0.568037,-0.19943,-0.93559,-20.7707,0.114155,-0.0514939,-4.58405,0.66677,-1.48442,-3.66595,-3.44693,-4.18502,-5.18003,-2.85339,-0.0277313,1.59228,-0.655527,1.61387,0.0704548,0.688889,1.10815,0.668126,-0.0783063,-0.228101,-0.695074,3.44194,8.19233
-216.109,0.999156,0.0458933,6,63,0,236.217,-0.235075,0.0394594,1.35434,0.145317,0.764634,0.685631,-0.300987,0.558726,0.236307,-0.142466,-0.564621,0.15631,-0.0170875,-1.02765,0.574942,-1.18393,0.374273,-0.485201,1.15815,-0.247027,-1.31861,-0.713687,-1.54687,-2.83465,-4.46424,0.00501129,-1.53812,3.09481,-1.0122,0.158698,1.43636,1.28619,1.88723,-1.18661,0.70362,-0.0881015,-1.75818,1.18501,-2.0782,0.600453,-0.943485,-1.31517,-1.49577,0.196305,2.01326,1.77235,1.35994,0.343819,14.8976,-0.47623,2.13972,3.67747,0.868241,1.1133,2.17257,1.34405,0.745627,4.5675,2.1955,0.15631,-0.0170875,-1.02765,0.574942,-1.18393,0.374273,-0.485201,1.15815,-0.247027,0.418581,-2.73139,-0.132229,-1.01173
-215.658,0.995253,0.0473724,6,63,0,223.925,-0.0738091,1.17126,-0.307027,-0.275521,0.42304,0.59487,0.180886,0.952295,0.742424,-0.392464,-0.947263,-0.0889239,0.660014,-1.19913,0.803841,-0.427405,-1.01174,-0.0741613,0.508153,-0.164532,-0.320692,0.0594867,-1.33399,-1.10884,1.16014,1.37015,0.839013,-0.0686025,-0.817323,-0.195529,0.100749,-1.17135,-0.356945,1.02494,0.64553,-0.153742,0.242037,0.656934,-0.174233,1.06029,-0.75668,0.646158,-0.990353,0.205705,-0.819219,-1.6972,0.811607,2.04583,15.3845,2.57563,-3.13492,3.29318,0.653324,1.85498,9.16685,5.7246,4.24446,12.2855,2.27439,-0.0889239,0.660014,-1.19913,0.803841,-0.427405,-1.01174,-0.0741613,0.508153,-0.164532,8.7353,-8.16474,-1.91034,2.83967
-215.634,0.996751,0.0484202,6,63,0,230.448,-0.622406,1.4059,-0.00282262,0.378275,-0.798517,0.980104,-0.965993,0.766183,0.257367,0.0707282,0.084398,-1.87249,-0.346041,-0.306652,-0.0757992,0.837187,0.676644,0.612313,0.171201,0.0831997,-2.32971,0.135478,-3.03929,-1.07597,1.16818,0.246736,-0.706834,-0.857365,1.52034,-0.930468,2.41272,1.1986,1.46757,-2.7883,-1.24112,0.647248,0.975132,-1.25192,1.56098,-0.913307,-1.61226,-0.808858,0.448691,-0.254544,2.75936,0.711609,1.74896,-0.308026,-0.354485,1.24786,-0.217153,0.542898,-0.826605,0.462981,-1.06705,1.40536,0.758696,-5.26425,5.56994,-1.87249,-0.346041,-0.306652,-0.0757992,0.837187,0.676644,0.612313,0.171201,0.0831997,-1.26516,0.241769,-0.815267,-0.371817
-219.595,0.972308,0.0496442,6,63,0,227.643,-0.486691,0.961633,0.999763,-0.642605,-0.0244564,0.842899,-1.41764,-0.526428,0.383227,1.16201,0.00960369,-2.24705,0.441527,0.0991653,-0.0793365,0.989109,0.630953,1.88597,0.537212,0.763395,-2.92616,-1.24511,-1.7227,-1.27199,-3.13187,1.15831,-0.297132,1.18499,-1.21797,0.386545,-0.403368,1.62241,0.600614,-2.16123,0.654809,-1.15459,-0.571854,-0.39568,-0.0425923,0.486491,0.455345,-0.781019,-0.00827998,-0.282789,0.0231362,0.00542911,-1.82954,0.672992,6.9646,0.839712,0.988948,1.01436,-0.0855943,1.0305,-1.15193,-1.06355,2.10096,3.2511,0.787275,-2.24705,0.441527,0.0991653,-0.0793365,0.989109,0.630953,1.88597,0.537212,0.763395,-1.66106,0.884574,-1.37846,0.921493
-218.439,0.997764,0.0480448,7,127,0,229.548,-0.741707,-0.118355,0.706005,0.106826,0.174868,0.661514,0.404528,1.07612,-0.172201,0.0270654,-0.54691,2.34718,-0.287307,-0.251578,-1.3506,-1.00977,-0.316511,-2.26417,-0.586498,-0.592989,-1.40884,0.52997,-0.259587,-0.473941,1.56484,0.80538,1.84702,1.62786,0.976975,-0.685545,-1.30912,-2.0486,-0.85408,0.750771,-0.919004,0.132377,-1.11584,0.690677,1.7204,0.704394,-1.92343,-0.317101,-0.665579,-0.861073,-0.688515,0.0931877,0.0632503,0.882806,6.06915,-0.87118,0.833902,6.4412,-0.180296,-0.467383,4.82588,5.74213,-1.44686,14.5566,-4.38523,2.34718,-0.287307,-0.251578,-1.3506,-1.00977,-0.316511,-2.26417,-0.586498,-0.592989,0.721361,3.21515,0.0852888,4.88433
-217.503,0.998593,0.0493473,6,63,0,231.622,-0.637235,1.72586,0.314122,-0.882876,-0.940451,0.244327,-0.295883,-0.863098,0.609564,1.41719,-0.0450237,0.00912324,-0.968195,-0.428898,-0.921696,2.65261,-0.211576,0.0561925,0.0428385,0.902967,-1.45536,-0.535895,-0.617655,-2.41387,-2.02128,-1.03497,0.494884,2.16405,-1.23701,-0.268863,1.13968,1.94669,-0.150854,-2.02269,-0.373314,2.19154,-0.402786,-0.290299,-1.47865,-0.512073,-0.340893,-2.84424,-0.550366,-0.537572,-1.05269,0.231831,1.62821,0.665843,3.43557,1.50841,0.339233,1.8972,-1.29034,0.0835463,0.830148,-1.12195,1.1388,4.66236,-0.869769,0.00912324,-0.968195,-0.428898,-0.921696,2.65261,-0.211576,0.0561925,0.0428385,0.902967,-1.1369,4.16852,-2.57014,-0.697435
-221.87,0.974314,0.0507572,6,127,0,238.513,0.499803,-1.13269,0.223122,-0.953159,0.312196,0.319993,-0.943915,1.48646,-0.215607,-0.705527,-1.32641,-0.688884,-0.00236128,-0.522274,0.435039,-1.2193,1.55766,0.42131,0.978974,-1.44201,-1.3321,0.0890593,-5.27849,-1.07547,1.03061,-0.502955,0.294547,1.86347,1.06414,1.76962,-1.62863,-0.992552,-1.87764,-0.203466,-4.02156,0.758663,1.18922,0.861547,1.13034,-2.34356,-0.829147,-0.180874,-0.955059,-0.151885,-0.733903,-1.36962,-1.83073,-0.733114,-0.468297,-2.22391,0.0861889,-1.04814,0.366317,-0.951698,-1.02574,4.20854,-0.150967,-0.184773,-3.66032,-0.688884,-0.00236128,-0.522274,0.435039,-1.2193,1.55766,0.42131,0.978974,-1.44201,1.65666,2.28886,-1.00171,2.50332
-221.723,0.948954,0.0493512,6,63,0,235.021,0.435237,-0.424232,0.0282425,-1.45462,1.38033,1.54749,0.0290055,-0.166622,-0.804792,-0.616659,-1.11019,-0.671421,-1.47549,-0.861546,-0.398795,0.938085,-0.196311,-1.30129,-0.58239,-1.32612,-2.37169,0.324303,-4.87796,-1.74101,1.72954,-1.946,-0.0301518,-1.01762,0.255107,-0.899958,-0.0333344,2.91708,-0.109037,0.0938171,-1.74249,-0.953888,-0.328868,-0.69349,0.673506,-0.951291,1.55169,0.712677,0.77184,-1.72615,1.08799,2.10783,-1.21792,-0.213835,-5.20357,-0.77283,-0.156481,-1.56532,1.38381,1.01543,0.729777,-0.807417,-0.989317,-4.7834,-5.00303,-0.671421,-1.47549,-0.861546,-0.398795,0.938085,-0.196311,-1.30129,-0.58239,-1.32612,-0.648539,7.11355,-1.00541,-1.14824
-227.195,0.953794,0.0452959,7,127,0,237.333,-0.894847,1.74197,1.01723,2.4264,-1.39386,-1.1728,-1.04544,0.604264,0.728861,0.74949,-0.435971,0.617236,1.36097,0.89267,1.86377,-0.954616,0.112332,0.830949,0.495679,1.17824,-1.29474,-0.832823,-1.959,-3.12093,1.65431,0.843925,-0.612649,2.12852,0.400608,-1.3857,1.97135,0.17716,1.39003,-0.718399,-2.07303,0.244064,-1.41647,0.121506,1.65738,0.495624,-0.766748,-1.28561,0.663394,-1.01418,0.0706837,0.783042,-1.01058,1.00636,2.86399,1.72826,1.35634,4.56196,-1.58337,-2.25167,-1.20396,0.963522,1.07396,2.24511,-0.309979,0.617236,1.36097,0.89267,1.86377,-0.954616,0.112332,0.830949,0.495679,1.17824,2.83977,0.510442,3.20005,-0.92374
-224.467,0.997382,0.0420716,7,127,0,238.237,1.22107,-1.08843,-0.596631,-1.93308,2.05452,0.579134,-1.06862,-0.617371,-1.11019,-0.602795,-0.933614,-0.789671,-1.43172,-0.846685,-1.07708,0.608284,-0.265917,-0.100393,-0.224379,-1.18151,-2.41718,0.905903,-4.45853,-1.39512,-1.59515,1.13082,-0.577339,2.85885,1.37754,-1.16183,-1.27274,-2.14851,-1.91347,-0.695821,0.451578,0.0703138,0.310204,-0.624691,2.22969,1.24718,1.11926,2.03357,-0.699041,-0.00227924,-1.0432,0.294641,-0.295372,1.66173,-11.9898,-1.48207,-0.842584,-2.14681,2.05242,-0.516532,-1.40573,-1.90214,-1.73978,-21.0289,-13.5956,-0.789671,-1.43172,-0.846685,-1.07708,0.608284,-0.265917,-0.100393,-0.224379,-1.18151,0.155224,25.3659,-0.816389,0.454037
-223.548,0.999599,0.0431434,6,63,0,238.11,0.744663,-0.235085,0.307263,0.574675,0.567402,-1.44028,-1.88828,-1.01335,-0.971054,-0.86971,-1.45201,1.67618,0.132714,0.990474,0.842515,0.767017,-0.624383,0.185951,1.03097,-0.505576,-0.928654,-0.81607,-0.748106,-1.15613,3.31073,-2.16638,-0.385289,-0.547285,2.72049,-2.09537,0.183095,-1.79408,1.87957,0.221144,-0.879588,0.385253,-1.52811,-0.494376,-1.38989,1.13073,-0.601523,-0.104111,0.418879,-1.54669,-1.43907,0.586818,-1.14935,0.77465,9.46081,-0.386804,1.74301,8.81928,0.868719,-4.08209,-1.45662,-0.322587,0.741774,2.32327,-0.502798,1.67618,0.132714,0.990474,0.842515,0.767017,-0.624383,0.185951,1.03097,-0.505576,0.162004,-4.46241,7.92932,-4.14659
-224.984,0.982851,0.0444428,7,127,0,234.09,0.12042,0.183126,-0.0676495,-1.83402,-0.859407,3.03637,0.932714,1.43414,0.413068,-0.425848,-0.6051,-1.70707,-0.23631,-0.119517,-0.515085,-0.643728,0.852923,0.632501,-0.960871,0.763821,-2.55492,0.721954,-3.08719,-2.0961,-4.46868,1.15255,0.226942,-1.17991,0.0833424,1.06272,1.10458,0.708034,0.0385403,1.24345,-1.22065,0.142142,0.179793,-1.80512,-0.876789,-0.450293,-0.28855,-0.814001,-0.365346,-0.313753,-0.619569,-0.887148,-0.211642,-1.56698,-15.2983,-0.155195,-0.386862,-2.50854,-0.911482,2.17112,0.732643,0.814392,0.00085314,-30.0851,-3.00023,-1.70707,-0.23631,-0.119517,-0.515085,-0.643728,0.852923,0.632501,-0.960871,0.763821,-1.26243,15.0037,-0.159199,-3.82913
-226.34,0.992568,0.0440836,7,127,0,240.129,-0.865891,0.715896,0.768834,0.97179,3.29501,-0.669974,-0.788496,-0.0988095,-0.454142,1.79027,-0.101681,1.65046,0.423656,-0.510677,-1.03208,0.574766,-0.0771678,-0.74093,1.22196,-0.0427651,-1.17164,-1.92243,-0.779674,-1.73204,-1.04684,-0.201718,-0.900047,-1.04929,2.41145,3.71604,-0.882876,1.36574,2.51252,-0.594489,-0.620113,-0.401399,0.261544,-0.99847,-1.37032,-0.27873,1.52189,0.350639,0.531786,1.33252,-0.406117,0.458894,1.19669,1.44151,5.45066,0.440979,1.19593,6.33194,4.2746,-3.01893,0.102895,0.0367448,-0.0488771,2.76441,0.244085,1.65046,0.423656,-0.510677,-1.03208,0.574766,-0.0771678,-0.74093,1.22196,-0.0427651,0.686699,0.14594,7.78259,-0.573149
-217.46,0.999802,0.044676,6,63,0,232.66,-0.729951,2.12126,-0.363774,-0.698095,-0.934732,0.815689,-0.928129,-0.149873,0.476374,0.957885,-0.137158,-1.19509,-0.594196,-0.155282,-0.646974,-0.62829,-0.137683,-0.695331,-1.23189,0.0418578,-1.30977,-1.02594,-4.49269,-1.4909,0.858524,-0.678107,-0.237403,-1.58972,-4.02779,2.58348,0.140213,0.714744,-0.304356,-3.45157,0.640374,-1.03987,-0.224781,0.598594,1.26755,-0.325814,0.132137,0.905352,-0.66903,0.0320184,0.904539,-0.302903,-1.85865,0.221796,-4.78076,2.21138,-1.06669,-0.933529,-0.963287,0.37131,-1.43135,-0.930712,1.03488,-0.741391,0.106074,-1.19509,-0.594196,-0.155282,-0.646974,-0.62829,-0.137683,-0.695331,-1.23189,0.0418578,0.709427,-2.29879,-0.970732,-1.11068
-218.241,0.98747,0.0459892,6,127,0,232.488,-0.318514,-1.33685,0.929232,0.0500468,-0.268371,0.179598,-0.877515,-0.367679,-0.408459,0.0813823,-1.54871,1.08958,0.724801,0.274033,1.24195,-0.106046,0.569817,1.21401,1.55716,-0.0857836,-1.53381,-0.620951,-0.0202183,-1.36875,0.53491,1.21416,-0.329633,2.98884,-2.7014,-0.329506,0.207266,1.45894,-2.12407,-0.212436,1.37615,-1.46295,0.178328,0.194763,-0.0264006,-2.32289,0.908601,0.0517456,1.23099,-0.075383,-0.79547,0.181145,-0.566713,0.221077,-8.54685,-2.4686,0.97761,-2.46331,-1.39081,-2.98911,-3.83991,-1.50416,-0.249616,-1.68605,-4.30765,1.08958,0.724801,0.274033,1.24195,-0.106046,0.569817,1.21401,1.55716,-0.0857836,1.02595,3.67488,2.2727,-0.740213
-221.344,0.997251,0.0460593,7,127,0,231.962,-0.194824,-0.306342,-0.643446,-2.28914,-0.819371,-0.177969,-1.14381,0.791563,-0.83456,1.48052,0.654405,-0.653343,0.497995,-1.60977,-0.561696,-0.161706,-0.272808,-1.53264,0.453535,1.18933,-1.87907,-1.96947,-1.82897,-2.3134,1.6303,-2.6352,0.910306,1.03284,-0.723082,0.00853307,-0.342621,-0.198267,-0.395596,-0.130329,-1.85294,0.781375,1.10903,-0.507786,1.57845,-0.227442,0.50084,1.26929,2.15994,0.505639,0.119538,-0.567992,0.144788,-0.864133,-2.84694,-0.719193,-0.957442,-2.76027,-0.872995,-0.728859,-0.6829,1.03766,-0.897304,0.549292,1.28052,-0.653343,0.497995,-1.60977,-0.561696,-0.161706,-0.272808,-1.53264,0.453535,1.18933,-0.219154,-1.92558,0.109818,-1.11333
-222.561,0.998489,0.0471142,7,127,0,233.985,-0.558514,0.86992,-1.78469,0.0400558,1.08589,1.36789,0.964405,1.32871,-0.290626,-0.239349,-1.22279,0.272175,-1.18848,1.93551,0.557543,-1.08167,0.580162,1.14828,-0.664863,-0.907951,-2.20954,-0.625025,0.136675,-1.45445,-1.74494,-1.69303,0.458795,1.87918,0.937112,-1.9046,-0.0648391,-0.715354,0.631349,-1.05314,-0.572191,0.551626,0.247863,0.427744,-2.21802,0.708113,-0.108971,2.96472,-0.223913,-0.796983,-1.25574,0.569651,1.52718,0.608341,5.88513,0.669674,-2.02139,0.611786,2.33644,6.06528,3.93464,2.34929,-0.498271,0.282173,1.43807,0.272175,-1.18848,1.93551,0.557543,-1.08167,0.580162,1.14828,-0.664863,-0.907951,0.566708,-3.90706,8.98441,1.33795
-215.837,0.9973,0.0483037,6,63,0,226.906,-0.761998,0.728431,1.43148,0.719739,-0.849647,0.675075,0.609431,0.264702,-1.04081,0.179382,0.0882113,-0.826169,0.221441,0.31218,0.103071,0.882076,-0.274649,0.371647,-0.555778,-0.462485,-2.06805,-0.382963,-1.72718,-1.9866,-1.06149,-0.591521,1.42554,-0.52958,-1.24606,-1.1379,-2.49429,-1.99459,0.170303,0.204109,1.55801,0.00762288,1.16038,-2.00754,-0.709244,0.886757,-0.552362,-1.34452,0.768802,0.970401,0.437291,-0.326234,-1.39413,0.0437335,0.478892,0.413332,1.32407,1.40795,-1.02951,-0.120511,1.99994,0.238749,-1.1954,-2.26311,3.42429,-0.826169,0.221441,0.31218,0.103071,0.882076,-0.274649,0.371647,-0.555778,-0.462485,-0.819426,-0.470541,-0.360397,-0.641044
-214.296,0.97625,0.0493765,6,63,0,226.935,-0.339278,-0.365468,-0.348584,-0.518624,0.0634723,0.764519,-1.06471,0.433396,0.794748,1.08395,-1.31178,0.726778,-0.899353,0.924332,0.0223977,0.477939,-0.248836,-0.159605,-0.393834,0.399925,-0.977121,-1.23243,-1.65327,-1.617,-3.52036,-1.57737,-1.23855,1.27756,-1.20747,-0.0550306,0.944697,-0.218659,-0.166536,1.87618,0.619092,-0.405566,-0.205938,0.763986,0.132952,1.2643,-0.426139,0.440688,-0.884653,-0.33578,2.41565,-0.923203,-0.72469,2.2281,6.97212,-1.39352,-0.442329,1.33426,0.118002,1.58636,-0.141622,1.5133,2.6584,3.45663,-1.42391,0.726778,-0.899353,0.924332,0.0223977,0.477939,-0.248836,-0.159605,-0.393834,0.399925,0.735917,1.87106,-1.43557,-0.348998
-214.06,0.986633,0.0482342,6,63,0,226.395,-0.405289,0.0355744,-0.0310411,-0.562093,0.369228,0.983012,-0.386811,0.812153,-0.101025,0.748673,-2.00509,-0.193725,-0.559723,1.09531,-0.371275,0.246012,-0.424351,-0.0996345,0.291494,0.521599,-0.441877,-1.30154,-1.29222,-1.58807,-1.51056,-1.7045,-0.8204,-0.582862,-0.67307,-0.257012,-4.22688,-0.626111,2.78227,0.930724,1.87599,1.27197,-0.778623,0.00206149,1.06257,0.463361,0.195262,-0.190771,-1.00233,-0.0756484,0.720259,-0.132571,-0.807232,-0.62949,1.68645,-1.71752,-0.564646,-0.505407,0.518424,2.91381,-0.79372,3.50163,0.149899,1.51038,-2.23455,-0.193725,-0.559723,1.09531,-0.371275,0.246012,-0.424351,-0.0996345,0.291494,0.521599,4.78503,0.33011,-1.02553,-1.47361
-215.308,0.994513,0.0481766,6,127,0,224.69,-0.441642,-0.0995643,0.132172,-0.171563,1.07658,0.377439,-1.05287,0.448791,-0.42603,0.693286,-1.80203,-0.883157,0.965976,0.513673,-0.434827,1.33244,1.27725,0.465984,0.507644,0.25523,-1.71103,-1.47784,-2.11334,-0.680082,-1.74897,-0.286181,-0.196701,-0.867364,-0.713383,1.42761,0.660176,1.49219,0.216235,0.627238,-1.91956,0.260981,-1.42313,1.0095,-0.0818217,-0.610164,-1.52189,-0.795606,0.0125153,0.472689,2.37896,1.00697,0.794886,-1.05895,-4.9599,-0.658559,-0.110174,-0.296439,1.0493,-1.0378,-3.02553,1.42131,-1.44831,0.711271,-2.11076,-0.883157,0.965976,0.513673,-0.434827,1.33244,1.27725,0.465984,0.507644,0.25523,-0.662571,-0.716095,-0.746392,2.16054
