# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=917402092
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_adjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_adjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,sigma.1,sigma.2,sigma.3,sigma.4,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_beta.20,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_beta.20,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4
-209.201,0.995604,0.0419645,6,63,0,230.222,-1.06628,0.552821,1.3502,1.23616,0.0622411,0.111768,0.209138,0.402552,-0.630623,-0.34063,0.665412,0.535954,-0.317059,-0.140138,-0.387544,-0.0341525,0.31815,0.245943,-0.781666,1.83161,1.22447,-0.673616,-1.22212,-2.0597,-0.747575,-5.19544,1.95839,3.72241,0.258923,3.53206,-2.72224,-1.07124,1.12146,-1.23927,2.40513,-0.504051,-0.320581,1.99786,0.283337,-0.0465648,1.16266,0.686656,-1.56239,-2.76409,0.911101,0.560841,0.415824,-0.640601,-0.166249,-0.453134,-6.31143,-0.272921,-1.71082,-0.204904,-0.263505,-0.571248,1.9866,-0.177413,-1.40098,-0.257853,-1.56354,1.21966,-0.317059,-0.140138,-0.387544,-0.0341525,0.31815,0.245943,-0.781666,1.83161,1.22447,-7.07491,-1.82213,-1.15878,0.472978
-214.517,0.993722,0.0428643,7,127,0,221.827,0.808372,-0.289409,0.536271,-0.141878,-1.17697,-0.393086,-0.179665,0.0136628,-1.53836,-0.924775,-0.773121,-0.444633,-0.800804,1.15043,1.90877,0.476914,0.169679,-0.740348,0.551023,-2.03907,0.993402,-0.280574,0.172638,-0.726941,-1.31492,-1.41088,-0.228271,-2.45414,1.81889,0.719824,-1.29153,-0.938496,0.73906,-1.09802,0.317948,-0.288932,-0.25185,0.824347,-0.807375,-1.02746,0.0545088,-0.757047,0.281618,0.722849,0.301733,-1.0516,1.27212,-1.58808,-0.0609726,0.230139,-7.96027,-1.77869,-3.00788,-6.48828,-4.56137,2.24469,0.135987,-1.2394,-2.28509,-0.330537,-16.0426,4.40383,-0.800804,1.15043,1.90877,0.476914,0.169679,-0.740348,0.551023,-2.03907,0.993402,-0.541974,9.83777,0.954678,0.997183
-218.354,0.994287,0.0435709,7,127,0,236.681,-1.09716,0.497918,2.2734,1.03704,0.197797,-0.594066,-0.0645789,0.702878,-0.842923,-0.171839,2.0376,1.50703,0.565391,-0.663468,-1.72202,-1.01491,-0.389818,-0.0554856,-0.526249,1.87914,-0.748156,-1.22441,-0.929988,-3.35946,-1.62975,1.70756,0.589695,-3.89223,0.815198,3.94378,3.06074,0.0159814,-0.520286,2.2486,0.870004,-1.5812,-1.79513,-0.585587,1.39499,0.806956,0.000858715,-0.981732,-1.9085,0.88137,2.96615,0.589284,-1.49651,0.199423,0.245523,0.344695,12.9005,0.619462,1.9218,1.1105,1.19838,1.52668,1.31804,1.28019,0.700164,0.704466,5.61695,3.45056,0.565391,-0.663468,-1.72202,-1.01491,-0.389818,-0.0554856,-0.526249,1.87914,-0.748156,-4.42787,9.6168,-0.385683,-0.521155
-209.76,0.999673,0.0443318,7,127,0,225.756,-0.805647,0.761958,0.725898,0.315203,-0.0874607,0.294412,-0.0791359,0.427089,-0.895049,-0.851028,-0.00130899,-0.124471,0.260465,-0.777261,0.911056,0.856564,-0.417858,-0.0114959,-0.0739664,0.250154,-0.632647,-0.353796,-2.24589,0.0579097,-1.35542,0.369623,3.24447,2.95893,2.28552,1.42047,-1.78667,0.032692,0.0654319,-0.0996283,0.769345,1.61228,2.97246,0.708314,-0.988772,-1.45874,-0.488717,-0.53845,-0.0628436,-0.599438,2.17283,-1.26289,-0.0225113,0.426787,-0.211465,-0.656207,6.25191,1.61109,-3.10926,7.89185,-0.473887,9.8123,-0.633709,0.295952,-0.0312534,-0.498623,0.320689,0.300455,0.260465,-0.777261,0.911056,0.856564,-0.417858,-0.0114959,-0.0739664,0.250154,-0.632647,-1.09751,-0.947479,3.54569,-1.42664
-217.95,0.998763,0.0456581,6,63,0,224.505,-0.520391,-0.598293,1.19075,0.399349,0.106567,-0.0733572,0.810851,0.751818,-0.762,0.301916,0.736206,0.0812427,-0.576162,0.663814,1.15808,-0.669139,1.2558,-0.177019,1.16922,0.418261,2.05731,-0.624146,-4.1443,-3.09443,-3.07206,-0.227128,2.26711,-1.07077,0.0634563,-1.80059,0.329593,0.405995,0.0687264,-0.924415,1.1556,-0.0702509,-0.0614158,0.0610358,-0.610147,1.27697,0.469465,-0.187346,-0.0642767,0.0363892,0.303543,0.538864,0.67084,-0.0396114,1.53527,0.988557,3.44808,-2.36809,-0.47864,-1.53151,1.45808,4.88945,1.26971,0.125846,-0.0502995,1.30266,0.713331,0.167037,-0.576162,0.663814,1.15808,-0.669139,1.2558,-0.177019,1.16922,0.418261,2.05731,-2.93848,-0.994016,-0.8857,-0.807295
-211.885,0.992939,0.0469007,7,127,0,226.794,-0.675445,0.760094,1.93272,0.721834,0.734008,-0.00914965,-0.130246,-0.0685542,-0.0577944,-0.864266,-0.0408317,-0.69408,-0.0554866,-0.318138,-0.783806,0.50927,-1.21926,-0.231709,-1.12433,-0.353503,-1.2904,-0.250663,0.326872,-0.624802,-0.593137,-2.74067,2.00272,-0.667248,-1.31443,0.411477,4.64898,-0.867014,-0.281396,1.45561,-0.691348,-0.944608,-0.533032,1.31501,-1.1146,-1.18418,0.387565,-0.335446,1.11154,1.978,0.650635,-1.34908,1.4099,-1.10338,0.666328,-0.435659,16.5256,2.00904,5.29758,11.7559,2.75239,4.97319,1.44191,-0.0173864,7.5356,-0.628209,27.5672,-4.45065,-0.0554866,-0.318138,-0.783806,0.50927,-1.21926,-0.231709,-1.12433,-0.353503,-1.2904,8.50081,1.8667,7.95616,-1.5885
-214.467,1,0.0475143,6,63,0,224.522,-0.599066,0.574532,1.74871,0.774717,0.400073,0.233843,0.568997,0.793873,-0.579035,-1.24642,-1.07613,-0.944903,-2.45195,-1.40488,0.428955,1.23623,-1.79239,0.318188,-1.19486,-0.451002,-0.226144,-0.268765,-0.680951,-2.05686,-1.1926,-1.38014,-0.320829,-1.50256,0.277099,-2.92114,-0.144208,0.00917253,1.16098,-2.24517,0.414322,-1.06935,-0.893414,-1.5918,-0.671502,1.27944,0.0538396,0.0889278,0.521005,0.46601,0.0608547,1.13195,-0.0835133,-0.169967,-1.20194,-1.31338,-10.9516,-1.246,-0.330995,-4.10112,0.487094,-1.03928,1.29695,-0.581081,-1.22054,-2.37332,-7.41198,0.15116,-2.45195,-1.40488,0.428955,1.23623,-1.79239,0.318188,-1.19486,-0.451002,-0.226144,-7.6316,5.28868,-1.73006,-0.0670553
-214.077,0.972268,0.0489033,6,63,0,227.718,0.017824,0.968891,1.28374,0.440926,0.370814,0.323888,0.0367356,0.341313,-0.663478,0.393167,-1.24876,-1.8852,-0.902783,-0.242053,-0.556978,0.0166883,-0.76546,0.378221,-1.2762,-0.38601,1.85433,-0.158281,0.236631,0.1926,-0.673703,-1.49824,1.02737,3.30979,2.21363,0.056134,-0.663962,0.847529,0.608019,-0.86855,-1.69429,0.325574,-1.0694,-2.17275,-1.38431,0.623498,1.02259,-1.68088,0.204773,-0.772291,-0.345299,-0.375929,2.10211,1.4746,0.543083,-0.155564,-19.4577,0.62186,-2.75467,-21.8736,-5.08089,-6.39253,-4.96676,-3.55507,-3.98379,1.31591,-17.508,-10.3009,-0.902783,-0.242053,-0.556978,0.0166883,-0.76546,0.378221,-1.2762,-0.38601,1.85433,-9.66124,36.4363,-8.42657,-0.840791
-214.854,0.981008,0.0472417,6,63,0,229.622,-0.698002,0.505544,1.45395,-0.000888214,0.579763,-0.973909,-0.778245,-0.324826,-0.385834,-1.41055,0.787244,-0.295584,1.49133,-1.1764,0.696542,0.678785,1.22121,0.475595,1.87369,-0.808092,0.0365996,-0.820184,-0.994522,-2.82412,-2.40176,0.639685,1.50965,-0.43583,-0.225119,1.26622,0.890013,2.15711,0.202568,-0.164086,2.153,-3.13139,-1.00083,-0.823729,-0.193361,-0.56252,0.163981,-0.938793,0.357849,-1.83477,-0.229955,1.60751,-0.49121,-0.87836,1.14839,1.29689,-9.75657,0.377783,0.169323,-3.06093,1.52809,-2.14162,-1.05552,-1.59739,0.494711,-1.39644,-2.5118,-0.347305,1.49133,-1.1764,0.696542,0.678785,1.22121,0.475595,1.87369,-0.808092,0.0365996,-1.40246,-3.21196,-0.809702,-0.170682
-217.092,0.995591,0.0465583,7,127,0,227.77,-0.396108,-1.28337,0.865019,0.603904,-1.16671,-1.34945,-0.120511,1.22523,0.00837176,-1.21373,0.527922,-1.23325,-1.09326,0.854339,-0.34616,-1.10457,0.331337,1.46159,-1.10524,1.27812,0.482847,-1.19526,-2.17387,-1.64534,-2.64592,-0.379871,-0.148892,-1.92066,-0.691569,-2.75122,2.08386,1.16823,0.851589,-1.69432,1.64494,-1.2309,0.405376,-0.99184,0.844401,-0.5923,0.336675,-1.57246,-1.46726,-1.75587,0.535747,-0.583446,0.38554,0.542055,-0.755846,-0.280087,-2.07088,-2.00855,-0.418292,0.616373,-1.88444,-0.702199,-0.167608,0.944063,1.17574,-0.935111,0.242705,-1.13852,-1.09326,0.854339,-0.34616,-1.10457,0.331337,1.46159,-1.10524,1.27812,0.482847,-3.71621,-1.15367,0.578593,-0.171007
-216.954,0.996664,0.0474105,7,127,0,230.986,-1.00102,1.26241,1.14339,0.20468,0.20617,-0.378482,0.605462,-0.13746,-2.41282,0.678657,0.757309,0.512779,1.23554,-0.629287,0.335414,0.882748,-0.13502,-1.05864,-0.862874,-1.01537,-0.561989,-0.833104,-0.0752172,-4.29013,-2.27896,-2.54618,0.316359,0.955759,-2.01175,2.45417,1.5483,-0.554027,-0.294746,-0.0110663,-1.69784,-0.383929,-1.95339,-0.419311,-0.74911,0.0871537,-1.03394,-0.469432,-1.37958,3.31356,-0.882583,-0.496765,0.536744,0.600902,-0.396833,1.06268,7.17458,2.3157,-0.427622,-1.53445,1.84275,3.24396,1.40358,-0.781524,-2.33766,1.95034,3.88893,4.96438,1.23554,-0.629287,0.335414,0.882748,-0.13502,-1.05864,-0.862874,-1.01537,-0.561989,-1.49347,4.58183,-0.965049,-0.593406
-214.904,0.999694,0.048377,6,63,0,224.532,-0.555013,-0.0996327,1.53565,1.41142,0.203889,-0.407424,-1.29644,0.882219,0.00616365,-1.47142,0.148581,0.0457757,-1.11381,1.07694,-0.169713,-0.751757,1.55016,1.0375,0.744876,0.613466,0.585109,-0.880542,-0.526008,-2.39926,-0.713342,-0.454545,-1.04272,0.282957,1.20129,2.75784,0.681035,1.05488,-1.44303,-3.11104,0.678876,1.12683,0.889304,0.544066,0.242688,0.308533,0.490754,1.2164,-0.414198,-0.594104,-0.926207,-0.0194076,2.55786,0.34035,-1.30098,0.205159,3.26258,-0.64638,0.49073,1.91733,0.305641,-1.11777,-2.69976,4.6093,4.31768,-2.61252,1.09021,1.36019,-1.11381,1.07694,-0.169713,-0.751757,1.55016,1.0375,0.744876,0.613466,0.585109,-3.80292,-0.208963,0.201566,7.88379
-211.683,0.999975,0.0496771,6,63,0,224.714,-0.797361,-0.117782,1.64324,0.662811,0.353097,-0.735892,-0.964146,-0.0306009,-0.602666,-0.625515,0.481923,-0.241021,-1.62873,1.33136,0.641554,-1.06078,0.793766,1.08735,0.657046,0.791778,1.11161,-0.366546,-0.204016,-3.444,-1.74274,-1.60558,0.288177,-0.110491,-3.12579,0.57146,-1.04773,1.58892,-2.29166,-3.17925,2.46734,0.108163,-0.345655,-0.228579,-0.0332145,1.07922,-0.00044095,-1.60629,-0.284678,-0.392411,0.110916,0.260178,2.11423,0.264928,-0.954603,-1.05669,-8.31191,-1.65839,2.78563,-1.04054,0.808233,-4.56696,-1.7741,-1.81654,0.434929,-0.353576,-3.60637,-2.28046,-1.62873,1.33136,0.641554,-1.06078,0.793766,1.08735,0.657046,0.791778,1.11161,2.83636,-1.66324,-0.945845,-0.0406429
-214.744,0.989316,0.0510215,6,63,0,222.565,-0.560489,0.655171,0.31584,1.25285,-1.00775,-0.379012,-0.710834,1.12928,-0.728857,0.339072,0.725411,0.116936,1.20418,-1.07292,-0.947659,0.756255,-1.23189,0.377602,-0.335653,0.980479,-0.693589,-0.62088,-0.906964,-4.13643,-1.23176,1.60672,-0.261401,0.883392,-1.77923,1.12733,-0.729391,1.6548,-0.297894,-0.680734,-1.09205,0.530223,-1.07385,1.07715,-0.892841,-0.153466,0.635923,-0.297789,-1.49535,-0.63607,-1.24738,-0.775271,-1.49824,-0.416635,0.701752,-0.44359,6.92292,1.73762,-2.58498,2.41754,-3.09281,3.23306,-0.207487,2.8109,0.910932,1.96617,3.28906,0.574698,1.20418,-1.07292,-0.947659,0.756255,-1.23189,0.377602,-0.335653,0.980479,-0.693589,0.207852,1.31698,-0.735158,1.25466
-217.576,0.997853,0.0511724,6,63,0,226.728,-0.348231,-0.46897,2.14288,0.524387,-0.271604,-1.64724,-0.531427,-0.416133,-1.81265,0.810355,0.0981517,-0.900623,-2.03563,0.064459,-0.684377,-0.377122,1.96856,0.393778,0.332867,0.260956,1.1169,-0.810891,-0.365721,-2.94937,-3.27722,0.182903,-1.04911,2.08653,-1.77361,2.14159,-0.43192,0.779174,-0.831409,-0.802556,-1.76072,0.110668,-1.72346,-0.661771,1.06628,1.08823,-0.540799,1.05999,-0.458202,0.363979,-1.10036,0.153964,-1.83072,-0.013322,1.13365,-0.244156,-9.45327,-1.33563,2.84987,-0.889169,-1.06673,-3.91366,-0.92108,-1.43076,-1.63786,1.80736,-3.70457,-3.41403,-2.03563,0.064459,-0.684377,-0.377122,1.96856,0.393778,0.332867,0.260956,1.1169,4.9785,1.58409,-0.727238,-0.466809
-222.794,0.99229,0.0522775,6,63,0,236.429,0.0566373,1.16259,1.34201,-0.400909,-0.786558,-1.95488,-0.741867,-0.453861,-1.97458,-1.14857,-0.757922,-1.41784,-0.49835,-1.18084,-1.36051,-0.0187851,1.91987,-0.341039,0.380621,-0.780765,0.627228,-1.41192,-1.44403,-6.81485,-2.84289,3.55608,1.09131,-3.00995,-0.2251,-1.13785,1.47264,0.323856,1.04802,1.09134,-2.24282,1.24323,0.172611,2.01429,0.0190646,0.786109,0.343207,-2.0264,-0.358703,-0.327194,-0.422015,-1.19783,-0.849296,-0.914817,-0.879594,0.51408,2.87974,1.6303,0.522925,-1.48765,-0.286118,-1.03736,-0.489143,-0.844049,-1.37287,-0.737179,-0.969528,-0.540052,-0.49835,-1.18084,-1.36051,-0.0187851,1.91987,-0.341039,0.380621,-0.780765,0.627228,-4.82612,-1.84821,-0.99798,-0.850978
-223.301,0.998888,0.052749,6,127,0,238.962,-0.170383,0.0547066,1.54931,1.18838,-0.781435,-1.33671,-1.14842,-0.996718,-0.117456,-3.2307,0.658801,-0.783645,0.405549,-0.501794,-0.845793,0.565176,-1.21724,0.529636,-1.21208,1.21009,-0.700286,-1.13254,-1.31993,-5.09702,-1.06714,-3.79046,-2.81731,-1.1286,1.92858,0.617593,4.03791,-0.256142,0.843895,1.16249,0.115202,0.340052,1.35074,0.456783,1.15515,1.32479,-0.119504,-2.11532,0.338357,-0.664779,1.21086,-0.395329,-1.35116,0.3532,1.52302,-0.465432,-6.23836,-0.256784,0.456276,0.839312,-1.60251,-3.97826,-0.871827,-2.52576,3.70532,-4.66444,-0.370182,-1.37574,0.405549,-0.501794,-0.845793,0.565176,-1.21724,0.529636,-1.21208,1.21009,-0.700286,-1.97608,-0.946749,-0.969977,8.05501
-219.888,1,0.0539733,6,63,0,234.367,-0.624952,-0.580948,1.79034,0.820289,-0.304823,-0.824658,-1.06543,-0.3126,-0.320828,-1.40071,1.91673,1.2141,0.94382,-0.656601,-0.695327,1.2586,-1.1792,0.974646,0.349414,-0.333237,0.0167381,-1.02778,-2.88686,-5.06461,-2.95261,0.263555,-0.601287,0.342015,-0.88571,1.81908,1.6237,0.654835,1.72836,-1.10206,3.95389,0.662589,1.93993,-0.060331,0.251604,0.605494,-0.268054,0.788223,-0.147714,1.78083,-1.86773,0.6072,2.70587,-0.409662,0.571647,-0.835562,-11.2058,-1.66404,0.510235,-0.64934,-0.534438,-0.799731,-1.22152,-1.31583,0.372982,-1.3027,1.24815,1.29279,0.94382,-0.656601,-0.695327,1.2586,-1.1792,0.974646,0.349414,-0.333237,0.0167381,-3.71142,-2.1302,-1.00825,-0.562662
-213.301,0.996529,0.0553371,6,63,0,229.802,0.221852,0.487872,0.276447,0.374473,-0.1805,-0.437064,0.145729,-0.639906,-1.26464,-0.599579,-0.934632,-0.94495,-1.45726,1.34116,0.727081,-0.464264,-1.50621,-1.0747,-0.0105585,0.408576,-0.0691049,0.181212,-0.371454,-3.19941,-1.96362,0.87261,-1.88033,0.0218868,-0.0263704,-0.472463,-1.91299,2.3053,1.04164,1.54646,-0.0840098,-0.251155,-2.6947,-0.0786224,-0.0643149,0.347852,-1.28925,2.13418,-0.453921,-0.403416,0.256817,0.0542037,-0.600808,0.925124,1.62568,-2.20286,-13.3681,2.78247,-7.48471,-2.30615,-0.763289,-4.87095,0.478559,-5.03313,-2.95396,-0.437437,-11.7116,0.45862,-1.45726,1.34116,0.727081,-0.464264,-1.50621,-1.0747,-0.0105585,0.408576,-0.0691049,4.03699,8.43591,-1.07814,0.333052
-211.32,0.999283,0.0562964,6,63,0,219.706,0.0668518,-0.902317,0.723524,-0.364591,-0.864897,-1.02816,0.198602,1.45714,-1.16488,-1.13875,0.243719,0.308148,1.41997,-0.261682,-0.30093,-0.269654,0.287379,0.0442225,0.876181,-0.775706,0.253091,-0.574269,-1.43974,0.0115976,-2.6423,1.15504,-0.630183,-0.857363,0.715267,1.55357,-1.16528,1.71499,-0.313281,-0.975332,-0.299965,-0.955636,-0.766833,-0.732093,1.38792,0.65462,-0.975193,-1.58385,-1.21202,0.312323,0.237387,0.176934,0.560575,1.23253,-0.703466,0.624531,-11.2495,-2.69794,-1.05288,-9.74733,-3.5337,-4.49368,0.0153594,1.2583,-0.612123,-0.846753,-2.68327,0.553286,1.41997,-0.261682,-0.30093,-0.269654,0.287379,0.0442225,0.876181,-0.775706,0.253091,0.304411,-1.40083,6.96032,-0.294118
-210.701,0.999744,0.0575898,6,63,0,222.721,0.0023712,-0.732266,0.781075,-0.233675,-0.939646,-0.938725,-0.0025579,1.62473,-1.1768,-0.916069,0.413035,0.30208,1.42784,-0.173522,-0.0663861,0.0182418,0.397542,-0.207923,0.920175,-0.917469,0.0832745,-0.540779,-1.37706,0.0598449,-2.52478,-0.804369,2.1958,1.18807,2.3562,-1.26587,1.91407,-2.44868,1.40241,-0.141227,2.22457,1.42721,-0.0915699,-0.0824697,0.51461,1.31156,1.1407,0.652535,-1.38824,0.228871,-0.975892,-0.70755,0.550409,0.428777,-0.318646,0.436985,-3.97087,-2.02387,-0.250494,-0.799765,-3.96871,-2.8731,-0.593866,1.7978,-0.334185,-0.337787,-0.87482,0.58741,1.42784,-0.173522,-0.0663861,0.0182418,0.397542,-0.207923,0.920175,-0.917469,0.0832745,-1.77548,-1.19342,4.63675,-0.441432
-213.988,0.98742,0.0589492,6,63,0,225.79,0.685879,0.802133,1.28321,0.935487,0.558273,-0.186747,0.331504,0.0845201,0.269957,-0.327774,-1.34749,-1.58935,-1.82379,-0.801847,-1.05656,-0.541973,0.844655,0.925159,-0.735252,0.936528,0.0925686,-0.128198,0.191467,-3.10451,-4.03884,-0.377983,1.06268,-0.92604,4.17881,1.25419,1.90791,-0.208776,-1.80872,-1.08609,0.780353,1.36401,-1.65986,-0.0775544,0.985367,1.11171,1.16184,-1.18019,-0.6052,-0.701395,0.63351,-0.355798,0.451287,0.41186,-0.422654,-0.506226,-9.26891,0.849774,-0.817344,-1.57901,1.12879,-4.1326,-0.150784,-2.24863,1.68572,-0.364187,-13.5935,-1.39888,-1.82379,-0.801847,-1.05656,-0.541973,0.844655,0.925159,-0.735252,0.936528,0.0925686,-3.81632,16.4096,-1.21791,-0.940715
-210.97,0.788644,0.0587844,6,63,0,228.052,-1.11244,0.112504,1.70573,1.09534,0.00414129,-0.17425,-0.93741,0.91051,-1.46841,0.351021,1.471,-0.149138,1.38668,-0.103879,-0.246364,0.583059,-1.03114,-0.0503366,0.0693173,-0.675232,0.00617795,-0.392325,-1.69033,-1.40151,-2.43787,-0.310397,1.36995,0.252133,0.18304,0.965234,-1.39804,-0.299744,0.726546,0.841876,2.14413,-2.39152,-0.0731588,-1.17097,-1.46194,-2.12246,0.191967,0.144029,1.48925,-0.974575,0.758937,0.403697,-3.75376,0.92278,-1.1643,1.49412,-3.71476,-1.19507,2.03928,1.35086,-1.83987,0.760389,-2.04727,0.132552,-1.71924,1.49166,1.25906,-0.417215,1.38668,-0.103879,-0.246364,0.583059,-1.03114,-0.0503366,0.0693173,-0.675232,0.00617795,0.24062,-1.08733,0.686067,-1.28563
-212.695,0.986148,0.0387622,7,127,0,223.209,1.10688,-0.854415,0.300815,-0.0128159,-0.590546,-1.46768,-0.770393,0.806556,-0.0540099,-0.725379,-0.625048,-0.549247,-0.882456,-0.342713,0.666472,-1.7897,0.618967,-0.555888,-0.108109,0.404911,0.498911,-0.138018,0.411806,-1.1163,-2.40926,0.146821,0.914781,-1.04498,0.858593,1.18993,-2.20771,-1.27261,0.629595,-0.0763969,1.46891,2.58508,0.381979,1.02367,-0.640458,0.445009,0.187389,-1.12615,-0.784334,-0.160666,-2.14349,0.130558,-2.1034,-0.66424,0.803378,0.0111534,0.530619,-2.66243,-0.212043,0.95685,0.889674,-7.82777,-0.949323,1.09526,4.0536,0.545821,-8.75467,6.71048,-0.882456,-0.342713,0.666472,-1.7897,0.618967,-0.555888,-0.108109,0.404911,0.498911,6.67761,1.60357,0.85799,-0.18185
-207.749,0.999397,0.0386308,7,191,0,216.811,-0.856586,0.240831,1.4493,0.934026,-0.0536966,0.0117797,-0.259845,0.269456,-0.585215,0.129946,-0.157555,-0.599149,0.722652,0.159577,-0.685078,1.75021,-0.622608,0.667172,0.199879,-0.395716,0.0406327,-0.549832,-0.797063,-0.799742,-1.29272,-2.63699,-0.236531,2.3518,1.14308,-0.109187,-1.44025,-2.34611,0.661193,2.84338,0.570996,1.91831,0.561065,-0.645745,-1.25752,-0.0458137,-0.64857,0.435067,0.580141,-0.518925,-0.100323,0.679471,0.0894061,-0.204318,0.360806,0.0640729,0.30114,-0.464431,0.308259,2.83802,-1.50043,1.75344,-0.71465,-0.657186,0.726568,1.35321,0.120865,-0.355839,0.722652,0.159577,-0.685078,1.75021,-0.622608,0.667172,0.199879,-0.395716,0.0406327,-3.73786,-0.738994,2.63725,-1.28558
-206.787,0.998204,0.0395615,7,127,0,215.729,-1.07487,0.415874,0.372052,0.0630785,0.13833,-0.291958,0.313791,0.593526,-0.856226,-0.612224,0.427454,-0.120153,1.18527,0.115997,-0.383841,0.0964293,-0.398955,-0.543644,0.932979,0.441938,0.837205,0.510513,0.62906,-1.51467,-0.715355,-0.989058,0.990293,1.93459,1.15922,1.67233,-0.380009,0.478844,-0.820631,-2.93838,0.697961,-1.36185,-1.16049,0.654613,0.148019,-0.643964,1.49064,-0.587236,0.695709,-0.0231362,-0.608409,0.154784,2.17648,-0.189729,0.341699,0.693588,-4.71738,4.76957,-5.08006,-6.8147,2.14578,-2.94788,2.25651,2.59666,-3.62006,-1.82069,0.963437,-7.48891,1.18527,0.115997,-0.383841,0.0964293,-0.398955,-0.543644,0.932979,0.441938,0.837205,2.08694,1.99033,-0.724785,3.31912
-211.761,0.96068,0.0404016,6,127,0,223.335,-0.294426,-0.429921,1.23976,1.08267,-0.793802,-0.47986,-1.48346,-0.425757,-1.10724,-0.298891,0.230172,0.0984471,1.1656,0.196232,-0.713239,0.323212,2.0322,0.203863,0.00784259,0.268677,0.951614,-0.867234,-2.09125,-2.03696,-1.12442,-2.31928,0.0752167,-3.37711,1.09553,1.58447,1.41624,2.59633,0.710841,-0.0901136,0.250242,-0.115853,1.00003,0.95532,0.0739718,-0.236423,0.0916226,-1.04364,-0.586586,1.09072,0.415437,0.715386,3.15504,1.66569,0.70209,-0.287267,-1.45518,-1.21499,-0.0205278,0.987724,-1.78165,0.498733,-1.96086,-1.20208,0.0770529,0.904004,-0.128773,0.314001,1.1656,0.196232,-0.713239,0.323212,2.0322,0.203863,0.00784259,0.268677,0.951614,-3.09847,-0.937866,0.211035,-0.882442
-212.828,0.99607,0.03821,6,63,0,221.924,0.0729136,1.34449,2.00245,0.547191,-0.65817,-0.154807,-0.37031,-0.50171,-0.937293,-1.55867,-0.171224,0.518613,0.467329,0.920632,-0.341077,-0.141773,1.39883,0.157034,-0.0222932,0.766961,1.69014,-0.256455,-1.66436,-1.50819,0.427104,-2.35231,-2.76439,-1.62741,1.27368,-2.15489,-1.08051,-2.48676,-1.051,-0.0922474,0.911643,0.293936,-0.298409,1.01581,-0.303277,-0.612936,0.31981,1.56921,0.142177,0.0285967,-0.288221,0.340154,-0.957466,-0.759052,-0.265667,-0.411799,-7.11873,2.2512,0.579256,-3.03955,-3.29369,-1.60509,4.16363,-3.07952,-5.21889,-9.22403,-1.52862,0.514536,0.467329,0.920632,-0.341077,-0.141773,1.39883,0.157034,-0.0222932,0.766961,1.69014,-0.854566,-0.580384,-0.761263,15.0847
-210.653,0.999823,0.0388435,7,127,0,220.947,-0.0897555,-0.692841,0.737743,0.619547,-0.137864,-0.651334,-0.757998,0.53537,-1.38392,0.100542,0.0872821,-0.0170202,-0.466325,-0.918907,0.350268,-0.553426,-1.33998,-0.150174,-0.0447178,-0.498377,-1.69409,-0.132833,-2.87873,-2.69167,-1.22126,-0.368561,-1.62757,3.87162,0.687439,-2.00037,-0.780874,-1.2586,-1.20298,-1.30439,1.77677,-1.43204,2.27227,-0.0368998,-0.27333,-0.255498,0.834014,0.53081,-0.214675,-0.231255,0.90042,-0.397047,0.510614,-0.543239,-0.0826601,0.770653,6.4262,-3.40396,0.448064,2.62147,3.07001,0.691052,0.158835,1.4092,-1.39407,2.83695,0.138561,0.297938,-0.466325,-0.918907,0.350268,-0.553426,-1.33998,-0.150174,-0.0447178,-0.498377,-1.69409,0.479047,-0.944679,-0.510845,-0.0795718
