# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1480661404
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_adjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_adjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,sigma.1,sigma.2,sigma.3,sigma.4,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4
-214.906,0.998888,0.015,8,255,0,227.988,0.914382,0.274376,0.460026,-0.674405,-0.402966,-0.462014,-0.911324,-0.0453967,-0.449909,0.148655,-0.0787749,0.565088,1.63722,0.455879,0.280188,0.58754,-0.678521,1.88349,-2.50916,0.488468,0.402291,-0.416973,1.79091,-1.1355,-0.134007,-0.390388,-2.18176,2.25592,-1.42926,-1.69952,-1.50454,1.67968,2.04972,0.0982802,0.710499,1.51182,0.438339,-0.680693,-0.828464,0.595625,-0.330853,-1.5127,-1.37565,-0.888842,-6.9029,0.0733927,0.209531,-6.98805,-0.897391,-6.79181,-6.40222,-8.61827,-3.97402,1.10865,-0.0787749,0.565088,1.63722,0.455879,0.280188,0.58754,-0.678521,1.88349,-0.762987,2.80961,8.73303,3.41845
-213.794,0.992477,0.0139188,8,255,0,222.91,0.858008,1.09803,0.26241,-1.17219,-0.834529,0.129971,-0.0369326,-0.262522,-0.749227,0.178711,-0.215144,0.102463,2.44538,0.135127,0.790753,-0.523462,-0.588353,0.227234,-1.40937,-0.527654,-0.0993139,-0.773423,-3.19226,0.820505,-0.358273,-1.38368,-0.337992,0.545316,1.35403,-1.60663,-0.979875,-0.861813,-0.0540497,-0.540215,-0.376597,-0.446095,0.316589,-1.10766,0.433223,-1.95943,1.35903,-0.241329,0.188137,-0.418757,4.4683,0.664061,-0.395325,-0.960073,-0.704896,3.46761,3.50845,-2.04031,2.04482,0.976273,-0.215144,0.102463,2.44538,0.135127,0.790753,-0.523462,-0.588353,0.227234,-1.91328,-2.7214,0.644164,0.00448077
-213.354,0.99679,0.0130486,8,255,0,224.16,0.415356,0.628663,-0.166507,-2.00644,-0.336367,-0.346824,0.204403,-0.238214,-0.499186,0.492009,-0.180921,0.368335,1.46574,0.321487,1.11001,-0.624016,-0.684683,0.565787,-0.959221,-0.215277,-1.15081,-0.776776,-3.88739,-1.24273,-0.94705,-1.86574,1.43839,-1.92563,-0.415806,0.723139,-0.111979,0.227891,0.123249,0.307413,-2.33087,0.234284,0.419463,-0.0104565,0.0510466,0.402063,0.929124,1.24033,-0.869124,-0.473843,-2.00469,0.0261782,-1.89366,-2.72821,0.191646,-2.93992,3.65455,-6.73023,2.11488,1.27904,-0.180921,0.368335,1.46574,0.321487,1.11001,-0.624016,-0.684683,0.565787,-1.51318,-0.630149,1.12531,2.39659
-217.22,0.999978,0.012671,8,255,0,224.579,-0.293917,1.59201,0.00950675,-0.116256,-0.913006,-0.0412615,-0.67314,0.484632,-1.39503,0.0432732,-0.409266,-0.280252,-0.227965,1.63444,-0.666098,-0.553828,-1.51442,-1.01318,-1.90219,-0.957302,-0.220008,-2.35516,-0.509574,0.833374,-1.82901,-0.00879722,-1.25532,-1.74462,-0.295275,-1.74613,0.335553,0.818898,-0.232996,0.274282,1.49987,0.661501,1.30995,-0.721596,-1.10521,0.313474,0.4713,-0.086826,1.1693,0.00290247,2.03431,1.40096,-0.339395,5.9326,-1.80112,-0.895317,-2.32651,2.06273,-1.82131,0.108759,-0.409266,-0.280252,-0.227965,1.63444,-0.666098,-0.553828,-1.51442,-1.01318,-1.23089,1.0869,1.35354,-1.46833
-217.994,0.999304,0.0126284,8,255,0,227.635,-0.520888,0.411606,1.61777,-2.18938,0.454619,0.157238,0.844937,0.425191,0.687876,0.0165762,0.61262,0.520513,0.0697513,-0.746639,0.109999,1.02075,1.29239,1.0394,-1.10379,-1.5567,-2.00202,-2.56416,0.202172,1.13502,0.0367519,1.3536,-1.21126,-0.207579,-1.21867,0.389151,2.43542,-0.955147,-0.1495,-0.706836,0.320236,-2.12572,0.917765,-0.512081,0.841691,0.137537,-0.23212,1.32968,0.652023,-1.46003,2.24968,-0.658744,1.78882,-1.68552,1.10727,0.474692,1.60912,-0.428273,2.26342,0.0459989,0.61262,0.520513,0.0697513,-0.746639,0.109999,1.02075,1.29239,1.0394,-0.466468,-0.179188,-1.68014,-0.473016
-215.583,0.999796,0.0127075,8,255,0,226.595,-0.876916,1.19208,0.422071,-1.0861,0.0808232,0.189653,0.3835,1.11952,0.530183,-0.0309903,0.397008,0.113411,-1.04635,2.16214,-0.164297,1.1961,-1.23375,-1.58658,0.0621778,-1.36891,-0.969847,-2.17775,-0.371186,0.222972,0.0382637,2.97788,-2.49805,-2.01401,-0.819918,1.80896,-2.83899,-0.0657188,-0.692901,-0.547361,0.0741909,0.301845,-0.133562,-1.22021,-0.921933,-0.636823,-0.0192994,0.106509,0.752705,0.864688,-7.94285,2.34952,-3.71016,-3.73021,-0.525458,-0.817441,-3.22832,-1.63744,1.30112,0.00291501,0.397008,0.113411,-1.04635,2.16214,-0.164297,1.1961,-1.23375,-1.58658,-1.5026,-3.1617,1.89235,-1.21359
-216.989,0.997707,0.0129192,8,255,0,228.09,-0.333285,-0.80307,0.950221,-0.634121,-0.507382,-0.302302,-0.313816,1.04222,-0.888934,1.51182,-0.940477,-0.0968966,0.694144,-2.06849,-0.435767,-0.650671,1.38314,1.31886,-1.38334,-0.855241,-0.329331,-1.90273,-2.31607,0.628469,-0.0421555,1.57241,0.341637,-1.7815,-0.15128,2.62435,-0.0940101,2.28005,-0.933729,0.114604,-1.00736,0.628438,-0.862727,1.40372,0.615559,-1.18921,-0.966802,-0.0194155,-0.569085,-1.01878,-3.91176,-1.71716,0.849112,-0.588207,-0.75626,-1.66915,-1.91286,0.79658,-2.10323,1.62891,-0.940477,-0.0968966,0.694144,-2.06849,-0.435767,-0.650671,1.38314,1.31886,-0.294067,0.25443,0.702999,-0.46827
-221.374,0.998855,0.0131335,8,255,0,231.082,0.184746,-1.11725,0.302222,-0.402133,0.775459,0.0515377,0.487348,-0.160225,-1.50294,1.28571,-1.86973,-0.306251,-0.000121009,-2.27173,-2.04807,0.205914,0.108915,1.43504,-1.80774,-0.878531,-0.0040188,-1.67816,0.931498,0.317518,-1.24399,-0.275766,1.77289,1.21983,1.91879,-3.52325,-0.631005,-1.06486,-0.369705,-0.0798381,-0.926783,0.873703,-1.59549,1.06783,-1.5139,-0.576309,-0.145647,0.111457,0.327917,0.147635,11.2903,-1.62789,-0.0280618,8.68827,2.64183,1.35075,3.38224,3.38329,-0.123702,1.62231,-1.86973,-0.306251,-0.000121009,-2.27173,-2.04807,0.205914,0.108915,1.43504,0.534624,-3.1538,-2.4908,0.404396
-219.837,0.999772,0.0134649,8,255,0,233.881,0.133348,-0.972895,0.320197,-0.431381,-0.660216,-0.425294,0.238429,-1.00027,-1.96728,0.350523,-0.311246,1.61654,-1.1606,-0.213133,-2.11319,0.27244,-0.78732,1.14356,-1.54089,-1.93112,-0.0789797,-2.37565,0.506835,1.28557,0.277139,0.780083,-2.2848,-0.52104,-2.22093,-0.581176,0.147727,-1.62171,2.09754,0.915409,-0.66357,2.40911,1.17357,-0.0857073,-0.430144,-1.02006,0.193828,-0.217543,-1.08026,-1.73227,-4.02255,-1.85842,-0.393965,-1.86458,-1.43728,-1.42859,0.305481,-2.33283,-1.60184,0.34455,-0.311246,1.61654,-1.1606,-0.213133,-2.11319,0.27244,-0.78732,1.14356,-0.624148,-0.740255,1.58885,-0.0295154
-216.671,0.995988,0.0138942,8,255,0,229.173,0.0173874,1.49071,0.566527,-0.239078,-0.615893,-1.10059,-0.02325,-0.352429,-0.659286,-0.27011,-0.203128,-0.864266,0.768119,-0.64365,0.576326,-1.58995,0.590195,-0.30035,-1.11555,-0.341546,-3.04514,-3.86658,-0.923029,-1.99417,-0.154622,0.639687,-0.917304,-1.04171,1.00561,-4.74776,-0.628033,0.364282,-0.396179,1.27412,-1.01478,-0.479069,-2.37512,-0.165936,-0.551569,1.08244,-0.341193,-0.389945,0.687102,-0.116341,8.57987,1.67363,0.804362,0.864399,-0.0298815,-0.999814,1.02103,2.96947,2.2072,-0.235747,-0.203128,-0.864266,0.768119,-0.64365,0.576326,-1.58995,0.590195,-0.30035,-1.062,-3.28259,-1.0226,-0.948238
-213.318,0.99969,0.0142084,8,255,0,227.897,0.351466,0.381988,1.19793,-0.986893,0.508435,1.02388,0.142653,-0.298724,-1.22912,0.289746,0.0390867,1.55865,0.475864,-0.486295,-0.151384,0.538445,-0.424001,0.422063,-1.8947,0.00972774,-0.895547,-1.97416,-1.62804,-0.678483,0.164644,1.62195,-3.17857,0.823713,-2.5753,1.06451,1.50388,-0.219684,0.248204,-0.839061,-1.56914,1.54706,-0.666255,1.73456,-0.404809,-0.0602953,-0.635596,0.493719,-1.93107,-1.06525,5.99108,-0.0328169,0.966334,1.28971,1.07703,2.1337,0.543192,6.72389,-2.39329,0.351239,0.0390867,1.55865,0.475864,-0.486295,-0.151384,0.538445,-0.424001,0.422063,-0.328684,-0.378167,-2.20482,-1.23014
-219.196,0.999518,0.0147253,8,255,0,226.518,0.0701523,0.978185,-0.965224,0.0174186,1.09125,0.00899359,-0.170951,-0.635974,-1.57468,0.178965,-0.538671,0.423091,-0.537286,-2.44608,-1.29584,-0.572514,-1.58034,0.505302,-2.61919,-0.683154,-0.353862,-1.79359,-1.65981,0.241172,-2.45515,1.2569,-0.699125,-2.75399,-0.366651,-0.577647,0.379491,-0.289923,-0.249518,-1.40268,-0.70306,-0.158541,-0.518351,-0.807322,0.10472,-0.30451,0.109816,-0.118631,-0.874975,0.768222,3.53056,0.824312,-1.26217,4.05712,1.729,-1.00383,-0.147699,0.377789,-0.948216,0.306187,-0.538671,0.423091,-0.537286,-2.44608,-1.29584,-0.572514,-1.58034,0.505302,-0.527366,-2.12587,0.381334,-1.00099
-219.239,0.997754,0.0152733,8,255,0,231.804,0.0825787,0.749777,-0.236802,-0.283889,0.516966,-0.0522494,0.322053,-0.625275,-1.08268,0.29074,-1.20126,0.0432892,-0.34531,-2.05098,-1.02792,0.367594,-2.47987,0.619492,-0.469317,-0.961222,0.0257905,-3.40919,1.67635,0.643803,-3.24953,1.86146,3.51398,0.831239,-1.15699,-0.445689,-1.02362,-0.0439006,0.425836,0.464376,-0.42708,-1.45222,-0.916827,-1.18781,-0.0564068,0.141,0.505709,-0.637234,0.284529,0.989459,9.252,0.50323,-3.59313,8.86807,4.6207,2.32616,3.59363,0.761024,1.15625,0.316348,-1.20126,0.0432892,-0.34531,-2.05098,-1.02792,0.367594,-2.47987,0.619492,2.55812,-3.78997,-1.93566,-0.986232
-214.255,0.999584,0.0157721,7,127,0,225.509,0.584291,0.234961,0.383386,-0.52086,-0.589183,-0.416827,0.0329167,-0.237797,-1.45843,-0.23355,-1.08186,-0.994673,0.182747,-0.331558,-0.860022,-0.182659,-2.46082,0.222202,-0.811331,-0.341909,0.0324827,-2.56936,2.18622,-0.437042,2.32635,-0.679473,-2.537,0.720812,-1.39905,1.27544,0.248348,-0.630324,0.737345,-0.555059,0.569252,2.20587,0.710242,-0.61265,1.36969,-0.56985,-0.126033,0.156103,-0.880056,1.01833,9.91653,-0.438057,0.690242,12.1957,-0.492309,-0.659671,1.86809,7.7437,-2.40615,-0.176163,-1.08186,-0.994673,0.182747,-0.331558,-0.860022,-0.182659,-2.46082,0.222202,-1.83399,-0.314349,-5.37433,-1.30176
-222.53,0.999184,0.0163869,8,255,0,229.582,-0.208643,1.08113,0.551079,-0.658077,0.0481691,-0.298623,0.720165,-0.399521,-1.41101,-0.780712,-0.893158,0.725928,-0.17652,-0.283252,0.354165,-0.851046,3.59308,0.192172,-0.356745,-0.499619,-3.56062,-3.96981,-1.17606,-0.0278342,0.75101,-0.473572,0.584862,-1.65324,2.13196,3.1062,-0.249914,0.487973,1.611,0.649403,-0.12523,0.534163,0.922618,0.58285,0.458931,-0.372093,0.512163,-0.434123,-0.422021,0.548643,10.9138,1.40465,0.390223,0.200892,1.09604,-1.35967,7.89635,6.26176,-1.21648,-0.761299,-0.893158,0.725928,-0.17652,-0.283252,0.354165,-0.851046,3.59308,0.192172,5.09008,-3.19514,-1.24628,-1.0144
-221.46,0.998999,0.0170102,8,255,0,230.692,0.716545,-0.329411,-0.0135467,-0.588695,-0.138336,-0.345253,0.124509,0.787122,-1.49604,0.735728,1.13881,-0.806968,0.299801,0.308349,-0.652056,0.612068,-3.63997,-0.114841,-0.150227,-0.941215,0.608837,-1.05955,1.16381,-0.220601,0.221567,-0.990157,0.707566,0.982347,-1.21769,3.49134,1.03753,0.0245548,-1.0838,-0.338693,-0.819608,-1.14255,0.612427,1.38874,-0.113747,1.23466,0.517966,-0.0924447,1.19744,0.87104,14.8213,-3.03052,-1.01365,22.7491,4.2743,1.48506,14.7517,8.70839,-2.11815,1.38794,1.13881,-0.806968,0.299801,0.308349,-0.652056,0.612068,-3.63997,-0.114841,0.164163,2.93493,-12.4466,4.17203
-217.036,0.999305,0.0176493,7,127,0,238.576,0.00762391,0.491151,-0.226421,-0.704013,-0.62194,-0.899515,-0.618778,-0.182704,-1.61211,0.459296,1.48609,-0.184476,-1.73051,-0.666182,0.301477,-0.729805,-1.33798,-1.26006,-0.881032,-1.11967,-1.33133,-2.86738,1.25152,-1.61063,-0.336734,0.508561,1.10343,-0.0128615,1.85133,2.85432,-1.31909,0.677068,0.200418,-0.800959,1.97973,0.930159,-1.44217,1.54528,-3.34803,0.80114,0.271564,1.60916,2.22301,1.40863,-9.46872,-0.0110343,-1.64347,-1.50805,-0.450367,-2.16794,-3.57577,-2.99807,-2.08991,0.468407,1.48609,-0.184476,-1.73051,-0.666182,0.301477,-0.729805,-1.33798,-1.26006,0.753667,0.581836,1.07995,-0.560666
-215.039,0.997414,0.0183274,8,255,0,226.343,-0.213123,0.71674,-0.405703,-0.831882,0.226938,0.66048,-0.543771,0.0396526,-0.113795,0.0600848,-1.49177,-0.12833,1.72253,0.426961,-0.226901,0.750886,1.70026,0.980872,-1.42867,0.779754,-1.70879,-0.345562,-1.48324,0.869414,0.00687724,1.5853,1.44336,-0.0645469,0.794424,0.76698,-0.588395,2.57583,0.923749,-0.682441,-0.188852,-1.22949,-0.368408,1.03693,0.663152,-1.0829,-0.0888786,0.241563,1.79371,-1.42828,9.18799,0.377653,-1.12564,1.33249,1.1596,5.54255,-0.664312,14.3531,9.02077,0.925293,-1.49177,-0.12833,1.72253,0.426961,-0.226901,0.750886,1.70026,0.980872,0.775303,0.95919,-2.20136,1.10667
-219.712,0.999984,0.0189242,8,255,0,227.129,0.504877,1.66421,0.405248,1.09813,-1.97185,-0.176749,-0.826913,-0.460962,-1.03416,-0.43377,1.54092,0.96325,0.483033,-0.275815,-0.477581,-0.79848,-0.0498261,-0.792239,-4.71226,-0.244087,-2.65752,-0.197751,0.316129,-1.08682,0.622066,0.463754,-0.338223,-1.26584,-0.892918,0.06182,0.997495,-0.669838,1.07184,-0.500335,-2.15211,-0.334291,0.380923,-0.514929,-1.90368,-0.645193,0.2593,-0.991081,0.261567,-0.214663,6.15262,1.6402,0.378036,1.74049,-2.00335,0.974257,1.56945,4.44876,-1.55413,0.575208,1.54092,0.96325,0.483033,-0.275815,-0.477581,-0.79848,-0.0498261,-0.792239,-1.09879,-2.85924,-0.0311236,-1.95937
-223.269,0.997188,0.0196801,8,255,0,235.42,-0.153753,-1.00715,0.652128,-1.35198,1.19429,0.332916,1.17759,1.02319,-0.619856,0.587606,-1.33463,-0.89701,-0.667105,0.231143,0.484248,1.39037,0.0496658,0.768597,-3.77323,-2.1553,-0.883293,-5.22737,-1.44939,1.10078,-0.0541684,0.20623,2.37006,-3.19979,0.925999,2.53525,1.35866,-0.484014,-0.90495,1.20344,0.615312,0.319801,0.145798,-1.81915,0.585039,0.363126,-0.919745,-1.72091,-0.584781,-0.110433,-5.27385,-1.08773,0.547191,-4.38096,1.5155,0.956324,1.20173,-0.054993,-0.147287,0.58383,-1.33463,-0.89701,-0.667105,0.231143,0.484248,1.39037,0.0496658,0.768597,-1.02204,-2.26932,4.16859,-0.990489
-221.331,0.999351,0.0202961,8,255,0,238.975,-1.47377,1.5323,-0.0666352,0.88241,-1.51979,0.326087,0.00604034,0.540459,0.505167,-0.402135,0.926992,1.16086,0.723814,1.31251,-2.50059,0.272597,0.33153,-0.564164,-0.887435,0.00145452,-1.63931,-0.260025,-1.48501,-0.796016,-1.33798,1.68612,-0.595534,-2.62904,3.99141,2.10969,-0.983123,-0.731989,-1.01956,0.381508,-0.177976,2.38212,-1.42155,2.5288,0.73926,0.543912,1.13257,-1.27609,0.450283,-0.380374,-7.82696,1.23961,-2.17254,1.38388,-3.02651,-3.8616,-1.91874,-8.38109,5.92292,-2.49189,0.926992,1.16086,0.723814,1.31251,-2.50059,0.272597,0.33153,-0.564164,2.39304,-3.52686,-0.807477,0.122169
-221.341,0.996863,0.0210515,8,255,0,232.801,-0.479421,0.201072,2.03557,0.683851,-0.482243,0.5559,0.705728,-0.129321,-0.887817,-0.273949,-1.38687,-1.33206,-1.33996,-1.2265,0.56315,-0.0377777,-0.0318526,-0.69785,-1.58592,-1.70901,-3.11297,-3.51875,-1.31965,-1.51523,-0.118333,-2.57078,2.17217,-0.520432,-0.151585,-2.05796,-0.935999,0.770569,-0.18739,-0.18052,0.106077,-0.651347,2.86445,-0.322418,-0.443171,1.48347,0.56597,-0.881837,-0.156522,0.0571424,7.08472,-0.391942,2.23201,1.48991,-0.292992,1.44914,1.18154,0.346312,0.12405,-0.250416,-1.38687,-1.33206,-1.33996,-1.2265,0.56315,-0.0377777,-0.0318526,-0.69785,0.435632,-1.67895,-0.690396,-0.999753
-223.052,0.998414,0.0216733,8,255,0,232.655,-0.294889,0.408075,0.239268,-0.121882,0.55404,-0.124208,0.853642,-1.28542,-0.936656,-1.22409,-2.06093,0.0442321,0.530892,-1.60094,2.13534,-1.13799,0.602857,0.28352,-0.823097,-1.21135,-2.21558,-3.5501,2.96051,1.74264,-1.52994,-1.48687,0.83053,-0.876047,-1.73832,0.808757,-0.40966,0.0185227,1.18073,1.23913,1.45364,1.1515,-0.034651,-0.109222,0.0113495,0.675014,-0.204408,-0.136552,1.23193,0.569854,-2.19742,-0.979224,-2.03083,0.46988,1.53573,-0.459122,2.24866,-3.64265,0.796282,-1.24007,-2.06093,0.0442321,0.530892,-1.60094,2.13534,-1.13799,0.602857,0.28352,-0.0196103,0.631259,-1.01386,-0.701767
-225.567,0.997529,0.0224,7,255,0,238.34,-0.529407,0.627041,0.784676,-0.347474,-0.641835,1.01227,0.827597,-0.640788,-0.948529,-2.21729,-2.09868,-0.483084,-0.0620161,-1.16332,1.80173,-1.8072,-0.992893,1.27975,-0.731134,-0.828948,-3.08648,-3.32716,1.50168,0.988581,2.11001,-0.487848,-2.12953,2.72545,-0.971305,3.90277,-0.285094,-0.75329,0.831784,-0.43576,-0.847753,1.09469,-1.35333,-0.242668,-1.57848,0.752019,0.150056,-0.12747,-0.457799,0.52449,-5.82381,-1.04241,-1.115,-0.0460643,-2.05691,3.34429,0.32655,-4.29568,0.301448,-2.25192,-2.09868,-0.483084,-0.0620161,-1.16332,1.80173,-1.8072,-0.992893,1.27975,-0.181733,0.533798,-0.987608,-0.919815
-213.53,0.999577,0.023083,7,127,0,232.575,0.907627,0.84804,-0.130445,-1.6445,-0.129484,-0.380962,-0.620189,-0.412389,-0.532047,-0.625776,0.462446,-0.682304,0.493225,-0.238762,1.69464,-0.432398,-0.44096,-1.0739,-1.15087,0.449552,-1.16897,-1.94057,3.37419,-0.0133558,-0.427635,-0.536184,0.580151,-2.99559,-2.06506,1.4714,1.90761,2.41801,2.30413,0.492771,0.115568,1.14663,-1.64651,1.85484,0.956511,-1.23184,0.604311,-0.823833,1.59521,1.45746,2.69294,0.581266,-0.909849,-0.699568,0.884159,0.36174,-1.2698,-4.18239,6.29834,-0.517095,0.462446,-0.682304,0.493225,-0.238762,1.69464,-0.432398,-0.44096,-1.0739,-1.34428,-1.35317,-1.59982,-1.20167
-214.226,0.999498,0.0239076,7,127,0,226.257,0.481021,0.864858,-0.249788,-1.71862,-0.694456,-0.584563,-0.975449,0.21111,-0.647171,-0.554159,-0.230319,-0.0681368,0.342114,-1.3136,1.54958,-0.763375,-0.796401,-1.0111,-2.25361,-0.0726208,-0.708003,-1.28453,2.15649,0.0955947,0.223178,-0.36786,1.91177,0.673982,1.594,-3.54629,0.297903,-0.343983,1.54534,-1.12973,0.423332,1.86363,0.79048,0.558266,0.45953,-0.381974,0.81217,1.42149,-0.419672,-1.12324,0.0150617,0.639797,-0.550861,-1.26781,-0.471448,-1.85699,-1.23293,2.0198,-1.83669,-0.631884,-0.230319,-0.0681368,0.342114,-1.3136,1.54958,-0.763375,-0.796401,-1.0111,-1.35767,1.37583,-0.530817,-0.54235
-216.016,0.98522,0.0247416,8,255,0,223.758,1.58914,0.411509,0.609732,-0.407042,-0.295329,0.166556,0.640673,-0.99097,-1.87808,-0.556042,-0.372773,0.842783,-0.0567263,0.519698,-0.973951,-0.994974,0.59939,0.313199,-0.955054,0.158124,0.37821,-1.49213,-1.91271,-0.763943,-0.647809,-0.423404,-0.850618,2.75014,1.30009,-0.866247,-0.25455,0.704967,0.484561,-0.670897,-0.376451,1.23458,-1.50701,1.49183,0.503467,1.01289,-0.0836257,0.980323,0.524718,-0.113041,17.5993,-0.490404,0.404479,20.156,0.482996,4.41784,8.65055,17.7275,-1.34562,-0.418807,-0.372773,0.842783,-0.0567263,0.519698,-0.973951,-0.994974,0.59939,0.313199,1.15574,-18.689,-6.35964,0.25144
-214.045,0.94672,0.0246315,8,255,0,226.704,-0.375753,0.730392,0.0868535,-1.06687,-0.411567,-0.248366,0.251385,1.68747,-0.365914,0.270748,0.349457,-0.843711,0.0372315,-0.617608,0.880858,1.17153,-0.786865,-0.456841,-0.230325,-1.72442,-1.44072,-3.79203,-0.614281,1.89865,-2.08385,-0.584542,0.93808,-0.864662,-0.647427,-3.97095,-2.34456,-1.06431,-0.235793,-0.115649,-0.410142,1.11331,-0.488744,2.03777,0.645038,0.779718,0.424589,0.233914,0.0516115,-1.0373,9.09703,1.20383,-1.14209,1.88531,-0.0855279,1.27629,6.03926,2.87966,0.249938,0.296576,0.349457,-0.843711,0.0372315,-0.617608,0.880858,1.17153,-0.786865,-0.456841,0.494074,0.95392,-3.49075,-0.90038
-210.956,0.998964,0.0221432,8,255,0,221.376,-0.48418,0.907982,0.0296192,-0.663219,0.281744,0.0911236,-0.154197,0.223896,0.00136219,0.0333304,-0.113546,0.698752,-0.252862,1.5196,-0.797526,-0.841731,1.25203,0.578757,-0.981601,0.53605,-0.496973,0.877239,0.700502,-0.9288,-1.45484,-2.78429,1.35953,0.274967,-0.201398,-1.16658,0.0346621,-0.442173,0.785151,-0.464694,-0.508498,1.24193,1.87663,1.13621,0.187598,0.00022998,-1.18871,-1.20458,-0.616016,-0.717314,3.06764,0.454349,-1.10098,1.92339,1.6593,-5.5131,-5.92705,18.4633,7.67608,1.21846,-0.113546,0.698752,-0.252862,1.5196,-0.797526,-0.841731,1.25203,0.578757,-0.680302,1.24605,-1.68865,4.95989
-214.997,0.979753,0.0228744,7,127,0,222.136,0.0493665,-0.0666716,0.825593,-1.4829,-2.00732,0.243471,0.0772365,0.125047,-0.176918,0.204419,1.45809,0.24579,-0.534899,-0.189604,-1.06862,0.41871,0.059321,1.03189,-0.846534,0.135837,-1.045,-1.91303,-1.19888,0.25393,-0.759336,-0.109985,0.808497,0.672111,0.968104,-1.16216,1.20188,-0.0623344,-0.276682,0.676607,-0.22434,1.50845,-0.666165,-0.924872,1.19168,0.597991,0.115507,1.63159,0.404472,1.36001,8.12968,-1.19253,1.82857,1.72076,-3.60692,3.46216,2.03713,4.7377,5.15419,0.357207,1.45809,0.24579,-0.534899,-0.189604,-1.06862,0.41871,0.059321,1.03189,3.2022,-0.138609,-4.05815,-0.968489
-219.293,0.999855,0.0224611,7,127,0,227.314,-0.111219,1.7211,0.453266,-1.47706,-0.00513706,-1.31809,0.207713,0.634326,0.382866,-0.63101,-1.98745,-0.032037,1.35829,2.30239,0.680111,0.0292589,-0.137736,0.450161,-0.719091,-0.0799897,-0.417892,-4.02504,0.975456,-0.840282,0.802714,-1.00877,-2.67367,1.63079,0.536815,-0.914291,0.643888,0.381817,1.77532,0.226883,-0.659895,-0.208593,-1.44027,0.438192,0.0474341,1.01212,-0.249978,1.14404,-0.672417,0.356073,-2.89706,2.35341,-0.271776,-2.89874,1.59893,-5.15407,0.713126,-3.83212,2.26464,-0.618411,-1.98745,-0.032037,1.35829,2.30239,0.680111,0.0292589,-0.137736,0.450161,3.67232,-2.17414,3.29687,-0.81666
-221.381,0.994913,0.0232376,7,255,0,232.288,-0.473398,-0.857704,0.813166,-0.117402,0.365876,0.00580897,0.0838548,0.19312,-0.683567,1.0827,0.738948,-1.90743,0.0617043,-0.133599,1.35172,1.65128,-0.243646,-0.789701,-2.15318,-0.961287,-3.22829,-4.63288,-0.166765,-1.79548,-0.0810654,1.4416,-0.342948,2.62216,-0.0532778,-1.48647,0.188944,0.688651,2.02362,0.684062,-1.43415,-2.31628,-0.757539,-0.266498,0.213833,-0.233238,0.27199,-0.928071,-0.518753,0.624961,-0.0645437,-1.2416,0.535214,0.198458,0.629962,0.338826,-0.109784,-0.290818,-0.0324303,1.08202,0.738948,-1.90743,0.0617043,-0.133599,1.35172,1.65128,-0.243646,-0.789701,-0.708891,-1.13759,-0.990599,-1.00586
-222.024,0.99992,0.0237226,7,255,0,235.117,-0.0307542,2.17321,-0.958627,-0.21333,0.464135,-0.171753,-0.275666,0.0291384,-0.280315,-1.87724,-0.513402,-0.850689,1.10908,-0.355568,-0.184981,-0.189244,-0.673571,0.301281,-1.34568,-0.462284,0.684436,-6.64048,3.15999,1.69843,-0.425656,-1.04942,-1.98444,1.83106,2.48431,0.278167,1.94741,-1.47493,-0.79499,1.95757,-0.0752744,0.160825,-1.60512,-1.73397,0.335948,0.733325,-0.332681,-0.269659,-0.321113,-0.0785766,-1.31066,2.25488,-2.65496,-0.0410526,3.92349,-0.950675,-4.38636,-2.60731,1.54968,-1.8768,-0.513402,-0.850689,1.10908,-0.355568,-0.184981,-0.189244,-0.673571,0.301281,1.47277,-0.959139,3.41005,-1.00067
