# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=639647342
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4
-218.17,0.996547,0.0453146,7,127,0,237.288,-0.111532,1.31574,1.49783,-0.388181,-0.798049,0.128752,0.0830401,-0.203058,0.590647,-0.172368,-1.63383,0.0729717,0.0873717,-0.793348,-0.929131,1.21091,0.357996,-0.135707,0.88718,-1.23879,-1.5625,-0.70277,-2.23269,-1.32455,3.75486,2.41294,-2.40916,-0.829604,0.277522,2.40335,-0.980949,2.85918,-0.867315,0.613157,0.770239,-2.19851,2.12708,-0.0669846,-0.189436,-1.20983,0.388886,-0.54569,0.853216,-0.943048,0.0574317,-0.334131,1.09801,1.31452,14.2761,1.05143,2.01251,1.39003,-0.828398,-0.353845,4.35684,-0.0273232,2.94484,7.12957,-1.74547,0.0729717,0.0873717,-0.793348,-0.929131,1.21091,0.357996,-0.135707,0.88718,-1.23879,-0.0756701,-1.56975,-1.58274,0.634585
-217.692,0.992485,0.0457736,7,127,0,226.233,-0.778642,-0.404311,-1.04519,-0.116672,1.06671,0.415604,-0.296671,0.537387,-0.803716,1.36913,1.19083,-0.694352,-0.042625,0.541232,0.883063,-0.999241,-0.31793,0.609467,-0.923397,1.24753,-2.60329,-1.45072,-0.77043,-1.48767,-2.03865,0.898389,0.920167,-0.789756,0.780521,1.87902,-2.09184,0.593725,0.434389,-0.576102,-0.115753,1.57391,0.538144,0.544955,-0.694687,-1.01525,0.407628,1.35107,0.0226542,-0.0953344,0.311716,-1.60261,-0.137139,0.266797,-4.00787,-0.624282,-1.24963,-1.12855,1.10329,-0.679129,-0.0118921,0.498371,-1.37456,-0.21763,2.37711,-0.694352,-0.042625,0.541232,0.883063,-0.999241,-0.31793,0.609467,-0.923397,1.24753,-0.64908,-2.01346,-0.116489,-0.62559
-223.138,0.986095,0.0459313,7,127,0,235.12,-1.22917,0.558752,0.1025,-0.888126,-0.813704,0.181209,-0.829487,-1.29313,0.328861,0.696573,0.636933,-0.602868,0.602149,-1.11062,-1.1019,1.05143,-0.929897,-2.25862,-0.230684,2.01459,-0.589115,0.927655,-0.723476,-2.59226,-1.2781,-1.30084,-1.58649,-1.27728,1.24775,-0.923099,1.03953,-1.40634,0.118886,0.457455,2.21092,-1.0815,0.143285,-0.175304,0.596108,-0.542393,-0.625548,0.389276,-1.09863,2.1363,0.148956,-0.563497,0.833615,2.04383,17.8335,1.83802,2.14816,7.78867,-0.764215,3.02824,3.65569,-1.37565,2.14988,28.6223,21.0405,-0.602868,0.602149,-1.11062,-1.1019,1.05143,-0.929897,-2.25862,-0.230684,2.01459,-2.16275,33.8875,-7.56916,-1.38505
-220.073,1,0.0456169,7,127,0,233.709,-0.512621,0.324637,-1.12049,-0.278154,0.671275,0.955559,-0.584402,0.436526,-0.854326,0.86493,0.15746,0.494548,-0.822024,1.43502,0.405484,-0.51582,-0.451058,0.61822,0.0125564,-2.84328,-1.81402,-2.8016,-1.99545,-1.16809,1.32537,-0.422215,1.14634,-0.4274,0.983489,-0.252402,0.967555,1.82457,-0.225952,-1.35486,-1.00437,0.353283,0.0296106,-1.19232,1.26111,-1.22444,1.97269,2.67233,0.475811,0.597012,0.711271,-0.891995,-0.192158,2.36142,-5.86813,-0.0331725,-1.70272,-0.766915,0.626317,0.132162,-0.431769,0.412764,-2.26417,0.578958,0.430035,0.494548,-0.822024,1.43502,0.405484,-0.51582,-0.451058,0.61822,0.0125564,-2.84328,-0.201456,-1.41336,-0.656667,-0.302232
-218.42,0.993795,0.0463224,6,63,0,227.055,0.0541238,1.27312,0.981806,-0.592906,-0.664223,-0.41717,-0.80192,-0.441517,0.164814,0.274782,-0.384452,-0.487407,-0.0889815,-1.51363,-0.514522,0.699035,0.546227,-0.996888,0.703854,3.22938,-1.07392,0.2644,-0.399695,-0.604168,-1.48861,1.59243,-0.720905,-1.08033,0.13189,0.124075,-1.58619,-1.54419,-0.338237,-0.804825,2.37301,0.112847,-1.32018,-0.0694712,0.0462979,0.163528,-0.0941806,0.0968076,1.21983,-0.44297,0.725578,-1.91013,0.406976,0.103069,4.88894,1.03428,1.922,4.88295,-1.06095,-3.38952,-0.0400664,-1.54879,4.44131,10.9418,-3.95649,-0.487407,-0.0889815,-1.51363,-0.514522,0.699035,0.546227,-0.996888,0.703854,3.22938,-0.74098,4.38806,-2.07308,1.05036
-218.212,0.985456,0.0465698,6,63,0,232.47,0.721835,-0.554408,-0.713125,-1.05011,-0.191001,-0.0163475,-1.00926,-0.0543497,-0.54948,-0.197794,-0.245271,0.980794,-0.248432,-0.203534,0.270813,0.0701285,-1.82398,-2.2866,1.2825,0.0535311,-0.805078,-2.13211,-0.47532,-1.39815,1.10135,-2.1673,-2.19026,-0.357369,0.695631,0.282106,0.845542,-0.00718689,-1.49143,-0.24318,-0.479433,0.667801,-0.00858595,1.2843,0.688903,-0.664597,-1.43848,-0.154629,-0.350702,-3.35791,-0.242151,-1.54195,-0.0311441,0.129116,9.53106,-1.16552,-1.03298,3.0853,0.222264,2.13471,1.54146,2.07836,0.379983,0.0761399,0.734928,0.980794,-0.248432,-0.203534,0.270813,0.0701285,-1.82398,-2.2866,1.2825,0.0535311,-2.21075,-1.13458,-4.11781,-2.48788
-221.295,0.956547,0.0461993,6,63,0,230.067,0.249004,-0.0829209,-0.129222,-1.01987,-0.892235,-0.789401,-1.43925,1.03029,0.195353,-0.454393,-0.437057,1.5885,0.290604,0.680093,1.16073,-0.26375,0.0851405,-1.19569,1.23152,-1.06802,-2.65782,-2.2727,-0.977819,-1.49958,4.91305,-0.939518,-1.06884,-0.0685809,0.256719,0.581986,0.173898,-0.404362,-0.681855,0.121478,0.492104,0.555,-0.409973,-0.275456,-0.206505,0.143374,-2.11505,-2.22488,0.91232,0.442208,0.397484,-0.513838,0.0934613,-0.0628091,12.5121,-0.199469,-0.179651,3.98837,-1.03857,-1.55504,-0.296667,2.57732,1.62036,0.231663,0.306052,1.5885,0.290604,0.680093,1.16073,-0.26375,0.0851405,-1.19569,1.23152,-1.06802,-1.91835,-1.45821,-5.07728,0.46101
-219.906,0.999521,0.0437826,7,127,0,230.581,-0.312987,1.66159,1.36691,-0.684155,0.329414,-0.204918,-1.4892,1.04431,-1.65714,0.616341,0.00235763,-0.973168,-0.393172,-0.124528,-1.20612,0.437716,0.289933,1.1935,-0.496195,0.256137,-3.32439,-0.868457,-1.58483,-2.06094,0.120768,-1.3689,-1.17133,-1.16253,0.805324,-0.267243,-0.041777,-2.93022,-0.837177,0.509252,-1.58025,-1.14695,0.257973,-0.609772,-0.0812347,-0.114775,-1.2421,0.476401,-1.2099,1.72633,0.515969,0.901097,-0.190581,1.03811,9.9523,1.60702,1.36702,1.70297,0.306347,-0.487736,-0.767065,1.64378,-1.42822,3.19233,1.9372,-0.973168,-0.393172,-0.124528,-1.20612,0.437716,0.289933,1.1935,-0.496195,0.256137,-1.50821,0.886403,-2.01645,-1.48363
-224.866,0.99525,0.0444159,6,127,0,230.229,-0.213285,-1.12431,-0.640215,-0.559416,-1.1025,0.599521,-0.756889,-0.334166,2.74558,0.690623,-0.738477,1.18078,-0.499744,0.302306,0.224587,-0.398762,0.444845,-1.3452,-0.049708,-0.18572,-1.04811,-0.482622,-1.02989,-2.05367,0.158748,0.957453,1.31653,-0.193102,-0.215227,-0.567454,-2.08546,1.36052,-1.3231,1.13583,0.38085,-0.308547,-0.630638,0.100104,-1.24161,0.251247,0.48986,1.10308,-0.581286,0.191148,0.455062,-0.183547,-0.103177,-0.148356,18.0472,-2.51338,-0.599495,6.80874,-1.32114,1.74458,3.66813,0.297308,5.89817,12.4359,-1.10528,1.18078,-0.499744,0.302306,0.224587,-0.398762,0.444845,-1.3452,-0.049708,-0.18572,2.0537,7.92449,-3.97584,3.26996
-222.286,0.999869,0.044751,6,63,0,233.247,0.118434,0.939537,0.0330876,-1.01411,-0.0222635,-1.00499,-0.8471,0.57516,1.4836,-0.0432364,-0.267088,0.671739,-1.3211,0.822168,0.0949599,-0.0636629,0.206913,-1.63907,1.52477,-0.55589,-2.88927,-2.30764,-0.31141,-3.49132,1.16617,2.6299,1.16399,-0.1822,1.49917,-1.50498,0.575556,0.942833,-3.48781,-0.929939,0.596547,-0.995442,0.0977866,-0.220313,-0.211313,0.369959,-0.416041,0.825836,0.297212,0.0470524,-1.06232,-0.732186,0.218817,-0.952829,-12.7154,0.740405,-0.168982,-8.66237,0.0647663,-2.19858,-1.96141,0.419954,1.44189,-1.61698,-0.0074533,0.671739,-1.3211,0.822168,0.0949599,-0.0636629,0.206913,-1.63907,1.52477,-0.55589,-0.908956,-0.903414,9.15439,-0.872569
-222.297,0.99972,0.0454125,7,127,0,232.143,-0.608756,-0.158213,-1.53747,-1.16411,0.829669,-0.333926,0.192047,1.26453,-0.715917,1.74402,-0.891149,-0.382296,1.1743,-1.41476,-0.558192,-1.25283,-0.73278,-0.251579,-1.82837,-0.296899,-1.66821,-0.802061,-0.867328,-2.31807,1.25239,0.686771,-0.587001,-1.40968,0.373911,-2.28571,-0.596309,0.900824,2.16082,-0.717171,-0.324098,0.503107,-0.964512,-0.260018,-0.14659,-0.885058,-0.0827024,-1.98039,0.518279,-0.78616,-0.406381,-1.60986,-0.128217,-1.39479,-0.871185,-0.887045,-2.17489,-0.667668,1.05054,-1.71497,1.6727,1.56241,-0.655109,3.81463,-3.07437,-0.382296,1.1743,-1.41476,-0.558192,-1.25283,-0.73278,-0.251579,-1.82837,-0.296899,1.32775,4.99633,-1.11428,-0.718198
-222.362,0.977837,0.046067,6,63,0,231.472,-0.429487,0.731608,-1.77855,-1.62142,0.717315,-0.21247,-0.325391,0.784554,-0.871646,1.72966,-0.805688,-0.713169,2.1809,-0.987192,-0.473226,-0.683615,-0.870179,-0.856332,-1.74635,-0.686846,-2.66494,-1.20094,-1.39272,-1.85891,-3.52944,-1.9477,-0.191544,-0.244027,0.513219,-0.898884,1.69483,1.45983,0.067361,0.461455,-1.06725,0.175483,-0.89597,-0.867598,-0.310357,-1.04439,-0.0800984,0.906476,-0.7453,0.347853,0.990131,0.52035,1.19773,-1.01784,0.995843,0.530751,-1.91445,-0.947096,0.765235,-1.22702,0.489617,0.997133,-0.783464,2.66903,-1.12749,-0.713169,2.1809,-0.987192,-0.473226,-0.683615,-0.870179,-0.856332,-1.74635,-0.686846,-0.857575,0.858628,-1.75732,-0.508865
-217.736,0.996539,0.0451585,6,63,0,231.022,0.0616136,0.210194,-2.20945,-0.346381,1.11655,0.138865,-0.843618,0.574016,-0.805806,-0.363033,-0.401905,1.04647,0.0949159,0.490425,-0.916207,-1.45011,-1.1468,-0.461028,-0.5048,-0.0348423,-2.26766,-0.170317,-0.478853,-1.33573,-1.74232,0.704871,-1.70411,-1.71958,0.818399,-1.79531,0.696082,1.81242,-1.28281,1.63524,0.392285,-0.491257,2.25204,-0.759637,-0.454541,-0.798551,-0.844375,-0.895228,-1.69788,-0.678141,-0.569346,-1.37869,-0.462022,0.187355,-8.12932,-0.0518362,-2.66406,-4.73985,1.4627,-1.33652,-1.77777,0.712552,-1.58798,-10.9624,3.02998,1.04647,0.0949159,0.490425,-0.916207,-1.45011,-1.1468,-0.461028,-0.5048,-0.0348423,0.213038,2.2179,2.51447,-0.496731
-222.001,0.902045,0.0455768,7,127,0,234.489,-0.566746,-0.0197995,1.68716,-0.593553,-0.791175,1.01953,-0.59695,-0.530848,0.0404338,0.404907,-0.99645,-0.794987,-0.120937,-0.0987986,0.948968,1.2624,1.14791,0.605352,0.164535,-0.245528,-6.24575,-1.62096,-1.00115,-0.672967,-1.05658,0.176345,3.55495,1.43897,-1.71832,-0.0252486,-0.465032,0.681149,2.4603,0.111928,1.23004,0.671691,-0.81882,0.556639,0.677803,-0.723159,0.0970745,-0.535911,-0.865421,-1.44747,-0.279236,0.859106,0.806594,0.535205,-17.9908,-0.0282441,1.6802,-5.91947,-1.19284,0.263847,-3.11027,-5.47888,-1.12618,-3.15807,-1.07764,-0.794987,-0.120937,-0.0987986,0.948968,1.2624,1.14791,0.605352,0.164535,-0.245528,-1.00668,-2.08337,3.38757,2.19478
-221.415,0.999054,0.0397315,6,127,0,233.808,-0.304754,-1.29643,0.0110343,-1.62622,0.686568,-0.666125,0.198428,0.347008,-0.259875,-0.258814,-0.134405,-0.20498,-0.15985,0.435693,-1.12257,-0.944161,-1.05498,-0.228792,-0.776486,0.101975,-4.31049,-1.00855,-2.57836,-3.29098,-4.8363,0.470817,-2.14387,1.06753,0.689896,-0.300394,0.0565871,1.39787,-0.952161,-1.36439,-0.081642,1.44769,0.271516,-0.51051,-0.36575,-0.787281,-0.693254,-0.639613,0.611443,0.234446,1.73645,0.517535,1.24589,-1.13032,-4.4218,-1.34046,-0.0255004,-1.79754,0.649454,-0.971838,0.336752,0.275021,-0.242909,-3.6384,1.73394,-0.20498,-0.15985,0.435693,-1.12257,-0.944161,-1.05498,-0.228792,-0.776486,0.101975,-0.900662,-0.0141625,-0.682317,-0.776498
-226.822,0.998588,0.0402657,6,127,0,241.346,-0.448158,-1.01435,1.10634,-0.435089,1.44765,-0.657784,0.948749,-0.315122,-0.818947,1.43595,-0.0734757,0.769506,-3.63715,-0.0979918,0.102048,1.3464,0.309868,0.0168894,0.826106,1.57425,-3.26382,-1.37084,-0.480844,-2.4694,1.83242,-1.80303,0.123186,-0.816888,1.31113,-2.76257,1.7026,0.260918,-0.206446,-1.29153,1.0389,0.338543,-1.83995,0.459888,-1.22013,-0.19276,-1.05598,-0.26351,-0.329108,0.989752,-1.12155,-0.623795,-1.85095,1.84411,5.04106,-1.13467,1.0767,3.16477,2.12556,-2.05371,2.03033,-0.331104,-0.623328,2.29992,0.53141,0.769506,-3.63715,-0.0979918,0.102048,1.3464,0.309868,0.0168894,0.826106,1.57425,-0.527466,0.342117,-0.295345,-0.0345305
-217.366,0.991329,0.0407729,6,63,0,236.593,0.255848,-0.725271,-0.0315807,-1.40847,-0.301048,0.471058,-1.18219,0.204001,-0.978892,-0.193867,-0.715588,-0.659104,1.5778,0.0489789,0.288903,0.0419488,-0.187849,-1.18214,-0.639914,-0.631634,-4.25118,0.33239,-2.70415,-1.35462,1.10339,1.57506,-1.36701,1.12577,-2.24802,1.84515,-2.41747,0.38745,1.14739,-2.20761,0.946552,-0.369042,3.43828,0.0952659,-0.335201,-1.88779,-0.257356,0.541036,-0.486785,-1.50698,0.750086,-0.606161,-0.65675,1.59733,9.33448,-0.759013,-0.0340007,-0.630249,-0.32438,0.460708,-0.372655,1.00949,-0.3794,13.6619,-1.75626,-0.659104,1.5778,0.0489789,0.288903,0.0419488,-0.187849,-1.18214,-0.639914,-0.631634,-1.13438,-1.51679,-1.9332,-2.07255
-224.164,0.980778,0.0408245,6,127,0,238.11,-0.00470138,0.216738,1.23839,0.183693,-0.0282201,0.612404,-1.63379,-1.02765,-1.36664,-0.355545,-0.629631,-2.22482,0.300136,-0.4665,-2.67185,-0.110889,0.681084,-0.0917387,-0.068105,0.47467,-3.06799,-1.77847,-4.57114,-1.15614,1.2721,1.45593,1.36275,2.07206,0.408632,-0.237267,-0.0385821,-1.0939,0.701554,1.38594,-0.125963,-0.204632,-1.7184,-0.181687,-1.99043,-0.0927681,0.665049,1.60382,0.625136,0.958119,1.39552,-2.2736,-0.736577,-0.919262,6.63926,0.143391,1.23184,0.298225,-0.0266756,1.60885,-0.497931,-1.28859,-1.27814,0.31304,0.296513,-2.22482,0.300136,-0.4665,-2.67185,-0.110889,0.681084,-0.0917387,-0.068105,0.47467,-1.51511,-1.48392,-0.951805,-1.43087
-217.312,0.998535,0.0402193,6,63,0,230.779,0.295795,-0.23823,0.168431,0.449063,0.258719,-0.473955,-1.27769,-0.384013,-1.21292,-0.606972,-1.13849,-0.856068,0.0490667,-0.911562,-2.0438,1.62939,0.67322,-0.798202,-0.639805,0.938553,-2.06224,-0.42867,-2.33037,-1.19496,-0.390712,0.366309,1.58449,0.211298,-0.18119,0.93971,-0.838388,-1.31643,-1.28094,-0.291801,1.09109,-1.92203,0.310328,-0.347325,-2.19899,-0.418288,0.507006,0.31587,0.0477407,0.233978,-1.45466,-2.12518,-1.70712,-0.767231,-0.844465,-0.577848,0.0428211,0.755586,0.222441,-1.89412,-0.366818,-0.182083,-1.32618,-2.0695,-0.404179,-0.856068,0.0490667,-0.911562,-2.0438,1.62939,0.67322,-0.798202,-0.639805,0.938553,-1.09424,-0.288106,-0.553188,-1.07712
-217.415,0.995663,0.0407139,7,127,0,228.392,0.777178,-0.459047,-1.57736,-0.393845,-0.174305,-0.232214,-0.82528,-0.413195,0.0460245,-0.459252,-1.03879,0.158974,0.871167,-0.539228,0.98427,-1.54975,-0.297229,-1.86892,-0.428383,-1.21466,-0.822334,0.217488,-1.10788,-1.32709,-0.288779,-1.16412,-0.949053,1.71806,0.235793,0.818196,0.0676112,-1.22039,-2.01676,-0.401344,-1.97972,-0.792255,0.235674,-1.22139,-1.93383,1.06774,0.654096,-0.985958,-0.813985,0.609181,0.114878,0.233604,-0.804724,1.33183,0.286388,-1.76767,-3.77946,0.942156,-0.223454,-1.77827,1.0621,-0.588583,1.83792,1.18364,-3.53357,0.158974,0.871167,-0.539228,0.98427,-1.54975,-0.297229,-1.86892,-0.428383,-1.21466,1.64186,1.96892,-0.471758,-0.511147
-214.367,0.989521,0.0410303,7,127,0,225.48,0.19433,0.019858,-0.553344,-1.04654,-0.995548,0.349775,-0.867948,-0.0969798,-0.857229,0.181096,-0.563574,0.285004,-1.48501,0.439116,-0.84974,-1.18016,-1.01041,-0.062557,-0.530276,-0.141813,-3.18135,-0.804479,-0.924782,-0.358089,2.95787,-0.827282,-2.03578,0.663109,-0.0937391,-0.0967635,-2.01368,-0.284728,1.6575,-1.75686,0.250442,0.159405,1.12901,-0.408759,1.1406,-1.4573,-0.152182,-2.19569,-0.40715,-1.18968,0.486729,0.182016,-0.551941,0.877363,3.29024,-0.0630267,-0.587503,0.354795,-1.2399,2.81812,-1.38751,1.35659,-3.41484,1.69523,0.943025,0.285004,-1.48501,0.439116,-0.84974,-1.18016,-1.01041,-0.062557,-0.530276,-0.141813,-1.15119,-1.42381,-1.16441,2.9088
-212.578,0.986598,0.0409623,6,63,0,223.346,-0.0417654,0.265718,-0.0840977,-0.300491,0.167621,-0.386962,-0.555044,-0.464365,0.123305,-0.172878,-0.869318,0.316358,0.903949,-0.408668,0.39247,1.18135,-0.677751,1.09716,-0.805066,-0.940586,-0.466417,-0.267128,-1.36805,-1.54305,-2.98631,0.545439,-2.04267,-0.594219,1.13065,0.751277,1.30114,1.09052,0.321782,-2.62871,0.12989,-0.689559,1.23174,-0.155175,0.777082,0.488142,1.60745,-0.356184,1.40054,0.852542,-0.383889,-1.20705,0.475295,-0.0257868,-12.3568,-1.1538,-1.29753,-2.78319,0.174884,-3.70643,-3.6211,-2.45744,0.443224,-8.19669,-2.59866,0.316358,0.903949,-0.408668,0.39247,1.18135,-0.677751,1.09716,-0.805066,-0.940586,2.03665,2.59987,0.299682,0.238798
-213.061,0.998697,0.0407128,7,127,0,221.634,0.0222246,1.10848,0.490641,-0.570553,-0.109854,0.750667,0.191273,0.736882,-0.48388,-0.231352,-0.972853,-0.491385,-0.404368,0.413258,-0.612167,-1.27495,0.190283,-0.333755,0.590497,1.34258,-2.05076,-0.313188,-0.893775,-1.93595,-3.65002,-0.441295,-1.50288,-0.486399,1.10461,-0.710405,-0.233388,-0.395334,-0.142362,-1.30827,0.857359,0.854331,-1.11668,-1.09468,0.276361,0.146309,1.01197,-1.38832,0.871537,-0.705362,0.190868,0.294277,-0.781396,1.25856,6.89078,0.866376,0.453713,2.23208,-0.206736,0.784278,1.72626,1.16953,-0.205422,3.29364,0.50199,-0.491385,-0.404368,0.413258,-0.612167,-1.27495,0.190283,-0.333755,0.590497,1.34258,-0.803535,-2.52426,-1.94045,-0.940925
-217.969,0.992652,0.0412104,6,63,0,223.827,-0.41221,1.25771,0.282448,-0.88224,-1.90859,-0.835189,-0.459393,0.361051,0.179594,0.341244,-0.248815,-0.0631911,0.84292,0.627553,-0.117884,0.603563,0.533983,-1.10096,1.64198,1.18509,-0.936876,0.22239,-1.95438,-2.63839,-0.627122,-0.714166,-0.330636,0.426219,-0.0509703,-0.539252,-1.50931,-0.984488,0.689113,1.69868,0.935743,0.466432,0.432053,-0.540874,0.628703,1.1298,-0.183272,0.180462,-0.798986,-1.39565,1.10992,0.17961,0.185837,0.142851,9.14557,1.5058,0.785996,0.546195,-2.117,-1.7181,2.67996,1.29456,0.78523,12.5801,-0.534441,-0.0631911,0.84292,0.627553,-0.117884,0.603563,0.533983,-1.10096,1.64198,1.18509,-0.141572,4.49144,-2.02779,-0.887711
-221.618,0.999077,0.0413321,7,127,0,230.772,-0.148063,-0.683151,-0.433403,0.338963,1.85533,1.0758,-1.40485,0.285352,-2.57631,-0.294042,-1.45671,-0.022234,-0.69801,-0.952982,-0.119805,-0.569543,-0.376752,0.84486,-1.59607,-1.25708,-2.44785,-1.14023,-1.73543,-1.93347,-2.05595,0.760752,0.177288,1.21526,0.203156,-0.461323,1.13132,1.25593,-1.43939,0.511697,-2.12231,-0.417551,-0.758253,-0.589542,1.16632,0.478129,-0.728473,0.857335,0.488477,0.845913,-1.4664,0.166284,1.3894,0.25871,3.53234,-0.872558,-0.499857,1.39753,1.87362,0.96245,-0.77627,0.652658,-2.83746,0.211653,-0.728423,-0.022234,-0.69801,-0.952982,-0.119805,-0.569543,-0.376752,0.84486,-1.59607,-1.25708,-1.08325,-1.87304,-0.123931,-1.07861
-221.115,0.998104,0.0418536,7,127,0,234.949,-0.441258,1.00443,0.508589,-1.256,-1.04777,1.03329,-1.3997,-1.11195,1.01347,0.418117,0.27128,-0.91017,2.08319,0.707684,0.653938,0.498376,0.275434,1.1399,1.55737,-0.532701,-2.52273,0.0681115,-1.63914,-1.58016,-1.7622,0.672501,0.413765,-0.714347,-1.63917,-2.28896,2.46059,1.00771,2.4035,-0.117688,0.531192,1.23382,-0.746786,0.619249,-0.372498,0.273518,0.275347,-1.69192,0.558525,2.22187,1.53121,0.119347,-0.0786016,-0.495556,10.8915,0.884826,0.527121,1.017,-1.11021,1.57855,-0.310388,-1.52805,2.82704,6.97329,6.14962,-0.91017,2.08319,0.707684,0.653938,0.498376,0.275434,1.1399,1.55737,-0.532701,-1.96012,4.27975,-2.8592,0.865081
-219.468,0.999398,0.0423156,6,127,0,230.021,-0.574835,0.929198,0.572996,-1.16993,-0.869217,0.843415,-1.2904,-1.01373,1.1224,0.423162,0.145544,-1.06878,2.07309,0.322076,0.773148,0.383242,0.253146,1.27365,1.38163,-0.483429,-2.49737,0.220865,-1.64888,-1.59653,-4.47367,-0.747485,0.521531,0.554378,1.44677,-1.96688,1.43587,1.09253,0.928239,-0.61565,-1.86343,-0.684185,-0.239834,-1.70833,0.683158,-0.636187,-0.164735,0.924158,-1.0194,0.324962,0.269308,0.597106,0.18374,-0.19667,6.28551,0.750744,0.556319,0.406704,-0.945503,0.839011,-0.548836,-1.62445,2.78459,5.9302,3.37406,-1.06878,2.07309,0.322076,0.773148,0.383242,0.253146,1.27365,1.38163,-0.483429,-1.74447,2.9714,-2.08767,0.955833
-215.71,0.999657,0.0428614,6,63,0,227.262,-0.4231,0.637006,0.217662,-1.27012,-0.513904,0.456217,-1.36065,0.0202412,1.00047,0.661951,-0.122107,-0.991842,1.97875,1.07763,-0.0327695,0.533304,0.721337,1.2069,-0.251557,-0.821572,-1.62873,0.101389,-0.920413,-1.61979,2.27229,-0.805297,-0.901864,0.42291,0.968278,-1.01437,0.4119,3.01318,-1.04471,1.29267,-0.387309,0.439973,-0.824705,0.584511,-1.40616,0.0446007,0.601804,-0.54107,-2.29607,-0.274774,1.30004,0.0103458,0.456297,-0.105642,3.87499,0.238083,0.326618,0.769078,-0.557852,0.528888,-1.29715,0.0539161,2.49158,7.52907,-2.19262,-0.991842,1.97875,1.07763,-0.0327695,0.533304,0.721337,1.2069,-0.251557,-0.821572,-1.34272,4.87882,-2.20362,0.00660634
-222.637,0.992627,0.0434264,7,127,0,228.084,-1.22384,0.608938,-0.244496,0.296256,-0.162947,0.441359,-0.689133,0.0461986,-1.74375,0.921114,0.354519,0.856738,-1.51851,-1.21899,0.485606,-0.495189,-0.117465,-1.5625,0.202675,1.48281,-5.17741,-0.0885986,-3.54443,-1.2348,0.559429,-1.13025,-0.103865,1.35273,0.917094,0.791141,1.70649,-0.577912,0.135043,-0.93515,-0.88231,0.468231,-1.31528,0.355981,-0.501691,-0.194278,-0.958011,-0.45038,0.144583,-0.631245,0.288109,0.539907,0.351482,-0.973974,-9.71534,0.589098,-0.25771,0.164492,-0.187261,-0.687675,-0.357992,-0.389206,-3.46552,-5.51757,-0.597446,0.856738,-1.51851,-1.21899,0.485606,-0.495189,-0.117465,-1.5625,0.202675,1.48281,-1.00597,-6.70388,-0.993033,1.88705
-222.634,0.996957,0.0435377,6,127,0,237.17,-1.13889,0.464961,-0.297226,0.227509,0.36634,0.187339,-0.544364,-0.142729,-1.43149,0.970395,0.434721,0.712303,-2.05415,-0.694512,0.500204,-0.584917,-0.546814,-2.19005,0.142774,0.773638,-5.38337,0.00516968,-3.31066,-1.14554,1.81697,-0.79816,-0.214793,-0.324671,2.21773,-1.28652,0.984764,-0.994212,2.29355,0.419814,0.43069,-0.506614,-1.59022,1.3955,-0.0253342,-0.174583,-1.46414,-2.37628,-0.194869,-2.41385,-0.34191,0.606784,0.686069,0.184859,4.944,0.453593,-0.299539,0.55178,0.347528,-0.25905,1.02704,0.222784,-1.95669,6.79261,1.65439,0.712303,-2.05415,-0.694512,0.500204,-0.584917,-0.546814,-2.19005,0.142774,0.773638,-1.02202,5.28524,-0.876683,-0.0192606
