# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2020433332
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,sigma.1,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.9.1,index.1
-200.316,0.98419,0.0450213,6,63,0,205.541,-0.689567,0.565742,1.85982,1.38085,0.137494,-0.27855,-0.0829866,-0.0117342,-1.3197,0.0373508,0.572051,9,0.111111,0.409524,0.592509,0.525066,0.351851,0.299661,0.323652,0.332638,0.190849,0.3389,9
-196.74,0.974037,0.0451713,5,63,0,203.638,-0.416866,0.114466,1.03139,0.386795,-0.0903168,-0.479181,0.253564,0.532086,-0.921566,-0.878277,0.875908,9,0.111111,0.421503,0.619291,0.480493,0.378487,0.302255,0.451461,0.512295,0.22722,0.233947,9
-201.654,0.969178,0.0441632,5,63,0,204.809,-0.178985,0.24418,0.662059,0.000969479,-0.907258,-1.47229,-1.81906,0.214553,-1.37744,-0.383528,0.624846,9,0.111111,0.493398,0.558407,0.455523,0.321719,0.249938,0.211548,0.488771,0.261213,0.396844,9
-204.529,0.995637,0.0426612,5,31,0,209.781,0.0616866,0.208612,0.67377,-0.153981,-0.0658009,-1.07353,-2.41106,0.42929,-1.07395,-0.719488,0.812892,9,0.111111,0.55756,0.647801,0.484134,0.502049,0.307682,0.130307,0.601244,0.30761,0.372109,9
-203.801,0.995995,0.0440345,6,63,0,209.978,-0.501343,-0.154125,1.42011,1.72628,-1.0311,-1.08925,1.26927,0.587705,-0.182677,0.828009,0.46806,9,0.111111,0.360434,0.540748,0.57607,0.272106,0.266749,0.523171,0.443675,0.357359,0.471584,9
-201.24,0.999534,0.0454633,6,63,0,206.77,-0.439134,0.0566133,0.738396,0.975311,0.264741,-0.231679,-0.934806,0.811522,-0.814813,-1.479,0.602996,9,0.111111,0.400113,0.501529,0.537175,0.430577,0.359201,0.268388,0.51255,0.282831,0.209,9
-202.752,0.993643,0.0473183,6,63,0,208.415,-0.385862,0.148567,1.12821,-0.213065,-1.00824,-1.1077,0.597763,-0.576585,-1.29861,-0.933608,0.379601,9,0.111111,0.418371,0.510601,0.385388,0.316784,0.30867,0.460346,0.353261,0.293423,0.322947,9
-203.968,0.972502,0.0485101,6,63,0,207.536,-0.363189,-0.769628,0.0933992,0.852064,-0.21951,-0.848558,-0.877844,1.56945,-1.04397,-0.915143,0.899315,9,0.111111,0.258204,0.430652,0.599429,0.363409,0.244843,0.240006,0.740437,0.213821,0.233941,9
-201.627,0.984923,0.0472244,6,63,0,209.238,-0.460841,1.15166,0.974364,-0.155129,-0.235539,-0.867313,-0.534014,1.06301,-0.59354,-0.963289,0.620776,9,0.111111,0.563181,0.535943,0.364209,0.352731,0.269089,0.311666,0.5496,0.303794,0.257534,9
-203.452,0.995337,0.0473762,6,63,0,207.249,-0.219523,-0.762977,1.30062,1.62604,-0.670446,-0.896446,0.609046,-0.896438,-1.28484,-0.447199,0.4643,9,0.111111,0.360367,0.594922,0.630753,0.370328,0.34621,0.515809,0.34621,0.306598,0.394805,9
-206.006,0.986661,0.0487149,6,63,0,214.056,-0.512466,1.56354,1.07908,0.406332,-0.318293,-1.28186,-0.776071,1.64277,0.683385,0.0137667,0.242988,9,0.111111,0.466912,0.437759,0.398018,0.356679,0.304928,0.331581,0.471707,0.414253,0.3754,9
-201.402,0.996137,0.0490435,6,63,0,210.75,-0.543792,-0.165422,1.18903,1.29074,-0.353458,-0.520405,-0.214119,0.104677,-1.82798,0.071199,0.450353,9,0.111111,0.35017,0.497922,0.509372,0.331153,0.314717,0.345197,0.378328,0.2031,0.374789,9
-205.998,0.990384,0.0504761,6,63,0,210.056,-0.428631,-0.738068,1.5861,1.72732,0.381149,-0.66525,-0.270022,0.287399,-2.07286,-0.324009,0.696393,9,0.111111,0.280372,0.662826,0.684441,0.45929,0.290717,0.350539,0.443125,0.133292,0.342028,9
-205.148,1,0.0512269,6,63,0,211.712,-0.675823,1.18307,1.579,0.502391,-1.15431,-0.211874,-0.520442,1.90833,0.0553029,-0.953584,0.525215,9,0.111111,0.486389,0.538298,0.398442,0.217196,0.312791,0.279052,0.580898,0.343716,0.235653,9
-204.512,0.987215,0.0531453,6,63,0,210.281,-0.0231201,-1.07198,1.50873,0.280013,-1.07371,-1.14002,0.359444,-1.0493,-1.86884,-0.405721,0.67605,9,0.111111,0.321294,0.730439,0.54145,0.321039,0.311347,0.55475,0.324647,0.216437,0.426191,9
-205.493,0.999993,0.0534957,5,31,0,209.06,-0.343999,-1.41151,1.02564,-0.0994532,-0.0593655,-0.98561,1.08512,0.00340943,-1.38552,-0.182713,0.256165,9,0.111111,0.330577,0.479695,0.408668,0.411152,0.35515,0.483499,0.415051,0.332051,0.403524,9
-204.479,0.994845,0.0554378,5,63,0,209.537,-0.407871,-1.36526,1.29512,0.0720296,0.151578,-1.03012,0.959529,0.0398869,-1.43215,-0.101436,0.332991,9,0.111111,0.296819,0.505848,0.40519,0.41159,0.320627,0.477925,0.402613,0.292191,0.391348,9
-207.241,0.977057,0.0567446,5,31,0,209.683,-0.46205,-2.13032,1.09033,0.718407,0.0214359,-1.41568,0.213288,-0.360159,-0.97385,0.708659,0.372349,9,0.111111,0.221789,0.485987,0.451515,0.388394,0.271074,0.405492,0.355224,0.304775,0.450616,9
-208.77,0.998893,0.0557605,6,63,0,215.83,0.083625,-0.442069,-0.334197,-0.8414,-2.54456,-2.45459,1.15246,0.120517,-1.18938,-0.0223891,0.332843,9,0.111111,0.484127,0.493098,0.45105,0.317927,0.324456,0.614724,0.530895,0.422565,0.519034,9
-207.084,0.92205,0.0575605,6,63,0,217.622,-1.00647,1.89602,1.36788,1.82717,0.393731,0.0843068,-1.1581,2.12141,0.8472,-0.511921,0.626919,9,0.111111,0.545421,0.46284,0.5347,0.318727,0.278159,0.150268,0.580175,0.383353,0.20959,9
-201.616,0.986248,0.0499957,5,31,0,210.991,-0.836734,0.407457,1.9798,0.664273,0.667176,-0.00115922,-0.237298,0.229355,0.055418,0.288783,0.688799,9,0.111111,0.364456,0.628771,0.406324,0.406807,0.302055,0.268905,0.336539,0.310333,0.34574,9
-200.069,0.960519,0.0501748,5,31,0,205.98,-0.689283,0.760859,1.55584,1.15838,-0.470549,-0.238376,-0.131487,0.22567,0.324926,-0.289318,0.684407,9,0.111111,0.457963,0.592798,0.525856,0.26672,0.298923,0.314476,0.36939,0.38535,0.291668,9
-201.59,0.967324,0.0475577,5,31,0,204.555,-0.333114,0.17227,0.793074,0.153795,0.153963,-0.882177,0.0376265,0.656848,0.241674,-0.722035,0.393832,9,0.111111,0.434069,0.494806,0.432282,0.432299,0.33614,0.421091,0.481402,0.440795,0.350356,9
-204.925,0.995634,0.0457789,6,63,0,207.674,-0.275523,0.547461,1.93118,0.227976,-1.4842,-0.331355,-0.108143,0.344118,-1.72723,-0.242745,0.365585,9,0.111111,0.481164,0.60599,0.452103,0.306162,0.402115,0.421881,0.46264,0.28762,0.409927,9
-205.941,0.994115,0.046895,6,63,0,210.684,-0.449432,-0.288602,0.341212,0.986719,0.300294,-1.6151,0.382534,1.54103,-0.448452,-2.20509,0.293441,9,0.111111,0.369557,0.413551,0.460113,0.410642,0.284272,0.416494,0.500692,0.358697,0.250397,9
-202.232,0.980371,0.0478593,6,63,0,212.33,-0.635622,0.197318,1.62279,0.821532,-0.230341,0.173485,-1.4181,1.05947,-0.243588,0.0642482,0.802924,9,0.111111,0.382916,0.66091,0.506001,0.305643,0.378404,0.145015,0.553558,0.30339,0.358005,9
-203.336,0.996495,0.047395,6,63,0,208.136,-0.0387863,-0.162474,0.8226,0.217578,-1.49478,-0.745258,1.51757,0.282517,-0.68721,-1.30234,0.631314,9,0.111111,0.464719,0.617874,0.524623,0.272404,0.375363,0.714894,0.534836,0.383994,0.297137,9
-202.112,0.998538,0.0485889,6,63,0,209.484,-0.801868,0.594228,1.61249,1.77281,0.074897,0.221758,-1.2336,0.92844,-0.389985,0.26068,0.594501,9,0.111111,0.389694,0.539109,0.562685,0.319224,0.338489,0.177228,0.437846,0.262365,0.34369,9
-198.809,0.995452,0.0500096,5,63,0,205.829,-0.309661,0.217375,1.39804,0.685714,-0.306289,-0.795746,-0.328602,0.965431,-0.130019,-0.646281,0.549826,9,0.111111,0.452607,0.612781,0.516834,0.382709,0.321436,0.379815,0.555065,0.40585,0.339617,9
-204.084,0.990759,0.0511116,5,31,0,206.894,-0.289086,-0.379547,0.154463,1.34509,-0.469948,-1.07929,0.0810985,1.47695,0.688799,-1.02979,0.610765,9,0.111111,0.372642,0.451467,0.630054,0.359827,0.279231,0.440396,0.648621,0.532855,0.285357,9
-203.319,0.972285,0.0517024,6,63,0,208.529,-0.169773,0.0121436,0.217336,1.18382,-0.866808,-1.06856,-0.0172092,-0.119215,-0.976978,0.520726,0.341306,9,0.111111,0.458687,0.476119,0.558301,0.385653,0.369473,0.456201,0.447578,0.376784,0.501988,9
-208.177,0.999766,0.050294,6,63,0,211.11,-0.51679,0.589619,1.35467,-0.46927,0.833782,-1.6311,0.742991,1.01339,-0.74725,-2.32211,0.29761,9,0.111111,0.41549,0.471624,0.341538,0.433239,0.268505,0.426617,0.446408,0.323184,0.230077,9
-203.371,0.988173,0.0518269,6,63,0,212.225,-0.232368,-0.351091,1.59894,0.104403,-0.196573,-0.798847,0.78946,2.14356,-0.336183,-1.53444,0.563365,9,0.111111,0.394088,0.661149,0.456721,0.415054,0.335724,0.552898,0.726162,0.396095,0.250336,9
-204.804,0.984164,0.0521101,6,63,0,211.479,-0.411961,0.378208,2.09541,0.884858,-0.320642,-0.111376,0.885349,0.610592,0.923295,-1.03479,0.369667,9,0.111111,0.432379,0.58968,0.478798,0.370402,0.388616,0.478843,0.453573,0.482345,0.311206,9
-206.354,0.999855,0.0519521,6,63,0,211.735,-0.232667,-0.0815503,-0.0370484,0.278403,-0.0998237,-1.72818,-1.90479,0.690505,-1.92294,0.772147,0.337725,9,0.111111,0.435312,0.43901,0.465395,0.433796,0.306546,0.294015,0.500133,0.292745,0.507026,9
-199.975,0.999207,0.0534898,5,31,0,208.939,-0.580986,0.430372,1.26124,0.840425,-0.476834,-0.278905,-0.764929,0.944132,-1.24553,-1.16946,0.960224,9,0.111111,0.458165,0.652508,0.556263,0.261371,0.299685,0.21157,0.580686,0.144677,0.153953,9
-202.113,0.970422,0.0549765,5,31,0,207.395,-0.506804,-0.124564,1.50125,0.724848,0.817007,-0.952458,-0.520768,0.566392,-0.165383,-0.431312,0.363425,9,0.111111,0.365384,0.509696,0.439455,0.447721,0.298814,0.332685,0.425322,0.361951,0.339942,9
-202.281,0.999524,0.0532641,5,31,0,204.724,-0.768357,1.05657,1.32954,1.26385,-0.608411,0.103534,1.01045,0.53399,-0.606908,-1.06244,0.745402,9,0.111111,0.504803,0.555443,0.543321,0.227608,0.33377,0.496209,0.408464,0.227805,0.173603,9
-205.788,0.971375,0.0547522,6,63,0,208.356,-0.294241,-0.635005,0.926612,0.239599,0.256537,-1.2422,-0.607508,1.79728,-0.0522789,0.834019,0.240292,9,0.111111,0.390115,0.482112,0.441108,0.442112,0.356008,0.391688,0.534354,0.423895,0.476559,9
-207.734,0.969782,0.053154,6,63,0,211.812,-0.564629,0.460253,1.40393,1.42237,0.39655,0.762226,0.892546,-0.407797,-0.882569,-1.30286,0.261285,9,0.111111,0.3907,0.450709,0.451903,0.386745,0.409636,0.417895,0.338233,0.311047,0.288014,9
-207.244,0.997231,0.0514467,6,63,0,211.143,-0.654815,0.4302,1.66226,1.58618,0.583649,0.704338,0.786717,-0.336764,-0.765764,-1.27852,0.268445,9,0.111111,0.368343,0.448041,0.442995,0.377979,0.385625,0.390878,0.321864,0.29726,0.26933,9
-208.259,0.938358,0.0526112,6,63,0,213.344,-0.363221,0.345953,1.25785,0.321073,-1.06005,-1.31378,-0.489594,1.38288,0.0589478,1.14272,0.100793,9,0.111111,0.418642,0.441164,0.418032,0.384601,0.378566,0.398296,0.444274,0.411618,0.438306,9
-205.524,0.99731,0.0478447,6,63,0,212.383,-0.59271,0.351403,1.51027,1.7244,0.781454,-0.156101,0.636503,-0.16029,-1.25505,-2.27858,0.391285,9,0.111111,0.388122,0.499559,0.520494,0.428753,0.342136,0.414922,0.341767,0.252789,0.184781,9
-201.851,0.998523,0.0489307,5,31,0,207.775,-0.920446,1.28447,1.54393,1.13835,0.488131,-0.116151,0.795925,0.37782,-0.894955,-1.40714,0.802158,9,0.111111,0.527447,0.578845,0.498173,0.370776,0.266273,0.429966,0.350379,0.162691,0.114134,9
-199.539,0.99858,0.0501445,6,63,0,207.65,-0.487971,0.4091,0.75898,0.921232,-0.126808,-0.254612,-0.858371,-0.146321,-0.815736,-0.0627405,0.699647,9,0.111111,0.449734,0.51076,0.539062,0.359694,0.339368,0.251896,0.356556,0.257558,0.370081,9
-202.831,0.964763,0.0513765,5,63,0,207.925,-0.639184,0.658086,1.59053,1.16403,-0.503078,-0.997339,1.01736,2.22323,-0.795684,-0.788117,0.507014,9,0.111111,0.424207,0.541713,0.487751,0.290233,0.241431,0.469197,0.619641,0.260647,0.261387,9
-204.243,0.972484,0.0492629,6,63,0,209.382,0.0427353,-0.983476,0.765139,0.483887,-0.386699,-1.30346,-0.327225,1.39377,-1.69068,-1.70433,0.455083,9,0.111111,0.400153,0.596508,0.56536,0.466738,0.365761,0.47348,0.663073,0.325927,0.324564,9
-202.651,0.993972,0.0479631,5,63,0,212.315,-0.400103,-0.81556,1.42072,0.789075,-0.0870953,-0.688244,-0.322582,1.7463,-1.15894,-1.46979,0.830074,9,0.111111,0.25406,0.685507,0.563379,0.384049,0.274602,0.338974,0.740671,0.203898,0.165186,9
-205.213,0.99558,0.0486839,6,63,0,208.723,-0.519352,1.50585,1.06388,1.03846,-0.183422,-0.785521,-0.00639734,-1.07488,0.937783,-0.149901,0.549944,9,0.111111,0.576588,0.516424,0.512933,0.349731,0.278615,0.372181,0.247782,0.499094,0.353934,9
-207.527,0.975353,0.0495566,6,63,0,213.939,0.00135958,-1.02089,0.731411,0.375358,-1.08089,-0.850344,-1.12031,2.25921,-2.65402,-0.54755,0.506082,9,0.111111,0.373953,0.591825,0.547685,0.366872,0.394369,0.362251,0.758542,0.207215,0.431497,9
-206.044,0.986875,0.0485162,5,31,0,213.818,-0.21272,-1.03684,0.297855,0.264485,-1.01717,-1.17992,-1.87218,1.98354,-2.10623,-1.22957,0.480201,9,0.111111,0.329464,0.482585,0.478585,0.331554,0.314466,0.247547,0.676948,0.22721,0.30935,9
-201.986,0.998199,0.0485564,6,63,0,210.621,-0.0842264,-0.544907,0.740625,0.773615,0.0284662,-1.46324,0.0257141,0.0704024,-2.02706,-0.201166,0.54254,9,0.111111,0.406161,0.578737,0.583095,0.482811,0.293573,0.482438,0.488494,0.234336,0.451808,9
-202.726,0.994753,0.0496468,6,63,0,208.138,-0.334265,-0.105373,1.18052,0.679594,-1.26846,-0.968518,0.130232,2.12239,-1.73096,-1.0342,0.636169,9,0.111111,0.401,0.602704,0.524498,0.242096,0.278803,0.437475,0.734179,0.192252,0.270479,9
