# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=536066880
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,index.1
-211.172,0.984946,0.146945,5,31,0,221.255,-0.307648,1.46977,1.09811,-1.01232,0.780767,1.34692,-1.70216,-1.17654,0.385578,0.214409,8,0.125,0.501871,0.481957,0.371754,0.464996,0.495286,0.337914,0.363569,0.443992,8
-213.121,0.948514,0.146443,5,31,0,218.134,-0.363894,-0.437378,-1.8245,-1.50611,-1.50514,-0.564231,-0.499789,0.907452,-0.0350573,0.267329,8,0.125,0.382059,0.29909,0.317232,0.317288,0.374085,0.378128,0.469711,0.407752,8
-211.753,0.999169,0.13569,5,31,0,215.796,-0.364867,-0.178013,-1.80673,-1.59831,-1.5621,-0.343439,-0.614211,0.447126,0.131794,0.191624,8,0.125,0.401558,0.32936,0.338241,0.339796,0.393964,0.381647,0.430653,0.415904,8
-211.27,0.999777,0.139132,5,31,0,215.193,-0.392725,0.363778,-1.61604,-1.59603,-1.21751,-0.366237,-0.02857,-0.839832,-0.520789,0.18373,8,0.125,0.419242,0.334113,0.334931,0.350596,0.386983,0.401799,0.366554,0.380268,8
-209.475,0.993044,0.142783,5,31,0,217.528,-0.334531,0.36519,1.19992,0.750166,0.903768,-0.0859872,-1.70005,0.0163736,1.08688,0.210488,8,0.125,0.435938,0.479521,0.455957,0.463988,0.412745,0.333506,0.417977,0.473586,8
-212.101,0.988011,0.14455,4,31,0,214.219,-0.407254,-0.00769557,-1.20649,0.244221,-1.46514,-0.614983,-0.0107325,-1.18224,-2.00783,0.191455,8,0.125,0.399217,0.345644,0.410839,0.334531,0.371685,0.399078,0.346695,0.311812,8
-209.456,0.998982,0.14487,4,31,0,214.591,-0.437864,0.192864,-0.779147,1.09382,-0.769597,0.889327,0.39573,-0.608717,-0.235676,0.0678076,8,0.125,0.395372,0.37973,0.410065,0.379882,0.406715,0.398665,0.382455,0.388447,8
-208.072,0.994894,0.148312,5,31,0,213.308,-0.456825,0.49255,0.999619,-0.80164,-0.179708,-0.290662,-0.315027,1.11844,-0.445742,0.42027,8,0.125,0.437867,0.490822,0.311368,0.369969,0.359167,0.356813,0.503305,0.344307,8
-206.605,0.995468,0.150587,3,7,0,208.846,-0.42751,0.811712,0.688089,-0.414222,-0.461143,0.0259744,-0.230138,0.847021,-0.264427,0.30662,8,0.125,0.455463,0.446079,0.364817,0.36149,0.396626,0.377993,0.458149,0.375525,8
-207.356,0.997558,0.153031,5,31,0,208.773,-0.353046,0.266909,-0.696884,0.304834,0.579906,0.382745,-0.646202,-1.19712,0.0460662,0.243281,8,0.125,0.428466,0.372248,0.430727,0.447206,0.435381,0.375134,0.344279,0.415363,8
-209.556,0.982863,0.156102,5,31,0,211.281,-0.478423,0.65785,1.00151,-0.654558,-1.05759,-0.30463,-0.374488,0.939694,-0.624202,0.055207,8,0.125,0.39124,0.395767,0.374125,0.36893,0.37866,0.377753,0.394952,0.374518,8
-209.945,0.992053,0.154775,4,15,0,214.926,-0.479004,0.580571,1.01577,-0.3317,-2.11767,-0.108665,-0.694419,1.02476,-0.446223,0.145743,8,0.125,0.402661,0.418006,0.371136,0.312676,0.378754,0.358884,0.418325,0.367249,8
-211.174,0.996684,0.156168,5,31,0,214.054,-0.166764,-0.0461896,-0.819204,0.450103,1.94204,-0.120958,-0.284178,-1.21067,0.123515,0.382862,8,0.125,0.454018,0.382156,0.501391,0.640324,0.446932,0.431541,0.347446,0.470167,8
-211.271,0.994245,0.158936,5,31,0,217.152,-0.562135,-0.137853,0.847042,-0.999231,-1.83809,1.74397,0.23838,-0.18246,0.477937,0.346348,8,0.125,0.352086,0.433211,0.287365,0.231697,0.51047,0.382353,0.34857,0.402129,8
-209.915,0.998307,0.160971,4,31,0,215.717,-0.353336,1.6548,1.55543,0.742551,0.455483,-1.16292,-1.09413,0.077047,-0.199178,0.208308,8,0.125,0.497843,0.492669,0.450499,0.435744,0.355355,0.358645,0.416469,0.402556,8
-208.232,0.99988,0.164249,4,15,0,211.547,-0.455567,0.285273,-0.458676,-0.50748,-0.91554,1.31773,-0.0082198,0.0584976,0.107546,0.402254,8,0.125,0.415612,0.34523,0.340806,0.304948,0.518615,0.387253,0.39364,0.398359,8
-209.65,0.995808,0.168044,4,31,0,212.196,-0.145818,0.292751,0.827268,0.125891,-1.5088,-1.48988,-1.20127,-0.558503,-0.698481,0.348965,8,0.125,0.489087,0.535657,0.47455,0.337974,0.339453,0.362387,0.415636,0.403822,8
-211.259,0.976549,0.170579,4,15,0,215.313,-0.283241,-0.864376,-0.644256,-0.813734,-0.717553,-1.16463,-1.49115,1.34766,-1.05116,0.12948,8,0.125,0.402476,0.409349,0.404054,0.407056,0.393163,0.383123,0.47284,0.396673,8
-215.173,0.991446,0.167034,4,15,0,219.6,0.0391407,1.32907,-0.186448,1.49375,-0.414754,0.337608,-1.88022,-1.23907,1.03507,0.358504,8,0.125,0.626122,0.493075,0.639836,0.47264,0.539958,0.346395,0.400095,0.60114,8
-213.249,0.84222,0.168146,4,15,0,219.07,-0.00974211,0.549037,-0.599339,1.42779,0.136479,0.532932,-0.807025,-0.775178,0.375606,0.200408,8,0.125,0.525051,0.467582,0.568663,0.504402,0.524246,0.457236,0.45882,0.516377,8
-212.386,0.995575,0.128588,5,31,0,219.814,-0.444208,0.191522,0.0816132,-2.24694,0.4821,-1.14882,-1.90592,-0.467041,-0.378218,0.0631231,8,0.125,0.393621,0.391966,0.357544,0.398007,0.373618,0.362503,0.383743,0.38507,8
-212.691,0.998202,0.130542,5,31,0,217.809,-0.292014,-0.349545,1.95156,1.49459,-0.246884,0.949582,0.377978,0.68355,-0.320485,0.115205,8,0.125,0.417685,0.48321,0.470079,0.420565,0.454472,0.4382,0.446885,0.4185,8
-213.023,0.996232,0.133134,4,31,0,219.063,-0.315073,-2.2365,0.386918,1.08624,-1.23302,-0.150399,-1.96703,0.300296,0.152736,0.161501,8,0.125,0.337094,0.437187,0.465146,0.374208,0.415964,0.346887,0.433748,0.427905,8
-210.887,0.999726,0.13526,5,31,0,216.893,-0.319552,1.18474,-1.17178,-0.861451,1.12547,1.06725,-0.424968,-1.18832,0.0704924,0.371301,8,0.125,0.53005,0.319812,0.34538,0.524565,0.51917,0.38288,0.318477,0.427177,8
-210.388,0.964137,0.138262,5,31,0,214.611,-0.498835,-0.828021,1.66861,0.516157,-0.967299,-1.00708,-0.359519,0.948957,-0.057798,0.185644,8,0.125,0.342415,0.452874,0.400589,0.336617,0.33497,0.362258,0.420026,0.375296,8
-214.232,0.989737,0.132511,5,31,0,217.165,-0.406174,-0.242531,2.73605,1.79391,-0.0358216,1.36923,0.375665,-0.681173,0.529318,0.0672617,8,0.125,0.395922,0.444691,0.429103,0.399252,0.42212,0.405908,0.388887,0.408403,8
-210.647,0.994897,0.133011,4,31,0,219.34,-0.295254,-1.30594,-0.13976,0.0802634,0.581825,0.433062,0.266866,-0.0860273,0.812941,0.0304314,8,0.125,0.417026,0.425678,0.427316,0.431055,0.429945,0.428706,0.426078,0.432781,8
-209.937,0.996196,0.134736,5,31,0,216.384,-0.480533,1.80804,-0.430466,-1.0514,-0.804985,-0.413167,-0.905177,0.067517,-1.01072,0.126507,8,0.125,0.43738,0.369354,0.351251,0.358388,0.369864,0.355478,0.384145,0.352425,8
-211.821,0.987461,0.136776,5,31,0,214.969,-0.401682,-0.969151,0.252175,0.616951,0.606827,0.475415,0.79157,-0.641168,1.48148,0.0115838,8,0.125,0.398215,0.40161,0.402626,0.402598,0.402232,0.403113,0.399126,0.405037,8
-212.542,0.993167,0.136684,5,31,0,217.857,-0.549833,-0.441327,-1.98572,0.857503,-1.60933,0.746309,-0.553721,-0.570956,0.261338,0.078356,8,0.125,0.357918,0.33061,0.381628,0.33717,0.379574,0.355896,0.355587,0.370667,8
-212.51,0.980253,0.137968,5,31,0,220.655,-0.271032,0.900067,2.05313,-0.833889,0.437943,-0.0785614,0.74421,-0.387042,-0.663504,0.0646191,8,0.125,0.446982,0.465465,0.419478,0.439613,0.431408,0.444494,0.426525,0.422161,8
-217.276,0.991322,0.136112,5,31,0,221.212,-0.709145,0.799904,-0.067689,-0.164821,-0.463491,-1.36487,0.311684,-3.01882,1.35812,0.045075,8,0.125,0.337805,0.329114,0.328148,0.325187,0.316335,0.3329,0.300437,0.343457,8
-211.902,0.999993,0.136919,4,15,0,219.922,-0.544012,0.839114,-0.972374,-0.60833,0.520743,-0.698728,-0.0786485,-2.27003,0.682962,0.108733,8,0.125,0.388702,0.343048,0.352023,0.380509,0.349784,0.36527,0.311988,0.384675,8
-212.489,0.998395,0.139818,5,31,0,215.725,-0.416984,-0.288977,1.00032,1.37736,-0.684384,0.303287,-0.294769,2.50931,-0.790374,0.0952782,8,0.125,0.390665,0.420268,0.429044,0.381735,0.404178,0.390534,0.455641,0.379354,8
-215.301,0.990965,0.142349,5,31,0,221.701,-0.434716,2.02227,2.17492,0.769326,-0.843482,1.1609,-2.33725,1.27712,0.114173,0.120208,8,0.125,0.45224,0.45679,0.415266,0.369093,0.426739,0.328347,0.430161,0.396279,8
-209.989,0.998138,0.143041,4,31,0,219.187,-0.334597,-1.56471,-0.183657,0.0146243,0.106677,-0.794211,-1.65901,0.335919,-0.27697,0.0909251,8,0.125,0.382992,0.413068,0.417446,0.419483,0.399677,0.380968,0.424567,0.411013,8
-206.143,0.987391,0.145515,4,15,0,213.925,-0.373586,-0.0604266,0.553968,-0.0210767,0.501952,-0.310504,-0.838278,-0.00118816,0.238545,0.320149,8,0.125,0.403012,0.451098,0.406046,0.446978,0.383908,0.344804,0.407583,0.426238,8
-206.196,0.990815,0.145289,4,31,0,209.974,-0.37815,0.173934,0.44981,-0.155105,0.595161,-0.454627,-0.843872,0.145078,0.243357,0.311672,8,0.125,0.419716,0.44079,0.394964,0.451985,0.372889,0.344984,0.417527,0.424995,8
-208.413,0.990408,0.14591,4,15,0,211.184,-0.302236,0.389055,0.0148362,0.0135268,1.00227,-0.974565,-0.0717589,-0.116058,-0.684379,0.631306,8,0.125,0.485848,0.427302,0.427099,0.581882,0.285471,0.41398,0.407212,0.324254,8
-210.134,0.998597,0.146418,4,31,0,212.258,-0.529222,0.589055,1.31752,-0.921897,1.0469,0.641931,-1.07362,-0.151096,-0.671341,0.0710303,8,0.125,0.380511,0.392781,0.355556,0.388206,0.381396,0.353091,0.368198,0.359645,8
-209.076,0.998979,0.148979,5,31,0,213.47,-0.130625,0.117075,-1.17018,0.414042,-1.61259,-0.150088,-1.34017,-0.79824,0.0620779,0.336969,8,0.125,0.477222,0.371698,0.502224,0.337598,0.454824,0.358421,0.401407,0.472601,8
-212.037,0.95095,0.151654,5,31,0,217.398,-0.311725,1.6644,0.919227,-2.19517,1.79686,-0.228073,-0.922804,-0.484272,0.218511,0.241532,8,0.125,0.522555,0.477589,0.301129,0.530531,0.409312,0.369442,0.394439,0.435622,8
-209.891,0.972911,0.142306,5,31,0,216.408,-0.416907,0.0200792,-1.53609,0.0318914,0.97739,0.898527,-0.847387,0.0288937,-1.13256,0.137191,8,0.125,0.397917,0.348045,0.398305,0.429763,0.427114,0.36978,0.398207,0.36071,8
-209.523,0.997795,0.138624,5,31,0,213.481,-0.355704,1.35957,0.802064,0.850926,-0.41147,-0.0984913,-1.64084,-0.977222,1.06296,0.18018,8,0.125,0.472344,0.447398,0.449576,0.394164,0.407708,0.342685,0.370102,0.459047,8
-208.097,0.999211,0.140816,4,31,0,211.941,-0.409126,0.991608,0.770705,-0.391393,-1.00894,-0.103413,-0.505629,-0.308062,1.54476,0.24141,8,0.125,0.457666,0.444462,0.376692,0.342383,0.39315,0.370239,0.381427,0.490949,8
-206.409,0.998551,0.143359,4,15,0,209.169,-0.425888,0.641003,0.414434,-0.413433,-0.777387,0.790827,-0.627404,-0.198273,0.643256,0.38693,8,0.125,0.455651,0.434005,0.357586,0.325923,0.470063,0.338799,0.376929,0.455867,8
-209.861,0.961503,0.14576,4,15,0,211.772,-0.390038,-0.382362,-0.849243,0.354188,1.0335,1.1769,-0.404566,0.502387,-1.25232,0.103668,8,0.125,0.394204,0.382706,0.412578,0.429744,0.433391,0.393654,0.416306,0.372884,8
-210.226,0.99419,0.139328,5,31,0,214.216,-0.319063,0.191395,0.0106003,0.391615,-1.80776,-1.15195,-0.583557,-0.7709,1.48674,0.215975,8,0.125,0.431011,0.421462,0.441646,0.32971,0.361732,0.390527,0.38094,0.500509,8
-212.191,0.986617,0.140623,5,31,0,218.347,-0.385305,2.84855,-1.20456,-0.102162,0.965977,0.308223,-1.15228,-0.631148,-0.540508,0.17636,8,0.125,0.529233,0.354861,0.400514,0.44647,0.41801,0.356974,0.378337,0.382104,8
-215.598,0.981765,0.140151,5,31,0,220.22,-0.121347,1.96987,-1.34903,-1.45923,0.184517,-1.20295,-0.250502,1.13436,-0.347035,0.151511,8,0.125,0.544162,0.419277,0.415218,0.476669,0.424676,0.460259,0.512628,0.456628,8
-216.548,0.999456,0.138566,5,31,0,220.402,-0.312229,-2.23082,1.40486,1.19961,0.0656665,1.04705,-1.851,-2.47236,0.104817,0.149461,8,0.125,0.343971,0.474458,0.466816,0.424967,0.461145,0.356892,0.335871,0.426398,8
-211.256,0.989877,0.141033,5,31,0,221.212,-0.396441,1.15497,-0.502141,-2.51136,0.188444,0.442921,-0.327118,0.972676,-0.203076,0.237958,8,0.125,0.469636,0.373805,0.270115,0.412995,0.427748,0.383604,0.458847,0.390606,8
-215.503,0.90904,0.141291,5,31,0,221.816,-0.329115,-0.716177,0.287838,3.03079,0.837747,0.622636,0.137366,-0.83092,0.232574,0.0106156,8,0.125,0.416607,0.4192,0.426306,0.420622,0.420065,0.418811,0.416311,0.419057,8
-211.595,0.999999,0.124078,5,31,0,219.337,-0.624218,-0.33108,-1.35599,0.486091,0.0485096,0.566199,0.597262,1.20257,0.404776,0.232369,8,0.125,0.331557,0.28104,0.374897,0.351387,0.379269,0.38097,0.414649,0.370479,8
-212.39,0.999492,0.126402,5,31,0,216.919,-0.465603,-0.923279,0.636034,-1.21991,-0.913351,1.47587,0.031584,-1.41159,-1.0261,0.0350492,8,0.125,0.378019,0.390952,0.375578,0.378101,0.397983,0.38592,0.374004,0.377172,8
-211.363,0.998737,0.128642,4,31,0,215.281,-0.41417,0.5467,-0.0404597,-0.31726,-1.07936,0.758209,0.786359,-1.79629,-0.305147,0.0270798,8,0.125,0.401465,0.39765,0.395856,0.390931,0.402842,0.403025,0.386319,0.395935,8
-212.368,0.99629,0.13074,5,31,0,215.584,-0.392767,1.72581,0.578116,-0.655777,-0.429446,0.408369,-1.40964,-1.18752,-0.555904,0.0174209,8,0.125,0.410306,0.405477,0.400306,0.401253,0.404764,0.397157,0.398084,0.400724,8
-208.188,0.991834,0.13233,4,15,0,218.159,-0.398688,0.378575,-0.250585,-0.578768,-0.201706,-1.14093,-1.19186,-0.0644992,0.380358,0.105496,8,0.125,0.411262,0.395291,0.387046,0.396525,0.373074,0.371818,0.399994,0.411308,8
-210.037,0.993586,0.132969,5,31,0,213.187,-0.570682,-0.129939,1.3212,0.885729,-0.233675,0.684879,-0.124195,-1.38112,-1.22616,0.252558,8,0.125,0.353543,0.441025,0.414114,0.347579,0.401863,0.353875,0.285061,0.293104,8
-211.001,0.994736,0.133975,5,31,0,215.016,-0.161316,0.704373,-0.945948,-0.30231,-0.342789,-0.207314,-1.33787,1.75018,0.0598633,0.168342,8,0.125,0.489317,0.42054,0.447146,0.445462,0.451103,0.404551,0.533279,0.462262,8
-210.98,0.997136,0.135223,5,31,0,216.045,-0.640848,0.268603,1.38742,-0.489176,0.773576,0.47096,0.712276,-1.51608,0.367936,0.345637,8,0.125,0.366327,0.459761,0.307906,0.407703,0.382709,0.402596,0.237785,0.374332,8
-208.075,0.999323,0.136988,5,31,0,213.417,-0.267324,-0.286002,-0.553203,-0.00167466,-0.360484,-0.852347,-1.18147,0.0229438,-0.76089,0.140951,8,0.125,0.423692,0.414523,0.433506,0.42113,0.404328,0.393207,0.434359,0.407437,8
-212.165,0.985841,0.13924,4,15,0,214.655,-0.366698,-1.08171,0.505208,-1.73753,0.295251,1.01725,-0.781729,1.76144,0.330595,0.218674,8,0.125,0.353603,0.436293,0.321552,0.425036,0.464,0.368736,0.504621,0.426926,8
-214.017,0.990915,0.13853,5,31,0,219.901,-0.517873,0.0670805,-1.39356,-0.655514,-2.02631,0.489015,0.601421,1.94061,0.616308,0.0333827,8,0.125,0.373874,0.362531,0.368244,0.357664,0.377177,0.378059,0.388626,0.378176,8
-209.718,0.997083,0.138926,5,31,0,218.418,-0.420492,1.33429,1.35236,0.639263,1.42478,-0.156405,-0.950352,-1.00105,-0.564347,0.30394,8,0.125,0.496263,0.497636,0.443691,0.503139,0.385083,0.329744,0.326348,0.356172,8
-209.38,0.99587,0.140667,5,31,0,212.833,-0.331033,-0.409025,-0.700698,-0.752803,-1.53785,0.704745,-0.909114,0.477481,0.0771148,0.113682,8,0.125,0.406722,0.398747,0.397328,0.376165,0.437598,0.39308,0.43125,0.420124,8
-210.785,0.982502,0.142143,5,31,0,219.168,-0.337149,-0.218034,-0.0434288,1.08543,-0.420027,-1.48801,-1.48421,-1.25721,0.994912,0.24173,8,0.125,0.403752,0.413953,0.481317,0.392055,0.332512,0.332716,0.345008,0.475857,8
-209.767,0.982333,0.140658,5,31,0,214.586,-0.33883,-0.704794,0.576006,-0.469276,-0.189087,0.508568,-0.147848,0.989831,-1.59883,0.136,8,0.125,0.393009,0.435243,0.400676,0.40986,0.432989,0.411217,0.449124,0.364411,8
-207.289,0.99763,0.139155,5,31,0,212.406,-0.309876,-0.67844,0.675707,-0.361784,-0.193237,-0.0852549,-1.14547,0.0909464,-0.501796,0.184002,8,0.125,0.393002,0.453746,0.406985,0.414491,0.419321,0.372702,0.427235,0.400782,8
-209.082,0.995837,0.140972,5,31,0,211.645,-0.22012,-1.40786,-0.165134,0.401964,-0.397287,-0.438631,-1.51878,-0.110308,-0.158213,0.161699,8,0.125,0.389891,0.438606,0.461297,0.429385,0.427748,0.385633,0.44079,0.438882,8
-208.336,0.998426,0.1424,5,31,0,211.164,-0.521111,1.88118,0.453282,-1.01559,0.271475,0.425228,-0.127363,-0.311803,-0.475863,0.194451,8,0.125,0.46125,0.393417,0.327703,0.385013,0.392116,0.366822,0.358532,0.351229,8
-208.572,0.981863,0.144403,3,7,0,212.067,-0.517738,2.01463,0.326239,-1.14524,0.239701,0.485746,-0.0399402,-0.398107,-0.447738,0.260946,8,0.125,0.501993,0.393504,0.306489,0.388128,0.40348,0.370946,0.349413,0.346474,8
-210.573,0.989635,0.142739,5,31,0,213.422,-0.0163506,-1.17959,-0.0861345,0.263538,-0.276544,-0.50256,-1.18532,-0.100768,0.14426,0.223391,8,0.125,0.430488,0.491103,0.510629,0.480478,0.46789,0.430174,0.490286,0.503969,8
-208.761,0.996695,0.142786,5,31,0,213.702,-0.182269,-0.0450727,-0.24687,-1.34878,-0.586698,-0.106142,-1.11884,-1.42444,-1.11306,0.467245,8,0.125,0.449342,0.42614,0.307362,0.38784,0.442292,0.330695,0.299888,0.331293,8
-210.127,0.92129,0.144375,5,31,0,213.755,-0.220018,-0.498971,-0.467145,-0.206226,-1.71767,-1.45371,-0.425558,-0.0772607,-0.480146,0.249695,8,0.125,0.41469,0.416621,0.432536,0.343235,0.358242,0.419147,0.440457,0.415832,8
-208.873,0.995898,0.130139,5,31,0,212.367,-0.431524,1.32334,0.397202,-0.0795131,0.36454,1.63501,-0.611181,0.083934,0.743202,0.120515,8,0.125,0.432406,0.405246,0.391477,0.404297,0.441647,0.376324,0.39618,0.415334,8
-209.427,0.993708,0.131444,5,31,0,215.472,-0.57411,-0.131842,0.200402,1.33031,-0.224006,-0.571864,0.433763,0.275319,0.950632,0.332442,8,0.125,0.35025,0.375783,0.467083,0.34331,0.31773,0.394148,0.381642,0.435836,8
-213.428,0.98492,0.132309,5,31,0,215.124,-0.0427052,1.56325,0.038716,-2.01427,-0.334567,0.755171,-1.9398,-0.802115,-1.49039,0.228872,8,0.125,0.578125,0.49154,0.376668,0.470216,0.532487,0.380678,0.443668,0.405208,8
-214.576,0.998953,0.131416,5,31,0,217.021,-0.725652,-0.604642,0.685247,2.00532,0.208377,-0.954008,1.62044,0.351226,1.27698,0.134133,8,0.125,0.308582,0.346663,0.387775,0.332322,0.298675,0.375593,0.336587,0.364852,8
-212.66,0.991546,0.133314,5,31,0,220.473,-0.392749,1.86107,0.33525,-1.17648,-0.613269,1.78129,-1.36553,0.233575,-1.06734,0.317387,8,0.125,0.549322,0.428899,0.317313,0.357234,0.543045,0.30446,0.421013,0.324864,8
-213.504,1,0.133729,5,31,0,217.664,-0.458622,-0.549058,-0.527889,-0.0245404,1.14813,-2.44421,1.06514,-0.517343,1.10854,0.0575083,8,0.125,0.379847,0.380134,0.386978,0.403093,0.35453,0.401945,0.380277,0.402545,8
-212.986,0.996494,0.135845,4,15,0,215.78,-0.391528,-0.485664,-0.655803,0.638111,0.756002,-2.46861,0.783988,-0.555494,0.653901,0.10506,8,0.125,0.391133,0.386885,0.419582,0.422601,0.342791,0.423319,0.389387,0.419986,8
-215.859,0.969533,0.137257,5,31,0,220.635,-0.531365,0.836873,0.598043,-1.28296,-0.712622,2.46742,-1.15677,0.572578,-0.671144,0.00479327,8,0.125,0.371134,0.370867,0.368766,0.369403,0.37296,0.368907,0.370839,0.369449,8
-211.909,0.995007,0.133217,5,31,0,219.737,-0.407374,-0.125109,-0.0849535,1.84411,0.65424,-2.06117,-0.0914357,-0.55604,0.658066,0.0814154,8,0.125,0.397101,0.397884,0.436044,0.412386,0.360041,0.397757,0.388732,0.412462,8
-211.283,0.997504,0.134295,5,31,0,216.039,-0.533826,-0.181976,0.468339,-0.14831,-1.57923,1.83488,-0.472241,1.02691,-1.31057,0.177251,8,0.125,0.362141,0.389168,0.363521,0.307093,0.44804,0.350343,0.412944,0.317318,8
-212.79,0.991624,0.135871,5,31,0,219.154,-0.274202,1.64446,-0.367978,-0.346616,2.39292,-1.24838,-1.11449,-1.61739,-0.105377,0.194577,8,0.125,0.511441,0.414401,0.41541,0.547706,0.373529,0.379645,0.356885,0.426852,8
-209.923,0.995531,0.136264,5,31,0,216.263,-0.224649,0.842171,-0.107322,-1.15378,0.218231,0.0783776,-1.67541,0.456052,1.26977,0.319907,8,0.125,0.51119,0.435614,0.355774,0.461368,0.450271,0.318511,0.480322,0.545266,8
-211.349,0.985467,0.13744,5,31,0,215.28,-0.336802,-0.797809,-1.48855,-1.49451,-0.948898,0.168286,-0.694527,0.509122,-1.10315,0.234844,8,0.125,0.371879,0.334839,0.334528,0.36363,0.426222,0.377562,0.445903,0.355289,8
-210.577,0.988616,0.136581,5,31,0,218.837,-0.520843,1.00393,2.13658,1.59762,0.29849,0.0312442,-0.294469,-0.0707569,0.782707,0.321454,8,0.125,0.45063,0.541398,0.49818,0.395347,0.375006,0.350805,0.367353,0.433094,8
-210.194,0.999837,0.136355,5,31,0,214.598,-0.401213,-0.440998,-0.0851911,0.322453,-0.156729,1.43655,-0.706526,-1.07497,-1.75003,0.110013,8,0.125,0.389425,0.398772,0.409571,0.396886,0.439504,0.382502,0.372975,0.355778,8
-209.198,0.999755,0.138374,5,31,0,213.141,-0.274052,1.22937,0.308445,-1.03142,0.946287,-0.670861,-0.487124,0.892296,0.439246,0.300693,8,0.125,0.523884,0.454798,0.357969,0.502622,0.38325,0.396391,0.498564,0.464566,8
-207.744,0.982141,0.14039,4,15,0,214.225,-0.31199,0.845158,-0.0372685,-1.04751,1.05714,-0.690939,-0.783478,0.267518,0.514357,0.289429,8,0.125,0.483162,0.419999,0.350881,0.498494,0.374732,0.368478,0.441627,0.45931,8
-210.284,0.976311,0.138823,5,31,0,215.387,-0.512161,0.928429,-0.116652,0.325746,-2.42642,1.16858,0.00497049,-0.393382,0.137236,0.188271,8,0.125,0.41645,0.369556,0.389163,0.275083,0.427477,0.374906,0.357502,0.38076,8
-207.872,0.998731,0.136122,5,31,0,213.273,-0.528015,0.462891,1.12809,-0.87136,-0.565828,0.3483,-0.3903,-1.05609,-0.126075,0.241563,8,0.125,0.397427,0.436468,0.323331,0.339685,0.390817,0.349259,0.313646,0.363902,8
-206.575,0.999668,0.137877,5,31,0,209.031,-0.34624,0.465127,-0.48468,0.554517,0.445881,0.196997,-0.872311,0.271603,-0.074143,0.340317,8,0.125,0.45315,0.374916,0.460699,0.451528,0.43065,0.344546,0.436886,0.408185,8
-218.737,0.942005,0.13983,5,31,0,220.345,-0.494717,-3.31648,-0.212429,0.292262,-1.05269,-1.56476,0.158271,1.83234,1.29781,0.0211432,8,0.125,0.362429,0.377727,0.380238,0.37356,0.37103,0.379571,0.387941,0.385261,8
-213.015,0.995968,0.130516,5,31,0,225.02,-0.558142,1.72663,0.306555,1.47631,0.31287,2.13121,-0.256563,0.553127,0.727298,0.0488953,8,0.125,0.383737,0.367454,0.380846,0.367526,0.388425,0.361078,0.370261,0.372249,8
-207.595,0.994384,0.131665,5,31,0,214.393,-0.248132,-0.110754,0.241714,-0.877952,-0.874589,-0.64725,-0.252347,-0.296194,-0.603391,0.325266,8,0.125,0.429435,0.457723,0.369654,0.369909,0.387304,0.418189,0.414723,0.390694,8
-208.086,0.995744,0.132513,5,31,0,210.705,-0.40907,0.837203,0.674086,0.548626,0.596225,0.381017,-0.923213,-0.323318,1.00758,0.112215,8,0.125,0.421865,0.417407,0.413987,0.415284,0.409432,0.374568,0.390467,0.426535,8
-208.191,0.998323,0.133617,5,31,0,210.67,-0.407138,1.00367,0.837017,0.744287,0.765654,-0.297998,-1.16566,-0.307987,0.870094,0.161167,8,0.125,0.438961,0.432357,0.428693,0.429537,0.388133,0.355488,0.387751,0.433666,8
-208.081,0.994838,0.135215,4,31,0,211.751,-0.406495,0.954741,0.818115,0.663794,0.522248,-0.297601,-1.36305,-0.373358,0.81554,0.176273,8,0.125,0.44073,0.434802,0.42813,0.422032,0.387234,0.343719,0.38407,0.434691,8
-208.203,0.953318,0.136144,4,15,0,212.923,-0.336418,0.944061,0.68397,0.762406,0.416226,-0.268445,-0.947897,-0.157739,0.681156,0.108579,8,0.125,0.441787,0.434834,0.436928,0.427704,0.409613,0.391898,0.412523,0.434759,8
-208.949,0.998123,0.129246,4,15,0,210.578,-0.337803,1.32722,1.11446,0.560999,0.196162,-1.37854,-0.482904,-0.471049,0.496935,0.251034,8,0.125,0.498844,0.485495,0.450915,0.428357,0.3354,0.387216,0.387923,0.446937,8
-212.201,0.973072,0.130742,5,31,0,216.925,-0.40347,-0.937742,-0.970569,-0.677179,-0.289882,1.70869,-2.08077,0.404786,-0.383278,0.0567052,8,0.125,0.387782,0.38734,0.391295,0.396539,0.42395,0.372511,0.406002,0.395272,8
