# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=639647342
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.7.2,marginal.8.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.7.3,marginal.8.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,marginal.7.4,marginal.8.4,index.1,index.2,index.3,index.4
-225.611,0.996381,0.0511254,6,63,0,239.622,0.11109,0.0775564,0.507307,-1.52584,1.05265,0.15548,-1.19447,-0.244843,-0.413021,-0.453039,-2.44692,0.562376,1.24538,1.19099,0.558297,1.91476,1.26516,1.26734,0.70265,-2.04518,0.076138,0.451784,0.00758313,0.39754,320,0.000315844,0.351248,0.358376,0.325215,0.367507,0.352536,0.330518,0.34594,0.343185,0.423729,0.231323,0,0,0,0,0,0,0.343062,0.347269,0.345803,0.343602,0,0,0,0,0.396982,0.282316,0.36117,0.346524,0.343078,0,0,0,8,10,6,9
-221.122,0.972998,0.051683,6,63,0,239.942,-0.248035,0.469411,0.247222,-1.20907,-1.84594,0.468778,-0.42499,0.0995945,-0.217254,0.456186,0.118113,-0.491798,-1.66687,-0.553994,-0.102235,-0.191063,-0.000932018,0.552233,-1.20597,1.55854,0.595171,0.00963173,0.0440061,0.194572,320,0.000315844,0.500667,0.4677,0.269935,0.202039,0.500573,0.370776,0.445934,0.40001,0.41376,0.412994,0,0,0,0,0,0,0.409826,0.40326,0.427267,0.417952,0,0,0,0,0.43351,0.392566,0.416461,0.401977,0.432926,0,0,0,8,10,6,9
-225.162,0.996724,0.0502,6,63,0,236.824,-0.290015,1.16201,1.53723,0.181086,0.248148,-0.378127,-0.461457,-0.00403529,-0.329399,1.15754,0.390236,0.18289,-0.945251,0.496321,2.59849,-1.35324,-0.238526,-0.825256,0.431578,0.205614,0.202935,0.00361671,0.057025,0.546684,320,0.000315844,0.470748,0.489405,0.422507,0.425768,0.395603,0.391644,0.413541,0.397925,0.424921,0.42426,0,0,0,0,0,0,0.426807,0.427721,0.419211,0.418082,0,0,0,0,0.390324,0.379598,0.439652,0.396647,0.596024,0,0,0,8,10,6,9
-228.255,0.990746,0.0507711,6,63,0,242.712,-0.826186,0.350124,0.00288833,0.15885,-1.15184,1.75481,-0.905821,0.011883,0.84934,0.347842,1.27542,0.865968,1.63582,-1.93635,-1.00424,0.290954,1.01543,0.076861,-0.43688,0.798401,0.0600258,0.563735,0.0562997,0.0272981,320,0.000315844,0.410741,0.40579,0.408011,0.389466,0.430942,0.392925,0.405918,0.41789,0.354683,0.480938,0,0,0,0,0,0,0.405322,0.387958,0.42678,0.391198,0,0,0,0,0.416122,0.398888,0.404807,0.410232,0.406981,0,0,0,8,10,6,9
-223.442,0.999065,0.0508254,6,127,0,238.816,-0.564,0.127824,-1.66424,0.539349,-0.687068,0.217304,-0.178378,-0.217033,-0.639768,0.242625,-2.84579,-0.677578,-0.218502,-0.523501,0.218605,0.16231,1.23752,-0.768797,-0.68304,1.1582,0.351222,0.229083,0.554315,0.0272413,320,0.000315844,0.364297,0.237337,0.397176,0.302854,0.371355,0.340578,0.337634,0.306265,0.395964,0.246448,0,0,0,0,0,0,0.358379,0.224313,0.319812,0.27551,0,0,0,0,0.336005,0.333704,0.33348,0.331032,0.336152,0,0,0,8,10,6,9
-225.794,0.995515,0.0515951,6,63,0,238.387,0.285964,-0.153552,1.77182,-2.6746,0.885687,-1.86552,-1.46124,0.187219,0.211644,0.0445227,-0.513739,0.709584,-0.0962112,0.636613,-1.07838,0.0532437,-0.67364,0.764044,0.576608,-0.691076,0.110746,2.53642,0.160515,0.0758331,320,0.000315844,0.370627,0.416176,0.313854,0.395027,0.331646,0.340697,0.378574,0.379145,0.485122,0.188539,0,0,0,0,0,0,0.344464,0.467005,0.371373,0.385081,0,0,0,0,0.343864,0.350121,0.376069,0.376458,0.373797,0,0,0,8,10,6,9
-228.046,1,0.052057,6,63,0,238.957,0.838917,0.88046,2.44066,-2.66961,1.78582,-1.23226,-1.72176,-0.686507,0.743334,-0.510624,-0.522969,-0.758533,1.04899,-0.578372,0.368523,0.416531,-1.16226,-1.37227,0.209647,-1.42995,0.15749,0.336179,0.335724,0.116404,320,0.000315844,0.508753,0.567644,0.377036,0.543037,0.429222,0.411198,0.449554,0.50355,0.462505,0.461528,0,0,0,0,0,0,0.407621,0.749565,0.52491,0.484619,0,0,0,0,0.449859,0.436525,0.464818,0.504292,0.469656,0,0,0,8,10,6,9
-226.621,0.982218,0.0529128,6,63,0,243.164,-0.403303,-0.82683,-2.32105,-0.0995067,-1.94176,-0.982852,-1.13909,-1.2569,-0.259215,0.91011,-0.430668,1.05542,-1.22934,-0.730736,-0.234691,0.267273,1.52617,1.26375,-1.78291,0.436136,0.298482,0.544613,0.232597,0.025986,320,0.000315844,0.361351,0.268447,0.411075,0.290621,0.351008,0.340784,0.333168,0.399968,0.408121,0.250958,0,0,0,0,0,0,0.362623,0.273223,0.318132,0.310558,0,0,0,0,0.341466,0.340588,0.339927,0.345544,0.352181,0,0,0,8,10,6,9
-222.312,0.99751,0.0522027,6,63,0,235.146,-0.0164836,2.1404,2.75485,-1.02771,1.87404,0.565829,-0.565179,-0.0198279,-0.708443,-0.436558,-0.175008,-0.217329,0.77758,0.533493,-0.0802844,0.421016,-0.530686,-1.01836,1.40459,-1.23318,0.199643,0.151138,0.358002,0.314665,320,0.000315844,0.530424,0.559968,0.379518,0.517546,0.454334,0.400813,0.426405,0.394173,0.448068,0.457411,0,0,0,0,0,0,0.403503,0.651332,0.541546,0.442978,0,0,0,0,0.509932,0.425193,0.4658,0.414669,0.434699,0,0,0,8,10,6,9
-217.799,0.999977,0.0528302,6,63,0,230.583,-0.782246,0.582476,-1.82037,-0.227941,-1.09599,0.851864,-0.85456,0.800477,0.91809,0.969464,-0.536056,-0.215328,-0.500374,0.099149,-0.219448,0.179949,0.273787,0.781319,1.5975,-1.57324,0.180113,0.510462,0.134006,0.245036,320,0.000315844,0.402689,0.307774,0.369489,0.335192,0.41393,0.344583,0.411779,0.416707,0.444165,0.272675,0,0,0,0,0,0,0.37012,0.344576,0.402866,0.351603,0,0,0,0,0.395547,0.30439,0.392661,0.399278,0.402179,0,0,0,8,10,6,9
-217.435,0.998234,0.0536772,6,63,0,229.896,-0.946828,0.35931,1.71321,-0.024631,1.74523,0.0603997,0.349743,0.0232743,-0.902341,1.01495,-0.31807,-0.0764048,0.742101,0.212523,-0.328124,-0.125969,-0.00573883,-0.49365,-1.06902,0.772131,0.0585273,0.604773,0.124306,0.280623,320,0.000315844,0.358676,0.376364,0.353724,0.376786,0.354818,0.358552,0.35434,0.342516,0.432681,0.255015,0,0,0,0,0,0,0.354048,0.403705,0.356376,0.364344,0,0,0,0,0.357925,0.376123,0.355617,0.300346,0.419167,0,0,0,8,10,6,9
-221.211,0.923107,0.0543727,6,63,0,235.491,-0.64585,1.18443,1.35194,-1.15334,1.928,0.0693587,-0.0911232,0.879704,-0.123477,0.500747,-0.0390939,-0.161731,0.632439,-0.688952,0.93081,0.880288,-0.322677,0.0421797,-1.20836,1.25723,0.633316,0.464593,0.0711543,0.1771,320,0.000315844,0.556886,0.582732,0.22374,0.667475,0.383788,0.360183,0.509172,0.355501,0.463093,0.405379,0,0,0,0,0,0,0.430049,0.480836,0.450097,0.447456,0,0,0,0,0.432828,0.42631,0.466024,0.424999,0.45045,0,0,0,8,10,6,9
-220.671,0.98948,0.0486672,6,63,0,231.522,-0.606934,0.87495,-1.17747,-0.316888,-1.02392,1.80396,-0.569178,-0.452631,-0.509797,0.304082,-0.161953,0.345948,-0.398098,-0.461253,-0.0782205,-1.25695,0.225684,-0.950483,-0.131058,-0.382748,0.0169691,0.903112,0.791479,0.123991,320,0.000315844,0.391896,0.384639,0.387675,0.38518,0.395199,0.386784,0.387195,0.386993,0.424432,0.337144,0,0,0,0,0,0,0.323332,0.215505,0.714612,0.28174,0,0,0,0,0.433129,0.370917,0.373882,0.372426,0.393375,0,0,0,8,10,6,9
-221.921,0.999131,0.0486025,6,63,0,235.602,-0.670717,-0.13589,1.28457,-0.711952,-0.0693883,1.54979,0.885334,1.62483,-0.635337,0.708375,-0.222242,0.544532,1.18373,1.06395,0.71178,0.738412,0.939342,2.06777,0.375202,0.606338,0.0581407,0.32264,0.0681185,0.0930405,320,0.000315844,0.379075,0.398554,0.371281,0.379979,0.402229,0.393044,0.40327,0.372314,0.419821,0.349118,0,0,0,0,0,0,0.380399,0.390695,0.417055,0.406172,0,0,0,0,0.404876,0.39017,0.406548,0.357287,0.386286,0,0,0,8,10,6,9
-219.067,0.993281,0.0493077,6,63,0,233.941,-0.263472,1.39601,-0.766635,-0.215769,0.113415,-0.471917,-1.30158,-0.888383,-0.144076,0.30395,-0.52164,0.367111,-1.62266,-0.276321,-1.40154,-0.821996,-1.34337,-2.3189,-1.07497,0.603778,0.245446,0.964614,0.487074,0.217215,320,0.000315844,0.4398,0.320635,0.349577,0.367407,0.335972,0.293732,0.314403,0.353429,0.40686,0.238623,0,0,0,0,0,0,0.348663,0.384216,0.322046,0.243615,0,0,0,0,0.343636,0.30587,0.324407,0.359128,0.380752,0,0,0,8,10,6,9
-211.812,0.994696,0.0495418,6,63,0,228.471,-0.231284,0.0497782,0.240766,-1.22618,0.49776,0.467422,-0.736306,-0.32164,-0.518679,0.459861,-0.164437,1.08,0.408624,0.82129,2.02759,0.717593,-0.112789,1.02711,0.639967,0.00629448,0.392025,0.807564,0.256046,0.556435,320,0.000315844,0.417929,0.435508,0.307379,0.459405,0.456572,0.348094,0.384351,0.36694,0.436575,0.32271,0,0,0,0,0,0,0.359947,0.461966,0.460118,0.388122,0,0,0,0,0.474896,0.32109,0.371655,0.347207,0.473882,0,0,0,8,10,6,9
-213.793,0.997167,0.0498876,6,63,0,221.582,-0.675324,0.810162,-0.392169,-1.3103,-0.096121,0.723135,-0.0374834,0.960112,0.200139,0.729824,0.0986246,-0.836483,0.290691,-0.299452,-0.313226,-0.19375,-0.176202,1.40428,-0.800793,-2.1944,0.176454,0.855689,0.450962,0.363824,320,0.000315844,0.433903,0.385369,0.349687,0.397153,0.430337,0.399502,0.440064,0.409064,0.457998,0.334921,0,0,0,0,0,0,0.343595,0.471764,0.561422,0.47819,0,0,0,0,0.426467,0.36385,0.446558,0.38304,0.427031,0,0,0,8,10,6,9
-212.113,0.990549,0.0504327,6,63,0,221.75,-0.240877,1.55297,0.0323711,-0.796982,-0.804416,0.660668,0.0635946,0.477737,0.619944,-0.179387,-0.89666,-0.439846,0.200318,-0.737799,0.298093,0.227042,0.245934,1.07854,1.19188,-0.77834,0.168431,0.73656,0.445411,0.774662,320,0.000315844,0.440614,0.381395,0.350365,0.350092,0.405556,0.382584,0.39847,0.403975,0.441399,0.321408,0,0,0,0,0,0,0.354279,0.353544,0.507208,0.443097,0,0,0,0,0.44527,0.339269,0.41179,0.437763,0.299688,0,0,0,8,10,6,9
-213.744,0.98331,0.0504365,6,63,0,228.717,-0.627197,1.85079,0.0340818,-0.656716,0.219457,0.422767,0.655126,1.20902,-0.00125022,0.283384,-0.835054,0.250041,1.30401,-0.381009,-0.303809,0.198293,-0.344475,-0.27182,0.132947,-0.0238928,0.361827,0.898416,0.807953,0.489545,320,0.000315844,0.485539,0.34262,0.293308,0.356459,0.371893,0.389829,0.433624,0.340009,0.47248,0.258817,0,0,0,0,0,0,0.314826,0.469715,0.507533,0.550605,0,0,0,0,0.368881,0.393034,0.452378,0.326384,0.354669,0,0,0,8,10,6,9
-216.247,0.973522,0.0498546,7,127,0,222.763,-1.55889,0.344433,1.71481,0.214009,-0.211056,1.98036,-0.319493,-0.894456,-0.0965433,1.20912,0.571124,-0.00236793,-0.66404,-0.102762,-0.481436,-0.0876958,0.119434,0.246583,-0.0550323,-0.180839,0.157319,0.970899,0.103744,0.113009,320,0.000315844,0.379653,0.430187,0.374956,0.359807,0.440179,0.355984,0.336021,0.363863,0.438158,0.297005,0,0,0,0,0,0,0.373147,0.363188,0.415574,0.360665,0,0,0,0,0.423933,0.363715,0.349212,0.369406,0.4034,0,0,0,8,10,6,9
-214.954,0.993035,0.048514,6,127,0,226.174,0.0303806,0.268148,-1.25856,-1.22406,0.701825,-0.0639811,-0.299333,1.22194,0.254897,0.2368,-1.29032,0.407133,-0.95714,0.590135,1.14126,0.050042,0.41067,-0.087008,1.17538,0.418133,0.216293,0.522795,0.512399,0.289999,320,0.000315844,0.397311,0.325888,0.327433,0.418533,0.381298,0.370095,0.444362,0.396668,0.451817,0.276486,0,0,0,0,0,0,0.327211,0.554552,0.461597,0.433239,0,0,0,0,0.358497,0.343897,0.442089,0.378677,0.37752,0,0,0,8,10,6,9
-216.204,0.995108,0.0487106,6,127,0,224.263,-0.122217,0.348462,1.67148,0.174624,0.252047,0.69876,0.766522,-0.217939,-0.473725,-0.183877,-0.872893,0.176444,-0.209911,0.543601,-1.06861,-0.827313,-1.10893,-0.384368,1.03601,-0.1008,0.0543267,1.33765,0.404726,0.096678,320,0.000315844,0.366631,0.38268,0.364542,0.365472,0.370855,0.371674,0.359842,0.356793,0.453502,0.248728,0,0,0,0,0,0,0.354212,0.361094,0.40178,0.408078,0,0,0,0,0.379448,0.380919,0.359756,0.354337,0.360481,0,0,0,8,10,6,9
-213.368,0.976788,0.0490664,6,63,0,222.842,-0.492788,-0.241368,0.248246,-0.208704,-0.0163997,1.03087,0.476485,-0.221207,-0.161226,-0.00113265,-0.919097,-1.28591,0.0172087,0.65885,0.597765,0.851728,1.04437,0.295671,-0.582247,-0.510895,0.286895,0.335988,0.472956,0.166235,320,0.000315844,0.357906,0.390127,0.36002,0.372574,0.443545,0.405497,0.35921,0.363103,0.414944,0.343806,0,0,0,0,0,0,0.350077,0.370827,0.490335,0.426044,0,0,0,0,0.41496,0.393263,0.366544,0.368812,0.374894,0,0,0,8,10,6,9
-218.021,0.999442,0.0480039,6,63,0,224.126,-0.338038,0.757837,0.596801,-0.68117,-0.0121161,1.15576,-0.475898,0.66585,0.711131,-0.101964,-0.0264399,-1.51252,-0.066421,0.818107,2.60331,0.775352,-0.309182,-0.197952,-1.72145,-0.435599,0.254348,1.30465,0.41341,0.562262,320,0.000315844,0.470899,0.461204,0.38583,0.424861,0.494934,0.397679,0.465358,0.468085,0.43379,0.456823,0,0,0,0,0,0,0.401527,0.467014,0.582579,0.421371,0,0,0,0,0.544979,0.329253,0.478137,0.484316,0.375874,0,0,0,8,10,6,9
-222.037,0.965789,0.0486834,6,63,0,232.401,-0.728229,2.49436,-0.258516,-1.18757,-0.269761,0.858851,0.997219,0.442978,0.652899,0.730976,-1.33467,0.344253,0.232158,1.66182,2.02024,-1.07895,-0.933902,-0.15912,-1.0853,-0.733416,0.190113,0.358814,0.177694,0.397208,320,0.000315844,0.477175,0.355518,0.317478,0.355045,0.403658,0.409765,0.385479,0.394621,0.462394,0.293134,0,0,0,0,0,0,0.36541,0.402481,0.44952,0.455363,0,0,0,0,0.401993,0.414689,0.364638,0.38333,0.39037,0,0,0,8,10,6,9
-223.665,0.972862,0.0468136,6,63,0,233.896,-0.733656,-0.546452,-0.238533,0.910085,0.593112,1.22816,-0.835789,0.774288,0.439835,0.122756,-1.20562,-0.278039,0.538993,-2.05262,-2.07528,1.88481,1.16363,0.616152,1.16725,-0.932424,0.0773864,0.346208,0.523503,0.18307,320,0.000315844,0.394536,0.40007,0.420919,0.415136,0.426743,0.389359,0.418439,0.412347,0.451389,0.34389,0,0,0,0,0,0,0.418219,0.379143,0.458467,0.226136,0,0,0,0,0.445872,0.357758,0.426016,0.411523,0.397916,0,0,0,8,10,6,9
-222.053,0.998979,0.0455284,6,63,0,239.278,-0.766092,-0.224139,-0.267871,0.981545,0.877983,0.975338,-0.51372,1.0238,0.155721,0.127033,-0.891712,-0.189218,0.489116,-2.34821,-1.62399,2.19315,2.00115,0.628373,1.18743,-0.973942,0.1493,0.366,0.254264,0.234867,320,0.000315844,0.354269,0.352798,0.395801,0.392166,0.395583,0.344582,0.397288,0.367155,0.405858,0.320716,0,0,0,0,0,0,0.378189,0.372108,0.377824,0.294812,0,0,0,0,0.404249,0.324468,0.406958,0.359411,0.35788,0,0,0,8,10,6,9
-221.944,0.999031,0.0461353,6,63,0,235.351,-1.40557,1.92987,0.141431,0.221631,0.221063,1.59106,-0.365495,2.06527,0.0676248,1.45177,0.0336271,0.247531,0.815803,-1.47745,-1.15479,1.76412,0.756289,2.09458,0.495083,0.0148857,0.23096,0.556137,0.168949,0.233483,320,0.000315844,0.454067,0.359453,0.363535,0.363506,0.43569,0.334113,0.461446,0.355713,0.464587,0.286893,0,0,0,0,0,0,0.38249,0.382468,0.435233,0.360579,0,0,0,0,0.42689,0.325066,0.452845,0.346641,0.419332,0,0,0,8,10,6,9
-218.566,0.998192,0.0467484,6,63,0,228.443,-1.32163,1.30114,0.334152,-0.039434,-0.124355,1.66739,-0.369427,1.68246,-0.0558824,1.43708,-0.481707,-0.142973,0.316015,-1.18754,-0.114473,1.29729,0.514984,1.65039,1.34094,0.0363968,0.334152,0.453638,0.182112,0.200992,320,0.000315844,0.41002,0.338308,0.312196,0.306408,0.438326,0.290029,0.4395,0.311071,0.435529,0.248743,0,0,0,0,0,0,0.346033,0.342751,0.414553,0.333359,0,0,0,0,0.395322,0.30768,0.396002,0.320521,0.384969,0,0,0,8,10,6,9
-219.197,0.999963,0.0473022,6,63,0,227.831,-1.27049,1.45897,0.632956,-0.0209591,-0.306606,1.72503,-0.493835,1.48666,0.000113476,1.46754,-0.543761,0.307671,0.407441,-1.25218,-0.170546,1.37306,0.675923,1.81884,1.37456,-0.165475,0.324772,0.442585,0.172086,0.200022,320,0.000315844,0.425521,0.364894,0.319501,0.300587,0.445591,0.288525,0.427601,0.32092,0.443575,0.25123,0,0,0,0,0,0,0.353082,0.342618,0.419596,0.335836,0,0,0,0,0.405842,0.310258,0.395104,0.330567,0.394246,0,0,0,8,10,6,9
-215.207,0.998242,0.0479893,6,63,0,225.436,-0.506104,0.669858,-0.0831893,-1.38487,1.232,0.887825,-0.245239,0.00766229,-0.0932469,0.266281,-0.130169,-0.268955,-0.479489,-0.0107059,-0.504464,-1.02953,-0.478525,-1.01726,-1.14851,0.783725,0.113484,0.149278,0.0669137,0.61154,320,0.000315844,0.410435,0.390281,0.356336,0.425681,0.416327,0.385989,0.392694,0.390014,0.398591,0.384752,0,0,0,0,0,0,0.38132,0.422643,0.417133,0.399144,0,0,0,0,0.502324,0.335873,0.371105,0.356858,0.408602,0,0,0,8,10,6,9
-221.741,0.992462,0.0485506,6,63,0,230.002,-0.646334,0.725886,-0.209238,0.665935,0.145696,-0.303531,-0.934424,-0.774849,-1.29997,1.53396,1.0247,-0.176719,2.14595,0.937977,0.0183307,1.62821,-1.27725,-0.214435,1.26049,-0.356314,0.408494,0.301201,0.385573,0.120222,320,0.000315844,0.525226,0.431532,0.519203,0.466889,0.422237,0.361721,0.376705,0.328412,0.435332,0.399144,0,0,0,0,0,0,0.45312,0.405077,0.364954,0.311676,0,0,0,0,0.426543,0.40862,0.413133,0.398339,0.479657,0,0,0,8,10,6,9
-221.79,0.999258,0.0486768,6,63,0,234.882,-1.01173,-0.977289,-0.702232,0.575848,0.351897,0.089165,-1.17746,-0.110164,0.448059,1.27239,1.30139,0.219052,2.12718,-1.04908,1.48423,0.122571,-0.103205,-1.48627,-0.0707304,-0.396638,0.220835,0.497625,0.090953,0.466906,320,0.000315844,0.360344,0.374052,0.440028,0.428249,0.41453,0.350505,0.404206,0.433298,0.388824,0.392143,0,0,0,0,0,0,0.395623,0.390925,0.385439,0.359403,0,0,0,0,0.40447,0.273814,0.382382,0.445168,0.540548,0,0,0,8,10,6,9
-218.269,0.998507,0.0493142,6,63,0,233.594,-1.05079,0.312285,-0.0494636,-0.510139,0.321971,0.720706,-1.20453,0.383512,0.562947,1.10983,0.485069,2.10825,1.80087,-0.268366,0.284154,0.268347,1.04421,-1.66048,0.695067,0.322949,0.408329,0.870459,0.0693445,0.188258,320,0.000315844,0.459066,0.423507,0.379355,0.460025,0.499682,0.316501,0.466126,0.483965,0.472876,0.345375,0,0,0,0,0,0,0.416065,0.429589,0.436106,0.40487,0,0,0,0,0.443966,0.360042,0.428903,0.436905,0.461469,0,0,0,8,10,6,9
-217.254,0.968595,0.0498968,6,127,0,226.04,-1.29871,-0.26662,0.111688,-0.172118,-0.246586,0.0663773,-0.506445,1.21737,0.410905,1.17076,0.596809,-0.311251,1.17383,1.0693,-0.209765,-0.270841,1.17565,-1.28773,0.532649,-0.850491,0.108317,0.574461,0.190826,0.357969,320,0.000315844,0.337167,0.346212,0.339416,0.337643,0.345123,0.331492,0.373262,0.353445,0.375452,0.302789,0,0,0,0,0,0,0.344768,0.341626,0.354917,0.330772,0,0,0,0,0.319434,0.276851,0.414052,0.346634,0.410039,0,0,0,8,10,6,9
-214.851,0.995886,0.0482214,6,63,0,227.748,-0.832826,1.09374,0.198139,-0.413833,0.0307232,0.0826465,-0.154202,-1.48026,-0.676915,1.35122,0.0803142,0.267138,-0.476829,0.809125,0.410959,0.842724,-1.03824,-0.345177,0.530459,-0.522355,0.302513,0.409509,0.180086,0.140228,320,0.000315844,0.438059,0.374052,0.33254,0.362483,0.366055,0.349885,0.266174,0.315408,0.396278,0.282036,0,0,0,0,0,0,0.342856,0.36061,0.362709,0.353176,0,0,0,0,0.36062,0.353186,0.312911,0.337028,0.401471,0,0,0,8,10,6,9
-215.798,0.988626,0.0485926,6,127,0,224.964,-0.294138,-0.737883,-0.0378729,-0.448623,0.640604,0.394614,-0.0436237,1.47662,-0.0677698,0.27835,-0.175196,0.794361,0.693492,1.09534,1.16331,0.351857,0.373545,1.68965,0.630011,0.383736,0.0859102,0.704124,0.680891,0.27776,320,0.000315844,0.42911,0.443453,0.435024,0.457446,0.452364,0.443335,0.474777,0.442839,0.479014,0.402458,0,0,0,0,0,0,0.40098,0.581864,0.541189,0.467726,0,0,0,0,0.445249,0.416153,0.51829,0.414565,0.437485,0,0,0,8,10,6,9
-216.768,0.999641,0.0484247,6,127,0,225.065,-0.0442718,-1.34886,-0.0129312,-0.9831,0.0665004,-0.0259451,-0.813709,-0.166157,-0.119189,0.102896,-0.769685,-0.00640086,-0.753176,-1.27554,0.308834,-0.831957,0.607284,-1.94937,1.09072,-0.478354,0.0198667,1.04217,0.402472,0.381808,320,0.000315844,0.335757,0.341404,0.337299,0.341742,0.341349,0.338014,0.340755,0.340954,0.419104,0.226753,0,0,0,0,0,0,0.314933,0.407602,0.39908,0.329184,0,0,0,0,0.358129,0.295148,0.346499,0.350376,0.368957,0,0,0,8,10,6,9
-226.835,0.993533,0.0490701,6,63,0,235.068,0.173702,2.01967,0.185654,-0.806608,-0.637354,-0.501391,-0.297027,-0.710774,-0.435189,-0.267837,-1.17336,-0.327218,1.23533,1.26195,-0.156298,0.58039,-0.649746,2.25092,-0.658429,1.38018,7.94447e-05,0.387299,0.5065,0.386994,320,0.000315844,0.355438,0.355405,0.355387,0.35539,0.355393,0.355396,0.355389,0.355394,0.38823,0.309051,0,0,0,0,0,0,0.341992,0.361388,0.377304,0.401719,0,0,0,0,0.351157,0.369226,0.333073,0.356967,0.371839,0,0,0,8,10,6,9
-221.725,0.982962,0.0492613,7,127,0,237.629,-0.711158,0.267228,1.07278,-0.274221,0.847042,0.832672,-0.40582,0.558788,-0.00548414,0.274045,-0.0937106,0.208785,0.033461,0.704182,-1.13492,0.809014,1.5404,-1.86221,0.0454856,-1.44648,5.42408e-05,1.25894,0.377672,0.504503,320,0.000315844,0.396305,0.396315,0.396298,0.396312,0.396312,0.396296,0.396309,0.396301,0.440676,0.333664,0,0,0,0,0,0,0.370625,0.470879,0.469562,0.359379,0,0,0,0,0.467382,0.322392,0.43391,0.367082,0.399731,0,0,0,8,10,6,9
-231.404,0.785244,0.0486678,6,63,0,239.751,-0.278509,-0.476231,-1.85847,0.281942,-0.402756,-0.129218,0.328806,0.135453,-0.770755,0.704695,-1.03041,-1.11943,-0.200945,2.17511,1.00538,-0.156637,-1.83307,0.235251,-0.0844869,0.773853,8.95304e-05,0.0656473,0.179038,0.106079,320,0.000315844,0.438324,0.438293,0.438341,0.438326,0.438332,0.438342,0.438337,0.438317,0.449927,0.421953,0,0,0,0,0,0,0.44387,0.413893,0.425805,0.445939,0,0,0,0,0.43413,0.446088,0.441031,0.417512,0.455948,0,0,0,8,10,6,9
-225.521,0.998227,0.035709,6,127,0,241.118,-0.127688,-0.324303,-0.858822,-0.303074,-1.54496,1.31974,-0.505878,-1.42226,-1.19766,0.365193,-1.17741,-0.194378,0.0754523,0.485667,-1.5241,-0.830806,-0.645288,-0.799842,1.13811,0.205313,0.000553194,0.534586,0.193886,0.216921,320,0.000315844,0.415101,0.415033,0.415104,0.414946,0.41531,0.415078,0.414961,0.41499,0.494441,0.303031,0,0,0,0,0,0,0.40542,0.351487,0.479066,0.396427,0,0,0,0,0.498806,0.405277,0.360277,0.371125,0.449503,0,0,0,8,10,6,9
-223.382,0.998658,0.0361289,6,127,0,234.209,-0.282071,-0.418196,-1.81858,-0.773672,-0.559473,1.23418,-0.1007,-2.10943,-0.670774,0.182855,-0.340441,-1.00323,0.35398,0.53852,-1.28265,-0.806434,0.371374,-0.876158,0.594216,0.677059,0.000822658,0.775049,0.209715,0.111568,320,0.000315844,0.401023,0.400751,0.400954,0.400995,0.401343,0.401084,0.400695,0.400974,0.440518,0.345143,0,0,0,0,0,0,0.377593,0.38807,0.478935,0.410844,0,0,0,0,0.442124,0.406346,0.354408,0.391339,0.413878,0,0,0,8,10,6,9
-222.598,0.996133,0.0365737,7,127,0,238.739,0.0816408,0.378445,1.37454,-1.05059,2.27813,-0.343881,-0.856755,0.620515,-0.186631,-0.21687,-1.54969,0.834391,0.562396,-0.641839,1.8168,0.278382,1.00492,1.42057,-0.124007,-0.0833823,0.00820549,0.285181,0.356536,0.51676,320,0.000315844,0.385814,0.387664,0.383167,0.389344,0.384475,0.383525,0.386264,0.384767,0.420718,0.335116,0,0,0,0,0,0,0.352001,0.633522,0.409901,0.367541,0,0,0,0,0.368921,0.3114,0.486585,0.387431,0.383844,0,0,0,8,10,6,9
