# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=639647342
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4
-220.193,0.999871,0.0235644,7,127,0,238.592,0.0782583,-0.0322802,-0.525164,0.672162,0.512857,-0.405463,-0.414073,-0.219786,-0.969729,-0.109315,-0.0876506,1.49641,-0.735774,-1.33581,-0.786664,0.680665,-0.590387,-0.364788,-1.49419,2.00777,-0.137573,0.254454,-1.34338,-0.700669,1.96922,-1.42875,-0.47255,-1.16183,0.917948,0.945864,1.15239,-0.0407893,-3.38872,-0.984746,0.781475,-2.19076,-2.15845,-0.610085,-0.68156,-1.63204,-1.28833,2.09627,-1.42839,0.010342,0.939231,0.149381,0.152399,1.30247,2.49897,-0.674011,-3.48685,5.64208,1.06598,-4.28461,5.33396,1.92312,-3.53023,-5.19088,8.68769,1.49641,-0.735774,-1.33581,-0.786664,0.680665,-0.590387,-0.364788,-1.49419,2.00777,4.51447,0.138575,0.426388,0.0304421
-221.099,0.995976,0.0246498,7,127,0,232.976,-0.477607,1.72682,1.23966,-1.62931,-0.45338,1.46966,-0.515574,0.26772,0.92363,-0.431882,-0.92806,-0.264856,0.258877,0.933343,1.60604,0.596176,1.67677,-0.671639,0.840583,1.02824,-2.07154,-0.846415,-3.41726,-1.06471,-2.66769,0.110508,0.314327,-1.51205,-0.63927,0.960223,-0.522319,1.00782,0.308956,0.855479,-2.63954,-1.43085,0.697657,1.44906,0.507888,-0.80329,0.513635,0.475164,1.4229,-2.20689,-1.34992,-0.985908,-0.342474,-0.232333,-8.36865,1.43013,0.999498,-1.95875,-0.481049,0.894326,-1.35802,-1.35694,1.8015,-4.94636,-0.714033,-0.264856,0.258877,0.933343,1.60604,0.596176,1.67677,-0.671639,0.840583,1.02824,-1.2828,0.784617,-0.720097,-0.394116
-217.555,0.99946,0.0254904,7,127,0,230.227,-0.214813,0.977613,0.33735,-0.123925,-0.652389,0.147973,-0.68769,0.720548,-1.26734,0.412303,-0.882249,1.77313,-0.859201,-0.659225,-2.01951,-0.51981,-0.536309,-1.08926,-0.132643,0.1412,-1.23579,-1.21329,-2.24537,-1.37662,0.27104,2.12028,2.00793,-2.0158,-0.803648,1.56793,-0.140822,1.71278,0.508235,-0.47912,-1.524,0.765385,-0.181089,0.835047,0.687788,0.355941,1.68131,-1.35297,0.886921,1.23573,-0.168386,0.13989,-1.59065,0.0545947,11.7226,1.08431,0.71363,1.54088,-0.668859,0.17728,2.47092,3.03251,-1.53749,3.14402,0.319425,1.77313,-0.859201,-0.659225,-2.01951,-0.51981,-0.536309,-1.08926,-0.132643,0.1412,-0.853328,-0.795556,-0.954101,-0.50863
-223.799,0.993926,0.0266052,7,127,0,232.078,-0.624796,0.410629,0.765928,0.137729,1.29027,-0.374609,-0.509326,0.327855,0.451757,-0.197682,-0.241455,0.559575,-1.86986,1.8098,-1.52097,-0.818204,-0.487974,-0.827116,-0.915912,-1.23922,-1.34697,0.135606,-0.917982,-1.99791,0.350841,0.65842,0.340122,0.835735,-1.14286,-0.77166,-0.843099,1.23991,-2.18803,-0.866998,0.0410875,1.67931,-0.628202,-1.25917,-1.83271,-0.442926,-0.469053,-0.987488,0.0116256,0.535389,0.136543,-0.278789,-0.356788,-0.111222,-27.0984,-0.762858,-0.236161,-8.72356,1.18794,-3.79553,-4.52759,-1.04618,-0.294785,-30.061,-1.04316,0.559575,-1.86986,1.8098,-1.52097,-0.818204,-0.487974,-0.827116,-0.915912,-1.23922,-0.327704,6.1737,-1.17922,-0.691072
-222.177,0.994566,0.0273302,7,127,0,237.778,-0.489197,0.473352,0.59136,0.25884,1.22793,-0.0235913,-0.0672906,0.473962,0.505161,0.480709,-0.771581,1.46586,-1.94129,1.79585,-1.13083,-0.388087,-0.553562,-1.29089,-0.729015,-0.860918,-1.63539,-0.646539,-0.554578,-2.15643,-0.971073,0.224296,-0.610553,-1.16995,-0.512255,1.95602,2.77995,0.475553,-0.0320965,3.04655,-2.83169,2.00866,0.187284,-0.391473,1.23974,1.13612,-0.0884313,-0.98834,0.658193,1.39185,-0.484166,-2.28265,0.483231,-0.315684,22.3677,0.232317,0.962301,14.602,1.73004,-0.449079,3.31699,1.35803,1.73574,11.7004,0.160521,1.46586,-1.94129,1.79585,-1.13083,-0.388087,-0.553562,-1.29089,-0.729015,-0.860918,-0.400035,4.11246,3.75761,-0.129665
-219.791,0.999386,0.0281127,7,127,0,238.675,-0.375482,0.931698,-0.641044,-0.34764,-0.835117,1.25781,-1.54261,-0.510416,-0.246034,0.334165,-0.52468,-1.23894,2.48267,-1.81005,1.14553,0.567983,0.628299,1.12901,0.662751,-0.138945,-2.50158,-0.824193,-1.83219,-1.64875,-4.48926,0.132871,0.377033,-0.339917,2.0057,0.573845,2.52478,0.457652,-2.15366,-2.76973,0.656397,1.76453,2.49591,0.432325,-0.0235598,1.85939,0.0907518,-0.884081,-0.34639,-2.30803,0.0732631,-0.843404,0.373628,0.85265,0.300295,0.755683,-0.76622,0.179074,-0.943609,1.1492,-1.39748,-0.898194,0.201972,0.0997747,0.0858104,-1.23894,2.48267,-1.81005,1.14553,0.567983,0.628299,1.12901,0.662751,-0.138945,-1.41271,-0.986686,-0.495534,-1.07987
-213.708,0.999343,0.0292849,7,127,0,227.583,-1.36865,0.630023,1.98165,-0.431182,0.166817,0.560221,-0.138032,0.778591,-0.45224,0.688793,0.0909297,-0.0114509,-0.434771,1.32982,-0.0721474,0.353271,-0.795547,-0.444283,-0.952153,0.295065,-1.16447,0.266132,-0.743798,-0.902019,0.187834,-0.706315,-0.343558,0.467043,1.2087,-1.84996,3.40087,0.434238,1.44022,0.245788,2.19673,1.32225,-2.47973,1.72301,-1.19242,-0.764992,-0.463906,-1.03717,-0.380537,0.0956024,1.18855,-0.524007,0.283695,0.111233,-10.1169,-0.39057,2.76916,-4.12838,-0.0525461,-1.6975,-1.87489,0.881059,-2.79216,-6.8588,-3.8334,-0.0114509,-0.434771,1.32982,-0.0721474,0.353271,-0.795547,-0.444283,-0.952153,0.295065,0.673049,-5.21191,0.913186,-0.843798
-213.652,0.999386,0.0304812,7,127,0,222.345,-0.994546,1.05764,1.07789,-0.289858,-1.03846,0.276111,-0.379162,-0.017758,0.279776,1.01675,0.674762,-0.798978,0.00283881,-0.148015,1.10285,-0.0156919,0.484588,-0.147231,-1.71452,-0.142002,-1.59326,-0.431988,-0.540998,-0.558585,1.12588,0.337752,-1.89332,-0.53735,-0.772473,0.391644,-0.693279,-2.16066,1.65162,-0.526308,-0.192351,-0.414877,0.501191,-1.90197,0.708801,-0.391728,1.35348,0.428255,0.0642016,-0.516831,-0.0509955,-0.806418,0.294928,-0.952275,-0.717979,0.602886,1.07522,1.1214,-1.82712,-1.64085,-0.246206,-1.56028,2.03551,0.86483,2.78728,-0.798978,0.00283881,-0.148015,1.10285,-0.0156919,0.484588,-0.147231,-1.71452,-0.142002,-1.49097,-0.890671,0.40737,1.11691
-214.459,0.999174,0.0317077,7,127,0,220.662,-0.731104,0.92388,-0.233383,-0.540508,0.869249,0.234043,-0.567302,0.538242,-0.558365,0.613678,-0.393094,1.42813,1.70593,0.633386,0.0452817,-0.31629,-0.107418,0.393722,0.000362973,0.589021,-2.37841,0.093836,-0.658623,-1.70852,-2.39235,0.806858,0.940916,0.547539,-1.50023,-1.12128,-0.0493927,-0.374715,0.956244,0.532546,1.09588,-0.691743,0.0463037,-0.245368,1.09169,-0.0403308,0.521029,-0.140299,-1.74322,-0.244321,-0.657797,0.167559,0.0140056,-0.191193,-4.54754,0.619119,-0.376841,-1.15825,1.03993,-1.36529,-0.945635,0.404838,-0.502535,2.01329,-6.05439,1.42813,1.70593,0.633386,0.0452817,-0.31629,-0.107418,0.393722,0.000362973,0.589021,-1.23973,3.22554,0.334962,-1.37515
-222.147,0.99142,0.0329416,7,127,0,230.079,-0.60292,0.765978,0.623005,-0.295865,0.650729,1.00767,-0.512004,0.246309,0.856175,1.50285,0.712531,-0.862698,-1.85,-2.28572,-0.330284,0.393828,-0.205026,-2.23733,-0.194734,-1.40528,-1.37579,-2.30688,-2.09675,-1.57058,1.96799,1.20169,-0.158542,-0.123586,1.97355,0.315443,-2.11949,2.14896,0.97412,0.884372,0.247295,1.12914,0.602189,-0.692556,-0.250137,-0.0348661,-0.290706,-1.50267,-0.165305,-0.140944,0.428965,-0.061987,0.664246,0.357985,4.52018,0.388612,0.596909,0.450863,0.6863,0.908164,0.804768,0.269502,1.91729,1.78905,1.24496,-0.862698,-1.85,-2.28572,-0.330284,0.393828,-0.205026,-2.23733,-0.194734,-1.40528,-0.800682,-0.554593,-0.981024,-0.534575
-226.932,0.983403,0.0335095,7,127,0,245.557,-2.82181,0.985244,0.465187,0.701387,1.74281,0.558565,1.32408,-0.302401,-0.507664,0.638372,0.529712,0.789071,1.67501,0.750634,0.557685,-1.17919,1.60197,1.97186,-0.387731,0.870588,-1.99312,0.812373,0.282808,-2.28872,-1.53951,-0.191665,0.0579624,0.418862,-2.10536,2.01777,-0.16459,-1.86666,2.01456,-1.10153,-2.25392,-0.353703,-0.827325,-2.6169,0.22928,-1.21487,1.45841,-1.08873,-0.816681,-1.21748,0.597786,2.40885,1.78145,-0.194117,7.28509,0.705344,0.326766,13.8025,3.76898,-1.63012,4.2114,-0.263949,-0.227591,13.3923,10.6354,0.789071,1.67501,0.750634,0.557685,-1.17919,1.60197,1.97186,-0.387731,0.870588,1.19099,14.693,12.2076,0.047707
-226.012,0.999967,0.0333693,7,127,0,244.458,-0.277621,0.39234,0.286163,-0.879446,-0.597442,1.45139,-1.05773,-0.0882952,0.913866,0.700965,-0.58189,-1.51729,-1.85014,-1.14753,0.695724,0.291748,-3.14641,-2.38609,1.80697,-0.443134,-1.33265,-1.57588,-1.66758,-1.65841,3.0938,-0.382391,0.132316,-2.14655,-2.66806,-0.119731,-4.19961,1.20761,-0.65275,-0.86604,-2.22351,0.894263,-0.291185,0.0102733,-1.95013,1.75631,0.986755,-0.0855622,-1.64436,-0.843087,0.313982,-1.28367,0.0144802,1.14943,7.3951,0.0603785,0.463289,0.572523,-0.639179,2.53447,-0.207048,0.0889613,2.36209,1.56771,0.256594,-1.51729,-1.85014,-1.14753,0.695724,0.291748,-3.14641,-2.38609,1.80697,-0.443134,0.0542811,-0.756464,-1.47343,-0.206524
-225.908,0.993407,0.0346835,7,127,0,235.414,-1.03513,-0.496488,-0.397859,-0.916876,0.299004,-0.698967,-1.52082,-0.524842,-1.73371,0.614416,0.385744,1.86747,1.80421,0.545023,-0.752531,-0.342672,2.96596,2.40795,-1.1414,0.416096,-0.842928,1.235,-0.704628,-0.991737,1.03938,1.06834,0.840801,1.33207,0.647885,-0.612806,2.76434,1.47738,-0.375387,1.40368,-0.561192,-1.15413,0.430608,1.39539,0.0793622,0.198429,1.18104,0.329796,-2.05339,0.193353,1.10923,0.404837,-0.0964105,-0.344094,8.14316,-0.931866,0.762534,4.75525,0.883802,-0.818402,0.529301,1.67788,-2.28841,34.5288,-0.638711,1.86747,1.80421,0.545023,-0.752531,-0.342672,2.96596,2.40795,-1.1414,0.416096,-3.66725,22.0627,-3.82113,-1.89797
-220.401,0.972539,0.0354216,6,63,0,237.087,-0.882955,-0.199529,-0.37303,-0.837396,0.288187,-0.0679343,-0.839291,-0.690961,-1.86718,0.437919,0.229326,1.52533,0.497593,-0.560268,-0.675235,-0.707418,1.54859,2.46181,-1.30032,0.558141,-0.444294,0.953142,-1.10407,-2.56526,-1.18613,-1.00499,0.137918,-0.350854,0.322918,-1.8126,-3.31072,0.396076,-0.767289,1.26518,0.492114,1.05486,2.2433,1.89291,-0.357675,0.29303,3.05581,0.775039,-0.191366,-0.0791534,0.320878,1.47184,0.478307,1.90847,-10.3553,-1.60707,-0.986899,-3.81477,0.609839,-0.487498,-3.36941,-1.30686,-3.51777,-20.9492,-3.00314,1.52533,0.497593,-0.560268,-0.675235,-0.707418,1.54859,2.46181,-1.30032,0.558141,5.76027,-8.49147,1.69011,-0.667184
-219.656,0.949492,0.0342861,7,127,0,230.609,0.661609,0.492865,0.326039,-1.01087,-0.493487,0.433852,-1.21453,-0.280554,0.163437,-0.0919832,-1.29949,-0.183635,-0.0326375,-0.178602,-0.124394,0.317082,-1.10161,-2.44422,1.82719,-0.711578,-0.859637,-1.7577,-0.588208,-1.32412,-0.237057,0.773095,0.43785,-0.211046,0.113836,2.4406,2.62929,-1.04679,-0.214287,-0.838646,-1.90556,-2.36358,-0.768201,0.954082,1.27643,0.785714,-1.15028,-0.876557,-0.125787,-0.164139,0.344912,0.209521,0.219482,-0.952641,19.2983,1.11215,2.04373,7.94452,-0.222158,4.66387,1.24831,1.70566,2.79723,2.125,0.017337,-0.183635,-0.0326375,-0.178602,-0.124394,0.317082,-1.10161,-2.44422,1.82719,-0.711578,-1.54792,-2.71325,-7.71968,-2.12132
-217.016,0.997562,0.0313183,7,127,0,231.781,-0.165544,0.389863,-0.39427,-1.06359,0.514197,-0.860142,-1.40592,-0.723493,-1.14467,0.719379,-0.134492,-1.79211,-0.666175,-0.925537,0.766494,-0.0776015,-1.27936,-1.59556,-0.746754,-0.642734,-1.7352,-0.225965,-1.16274,-1.70846,-4.20971,-0.196089,-0.45625,-0.695415,0.366672,-0.791908,2.01124,0.700475,-2.40815,-1.75874,2.6304,0.307564,0.0573106,0.0865448,0.0883334,-0.298198,1.08615,2.48733,-1.85757,0.703481,0.604591,-0.486928,-1.01927,-1.12815,6.39932,0.121414,-0.350742,1.74638,0.673214,-1.78113,0.0708737,-0.502075,-0.578269,6.52649,-0.39283,-1.79211,-0.666175,-0.925537,0.766494,-0.0776015,-1.27936,-1.59556,-0.746754,-0.642734,-2.6497,3.78579,-2.62651,-1.95075
-216.708,0.998934,0.0323163,7,127,0,229.7,0.288571,0.367571,-1.46374,-0.618253,-0.138404,0.177478,-1.21416,-0.455299,-0.421511,0.481509,-0.081843,-0.894352,-0.0824085,1.04729,0.144108,-2.05637,-0.610284,0.998368,0.128975,0.41396,-0.816777,-1.44945,-1.82664,-0.759435,2.25215,0.898848,-2.43801,-0.0290113,0.783026,-1.49324,-0.982684,-0.281002,0.153494,2.55505,0.901114,-1.70682,-0.657247,-1.27612,0.749473,-0.034882,-1.26321,-1.68012,-0.778025,-0.829183,1.13474,0.134694,-0.351858,0.677745,13.879,1.03563,-2.69079,2.22498,0.0300333,2.84861,2.32352,1.34588,2.22627,3.46174,1.56895,-0.894352,-0.0824085,1.04729,0.144108,-2.05637,-0.610284,0.998368,0.128975,0.41396,-2.68791,-0.15943,-1.9763,-2.06793
-215.185,0.996858,0.03344,7,127,0,230.114,-0.123702,0.00237323,0.441172,-0.998089,0.121675,0.315828,-0.249921,0.227216,-0.0514474,0.214362,-2.15546,0.849586,0.235455,-1.03898,-0.399692,1.5583,0.626044,-0.251384,-0.214848,-0.398213,-1.81494,-2.04641,-0.503091,-0.651339,4.0035,-0.877629,2.09135,0.0737528,-0.184232,-2.67805,-1.28675,-1.2141,-1.44021,-0.844028,-0.858841,0.286422,-0.388242,-0.233633,0.608049,1.39189,-0.0608233,-2.26925,0.286492,-1.26176,-1.01522,-0.16368,-0.225061,-1.6908,-14.5851,-0.655478,0.0213919,-10.0122,0.0851877,-2.70989,-1.75128,-1.57041,-1.72942,-2.28582,-2.0314,0.849586,0.235455,-1.03898,-0.399692,1.5583,0.626044,-0.251384,-0.214848,-0.398213,-0.718517,-1.56531,8.77397,-1.9723
-216.738,0.998277,0.0344031,7,127,0,225.537,0.159897,0.334303,1.18118,-0.89618,0.596321,-0.44018,0.0273692,-0.0641438,0.441606,1.021,-1.51975,-0.180268,0.0706233,-0.580548,0.164523,1.21884,0.397625,-0.579468,0.0856597,-0.557739,-0.832333,-0.721826,0.118893,-0.994441,-1.31389,-1.02291,-0.284053,-2.08133,0.00516884,-0.0389385,0.346773,0.198859,-0.0712661,-1.80524,-2.70672,1.25166,0.25246,-0.981265,-0.679303,0.965571,0.515506,0.191256,-0.383538,0.0165165,-0.852993,-1.09466,0.972669,1.12284,5.34229,-1.16052,2.82232,3.60217,2.53449,-4.06586,4.93888,-0.776704,2.73174,6.3682,-3.78695,-0.180268,0.0706233,-0.580548,0.164523,1.21884,0.397625,-0.579468,0.0856597,-0.557739,2.07876,7.81706,-3.22887,2.00581
-222.012,0.993132,0.0354977,7,127,0,234.184,-0.0144855,1.41295,-0.204108,-0.961402,-0.977154,-0.199032,-1.13367,-0.0327589,-0.239865,0.227604,-0.977361,-1.49178,1.01981,1.10761,-1.16561,2.84072,0.395296,0.352623,-1.50253,0.194911,-1.5793,-3.11255,-1.20766,-1.58972,-1.03317,1.0868,-1.44755,0.114488,-1.64813,1.438,-3.28124,0.110135,-1.49367,-2.21147,1.56774,-0.611129,0.517508,1.6614,-0.861227,0.14754,-0.224214,0.885254,-1.05678,0.923359,-0.0196429,-1.37328,-0.898128,-0.285927,-1.69268,1.30153,-0.556308,-1.06704,-1.17259,-1.14396,-0.953307,0.0378391,-0.0309081,-0.00968253,-0.75486,-1.49178,1.01981,1.10761,-1.16561,2.84072,0.395296,0.352623,-1.50253,0.194911,-0.873724,-1.24061,-0.00273135,-1.26277
-215.15,0.999248,0.0361487,7,127,0,233.054,-0.299511,0.206817,1.13211,0.617723,0.765699,0.0564204,-1.10227,-0.237324,-0.142796,0.0852164,-0.526802,0.601363,-0.503562,-1.17314,0.750651,-1.37434,-0.68742,0.109789,1.57947,0.127274,-2.06029,0.227176,-2.88846,-0.709038,-1.9203,1.67875,-0.141575,0.0302483,-0.825613,-0.717814,-1.06377,-0.331161,-0.824805,0.696154,-2.01859,-1.75066,1.1993,-0.317013,-1.02535,2.81628,-1.01137,0.974877,-0.142465,2.56753,0.142352,-1.1138,-0.376242,-2.31155,-2.68412,-0.228825,1.08681,0.757128,0.743289,-1.41804,-1.86394,-1.09369,1.5217,1.77138,-5.02389,0.601363,-0.503562,-1.17314,0.750651,-1.37434,-0.68742,0.109789,1.57947,0.127274,-1.25012,2.75232,-0.791173,0.381503
-218.155,0.995101,0.0373458,7,127,0,226.285,-0.562911,0.815867,1.15817,-0.786787,-0.85662,1.97684,-1.04602,0.109974,0.0150892,0.405891,-0.57255,-0.343204,0.63761,1.22308,-0.290038,1.33448,0.63806,-0.316028,-1.56588,-0.119791,-2.9586,-1.05123,-2.6599,-1.72139,-0.585151,-0.660092,-1.41362,2.04106,0.731467,0.196908,0.356503,-1.1164,-0.761782,1.70877,-0.407316,-0.66881,-0.268147,-1.36513,-1.30067,0.396576,0.406581,0.568882,-0.270771,-0.855812,-0.236499,0.578276,-1.7432,-0.178987,-2.97976,0.670809,1.08662,-0.788121,-0.903787,1.73883,-0.918905,-0.328895,0.149321,-0.829485,-0.227902,-0.343204,0.63761,1.22308,-0.290038,1.33448,0.63806,-0.316028,-1.56588,-0.119791,-1.28083,-1.33057,-0.843441,-1.40322
-218.402,0.999441,0.0381765,7,127,0,228.863,-1.77242,0.632184,-0.982927,0.6803,0.882621,-0.019924,0.684754,0.589778,-0.13724,0.386113,0.206595,0.302552,-0.0823442,-0.0118802,0.233339,-1.28471,-0.741851,0.29665,0.885975,-1.34477,-1.77573,0.723106,-0.351537,-0.913037,-0.413595,0.803362,-2.10576,-0.605737,0.737349,-0.0949278,-1.20909,-1.0063,0.384588,-0.197195,0.299826,0.157527,-1.11753,-1.91647,0.174498,-0.384689,-0.105386,0.119731,1.51834,1.66615,-0.973224,0.154594,1.64447,1.02258,1.51123,0.195403,-1.58145,5.99538,0.676609,-4.9024,4.68001,1.27174,0.0675064,3.45386,4.01686,0.302552,-0.0823442,-0.0118802,0.233339,-1.28471,-0.741851,0.29665,0.885975,-1.34477,0.73742,2.98964,2.51931,2.01375
-220.629,0.984999,0.0394146,7,127,0,228.325,-0.506493,0.308042,1.0611,-0.482318,-0.297197,0.858641,-0.19528,-1.0246,-0.399428,0.123067,-0.750648,-0.35094,0.0680065,0.0864113,-0.216972,1.39556,0.898717,-0.290392,-0.837436,1.30248,-2.77468,-2.36868,-3.02446,-3.48524,-0.297952,-1.7888,-0.806377,-0.721433,0.0392501,-1.49816,-2.61067,0.894908,0.742843,-0.933951,-0.727522,-0.429259,-0.423907,-0.311998,0.329891,0.622211,-0.98911,0.379056,-1.24155,0.371021,1.35173,-0.602676,-0.804246,0.427109,-6.48878,0.100512,0.922346,-0.667297,-0.328678,0.554824,-0.0340918,-1.14811,-0.405988,-0.748096,-0.451096,-0.35094,0.0680065,0.0864113,-0.216972,1.39556,0.898717,-0.290392,-0.837436,1.30248,-1.18162,-1.23703,-0.881671,-1.0723
-225.528,0.997913,0.0392991,6,63,0,233.156,-0.257739,1.38981,-0.795817,0.0895032,1.42154,0.312725,-0.338435,-1.38453,-1.15457,-0.173864,-0.363237,-0.629944,-0.141821,0.393421,0.442071,1.18588,0.612476,1.61837,-2.4304,0.681853,-0.810364,-2.60546,-1.9141,-3.7855,1.24187,-0.665457,1.21005,-0.432992,-1.28746,1.22657,1.21468,-0.376177,0.549814,0.526023,-0.754959,-0.112901,0.13747,-0.140818,-0.42807,0.984944,0.730261,-1.05843,0.24773,1.22315,-1.55452,-0.463685,-1.48343,-0.385843,4.53634,2.40724,-2.42578,1.49978,1.79697,0.633565,2.38758,-2.31097,-1.50593,-0.308377,0.130919,-0.629944,-0.141821,0.393421,0.442071,1.18588,0.612476,1.61837,-2.4304,0.681853,3.68213,-1.08128,-0.698811,-1.13219
-217.269,0.997619,0.0403905,6,127,0,237.383,-0.442158,1.44706,0.0881596,-0.388297,0.245429,0.0120213,-0.602237,0.561816,-0.440186,-0.183856,0.317252,-0.347916,-0.683087,-0.821036,-0.625123,1.09623,-0.707668,0.610135,-0.769435,1.04864,-1.62151,-2.75063,-2.12819,-2.22585,0.0936189,0.558457,-1.45626,0.922543,2.03425,0.502414,0.924017,-3.95119,-1.78018,-0.254263,-1.45735,-0.514948,0.404095,1.52467,1.11027,0.608786,1.62063,1.61573,-2.62598,-0.112887,0.63076,-0.197508,-0.0743003,-2.24005,-6.29197,1.19538,-0.416983,-0.908419,0.209027,-0.942589,-0.578345,0.585404,-0.628969,-0.947155,0.632094,-0.347916,-0.683087,-0.821036,-0.625123,1.09623,-0.707668,0.610135,-0.769435,1.04864,-0.91173,-0.70963,-0.628361,-1.16676
-221.268,0.983877,0.0414625,6,127,0,231.037,-0.274621,1.0613,-0.142651,0.238759,0.309014,0.395287,-0.480138,0.674046,-0.182124,-0.0329655,0.458272,0.465547,-1.00667,-0.587994,-0.714351,0.544848,-2.26728,0.999055,-1.13103,0.190199,-1.97727,-2.66174,-2.08131,-2.56341,-3.8459,-1.28851,-0.370129,1.18391,0.0416086,1.12425,0.0474055,-0.0681977,0.67964,0.484885,0.20229,1.26428,-0.281472,0.676678,0.0544568,-1.0915,-2.4786,0.408561,-0.342776,-1.93852,-0.109596,0.341162,0.256445,-0.200066,15.1734,0.998984,-0.203986,2.39611,0.322021,0.461138,1.52635,1.2632,0.272877,0.530876,1.06618,0.465547,-1.00667,-0.587994,-0.714351,0.544848,-2.26728,0.999055,-1.13103,0.190199,-1.31712,-0.667107,-0.30847,-1.19862
-219.902,0.998479,0.0412037,7,127,0,230.263,-0.584497,-1.01365,0.218475,-0.434771,0.0061464,0.206849,-1.30262,-1.0802,-0.751191,1.0248,-0.115496,-0.619137,0.898411,0.352363,-0.00802013,-0.316311,2.31716,-0.477634,1.53043,0.348945,-1.92054,-0.352726,-1.45616,-2.83049,-2.64207,0.775043,0.714305,-1.75685,-0.50011,-2.95549,0.178481,0.398243,1.16214,-1.67172,-1.71401,0.147877,0.460361,0.521028,1.34991,-0.551128,0.845799,-1.08868,-0.184043,-0.641831,-0.765975,0.112594,1.06954,-1.08094,13.7313,-1.38686,0.494674,3.56239,0.0214133,0.195092,0.300791,-0.853069,-0.28324,11.6261,-0.578786,-0.619137,0.898411,0.352363,-0.00802013,-0.316311,2.31716,-0.477634,1.53043,0.348945,-2.72092,10.5412,-2.00644,-1.74178
-219.084,0.991312,0.0423494,6,63,0,238.063,-0.296405,-0.438359,0.698755,-0.727145,-0.231243,-0.0726238,-1.07897,0.591183,0.0516252,0.644298,0.13499,-0.15821,-0.394348,0.763604,0.0861178,-0.465984,0.372448,1.19796,0.710531,-0.498456,-1.19693,-0.507215,-2.22136,-4.95599,-2.64598,-1.64678,-0.270651,0.212017,0.292114,0.583492,-1.38583,-3.38811,-1.74421,0.870604,-0.293395,-0.67485,1.60376,-0.346244,-0.0911659,-0.00654523,3.13323,-1.80863,1.47345,1.19031,-0.490143,-0.434106,0.798151,2.10653,19.3955,-0.864873,1.89285,1.64208,-0.125183,0.519659,1.54015,1.89233,0.510914,9.1418,3.50445,-0.15821,-0.394348,0.763604,0.0861178,-0.465984,0.372448,1.19796,0.710531,-0.498456,-1.98183,5.52608,-2.34895,-1.04772
-225.874,0.993761,0.0427952,6,63,0,231.388,-0.885075,0.213439,0.9368,-1.29471,1.27024,0.207492,-0.313051,-0.298241,0.489496,0.718089,0.21719,-0.905348,-0.98836,2.01946,1.6972,1.34261,-1.46925,1.09706,-0.51887,0.758062,-2.64384,0.412749,-1.6999,-3.66507,-1.01001,-0.945932,0.574164,-0.361191,-0.60005,-0.487108,-1.79219,1.03332,-0.176803,0.566376,-0.424434,-0.12867,-0.330943,0.405762,-0.00671809,-0.457192,0.636871,1.12144,0.7774,-0.741459,0.134202,0.773423,-0.894571,-1.58354,21.933,0.104545,1.09134,2.93517,1.38911,0.35519,0.952844,-0.0622779,0.781849,32.8178,2.63373,-0.905348,-0.98836,2.01946,1.6972,1.34261,-1.46925,1.09706,-0.51887,0.758062,-1.18694,24.0583,-6.06136,-0.941248
