# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=917402092
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_adjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_adjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,sigma.1,sigma.2,sigma.3,sigma.4,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_beta.20,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_beta.20,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4
-213.576,0.999547,0.0406499,6,63,0,221.919,-0.102541,-0.353358,-0.0100862,0.648962,-1.04551,-0.986112,1.37263,-0.125629,-1.54135,-0.460992,-0.00884825,-0.691097,0.648715,-0.410483,0.844081,-0.0864491,-0.879088,0.0878696,-0.486611,-0.722574,1.1782,-0.760847,-1.85343,-2.37797,-3.24887,-2.01398,1.01666,0.345477,0.327928,0.43592,-3.30658,-0.853432,1.22824,1.17817,-0.401109,-1.73364,0.351081,-0.492504,-0.0720836,-0.580497,-0.528449,0.474414,-0.135872,0.124128,0.14682,-0.228924,1.56392,0.413148,0.903108,-0.63382,7.94523,-0.387558,-2.50105,1.99693,-0.940608,3.07534,2.05701,-0.670406,-0.735453,0.42358,0.523544,0.0375841,0.648715,-0.410483,0.844081,-0.0864491,-0.879088,0.0878696,-0.486611,-0.722574,1.1782,-5.36388,-1.3516,-0.222273,-0.659857
-217.103,0.992237,0.0416688,6,63,0,227.133,0.126262,-1.3041,0.433847,-0.573445,-0.424908,-1.23649,-0.262137,0.371957,-0.906426,0.297438,0.336332,-0.203048,-0.307367,1.53411,-0.844925,-0.938913,-1.10405,-1.06655,1.48267,0.0700116,1.61263,0.0952866,0.259251,-0.77214,-1.41392,0.795215,1.10156,1.17047,-1.25084,1.68232,-0.127808,-2.68938,0.561702,0.912886,-0.536283,-0.478049,0.94106,-0.859657,1.37504,-1.26633,-0.476323,0.558323,-0.534635,1.01466,0.859401,-0.55716,-0.770275,0.764085,0.666632,0.265145,-13.7972,-7.35817,2.38952,-11.2985,-1.63043,-13.1726,-0.928432,-0.359858,-0.17753,3.79727,-13.9155,-3.9954,-0.307367,1.53411,-0.844925,-0.938913,-1.10405,-1.06655,1.48267,0.0700116,1.61263,22.7852,-3.72737,3.83662,2.63096
-217.326,0.992084,0.0419699,7,127,0,233.724,-0.0856371,-0.813618,0.613549,-0.0889777,-0.598181,-1.66323,-0.596734,-0.0438651,-0.669879,0.42563,-0.178553,-0.135948,-0.866247,2.41664,-0.618502,-0.404147,0.0375975,-0.673973,1.60239,-0.259873,1.54771,-0.780787,0.154643,-2.82062,-2.4803,-1.73691,2.3795,0.0727878,1.94574,-0.949823,-1.59317,-0.768958,-0.849655,0.515208,-0.368894,-1.87988,-0.280956,-0.899904,1.37263,0.621977,1.42204,1.93551,0.970731,-0.226858,-0.620909,-0.579112,-2.19075,-1.18657,-1.15507,-0.804972,-15.6959,-2.04249,-1.65754,-3.16955,-0.642077,-4.82764,-0.689571,-1.26366,0.0523922,1.41786,-21.7213,3.1858,-0.866247,2.41664,-0.618502,-0.404147,0.0375975,-0.673973,1.60239,-0.259873,1.54771,2.75954,3.56216,-0.616725,0.675818
-212.822,1,0.0422491,6,127,0,225.545,-0.301294,0.89269,0.778681,0.776013,0.190926,-0.526996,0.485583,0.838351,-1.05313,-0.797245,-0.921413,-2.16353,-0.28503,0.0426619,0.271823,-1.6313,-0.569356,-1.18189,-0.941879,0.412617,0.0392622,-0.684351,-1.74912,-1.5116,-2.92047,-1.40922,1.0612,0.46932,0.353188,0.340681,3.48762,0.844139,0.618848,-0.532856,-1.82607,-0.962365,-0.247322,0.915283,-2.66217,0.604778,0.311051,0.0899621,0.796559,-1.44513,0.253426,-1.68919,1.51612,-0.561966,0.565157,0.561832,9.68165,2.00237,-1.16039,3.19793,1.74609,2.83239,0.723667,0.525513,-0.206672,-0.30051,0.114876,-1.46351,-0.28503,0.0426619,0.271823,-1.6313,-0.569356,-1.18189,-0.941879,0.412617,0.0392622,-4.34859,-3.29544,1.46367,-0.883645
-217.982,0.996728,0.0433069,6,127,0,229.84,-0.152759,-0.0390876,1.6337,0.160051,-0.903547,-0.47842,0.120809,-0.493854,-0.70491,-1.21276,-1.82207,-0.141806,-0.901629,1.83788,0.873957,1.44509,-0.230491,-0.924626,-2.10016,0.889416,0.454746,-0.728188,-2.71356,-2.85522,-1.01224,0.112879,1.81401,0.23062,1.31875,-0.100963,-1.29651,0.975414,-0.124892,0.08045,-0.170474,-0.616533,-2.27197,-0.278066,-0.189312,0.282449,-2.13243,-0.568904,-1.20605,-1.05791,0.39487,-0.0083736,-1.17049,-0.010416,1.39244,-0.854961,-3.28305,-0.823721,0.640913,-2.07184,-1.58914,-0.65181,2.14832,-2.22586,0.900988,-1.07481,-2.25565,0.0842326,-0.901629,1.83788,0.873957,1.44509,-0.230491,-0.924626,-2.10016,0.889416,0.454746,-3.68118,-0.175741,-0.869745,1.00961
-214.346,0.99814,0.0440401,7,127,0,230.205,-0.478286,0.679308,0.663446,0.844847,0.555235,-0.65066,-0.0784454,0.566903,-1.15298,-0.278007,0.40119,-1.18885,1.05601,-1.42432,-1.5798,-1.61357,0.0352005,0.764959,1.82313,-0.329858,-1.25962,-0.43329,-1.44416,-3.50605,-2.51086,-0.40367,0.540062,-0.656669,-0.461839,1.34318,-0.146865,-1.06975,0.719106,0.466239,-3.39406,-4.64915,0.984964,0.0611689,1.28018,-1.27007,0.416875,-0.811829,-0.548606,-1.10156,1.24649,-1.01321,0.992812,-0.55463,0.425165,0.36346,2.98598,1.68033,-2.12942,0.825529,3.823,-0.117301,0.108846,-0.0918183,-0.77417,0.456051,0.524588,-0.494872,1.05601,-1.42432,-1.5798,-1.61357,0.0352005,0.764959,1.82313,-0.329858,-1.25962,-1.27678,-1.53958,-0.813839,-0.90065
-211.714,0.998779,0.0449157,7,127,0,226.282,-0.579364,0.225453,0.260625,0.309505,-0.0143648,-0.400443,-0.562383,0.428311,-0.281944,-0.920296,0.989396,1.25563,-0.989884,1.35526,1.62898,1.17092,-0.362422,-0.867604,-2.06793,0.338969,1.39267,0.366489,-1.29892,-0.849535,-1.28004,0.542632,-1.89195,0.693863,1.2605,-2.15308,1.10372,-1.32628,-1.09404,0.497852,-0.205789,-2.51509,0.746298,1.82702,0.585778,0.497863,2.19877,-0.817259,-1.279,-0.968637,-1.01638,-0.945096,-1.89469,0.571323,-0.282103,0.352023,4.4192,3.14122,-4.6237,4.49811,4.94135,-0.086578,-0.899777,0.605501,3.6842,-1.47743,1.01387,2.5949,-0.989884,1.35526,1.62898,1.17092,-0.362422,-0.867604,-2.06793,0.338969,1.39267,-1.00753,0.978673,1.06973,-0.769857
-207.036,0.99819,0.0458589,6,63,0,219.61,-0.670297,-0.0958812,0.998087,0.129703,-0.259398,-0.268611,-0.0245325,0.212888,-0.971644,-0.808971,1.26911,0.679473,-0.639669,1.63538,0.318264,0.0504303,0.986101,1.10872,1.38043,0.336941,0.98852,0.167143,-1.03476,-1.20588,-0.567723,0.767318,0.567247,-0.228949,0.63575,-0.395672,0.995673,-0.654337,0.170966,1.69232,-1.10233,0.352255,1.45393,-0.812544,0.67454,1.67649,1.53035,-0.696076,-1.51544,-2.77236,0.217442,1.13375,1.01735,-0.174172,0.291276,-0.704221,-1.81687,-2.50152,2.76965,-3.37195,-1.4991,1.2108,1.9353,0.745148,-1.84663,-0.878429,0.691417,0.849771,-0.639669,1.63538,0.318264,0.0504303,0.986101,1.10872,1.38043,0.336941,0.98852,0.474485,-1.26212,-0.382493,1.39661
-207.406,0.987838,0.0467428,7,127,0,217.194,0.189154,0.430614,0.74176,0.543526,0.238499,-0.316137,-0.287651,0.0652826,-0.639643,-0.687697,-1.14562,-1.36613,0.150953,-2.32211,0.637038,-0.175829,0.388354,-0.958892,0.68936,-0.293207,-0.594708,-0.0524063,-0.451207,-1.85863,-1.38911,0.364356,0.958945,0.719361,2.36864,-0.778211,1.81297,1.77956,0.72023,0.0170352,-0.24594,-1.14969,-1.38806,0.6511,-0.244287,-0.570614,0.12172,-0.915179,-0.845032,-1.49709,-0.239591,-0.86204,-1.71841,0.577304,0.221331,0.263735,-2.55801,0.879242,-2.36829,-1.13415,2.74314,-1.28048,-0.156249,-1.9068,0.144326,-0.552199,-4.52165,0.260347,0.150953,-2.32211,0.637038,-0.175829,0.388354,-0.958892,0.68936,-0.293207,-0.594708,-3.08417,1.28253,-0.694605,-0.751645
-207.034,0.995685,0.046536,6,63,0,218.102,-0.184407,-0.0114637,0.763898,0.238273,-0.251241,-0.301816,-0.142255,0.275077,-0.851306,-1.11935,-0.356874,-1.25507,-0.436479,-0.786949,-1.8115,-0.299592,-0.551066,-0.317809,-0.201014,-1.23404,0.242228,0.569596,-1.11671,-0.125572,-0.639592,0.167765,-0.539325,1.96845,-1.80792,-0.109065,0.18736,0.355472,0.98242,0.285086,0.845389,2.36906,0.869854,-0.446202,2.50551,-1.78859,0.000174387,-0.636293,0.939184,-0.862682,-0.429308,0.9589,-0.675419,-0.663222,0.220217,0.18205,-2.04878,-1.85431,7.40724,3.21388,-6.54315,-4.79463,-0.93481,0.921964,-1.41364,-3.32593,-0.210214,-2.01204,-0.436479,-0.786949,-1.8115,-0.299592,-0.551066,-0.317809,-0.201014,-1.23404,0.242228,9.67104,0.225064,2.07602,0.411079
-209.225,0.997119,0.0471443,6,63,0,216.032,-0.0625275,0.136767,0.720869,0.286803,-0.326809,-0.74741,-0.252925,0.899586,-0.301623,-0.831351,-0.817031,-0.742274,0.26972,0.601282,0.742306,-0.84099,-0.292391,0.92844,0.54619,-0.140544,0.386613,-0.0210066,-2.29506,-3.27773,-3.93026,0.477728,-1.08174,0.896321,0.53261,0.412749,0.987249,-0.152229,-0.720579,-0.860163,1.26299,0.202751,0.981969,0.498506,1.05839,1.9546,0.0776657,0.513272,0.454768,0.239893,1.28558,-0.17189,-0.697066,0.059623,-0.385734,-0.777975,8.70951,1.59242,1.59561,0.609888,1.68487,0.0384345,-0.155857,1.31783,2.2887,-0.295209,-0.436696,-0.238782,0.26972,0.601282,0.742306,-0.84099,-0.292391,0.92844,0.54619,-0.140544,0.386613,-1.37963,-1.58372,-0.807153,-0.97444
-210.049,0.998638,0.0479002,6,63,0,219.955,-0.323465,0.0568534,1.14548,0.786369,0.0859905,-0.291336,-0.325148,-0.0288539,-1.22093,-0.0123008,-0.26845,0.500119,0.887947,0.00064004,-1.89174,-0.573591,-0.111237,0.96942,1.14879,-1.4685,0.46275,-0.0820528,-2.54663,-2.33305,-0.558244,-0.743151,-0.682125,-2.34009,-1.4727,-0.169154,0.26893,0.220195,0.789573,-2.56389,2.03888,-1.38845,-0.706567,0.243453,0.668391,0.780504,-0.852366,-0.28795,0.927391,0.583516,-0.0538699,0.362779,0.502896,-0.410963,-0.93268,0.736869,3.2651,-1.29416,0.833413,1.5356,3.21384,-0.735774,2.1999,-0.121252,-3.05992,3.33185,-0.435673,0.94849,0.887947,0.00064004,-1.89174,-0.573591,-0.111237,0.96942,1.14879,-1.4685,0.46275,-0.0691154,-0.652525,-0.41688,1.01557
-220.32,0.882734,0.0488171,6,63,0,229.403,-0.417383,0.613882,1.64192,-0.102739,-0.553487,-0.872183,-0.667328,-0.060734,-0.484607,-0.200513,1.17635,-0.72468,0.0199489,-0.876127,-2.05914,-0.866479,0.507202,-1.15082,-0.99919,0.662682,-0.768084,-2.75384,-1.17657,-1.15361,-2.30963,0.470866,-0.47562,0.641295,1.84622,1.10615,0.452137,0.0861787,-0.528211,-1.22707,0.62688,-1.25965,1.14667,0.929686,0.284268,-1.57788,-0.357692,-0.133158,1.21587,1.25793,-1.72826,0.760677,0.528825,-1.07901,-0.535259,0.0161775,12.9199,0.647234,1.33266,5.09247,-0.670758,-0.692337,-0.483043,0.0739574,0.363634,0.0319555,5.11882,-0.554802,0.0199489,-0.876127,-2.05914,-0.866479,0.507202,-1.15082,-0.99919,0.662682,-0.768084,-2.4834,3.82294,-0.337753,-1.40222
-215.133,0.998419,0.0385985,6,63,0,229.969,-0.522806,-0.0562886,1.96264,0.223859,-0.644035,-0.143327,-0.759667,0.872945,-0.987899,0.798691,0.517038,-1.38745,0.146184,-0.386196,-0.814784,-0.800798,0.241188,0.0440374,-1.30977,1.09795,-1.77443,-0.371469,-1.79957,-1.01258,-1.42373,-1.81455,1.29204,0.110116,-1.32685,-0.769856,-2.8766,-0.657435,-1.22506,1.06016,-1.38405,1.45633,0.287998,-0.102443,-0.929478,-2.03348,-0.480323,0.422962,-1.56737,-0.238111,-0.0886937,0.678589,-3.07677,0.175295,0.355024,-0.581116,4.10462,-0.9013,4.81444,0.678153,-4.2422,3.94214,-1.93069,1.21237,0.183,3.49802,1.4661,-1.57128,0.146184,-0.386196,-0.814784,-0.800798,0.241188,0.0440374,-1.30977,1.09795,-1.77443,6.94712,-0.0888827,1.06659,-0.0567095
-215.77,0.999509,0.0393515,6,127,0,225.19,-0.444561,-0.136577,0.13817,0.85074,0.459873,-0.493137,-0.13271,0.231601,-0.105643,-0.987343,-0.137162,-1.97618,1.50615,0.0427179,1.19756,1.27287,-0.634961,0.565806,0.968765,-0.141103,0.0932607,0.217098,-1.51057,-2.12332,-0.647381,-0.158292,1.6227,1.09121,-0.742587,0.450534,-1.82481,0.178113,-0.861011,-0.285889,-1.94057,-0.869093,0.746963,0.156539,0.457087,1.05586,1.43693,-0.261835,0.0586997,1.41221,-1.2096,2.04058,-0.138568,1.08121,-0.270568,-0.0135947,-6.91364,-3.49066,-9.5897,5.31116,7.47638,-11.3443,1.77348,-1.5609,2.77824,-3.72621,-1.94369,-1.59792,1.50615,0.0427179,1.19756,1.27287,-0.634961,0.565806,0.968765,-0.141103,0.0932607,9.97626,-1.27893,-1.15916,3.28633
-215.725,0.995933,0.0402008,6,63,0,224.824,0.290706,1.12884,2.18719,0.114436,-0.235347,-0.354931,-1.03346,-0.029986,-0.505022,0.717362,-0.957198,-1.04759,0.121336,0.928483,-0.474979,0.439846,-0.790358,-1.1168,0.513123,0.570232,-0.137137,-0.437355,-0.443357,-2.09048,-2.51442,0.310854,0.469633,1.54158,0.0458382,-1.25441,-0.50177,-0.398511,0.667558,-1.94207,1.14358,-0.600761,1.77032,-1.54814,0.142686,-1.25052,-1.36644,0.639851,-0.657055,-0.943247,0.215442,-0.129312,0.196921,1.29685,0.500473,-0.239894,16.3172,3.68157,5.53174,-0.299828,0.31134,4.4473,-1.31207,-0.945236,1.33837,2.86288,6.42884,1.85342,0.121336,0.928483,-0.474979,0.439846,-0.790358,-1.1168,0.513123,0.570232,-0.137137,8.72392,-10.4671,-0.389425,-1.24441
-212.453,0.998045,0.04074,6,63,0,221.496,0.0271068,1.07935,1.07053,0.332013,0.101253,-0.351013,-0.616648,-0.341436,-1.2539,-0.557013,-0.588189,-1.33109,0.603554,0.686254,0.197752,-0.34173,-1.54104,-0.936194,0.193238,1.24742,0.730733,-0.932573,-0.866301,-1.79707,-0.209531,1.25253,1.00797,1.84863,-1.34859,-0.743619,0.150679,-0.778627,-0.247671,1.02028,2.75816,-1.88715,0.294141,-0.260737,0.710902,-0.699979,0.945808,-0.0773222,-0.739265,0.471771,-0.167034,-0.77794,-0.846664,0.152332,-0.413635,-0.941537,-18.0683,0.782934,-2.23087,-4.6761,-0.519722,-6.06082,-1.29955,-2.80047,-7.98501,-0.543093,-7.60938,-1.91907,0.603554,0.686254,0.197752,-0.34173,-1.54104,-0.936194,0.193238,1.24742,0.730733,-5.43019,4.33295,-1.25908,11.177
-211.688,0.999714,0.0414631,7,127,0,220.639,-1.51248,0.0227997,1.26494,1.10578,-0.336525,0.25987,-0.411024,0.480569,-0.103382,-0.0301153,0.70141,0.759418,-0.837044,-0.187652,0.162758,-0.871853,1.7102,1.06315,-0.079619,-0.604907,-0.00247611,0.00432698,-0.719859,-1.39519,-1.66681,-2.68677,1.24797,0.478631,-1.59506,-0.116319,-3.62984,0.202555,-0.287166,-0.132534,0.766141,0.299649,0.41038,0.359326,-1.01149,-0.893551,1.80214,-0.753571,-0.0959735,-0.381401,-1.59241,-1.41437,-0.314644,0.0717835,-0.160379,0.0206633,-7.05057,-3.60209,0.408557,1.63081,-7.37623,4.5659,-1.83982,-1.59832,1.39267,0.691214,-1.47712,0.241883,-0.837044,-0.187652,0.162758,-0.871853,1.7102,1.06315,-0.079619,-0.604907,-0.00247611,2.68674,-2.43424,-0.504376,-1.42686
-216.49,0.935795,0.0423369,6,63,0,228.56,-1.17544,0.520473,0.689942,0.228736,0.486551,-0.981519,-0.661585,0.221331,-0.139814,-0.93898,1.78891,0.998442,0.344001,-1.11935,0.471095,-0.528722,1.45474,1.45583,-1.47304,0.825373,0.347614,-0.336338,-0.901101,-3.0869,-1.34055,2.02517,0.769185,0.801008,-1.61042,0.934423,-3.57713,0.312795,0.783994,-2.04012,-1.01411,0.387419,-1.74792,1.01202,-0.269242,-0.0352355,0.816375,-1.39149,-0.697965,-0.259546,0.949817,0.14958,0.0260265,-2.09612,0.0411726,0.414106,-17.6853,0.77283,-2.76462,-4.13728,2.22453,-9.91835,-1.38528,-1.94539,1.08675,-1.37662,-4.92917,1.01151,0.344001,-1.11935,0.471095,-0.528722,1.45474,1.45583,-1.47304,0.825373,0.347614,3.0474,-12.5989,-0.984481,2.564
-214.428,0.994331,0.037752,7,127,0,230.157,-1.00425,0.107833,1.30153,0.789439,-0.163772,0.36266,0.784667,1.01898,-2.07743,0.201605,0.357293,0.0302622,0.759167,-0.00679213,-0.350231,-0.34007,-1.56883,1.76119,0.754159,0.0523696,0.84537,-0.212259,-0.201904,-1.346,-1.60675,-5.35372,-0.769936,0.230613,-1.07157,1.17484,-1.80855,-1.09619,-0.994302,-1.14815,0.377275,-0.200586,2.072,0.899157,-1.35177,0.338089,-0.785899,0.478221,2.94683,-1.25422,1.02746,0.846744,-0.593818,-0.283379,0.665237,0.225225,13.1319,-1.23182,0.785611,4.55761,-0.887636,13.7257,2.52154,1.90602,-3.14185,2.03716,9.88259,2.05661,0.759167,-0.00679213,-0.350231,-0.34007,-1.56883,1.76119,0.754159,0.0523696,0.84537,6.82119,3.28181,2.42284,0.997172
-215.496,0.99811,0.0381173,7,127,0,227.761,-0.254421,-0.138525,1.53119,0.0353971,-0.78827,-1.47026,-1.31668,-0.0372006,0.882664,-1.31636,0.715686,-1.1642,-0.753885,0.0349493,0.410005,0.486439,0.439475,-1.60896,-0.549085,-0.0122943,-0.741921,-0.796886,-2.09481,-2.65841,-2.42917,-1.5278,-1.63212,-0.781479,0.452259,-2.69234,1.05709,-2.28947,-0.401654,-0.173761,-0.09412,0.436133,-0.348307,0.0923665,-0.318574,0.342711,-0.861452,-2.59227,1.13841,0.798048,0.670216,-1.65173,0.440431,0.775421,0.260567,0.371974,-1.86187,-0.22184,1.71806,-1.35264,-1.48339,-2.29456,-1.58046,-0.848163,3.45844,-0.992267,0.468235,-1.11462,-0.753885,0.0349493,0.410005,0.486439,0.439475,-1.60896,-0.549085,-0.0122943,-0.741921,1.84241,-1.11173,-0.504992,0.50431
-217.659,0.9981,0.038784,7,127,0,229.486,-1.19857,0.296957,0.592212,0.388568,0.782412,-0.383159,1.17117,-0.505107,-2.59432,-0.243922,1.49673,-0.240774,0.714999,-0.0856017,-0.498853,-0.618506,-0.703886,1.60667,1.10242,0.013318,0.796412,-0.736812,-0.541493,-2.76109,-1.86015,2.65279,1.14586,2.69401,0.804059,2.62765,0.0640116,0.405326,-1.61138,0.630443,0.523123,-1.21429,-0.81504,-0.750851,0.368063,-0.833237,0.563801,-0.550416,-0.103425,2.32746,0.141529,-0.433776,0.194183,0.399189,-0.753594,0.14531,-7.43319,-0.248535,-2.76062,-1.87209,1.91544,1.48819,2.00864,-1.95993,-3.56112,0.146132,-0.239729,-2.13211,0.714999,-0.0856017,-0.498853,-0.618506,-0.703886,1.60667,1.10242,0.013318,0.796412,-2.24876,-2.56176,-1.06103,2.27947
-216.138,0.995789,0.0394506,6,127,0,225.989,-0.402089,0.383754,1.77446,1.19521,-1.06898,-1.11962,-2.07629,1.6505,0.355264,-0.824438,0.0410378,0.11797,-0.0467644,0.302104,1.00744,0.964706,0.296809,-1.54259,-0.464067,0.008594,0.181367,-0.669094,-0.563563,-4.1714,-2.24662,0.912888,-1.85992,-0.368247,-0.123504,-2.32421,0.435099,0.0476374,0.753505,2.67035,-0.24885,-1.69748,-1.20078,-0.888157,-0.0766387,-0.178887,0.25289,0.693493,-0.836051,-1.06042,-0.023421,-1.11932,-0.786739,0.264491,0.833561,0.82566,-0.393353,0.700104,2.26664,1.62296,-3.07441,-2.69876,-2.60425,1.71482,2.68528,-0.336999,-0.633562,0.797543,-0.0467644,0.302104,1.00744,0.964706,0.296809,-1.54259,-0.464067,0.008594,0.181367,4.83721,-0.378337,-0.813727,0.655951
-215.532,0.997868,0.0399266,6,63,0,228.342,-0.575603,-0.538438,0.0329477,1.25025,0.0266245,0.0971801,-0.53361,-0.346753,-1.16828,0.790529,0.279657,-0.0711554,-1.55947,0.712191,0.941088,-0.147476,-1.43361,-1.22427,-0.203337,-0.49461,-0.116688,-0.833473,-0.0811152,-2.23101,-0.566478,-0.0183552,0.021057,-0.678485,1.48612,-3.30082,0.404706,-2.4314,1.31359,2.2098,-0.468883,0.412345,-0.929342,0.0498224,0.212435,0.987907,1.14867,0.157425,-1.52016,-0.458372,0.0522585,0.218674,0.92147,1.09968,-0.868299,-0.791428,2.13252,-1.60906,-3.6359,1.34389,0.547101,5.2094,1.46793,-1.58466,-3.26194,4.13829,0.546401,2.15923,-1.55947,0.712191,0.941088,-0.147476,-1.43361,-1.22427,-0.203337,-0.49461,-0.116688,0.643715,-0.16202,-0.00191732,3.00468
-212.063,1,0.040573,6,63,0,224.041,-0.741169,0.925185,2.5681,0.40185,-0.251827,-0.499693,-0.503816,0.608751,-0.402564,0.0476277,0.495312,-0.151723,-0.77293,-0.120055,0.0821633,-1.57668,1.22125,-1.04327,-0.258594,-1.04552,0.218851,-0.867466,-1.17572,-1.19611,-2.06254,1.50029,1.88238,1.18898,-1.01049,1.66444,-2.25489,1.25635,1.98601,0.858006,-2.5546,0.39901,0.0804668,1.52662,-0.829786,-0.951797,-0.277648,1.30892,1.14954,0.189568,0.372001,0.177311,-1.09718,0.0188326,-0.357861,0.0729843,-0.406751,1.25238,3.02582,-0.00416759,-1.26573,-0.504542,-1.02958,-0.0324774,0.884659,0.851357,0.440698,0.00609121,-0.77293,-0.120055,0.0821633,-1.57668,1.22125,-1.04327,-0.258594,-1.04552,0.218851,-1.19426,-0.742398,0.68224,-0.671079
-215.728,0.985138,0.0414,6,127,0,226.451,-0.34266,-0.29198,1.86786,1.24061,-0.491534,-0.56438,-1.1521,-0.424351,-0.714928,0.197306,0.561299,-0.984767,-0.849768,-0.264119,-0.114175,-2.30731,-0.393821,0.172517,0.385946,-1.24469,0.99509,-1.07688,-2.86355,-1.91789,-1.31895,2.0869,-2.14562,-2.62077,1.1981,0.420355,0.651581,-0.0635828,-0.665937,-1.24636,-0.485455,0.014692,-0.706555,0.361612,-0.0614122,-0.178526,0.147786,-1.51876,1.40064,0.533615,0.412853,0.541963,-0.483473,-0.78094,-1.13889,0.608024,8.82001,-0.567712,1.58751,2.93828,-0.527011,1.23032,-0.639514,-0.698183,1.56242,1.69813,0.8858,-0.786394,-0.849768,-0.264119,-0.114175,-2.30731,-0.393821,0.172517,0.385946,-1.24469,0.99509,-3.24633,-0.956143,2.05469,-2.1922
-217.665,0.995109,0.0409717,7,127,0,225.092,-0.36625,-0.868989,1.49462,-0.597508,0.33681,-0.683439,0.457067,0.530678,-0.184246,0.65656,0.273043,-0.366448,0.661262,0.637735,1.51512,1.17868,-0.274501,0.847191,1.40899,0.673819,-0.98976,-0.817943,-0.813875,-3.88209,-1.33819,0.0845562,0.423652,-0.158855,0.125528,-1.07127,0.534226,0.439283,0.1859,1.48662,-0.555785,1.7258,1.55644,0.834193,0.0456027,0.129308,2.25254,0.291692,-0.178246,-0.132457,1.21999,-0.784632,-0.434284,1.1113,0.325768,-0.465695,8.26588,-1.86415,1.32961,-3.23867,2.51314,1.24657,2.54441,0.576261,1.96053,2.32583,1.80854,1.92328,0.661262,0.637735,1.51512,1.17868,-0.274501,0.847191,1.40899,0.673819,-0.98976,0.125846,-0.976672,-1.11936,2.00707
-212.959,0.999806,0.0413769,7,127,0,224.886,0.179215,0.521384,1.54092,0.208611,-0.547946,-0.446383,-0.323889,-0.689494,-1.62724,-1.30511,-0.1175,0.396285,-0.716744,-0.784714,-0.931854,-1.41851,0.020306,-0.321042,-1.79006,-0.377951,0.683061,-0.148144,-1.41267,-5.1607,-0.364993,1.14271,2.05335,-2.66211,-0.00569529,-1.15747,0.213215,1.38007,1.7024,-1.40811,-2.25132,-0.757855,-0.744719,-0.0750878,0.473789,-1.37849,1.37736,0.319142,-1.10578,-0.063364,-0.795904,1.22406,-0.703792,0.0961821,-0.0148867,0.4918,-1.66054,1.03471,2.59451,-2.95073,-0.495578,-1.75059,3.72929,-2.70566,-4.20195,-0.797284,-1.37726,1.20808,-0.716744,-0.784714,-0.931854,-1.41851,0.020306,-0.321042,-1.79006,-0.377951,0.683061,2.54461,-0.286786,-0.986307,2.39375
-210.813,0.998859,0.0421764,7,127,0,221.984,-0.749101,1.20365,0.809062,0.312568,-0.0190933,-0.470165,1.57938,0.926735,-0.996153,-0.137129,0.266853,-0.368109,-0.206009,0.145444,1.38487,1.25559,0.324988,-0.941062,1.35266,-0.723566,-0.279326,-0.359893,-0.77395,-0.486021,-2.95232,2.18996,-2.06682,0.110156,-0.374106,0.649859,2.15721,0.371481,0.347366,1.00432,0.0715599,0.337799,-0.247023,1.02446,1.1227,0.288783,0.772379,-0.0708532,0.936186,1.3713,1.06187,-0.761774,0.18081,-2.37296,0.771086,0.495868,1.19347,3.80318,-1.48069,1.12126,-0.166691,-0.54428,2.52323,0.472998,-0.600013,0.731536,0.22763,0.567004,-0.206009,0.145444,1.38487,1.25559,0.324988,-0.941062,1.35266,-0.723566,-0.279326,-0.466951,-0.893503,1.49525,-0.539977
