# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=639647342
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.7.2,marginal.8.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.7.3,marginal.8.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,marginal.7.4,marginal.8.4,index.1,index.2,index.3,index.4
-222.745,0.950093,0.0326507,7,127,0,235.797,-0.342432,-1.35185,0.309496,0.637525,0.268017,1.06639,-1.68346,-0.111162,0.275585,-0.573131,-1.93101,-0.768762,-0.0324924,-1.62417,0.549926,-0.077326,-2.27854,-0.00699613,1.90823,-0.166662,0.0356757,0.246001,0.192443,0.227789,320,0.000315844,0.350932,0.364266,0.366924,0.363931,0.370411,0.348297,0.36087,0.363992,0.390483,0.315542,0,0,0,0,0,0,0.364963,0.348926,0.383949,0.270263,0,0,0,0,0.427934,0.286901,0.364541,0.384969,0.340763,0,0,0,8,10,6,9
-221.031,0.99665,0.0305543,7,127,0,236.176,-0.742765,-0.152263,-1.6517,-1.22436,0.283894,0.542928,0.0441541,0.0900171,-0.571396,1.42803,-1.29324,0.340613,0.220707,1.54334,-0.758486,2.31139,0.586894,0.338794,-1.07167,0.181669,0.224282,0.431136,0.202501,0.263932,320,0.000315844,0.340773,0.274277,0.292468,0.361385,0.373851,0.349994,0.352161,0.321463,0.432091,0.193245,0,0,0,0,0,0,0.309288,0.372737,0.384108,0.362322,0,0,0,0,0.350176,0.32295,0.325412,0.290804,0.40061,0,0,0,8,10,6,9
-227.501,0.998748,0.031177,7,127,0,238.401,-0.5336,0.237099,4.17644,0.959502,1.6,0.62495,-1.21255,-0.186905,-0.187144,-0.609006,0.80573,-0.179818,1.05395,-0.486844,-0.824399,-0.856322,-0.300955,1.48543,0.513522,-1.3557,0.138376,0.0482548,0.247727,0.387684,320,0.000315844,0.394133,0.525898,0.417744,0.438993,0.406757,0.348274,0.38049,0.380482,0.398792,0.414729,0,0,0,0,0,0,0.416611,0.454507,0.397168,0.297244,0,0,0,0,0.49295,0.32581,0.416565,0.416543,0.378139,0,0,0,8,10,6,9
-224.042,0.981547,0.031927,6,63,0,235.539,-0.593181,0.120145,2.61221,1.3284,1.39855,0.0432794,-0.906724,0.231046,-0.0600078,-0.816547,0.165561,-0.0101586,1.27748,-0.0184196,-0.984492,-0.562941,0.307553,1.76346,0.557771,-1.77277,0.0948385,0.149341,0.179105,0.182942,320,0.000315844,0.370357,0.426532,0.39726,0.398843,0.368671,0.348098,0.372796,0.366409,0.363105,0.397358,0,0,0,0,0,0,0.395168,0.398157,0.341974,0.304967,0,0,0,0,0.391079,0.350872,0.399222,0.386625,0.354609,0,0,0,8,10,6,9
-227.479,0.999338,0.0316708,6,63,0,236.327,-0.320712,-0.245737,2.13275,1.04697,0.402606,0.255744,-1.34427,-1.00784,-1.44244,0.389268,1.09547,-1.19416,1.48535,-0.346071,-0.0928497,-0.612711,-1.47176,2.50675,0.804143,-1.57169,0.0692291,0.224018,0.228877,0.497365,320,0.000315844,0.405013,0.443576,0.42586,0.415432,0.413065,0.387552,0.392872,0.386005,0.391732,0.428425,0,0,0,0,0,0,0.428058,0.393702,0.386001,0.306325,0,0,0,0,0.524097,0.333518,0.37137,0.322838,0.540473,0,0,0,8,10,6,9
-227.05,0.991654,0.0324529,7,127,0,247.292,-0.652174,0.250381,-0.196074,-1.63957,1.31013,-0.804004,-1.13993,-2.39845,-0.353656,0.98325,-0.589635,0.191981,0.989438,0.308805,0.0829435,-0.985224,1.50423,1.29741,0.907631,-1.51258,0.346682,0.709415,0.0259514,0.0127394,320,0.000315844,0.414951,0.380321,0.276935,0.499574,0.334924,0.31093,0.229647,0.368336,0.425025,0.198696,0,0,0,0,0,0,0.328936,0.344707,0.33337,0.331584,0,0,0,0,0.33153,0.330655,0.327387,0.332705,0.336203,0,0,0,8,10,6,9
-226.61,0.956785,0.262267,4,15,0,239.809,-0.810346,0.923457,2.15357,0.000588858,0.327246,1.20075,-0.62187,2.20161,1.87856,-0.329054,-1.7774,-0.0923221,-0.901559,0.803694,-0.606448,1.22559,-1.41468,-1.66772,-0.932799,1.61136,0.150722,0.311812,0.402661,0.283039,320,0.000315844,0.354986,0.396531,0.325102,0.335539,0.364194,0.305674,0.398187,0.387095,0.396606,0.298601,0,0,0,0,0,0,0.336823,0.36562,0.446752,0.285161,0,0,0,0,0.372255,0.264014,0.438495,0.41676,0.280032,0,0,0,8,10,6,9
-226.61,0,2.4289,0,1,1,245.858,-0.810346,0.923457,2.15357,0.000588858,0.327246,1.20075,-0.62187,2.20161,1.87856,-0.329054,-1.7774,-0.0923221,-0.901559,0.803694,-0.606448,1.22559,-1.41468,-1.66772,-0.932799,1.61136,0.150722,0.311812,0.402661,0.283039,320,0.000315844,0.354986,0.396531,0.325102,0.335539,0.364194,0.305674,0.398187,0.387095,0.396606,0.298601,0,0,0,0,0,0,0.336823,0.36562,0.446752,0.285161,0,0,0,0,0.372255,0.264014,0.438495,0.41676,0.280032,0,0,0,8,10,6,9
-218.95,0.909863,0.225379,4,15,0,237.246,-0.382522,0.939643,-1.42374,-0.25546,-0.0945113,1.37076,-0.114675,-0.303076,-0.862918,-0.0598699,-0.540981,-1.0579,-0.710397,0.8172,2.22968,-1.43467,0.194581,-0.576241,0.71719,-0.77552,0.155861,0.682578,0.178474,0.075129,320,0.000315844,0.403518,0.319593,0.360023,0.365767,0.419625,0.365045,0.358332,0.338712,0.397265,0.322405,0,0,0,0,0,0,0.352013,0.358523,0.419922,0.357705,0,0,0,0,0.389324,0.363476,0.360249,0.350735,0.364417,0,0,0,8,10,6,9
-222.145,0.96333,0.129012,5,31,0,233.511,0.608644,0.527718,1.95097,-0.922084,-0.0366375,-0.536734,-1.27232,-0.145476,0.0835693,0.809966,-0.794678,0.942354,2.84515,-0.356753,-0.835328,0.955594,-0.957755,0.984848,0.533151,-0.226985,0.359572,0.180927,0.859449,0.538506,320,0.000315844,0.483464,0.603877,0.362856,0.435502,0.393934,0.335531,0.42636,0.44565,0.456323,0.390614,0,0,0,0,0,0,0.406886,0.583288,0.483333,0.34091,0,0,0,0,0.405436,0.318825,0.454393,0.483538,0.575904,0,0,0,8,10,6,9
-212.71,0.92038,0.0937335,5,31,0,230.92,0.497061,0.666489,-0.598282,-0.96862,-0.159772,-0.334268,0.122215,-0.586051,-0.221152,0.643706,-0.606068,-0.119229,0.193514,0.189775,-0.224357,1.32175,0.188764,-0.472812,-0.321994,-0.405718,0.317856,0.691495,1.10275,0.24048,320,0.000315844,0.499321,0.408059,0.382182,0.439326,0.426815,0.459693,0.408923,0.434916,0.515341,0.318793,0,0,0,0,0,0,0.363093,0.5711,0.525878,0.641536,0,0,0,0,0.422868,0.447582,0.409384,0.428962,0.476116,0,0,0,8,10,6,9
-217.764,0.996054,0.0641447,6,63,0,226.179,0.897292,0.59555,1.47709,-1.06713,-0.598985,-0.179144,-1.54919,0.101965,-0.197894,0.766831,0.21951,1.27321,-0.344489,-0.288767,0.809046,0.350414,-0.992787,-0.897343,0.46505,0.325646,0.280931,0.357963,1.18042,0.52824,320,0.000315844,0.500687,0.55719,0.395289,0.424437,0.451019,0.365999,0.468981,0.449825,0.466699,0.423012,0,0,0,0,0,0,0.402232,0.531382,0.644184,0.28149,0,0,0,0,0.467883,0.309537,0.502383,0.46559,0.583504,0,0,0,8,10,6,9
-219.115,0.988129,0.0575126,6,63,0,229.231,0.414401,-0.410078,-0.611596,-0.904051,-0.418726,-0.858086,-0.155523,-0.233574,-0.251568,1.9872,-0.11802,1.1581,-0.177258,0.915086,0.498982,1.15811,-1.825,-0.907093,0.688312,0.539735,0.247009,0.118499,1.02588,0.169808,320,0.000315844,0.406306,0.394619,0.377872,0.405802,0.380486,0.42122,0.416631,0.415575,0.428361,0.369797,0,0,0,0,0,0,0.377109,0.497832,0.388144,0.564339,0,0,0,0,0.37307,0.400835,0.397715,0.396997,0.488782,0,0,0,8,10,6,9
-218.736,0.960873,0.0521856,6,63,0,230.842,-0.411962,-1.29917,1.07948,0.0619142,0.409982,1.19827,-0.950331,-0.00403312,-0.319723,-0.0673324,-0.424516,-0.993701,1.55086,0.431586,0.45551,-1.77362,-1.85646,-0.0622399,-1.51662,0.492862,0.198156,0.315525,0.257814,0.490347,320,0.000315844,0.336396,0.443858,0.396621,0.412612,0.449455,0.35143,0.393614,0.379333,0.401632,0.376002,0,0,0,0,0,0,0.381076,0.401612,0.449285,0.32387,0,0,0,0,0.536862,0.290609,0.393165,0.357353,0.385879,0,0,0,8,10,6,9
-216.009,0.999819,0.0445748,7,127,0,228.554,-0.219709,-0.409804,-0.544134,-0.565798,1.07577,1.00954,-1.21252,0.28453,-0.495937,0.182993,-0.898789,-1.02066,0.827368,-0.537883,0.868884,-1.24451,-0.0550988,-0.589618,-2.19844,-0.378846,0.141045,0.25491,0.344405,0.27237,320,0.000315844,0.395398,0.391019,0.390315,0.444775,0.442543,0.369497,0.41828,0.392588,0.425612,0.361854,0,0,0,0,0,0,0.368114,0.503648,0.498053,0.318808,0,0,0,0,0.470066,0.329354,0.42246,0.372778,0.415885,0,0,0,8,10,6,9
-216.346,0.990746,0.0438182,7,127,0,225.011,-0.245621,0.308353,0.289566,0.137978,-0.290334,0.40862,-0.679065,-0.0525581,-0.834258,0.19914,-0.29258,-1.6133,-1.29798,-1.21859,0.0611928,0.389851,0.103472,1.17721,-0.707322,1.34147,0.0976067,0.167593,0.450817,0.400304,320,0.000315844,0.43495,0.434506,0.430923,0.420838,0.437325,0.411741,0.426429,0.408125,0.433756,0.413905,0,0,0,0,0,0,0.430446,0.38433,0.460268,0.344165,0,0,0,0,0.487281,0.381259,0.441619,0.366781,0.466468,0,0,0,8,10,6,9
-217.462,0.980689,0.0424476,7,127,0,228.143,0.285845,0.875756,-0.80307,-0.631882,-0.210318,-0.0318667,-1.28891,-0.515968,-1.04393,-0.0591345,-1.50916,-0.231724,1.0026,0.0829863,0.271742,-0.988609,-1.07097,0.0752535,0.345015,1.03458,0.587541,0.702297,0.301988,0.330683,320,0.000315844,0.491297,0.276548,0.296035,0.346983,0.369653,0.225523,0.309642,0.250435,0.391905,0.195142,0,0,0,0,0,0,0.30457,0.32987,0.340872,0.267265,0,0,0,0,0.350826,0.269198,0.318092,0.284209,0.348943,0,0,0,8,10,6,9
-218.731,0.999472,0.0402499,7,127,0,228.254,-1.0967,-0.639285,-0.645406,-0.650096,0.492175,0.945463,0.257754,0.700155,0.743175,1.02435,-0.440512,0.480848,-0.922387,0.0461739,-0.0921299,-0.232263,1.92445,0.311832,0.104152,-0.525601,0.00943988,0.686111,0.397081,0.861183,320,0.000315844,0.43336,0.433347,0.433337,0.435775,0.436743,0.435274,0.436219,0.436311,0.531163,0.299166,0,0,0,0,0,0,0.391868,0.495908,0.537697,0.474267,0,0,0,0,0.48526,0.351899,0.436524,0.445017,0.501023,0,0,0,8,10,6,9
-223.327,1,0.0408197,6,63,0,234.71,-0.517826,-0.687734,1.97368,0.175228,-0.52574,0.35314,-0.18293,0.281331,0.150905,0.489519,-0.31618,-0.404796,-3.35623,-0.894982,-0.978306,-0.294802,-0.495828,0.17107,0.965774,-0.810312,0.0237679,0.417079,0.521566,0.171958,320,0.000315844,0.409162,0.424382,0.41408,0.410084,0.415096,0.412037,0.414685,0.413941,0.448016,0.367371,0,0,0,0,0,0,0.420185,0.335112,0.442781,0.375773,0,0,0,0,0.421729,0.39964,0.41875,0.413354,0.427402,0,0,0,8,10,6,9
-224.166,0.999446,0.0417084,6,63,0,234.17,-0.0694251,-0.609229,-2.59853,-0.696124,0.649079,0.635676,0.251889,0.0156543,-0.688597,-0.137099,-2.62894,-0.371985,1.90954,-1.61554,-1.48983,-0.738971,-0.49124,1.35086,-0.764196,0.228139,0.0353976,0.397049,0.422927,0.458313,320,0.000315844,0.3577,0.342774,0.357042,0.367276,0.367174,0.364243,0.362443,0.357099,0.447017,0.235158,0,0,0,0,0,0,0.318347,0.443799,0.442488,0.405319,0,0,0,0,0.416067,0.376753,0.353243,0.287269,0.338377,0,0,0,8,10,6,9
-230.173,0.995082,0.042727,7,127,0,240.279,-0.189455,0.271856,-2.01823,-1.29434,1.15782,-0.681893,-0.148225,0.630895,0.60469,1.79452,-0.506414,0.743834,-1.53626,1.35414,1.80469,-0.883599,0.431251,-1.48368,1.33689,-0.673506,0.171322,0.0722884,0.155553,0.00333731,320,0.000315844,0.445221,0.351916,0.380567,0.482783,0.405482,0.4276,0.460392,0.459282,0.436957,0.396905,0,0,0,0,0,0,0.405336,0.498791,0.428311,0.448587,0,0,0,0,0.419575,0.420005,0.420632,0.420611,0.421568,0,0,0,8,10,6,9
-225.679,0.989019,0.0433216,7,127,0,242.165,-1.33701,1.11077,1.5711,0.0611898,0.0726126,0.770897,-0.9502,0.535725,0.763613,1.9675,0.908281,0.155406,0.402707,1.27201,0.573636,-0.034553,-2.18369,-0.302219,1.16287,1.09063,0.0714866,0.392118,0.0708639,0.0144877,320,0.000315844,0.345857,0.353268,0.329237,0.329416,0.340432,0.313613,0.336702,0.340316,0.372188,0.281356,0,0,0,0,0,0,0.333666,0.333844,0.344827,0.318076,0,0,0,0,0.335631,0.330149,0.33488,0.335608,0.339469,0,0,0,8,10,6,9
-222.479,0.99047,0.0432227,7,127,0,237.06,0.61439,-0.637094,-0.883373,-0.589028,1.22339,0.291137,0.713984,-0.392407,-0.426511,-0.954259,-1.76811,-0.154021,0.30396,-0.364923,-0.581667,0.385588,1.80261,1.0222,-1.14186,-1.10282,0.0126719,0.877218,0.654068,0.0172839,320,0.000315844,0.353349,0.35268,0.35348,0.358427,0.355879,0.357034,0.354015,0.353923,0.418085,0.265363,0,0,0,0,0,0,0.293219,0.567612,0.420832,0.487259,0,0,0,0,0.355967,0.357543,0.353426,0.3533,0.351344,0,0,0,8,10,6,9
-221.58,0.998032,0.0434104,6,127,0,233.684,0.352652,1.00254,-0.0794279,-0.227712,-0.483988,0.808086,0.866246,0.225661,-0.0212948,-1.21955,-1.91177,0.0162847,0.715157,-0.652114,0.246761,-2.04973,0.219801,0.426872,-1.48317,-0.187005,0.0247002,0.622692,0.939829,0.0235268,320,0.000315844,0.381366,0.375456,0.374648,0.373255,0.380301,0.380619,0.377119,0.375772,0.417442,0.322513,0,0,0,0,0,0,0.315605,0.266444,0.547107,0.560462,0,0,0,0,0.380742,0.381045,0.377709,0.376426,0.370224,0,0,0,8,10,6,9
-222.638,0.998735,0.0446825,7,127,0,230.895,0.190739,1.50827,-0.550838,-0.941442,0.699906,-0.891309,1.18395,0.206377,-1.16764,-0.347967,-0.368567,1.46211,0.144212,0.319121,-0.114755,0.559672,2.14739,-0.137824,-0.581157,-0.552713,0.0257957,0.468229,0.419135,0.0224689,320,0.000315844,0.449335,0.436506,0.434082,0.444289,0.434393,0.447309,0.441214,0.432679,0.441766,0.439439,0,0,0,0,0,0,0.408679,0.578919,0.413765,0.627421,0,0,0,0,0.436527,0.447785,0.442474,0.435033,0.439469,0,0,0,8,10,6,9
-221.12,0.9933,0.0461301,7,127,0,234.748,-0.630044,0.137291,1.1891,-0.327528,0.184402,0.264611,-0.454434,0.00935055,-1.96964,0.645171,0.596393,1.03538,-0.620831,-0.860577,-0.0304481,-0.367077,1.62685,0.641169,-1.18709,-0.952793,0.0110111,0.633713,0.50186,0.0553122,320,0.000315844,0.415153,0.417954,0.413917,0.415278,0.415492,0.413579,0.414812,0.409558,0.417739,0.410276,0,0,0,0,0,0,0.397139,0.459926,0.469934,0.382004,0,0,0,0,0.422673,0.413041,0.419247,0.392967,0.427796,0,0,0,8,10,6,9
-218.146,0.970271,0.0468846,7,127,0,231.226,-0.575212,-1.00926,-0.891907,-0.310126,-0.558223,0.987454,0.452391,0.57832,0.907556,-0.0698504,-1.22495,-1.05528,1.09726,-0.526179,0.230544,0.318179,-1.3633,-0.803229,1.19342,0.918388,0.0553026,0.255905,0.196355,0.28562,320,0.000315844,0.356351,0.357827,0.365183,0.362038,0.381812,0.374919,0.376537,0.38078,0.398319,0.330357,0,0,0,0,0,0,0.356297,0.345282,0.416158,0.391065,0,0,0,0,0.39464,0.359057,0.36731,0.389246,0.325746,0,0,0,8,10,6,9
-222.91,0.996618,0.0445402,6,63,0,231.242,-0.585529,-1.06921,-0.462358,-0.142794,1.06963,0.829826,0.243507,0.962349,0.0290129,-0.3664,-1.52097,-0.764679,1.2984,-1.01107,1.25077,-0.722968,1.18249,-1.89362,1.46197,1.18094,0.0908355,0.0974418,1.0773,0.511623,320,0.000315844,0.412665,0.425155,0.431772,0.457087,0.452057,0.439804,0.454836,0.43534,0.448325,0.422585,0,0,0,0,0,0,0.357292,0.668117,0.609456,0.455853,0,0,0,0,0.486277,0.416474,0.502256,0.391631,0.347343,0,0,0,8,10,6,9
-222.369,0.989033,0.0457806,7,127,0,235.734,-0.267594,1.31942,-0.281503,-0.549156,1.25761,0.64613,-0.589495,-0.584768,-0.258113,-1.03759,-0.606387,0.819505,-0.339492,1.09363,-1.34578,-0.23724,-1.13358,-0.502712,-1.78065,-1.36085,0.116829,0.0431069,0.249496,0.0417757,320,0.000315844,0.447875,0.402479,0.395028,0.446101,0.428632,0.393909,0.39404,0.403132,0.406858,0.411316,0,0,0,0,0,0,0.386678,0.497163,0.459184,0.384298,0,0,0,0,0.418321,0.405911,0.405958,0.409228,0.401439,0,0,0,8,10,6,9
-222.7,0.988354,0.046032,7,127,0,235.401,0.0793505,1.45677,-0.216399,-1.03617,0.486589,0.407704,0.154338,0.557795,-0.525569,-0.848014,0.123568,1.27005,-1.5682,0.249562,-1.43958,0.0499811,-0.176384,0.689725,-0.921953,-0.89807,0.100385,0.0403919,0.360867,0.0394572,320,0.000315844,0.50333,0.462032,0.441953,0.479352,0.477405,0.471158,0.48111,0.454441,0.467965,0.477592,0,0,0,0,0,0,0.427638,0.563971,0.556967,0.534334,0,0,0,0,0.475399,0.472945,0.476853,0.466369,0.463254,0,0,0,8,10,6,9
-219.926,0.999549,0.0462087,7,127,0,229.854,-0.887665,0.284302,0.463173,0.321842,-0.520125,-0.428606,-0.662446,0.337633,-1.27065,0.697977,-0.942424,-1.264,1.17189,0.00825979,0.499329,0.450025,-0.295732,-0.874981,0.0526784,-0.61578,0.421199,0.526944,0.152178,0.0293018,320,0.000315844,0.325207,0.341317,0.328557,0.257847,0.265054,0.246886,0.329971,0.203548,0.36124,0.193859,0,0,0,0,0,0,0.300558,0.275423,0.278095,0.2713,0,0,0,0,0.291294,0.289943,0.295745,0.286447,0.297851,0,0,0,8,10,6,9
-225.628,0.999877,0.0479054,6,127,0,236.773,0.361161,0.0426307,-0.393713,-1.82832,0.489133,0.18301,-1.01311,-0.365302,-1.05759,0.605528,0.623822,0.258575,-0.767383,-3.78823,-0.0865692,-0.0571538,-0.974926,0.240732,-1.32135,-0.970841,0.117693,0.144233,0.412326,0.665399,320,0.000315844,0.425413,0.413773,0.376217,0.437408,0.429176,0.397412,0.414528,0.396245,0.408614,0.409207,0,0,0,0,0,0,0.348123,0.571963,0.54206,0.424459,0,0,0,0,0.50128,0.318142,0.414203,0.311974,0.56872,0,0,0,8,10,6,9
-218.575,0.99319,0.0496914,7,127,0,238.303,0.10978,-1.19442,-0.720034,-0.597696,0.605949,-0.361136,-0.591516,-0.506814,-0.843761,-0.725333,-1.15819,0.816662,-0.582242,-1.11454,-1.76131,-0.509688,-0.307068,-1.21466,0.137723,-0.16918,0.123599,0.456782,0.387867,0.2507,320,0.000315844,0.31587,0.328598,0.331922,0.365482,0.338397,0.33209,0.334402,0.325253,0.349404,0.306078,0,0,0,0,0,0,0.319522,0.427881,0.339736,0.320042,0,0,0,0,0.34384,0.331007,0.335697,0.317238,0.323665,0,0,0,8,10,6,9
-215.749,0.999075,0.0505617,6,127,0,227.938,-0.34527,1.4533,0.976366,-0.20539,-0.26386,0.847062,-0.562835,0.22168,-0.0956928,0.275837,-0.256408,0.0489778,0.232907,1.27123,0.095781,0.271923,-1.18729,-0.214041,-0.00134441,0.3932,0.528273,0.0945892,0.182442,0.735562,320,0.000315844,0.618403,0.559477,0.40993,0.402724,0.543145,0.366572,0.463516,0.423548,0.477542,0.465782,0,0,0,0,0,0,0.465365,0.462875,0.510361,0.450173,0,0,0,0,0.601973,0.357042,0.492304,0.436305,0.501918,0,0,0,8,10,6,9
-213.903,0.993534,0.0522879,6,127,0,225.147,-0.344741,-0.283976,-0.437398,-0.262124,0.525755,1.19127,-0.976523,-0.0489107,-0.220327,-0.292915,-0.348166,-0.175811,0.592677,-0.764361,-0.465524,-0.205859,0.831168,0.542698,1.0346,-1.10635,0.116172,0.268399,0.342729,0.263828,320,0.000315844,0.385321,0.381196,0.385909,0.407344,0.425729,0.366841,0.391671,0.387036,0.388792,0.385352,0,0,0,0,0,0,0.363967,0.427736,0.483621,0.309916,0,0,0,0,0.466869,0.332469,0.388055,0.377512,0.373082,0,0,0,8,10,6,9
-218.063,0.972531,0.0532254,6,63,0,222.86,-0.412491,0.425379,1.34772,-0.0892384,1.20541,1.08159,-0.336307,0.0819652,-0.492008,0.306579,-0.648305,-0.555421,0.377773,-0.301925,0.828389,0.305503,0.539249,0.149481,1.30942,-0.451252,0.0605385,1.25016,0.235817,0.151209,320,0.000315844,0.403767,0.416199,0.396876,0.414274,0.412602,0.39358,0.399165,0.391508,0.514261,0.244249,0,0,0,0,0,0,0.38631,0.454811,0.44816,0.373595,0,0,0,0,0.434861,0.387078,0.401017,0.381929,0.408562,0,0,0,8,10,6,9
-221.077,0.999772,0.0511376,6,63,0,227.585,-0.10243,0.825088,-1.23854,-0.0766054,0.0635326,-0.854349,-0.723389,-0.0495674,-0.937876,-0.753872,-0.690578,0.489437,-0.156736,-0.173866,-0.415704,-1.40304,-1.23274,0.626467,0.558243,-1.50574,0.0580655,0.162167,0.198129,0.567105,320,0.000315844,0.356951,0.330182,0.345133,0.346958,0.33509,0.336771,0.345485,0.33402,0.339586,0.34187,0,0,0,0,0,0,0.349099,0.355381,0.315223,0.320804,0,0,0,0,0.313625,0.329808,0.418862,0.303532,0.326003,0,0,0,8,10,6,9
-221.264,0.997705,0.0529397,6,63,0,230.976,-0.503796,1.09842,1.04601,0.403609,0.156618,0.962759,-1.18859,-1.0569,-0.486221,0.659816,-0.0993495,1.94807,0.690807,-0.026795,-0.0979694,-0.449493,0.47315,1.18528,1.93961,-2.25247,0.0639757,0.363484,0.211991,0.324452,320,0.000315844,0.417846,0.417053,0.407365,0.403659,0.415794,0.38367,0.385611,0.394063,0.427704,0.363399,0,0,0,0,0,0,0.402953,0.390735,0.43103,0.326849,0,0,0,0,0.502176,0.335457,0.344975,0.387583,0.477829,0,0,0,8,10,6,9
-222.317,0.990248,0.0544688,6,63,0,235.679,-0.729878,0.336689,-0.562913,-1.10738,2.46274,0.507522,-0.446528,-1.12481,-1.17686,0.318581,0.13991,0.0516799,-2.06329,0.547045,-1.80679,-0.617489,-0.610775,-0.942409,-0.473641,0.78434,0.0669829,2.23171,0.425029,0.0909485,320,0.000315844,0.40356,0.389928,0.38176,0.436357,0.406167,0.391682,0.381499,0.380722,0.429912,0.340333,0,0,0,0,0,0,0.329338,0.687823,0.491975,0.393373,0,0,0,0,0.411988,0.392265,0.378453,0.377402,0.408056,0,0,0,8,10,6,9
-219.815,0.923574,0.0549086,6,63,0,234.153,0.155349,-0.0134518,1.76509,-1.18804,0.564601,0.272111,-0.466079,-1.57002,-0.0721167,-0.0728816,-1.09008,1.20731,-1.80148,0.320459,-0.493589,0.00278321,-1.03409,-0.889398,-0.610927,0.528824,0.0899352,0.487492,0.167479,0.236562,320,0.000315844,0.425638,0.464216,0.400606,0.438103,0.431786,0.415941,0.392567,0.424378,0.471171,0.352969,0,0,0,0,0,0,0.403098,0.473667,0.461742,0.431863,0,0,0,0,0.461606,0.419426,0.358604,0.441833,0.44179,0,0,0,8,10,6,9
-219.78,0.997643,0.0463772,6,63,0,232.069,0.00217626,1.28498,-0.690768,-0.361658,0.210907,0.0211624,-2.13992,0.411755,-0.715318,-0.0469793,-0.619626,-0.390833,2.22049,0.372183,-1.15454,0.0633447,-0.0307526,1.9493,1.11849,0.586701,0.290792,0.638997,0.0419004,0.249185,320,0.000315844,0.50771,0.370208,0.392318,0.431777,0.418581,0.279925,0.445847,0.368579,0.422948,0.339887,0,0,0,0,0,0,0.38883,0.394306,0.392488,0.372,0,0,0,0,0.422458,0.302461,0.445617,0.379744,0.418448,0,0,0,8,10,6,9
-217.449,0.997493,0.047718,7,127,0,228.574,-0.711806,1.6496,0.698232,-0.209798,-0.0206763,0.572422,0.266301,0.532272,0.000686147,0.0961583,-0.392694,-0.20081,-2.14017,-0.882983,1.79266,0.208565,0.223184,-2.07612,-1.16523,-0.286459,0.110328,0.490444,0.354934,0.842749,320,0.000315844,0.423962,0.398919,0.375492,0.380328,0.395643,0.387712,0.3946,0.380876,0.417036,0.360805,0,0,0,0,0,0,0.376251,0.391938,0.442438,0.416158,0,0,0,0,0.44365,0.38166,0.435375,0.33074,0.348665,0,0,0,8,10,6,9
-222.843,0.983182,0.0490519,6,127,0,230.875,-0.588986,-0.423765,0.545271,-0.165686,0.259621,1.28551,-0.929805,-0.131035,-0.397112,0.997808,0.438139,0.186284,2.41742,-0.743051,-1.59341,0.0553293,0.203296,1.96868,1.44284,0.589569,0.374388,0.451364,0.0509083,0.0459717,320,0.000315844,0.402994,0.492047,0.426339,0.465485,0.560718,0.35855,0.429501,0.405387,0.459377,0.398629,0,0,0,0,0,0,0.431124,0.436334,0.448956,0.421802,0,0,0,0,0.447724,0.423198,0.432005,0.429066,0.444522,0,0,0,8,10,6,9
-217.763,0.989292,0.0485638,7,127,0,233.103,0.320929,2.14137,1.07768,-0.153042,0.189417,-0.117604,-0.0711826,-0.353419,-0.379298,-0.411589,-0.83462,-0.236236,-1.86805,0.0157769,0.302407,0.0275454,-0.294427,-1.74694,-1.45047,-0.614598,0.220887,1.02336,2.22409,0.943944,320,0.000315844,0.429822,0.374757,0.314881,0.331042,0.316534,0.318706,0.305623,0.304438,0.375715,0.282603,0,0,0,0,0,0,0.317429,0.494742,0.334379,0.357228,0,0,0,0,0.362289,0.372194,0.313864,0.308762,0.30246,0,0,0,8,10,6,9
