# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2020433332
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,sigma.1,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.9.1,index.1
-202.978,0,4.10624,0,1,1,208.771,-0.300622,0.235171,0.534884,0.447083,-0.953084,-1.15226,-1.75672,0.78966,-2.01794,-0.213206,0.420658,9,0.111111,0.449746,0.481104,0.471891,0.33147,0.313172,0.261227,0.507888,0.240584,0.403643,9
-202.463,0.972814,0.361636,3,15,0,209.604,-0.381157,-0.846346,2.33832,0.990731,-0.184736,-0.87747,1.03899,0.688981,-0.807578,-0.368249,0.429775,9,0.111111,0.321935,0.651081,0.511157,0.386855,0.319022,0.516338,0.47875,0.325583,0.368322,9
-203.865,0.958086,0.237626,4,15,0,209.353,-0.391984,-0.906948,2.26261,0.934741,0.157741,-0.464604,0.405457,1.35336,-1.51624,-0.525448,0.522031,9,0.111111,0.296204,0.687653,0.523976,0.423203,0.346486,0.455041,0.577986,0.234422,0.339329,9
-201.995,1,0.168972,5,31,0,205.802,-0.439168,-0.831441,2.09115,0.655539,-0.308023,-0.492136,0.757122,0.9627,-1.37363,-0.435344,0.513228,9,0.111111,0.296111,0.653412,0.474341,0.354972,0.333645,0.487355,0.513726,0.241559,0.340156,9
-201.252,0.992253,0.145901,5,31,0,207.023,-0.472842,0.710847,0.73368,1.34347,0.0378597,-0.674113,0.0454175,0.699543,0.33019,-0.654979,0.413549,9,0.111111,0.455401,0.457744,0.520675,0.387654,0.320468,0.388396,0.454242,0.41671,0.322194,9
-205.444,0.993645,0.129724,5,31,0,208.518,-0.27852,1.64407,1.99166,0.557759,-1.72678,-1.46665,0.216961,-0.357515,-1.39673,-0.711133,0.33032,9,0.111111,0.565755,0.59372,0.476447,0.299662,0.317999,0.44847,0.402126,0.323029,0.374392,9
-203.251,0.998468,0.11997,5,31,0,208.202,-0.231327,-1.21685,0.232732,0.661126,0.0700929,-0.86466,-0.253873,0.971495,-0.456855,-0.291692,0.868194,9,0.111111,0.216227,0.492683,0.584836,0.457485,0.272491,0.388948,0.648424,0.347972,0.381173,9
-201.498,0.9989,0.115471,5,31,0,208.044,-0.320221,0.927085,1.64427,1.07909,-0.650982,-1.21421,0.203645,0.616641,-1.0254,-0.199259,0.323715,9,0.111111,0.494973,0.552816,0.507273,0.370295,0.328875,0.436766,0.469885,0.342503,0.404988,9
-205.235,0.979414,0.113319,5,31,0,207.675,-0.88577,-0.0477828,0.830337,0.877884,0.247061,-0.706016,0.102209,1.45285,-0.654923,0.57232,0.803819,9,0.111111,0.284107,0.445633,0.455094,0.334661,0.189497,0.309253,0.570052,0.195886,0.395147,9
-205.228,0.996212,0.105947,5,31,0,210.164,-1.0623,1.12515,1.84813,1.12205,0.170707,-0.265378,0.643268,0.424121,-0.0801166,-1.3457,0.597909,9,0.111111,0.403822,0.510675,0.403375,0.276831,0.227765,0.336777,0.308164,0.247832,0.133899,9
-199.735,0.999418,0.105485,4,15,0,206.438,-0.79221,0.815461,1.86945,1.03296,0.296936,-0.000481319,0.587414,0.917666,-0.539406,-0.769668,0.91301,9,0.111111,0.488081,0.713943,0.537651,0.372594,0.3116,0.436373,0.511405,0.216753,0.183184,9
-200.226,0.994655,0.106876,5,31,0,204.9,-0.334543,-0.24941,1.75551,1.33012,-0.324432,-1.01173,-0.312682,0.542613,-0.415681,0.111618,0.506151,9,0.111111,0.3868,0.635066,0.583874,0.377833,0.30014,0.379232,0.48503,0.367039,0.430932,9
-201.341,0.997582,0.107264,5,31,0,204.015,-0.530995,-0.74539,1.00492,0.853521,-0.412532,-0.393284,-0.0122534,1.85546,-1.2917,-0.414261,0.655098,9,0.111111,0.265164,0.531789,0.507036,0.30976,0.312462,0.368415,0.664746,0.201462,0.309517,9
-202.209,0.994217,0.109101,5,31,0,207.122,-0.327835,-0.988991,1.15698,1.26388,-0.951533,-0.797947,-0.391376,0.0477037,-1.02005,0.555513,0.451913,9,0.111111,0.315448,0.548601,0.560534,0.319114,0.334381,0.376436,0.424024,0.312425,0.480812,9
-206.337,0.983942,0.110159,5,31,0,208.658,-0.275861,1.39636,0.357336,0.0404687,0.297994,-1.73447,-0.249763,2.02332,-0.605247,-1.24779,0.448625,9,0.111111,0.586758,0.471144,0.435928,0.464516,0.258461,0.40422,0.652909,0.36647,0.302452,9
-206.895,0.995834,0.10803,5,31,0,215.26,-0.305933,-0.65513,0.713882,0.459704,-0.377582,-0.589822,-3.13656,-0.157714,-1.07923,-1.5831,0.531485,9,0.111111,0.342061,0.518363,0.484603,0.375988,0.349915,0.122071,0.403776,0.293276,0.240978,9
-203.296,0.993301,0.110116,5,31,0,212.085,0.0176856,0.430765,0.833687,0.571064,-0.528915,-0.883164,1.40604,1.28085,-1.17876,-0.533097,0.7711,9,0.111111,0.586581,0.659382,0.612547,0.403679,0.339994,0.750613,0.73211,0.290851,0.402903,9
-202.803,1,0.111531,5,31,0,206.626,-0.0805893,-1.14509,0.220693,-0.102259,-0.717058,-0.804486,-1.36086,-0.638565,-1.16503,-0.921749,0.698134,9,0.111111,0.293174,0.518363,0.462078,0.358658,0.344743,0.262957,0.371359,0.290298,0.326492,9
-204.295,0.99619,0.115385,5,31,0,208.593,-0.654795,1.63805,1.63119,0.796173,-0.522567,-0.836913,0.792473,2.31504,-0.641996,-0.531833,0.465398,9,0.111111,0.526861,0.526066,0.42941,0.289462,0.260323,0.428988,0.60411,0.278166,0.288576,9
-204.069,0.998909,0.118078,5,31,0,208.682,-0.499359,1.72548,1.28392,0.562618,-0.765789,-0.854955,0.705299,1.6492,-1.46705,0.189199,0.572035,9,0.111111,0.619559,0.558502,0.455736,0.281422,0.271224,0.476043,0.609221,0.207746,0.403445,9
-200.697,0.96286,0.121858,5,31,0,210.48,-0.370889,0.519622,1.25966,0.709942,-1.23879,-1.30392,0.121964,0.798059,-0.840536,0.212901,0.440192,9,0.111111,0.464521,0.545772,0.48541,0.285734,0.279919,0.421358,0.495103,0.32281,0.431147,9
-199.884,0.999723,0.113158,5,31,0,203.902,-0.482625,0.479252,0.852788,1.40046,-0.530941,-0.714848,-0.67951,0.642267,-0.443269,-0.015013,0.504033,9,0.111111,0.440024,0.486805,0.555582,0.32077,0.300918,0.304678,0.460358,0.330473,0.379848,9
-200.515,0.98333,0.117167,5,31,0,204.782,-0.295607,-0.187708,1.19001,1.19928,-0.189089,-0.915569,-0.0408132,0.398997,-0.681137,0.817601,0.615643,9,0.111111,0.398632,0.607548,0.608908,0.398428,0.297492,0.420497,0.487511,0.328507,0.55175,9
-204.823,0.988066,0.115695,5,31,0,206.906,-0.421975,0.982755,1.20769,0.267702,-1.4839,-0.997226,1.94377,1.07601,-1.03015,-0.75091,0.388668,9,0.111111,0.489999,0.511852,0.421181,0.269194,0.307983,0.582612,0.499059,0.305263,0.328753,9
-202.45,0.997589,0.115858,4,31,0,209.564,-0.130856,0.80302,0.442707,0.597193,-0.472633,-1.14554,0.794482,-0.00923173,0.123164,-1.63572,0.690282,9,0.111111,0.60431,0.543573,0.569883,0.387673,0.284631,0.602899,0.465747,0.488543,0.22098,9
-203.989,0.990242,0.119216,5,31,0,210.721,-0.844835,-0.153916,1.47251,0.856322,0.368846,-0.00610404,-0.476688,1.81263,-1.68525,0.683861,0.889487,9,0.111111,0.272546,0.614186,0.479225,0.373612,0.299377,0.219455,0.682974,0.0875567,0.441137,9
-204.518,0.985418,0.120126,5,31,0,208.562,-0.529566,1.53807,2.03157,1.12688,-0.378473,-0.756039,0.657315,-0.391582,0.84562,-1.29496,0.373923,9,0.111111,0.511386,0.557268,0.472976,0.338254,0.307408,0.429527,0.337158,0.446859,0.26624,9
-203.206,0.985832,0.119426,5,31,0,212.633,-0.205157,0.384233,0.106954,0.685729,-0.299483,-1.35868,-0.407544,1.30094,-1.76764,0.687029,0.423271,9,0.111111,0.489371,0.460113,0.52126,0.417774,0.314267,0.406692,0.585524,0.278212,0.521398,9
-206.942,0.985532,0.118884,5,31,0,211.337,-0.480161,-0.35839,1.90009,0.888003,-1.6616,-0.2915,-0.139334,-0.414321,-0.204818,-2.21412,0.478523,9,0.111111,0.342616,0.605653,0.486196,0.218356,0.349861,0.366599,0.336614,0.359354,0.176584,9
-204.535,0.996331,0.11826,4,15,0,209.154,-0.561386,-0.506117,1.83935,0.701051,-1.17497,-0.463952,-0.5498,-0.243577,-0.393528,-1.81233,0.489122,9,0.111111,0.308117,0.583772,0.445595,0.243039,0.312531,0.303581,0.336144,0.319979,0.190335,9
-209.133,0.995456,0.121151,5,31,0,213.436,-0.325172,2.33425,2.51563,1.4032,-0.0623925,-1.8153,0.161695,1.20815,-1.72371,0.394704,0.246037,9,0.111111,0.561965,0.572918,0.505016,0.415683,0.31609,0.429133,0.49302,0.320981,0.443231,9
-206.422,0.997258,0.123769,5,31,0,214.049,-0.618203,1.90666,2.90486,1.35767,-0.767591,-1.04083,0.427472,0.110154,-0.159615,-0.141405,0.271372,9,0.111111,0.474824,0.542422,0.437881,0.304385,0.288916,0.377024,0.357023,0.340399,0.341509,9
-210.259,0.983909,0.127004,5,31,0,219.498,-0.487775,2.23232,2.39827,1.27476,0.132455,-0.205032,-1.40572,0.819276,1.51537,-1.0829,0.29363,9,0.111111,0.541827,0.553897,0.471664,0.389627,0.366334,0.288941,0.43851,0.489298,0.308798,9
-205.905,0.995424,0.125734,5,31,0,216.886,-0.626118,0.373681,2.86826,1.00637,-0.494113,-0.58772,0.659965,2.48595,-0.0923381,-1.16316,0.34051,9,0.111111,0.377805,0.586752,0.429611,0.311231,0.30444,0.400978,0.554872,0.341288,0.264602,9
-204.177,0.994688,0.128314,5,31,0,211.595,-0.998012,0.890688,2.11319,1.77275,0.684858,-0.0135585,-0.278842,-0.465337,-0.820954,0.207099,0.548234,9,0.111111,0.375262,0.540041,0.493467,0.349202,0.267872,0.240328,0.22216,0.190296,0.292252,9
-203.048,0.999868,0.130643,5,31,0,207.73,-0.693781,0.403892,1.29042,0.640922,-0.180288,-0.519839,1.74362,2.39669,-0.476415,-0.771334,0.701949,9,0.111111,0.398848,0.552809,0.439329,0.305693,0.257561,0.629518,0.728807,0.263433,0.225269,9
-201.115,0.99775,0.13476,4,15,0,205.132,-0.674322,0.853179,1.44902,0.626098,0.170654,-0.121917,1.37456,1.90931,-0.567538,-0.984408,0.796316,9,0.111111,0.50127,0.617644,0.456175,0.368554,0.316175,0.603547,0.699746,0.244852,0.18874,9
-204.808,0.934338,0.138172,5,31,0,212.089,-0.687999,1.60482,0.860145,0.688064,-0.671023,0.0752898,0.0265615,1.61633,-0.910945,-1.07206,0.595691,9,0.111111,0.566596,0.456208,0.430913,0.252048,0.344535,0.33801,0.568279,0.226069,0.20972,9
-206.884,0.996622,0.120468,5,31,0,213.115,-0.90049,-0.587212,2.15696,1.81424,0.647039,0.0289862,0.840529,0.261398,0.235823,0.664724,0.365507,9,0.111111,0.246918,0.472003,0.440934,0.339843,0.291131,0.355885,0.308968,0.306976,0.341295,9
-206.965,0.998746,0.123198,5,31,0,210.441,-0.877569,-0.518765,1.7648,2.12581,0.610576,-0.145502,0.854463,0.445025,0.219552,0.653755,0.346289,9,0.111111,0.257843,0.433781,0.464703,0.339363,0.28334,0.358547,0.326631,0.309696,0.342723,9
-203.52,0.999306,0.126606,4,15,0,208.584,-0.689056,-0.368262,1.87461,2.22912,0.254734,-0.0091826,0.293591,0.52962,-0.526288,0.557939,0.512779,9,0.111111,0.293615,0.567634,0.611588,0.36391,0.333196,0.368535,0.39712,0.277093,0.400602,9
-203.081,0.995373,0.130222,5,31,0,208.139,-0.730201,0.419883,1.24054,0.712508,0.512782,-0.493166,1.55209,0.270854,-1.74815,-0.396124,0.601834,9,0.111111,0.382842,0.504099,0.425218,0.396136,0.263665,0.550798,0.361885,0.14402,0.275159,9
-204.044,0.99103,0.132575,5,31,0,210.034,-0.633875,0.869674,1.77885,1.43954,-0.495702,-0.410899,-1.08603,1.15047,0.803175,0.215787,0.341309,9,0.111111,0.416527,0.493316,0.464424,0.309371,0.315589,0.268048,0.439988,0.411021,0.363495,9
-201.18,0.999132,0.133487,5,31,0,205.808,-0.46209,-0.251242,0.743734,0.082508,0.135556,-0.532882,1.15465,0.374235,-1.40833,-1.03563,0.7407,9,0.111111,0.343399,0.522184,0.401078,0.410552,0.298009,0.597043,0.453908,0.181646,0.226324,9
-200.749,0.997569,0.137058,5,47,0,205.381,0.295745,-0.800305,0.0910911,0.0306298,-0.908308,-1.1147,-1.67062,-0.173827,-1.83864,-1.18102,0.977902,9,0.111111,0.38063,0.595036,0.580712,0.356063,0.311242,0.207846,0.531398,0.182088,0.297511,9
-202.182,0.899867,0.140123,4,31,0,205.972,0.00496357,-0.189121,0.461051,-0.0811384,-0.623006,-1.33358,1.40513,0.613618,-0.271971,-0.764376,0.949139,9,0.111111,0.456476,0.60887,0.481996,0.357471,0.220838,0.792265,0.642762,0.437042,0.327275,9
-200.505,1,0.113204,5,31,0,205.352,-0.133073,0.14444,0.406358,0.507698,-0.949485,-1.14847,-1.55447,0.72783,-1.34512,-1.37502,0.780473,9,0.111111,0.494915,0.54589,0.565416,0.294398,0.263196,0.206477,0.607062,0.234531,0.230368,9
-200.103,0.992067,0.116498,5,31,0,206.033,-0.334025,-0.00563323,0.307352,1.00791,-0.441473,-0.826388,1.24933,0.283364,-1.04255,-0.431732,0.645385,9,0.111111,0.416378,0.466136,0.578462,0.350021,0.295803,0.615922,0.462285,0.267593,0.351453,9
-200.042,0.995305,0.117592,5,31,0,203.696,-0.303624,-0.10239,0.313484,1.11783,-0.281137,-1.03648,0.94962,0.314217,-1.03025,-0.485812,0.646603,9,0.111111,0.408582,0.47479,0.603284,0.380976,0.274121,0.576984,0.474908,0.274923,0.350293,9
-203.924,0.990042,0.119576,5,31,0,206.833,-0.254475,-0.100408,2.52182,0.541677,-0.989255,-2.01016,-0.360878,0.627992,-1.71141,-0.64912,0.377002,9,0.111111,0.427434,0.667357,0.487437,0.348094,0.266528,0.40359,0.49557,0.289116,0.37773,9
-203.326,0.989914,0.120062,5,31,0,210.09,-0.139811,-0.0288241,2.25488,0.903703,-0.245609,-1.40517,0.360048,0.143136,-1.31873,-1.06366,0.40077,9,0.111111,0.462231,0.682195,0.555364,0.440719,0.331156,0.501121,0.4794,0.338874,0.362138,9
-204.641,0.996797,0.120493,5,31,0,209.347,-0.484693,-0.583961,2.02757,0.0964871,-0.453576,-0.725569,-1.55178,-0.203861,-0.310279,-1.57517,0.553275,9,0.111111,0.308363,0.6541,0.393814,0.323957,0.291909,0.206975,0.35492,0.341557,0.204859,9
-210.603,0.990345,0.122843,5,31,0,217.822,0.0541614,0.029246,-0.0663238,0.62992,-0.985765,-1.88267,1.16998,2.66855,-2.76631,0.604433,0.47565,9,0.111111,0.517011,0.505653,0.587535,0.397782,0.301255,0.648092,0.789756,0.220693,0.584594,9
-203.716,0.999636,0.123353,5,31,0,213.381,0.0343512,0.386317,-0.42998,0.484327,-1.01503,-1.9629,0.282502,0.658257,-1.48436,-0.0411844,0.459553,9,0.111111,0.552774,0.459279,0.56388,0.393623,0.295732,0.540952,0.583426,0.343488,0.503856,9
-203.367,0.984933,0.126496,5,31,0,212.702,-0.152805,-1.25923,1.28549,-0.245765,-1.08615,-1.13359,-0.302494,-0.435426,-0.855093,-1.60231,0.642129,9,0.111111,0.276599,0.662096,0.422964,0.299379,0.29303,0.414099,0.393552,0.331394,0.234747,9
-201.735,0.999854,0.125412,5,31,0,206.622,-0.761431,1.6433,1.14395,1.15569,0.264942,-0.0587514,0.255008,1.07633,-1.31564,-0.0365975,0.666341,9,0.111111,0.582627,0.500207,0.502163,0.357808,0.309902,0.356289,0.488944,0.162724,0.313068,9
-203.718,0.993601,0.128587,5,31,0,207.47,-0.547115,1.36287,1.10246,1.57277,0.200991,-0.669294,-0.124251,2.44265,-0.351453,-1.31376,0.495022,9,0.111111,0.531842,0.499657,0.557603,0.389927,0.293503,0.352374,0.659721,0.327153,0.231928,9
-201.137,0.999995,0.129955,5,31,0,205.998,-0.511238,-0.263425,2.2601,0.893375,-0.460987,-0.719468,-0.0742321,-0.128332,-0.110121,-0.105895,0.512068,9,0.111111,0.343862,0.656128,0.486561,0.321411,0.293249,0.366038,0.359634,0.361784,0.362284,9
-198.934,0.999186,0.133188,5,31,0,203.044,-0.475848,0.288746,0.65638,1.02069,0.00437009,-0.525737,-0.430962,1.58027,-0.647102,-0.822478,0.684331,9,0.111111,0.430883,0.493334,0.555431,0.38394,0.302457,0.316313,0.646932,0.285227,0.261402,9
-202.12,0.97164,0.136203,5,31,0,206.437,-0.402989,-0.300679,1.58533,-0.0598575,-0.523492,-0.690071,-0.0830121,-0.462933,-0.870111,-0.151062,0.359654,9,0.111111,0.374929,0.541698,0.395436,0.356345,0.342725,0.393447,0.361356,0.32829,0.387622,9
-205.188,0.996436,0.131046,5,31,0,207.946,-0.460169,-1.02739,2.24211,0.725099,0.477513,-1.36279,1.15096,0.342605,-1.60573,-1.10173,0.341163,9,0.111111,0.307746,0.575605,0.447002,0.426228,0.283919,0.48313,0.415012,0.267375,0.302369,9
-202.118,0.995756,0.133157,5,31,0,211.538,-0.450103,0.83727,0.60468,0.562578,-0.790635,-0.761101,-1.02037,-0.578903,-1.27649,-0.251985,0.591885,9,0.111111,0.511364,0.476966,0.470753,0.285352,0.28893,0.258449,0.311579,0.230474,0.354516,9
-201.244,0.995636,0.135063,5,31,0,206.256,-0.481148,-0.103919,1.66853,0.749147,-0.37689,-1.12149,1.19251,1.62453,-0.363595,-0.959946,0.464131,9,0.111111,0.370661,0.572796,0.466688,0.341622,0.268614,0.518075,0.567792,0.343011,0.283597,9
-202.573,0.996241,0.136924,5,31,0,207.807,0.0271107,-0.108551,0.326393,-0.303999,-0.249592,-1.05736,-0.653849,0.783696,-2.60365,-0.77815,0.744021,9,0.111111,0.48659,0.567082,0.450396,0.460435,0.318736,0.387136,0.647986,0.128974,0.365435,9
-201.902,0.995283,0.138956,4,15,0,207.648,0.146565,-0.284963,0.365142,0.511502,-1.01205,-0.721029,-0.770479,1.03787,-0.368402,-0.529293,1.04697,9,0.111111,0.462127,0.629217,0.664205,0.286383,0.352441,0.340717,0.774375,0.440498,0.399491,9
-199.465,0.99706,0.140692,4,15,0,205.627,0.00970498,-0.808925,0.318535,0.0861925,-0.643195,-0.875997,-0.426551,0.696946,-0.0536752,-0.561441,0.981315,9,0.111111,0.313436,0.579882,0.523554,0.349447,0.299449,0.399182,0.666774,0.48926,0.367898,9
-197.989,0.973214,0.142955,4,15,0,202.491,-0.100745,0.139405,0.588384,0.357339,-0.28742,-1.09819,-0.0911191,-0.017539,-1.4258,-0.797908,0.802173,9,0.111111,0.502771,0.591759,0.546342,0.417923,0.272558,0.45665,0.471328,0.223657,0.322828,9
-200.603,0.976022,0.138075,4,15,0,204.231,-0.126528,0.313201,0.43026,0.174919,-0.973309,-1.05301,1.45424,0.345876,-1.24747,-1.27402,0.72396,9,0.111111,0.525033,0.546109,0.500027,0.303399,0.291344,0.716321,0.530929,0.263152,0.259443,9
-201.976,0.983698,0.13419,5,31,0,207.556,0.00623085,-1.36511,0.856322,0.31057,-0.700813,-1.76548,-1.08479,0.356091,-0.708653,-0.426409,0.512823,9,0.111111,0.333182,0.609538,0.54128,0.412616,0.289226,0.365847,0.547071,0.411642,0.447088,9
-204.256,0.987301,0.132552,5,31,0,208.428,0.160155,-0.769687,0.582547,-0.0964197,-0.813141,-1.61278,0.38902,-0.424737,0.595445,-0.796453,0.673698,9,0.111111,0.411351,0.634742,0.523781,0.404282,0.283662,0.604018,0.468544,0.636754,0.406992,9
-204.425,0.987083,0.131925,5,47,0,212.131,-0.705798,0.807546,1.16397,0.729569,-0.402997,-0.424293,-0.934805,1.24598,-2.38835,-0.426882,0.537939,9,0.111111,0.432567,0.480097,0.422301,0.284431,0.282105,0.229937,0.491117,0.120195,0.281823,9
-201.733,1,0.131236,4,31,0,205.557,-0.340542,-0.0688731,1.57917,0.923774,0.0574398,-0.612934,-0.0837544,0.365628,0.695818,-0.601877,0.689461,9,0.111111,0.404192,0.678794,0.573554,0.425328,0.317966,0.401724,0.4779,0.534743,0.319621,9
-207.954,0.92787,0.134064,5,31,0,211.612,-0.332904,1.55461,1.59191,-0.326993,-0.149571,-0.995635,-0.489925,0.228621,-1.48984,-0.511631,0.133222,9,0.111111,0.468593,0.46983,0.406979,0.412696,0.385671,0.401751,0.42496,0.370194,0.401057,9
-198.941,0.995976,0.118107,5,31,0,210.523,-0.809574,0.318796,1.1666,1.29573,0.088447,-0.222639,0.782565,0.852693,0.17357,-0.18083,1.04641,9,0.111111,0.383201,0.601367,0.633274,0.328049,0.260659,0.502327,0.520661,0.347976,0.269178,9
-197.727,0.934948,0.119684,4,15,0,206.705,-0.765294,0.418174,0.981306,0.767539,0.342084,-0.170741,0.736386,0.550865,-0.256774,0.247716,1.25633,9,0.111111,0.440303,0.614803,0.549583,0.416897,0.272931,0.539877,0.481701,0.252017,0.388391,9
-197.312,0.999564,0.107143,4,31,0,198.971,-0.886017,0.654889,0.97468,0.840405,0.173726,0.0359032,0.459301,0.956783,-0.218598,-0.611329,1.07243,9,0.111111,0.454206,0.539732,0.503816,0.331877,0.299955,0.402888,0.53496,0.245928,0.176299,9
-199.854,0.982889,0.109382,4,31,0,202.687,-0.684197,0.536959,1.61875,0.619274,0.240511,-0.183656,0.636202,0.608612,-0.201362,0.632198,0.94263,9,0.111111,0.455606,0.698821,0.474908,0.387583,0.2979,0.478889,0.472403,0.294421,0.477947,9
-202.248,0.969579,0.107961,5,31,0,206.341,-0.333091,0.355425,0.744657,1.60501,-0.330971,-0.731204,0.744153,1.34348,-0.952839,-1.62194,0.729503,9,0.111111,0.481556,0.552342,0.697995,0.360191,0.295982,0.552251,0.65633,0.263435,0.180007,9
-205.679,0.996563,0.103766,5,31,0,209.023,-0.348673,-0.469133,1.69084,-0.751713,-0.540894,-1.14946,1.06921,-0.845724,-1.24687,0.56046,0.373687,9,0.111111,0.371922,0.570323,0.347606,0.365679,0.314705,0.512717,0.339683,0.306909,0.465247,9
-203.117,0.999446,0.105262,5,31,0,209.818,0.0464872,-0.645802,1.66069,0.411527,-0.937743,-1.63515,0.498541,-0.156732,-1.15683,0.127391,0.575207,9,0.111111,0.419462,0.731398,0.570331,0.379208,0.290272,0.58255,0.489085,0.350025,0.529905,9
-203.817,0.960574,0.107365,5,31,0,211.358,-0.421521,-0.262687,0.604501,0.806404,-1.54445,-1.30189,-0.152388,0.772521,-0.975238,-1.11618,0.279219,9,0.111111,0.378747,0.437151,0.451068,0.298854,0.313236,0.386021,0.448726,0.333183,0.324498,9
-204.745,0.999858,0.101416,5,31,0,209.672,-0.265835,1.05549,1.79149,1.35686,-0.306541,-0.840432,-0.59387,0.421048,-1.99369,-0.972746,0.66769,9,0.111111,0.607998,0.717141,0.654783,0.384496,0.304283,0.340211,0.503824,0.168401,0.285911,9
-204.028,0.995269,0.103508,5,31,0,211.048,-0.381118,-0.0972613,0.0525153,-0.113687,-0.505051,-0.755966,-0.703645,1.05262,-0.489041,-0.623584,0.30426,9,0.111111,0.398742,0.409716,0.397544,0.369402,0.351802,0.355441,0.484793,0.370537,0.361041,9
-203.924,0.994937,0.104673,5,31,0,209.128,-0.421873,0.734971,1.70839,1.40256,-0.564422,-0.630445,-1.36735,-0.251489,-0.493782,0.0768125,0.757695,9,0.111111,0.533702,0.705279,0.654944,0.299531,0.289141,0.188788,0.351506,0.31088,0.410071,9
-206.1,0.999757,0.105764,5,63,0,211.593,-0.861333,0.733058,1.71243,1.11801,1.27836,-0.307147,0.942173,0.827505,0.386566,0.165539,0.346466,9,0.111111,0.352663,0.43339,0.383675,0.396894,0.27533,0.369374,0.360169,0.325765,0.309175,9
-204.473,0.99875,0.107848,5,31,0,212.624,-0.51609,0.17707,1.73573,0.649532,-0.027162,-0.143092,2.27168,1.04467,0.482437,0.0507465,0.509557,9,0.111111,0.395115,0.591064,0.453853,0.370533,0.356863,0.655084,0.504057,0.432843,0.379839,9
-202.67,0.996304,0.109731,5,31,0,208.766,-0.2992,-0.319953,1.57001,1.12323,-0.39562,-2.22375,0.338068,0.591918,-0.611966,-1.25482,0.363998,9,0.111111,0.397555,0.567653,0.527386,0.390977,0.248125,0.456077,0.479076,0.372395,0.319526,9
-202.383,0.982607,0.1111,5,47,0,207.861,-0.0465052,0.0371655,0.509364,0.658444,-0.920993,-0.821261,0.243999,-0.11151,-1.12664,-1.49943,0.466295,9,0.111111,0.492707,0.547608,0.564765,0.383207,0.394257,0.516811,0.475395,0.36081,0.321763,9
-203.331,0.992058,0.109568,5,31,0,207.414,0.0558776,0.00182808,0.246274,0.65591,-1.47746,-1.42371,0.115541,0.278271,-1.52013,-2.07695,0.798857,9,0.111111,0.514331,0.56282,0.641034,0.245196,0.253229,0.536977,0.569099,0.238942,0.16752,9
-206.985,1,0.110017,5,31,0,210.983,0.0840176,0.642304,-0.0577573,-0.536307,-1.69497,-1.98582,0.640283,-0.874742,-0.427317,-0.892864,0.332915,9,0.111111,0.573917,0.516192,0.476386,0.38219,0.359603,0.573752,0.448385,0.485443,0.446894,9
-204.84,0.995107,0.112126,5,31,0,213.786,0.0297053,-0.518054,-0.085728,-0.771689,-0.979324,-1.45452,0.969991,0.228506,0.172426,-1.43047,0.650548,9,0.111111,0.423771,0.493484,0.384068,0.352654,0.285665,0.659424,0.544472,0.53541,0.288869,9
-204,0.977885,0.113202,5,31,0,212.994,-0.246448,-0.239345,0.896766,0.408252,-0.959071,-1.07173,-1.80268,0.59293,-2.57187,-0.327912,0.739792,9,0.111111,0.395676,0.602759,0.51389,0.277687,0.261284,0.170787,0.547902,0.104416,0.380121,9
-206.657,0.97981,0.110645,5,31,0,215.145,-0.114551,-0.406507,0.0224852,-0.619278,-0.911582,-0.769963,1.23165,0.829032,-1.82838,-1.16917,0.35991,9,0.111111,0.435153,0.473411,0.416433,0.391112,0.403316,0.581451,0.545828,0.315916,0.36927,9
-206.493,0.997516,0.108548,5,31,0,209.747,0.141213,-0.564006,0.977086,0.948348,-0.565499,-0.926974,-1.18619,0.317605,-0.267779,-0.600366,0.589125,9,0.111111,0.452381,0.67191,0.668167,0.452163,0.400138,0.364102,0.581351,0.495865,0.44708,9
-204.353,0.999928,0.11006,4,15,0,209.08,-0.29289,-0.382875,0.646603,0.235033,-1.2359,-1.28965,-1.28556,1.23004,-1.445,-0.695564,0.772506,9,0.111111,0.356942,0.551471,0.472197,0.22311,0.215996,0.216532,0.658658,0.196366,0.303599,9
