# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=917402092
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_adjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_adjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,sigma.1,sigma.2,sigma.3,sigma.4,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.9.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.7.2,marginal.8.2,marginal.9.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.7.3,marginal.8.3,marginal.9.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,marginal.7.4,marginal.8.4,marginal.9.4,index.1,index.2,index.3,index.4
-219.629,0.998398,0.0379235,7,127,0,230.919,-1.58135,-0.107946,-0.571742,0.435292,-1.06115,-1.07962,-1.30071,0.275946,-1.42248,-2.14858,2.35914,1.65275,0.333049,-0.517957,1.4228,0.810531,-0.239734,0.462472,-1.33535,-0.0424225,-1.49565,0.621994,0.726089,0.191262,0.118756,360,0.000315844,0.436604,0.368784,0.518883,0.30237,0.299996,0.272407,0.494659,0.257897,0.182118,0.388913,0.281064,0,0,0,0,0,0,0,0.360936,0.301351,0.300649,0.292319,0,0,0,0,0,0.341285,0.33576,0.376019,0.332735,0.314973,0,0,0,0,9,11,6,9
-215.813,0.990835,0.0379235,6,63,0,232.176,-1.6933,-0.666271,1.14041,0.39176,-0.917119,-0.825055,0.529108,0.49407,-2.03325,-1.45268,0.926087,1.18354,0.00867581,-0.896256,1.85998,0.781205,0.556759,-0.912876,0.0922853,0.81678,-0.000265815,0.731904,1.55886,0.112992,0.026265,360,0.000315844,0.363537,0.678905,0.551371,0.322599,0.337352,0.575834,0.569623,0.174762,0.24409,0.360923,0.449055,0,0,0,0,0,0,0,0.403138,0.371274,0.373484,0.406532,0,0,0,0,0,0.395526,0.403269,0.403068,0.38866,0.391954,0,0,0,0,9,11,6,9
-213.191,0.983421,0.0379235,7,127,0,229.755,-0.389876,0.224494,0.588701,-0.232275,-0.0575878,-1.01749,-0.561944,-0.160532,-0.0608128,-0.890153,1.38644,-0.211193,1.43894,0.634499,-1.37895,-1.65834,-0.353017,0.938261,-0.5016,-0.817619,-0.101344,1.1114,0.422751,0.144816,0.0679597,360,0.000315844,0.519787,0.616062,0.397776,0.443809,0.219552,0.316003,0.416518,0.442948,0.244282,0.440861,0.295582,0,0,0,0,0,0,0,0.384297,0.389774,0.36002,0.374033,0,0,0,0,0,0.373175,0.379813,0.385696,0.387163,0.375026,0,0,0,0,9,11,6,9
-215.947,0.959083,0.0379235,7,127,0,226.045,-0.617181,-0.230016,0.895764,0.737844,-0.656614,-0.610557,0.824442,0.277454,-1.90722,-0.270131,0.364787,0.321284,0.395325,-1.34117,-0.630583,1.36712,0.606989,1.16193,0.0256915,1.42514,1.18416,0.847567,0.0172976,0.283315,0.237327,360,0.000315844,0.327317,0.554293,0.521619,0.254065,0.26144,0.539577,0.426296,0.10645,0.319982,0.341211,0.341057,0,0,0,0,0,0,0,0.355686,0.277582,0.280001,0.360833,0,0,0,0,0,0.32299,0.39464,0.36665,0.26418,0.339438,0,0,0,0,9,11,6,9
-216.518,0.999151,0.0379235,7,127,0,226.713,-0.226163,0.1648,0.838902,-0.471407,-0.105934,-0.672667,-0.581184,0.605627,-2.07053,0.226587,0.497095,1.92761,0.476966,-0.0821813,-1.29022,-0.53529,-0.865408,-0.177417,-0.065382,-0.468618,-0.270888,0.742527,0.00717447,0.244188,0.0440468,360,0.000315844,0.441566,0.565968,0.330277,0.392763,0.298115,0.312512,0.523062,0.130809,0.4529,0.369316,0.371593,0,0,0,0,0,0,0,0.370929,0.390932,0.360083,0.364998,0,0,0,0,0,0.368252,0.369145,0.380797,0.354722,0.377061,0,0,0,0,9,11,6,9
-211.083,0.997144,0.0379235,6,63,0,222.189,-0.56487,0.328375,1.14289,0.59583,-0.810784,-1.06255,0.630204,1.24768,-0.852007,-0.788277,-0.52758,1.25083,0.255578,-0.051863,0.174718,-0.153411,-0.345056,-0.898871,0.0136157,-0.379979,-0.792369,0.612755,0.0590866,0.487047,0.0573801,360,0.000315844,0.449399,0.570571,0.489262,0.291617,0.261263,0.494403,0.585842,0.28651,0.294427,0.367134,0.389934,0,0,0,0,0,0,0,0.406969,0.264954,0.242971,0.410757,0,0,0,0,0,0.363733,0.384721,0.392483,0.366319,0.367104,0,0,0,0,9,11,6,9
-213.536,0.998076,0.0379235,6,63,0,223.443,-0.183492,-0.250759,0.52712,0.0163852,-0.365396,-0.756157,-0.851753,-0.272054,-1.79527,-1.68788,1.33502,-0.630444,0.886884,0.679582,-1.15248,-0.608564,1.03409,-0.631921,0.165955,-1.06045,1.7411,1.40371,0.506338,0.0717213,0.184149,360,0.000315844,0.393889,0.644941,0.480633,0.358173,0.248544,0.22524,0.387162,0.0739253,0.0847622,0.398406,0.21445,0,0,0,0,0,0,0,0.324663,0.31957,0.314395,0.313135,0,0,0,0,0,0.328781,0.32548,0.345715,0.293708,0.297246,0,0,0,0,9,11,6,9
-214.45,0.996629,0.0379235,7,127,0,223.378,0.0599908,0.103767,0.394087,0.0636043,-0.338033,-0.926374,-0.656745,0.436208,-1.39446,-0.255651,-0.583334,-0.115468,1.25452,-1.79342,1.05893,0.181359,1.18894,1.76828,1.05712,-1.13,0.487073,0.485465,0.364648,0.483891,0.32576,360,0.000315844,0.433708,0.467894,0.429019,0.382944,0.319189,0.347754,0.472886,0.272701,0.392256,0.365438,0.404525,0,0,0,0,0,0,0,0.404292,0.35968,0.298534,0.32585,0,0,0,0,0,0.350697,0.370484,0.454457,0.317536,0.400699,0,0,0,0,9,11,6,9
-214.144,0.999348,0.0379235,6,63,0,224.331,-0.0863876,-0.502457,0.734582,0.131785,-0.361016,-0.319075,0.115464,-0.711982,-0.608144,0.41532,-0.473454,-1.02038,0.881539,-0.895808,1.1976,-0.141555,1.79432,1.75121,0.806738,-0.978267,0.0934844,1.28308,0.374727,0.418475,0.157893,360,0.000315844,0.265535,0.63701,0.448377,0.302243,0.313663,0.443228,0.216653,0.240032,0.538613,0.380469,0.336361,0,0,0,0,0,0,0,0.370348,0.326554,0.330181,0.368859,0,0,0,0,0,0.361,0.375934,0.347719,0.351207,0.386378,0,0,0,0,9,11,6,9
-216.565,0.969191,0.0379235,7,127,0,230.909,-0.395667,-0.523873,1.29965,0.237701,-0.582206,-1.75021,-0.768646,1.67372,-1.84554,-2.12427,0.730596,0.539748,-0.947608,1.4042,-0.730466,0.165739,-2.10631,-1.5931,-0.791109,0.779305,-0.403231,0.47752,0.418718,0.139922,0.0565985,360,0.000315844,0.393361,0.606758,0.482224,0.386762,0.265703,0.365957,0.648298,0.256946,0.232443,0.38643,0.368948,0,0,0,0,0,0,0,0.390984,0.365833,0.331223,0.360206,0,0,0,0,0,0.366327,0.378428,0.409158,0.36516,0.361757,0,0,0,0,9,11,6,9
-217.979,0.993689,0.0379235,7,127,0,229.658,-0.513596,0.626313,0.973686,0.460937,0.108392,-0.390728,0.730948,-0.836829,-0.108377,0.147145,-1.42998,-1.33252,0.849272,-1.48122,0.701086,-0.0435472,2.13766,1.6302,0.792805,-0.847671,0.433456,0.985153,0.283727,0.951405,0.0273607,360,0.000315844,0.509026,0.591701,0.469168,0.385982,0.279244,0.534202,0.200618,0.337559,0.394906,0.392346,0.39852,0,0,0,0,0,0,0,0.417723,0.342831,0.248895,0.477816,0,0,0,0,0,0.39338,0.40024,0.390663,0.395103,0.396665,0,0,0,0,9,11,6,9
-216.581,0.99995,0.0379235,7,127,0,229.709,-0.275673,0.415511,0.816494,0.255502,-0.267311,-0.539502,1.12296,1.50123,-1.37569,-0.17018,-0.0273367,-1.45852,1.15287,-2.65968,0.760219,-0.492952,2.31794,1.22615,1.01721,0.176722,-0.157298,0.733339,0.238654,0.117009,0.027375,360,0.000315844,0.477371,0.550131,0.44843,0.357188,0.313062,0.604494,0.668102,0.19852,0.373586,0.441126,0.364193,0,0,0,0,0,0,0,0.411173,0.397418,0.390317,0.434284,0,0,0,0,0,0.404403,0.414674,0.417021,0.399267,0.406678,0,0,0,0,9,11,6,9
-216.676,0.998227,0.0379235,7,127,0,231.367,0.19227,-0.250583,0.632381,-0.27589,0.200064,-0.730939,0.119465,0.61292,0.313017,-0.650184,0.181641,-0.685316,-1.11764,-0.934901,0.611598,-0.00887969,-0.176058,-1.31601,-0.0747738,-0.139607,2.02685,0.96073,0.178579,2.28671,0.00888998,360,0.000315844,0.337284,0.530772,0.332168,0.43357,0.247337,0.415765,0.526392,0.45879,0.261324,0.379771,0.347312,0,0,0,0,0,0,0,0.360819,0.613718,0.171953,0.571394,0,0,0,0,0,0.364946,0.366534,0.367456,0.366895,0.365096,0,0,0,0,9,11,6,9
-218.321,0.99255,0.0379235,7,127,0,231.571,-0.498057,0.0876222,1.6545,1.80282,0.0835478,-1.21336,-0.481851,0.0871957,-2.56394,-1.40813,-0.147848,-0.717302,0.68773,-0.498111,-1.92741,0.263645,1.10075,0.59023,-0.427773,2.42994,-0.328238,0.369497,0.222597,0.0764862,0.0857179,360,0.000315844,0.366452,0.507252,0.52088,0.366103,0.263783,0.319283,0.366415,0.178877,0.250091,0.356467,0.329288,0,0,0,0,0,0,0,0.356172,0.327986,0.307474,0.31896,0,0,0,0,0,0.340908,0.354447,0.365138,0.316564,0.337343,0,0,0,0,9,11,6,9
-221.007,0.998656,0.0379235,7,127,0,231.945,-0.0450933,-0.0156601,1.79279,0.218917,0.407224,-1.39236,0.307328,-1.22105,-2.40421,-1.72296,0.299201,-0.243256,1.65338,-1.39807,-0.444586,-0.537837,0.36633,0.857421,1.21133,1.38263,0.946355,0.467135,0.0535394,0.06611,0.217108,360,0.000315844,0.424309,0.629867,0.451009,0.472656,0.280421,0.461155,0.296708,0.195992,0.25057,0.383685,0.377303,0,0,0,0,0,0,0,0.383891,0.38664,0.360673,0.385181,0,0,0,0,0,0.371044,0.454731,0.379236,0.324196,0.355434,0,0,0,0,9,11,6,9
-217.164,0.99745,0.0379235,6,63,0,235.725,-0.600959,-0.996141,2.18747,0.286637,-0.283682,-0.866195,0.422866,-1.2583,-1.57963,-1.31796,0.214041,0.210005,0.0511119,0.0923243,-1.72178,0.418707,-0.272886,0.754157,0.341384,0.0326621,-2.01692,0.299205,0.64723,0.166837,0.0329169,360,0.000315844,0.316197,0.544897,0.404214,0.363924,0.324654,0.414055,0.299504,0.27975,0.295777,0.355137,0.354551,0,0,0,0,0,0,0,0.361486,0.340243,0.319185,0.366645,0,0,0,0,0,0.354899,0.364471,0.352009,0.34965,0.351571,0,0,0,0,9,11,6,9
-212.003,0.999838,0.0379235,6,127,0,224.717,0.0921967,-0.669197,0.891914,0.775373,-0.294112,-1.31808,-0.289721,-0.830286,-1.69484,-0.985117,0.648434,-0.56813,0.427773,0.308476,-0.933178,0.0634362,-0.0549311,0.0261282,0.0221291,-1.44957,-1.24863,0.706673,0.291535,0.0286605,0.415532,360,0.000315844,0.325165,0.587768,0.568019,0.384801,0.234623,0.385524,0.301052,0.190682,0.278851,0.38295,0.309131,0,0,0,0,0,0,0,0.354876,0.348468,0.342381,0.348494,0,0,0,0,0,0.323596,0.415108,0.365858,0.292697,0.352192,0,0,0,0,9,11,6,9
-217.7,0.986949,0.0379235,6,63,0,224.502,-0.21846,-0.441726,0.549795,-0.165564,-0.825063,-0.702413,-2.26202,-0.0035355,-1.60391,0.792089,0.893331,-0.0211318,0.240965,0.359071,0.215703,0.663772,1.37396,-0.900634,-0.207861,0.854631,-1.8124,0.455336,0.459448,0.406608,0.090514,360,0.000315844,0.395835,0.504518,0.425574,0.355796,0.368424,0.225094,0.443281,0.280605,0.531382,0.428797,0.333685,0,0,0,0,0,0,0,0.412727,0.351796,0.362844,0.235606,0,0,0,0,0,0.392171,0.360487,0.40667,0.373733,0.423364,0,0,0,0,9,11,6,9
-216.936,0.997149,0.0379235,7,127,0,227.265,-0.402842,0.000862381,0.804958,1.18396,-0.104516,-0.815696,1.54769,0.440121,-0.809124,-2.7863,-0.164455,-1.35067,0.0225317,-0.305813,-0.359049,-0.648448,-1.40024,0.455559,0.120981,-1.04099,1.65994,0.559935,0.47863,0.0246848,0.0263079,360,0.000315844,0.334665,0.439037,0.490758,0.321872,0.242801,0.540584,0.390423,0.243469,0.0970806,0.374046,0.25989,0,0,0,0,0,0,0,0.328307,0.321876,0.318352,0.330134,0,0,0,0,0,0.323478,0.336138,0.330177,0.323513,0.313099,0,0,0,0,9,11,6,9
-215.273,0.991644,0.0379235,7,127,0,234.499,-0.781878,0.308413,0.509064,0.545647,0.0206543,-0.67369,-0.745284,-0.233056,-0.462885,0.83469,0.130395,-0.422721,-1.90797,-0.638958,0.6811,-0.0402412,0.610591,-1.19219,-0.924975,1.18423,-1.12243,0.668226,0.720488,0.470493,0.0142106,360,0.000315844,0.37315,0.404336,0.410111,0.33021,0.238067,0.229624,0.29449,0.264123,0.456468,0.36083,0.277724,0,0,0,0,0,0,0,0.353773,0.301326,0.239109,0.233206,0,0,0,0,0,0.325416,0.325203,0.326731,0.326045,0.329929,0,0,0,0,9,11,6,9
-219.016,0.99013,0.0379235,7,127,0,233.739,-0.317793,-1.20756,1.18336,0.784401,0.163273,-0.685823,0.235059,-0.131576,0.0767255,-1.26686,1.33448,-1.62652,0.267076,0.237362,0.460635,0.0440051,-0.22692,-0.806704,-0.125205,0.932808,0.383498,0.516781,0.00550163,0.079111,0.0120258,360,0.000315844,0.288252,0.582048,0.531235,0.451219,0.346522,0.460417,0.413855,0.440175,0.282008,0.413012,0.409207,0,0,0,0,0,0,0,0.416499,0.405022,0.389496,0.406344,0,0,0,0,0,0.410274,0.412862,0.411831,0.412416,0.408644,0,0,0,0,9,11,6,9
-218.925,0.997393,0.0379235,7,127,0,233.441,-0.47204,0.885428,0.957716,0.449368,-0.123514,0.126452,-0.523107,0.416612,-1.19804,-0.237589,1.50163,1.85659,-1.83108,-1.24319,0.470518,1.35203,0.215458,-0.0289787,0.332762,-0.596551,-0.862459,0.672116,0.177009,0.372341,0.659651,360,0.000315844,0.590097,0.601372,0.520495,0.428201,0.46826,0.366157,0.515199,0.271122,0.41018,0.461594,0.476243,0,0,0,0,0,0,0,0.480573,0.430949,0.452503,0.397015,0,0,0,0,0,0.522642,0.419933,0.568388,0.3199,0.46478,0,0,0,0,9,11,6,9
-224.111,0.999343,0.0379235,7,127,0,235.881,-0.542577,0.549643,0.978393,1.52261,-0.404738,-0.587635,-0.498825,-0.784112,0.0814563,-1.33575,0.736464,2.25746,-1.51405,-1.31635,-0.335192,-2.37005,1.03533,1.29832,-0.258113,-1.49112,-1.30646,0.749169,0.0889637,0.0170078,0.0829266,360,0.000315844,0.489686,0.56942,0.66522,0.319675,0.290673,0.304562,0.261316,0.403354,0.189695,0.370465,0.399672,0,0,0,0,0,0,0,0.38458,0.377535,0.376869,0.377193,0,0,0,0,0,0.382544,0.384131,0.379043,0.394556,0.36928,0,0,0,0,9,11,6,9
-219.158,0.99808,0.0379235,7,127,0,241.743,0.659576,-0.262467,1.32651,-0.68534,-0.280199,-0.722819,-0.0427595,1.581,-2.39403,-0.808215,0.264325,-0.337026,1.75749,0.752873,-0.49226,1.90002,0.0090597,-0.607412,0.762496,1.03307,1.24899,0.565385,0.0235442,1.1932,0.0204774,360,0.000315844,0.442258,0.658393,0.385095,0.439818,0.380155,0.472686,0.689701,0.194326,0.368993,0.430156,0.426917,0,0,0,0,0,0,0,0.410159,0.523343,0.39998,0.589437,0,0,0,0,0,0.42682,0.430006,0.437636,0.419017,0.42642,0,0,0,0,9,11,6,9
-214.596,0.999556,0.0379235,7,127,0,231.828,-2.23779,0.329579,0.640253,0.642597,0.401943,0.318123,0.394741,0.163982,0.164277,-0.140324,0.196518,0.179476,-1.51209,-0.647159,0.60153,-0.738718,1.04049,0.346153,-1.73221,-1.32104,-1.13964,2.77135,1.92223,0.0272514,0.7318,360,0.000315844,0.312731,0.517683,0.519299,0.357222,0.305968,0.352667,0.223549,0.22369,0.110372,0.335527,0.328703,0,0,0,0,0,0,0,0.333131,0.331765,0.331289,0.331724,0,0,0,0,0,0.348751,0.36081,0.325043,0.325087,0.280692,0,0,0,0,9,11,6,9
-216.926,0.996588,0.0379235,7,127,0,225.052,-0.240427,0.158044,1.78431,-0.569677,-0.489448,-1.05187,0.762867,0.874898,-1.06136,-1.38117,-0.113704,-0.640809,1.63944,1.38802,0.30988,0.359096,-0.441752,-0.695842,1.9203,0.823713,1.29463,0.563225,0.50513,0.0476325,0.0139919,360,0.000315844,0.414393,0.637872,0.319941,0.329813,0.264122,0.498333,0.514035,0.263088,0.229784,0.376869,0.320025,0,0,0,0,0,0,0,0.352904,0.353723,0.347995,0.366627,0,0,0,0,0,0.350747,0.356195,0.356532,0.350719,0.349763,0,0,0,0,9,11,6,9
-211.689,0.998201,0.0379235,7,127,0,223.836,0.275197,0.410586,0.689217,0.618024,-0.176789,-0.861724,0.317568,0.388546,-0.842334,-0.221747,-0.691705,-1.37498,-0.131639,2.08398,0.729951,0.687262,-0.744049,-0.964808,1.16678,-0.501482,0.962341,0.708364,0.742793,0.468368,0.330558,360,0.000315844,0.485829,0.533318,0.521209,0.387411,0.283243,0.469983,0.482071,0.285961,0.380131,0.451019,0.337214,0,0,0,0,0,0,0,0.4312,0.347996,0.282536,0.399053,0,0,0,0,0,0.354911,0.442342,0.447766,0.356294,0.401617,0,0,0,0,9,11,6,9
-212.242,0.965022,0.0379235,7,127,0,222.531,-0.191841,0.694965,0.357231,-0.0274283,-0.377459,-0.627886,0.974238,-0.273422,-1.65448,-0.612839,-0.481672,-1.18602,0.646171,0.110934,-0.253605,0.402445,-0.652133,-1.33167,-0.546834,-0.240045,0.461143,0.786227,0.456115,0.0981259,0.0406336,360,0.000315844,0.495326,0.429856,0.358261,0.298071,0.258776,0.54968,0.315362,0.135148,0.26104,0.356469,0.290011,0,0,0,0,0,0,0,0.329459,0.322339,0.317292,0.350242,0,0,0,0,0,0.326708,0.340354,0.329704,0.318107,0.326835,0,0,0,0,9,11,6,9
-217.273,0.999346,0.0379235,7,127,0,225.866,-1.1701,-0.656362,1.89177,0.431988,0.390885,0.282873,-0.964964,1.85425,0.178487,-0.736998,0.648835,0.927845,-1.60061,-0.221934,0.333164,-0.0292625,0.442697,0.984299,1.01856,0.318712,-0.508492,0.52183,0.613951,0.0650051,0.0451574,360,0.000315844,0.267204,0.578773,0.391226,0.386142,0.372901,0.236929,0.574003,0.360283,0.259062,0.358331,0.396968,0,0,0,0,0,0,0,0.376159,0.375558,0.37398,0.355949,0,0,0,0,0,0.374444,0.361867,0.390519,0.373385,0.364152,0,0,0,0,9,11,6,9
-215.321,0.99565,0.0379235,7,127,0,226.235,-0.154419,1.24512,0.345445,0.125349,-0.489626,-0.413465,-0.785319,-1.09166,-1.49946,-0.430316,-0.164209,0.278504,2.11821,0.293016,-0.176335,-0.810314,0.37997,-0.620393,-0.541062,-0.249469,-0.119667,0.376988,0.129032,0.165835,0.165436,360,0.000315844,0.541124,0.456694,0.43623,0.380389,0.387167,0.354532,0.328612,0.29568,0.385664,0.395918,0.40941,0,0,0,0,0,0,0,0.408378,0.38441,0.387351,0.373073,0,0,0,0,0,0.419352,0.404707,0.392766,0.377068,0.418686,0,0,0,0,9,11,6,9
-209.562,0.99013,0.0379235,6,63,0,228.338,-0.209169,0.157724,1.2974,0.362854,-0.0625059,-0.206886,-0.5875,0.126353,-0.96502,-1.01223,-0.10525,-0.359467,0.812373,0.197126,-1.82943,-0.994338,-0.191317,0.520306,-0.544803,0.0432342,1.71802,0.690094,0.351574,0.2182,1.05263,360,0.000315844,0.36164,0.54461,0.393296,0.328886,0.30822,0.257256,0.356891,0.212269,0.207053,0.337311,0.319048,0,0,0,0,0,0,0,0.33733,0.318366,0.312052,0.295723,0,0,0,0,0,0.376829,0.291149,0.458839,0.218425,0.210296,0,0,0,0,9,11,6,9
-215.089,0.998867,0.0379235,7,127,0,221.977,-0.89117,0.789234,0.880029,1.13596,0.459714,0.589345,0.120495,0.384878,0.0934416,0.347256,-0.10879,-1.04723,-0.0610894,0.00892369,-0.953414,-0.104717,-0.014365,1.16782,-0.775896,0.989248,2.35937,1.02439,0.388524,0.0415939,0.311542,360,0.000315844,0.465661,0.488655,0.553411,0.384088,0.415674,0.306403,0.366268,0.300588,0.357441,0.450006,0.364258,0,0,0,0,0,0,0,0.416299,0.409684,0.41095,0.406378,0,0,0,0,0,0.434738,0.400272,0.419611,0.398309,0.416843,0,0,0,0,9,11,6,9
-209.948,0.99893,0.0379235,7,127,0,223.992,-0.150515,0.513419,1.72041,0.620248,0.186193,-0.0116335,-0.380342,-0.506543,-0.683549,-0.510547,-0.87723,-1.47183,-0.930071,-0.217673,1.35248,0.604717,-1.079,-0.255056,0.0693254,0.494736,0.177274,0.991912,0.150075,0.655784,2.30239,360,0.000315844,0.395039,0.665765,0.418744,0.325745,0.286957,0.222251,0.202545,0.177053,0.201941,0.332365,0.315356,0,0,0,0,0,0,0,0.347565,0.293354,0.270284,0.230303,0,0,0,0,0,0.515445,0.32814,0.272278,0.204482,0.270603,0,0,0,0,9,11,6,9
-219.564,0.901211,0.0379235,6,63,0,226.694,-0.523875,0.829053,0.323868,0.427053,-0.529464,-0.205479,-0.195969,0.504686,-1.40741,-1.94151,-0.959191,1.15991,-0.873043,-0.789299,0.66932,0.428511,0.271167,-0.29617,-0.218603,-0.343437,-0.106803,0.25682,0.0473128,0.0205116,0.0608621,360,0.000315844,0.416531,0.385418,0.391706,0.335032,0.353794,0.354352,0.396461,0.286848,0.259653,0.344446,0.367212,0,0,0,0,0,0,0,0.354762,0.350326,0.351826,0.35187,0,0,0,0,0,0.357222,0.357354,0.367115,0.340754,0.333554,0,0,0,0,9,11,6,9
-218.476,0.998558,0.0379235,6,127,0,229.329,-0.36329,0.628916,1.07358,0.293314,-0.335008,-0.110826,-0.432475,0.338813,-1.32152,-1.74995,-1.01808,0.817441,-0.79776,-0.734497,0.471788,0.390611,1.1495,-0.701293,-0.585486,0.324714,-0.612611,0.197479,0.125809,0.0431228,0.0646381,360,0.000315844,0.426659,0.448184,0.410591,0.381037,0.391494,0.376524,0.412759,0.336423,0.317866,0.367265,0.422064,0,0,0,0,0,0,0,0.391466,0.385085,0.387357,0.384098,0,0,0,0,0,0.395692,0.390771,0.402606,0.377286,0.370853,0,0,0,0,9,11,6,9
-215.873,0.995489,0.0379235,7,127,0,231.16,-0.260172,-0.397189,0.029715,-0.2313,-0.387976,-0.730415,-0.837842,-0.828754,-0.860273,-0.220894,0.44407,-1.52678,0.97131,0.719824,-0.265548,-0.380472,-0.348085,0.929354,1.39885,-0.758139,1.03337,0.131154,0.282431,0.157741,0.247158,360,0.000315844,0.344431,0.356961,0.349276,0.344699,0.334795,0.331716,0.331976,0.331075,0.349581,0.392316,0.2702,0,0,0,0,0,0,0,0.345871,0.340395,0.328573,0.324907,0,0,0,0,0,0.342172,0.336319,0.336812,0.335103,0.370554,0,0,0,0,9,11,6,9
-218.171,0.99902,0.0379235,7,127,0,226.73,0.304743,1.10608,-0.834183,0.0131329,1.2326,0.655384,0.209977,1.14614,-0.489257,-0.18226,-0.364339,-0.79053,-0.321536,-0.346512,-0.734435,0.685646,-0.0835697,-1.14649,-0.622772,0.102078,-1.35839,0.158443,2.34566,0.422673,0.128936,360,0.000315844,0.349945,0.286835,0.31362,0.354266,0.334741,0.320022,0.351311,0.297584,0.307331,0.414576,0.208077,0,0,0,0,0,0,0,0.313053,0.42596,0.370863,0.330297,0,0,0,0,0,0.336448,0.324429,0.349922,0.305993,0.314021,0,0,0,0,9,11,6,9
-217.928,0.999777,0.0379235,7,127,0,230.134,-0.255275,-0.163819,1.49623,0.511948,-0.761637,-0.157066,-1.41193,0.0423377,-1.48139,-1.54598,1.08885,-0.126986,0.214502,0.492998,0.633762,-0.0258817,0.76577,-1.99711,0.600979,0.891795,1.05109,0.112692,0.272941,0.0717152,0.473073,360,0.000315844,0.387226,0.430918,0.404842,0.371876,0.387401,0.355458,0.392572,0.353723,0.352113,0.41404,0.338561,0,0,0,0,0,0,0,0.387755,0.367021,0.37681,0.35661,0,0,0,0,0,0.452037,0.314097,0.475279,0.307115,0.3007,0,0,0,0,9,11,6,9
-215.164,0.98989,0.0379235,6,63,0,232.253,-0.702553,-0.213027,0.644274,0.65069,-0.602424,-0.318296,-1.19081,0.0316411,-0.765936,-0.534496,0.413481,0.663774,-0.280954,0.810368,1.42008,0.932426,-0.313163,0.650066,-2.01434,-0.940953,-1.88592,1.33598,1.29454,0.0209004,0.124568,360,0.000315844,0.407491,0.682037,0.683882,0.290866,0.374251,0.157976,0.487556,0.248172,0.309814,0.372872,0.442934,0,0,0,0,0,0,0,0.40345,0.397835,0.399106,0.395208,0,0,0,0,0,0.407498,0.384283,0.416933,0.395529,0.401702,0,0,0,0,9,11,6,9
-227.27,0.982737,0.0379235,7,127,0,238.588,-0.511792,1.01799,0.40141,0.228692,0.287944,-0.708601,0.765863,1.09604,-0.15009,0.271669,0.0860065,-0.0298948,-2.14709,-0.60839,-1.1656,0.926682,1.29254,-0.90993,-0.0732509,1.46949,1.20005,0.251973,0.0033527,0.00366186,0.253149,360,0.000315844,0.455742,0.417821,0.40735,0.410933,0.352182,0.440149,0.460588,0.384688,0.409948,0.405148,0.405056,0,0,0,0,0,0,0,0.405182,0.405234,0.404365,0.40565,0,0,0,0,0,0.345043,0.433015,0.453528,0.377489,0.402754,0,0,0,0,9,11,6,9
-222.927,0.996493,0.0379235,7,127,0,234.284,-0.576792,-1.23638,0.0586967,1.03414,-1.15406,-0.840751,-1.22328,-0.115749,-1.72696,-1.5993,-0.00271328,-0.0956888,1.60162,0.571034,1.17877,-1.15974,-1.21337,0.93101,0.386096,-1.46792,-1.34367,0.349772,0.224917,0.524016,0.141448,360,0.000315844,0.298516,0.396419,0.475959,0.304352,0.327099,0.299441,0.38258,0.265044,0.273531,0.33743,0.333039,0,0,0,0,0,0,0,0.391385,0.172708,0.197034,0.167661,0,0,0,0,0,0.339959,0.328598,0.361958,0.313919,0.317608,0,0,0,0,9,11,6,9
