# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2020433332
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,sigma.1,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.9.1,index.1
-199.677,0.997402,0.116735,5,31,0,207.975,-0.411379,0.153145,0.686057,0.637557,-0.231612,-1.134,-0.474019,0.541218,-0.644132,0.338782,0.74224,9,0.111111,0.426118,0.524441,0.515455,0.358176,0.222167,0.317949,0.497584,0.291217,0.460105,9
-201.711,0.990547,0.120276,4,15,0,206.301,-0.299932,-0.00791025,0.743419,0.551006,0.177344,-1.12019,-0.806238,0.29784,0.230333,0.271762,0.758161,9,0.111111,0.424109,0.565545,0.529421,0.458725,0.240632,0.286756,0.481478,0.468715,0.476544,9
-201.489,0.999414,0.121882,4,31,0,206.218,-0.347178,-0.300534,1.04106,0.530878,-0.828174,-0.733343,0.987955,0.624263,0.49457,0.199629,0.508505,9,0.111111,0.37754,0.545426,0.480704,0.316845,0.327374,0.538723,0.492566,0.476097,0.438891,9
-204.413,0.968766,0.126042,5,31,0,209.101,-0.268834,0.48232,0.960635,0.506352,-0.217511,-1.31308,-0.957714,-0.374689,-2.42116,-1.68961,0.334064,9,0.111111,0.473099,0.513017,0.475101,0.415446,0.330154,0.356917,0.402754,0.25395,0.302954,9
-203.298,0.988318,0.121358,5,31,0,210.701,-0.238923,-0.238929,0.704426,0.936413,-0.271205,-0.747451,0.476407,1.26012,0.584865,0.500752,0.467803,9,0.111111,0.413214,0.522637,0.549619,0.409558,0.35696,0.495985,0.586755,0.508669,0.498833,9
-202.467,0.997559,0.122253,5,31,0,207.612,-0.205002,0.607616,0.937301,0.0959341,-0.950919,-1.95238,0.352664,0.415514,-1.92614,0.18034,0.400582,9,0.111111,0.509598,0.542513,0.458453,0.357571,0.271487,0.484073,0.490363,0.273571,0.466859,9
-200.948,0.956968,0.125748,5,31,0,210.831,-0.524654,-0.201377,0.923694,1.29703,-0.0587674,0.0460038,-0.115856,0.882984,-0.328606,-0.598895,0.914039,9,0.111111,0.329882,0.579236,0.659458,0.359308,0.381637,0.347386,0.570141,0.304701,0.25501,9
-198.119,0.994342,0.117908,4,15,0,203.493,-0.273842,-0.0142825,1.11692,0.309483,-0.28589,-0.830333,0.0329024,0.645741,-0.460648,-1.10076,0.599228,9,0.111111,0.429865,0.597594,0.477917,0.390513,0.316176,0.436808,0.528246,0.365893,0.282225,9
-197.352,0.978348,0.12035,4,31,0,201.747,-0.191162,-0.0495138,0.23422,0.251332,-0.46767,-0.573402,0.378339,0.387903,-0.710082,-0.587864,1.65695,9,0.111111,0.432121,0.549074,0.556083,0.275666,0.242089,0.60724,0.611013,0.202987,0.23772,9
-199.515,0.995082,0.118472,4,15,0,202.567,-0.275775,0.0539201,0.546018,0.185725,-0.0255975,-0.475518,1.10239,0.417369,-1.22136,-0.878068,1.40931,9,0.111111,0.450219,0.620985,0.496492,0.422663,0.279705,0.78208,0.577477,0.119513,0.180459,9
-201.229,0.965776,0.121054,5,31,0,205.601,-0.543164,0.144017,1.68434,1.16333,-0.589845,-0.98577,0.766978,1.22635,0.0897173,-0.395328,0.389685,9,0.111111,0.38059,0.528269,0.477558,0.315827,0.283472,0.439231,0.483687,0.375615,0.332429,9
-199.804,0.992041,0.115878,5,31,0,205.05,-0.0944712,-0.00780801,1.22181,0.351055,-0.794658,-1.11562,-0.227419,-0.644547,-1.30047,-0.953075,0.566023,9,0.111111,0.475297,0.644993,0.526035,0.367196,0.326086,0.444432,0.387152,0.303525,0.346619,9
-198.486,0.997065,0.117564,5,31,0,203.387,-0.118719,-0.315522,0.612471,0.543957,-0.310914,-0.889726,-0.913007,1.04375,-0.587244,-0.403191,0.788067,9,0.111111,0.409177,0.589996,0.576874,0.410055,0.305789,0.301908,0.669035,0.358586,0.392585,9
-201.069,0.988367,0.120555,4,15,0,203.1,-0.0533871,-0.356456,0.289499,0.27604,-0.653487,-0.862828,-0.839333,1.93615,-0.497646,-0.267919,1.04427,9,0.111111,0.395172,0.561913,0.55845,0.323922,0.277998,0.28295,0.877447,0.36053,0.41747,9
-207.131,0.912504,0.121253,5,31,0,212.676,-0.609354,0.791788,2.19596,1.37878,0.291753,-1.29113,2.13882,-1.04475,-1.10806,-1.17956,0.378047,9,0.111111,0.42311,0.554983,0.477987,0.377762,0.250216,0.549641,0.268093,0.263423,0.258212,9
-204.662,0.991928,0.103484,5,31,0,214.758,-0.0221054,0.254766,0.447042,-0.362503,-1.07372,-0.775855,-0.824623,1.97547,-0.0949985,-1.47511,0.812658,9,0.111111,0.546102,0.584479,0.421481,0.290146,0.342402,0.333535,0.829668,0.475194,0.227785,9
-204.907,0.966501,0.104937,5,31,0,209.938,-0.520668,-0.260679,1.42638,1.35347,-0.466444,0.107659,0.516007,-1.02626,-1.57465,0.229657,0.487684,9,0.111111,0.343486,0.543627,0.534793,0.321226,0.385051,0.433148,0.264802,0.21609,0.399232,9
-211.059,0.986941,0.10075,6,63,0,215.707,-0.309572,-1.87804,1.37363,0.96649,0.682996,-2.3791,1.4712,1.12574,0.0102917,-0.642988,0.121057,9,0.111111,0.368904,0.46424,0.452005,0.443519,0.354898,0.467179,0.456785,0.423523,0.404341,9
-206.221,0.999973,0.101059,5,31,0,212.639,-0.478525,-0.991364,0.884089,0.697577,1.39614,-1.3475,0.0918276,0.497203,-0.245327,-0.613768,0.232698,9,0.111111,0.329773,0.43222,0.421602,0.461664,0.311721,0.387661,0.410276,0.369209,0.349475,9
-201.603,0.994585,0.104182,5,31,0,208.905,-0.507029,0.192021,1.85757,0.380638,-0.454119,-1.02817,-1.15684,0.102144,-1.3032,-0.43409,0.585673,9,0.111111,0.402618,0.641274,0.429449,0.315832,0.24802,0.234233,0.390025,0.21921,0.318372,9
-199.446,0.999901,0.106143,5,31,0,202.953,-0.271267,0.13899,1.25147,0.875819,-0.533294,-0.551111,0.377474,0.44611,-0.625236,-1.28812,0.564384,9,0.111111,0.451943,0.607078,0.555528,0.360718,0.358402,0.485447,0.495128,0.34884,0.269284,9
-201.945,0.995646,0.109313,4,31,0,205.173,-0.451652,1.2148,1.26018,1.43567,-0.766784,-0.905075,0.5607,0.0625978,-0.704201,-0.911033,0.647536,9,0.111111,0.58297,0.590095,0.617275,0.279253,0.26159,0.47787,0.398644,0.287482,0.260846,9
-207.246,0.971734,0.111536,5,31,0,210.297,-0.251767,-1.71828,0.560601,-0.43957,0.0771705,-1.59603,-1.30414,1.81851,-0.57302,-0.755217,0.343077,9,0.111111,0.301267,0.485145,0.400694,0.443914,0.310169,0.331992,0.591972,0.389751,0.374991,9
-205.077,0.999333,0.108273,5,31,0,212.031,-0.090852,1.23519,0.500514,0.679563,-1.14692,-0.967248,-0.756644,0.859804,-1.40846,-0.222418,0.846458,9,0.111111,0.722056,0.582443,0.618779,0.256991,0.287084,0.324905,0.65406,0.21703,0.43067,9
-203.357,1,0.111271,5,31,0,209.195,-0.256385,-1.60764,1.08539,0.186243,0.098759,-0.935537,0.418523,0.54015,-0.198205,-0.882767,0.534746,9,0.111111,0.246742,0.580304,0.460882,0.449282,0.319372,0.491856,0.508114,0.410385,0.325537,9
-201.535,0.999974,0.114462,5,31,0,206.131,-0.411461,0.711266,1.01483,0.906345,-0.79521,-0.774952,0.89025,1.07156,-1.24413,0.6753,0.752378,9,0.111111,0.530881,0.58712,0.567204,0.267027,0.270021,0.564229,0.597428,0.206277,0.524136,9
-203.373,0.996641,0.11769,5,31,0,207.054,-0.133619,-0.52841,1.50663,0.0448412,-0.306327,-1.16684,-1.30943,0.002176,-0.272014,-2.19376,0.50598,9,0.111111,0.401076,0.652196,0.472296,0.428343,0.326509,0.310847,0.466919,0.4326,0.223807,9
-203.228,0.9861,0.120146,5,31,0,215.145,-0.407077,0.270739,0.301121,0.177645,-0.273035,-0.235846,2.02476,0.747446,-0.512581,-0.259551,1.20531,9,0.111111,0.479823,0.488969,0.451909,0.323843,0.333734,0.884258,0.621007,0.264075,0.327412,9
-198.803,0.999241,0.120034,5,31,0,207.364,-0.287148,0.476164,0.694093,0.188677,-0.244461,-0.719932,0.618025,-0.147639,-0.283919,-1.09769,1.01072,9,0.111111,0.548379,0.602139,0.475907,0.369531,0.266042,0.583584,0.392606,0.360289,0.198355,9
-201.719,0.93997,0.123114,5,63,0,206.713,-0.498647,0.697171,1.43169,0.168213,-0.0902149,-0.0557403,0.732371,0.175794,-0.879743,-1.37467,0.81688,9,0.111111,0.517707,0.661698,0.41066,0.360697,0.367216,0.524882,0.41216,0.228413,0.164986,9
-199.71,0.989152,0.112135,4,15,0,204.686,-0.597557,0.611043,1.36928,1.38143,-0.446078,-0.802137,0.607835,0.927275,-0.194594,-0.794741,0.573043,9,0.111111,0.438463,0.546639,0.548363,0.298766,0.257842,0.43801,0.483459,0.329805,0.258654,9
-200.18,0.975745,0.112714,5,31,0,209.505,-0.625509,0.698021,1.35624,1.35809,-0.572966,-0.753581,0.521556,0.770994,-0.249715,-0.982154,0.634338,9,0.111111,0.454445,0.558433,0.558723,0.271117,0.249078,0.426862,0.465943,0.313477,0.222955,9
-201.16,0.973951,0.110314,5,63,0,206.135,-0.30442,0.296551,1.482,0.0656967,-0.249231,-0.540536,-0.265007,1.66364,-0.573317,-0.287935,0.505077,9,0.111111,0.461417,0.609237,0.432603,0.394055,0.359524,0.392154,0.630845,0.35572,0.389397,9
-206.069,0.995699,0.107594,5,31,0,208.892,-0.27239,-0.167882,0.768212,1.69108,-0.652957,-0.876828,-1.39845,-1.22559,-1.36623,-0.816801,0.271203,9,0.111111,0.421183,0.483993,0.546424,0.389486,0.375149,0.342617,0.353252,0.344588,0.378973,9
-211.266,0.996796,0.109524,5,31,0,214.366,-0.465641,-1.00401,0.720813,2.24132,-0.387212,-0.88914,-2.65669,-1.11073,-0.786333,-1.97067,0.374724,9,0.111111,0.301142,0.451271,0.592482,0.351891,0.310277,0.188289,0.292793,0.318581,0.230747,9
-209.821,0.990094,0.111697,5,31,0,220.854,-0.024603,-1.79138,1.28736,0.737078,-0.568619,-2.98288,0.4257,-1.07383,-0.291002,-0.204757,0.208011,9,0.111111,0.401978,0.560498,0.532135,0.46434,0.3441,0.515981,0.438323,0.478729,0.483208,9
-203.479,0.999017,0.112408,5,31,0,212.601,-0.363985,0.0594358,1.28254,0.470739,-0.728212,-0.051361,0.0721538,1.81118,-0.175137,-1.67864,0.589648,9,0.111111,0.418499,0.596828,0.47841,0.311445,0.40269,0.420325,0.669068,0.385266,0.205251,9
-205.507,0.999161,0.115073,5,31,0,207.528,-0.502331,0.769417,1.1622,1.22446,0.34278,0.196346,-0.0676868,-0.634161,-1.2932,0.72408,0.334972,9,0.111111,0.439154,0.471774,0.476973,0.404317,0.392561,0.371683,0.328549,0.281807,0.435417,9
-202.7,0.995835,0.117796,5,31,0,208.125,-0.596217,-0.465427,1.13978,1.36842,-0.240538,-1.07935,0.357894,1.27284,-1.01022,0.548136,0.619481,9,0.111111,0.292238,0.527436,0.562545,0.321863,0.22014,0.407452,0.547923,0.22758,0.436186,9
-204.348,0.997653,0.119782,5,31,0,206.871,-0.846062,1.64462,1.51116,0.390572,0.177474,-0.167371,-0.0709212,0.132872,-0.408872,-0.560304,0.497729,9,0.111111,0.493129,0.476538,0.342615,0.31914,0.283053,0.292896,0.314335,0.259308,0.245096,9
-203.461,0.998928,0.122194,5,31,0,209.345,-0.711692,-0.401915,1.89817,1.86975,-0.500224,-0.408645,0.838575,1.81436,-0.55312,0.184638,0.543077,9,0.111111,0.282932,0.57912,0.575353,0.272227,0.282191,0.436278,0.567987,0.266573,0.351735,9
-202.149,0.98856,0.124922,5,31,0,207.404,-0.164913,0.555771,0.726242,0.434721,0.199083,-0.826601,1.05245,-0.18308,-0.914044,-1.48,0.725248,9,0.111111,0.55926,0.589474,0.537521,0.494868,0.317691,0.645284,0.426122,0.304106,0.224735,9
-203.048,1,0.125198,5,31,0,206.169,-0.227579,-0.583808,1.36143,0.781951,-1.30963,-1.16591,-1.5592,1.42058,-0.694121,0.322389,0.561723,9,0.111111,0.364585,0.631153,0.552719,0.276233,0.29266,0.2491,0.638854,0.350354,0.488381,9
-203.553,0.996824,0.12819,4,31,0,206.094,-0.119968,-0.723676,1.27438,0.96239,-1.12239,-1.43046,-1.46653,1.398,-0.871322,0.552572,0.540519,9,0.111111,0.374929,0.6385,0.598741,0.325933,0.290459,0.286457,0.653776,0.356421,0.544558,9
-202.184,0.99824,0.130437,5,31,0,208.159,-0.243448,0.483634,0.377932,-0.128149,-0.373762,-0.844277,1.41174,0.398693,-1.5335,-1.32318,0.567161,9,0.111111,0.507712,0.492726,0.42162,0.38807,0.326889,0.635812,0.495669,0.247277,0.270141,9
-199.781,0.999492,0.133042,5,31,0,206.255,-0.531312,-0.214767,1.3033,1.26554,-0.0144049,-0.644718,-0.288901,0.925467,0.00530714,0.0403813,0.492002,9,0.111111,0.34593,0.527451,0.522818,0.36856,0.299745,0.337724,0.481014,0.37082,0.374855,9
-202.84,0.985231,0.135981,5,31,0,209.442,-0.313612,0.00850714,0.987586,-0.227175,-1.46836,-1.3478,0.326106,0.184905,-1.60719,-1.3653,0.434892,9,0.111111,0.423136,0.528938,0.398335,0.278445,0.2891,0.457158,0.441963,0.266478,0.287539,9
-202.379,0.974498,0.135332,4,31,0,207.836,-0.263872,0.535001,1.42949,0.416207,-0.860233,-1.47578,0.449041,-0.975639,-1.60979,-0.717725,0.357878,9,0.111111,0.481906,0.561613,0.471301,0.360838,0.311735,0.47423,0.351368,0.301539,0.372682,9
-201.747,0.998668,0.132045,5,31,0,206.494,-0.426481,-0.732049,0.503366,0.863794,-0.325907,-0.956486,-0.532838,1.53194,-0.0564739,-0.970071,0.494889,9,0.111111,0.312434,0.455773,0.50025,0.357147,0.289084,0.333994,0.582163,0.388308,0.287705,9
-199.667,0.996295,0.134693,5,31,0,207.045,-0.367862,-0.0580236,0.855605,1.03127,-0.400889,-0.924084,-0.920747,1.32821,-0.285164,-1.16058,0.541484,9,0.111111,0.401485,0.523841,0.547495,0.357797,0.295621,0.295997,0.586943,0.372321,0.26967,9
-201.754,0.988683,0.136765,5,31,0,204.719,-0.435516,0.0644528,1.25819,0.696987,-0.346118,-0.225982,-2.15976,0.520473,-0.917785,-0.882531,0.800498,9,0.111111,0.405181,0.639147,0.530567,0.329028,0.350598,0.102993,0.495281,0.236819,0.241957,9
-205.767,0.961066,0.136933,5,31,0,207.937,-0.274729,0.139416,1.43535,0.398298,-1.41738,-1.00808,2.28667,-0.167082,-1.23269,0.0349964,0.652504,9,0.111111,0.454189,0.659674,0.496291,0.231551,0.282417,0.771594,0.405223,0.253683,0.437357,9
-207.796,0.982196,0.130403,5,31,0,216.002,-0.54982,-0.725287,-0.0509118,0.555123,0.329984,-1.60525,1.20171,0.820937,0.465643,-0.234549,0.332334,9,0.111111,0.311985,0.36199,0.409669,0.391704,0.252882,0.462459,0.431191,0.402497,0.348017,9
-203.856,0.999679,0.129048,5,31,0,211.151,-0.51402,0.701523,1.41932,2.20295,-1.08936,-1.30446,-0.228797,0.724307,-0.927431,-0.514066,0.464108,9,0.111111,0.45303,0.536111,0.624429,0.265106,0.246117,0.349735,0.455651,0.280003,0.320255,9
-203.092,0.998167,0.131783,5,31,0,205.95,-0.738967,0.0814665,1.49267,-0.00124912,0.560651,-0.458419,1.01079,0.794457,-0.275952,-0.059833,0.775109,9,0.111111,0.337194,0.603009,0.323018,0.424482,0.250811,0.511125,0.469245,0.27831,0.313169,9
-203.942,0.91719,0.134179,5,31,0,213.475,-0.100681,0.202833,1.01341,1.19211,-0.974516,-0.477588,-0.0397237,1.00441,-0.949411,-0.232876,0.489918,9,0.111111,0.499673,0.597679,0.61854,0.359367,0.417107,0.470001,0.596619,0.362203,0.446513,9
-202.881,0.997799,0.118236,4,15,0,207.366,-0.354948,-0.1705,0.748885,0.752256,-1.08479,-1.53909,-0.443197,1.46499,-1.23491,0.0599203,0.616982,9,0.111111,0.386952,0.526749,0.527268,0.264202,0.213402,0.347875,0.633886,0.246593,0.421169,9
-200.435,0.965369,0.120324,5,31,0,212.356,-0.0531823,-0.36195,0.788003,-0.320254,-0.952894,-1.14015,-0.72675,-0.798516,-1.09254,-1.18932,0.744679,9,0.111111,0.420013,0.630329,0.427595,0.318043,0.288593,0.355631,0.343481,0.295926,0.281133,9
-197.699,0.998597,0.115601,5,31,0,202.287,-0.372929,0.0978104,0.968106,0.165742,-0.142747,-0.625598,0.578859,0.626241,-0.895871,-0.638883,1.16249,9,0.111111,0.435554,0.679719,0.455058,0.36845,0.249706,0.574439,0.587846,0.195546,0.246824,9
-198.772,0.981889,0.117785,5,31,0,203.476,-0.131541,-0.0654842,0.179375,0.744174,-0.459689,-1.0137,-0.36281,0.122456,-0.845393,-0.108889,0.822828,9,0.111111,0.453777,0.504013,0.617933,0.375244,0.275749,0.394109,0.492305,0.304247,0.44494,9
-199.405,0.994535,0.116519,5,31,0,202.381,-0.344543,0.30122,1.78121,0.346335,-0.586303,-0.983866,0.547518,0.184556,-0.954526,-0.301652,0.570987,9,0.111111,0.456969,0.662064,0.463368,0.336414,0.287754,0.492021,0.440492,0.2912,0.373605,9
-200.002,0.996757,0.117844,5,31,0,201.685,-0.410765,0.810257,1.37012,0.200581,-0.541132,-0.727316,0.178075,0.755407,-0.329929,-0.399137,0.45349,9,0.111111,0.489171,0.552449,0.420724,0.341602,0.322874,0.418238,0.482958,0.363459,0.356229,9
-199.445,0.996275,0.119627,5,31,0,203.861,-0.0923397,-0.384926,0.687729,0.0207484,-0.35987,-1.35935,-0.737605,0.973902,-0.646495,-0.420574,0.589077,9,0.111111,0.420897,0.577565,0.479981,0.424499,0.29047,0.371253,0.61807,0.383865,0.415788,9
-200.511,0.992679,0.121314,5,31,0,203.938,-0.152302,0.0865618,0.0302646,0.509686,-0.741179,-1.18741,0.734164,-0.23634,-1.38646,-1.05295,0.76728,9,0.111111,0.478542,0.467775,0.559411,0.327174,0.256665,0.60133,0.417355,0.228622,0.276837,9
-203.911,0.957411,0.122242,5,31,0,211.68,-0.284374,-0.28386,1.66438,0.754979,0.0811708,-1.88411,-0.820916,1.22509,-0.419481,-0.376215,0.239777,9,0.111111,0.412792,0.528645,0.474186,0.434157,0.323848,0.381966,0.502344,0.404932,0.407434,9
-202.883,0.990639,0.115905,5,31,0,209.529,-0.306364,0.785659,1.67325,0.147028,-0.510262,-1.15011,-1.26997,1.12189,0.516071,-0.12645,0.5183,9,0.111111,0.525189,0.636656,0.442713,0.361045,0.288544,0.27596,0.568347,0.49028,0.408081,9
-204.259,0.975999,0.116381,5,31,0,208.195,-0.604836,0.79701,1.61577,0.615477,-0.981593,-0.39156,-0.626119,0.839367,-0.366857,0.0357701,0.265414,9,0.111111,0.402924,0.456116,0.391388,0.29622,0.329873,0.316259,0.405631,0.331324,0.35541,9
-204.641,0.994485,0.113959,5,31,0,212.297,-0.216063,-0.792751,1.07482,0.999246,-0.247342,-1.16944,-0.898466,0.807582,0.841006,-1.77009,0.642798,9,0.111111,0.326152,0.616525,0.604978,0.40732,0.275324,0.311397,0.575188,0.580429,0.205238,9
-203.715,0.999735,0.115168,5,31,0,211.111,-0.164037,-0.435591,0.338461,0.459936,-0.509927,-1.49359,0.0184679,0.933676,-2.32672,-2.43757,0.466459,9,0.111111,0.409212,0.49846,0.512623,0.400857,0.297186,0.461222,0.567457,0.222812,0.213986,9
-205.274,0.992437,0.117416,5,31,0,212.519,-0.641278,0.568681,0.442799,0.572151,-0.512255,-0.546451,-0.89987,-0.0279979,0.270618,0.0691709,0.326649,9,0.111111,0.388049,0.378331,0.388319,0.308188,0.305811,0.281867,0.342894,0.365196,0.350081,9
-203.916,0.994592,0.118215,5,47,0,212.266,-0.584733,0.911605,0.880404,0.511511,-0.173035,-0.0605479,-0.656042,0.0635011,0.0247517,-0.122845,0.319198,9,0.111111,0.427086,0.424651,0.396168,0.345254,0.353415,0.31128,0.362515,0.359662,0.348885,9
-201.397,0.998131,0.119439,5,47,0,206.822,0.0516322,-0.186593,1.06891,0.693796,-0.916564,-1.73366,0.584604,0.794348,-1.47897,-0.995664,0.522175,9,0.111111,0.488551,0.647894,0.602026,0.394849,0.298669,0.588289,0.614536,0.32725,0.385024,9
-206.072,0.961153,0.12138,4,15,0,210.82,-0.448272,-0.175995,1.42405,0.359025,-2.15207,-1.17742,0.479953,-0.442347,-1.20725,-0.909003,0.266013,9,0.111111,0.378695,0.482643,0.412712,0.264881,0.318324,0.42053,0.362174,0.316605,0.334015,9
-202.978,0.99996,0.11593,5,31,0,213.115,-0.416108,0.00269345,0.707308,0.651806,0.617265,-1.42734,-0.132021,1.39498,-0.055647,0.266124,0.46873,9,0.111111,0.397751,0.47887,0.472381,0.468348,0.252533,0.382727,0.559162,0.391219,0.427669,9
-203.126,0.998378,0.118159,5,31,0,207.596,-0.230183,0.194549,1.47673,-0.461891,-1.35758,-1.60249,-0.771357,1.13633,-1.47554,-1.13807,0.394103,9,0.111111,0.461698,0.587054,0.398381,0.317516,0.296978,0.369543,0.554198,0.307528,0.336551,9
-204,0.987524,0.120091,5,31,0,209.827,-0.317565,0.562536,1.50315,0.410523,0.066569,-1.53947,-2.2464,0.590193,-0.470165,-1.3049,0.385762,9,0.111111,0.474881,0.5652,0.460284,0.427542,0.286707,0.234308,0.477542,0.37779,0.305563,9
-203.627,0.978748,0.119861,5,31,0,208.628,-0.30444,0.361952,1.91521,0.502142,-0.704018,-0.93867,-0.792921,0.0695117,-0.612665,-1.71534,0.276757,9,0.111111,0.44911,0.556164,0.458727,0.37771,0.362571,0.371944,0.429179,0.38367,0.314498,9
-198.792,0.996775,0.117905,4,31,0,207.147,-0.301181,0.0500265,0.90658,0.716423,-0.886645,-0.607482,0.699882,0.0729877,-1.20626,-0.804695,0.800321,9,0.111111,0.435083,0.604529,0.56763,0.266827,0.312735,0.564378,0.439604,0.219843,0.279852,9
-199.256,0.990245,0.119479,4,31,0,201.251,-0.352981,-0.0409657,0.598658,0.134176,-0.687825,-0.680744,0.166786,-0.194994,-1.04037,-0.662751,0.637122,9,0.111111,0.406349,0.507109,0.433522,0.311909,0.312878,0.438632,0.38291,0.265842,0.315348,9
-202.694,0.995167,0.119767,4,31,0,205.788,-0.395393,-0.14834,1.31582,0.0787723,0.327426,-1.0617,1.20438,-0.34521,-1.50944,-0.659294,0.41721,9,0.111111,0.387631,0.53832,0.410348,0.435662,0.301883,0.526746,0.368323,0.264026,0.338394,9
-203.056,0.995121,0.121017,4,31,0,206.857,-0.314033,-0.0417624,1.26737,0.29915,-0.536377,-1.56333,0.479199,-0.497084,-2.12013,-1.12927,0.321434,9,0.111111,0.41886,0.523319,0.445745,0.380732,0.306498,0.460085,0.383714,0.269824,0.336927,9
-203.514,0.996443,0.122256,5,31,0,209.911,-0.295432,-0.1761,0.704315,0.410224,-0.803628,-0.870895,-1.07721,1.9707,-0.235541,1.11478,0.565901,9,0.111111,0.402493,0.525762,0.484184,0.320777,0.31254,0.288018,0.694191,0.394431,0.583078,9
-201.619,0.997112,0.123758,4,31,0,207.993,-0.478608,0.362164,0.989789,1.01665,-0.80055,-0.601176,-0.448392,2.16428,0.114226,0.104321,0.652234,9,0.111111,0.439697,0.541645,0.545992,0.268793,0.295105,0.316249,0.717686,0.400326,0.398776,9
-201.997,0.978884,0.125398,5,31,0,205.308,-0.454781,0.364535,1.03993,1.10161,-0.703239,-0.412299,-0.26719,2.11807,0.284934,0.139565,0.536913,9,0.111111,0.435595,0.525869,0.534119,0.303147,0.337121,0.354747,0.664283,0.425118,0.406164,9
-200.525,0.988006,0.123362,5,31,0,205.74,-0.526481,0.621728,0.702327,0.831698,-0.0787637,-0.453565,0.565405,1.4228,-0.4129,0.460358,0.532597,9,0.111111,0.451317,0.461968,0.479132,0.361599,0.316901,0.4439,0.557568,0.321608,0.430136,9
-200.372,0.994959,0.123158,5,31,0,206.654,-0.0534556,-0.400384,1.11432,0.309693,-0.986311,-0.870301,0.542205,-0.151867,-1.60666,-1.39011,0.807537,9,0.111111,0.406904,0.699812,0.549001,0.299446,0.31946,0.594933,0.45609,0.205724,0.235769,9
-201.641,0.968471,0.124328,4,15,0,205.186,-0.119513,-0.666582,0.0327377,-0.0237447,-0.0259412,-1.06855,0.242775,1.00113,-1.54405,-0.66655,0.849045,9,0.111111,0.335041,0.477087,0.465138,0.464674,0.263712,0.52164,0.674913,0.193024,0.335047,9
-202.181,0.991148,0.120295,5,31,0,207.985,-0.387015,0.280519,0.153678,0.0958419,-0.441946,-0.696062,-0.887152,-0.320523,-0.753977,-0.818265,0.497469,9,0.111111,0.438448,0.422977,0.415971,0.352774,0.324474,0.303995,0.366685,0.318192,0.311294,9
-204.351,0.996541,0.120693,5,31,0,207.021,-0.56871,-0.764344,1.42534,-0.234705,-0.396661,-0.442756,0.867155,1.35259,-0.475036,-0.88868,0.438965,9,0.111111,0.288182,0.514237,0.338108,0.322386,0.317981,0.453123,0.506257,0.314916,0.277117,9
-201.17,0.999983,0.122124,5,31,0,206.616,-0.190708,-0.107418,0.959151,1.44906,-0.682421,-1.64103,0.325664,-0.328265,-1.07366,-0.45089,0.488389,9,0.111111,0.439505,0.56899,0.626446,0.371919,0.270484,0.492086,0.413133,0.32848,0.398692,9
-202.926,0.994301,0.124233,5,31,0,205.407,-0.534862,-0.193558,1.9677,-0.0811951,-0.0302808,-0.225561,0.97741,1.24501,-0.264424,-0.482734,0.476114,9,0.111111,0.348187,0.599165,0.360425,0.366032,0.344737,0.482631,0.514472,0.340569,0.317627,9
-202.362,0.995335,0.125231,5,31,0,207.551,-0.567891,0.444594,1.05346,1.44632,0.287616,-0.13881,-0.74433,-0.214869,-0.698615,-0.493198,0.386749,9,0.111111,0.402287,0.45997,0.497868,0.38778,0.349423,0.298226,0.342766,0.30194,0.318943,9
-205.519,0.991217,0.12643,4,31,0,209.083,-0.558908,0.72223,1.15677,1.21946,-0.400211,-0.130738,-1.34745,-0.966264,-1.18251,-0.62082,0.287205,9,0.111111,0.413023,0.443572,0.44802,0.337635,0.355155,0.27971,0.302288,0.289352,0.323614,9
-205.917,0.997251,0.126806,5,31,0,210.117,-0.421266,1.59019,2.06371,0.624232,-0.605132,-1.53062,0.48658,1.57806,-0.202245,-1.84309,0.500489,9,0.111111,0.592571,0.648305,0.472816,0.326485,0.233738,0.455682,0.591105,0.372271,0.2069,9
-204.023,0.981213,0.12838,5,31,0,210.506,-0.556426,-0.682374,0.812004,0.816716,0.0615654,-0.83913,0.767584,-0.185788,-0.836008,-1.6919,0.365007,9,0.111111,0.308851,0.435354,0.435777,0.369595,0.296773,0.431373,0.348818,0.29701,0.236136,9
