# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1929026750
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_sigma.1
-209.507,0.995357,0.0774379,6,63,0,214.404,-0.61051,1.36377,0.350076,0.531781,-0.68271,0.418872,0.999508,-2.66082,-6.01726,-0.572888,-1.89124,-1.37494,-0.116472,2.17811,-0.706197,-0.684215,-8.98791,1.14386,-0.00796285,0.638243,-0.640866,0.560712,0.701809,-1.56545
-207.722,0.996813,0.0784509,5,31,0,214.977,-0.594164,0.515001,0.206693,1.17224,-0.804912,-0.333336,0.102274,-1.31367,10.1305,-1.04054,2.04453,-1.29526,1.7131,-0.771053,0.245587,-1.33345,-11.0935,-0.251691,-1.02303,1.71389,-0.948926,-0.206154,-1.24868,-0.809887
-207.404,0.999535,0.0796764,5,31,0,209.565,-0.570814,0.429091,1.17751,0.878806,-0.416204,-0.942424,0.691283,-0.905539,-4.55829,-0.105062,-1.32826,1.20158,-0.892186,0.14556,-0.907808,-0.215758,-0.223661,-0.605544,1.5078,1.73773,-0.420704,-2.29276,2.03191,2.30533
-208.211,0.970149,0.0813108,5,63,0,212.837,-0.595883,0.476532,1.1323,0.977494,-0.445453,-0.89781,0.768909,-0.724136,-10.7143,0.970419,-0.958067,1.11481,-0.48527,0.986235,1.54552,0.775048,1.22013,-0.684276,1.81699,2.08595,-0.709571,-3.02464,3.40782,4.84658
-205.675,0.999629,0.0786073,5,63,0,213.094,-0.676768,0.607061,1.11282,0.360212,-0.451204,-0.377115,0.491774,-0.717743,8.46999,-0.774609,0.365466,2.18166,-0.131433,-2.94699,1.77644,0.273709,-5.57401,-0.600098,1.27334,1.16082,-1.0125,-1.39609,-0.0710603,-0.417208
-208.311,0.98834,0.0802123,5,31,0,209.882,-0.734094,1.21007,0.529255,-2.08059,0.713488,0.341458,0.997303,-0.749484,0.0220764,0.377148,-1.27724,-0.0221074,-0.841601,-0.620286,1.21111,0.445679,3.0835,0.572189,-1.33007,-2.04966,1.97537,1.36271,2.98468,0.883393
-207.242,0.99885,0.0801679,5,31,0,211.774,-0.723598,1.46681,0.390636,-1.29734,0.229791,0.0807696,1.1767,-0.940221,0.712565,0.859746,-0.23945,2.21278,-1.92487,-1.13979,0.14735,-0.272244,-1.08061,0.963031,-1.5426,-1.06967,0.536622,0.217305,2.80325,-0.403449
-209.511,0.995068,0.0816575,5,63,0,213.074,-0.663099,0.385388,-0.78302,-0.460107,-0.140674,0.343567,1.51094,-1.65667,5.68599,-2.15832,-1.41156,1.23268,-0.673289,0.286339,0.0272384,-0.253984,-7.68715,-0.283966,-2.23898,-0.222705,-0.072452,0.682861,1.65134,0.282729
-212.344,0.990396,0.0825911,6,63,0,216.995,-0.508087,-1.40248,-1.01109,-1.00272,0.173862,-1.03132,1.69377,-3.6065,9.66239,-2.40251,0.276713,-0.136981,0.391899,-1.92379,-0.444724,-0.41278,-4.13707,-1.49202,-1.1343,-0.959694,0.222983,-0.957218,1.64175,-0.921843
-207.448,0.999004,0.082824,5,63,0,216.316,-0.497253,0.10843,0.205059,0.749969,-1.41154,-0.403079,0.639121,-1.24843,-2.65845,-2.60995,-2.12745,-1.25939,1.41938,-1.09827,2.28494,-1.27461,-1.81432,-0.724844,-0.768866,1.32665,-1.75254,0.039801,1.38982,0.211993
-204.684,0.999232,0.0843389,5,31,0,208.425,-0.389364,0.595653,0.5018,-0.759333,-0.963611,-0.395509,-0.108227,-0.24577,1.11578,0.482153,0.0776856,-1.16294,2.2253,-0.45853,-1.07295,0.855232,-2.34668,0.518552,2.09626,-0.0509464,-3.13774,-0.199315,-1.88686,2.20829
-205.739,0.982593,0.0858982,4,31,0,207.509,-0.45775,0.411195,0.610074,0.295089,-0.752756,-0.803223,0.0887985,-1.33018,1.62729,0.316156,0.111447,-1.07337,-0.974052,0.391909,-0.830111,0.684805,-2.39552,-0.200687,0.166238,0.782529,-0.591563,-0.624181,-0.195562,-1.40451
-209.513,0.99193,0.0849223,5,31,0,210.313,-0.374185,0.615601,-0.631644,-1.62852,-0.328979,-0.653185,-1.26948,-2.33127,0.732255,0.726827,-0.0628043,-0.0944618,0.555382,0.650835,-0.878269,0.37548,-0.382108,0.407947,-0.958149,-1.47405,-0.0768764,-0.236892,-1.55896,-1.06335
-211.52,0.997238,0.085357,5,31,0,213.492,-0.354009,0.336958,-0.482102,-1.51372,-0.779097,-0.974106,-1.64704,-3.47471,0.512352,-0.964367,0.633594,0.607511,-1.12303,-0.815813,-0.894547,-0.65215,4.38751,0.266152,-0.561392,-1.45773,-0.691648,-0.814823,-1.65281,-1.25319
-209.974,0.999015,0.0865909,5,31,0,212.759,-0.455085,0.440162,0.0268767,-1.24485,-0.545768,-0.943831,-1.75107,-2.06904,-3.59895,0.166688,1.31233,0.821591,0.649207,0.323687,0.496396,1.12654,-9.5234,0.115571,-0.42177,-1.06035,-0.337989,-0.67398,-2.78535,0.184704
-213.667,0.996497,0.0881017,5,31,0,217.847,-0.582518,0.640025,-1.20565,0.287083,-0.627545,-1.55822,-1.97434,-3.71794,0.787007,-0.229303,2.05586,-1.97721,-0.0774968,0.692083,-0.411879,0.750024,-12.2642,0.557475,-1.33721,0.323987,-0.601679,-1.5235,-2.1414,-0.599846
-215.632,0.997595,0.0892277,5,31,0,220.009,-0.1856,2.3776,-0.151385,-1.35932,-0.210348,0.743573,-2.16278,-1.734,1.17411,-0.0701419,1.59555,-0.229561,0.485815,1.6996,1.961,1.11928,11.3161,2.50546,-0.265136,-1.04745,0.516172,2.61363,-3.05441,2.23996
-213.147,0.998604,0.0905269,5,31,0,219.21,-0.392511,2.5374,0.205725,-1.55521,-0.245172,0.894413,-1.55403,-2.14182,-14.4577,-0.205415,1.09453,-0.00738598,-0.155327,-0.151551,2.70555,-0.699581,1.4978,2.42045,-0.0941044,-1.37666,0.0450199,1.68335,-2.17293,0.0776016
-207.565,0.994047,0.0919903,5,31,0,215.559,-0.489786,1.25145,0.923573,-0.0713413,0.631433,-1.02068,0.583029,-1.86351,0.221387,2.95067,-0.198252,-1.41704,0.142891,1.76446,-2.92413,-0.861121,0.528815,0.934839,0.568547,0.183283,1.05204,-0.864206,0.580971,-1.48247
-203.666,0.998227,0.0927274,4,31,0,209.79,-0.670444,0.404766,0.565269,-0.547351,0.135059,0.0506956,0.230599,0.118699,-8.32913,-1.34459,-1.32385,-0.634257,-1.91527,2.25653,-1.49996,0.482897,2.66219,-1.42242,2.33975,0.0323198,2.03804,1.78101,-0.177008,0.322966
-207.521,0.92623,0.0941347,5,63,0,212.035,-0.992842,1.08003,1.13923,0.200924,-0.364521,0.415411,0.719346,-0.648018,2.68363,-1.92224,-2.70723,0.553902,-0.195755,-0.577624,0.187163,0.768595,-15.9466,-0.338995,-0.37642,0.745468,-1.9493,-0.0429287,-2.66944,-5.67718
-207.781,0.944656,0.0844439,5,31,0,214.424,-1.4455,0.765353,1.36531,-0.973718,0.643064,0.653795,1.05599,0.00491077,6.84963,1.2528,-2.40087,0.0945409,1.57174,-1.17471,-0.447114,1.41671,-5.78571,-3.17546,2.4527,-1.40631,0.187043,-0.414285,1.50453,-1.62325
-209.137,0.797316,0.0782323,5,31,0,212.154,-1.53023,1.51213,0.903383,-0.292507,0.428789,0.628466,1.0603,0.354187,0.417938,-1.11736,2.07392,-1.15748,-0.677927,0.942695,-0.65164,0.171345,11.7937,5.32621,-0.551986,-0.471887,-1.4321,2.35638,18.0008,23.1801
-206.368,1,0.0564181,6,95,0,212.202,-1.08862,0.641625,1.03903,-0.494506,0.519051,0.509564,0.691581,0.18371,12.617,1.23691,0.385902,-2.02797,-1.01036,-0.486589,-0.875765,0.495915,11.0043,-1.94623,5.83969,-0.377917,3.06422,4.91904,5.93914,10.6687
-206.521,0.996311,0.0575238,5,31,0,207.769,-1.09242,0.748887,0.35722,-0.786893,-0.00215402,0.168127,0.25086,0.451239,-3.07173,-0.195635,0.0285992,-0.385786,1.54133,-0.613915,0.376412,-0.168337,-18.9569,0.651952,-6.69562,-1.38078,-3.89962,-2.39657,-13.5951,-5.45063
-206.411,0.988439,0.0582748,4,15,0,208.935,-1.06035,0.685647,0.422828,-0.463434,-0.151032,0.374271,0.615667,0.384565,3.6713,-0.258076,1.69521,0.944854,0.712306,-0.00990989,0.387139,-0.799525,1.87273,-0.45867,-4.57721,-0.398521,-5.463,4.97101,11.719,6.89878
-207.394,0.997843,0.0582488,6,95,0,211.008,-1.21601,1.31718,1.22402,-1.4322,0.645834,0.23367,0.695421,-0.00836811,-5.17012,0.963058,1.01197,-0.631817,1.47105,1.15904,-0.216072,-1.03099,-6.17418,1.2906,3.18017,-1.95988,1.87401,-3.50806,-3.10976,0.379424
-206.145,0.996544,0.0591462,5,31,0,208.397,-1.02922,1.44088,0.858223,0.0675758,0.253245,0.743082,0.909627,-0.319792,-6.1613,0.66456,-0.384833,-1.38875,0.744971,0.395932,0.867381,-0.276425,0.0703957,1.14365,-1.32438,0.728546,-0.317357,3.25644,1.58438,-0.193557
-210.143,0.892072,0.0599172,6,63,0,214.799,-0.900974,-0.224297,0.799653,-0.828807,1.19991,0.734075,0.905843,-0.951593,-6.02131,1.66978,-0.760599,0.809749,-0.0643144,1.77416,0.513646,1.20944,-11.5605,-2.27107,-1.20572,-0.599323,2.10273,1.30285,-0.859024,-2.04645
-208.08,0.999642,0.0509852,6,63,0,212.35,-0.949194,2.33154,1.32386,-0.61472,-0.193756,0.113177,0.780754,-0.608816,0.194725,-1.47304,-0.70286,-0.680521,1.64053,1.60499,1.9425,0.573971,-8.579,2.96336,0.861283,-0.332621,-1.39942,-1.22657,-1.27575,-1.29232
-209.131,0.992769,0.0519325,6,63,0,213.776,-0.609177,-0.413451,0.889572,-0.147474,0.925877,0.392668,1.53368,-1.46849,6.04849,-1.50558,-2.65119,0.374607,-1.62277,-0.761034,-0.0379996,-0.156724,3.85775,-1.3466,0.201882,0.177618,1.54244,1.08363,2.55052,1.35808
-208.99,0.994039,0.052289,6,127,0,212.216,-0.343638,0.233333,-0.208296,-0.917871,-1.0609,0.530226,-0.635893,-2.71798,3.00825,0.769009,-0.97067,0.227889,-1.3642,-0.705233,-2.26527,0.533455,6.1405,0.0875924,-0.368061,-0.798919,-0.893691,0.950759,-0.609074,-1.01537
-209.511,0.999911,0.052753,5,31,0,210.114,-0.332874,0.517317,-0.133029,-1.08767,-0.974611,0.921332,-0.750927,-2.47811,-1.73348,0.636136,0.292211,0.029957,0.458716,0.552123,-0.102379,0.450868,7.02804,0.348742,-0.322524,-0.939278,-0.762746,1.52897,-0.743168,-0.791976
-209.555,0.999044,0.0537316,6,63,0,214.517,-0.458455,1.52035,0.625996,1.19428,-0.877879,-1.68893,0.793661,-1.81532,3.07811,0.0226713,1.36353,0.268456,1.32285,-1.94553,2.86929,-0.220383,0.48324,1.25933,0.233638,1.52646,-0.709054,-1.73154,1.14194,-0.882796
-211.798,0.997333,0.0546408,6,63,0,217.942,-0.477847,-0.202694,-0.666567,-1.97731,-0.607871,1.36445,-0.831564,-1.97472,1.70667,-1.72187,1.39625,2.03482,2.47479,-0.411381,-0.940129,-0.162792,-5.03702,-0.633133,-1.35257,-1.80488,-0.42144,2.29462,-1.63696,1.16796
-210.864,0.994379,0.0554011,6,63,0,215.927,-0.454062,1.65207,1.15939,0.688273,0.249629,-0.143048,1.53244,-3.1004,4.46327,0.312234,1.18949,1.72582,0.543683,-2.33414,1.5369,0.501898,2.52987,1.54086,1.02625,0.768,0.353036,0.0334756,1.55151,-1.20841
-208.524,0.999012,0.0558943,5,31,0,213.058,-0.734756,1.17887,1.28218,-0.275014,-0.497879,-0.485661,0.707934,-1.72068,5.70219,1.48771,0.877299,0.992929,0.56346,0.142375,2.48935,-0.816001,-15.3166,0.608263,0.533232,-0.0613087,-0.610934,-0.76078,-0.407371,-3.11246
-205.364,0.999515,0.0568114,6,63,0,209.352,-0.433384,0.579701,0.508926,0.118146,-0.433801,-0.418452,0.0513407,-1.30109,8.03047,-0.880544,-1.79557,-0.280024,0.629941,1.12646,-1.82619,-0.489963,1.13535,0.0522035,0.0572906,0.610112,-0.0451259,0.277076,-0.118632,-1.67366
-205.679,0.998008,0.0577815,5,63,0,211.356,-0.430313,0.390294,0.66563,0.324544,-0.486469,-0.364728,-0.0108626,-1.35477,-0.846102,2.64081,-2.14012,-1.72121,0.64517,-0.710639,0.935614,0.11467,1.30489,-0.181185,0.352329,0.814624,-0.126944,0.386576,-0.279298,-1.46053
-210.446,0.998066,0.0586161,6,127,0,212.51,-0.0100784,1.2101,-0.566326,-2.08972,-1.20605,-1.63165,-0.8945,-0.473758,2.08949,-0.83782,-1.49572,-0.706983,-0.127663,0.449361,-0.991617,0.645873,-8.30822,3.22286,-2.11348,-1.78715,-1.31418,-4.32269,-4.0304,9.62851
-208.828,0.971453,0.0594597,6,63,0,214.852,-0.0575758,-0.237278,-0.368332,-1.84488,-0.622008,-1.05907,-1.0419,-1.25254,-5.48143,-3.40023,0.678804,0.906503,1.11117,1.37112,0.0167904,0.606156,11.1336,-0.568042,-0.377185,-1.41484,0.523639,0.521413,-0.66025,-4.20995
-206.194,0.998662,0.057789,5,31,0,210.074,-0.121135,0.89267,0.0768947,-0.627287,-0.858342,-0.591507,-0.00728742,-0.187125,10.8066,0.563511,-0.179063,-1.12504,-0.024878,-0.106455,2.23826,0.129464,14.5593,3.09102,1.14106,0.545864,-1.43686,0.703964,7.01515,0.816783
-207.074,0.985249,0.0586682,5,31,0,210.569,-0.139237,1.24767,0.20728,-1.21849,-0.995294,-0.527868,-0.371267,-0.868381,-9.66727,-0.00984133,-0.10028,-0.545771,-0.175281,-0.754016,-1.99076,0.767159,14.2083,1.87426,0.772499,-0.630988,-0.414077,1.78941,0.971586,-2.69755
-207.608,0.998593,0.0582937,6,63,0,209.577,-0.352995,-0.808393,-0.132064,-1.05431,-0.505297,-1.09369,-0.0103457,-0.546769,2.76359,0.56871,-0.106683,-0.942934,-1.4006,-0.0221239,-0.431438,0.702159,-9.16632,-3.46111,-2.03461,-0.51392,-0.102222,-3.29114,0.697613,3.59712
-208.671,0.999984,0.0591612,6,63,0,210.689,-0.44219,-0.575393,0.67479,-0.0502066,1.03567,-0.933316,0.149782,-2.74502,5.93356,-1.36363,-0.495597,-0.8808,-0.178654,-1.02705,0.215083,-0.302106,0.48362,-0.766111,0.487163,0.0611437,1.21839,-0.723785,0.0840084,-0.974389
-208.434,0.999283,0.0601655,6,63,0,211.459,-0.57093,0.917068,-0.298714,-0.0272967,-0.946464,0.181143,-0.270552,-2.23927,2.53662,-1.01846,-0.414935,1.35176,2.03613,0.697331,-0.310693,-0.0195728,-10.31,0.603948,-0.864877,0.1349,-0.893677,0.446157,-0.908828,-0.845191
-208.84,0.999492,0.0611101,6,63,0,210.397,-0.378391,0.30338,-0.301438,0.421222,-0.847105,0.137727,-0.259098,-3.50012,7.58868,-1.27213,0.215533,0.316253,0.543891,-0.226741,0.193112,-0.15581,4.59187,0.23041,-0.385496,0.477597,-0.768233,0.297867,-0.247387,-0.990652
-211.673,0.998343,0.0620811,6,63,0,213.422,-0.562931,0.396586,-0.328837,2.29149,-1.1875,-0.975131,0.423631,-2.5145,-1.61376,-0.0291012,0.324408,0.260191,0.303377,-1.07934,0.94749,0.927622,-9.31001,0.135811,-0.746535,2.44092,-1.13954,-0.88582,0.107736,-0.820601
-209.962,0.999721,0.0629452,6,63,0,215.346,-0.433861,0.600584,0.130207,-0.0650092,1.87466,0.285114,0.08655,-1.451,-7.36613,0.0303414,-1.04959,2.61071,-1.06312,-0.873034,0.103057,-0.378614,7.30977,0.125359,-0.566845,0.339696,3.2915,1.55522,-0.0182225,1.84101
-211.924,0.987261,0.0639507,6,63,0,215.402,-0.525291,1.58043,-1.39756,0.08689,-0.911029,0.191591,0.28179,-4.39842,0.773427,0.220746,-0.935361,0.0317842,-2.94382,-0.377171,0.140831,-0.289472,-5.86288,1.54231,-1.45437,0.106602,-0.892016,0.227683,0.236268,-0.990093
-209.564,0.999076,0.0637139,5,63,0,215.671,-0.394664,-1.27782,0.972183,0.513362,-0.204988,0.0949513,0.0884371,-0.938242,-3.71612,-1.17874,2.05547,-0.885655,0.585247,-2.42899,-1.32443,-1.04791,7.48487,-3.198,1.68519,1.35937,0.5924,2.27642,0.554141,3.0573
-206.13,0.998931,0.0646527,6,63,0,211.743,-0.327095,1.67839,0.149431,-0.901645,-0.348049,-0.514876,0.00508683,-0.876184,4.00837,-0.240219,-0.77459,-1.44282,0.635528,0.679952,-2.77275,-1.20047,8.10759,2.27356,-0.388409,-0.352542,0.509988,0.586672,0.951005,-1.02115
-207.14,0.997691,0.0655821,5,31,0,208.396,-0.376755,1.45485,0.876932,-0.376026,0.0708094,-1.30855,-0.363093,-0.949344,4.14849,1.26567,-0.67251,-0.52456,-0.0658974,0.66339,0.3306,-0.225484,0.330016,1.63869,1.47009,0.245582,1.25515,-2.2377,-1.74338,1.74174
-207.544,1,0.0663891,6,63,0,209.61,-0.62547,-0.0468973,-0.0268022,0.100702,-0.11646,0.259036,1.10911,-1.40245,-0.958893,-0.850493,0.821517,-0.733156,-1.02118,1.56115,-0.849903,-0.0274153,-4.15061,-0.965828,-1.41613,0.464595,0.0385423,0.832339,1.45801,-0.119604
-208.045,0.998604,0.0674378,6,63,0,210.463,-0.310167,0.513854,0.998486,-0.279163,0.68039,-0.780463,-0.496031,-2.00118,5.07316,0.994327,0.990506,-0.767299,-1.50276,-0.985674,-0.226079,0.135952,9.09719,0.276262,0.973565,-0.0227019,1.24173,-0.15377,-0.406364,-1.23505
-207.242,0.999615,0.0683473,6,63,0,209.96,-0.552447,0.0710675,1.2412,-1.10104,-0.313176,-0.697037,-0.308334,-0.816144,5.62025,0.398199,0.337963,0.514923,1.65111,-0.527546,-1.49767,-0.563243,-11.2244,-1.33277,2.10516,-0.734485,-0.158329,-1.61981,-4.08551,1.77047
-205.981,0.999329,0.0693682,6,63,0,209.287,-0.381009,1.55962,0.414894,-0.276802,-0.576232,-0.478012,0.355535,-0.897565,-0.492727,0.338093,2.03375,-0.617201,-0.382211,-1.16134,1.09064,0.913164,9.53823,1.89774,0.154439,0.396877,-0.199393,0.383101,2.40893,-0.258346
-205.236,0.994944,0.0703648,5,31,0,208.94,-0.372884,0.981193,0.773465,-0.445138,-0.403349,-0.611385,-0.0821054,-1.0924,0.711221,2.43894,-1.1999,0.429996,-0.567252,0.541773,1.95724,-0.126288,4.89203,0.736405,0.969122,0.0936622,0.190716,0.0863045,-0.0976162,-1.65818
-210.719,0.996557,0.0708923,5,63,0,211.899,-0.492314,0.406669,0.664433,2.10159,-1.64846,-1.0408,-0.143136,-1.32633,0.897477,0.876742,0.350525,-1.10201,0.781168,0.11609,-0.418039,-0.0923287,-8.39667,-0.255212,0.155637,2.79566,-2.01474,-1.24665,-1.1926,1.08514
-213.002,0.997112,0.071593,6,63,0,216.925,-0.397052,-0.173502,1.07337,-1.94334,0.508182,1.67986,-1.08622,-3.55005,8.96641,0.189999,1.20078,1.55177,-1.65216,0.0599824,-0.653327,-0.0313489,3.82508,-0.247685,1.00078,-1.89391,0.588268,1.84404,-1.11187,-0.788009
-211.668,0.995592,0.0723545,6,63,0,218.583,-0.613912,-0.0742694,-0.678267,1.37233,1.03726,-1.41491,-0.296868,-2.51973,-8.66949,0.729968,-0.654877,0.854259,-2.38067,-2.57116,1.86735,-0.27596,-14.3651,-0.368353,-1.16585,1.50408,1.16556,-1.42935,-0.867532,-0.063233
-210.419,0.998505,0.0729495,5,31,0,217.06,-0.197481,0.779229,0.42829,-0.0195466,-2.23333,0.179607,-0.935312,-1.19811,8.0124,0.728251,1.32919,-1.63629,-2.42096,1.29012,0.0246242,0.961155,8.47982,0.688007,0.774521,0.627832,-2.52647,2.92691,-1.67336,1.20473
-209.515,0.9807,0.0738663,6,63,0,214.494,-0.57257,1.66708,-0.960558,-0.21687,-0.0148318,-1.19961,0.676385,-1.65316,-8.20537,-0.820433,0.108925,-0.369773,2.55286,-1.251,1.30558,0.635984,-9.32993,1.31801,-2.30626,0.0622335,0.222491,-1.44086,0.419454,-0.0462811
-209.191,0.995411,0.072815,6,63,0,212.889,-0.393093,-1.14116,1.11953,-0.636369,-0.957159,-0.19207,-0.48761,-2.62466,-10.174,0.108113,-1.28471,-0.541639,-1.29182,0.296779,1.74322,0.223176,2.54497,-1.35506,0.984147,-0.510026,-0.802248,0.153959,-0.552702,-1.0984
-208.707,0.999253,0.0733795,5,31,0,211.996,-0.464596,-0.612989,1.05252,-0.746033,-0.664589,-0.258494,-0.609777,-2.80749,6.57535,-2.50504,0.458676,0.182858,-1.25772,0.287021,0.454928,0.0145898,-2.55193,-0.798858,0.874641,-0.647835,-0.556021,-0.0407427,-0.796526,-1.10076
-209.832,0.998237,0.0743677,5,31,0,212.822,-0.485245,-0.879944,1.51255,0.686793,-1.21138,-0.885816,0.358323,-0.998901,-0.727355,-0.266064,-0.147806,-1.31215,0.376119,0.843737,-2.01726,-0.754616,-1.40795,-2.54872,2.57952,1.45845,-1.72331,-1.39862,0.873395,4.23949
-209.332,0.998671,0.0752472,6,63,0,214.21,-0.361828,-0.273949,-0.74587,-0.974177,1.13567,-0.0999439,0.467415,-1.9225,-0.525692,2.61267,-1.31373,0.696454,0.193988,1.31084,-1.18386,0.941145,7.76998,-0.651541,-1.29865,-0.734967,1.77057,0.670453,0.942487,0.295045
-206.249,0.999785,0.0761786,5,63,0,211.276,-0.5237,0.656538,0.647697,0.397811,0.321739,-0.443596,-0.252869,-1.03412,-4.49672,1.4728,2.28936,0.96509,-1.90884,-0.634323,-0.663767,0.602467,-5.65546,-0.0592808,0.0640314,1.05168,1.235,-0.262862,-2.52579,-0.443935
-207.997,0.994588,0.0772409,5,63,0,210.836,-0.634906,-0.484515,0.641341,0.53938,-0.449241,-0.931953,0.715044,-1.16261,3.84314,-0.752868,0.273026,-0.589431,-0.982655,0.592575,2.35608,-0.445683,-10.3622,-1.86907,-0.404829,1.07045,-0.536527,-1.86798,0.596601,0.425858
-210.222,0.99296,0.0777111,5,63,0,213.463,-0.679398,-0.459951,0.127037,0.45629,-0.49378,1.24589,1.11159,-1.33173,-8.82,-1.46716,-0.565555,0.8451,-0.608741,-1.54688,-0.3163,0.246243,-3.87361,-1.64625,-1.40529,0.864616,-0.633718,2.74796,1.21643,1.85836
-208.446,0.930715,0.0779919,5,31,0,216.565,-0.499316,-0.453471,-0.0867826,0.0224844,-0.32578,0.989307,0.691791,-1.67265,9.78705,0.536754,-0.15521,-0.989343,0.525235,-1.89982,-2.07793,-1.78969,1.91073,-1.10757,-0.895231,0.33243,-0.0710369,2.17029,0.861156,0.764018
-207.339,0.999295,0.0714345,6,63,0,209.682,-0.322604,-0.120338,0.398565,-0.868185,-0.560716,-1.48357,-0.372142,-0.525137,7.4935,2.00147,0.659403,0.332273,0.320592,-0.275277,0.183313,-0.160415,-11.0159,-1.6233,0.939701,-0.207817,-0.188631,-5.32361,-2.92755,5.854
-210.395,0.962756,0.0723707,6,63,0,212.048,-0.458693,0.130473,1.11505,-1.38941,0.379465,-1.40111,0.0946616,-3.46107,-3.06656,0.519387,0.398667,0.317527,0.883147,1.20088,0.916349,-0.562795,-1.09078,0.0411086,1.01401,-1.33795,0.450555,-1.29898,0.0405407,-1.28567
-209.228,0.998066,0.0695027,5,31,0,211.555,-0.476376,-0.0129358,0.542654,-1.84766,0.333053,-1.43687,0.150112,-2.33557,0.225236,-0.247477,-1.40229,0.0526382,-0.277429,0.436716,0.123751,1.17923,-3.38251,-0.299424,0.231056,-1.7129,0.554195,-1.2912,-0.034555,-1.48099
-210.392,0.999161,0.0702834,5,63,0,211.653,-0.404174,-0.370489,0.44216,-1.85537,0.14503,-1.47601,-0.0112188,-3.12725,5.00081,-1.07341,-0.402949,0.428111,-0.631502,0.197791,-0.576868,-0.364119,2.10976,-0.487767,0.321544,-1.7823,0.261747,-1.30999,-0.018918,-1.32963
-209.429,0.997978,0.0711795,6,63,0,214.423,-0.322963,-1.56477,-0.471596,0.354252,0.0492661,-0.781767,0.120288,-2.2479,-3.04374,0.926684,-0.0422394,1.37369,-1.18476,1.49018,-1.42065,-1.27668,6.90876,-1.88306,-0.74689,0.565879,0.400089,-0.274906,0.408374,-0.535847
-211.03,0.998064,0.0719565,5,31,0,213.263,-0.505102,-1.74818,-0.991246,0.800424,0.20458,-0.153583,1.0136,-2.34336,5.91823,-1.18251,-0.265747,0.233953,0.158723,-0.759458,-0.6715,0.897374,-3.26918,-2.12311,-1.49871,0.969564,0.392053,0.132845,0.987589,0.357855
-211.024,0.997953,0.0727447,6,63,0,213.217,-0.436314,-1.63258,-1.24772,0.539021,-0.00790753,-0.155394,0.829829,-1.91387,-6.60734,-0.914642,0.775657,0.869933,0.900259,0.0678897,1.09857,-0.300754,0.89999,-2.21156,-2.06123,0.816651,0.337203,0.425817,1.21548,1.4844
-211.672,0.98354,0.0735232,5,31,0,216.97,-0.237796,-0.163316,0.918758,-0.485409,-0.3477,0.27854,0.112812,-4.80321,-3.64818,2.38847,2.66679,-0.752621,-0.284547,0.355265,-1.31733,-0.472895,15.778,-0.177667,0.911658,-0.468355,-0.315179,0.340667,0.153946,-0.993617
-212.407,0.995972,0.0727801,4,31,0,216.914,-0.208978,-0.648428,0.542643,-0.214696,-1.18028,-0.197132,-1.16157,-4.13573,6.38888,0.770592,1.02278,-0.453374,1.13219,0.958652,2.53377,-0.803134,17.1162,-0.674765,0.534721,-0.180641,-1.11517,-0.0698421,-1.07672,-1.17904
-210.283,0.999018,0.0733418,6,63,0,216.648,-0.599828,-1.25964,-0.341483,0.556934,0.368154,-1.05397,0.208143,-1.6775,7.66097,2.55394,0.387895,-0.99363,1.24676,1.17014,2.63101,-0.0926642,-14.0497,-2.12778,-1.46323,0.865173,0.665101,-1.27476,-0.699348,0.988246
-212.13,0.994019,0.0742253,6,63,0,215.193,-0.361334,-0.09608,1.50967,-0.166623,0.912743,1.72037,-0.507915,-3.90012,8.16316,1.72317,0.784794,-0.596246,-0.480653,1.43923,-0.232639,0.213897,7.05147,-0.144382,1.46722,-0.1288,0.975767,1.84341,-0.491012,-0.784904
-209.989,0.999808,0.0745789,6,63,0,215.7,-0.530096,0.507829,-0.574991,-0.0120383,0.283194,-0.158597,-1.26839,-3.82896,1.54767,-0.116653,-1.70716,0.280142,-1.51674,-2.34977,1.34919,1.19597,-7.0691,0.439037,-0.67541,0.0225817,0.318957,-0.0984145,-1.37185,-0.824068
