# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2020433332
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_sigma.1
-206.08,0.979006,0.150766,5,31,0,210.114,-0.47335,0.736574,1.06827,2.91737,-0.100951,-0.487845,-0.468004,0.663232,-1.24949,-0.652577,-0.736212,-0.417763,-2.67231,-2.07833,1.76267,0.0252051,1.0126,-0.142484,-1.23575,-0.229086,1.62579,-2.56888,9.15172,1.09445,-0.908212,6.23019,0.554064,1.89738,-0.629954,0.035459,-0.976046,-0.261068,5.12836
-205.346,0.998181,0.147732,5,31,0,211.484,-0.304295,-0.485333,0.294078,-0.88303,-1.24782,-1.55421,0.149191,-0.343719,-1.31556,-0.729731,-1.10501,-6.11794,1.0153,-0.785993,4.20937,1.39564,3.25556,-0.521163,0.0382339,-1.10022,-0.419134,-2.75237,-12.9015,-0.9342,-1.86211,-3.25173,-1.56176,-0.830278,0.209839,-0.947943,-0.811463,-0.298775,-0.487705
-203.999,0.9963,0.148905,5,47,0,207.72,-0.437337,-0.208348,1.44269,1.38817,-0.371651,-0.96968,-0.0454683,1.24011,0.175204,-0.529527,-0.126033,7.68793,-2.16317,-0.223897,-0.886566,-2.43961,-2.16759,0.415962,-0.396976,-0.281244,-0.227342,-1.78981,0.377365,-2.20181,4.2594,6.49761,-1.68218,-8.21597,-0.121015,1.47528,2.83448,-0.00607226,19.4508
-205.389,0.998446,0.149665,5,31,0,207.153,-0.43772,1.13811,1.42665,-0.299983,-0.48612,-0.323314,0.549733,-0.63187,-1.31504,-0.241092,-1.28249,1.54229,-0.0128676,-0.384962,0.93811,0.706288,-2.16019,-1.22171,0.0272679,-1.30245,0.194883,1.86625,0.0346413,1.34279,0.064917,-2.09363,-0.277057,2.36125,0.590179,-1.23897,-0.945321,0.143913,-3.03712
-205.761,0.996847,0.150893,5,47,0,211.699,-0.309124,0.874251,0.660568,-0.876224,-1.01997,-0.623267,-0.0307162,0.554074,-1.57414,-0.808461,-1.19322,2.84638,-1.36357,-2.63759,-0.661516,-2.54178,-2.91641,-0.972317,2.59412,-0.477173,-1.42346,1.96686,0.564247,1.24571,-1.02542,-2.98534,-0.95711,2.55102,0.0012095,0.165395,-1.15537,-0.419147,-2.8705
-204.481,0.999938,0.151768,4,15,0,207.061,-0.274329,0.65389,0.776881,-0.869301,-0.978952,-0.847683,0.270103,0.629546,-1.57355,-0.832142,-1.06191,-1.68876,1.53625,-1.08397,-0.772352,-0.643446,3.13209,-0.846195,-0.259783,-0.264483,0.0349718,-2.74712,0.0101467,1.06839,-0.798368,-3.27466,-0.884428,2.12955,0.365007,0.244595,-1.1291,-0.393814,-3.41307
-203.576,0.988886,0.153326,4,31,0,209.016,-0.158771,1.09697,1.10295,0.480112,-0.336199,-1.62492,0.395983,0.167423,-2.48765,-1.04632,-0.837005,-5.64083,1.52402,-1.18144,-4.27457,-1.58552,1.242,0.554878,0.196456,-0.750051,-0.441987,-2.31016,6.73357,2.59521,0.489113,0.0379346,1.42776,-1.13254,0.619355,-0.340253,-2.42182,-0.541967,-1.89392
-204.992,0.995182,0.152427,5,31,0,209.052,-0.442221,0.947655,0.407706,1.25955,-0.784656,-0.955653,-0.275773,1.05009,-2.74184,-1.10248,-0.834161,-4.08129,-1.40854,-1.33653,1.79552,-1.72727,3.65512,-0.843467,1.37761,0.746767,0.297939,1.10522,-8.41756,1.51566,-2.66256,1.05117,-1.51783,-0.407959,-0.355909,0.627808,-3.05093,-0.858063,-1.33315
-205.495,0.974636,0.152921,5,31,0,212.865,0.012744,-0.354269,-0.368678,0.628832,-0.787692,-0.907681,-0.196732,1.48808,-2.50829,-0.213535,-0.497405,2.67587,3.13594,-0.372419,2.93769,0.34293,3.5188,-0.134565,0.544587,-2.53553,-1.25746,-4.34077,10.2557,-0.209836,-4.35421,2.02946,0.456578,4.78564,0.0261482,1.9238,-2.79542,1.14668,-3.20644
-203.087,0.99441,0.148934,5,31,0,212.995,-0.328286,-0.0313784,2.2049,0.475653,-0.557643,-1.54965,-0.483765,-0.906196,-0.325808,-1.04894,-1.12559,-10.3882,-1.83591,1.1077,3.19705,1.39775,-2.42199,1.94863,-0.694385,4.14531,-1.09542,-0.287467,-0.222476,-0.224579,1.9544,-0.55996,-0.0645992,-0.935527,-0.514567,-1.62194,0.486775,-0.7085,-2.89935
-201.497,0.999949,0.14925,5,31,0,205.339,-0.389269,0.36152,1.87579,0.18419,-0.22951,-1.24705,-0.854529,-0.121464,-0.0121707,-0.634411,-0.91588,-0.721715,1.0981,-2.00706,-0.383463,1.65084,2.23864,-0.171972,2.16142,0.82013,1.30806,2.73889,-2.0934,0.353044,1.46977,-1.63714,0.516187,-1.03973,-1.00474,-0.866578,1.0435,-0.193894,-2.20313
-201.711,0.99747,0.150754,5,31,0,204.209,-0.404534,0.180517,0.780178,1.60597,-0.03683,-0.804604,0.642328,1.84121,-0.426644,0.106695,-0.454215,-2.87907,-0.381796,-0.676975,-1.0509,-1.59725,3.17199,0.638306,-0.308855,-1.83704,-0.306767,1.38996,6.82902,-0.00957718,-1.51512,4.34616,1.5635,-0.882239,0.962428,2.13246,0.666701,1.21741,2.60798
-201.608,0.986959,0.151724,5,31,0,210.498,-0.529863,0.16985,2.28723,0.13194,-0.0995087,-0.823806,0.102995,-0.0141121,-0.553211,-0.804299,-0.670287,-4.34365,-2.41938,-1.79886,-0.559786,-5.0597,-0.712106,0.981039,3.31781,-0.43755,-0.357857,3.40237,-6.75595,-0.456397,3.07357,-2.90134,0.235724,-1.31392,0.059306,-1.06234,0.112804,-0.535361,0.599464
-208.234,0.987217,0.150419,5,31,0,212.886,-0.249889,0.191075,0.625204,1.61181,-1.07626,-0.725831,-2.18418,2.28826,-1.50463,-1.81679,-0.617579,-1.36553,0.228181,4.67057,-0.246637,0.954454,0.57044,-0.0844557,-1.05491,1.21508,0.099743,3.34146,5.91845,0.505899,-1.34297,3.95866,-2.26978,2.87083,-2.74107,2.73222,-1.18164,-1.79723,2.53626
-204.801,1,0.149183,4,15,0,210.52,-0.42854,0.447339,1.03392,0.944018,-1.1414,-0.719152,-1.68723,1.66831,-1.18222,-2.25629,-0.663992,-3.31749,0.48411,2.04107,-3.03981,1.10263,-0.610718,1.88957,-2.2388,1.68149,-0.134995,-0.926358,-6.98011,0.583739,-0.76256,0.460023,-3.29285,0.662346,-2.16431,1.58983,-0.840487,-2.50114,-0.453884
-203.216,0.996346,0.15067,5,31,0,211.751,-0.338038,-0.222507,1.34168,0.357611,0.148593,-1.20766,2.09718,0.679193,-1.61974,-0.952599,-0.752142,4.17207,0.568122,1.6109,-0.261611,-2.07784,2.30681,0.568668,3.25846,-1.73147,-4.03399,-0.86718,-0.197451,-0.799377,0.563744,-1.12643,2.28701,-1.17505,2.70316,0.190967,-1.38765,-0.568341,-1.4991
-200.952,0.994901,0.151375,4,31,0,208.469,-0.360905,-0.237907,0.984213,0.523976,0.301541,-0.931028,1.34909,0.767602,-1.26773,-0.528,-0.240437,-0.714037,0.359727,-2.22602,1.04261,-0.0760094,3.41603,-2.47401,0.18847,2.41172,1.75426,4.94874,0.0551486,-1.68593,0.567607,-0.263876,5.3279,-4.17673,2.40334,0.361038,-1.37419,0.129744,4.74329
-200.954,0.974832,0.151767,5,31,0,204.434,-0.488836,-0.216601,1.05822,0.971753,-0.459022,-0.212872,1.0404,0.253431,-1.24637,-0.502732,-0.692371,-2.82456,0.838196,0.662192,1.2259,-3.78892,2.23188,-1.327,-0.71207,0.655757,0.0541686,-0.981527,-1.1363,-1.28018,-0.995047,0.208575,-0.938727,3.72611,1.31047,-0.605354,-1.01435,-0.0492516,-4.2558
-202.387,0.995873,0.147914,5,31,0,205.706,-0.346399,-0.547571,1.24165,0.668046,-0.623362,-0.217457,0.530499,-0.758113,-0.999689,-0.814377,-0.664961,2.89392,-0.594328,0.886769,-1.21957,-0.783164,-2.03444,-1.30008,-1.98542,1.36534,-0.932029,1.36851,5.35952,-1.73094,0.382051,-0.117569,-0.810097,5.72342,0.740373,-1.99729,-0.402494,-0.373312,-2.51078
-202.41,0.999073,0.1485,5,31,0,206.333,-0.249946,0.467934,1.2787,0.935789,-0.0623205,-1.43138,-0.509845,1.97786,-0.828821,0.231121,-0.536539,-4.53505,-3.78134,1.24678,-0.798667,0.0692847,0.0864064,0.0315623,-0.198697,-0.946662,0.84888,1.443,7.64561,1.43165,1.42824,1.74117,2.45346,-3.76943,-0.608355,2.38633,0.0708804,1.54217,4.58589
-203.647,0.996849,0.149753,5,31,0,208.041,-0.277465,0.227708,1.56195,0.199953,-1.57786,-0.635045,0.823328,-0.0816646,-1.55152,-0.799696,-0.994599,1.05751,-1.47199,-1.04419,1.59647,0.49053,0.160424,-0.855425,-2.69923,0.951844,-1.18616,3.15954,3.83657,0.337182,0.972264,-1.08623,-2.52103,3.09471,1.02077,-0.677355,-1.11206,-0.339434,-3.50251
-202.082,0.995784,0.150539,5,31,0,209.393,-0.226986,-0.148058,1.46882,0.101864,-1.21675,-1.08017,1.10769,0.341488,-1.47521,-0.734785,-0.975254,-1.69916,2.18486,0.93359,0.39046,-4.27955,5.6769,-0.570845,-1.81923,-0.804841,-0.408962,-1.37109,3.43384,-0.244567,0.963212,-1.15506,-1.43617,1.50344,1.38587,-0.10962,-0.950822,-0.2109,-5.00748
-205.175,0.984906,0.151097,5,31,0,208.365,-0.305297,0.668335,1.92615,0.374128,-1.39815,-1.91917,0.407017,0.112518,-1.65769,-0.417502,-0.679915,1.88457,1.98774,0.727701,1.46285,0.42462,-3.17287,-1.48084,-0.240657,-0.0738885,0.811869,-0.330618,-10.8871,1.53383,2.84011,-0.956979,-3.50306,-5.94003,0.59765,-0.644454,-1.46557,0.272745,11.393
-204.043,0.986837,0.149373,5,31,0,211.477,-0.682254,-0.507631,0.804101,1.52759,0.283599,-0.392429,-0.78876,1.40718,-0.351637,0.454526,-0.877094,1.52301,-0.0634081,-1.16954,-0.405956,2.90414,2.39704,1.96453,-1.32583,2.32287,-1.205,6.22849,-11.0301,-2.06339,-2.46427,0.71386,0.638442,0.249621,-1.06559,0.910646,0.170588,1.04203,-4.21369
-203.417,1,0.148071,5,31,0,208.053,-0.661126,-0.175841,0.814555,1.5961,0.275477,-0.40508,-1.0159,1.2578,-0.126952,0.21508,-0.902944,3.08102,3.18807,0.471403,0.558822,-0.231999,-0.278984,-0.864565,-1.06076,2.53453,-2.09844,0.057953,-8.99352,-1.34467,-2.30578,0.932291,0.693632,0.418931,-1.31011,0.730033,0.524233,0.718944,-4.54812
-201.445,0.998583,0.149484,5,31,0,206.712,-0.391817,0.352882,1.66041,0.531422,-0.720145,-1.2652,-0.315405,-0.265783,-1.19633,0.322113,-0.486121,-1.7527,0.482116,0.458783,-1.91875,-2.12518,-2.66121,1.83609,-0.616738,-1.23036,-1.64983,4.19582,-8.50074,0.605233,2.54683,-0.780641,-2.11142,-4.80772,-0.445785,-1.54676,-0.935238,1.59241,6.44095
-198.157,0.990334,0.150605,5,31,0,204.942,-0.138688,-0.303791,0.504285,0.441018,-0.453863,-1.09868,-0.122567,1.08763,-0.637509,-1.38041,-0.187906,6.87367,1.15423,2.93998,-0.512791,4.63182,2.76795,-0.967092,-1.31512,0.219059,-1.47092,-0.685771,-1.502,-1.05765,-0.983428,1.0225,0.749046,-3.72602,0.0440938,1.465,0.811381,-1.41857,1.42359
-198.681,0.989578,0.150011,4,31,0,200.419,-0.214533,-0.170735,0.886177,0.0196774,-0.689389,-1.03629,-0.60881,1.07764,-0.740195,-1.42058,-0.306855,0.135866,0.809824,1.70705,-1.02024,-1.13316,1.80059,-0.658263,-0.525426,-0.644575,0.437206,-1.85928,-5.83075,-0.616376,0.664463,-2.51431,-1.42195,-2.17579,-0.828856,1.16998,0.336713,-1.42854,0.699039
-200.662,0.98489,0.149264,5,31,0,206.639,-0.608948,0.246507,1.47637,1.40995,0.423539,-0.540662,1.28137,0.302033,-0.339444,0.307866,-0.529547,2.9934,-0.98082,1.25711,-0.399906,1.75813,0.294511,2.66793,2.1192,-0.987515,1.5453,2.87337,1.39075,-0.547177,0.313411,1.79226,2.4114,-0.776963,1.6828,-0.786831,0.434297,1.2219,-0.610743
-201.277,0.989854,0.14757,5,31,0,206.493,-0.527961,0.434449,1.38799,0.415821,-0.778164,-0.494895,-0.788053,1.38347,-0.00610195,0.353668,-0.266001,4.05827,0.376402,-0.968163,-1.97768,-3.58858,0.792768,-2.21675,1.36333,0.239622,-0.910092,1.61219,-4.9898,0.653039,1.85018,-2.29191,-4.80164,-0.441777,-1.38664,1.41436,1.66368,1.82917,3.50773
-203.915,0.970592,0.146894,5,31,0,212.879,-0.336781,-0.347451,1.87825,0.943132,-1.02859,-1.19142,-0.642968,0.694375,-1.60037,-1.67795,-1.28532,3.03244,0.0239643,2.74941,0.0133644,-4.33722,-1.99735,-2.09017,2.33623,-0.496911,3.21245,1.52822,0.50448,-0.669368,1.12493,0.323599,-0.980507,0.474272,-0.678762,0.33789,-1.21253,-1.45985,-5.85598
-203.867,0.995647,0.142426,5,31,0,211.786,-0.244583,0.071536,-0.121225,-0.348628,-0.42,-1.02768,-1.49272,0.369795,-0.460011,0.215323,-0.495908,1.78635,-0.185175,3.15239,2.08454,-0.798967,-0.739782,-2.85323,0.742351,2.23223,2.78445,1.34703,-8.27349,0.222486,-4.73669,-3.92898,0.571228,-0.453187,-1.98049,-0.262817,0.882524,1.58258,0.591813
-200.878,0.999797,0.142907,5,31,0,208.347,-0.239323,0.171212,1.14596,1.00859,-0.269907,-0.981676,0.748173,-0.682686,-0.989935,-1.26236,-0.2841,-8.27613,-2.01092,2.80324,-0.146749,-3.55422,1.51346,1.49792,1.12044,-1.38893,-1.99065,-2.1095,5.54906,0.781168,2.19009,3.61082,1.49125,-2.16856,1.42655,-2.51847,-0.381635,-1.18698,5.43149
-201.583,0.964157,0.144196,5,31,0,211.974,-0.344321,0.466667,0.0940856,0.811496,-0.726546,-0.52249,0.426853,-0.100506,-0.725399,-1.57382,-0.30453,3.90985,-0.951495,5.46215,1.69183,3.40583,-3.86404,1.05492,-2.42429,-1.58778,0.838657,0.374479,-4.01441,1.5721,-5.18905,1.52282,-2.7591,2.72713,0.768369,-1.4463,0.0906676,-1.84287,0.224853
-202.389,0.996803,0.138623,4,15,0,204.201,-0.359642,0.638925,0.178437,1.0035,-0.690276,-0.485698,0.635416,-0.080772,-1.01798,-1.54339,-0.207749,-0.215781,0.600655,1.81711,0.778789,1.09516,-0.0901146,0.461016,0.414987,-2.29837,0.58384,1.0242,-2.35534,2.66534,-5.17137,3.33263,-3.27921,2.59219,1.2003,-1.57393,-0.795388,-1.95372,3.66822
-202.363,0.999739,0.139307,5,63,0,207.684,0.108755,-0.89901,1.23069,-0.560522,-0.948763,-1.66232,-0.206152,-0.247229,-1.38754,-1.43741,-0.431343,-4.56586,1.70887,-0.441291,0.318351,-0.963891,4.77814,1.40414,-1.50562,-0.0232888,-1.73613,1.04653,0.103369,-1.81875,3.69481,-3.14381,0.0512711,-2.58161,0.0982293,-0.964223,-0.502449,-0.955217,3.72973
-201.405,0.995607,0.140544,5,31,0,206.897,-0.088037,-0.0989265,0.0145662,0.148888,-0.678778,-1.48246,-0.764889,0.749633,-1.70161,-1.93887,-0.48627,-2.10345,1.5734,-1.12675,4.15629,-0.844406,0.946303,0.569756,0.732725,0.867283,1.67605,3.19623,-6.82904,0.252366,-3.22643,-0.752401,0.284074,-2.75114,-0.875811,0.588109,-1.45137,-1.96499,0.214562
-200.838,0.32182,0.563991,3,7,0,203.483,-0.124024,-0.466588,0.0343128,0.123471,-0.798664,-1.3436,-0.0675114,1.04397,-1.25243,-1.84845,-0.504963,-1.12462,1.30642,-1.0156,-0.208737,0.254459,-1.15561,-1.34348,-0.352052,-1.61883,-0.727151,-0.102796,-7.42747,-1.07069,-3.28897,-1.07307,-0.584967,-1.69268,0.11023,1.03854,-0.585668,-1.83606,-0.953661
-200.838,0,1.64647,0,1,1,209.874,-0.124024,-0.466588,0.0343128,0.123471,-0.798664,-1.3436,-0.0675114,1.04397,-1.25243,-1.84845,-0.504963,-3.75282,1.01569,4.36519,0.814908,2.09647,1.32067,-1.33222,-0.0646172,-2.04764,1.16626,2.28098,-7.42747,-1.07069,-3.28897,-1.07307,-0.584967,-1.69268,0.11023,1.03854,-0.585668,-1.83606,-0.953661
-202.835,0.994293,0.108509,4,15,0,204.821,0.111423,-0.579645,0.502526,-0.298634,-0.443946,-1.50702,0.317631,1.26907,-0.595064,-2.16114,-0.446585,2.77696,-0.0792965,1.92415,-0.568244,0.0711595,-0.39345,0.315865,-0.23085,1.30518,0.273188,1.80947,9.1589,-0.651598,0.282739,-1.75493,3.24233,-0.631942,0.887122,1.73348,1.36473,-2.17948,-3.3056
-200.329,0.994105,0.0639803,5,31,0,209.297,0.177131,-0.667668,0.226192,0.328116,-0.915261,-1.39186,-0.312947,0.989008,-0.97773,-1.46515,-0.410026,0.65595,0.339868,1.49055,-2.75055,2.48756,-0.436133,1.63255,1.11163,1.75941,-2.33203,-2.10596,11.6769,-0.768866,-0.661473,1.85501,0.738023,1.24996,-0.00647235,1.37173,0.601,-0.934573,-7.19716
-201.407,0.98712,0.0456546,5,31,0,208.889,0.132639,-0.800079,0.437398,0.488749,-1.01497,-1.50298,-0.304769,0.843807,-1.24874,-1.5042,-0.10725,3.08127,1.20851,-2.29787,-1.09557,0.717974,0.846726,-0.0405256,0.94927,2.15588,0.0787279,-6.03649,-4.02963,-2.65201,0.894967,4.01629,-2.49301,-7.55442,-0.0138332,1.44761,-0.534375,-1.45598,13.3558
-200.002,0.999884,0.0357365,6,63,0,205.541,0.136808,-0.640679,0.345505,-0.330811,-0.344299,-0.801105,-0.462514,0.939084,-1.34542,-0.796444,-0.00904178,-7.3827,1.56823,-1.12474,-2.07603,-1.51683,0.181453,-0.0947167,-0.946991,0.202905,1.07383,2.35398,9.31256,-2.17707,0.429565,-3.65745,4.95964,5.40291,-0.36193,1.88338,-1.0983,0.275722,-5.03749
-201.036,0.99865,0.0312594,6,63,0,206.607,0.145998,-0.119486,0.437455,-0.158162,-1.38553,-1.10899,-0.899703,0.116327,-0.548769,-1.28862,0.00426206,-0.11948,-1.95492,0.0362851,-1.46038,1.98305,1.73928,0.453335,1.77452,-2.00668,0.815417,0.376496,-4.59543,1.55012,1.49129,-1.79029,-7.79134,-2.45143,-1.30553,-0.363072,2.06352,-1.12043,9.54719
-200.636,0.999847,0.0286473,6,127,0,205.928,0.146267,-0.930317,0.974996,-0.0942013,-0.668831,-1.20296,-0.041524,0.676795,-1.5562,-0.566324,-0.263406,-5.77831,-1.47131,-0.796827,0.545799,2.11384,-1.96926,1.00482,0.37145,-1.88515,0.777254,-0.243234,10.9755,-2.43728,3.81112,-0.693575,1.84644,1.25086,0.452417,0.89615,-1.07185,0.858674,-2.07491
-202.758,0.999644,0.0272956,6,63,0,210.257,0.519744,0.0539125,-0.011851,0.235869,-0.853005,-1.03948,-0.944354,-0.0703382,-0.80894,-1.47744,0.18544,1.25101,-0.0171089,3.85926,0.329824,-0.647936,-2.87296,0.532112,-2.02535,1.71724,0.786858,-0.516425,19.7811,6.13689,0.380678,7.38565,1.0079,4.20759,-1.24253,-0.242862,2.12542,-1.48858,-6.89167
-199.066,0.99959,0.026655,6,63,0,206.352,0.403418,-0.147873,0.172088,-0.0650912,-0.687951,-0.99563,-0.963111,0.572225,-1.16979,-0.81217,0.426858,-6.97162,-2.60373,-0.0110966,-3.00402,0.296523,0.83112,0.501779,0.865788,-1.13698,1.59727,1.59032,2.32482,3.83984,2.88996,2.13891,-0.954877,-8.28719,-2.07466,2.50313,-1.48629,0.278278,9.3704
-199.782,0.998999,0.026507,6,127,0,203.171,0.245283,-0.776629,0.0472146,-0.150623,-0.679198,-0.747566,-0.387917,0.949583,-0.588469,-0.564895,0.182539,4.89053,1.69435,0.394676,0.22779,-0.356042,-1.0748,-1.27324,0.22426,-1.27971,-0.147533,2.30269,7.92103,-3.93546,-1.84695,-1.19651,0.263158,6.92475,-0.117006,2.62801,2.3094,1.28501,-4.9156
-198.642,0.999328,0.0266687,7,127,0,202.536,-0.244871,0.388247,0.547742,0.218392,-0.728056,-0.664754,-0.418448,-0.176619,-1.33666,-0.914195,-0.0486422,-7.84805,1.04074,0.67388,0.474421,0.116157,-0.680279,0.732294,-1.38516,-0.288124,-0.965853,-0.442453,-6.61078,2.55988,-1.18364,-1.55257,-3.94373,0.0606903,-0.682932,-1.90512,-1.79725,-0.703352,2.15835
-201.563,0.99934,0.0271299,6,63,0,205.519,0.0977985,-0.44926,0.588067,0.201346,-0.211322,-0.855576,0.952872,-0.167955,-0.762894,-0.145746,0.205837,-2.59047,2.73591,1.12398,0.675097,0.229342,0.744272,-1.13173,-0.800812,-1.44958,-0.663567,-1.28353,12.8387,-2.03481,4.36887,2.45244,7.03824,-2.09029,3.29006,-1.66295,0.739734,2.70114,4.05875
-203.976,0.999512,0.0278072,7,127,0,207.212,-0.298508,0.716044,1.41783,0.972203,-0.843274,-0.904719,-1.57481,1.67939,-1.53863,-1.38957,-1.01102,3.34523,1.20271,1.35985,2.73435,0.750751,-0.485657,-0.252345,0.138353,0.649033,-0.010202,0.863778,6.04471,1.17546,0.548595,0.622294,-0.71138,1.65096,-1.76594,1.54114,-1.11379,-1.10491,-5.28359
-202.244,0.999873,0.0286759,7,127,0,210.663,-0.445883,0.131799,0.939982,0.495872,0.124602,-0.512965,0.39494,0.564594,-2.04896,-2.21683,-0.391266,-1.26235,1.68066,1.46556,0.666891,-2.02272,-0.136863,-1.97153,1.7113,-2.20224,-2.14847,1.38546,-2.99609,-0.345871,-0.855758,-1.2467,2.38948,1.4017,0.582289,-0.198271,-2.77046,-2.80784,-1.207
-198.831,0.999384,0.0297273,6,63,0,206.228,-0.411533,0.140651,0.997713,0.351915,-0.171378,-0.566593,-0.131591,-0.153893,-1.75732,-0.730345,-0.227024,-1.87245,-0.246914,-0.205863,-1.58484,2.71772,1.51882,0.532327,-0.236896,-2.37643,-2.64002,-0.136774,-4.9602,-0.144393,0.355729,-1.86053,0.663633,0.326518,-0.236404,-1.78248,-2.5816,-0.386156,-0.849863
-198.591,0.999971,0.0308638,7,127,0,200.882,-0.185534,-0.502826,0.613169,0.065333,-0.453576,-0.801358,0.000543998,0.636469,-0.0403333,-1.24174,-0.158685,0.780328,0.578956,-0.674427,0.180214,-0.702687,-1.15963,-0.364714,1.48923,-0.128261,1.34116,-0.921373,-1.46582,-2.40101,-0.443791,-2.2928,0.189508,0.0270587,0.230346,0.386944,2.7185,-1.2315,-1.23266
-202.669,0.998512,0.0321718,7,127,0,206.975,0.173211,-0.861007,0.449351,-0.0076486,-0.293706,-1.11478,-1.10373,-0.109093,-0.265645,-1.87963,-0.0188158,-5.49137,0.0986581,1.03968,-0.0794861,1.43782,1.02456,1.36394,1.13572,1.83153,0.416108,-0.619727,6.98823,-3.36088,1.7319,0.102203,6.0914,-1.3585,-1.65814,-0.960664,3.35951,-2.44473,1.90959
-203.905,0.996603,0.033438,7,127,0,210.004,-0.301399,0.954912,1.51346,1.28167,-0.238876,-1.09161,1.36659,0.394646,-1.31029,0.880839,-0.577731,-2.43563,0.00252607,-0.785963,-0.392089,2.98122,2.48396,-0.0472449,-1.10352,2.27944,-0.940884,1.07892,11.7332,2.61528,1.9132,2.69336,1.12305,-1.14129,1.96793,-0.256192,-0.937093,2.52658,4.81545
-205.021,0.999956,0.0345926,6,63,0,207.708,-0.680547,0.761235,1.65209,0.993445,0.0547086,-0.726442,1.96175,1.12463,-0.471565,0.640393,-1.13823,4.11986,1.02025,-0.110783,0.677258,-0.191862,-1.02881,0.78649,-0.531986,-1.4875,1.24905,0.280861,-11.7257,0.381078,-0.261191,-0.606539,-0.0467876,-0.749633,2.10111,0.600779,-0.0722975,1.10499,-5.91461
-201.637,0.999928,0.036175,7,127,0,207.667,-0.045642,-0.187002,0.800706,-0.196217,-0.245187,-0.830636,-1.79174,1.25667,-0.873842,-0.579135,-0.174263,6.86625,-0.272467,-0.285103,1.55373,-1.28036,-2.7743,0.895491,0.729017,-0.55727,1.62529,1.96192,9.34322,0.0122698,1.99416,-3.17398,3.74192,2.57926,-2.73698,1.9827,0.303336,0.538268,-1.53706
-202.787,0.999088,0.0378383,7,127,0,207.934,-0.362741,0.363087,1.62375,0.212097,-0.621961,-1.76314,0.786459,-0.712535,-0.252743,-0.843459,-0.831464,-0.929574,0.650756,1.99523,0.203971,1.12904,-1.19761,-1.88777,0.639055,2.58233,0.366903,-0.157521,-8.85649,0.461224,1.11161,-1.58196,-0.609459,-3.91,0.993112,-1.71284,0.78153,-0.439934,2.30989
-200.909,0.999889,0.0394834,6,127,0,207.271,-0.3734,0.484155,1.77049,1.01134,-0.088024,-1.18675,-0.240996,1.52506,-0.607832,-0.894731,-0.957925,-0.701721,-0.0645845,0.132912,-1.89169,-0.918847,-2.54706,1.27902,-2.772,0.837629,-0.194731,-0.636395,4.03069,0.611042,1.17946,0.490575,0.978121,-0.43866,-0.268631,1.30326,0.136382,-0.529043,-4.22075
-203.424,0.998853,0.0412927,7,127,0,208.006,-0.431742,0.446781,0.727865,0.500055,-0.357492,-0.123802,-0.238456,-0.426744,-0.381863,0.216602,-1.07946,-2.57794,1.81396,-0.774202,1.74277,-1.04051,-0.484086,-2.07792,0.0980885,0.850577,0.912799,-0.830191,2.64971,0.365825,-1.4104,-0.872107,-0.0223918,3.65701,-0.2817,-1.14794,0.32652,0.795135,-3.3539
-204.45,0.999477,0.0430445,6,63,0,209.564,-0.339711,0.569158,1.86653,1.00912,-0.428037,-1.35916,0.26741,1.46311,0.954266,0.840507,-0.807112,1.84526,-0.798196,0.662629,0.822938,1.20817,0.684344,0.193901,0.96778,-1.51522,-2.03255,-3.95701,7.56057,0.999321,1.96111,0.82008,0.133512,-1.73293,0.368061,1.29404,2.8731,1.99128,2.52225
-207.325,0.997143,0.0449357,6,127,0,213.361,-0.387231,-0.938161,1.36298,1.28709,-0.874638,-2.02579,1.82349,0.608567,-0.519738,-1.01247,-1.73777,3.13157,2.4454,1.46156,0.12697,0.495802,0.92555,-0.288978,1.3034,2.53909,1.8716,0.485303,-3.58878,-1.26651,0.318909,0.747996,-0.675407,-1.31244,1.89684,0.33472,-0.105293,-0.790673,-4.7252
