# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1929026750
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_sigma.1
-207.228,0.999985,0.0126345,7,255,0,209.988,-0.3898,0.854109,-0.619326,-0.121879,-1.35965,-0.733526,-0.351202,-1.03998,-5.22828,0.294403,0.813044,0.754311,0.92855,-1.21696,-1.70038,-0.634478,-8.41659,0.514361,-2.52177,0.49812,-1.70042,-0.382083,-1.57686,0.801932
-207.232,0.999966,0.0129181,8,447,0,209.725,-0.665472,0.829796,1.92141,-0.101075,0.35339,-0.149299,0.74195,-1.32837,-7.17936,-0.511617,-0.299413,-0.830052,1.52275,0.913348,-0.131143,-0.580978,-2.78142,0.0876032,1.93413,0.252506,0.689158,-0.10774,0.17998,-1.66675
-207.015,0.999959,0.0133244,7,255,0,210.205,-0.4899,1.81195,0.482553,0.340134,-0.379365,0.0448639,-0.18283,-1.24852,-0.394168,0.626923,2.39098,0.568379,1.01669,0.771718,0.215877,0.0254289,-0.95315,1.71368,-0.191259,0.862956,-0.0759649,1.09443,-1.41945,-0.880386
-210.718,0.999895,0.013834,7,127,0,211.58,-0.504165,2.52721,0.142739,0.892588,-0.602287,0.639409,0.435232,-1.02681,2.94821,-0.0831646,0.23937,-0.0971438,0.271372,-0.495282,-1.34141,0.408476,8.2875,3.0921,-1.13518,1.67265,-0.554899,3.11775,0.991184,3.09769
-205.555,1,0.0144303,7,255,0,214.015,-0.441561,0.0449785,0.873659,-0.484585,-0.799611,-0.500181,-0.253029,-1.03728,-1.57798,3.28991,-0.757872,1.58745,-0.0925088,2.82483,0.769161,-0.312302,-3.76403,-0.912432,0.998898,0.0325575,-0.766193,0.0148366,-1.66397,-0.757143
-205.467,0.99995,0.015111,8,255,0,207.968,-0.471317,0.146231,0.919574,-0.601163,-0.795895,-0.474596,-0.204211,-0.880257,6.92439,-0.962235,-0.337664,0.774157,-0.100448,-0.365982,-0.735997,-1.38366,-5.4042,-0.942817,1.28277,-0.0658912,-0.990375,-0.181215,-2.15809,-0.317822
-207.372,0.999969,0.0158623,6,127,0,210.242,-0.402743,-0.167232,1.08929,-0.0688662,-1.04897,-0.74409,-0.278152,-2.02824,-4.45984,0.510317,-0.122641,-0.847457,0.413486,0.868037,0.00422913,2.05397,1.03351,-0.522066,0.928146,0.166554,-0.849988,-0.311875,-0.439832,-1.4862
-204.703,0.999915,0.016682,7,127,0,210.46,-0.482348,0.733629,0.528729,-0.60913,-0.644402,-0.66248,0.39872,-0.8108,-1.31333,-1.28671,2.14251,0.56773,-1.71222,-1.85054,-1.28384,1.16582,0.125727,0.147491,0.0504823,-0.0574969,-0.746984,-1.06015,1.68201,-0.733155
-209.216,0.999165,0.0175624,7,127,0,212.683,-0.485928,0.290276,0.917567,-2.93028,-0.202884,0.148875,-0.137923,-1.0388,-4.69473,-0.280357,-0.966922,-0.74249,0.616078,0.596475,-2.20477,-1.31438,-1.08255,-0.590024,0.913719,-2.84067,0.284949,1.68988,-1.58336,-0.837985
-204.852,0.999942,0.0184616,6,127,0,211.919,-0.703821,0.961884,0.768313,-0.455797,-0.381372,0.339396,0.571124,-0.375719,-6.72311,0.899958,-0.54813,2.82856,0.12129,-0.969986,1.63164,1.04191,4.05204,0.462734,0.633586,0.134487,-1.49756,2.92023,2.41637,1.18958
-206.346,0.998986,0.0194595,6,127,0,208.19,-0.604194,1.51314,0.860331,-0.322271,-0.0955339,-0.252158,0.934212,-1.32313,-2.24557,-0.362319,-0.0094387,-0.0960366,-0.567397,1.61217,0.495133,1.4008,-0.643144,1.09958,0.158792,0.034094,0.122345,-0.0766314,1.28917,-1.81135
-208.084,0.999818,0.0204558,7,127,0,209.579,-0.629947,0.678548,0.127657,-1.8159,0.336002,-0.885557,0.807641,-0.842437,-4.72789,0.951841,-0.221629,0.15772,-0.0289217,-0.200943,1.02309,-0.998136,-6.08412,-0.293186,-2.02369,-1.65593,1.17772,-2.66403,2.35861,1.31656
-207.127,0.999677,0.0215531,7,127,0,212.281,-0.419561,0.788298,0.872317,-1.6649,-0.814572,0.325965,-0.162306,-0.76861,-9.21642,0.217667,-0.0757637,-1.48849,0.629323,-2.2645,-0.786964,1.4967,4.93292,0.424907,1.71209,-1.37237,-1.01815,3.58579,-1.50575,0.869172
-207.645,0.99945,0.0226931,7,127,0,210.735,-0.568898,0.843233,0.433307,-0.80363,0.126264,-1.21258,1.13252,-1.08899,-3.65258,0.107031,0.376557,-1.48204,-1.09457,-0.0678343,-1.74443,0.806804,-0.148343,0.174586,-0.64732,-0.429487,0.673541,-2.44987,3.33921,2.07235
-211.444,0.998619,0.0238675,7,255,0,213.932,-0.620344,1.16609,0.23176,0.606415,1.42443,-0.0718538,1.50378,-3.15864,-5.11859,0.256711,0.102064,-0.844206,-0.682802,-2.04117,0.309462,0.944077,-9.93164,1.02088,0.00223491,0.669676,1.48229,-0.0130726,1.30303,-1.36536
-210.126,0.999994,0.0250303,8,255,0,213.899,-0.370164,-1.1724,-0.343392,-0.166263,1.47411,-0.668032,0.380686,-2.77505,6.06188,-1.4846,-0.19994,-0.655799,-1.3056,-0.527056,-1.87913,0.862977,5.80653,-1.34633,-0.520023,-0.0514218,1.70167,-0.375129,0.481037,-0.514192
-211.332,0.999936,0.0263362,7,191,0,213.152,-0.538773,-1.34617,1.32753,-0.100136,1.24519,-0.0911495,0.882387,-3.52694,-3.22078,0.889385,1.10665,0.0962487,-1.2837,0.953384,0.161058,-0.0995982,-5.50854,-1.44771,1.20642,-0.053854,1.29866,-0.0133732,0.781422,-1.02892
-210.332,0.999908,0.0276863,7,127,0,214.785,-0.392046,-0.414189,0.531122,1.19048,0.348037,0.684949,1.02268,-3.68951,4.75065,1.64643,-1.45055,0.940682,-1.75745,1.42455,-0.17874,0.170626,5.28296,-0.478761,0.464192,1.23727,0.417515,0.817177,1.04747,-0.78801
-210.134,0.999267,0.0290817,7,127,0,215.198,-0.436937,-0.440674,0.681385,1.15705,0.24361,0.676601,1.07949,-3.56884,12.986,0.245298,-1.56665,0.331177,1.28394,0.183868,-0.754398,-1.26221,2.16658,-0.520172,0.592676,1.20784,0.311255,0.806293,1.07295,-0.841277
-206.298,0.999884,0.0304702,7,127,0,212.359,-0.26911,1.11424,-0.126193,-1.39894,-1.06558,-0.533686,-0.385166,-0.326326,-9.99695,0.769933,-1.23943,0.676838,-1.36721,2.05085,-0.0505839,-1.97552,-5.59414,2.73278,-1.89696,-1.02041,-2.58648,0.12792,-3.59456,3.72263
-207.662,0.998839,0.0319539,6,63,0,209.394,-0.158048,0.0600831,0.303621,-1.09335,-1.47094,-0.871478,-0.557399,-1.3921,2.53086,1.26662,-0.301249,-0.83354,-0.533136,1.04207,-0.301267,-0.567799,11.4159,-0.250625,0.544299,-0.656097,-1.06134,0.445084,0.225958,-3.36161
-209.073,0.999659,0.0333884,6,127,0,211.255,-0.0826682,0.670725,-0.504842,-0.717163,-1.32128,-1.50766,-1.51385,-0.888619,-5.63933,-0.518132,0.719006,-0.439587,-0.865999,0.738286,-0.747058,1.27982,-7.29587,0.880816,-1.16408,0.0423542,-0.973319,-1.42871,-5.21736,4.36803
-210.225,0.999821,0.0349368,6,63,0,212.046,-0.130484,1.31125,-0.71292,-0.925401,-1.68438,-2.181,-0.448818,-1.38627,-5.11731,0.0971209,0.292385,0.0193925,0.0978847,-0.456989,1.90389,0.7568,7.2993,1.44443,-1.17009,-0.45699,-1.32766,-2.03271,0.759248,-2.14939
-210.678,0.999922,0.036543,6,63,0,212.695,0.00363714,-1.34591,0.224648,-0.407255,-0.471635,-0.44471,-0.951505,-0.6395,-3.17792,0.616573,-0.212822,-0.377024,0.892927,2.17709,0.231426,0.395963,10.1707,-3.4887,2.08428,0.71736,1.59975,3.59021,-2.53556,1.10725
-206.649,0.997567,0.038202,6,63,0,213.207,-0.235689,0.667531,-0.12715,-1.20044,-1.51999,-0.989084,-0.406221,-1.1885,9.61986,-2.57099,0.727983,0.407,0.78999,1.74456,-1.91106,-0.119788,3.37785,0.46352,-0.556437,-0.750097,-1.43143,-0.161971,-0.0379838,-2.41983
-209.347,0.999129,0.0396592,6,63,0,211.828,-0.214247,1.2771,-0.596352,-1.24599,-2.20986,-0.64142,-0.19273,-1.08514,0.289749,1.27199,-0.920207,0.100015,-1.4952,1.26934,0.578602,0.583391,5.20979,1.49197,-1.65147,-0.764783,-2.74772,0.842173,1.05311,-0.361225
-205.91,0.99988,0.0413094,6,63,0,211.579,-0.475938,0.243406,0.806203,-0.470227,-1.14747,-0.0290562,0.321503,-1.17151,10.9208,1.13414,-1.41428,-0.780286,-2.43222,-0.0652401,0.251106,-0.413726,1.1176,-0.554583,0.553871,-0.0221677,-1.3604,1.06573,0.535746,-1.01705
-206.902,0.999046,0.0430783,6,63,0,208.762,-0.289417,1.16392,0.293519,-0.483688,0.0973703,-0.860246,0.317107,-1.20849,-5.46569,0.00562276,-0.0946962,0.224194,-1.76714,-0.915654,0.0290538,0.336717,13.4618,1.10579,0.140177,0.0396679,1.2321,-0.092711,2.20973,-1.01677
-206.924,0.999717,0.0447923,6,63,0,210.616,-0.370693,-0.280662,0.346149,-1.79779,-0.00211052,-0.416542,-0.49893,-0.892356,-1.3518,-0.695584,-0.554137,-0.0412606,-2.07207,0.471419,1.85099,-1.30828,-3.22843,-1.51007,-0.00149901,-1.49515,1.17681,0.668151,-2.65891,-0.286318
-206.797,0.998558,0.0466192,6,63,0,210.802,-0.306321,0.996275,-0.166752,0.0996452,-1.06773,-0.610014,-0.60751,-0.577722,2.16343,-0.237095,0.967669,-0.863651,-0.429152,0.307054,2.2961,1.84532,-7.92671,1.45643,-1.81277,1.25795,-1.74715,-0.0484187,-4.73851,3.30199
-207.805,0.998643,0.0483432,6,63,0,212.652,-0.415661,1.18859,0.783766,0.590993,-0.501054,-1.39204,-0.562833,-1.78054,4.1581,-0.0191271,-1.71922,-0.315113,-1.32786,1.86481,-0.76597,1.94969,-2.1658,0.914508,0.527417,0.919908,-0.191688,-1.22754,-1.13017,-1.22843
-210.165,0.999242,0.0501068,6,63,0,211.515,-0.47256,1.58707,1.1343,0.677335,-0.231356,-0.494719,-1.43416,-1.64189,1.60518,-0.0938741,0.0678062,-0.445215,0.409628,2.06275,-0.0878245,-0.202219,-7.41079,1.32265,0.912599,1.0468,0.0974035,-0.0632583,-3.42105,1.33273
-208.417,0.999827,0.0519763,6,63,0,211.869,-0.278717,0.936191,0.353295,-1.13987,0.635931,-0.801941,-0.379732,-1.94732,-1.48324,-1.5281,-1.16132,-0.77476,-0.161529,-0.319064,2.19112,0.491766,10.7917,0.756334,0.233232,-0.891651,1.26458,-0.0888343,-0.0905183,-1.633
-209.423,0.999254,0.053956,5,63,0,210.716,-0.495824,0.823817,0.739851,-1.17309,1.5238,-1.0376,-0.492558,-1.81999,-6.93652,-0.502573,0.183469,0.627375,-0.114125,0.00677802,0.353488,0.667655,-4.80038,0.437906,0.311324,-0.955227,2.15489,-0.912808,-1.34933,-0.474336
-209.618,0.998884,0.055894,6,63,0,215.285,-0.578397,-0.0423819,0.600503,-0.431078,-1.42408,0.252448,1.57189,-2.51312,-4.17221,-0.346449,0.353217,-1.56182,2.78613,-2.03113,-0.0809232,0.522665,-5.92646,-0.323606,0.238268,-0.312868,-1.39746,0.446037,1.44366,-1.36617
-211.625,0.998731,0.0578117,6,63,0,218.038,-0.445153,1.17614,-0.255746,-0.209376,1.24799,-0.835917,-0.83963,-4.82128,5.45415,-1.36382,-2.14563,-0.739021,0.586356,-2.16974,0.870077,-1.84192,-0.158023,1.15397,-0.283934,-0.195432,1.26699,-0.803231,-0.852593,-1.00645
-208.32,0.999165,0.0597356,5,63,0,214.83,-0.506839,0.820299,1.8252,-0.156838,-0.340384,-0.521983,-0.616663,-1.97663,3.38953,-1.02664,0.788146,0.126878,-1.71753,0.830177,1.10805,3.07728,-4.91085,0.468681,1.6648,0.0642594,-0.145339,-0.236385,-1.4165,-1.19958
-207.377,0.999585,0.0617499,6,63,0,211.58,-0.516684,-0.0181403,0.213972,-0.751438,-1.13932,0.0136653,0.967811,-1.09191,0.784095,0.383621,-2.62272,-0.260776,0.961389,-0.0329324,1.30679,-1.05655,2.41072,-1.08651,-0.95083,-0.34301,-1.53039,1.05563,3.12402,1.34541
-210.261,0.994468,0.063857,6,63,0,212.783,-0.338567,-0.0472703,0.246169,0.408385,-0.562833,-1.50644,-1.92346,-1.63982,-1.1313,1.08906,-0.208437,-0.271547,2.0136,0.0188894,0.663912,0.945033,-7.8701,-0.494949,-0.0661317,0.805861,-0.12507,-1.25995,-3.70643,2.11239
-210.975,0.999775,0.0652046,6,63,0,215.029,-0.475849,2.61493,-0.250788,-0.207034,0.205621,-0.958921,0.692805,-2.73229,-2.17531,-0.176691,-0.115525,0.539453,-0.514167,-1.63277,-3.16752,-0.147353,-1.07455,2.47877,-0.513075,-0.0989936,0.344715,-0.783498,0.629737,-1.43088
-204.861,0.999694,0.0673841,5,31,0,212.677,-0.408478,0.556279,-0.121913,-0.0621662,-0.715226,-0.566659,-0.0452836,-0.559301,6.86831,-2.77348,2.66616,-0.471633,-0.438056,1.43818,-0.638167,0.67032,-5.42335,-0.000938405,-2.33159,0.929858,-1.04939,-0.707855,-0.661597,-0.183723
-205.542,0.997165,0.0695827,5,31,0,209.985,-0.510442,0.22032,0.207586,-0.870243,-0.626678,0.154152,0.0418708,0.151212,3.89504,0.399062,-1.59316,1.34574,-1.19881,-1.58972,-1.17671,-1.11968,-2.6933,-1.90514,-1.35347,-0.575474,-4.54187,7.13799,-2.17422,2.55173
-204.713,1,0.0713937,5,31,0,207.379,-0.519277,0.0143846,0.36376,-1.25799,-0.225597,0.040014,0.164273,0.0458287,0.956709,0.150089,-0.52235,0.783171,-1.91994,1.61608,-0.432674,0.580056,1.7253,-3.22309,0.648546,-1.29729,-0.364246,3.86354,1.82122,0.609823
-204.915,0.995625,0.0736952,5,31,0,207.237,-0.424769,0.630117,0.236062,-0.0516144,0.133662,-0.0606602,-0.0380153,0.0765201,1.15949,-0.456157,-0.155929,0.741408,-0.589022,0.277229,-0.339405,-2.00929,7.01769,1.53034,0.107513,1.75654,4.05389,3.66248,-2.22691,0.904448
-207.344,0.989709,0.0752739,5,63,0,209.611,-0.757897,0.843572,0.737964,0.477991,-1.00703,-0.0580223,0.587155,-0.944229,6.9907,-0.180068,-1.16636,0.494708,0.455579,0.804485,-1.04545,0.78326,-13.4317,-0.215294,-0.732058,1.07137,-2.10432,-0.426502,-0.941417,-2.07657
-207.302,0.998874,0.0758309,5,31,0,211.519,-0.763652,1.38037,0.700673,0.608641,0.923557,0.15218,0.378237,-0.493859,-0.600131,-0.869549,1.42404,-1.65218,0.689916,0.232752,-0.741326,-1.69364,-0.244924,1.32738,-0.618474,1.72072,3.55096,0.559575,-2.07995,0.848476
-206.032,0.999533,0.0779681,5,31,0,209.103,-0.694067,1.5422,0.494269,-0.0271328,0.298598,-0.513222,0.443213,-0.663777,-5.68636,0.371201,-0.226619,1.15213,1.91137,0.947108,-0.891283,0.0725576,-6.7069,1.5549,-1.26041,0.647507,1.07912,-2.27764,-0.601573,-0.675565
-208.539,0.984683,0.0802454,5,63,0,211.269,-0.302249,0.661475,1.13487,0.918694,-0.737536,-0.0345462,0.156371,-1.73074,-4.81132,1.50024,0.45445,1.17962,0.83187,-0.129717,-0.904842,0.488181,13.8108,0.401265,1.26526,1.3184,-0.316494,1.09487,0.836194,-0.723028
-208.377,0.999321,0.0798645,5,63,0,212.221,-0.829681,1.52544,1.08752,-0.737886,-0.0747586,-0.76588,0.567375,-0.995688,4.62227,0.313461,1.77711,1.36743,-1.00528,-0.516039,-1.36068,-0.668955,-18.1179,0.827618,-0.120024,-0.462575,-0.396673,-2.77052,-1.86348,-3.03123
-207.629,0.999635,0.0820962,5,63,0,213.014,-0.409194,-0.0725642,-0.217307,-2.0097,-0.229836,0.0286718,-0.177922,-0.240627,-9.34131,-0.232754,0.714572,-1.0495,0.970508,2.6504,0.256859,1.55699,-6.80279,-2.35578,-4.19017,-2.13354,0.65579,4.04036,-3.72154,1.60599
-207.968,0.996387,0.0844099,5,31,0,209.686,-0.343183,1.34571,1.21487,0.410157,-0.975389,-1.31234,0.298432,-1.24999,-1.77627,0.482018,0.749895,1.22808,0.211387,-0.518885,-0.666589,-0.831697,8.73035,1.26619,1.80539,1.01376,-0.725507,-1.3274,1.54865,0.293607
-216.854,0.993602,0.0861353,5,31,0,219.219,-0.295971,-1.28454,1.22745,0.12926,-3.30436,-2.64345,-1.05195,-2.10764,-0.817318,-1.5747,-1.22997,-0.691181,-0.168602,-0.07133,-1.18951,-0.207387,0.0711469,-1.62892,1.2479,0.373854,-3.26788,-2.46386,-1.14408,-0.877794
-215.676,0.99787,0.0873336,5,31,0,220.375,-0.293649,-1.11819,1.00897,0.0296026,-2.47158,-3.33135,-0.443892,-1.63592,-2.90489,-1.08457,0.906275,0.321395,-2.70112,-0.216333,-1.58176,0.896967,-3.55076,-1.72745,1.16223,0.419082,-2.5255,-3.95727,-0.331933,2.21092
-209.185,0.994142,0.0893442,5,31,0,218.674,-0.322271,-0.231618,0.234428,-1.78914,-0.982612,-1.07253,-0.390459,-2.33837,4.31199,-1.40461,1.06144,0.607462,-2.56597,-4.46972,-0.216592,-0.567909,5.4929,-0.452717,0.0686806,-1.62982,-0.740885,-0.640811,-0.275296,-1.92171
-209.824,0.999053,0.090637,5,31,0,212.847,-0.380807,-0.61023,-0.254839,0.276988,-0.862847,-1.73378,-0.836041,-2.92661,-8.05204,0.30145,-0.21326,1.57868,0.839569,0.382057,0.0843679,0.869024,1.30008,-0.751702,-0.408491,0.376998,-0.732954,-1.53497,-0.879571,-1.21361
-211.259,0.999047,0.0928927,6,63,0,214.728,-0.454069,0.649669,0.149398,-0.638624,1.74752,-0.742943,1.37918,-3.5651,-2.30141,-0.369553,-0.47105,-0.828142,0.522126,-2.85871,-0.32173,-1.17747,0.756518,0.571808,0.0495169,-0.590841,1.82128,-0.638576,1.36527,-1.03556
-210.309,0.998994,0.0951663,5,63,0,214.011,-0.406679,0.414319,-0.602606,-0.151777,1.41602,0.876777,-0.157306,-3.76295,3.97451,0.654006,0.124391,-0.611697,1.94285,-1.38742,1.90753,-0.571183,3.26484,0.354943,-0.676481,-0.110174,1.4824,0.995368,-0.165391,-0.763942
-209.517,0.999163,0.0974475,5,63,0,213.266,-0.47513,-0.308473,-0.456388,0.87029,-1.10429,-1.61581,0.787776,-2.25506,1.16508,0.196408,-1.04624,0.408254,1.71937,1.76472,-0.279051,-1.7364,-3.7639,-0.634455,-0.916999,1.06286,-0.987015,-1.50441,0.808239,-0.710144
-210.299,0.997162,0.0997817,5,31,0,214.46,-0.413106,-0.372623,0.54441,-1.64646,0.0147686,-1.26838,-1.47343,-2.52361,-6.39712,0.933392,0.400551,0.50559,1.17797,2.19512,-0.576004,1.61987,-2.56957,-0.596163,0.33866,-1.52068,0.218988,-1.02284,-1.79257,-0.993841
-208.929,0.998026,0.101708,5,31,0,212.989,-0.244563,0.0138582,-0.470033,0.648495,0.465187,-1.16087,0.159356,-1.87674,-4.2848,-1.07675,-0.316132,-1.03141,0.884996,-1.35794,-2.49613,-0.341015,12.9093,-0.256589,-0.76454,0.99236,1.15871,-0.467368,1.00712,-0.836593
-209.003,0.999562,0.103826,5,31,0,209.882,-0.239238,0.0950605,-0.199413,0.835883,0.325871,-1.2896,0.343045,-1.63394,-3.41176,0.248398,0.792654,0.00926869,-0.6931,-0.331134,0.192368,0.706868,14.0116,-0.227718,-0.483311,1.2978,1.20621,-0.618565,1.71761,-0.499757
-208.53,0.999532,0.106291,5,31,0,212.237,-0.257967,0.378073,-0.206073,1.01247,0.205927,-1.02983,0.218848,-1.61289,4.3219,-1.60583,-0.0174762,-0.598559,0.909396,-2.36507,1.13189,-0.187725,12.7379,0.087864,-0.54697,1.49116,1.03572,-0.257142,1.35898,-0.730854
-208.758,0.99857,0.108769,5,31,0,210.612,-0.524083,-0.421546,0.836157,-1.34097,-0.154195,-1.39082,-0.344111,-2.03425,6.81491,0.0889403,-0.479234,0.906537,0.614589,-0.568123,0.426552,-0.88058,-9.23878,-0.873857,0.429293,-1.16789,0.0399839,-1.37214,-1.01057,-1.07744
-211.502,0.995087,0.111049,5,31,0,214.107,-0.395856,0.486515,1.9524,2.06028,-0.886395,-1.12579,0.607026,-1.95668,2.5237,0.933145,-0.0665855,1.44573,-0.442795,1.10634,1.00814,0.835413,7.05911,0.175295,2.02345,2.38773,-0.65066,-0.781532,0.993347,-0.558737
-209.322,0.996982,0.11254,5,31,0,216.147,-0.293807,0.223144,0.752484,-0.414383,-0.0706248,-0.50848,0.777822,-3.13197,3.23367,0.418201,2.07908,2.52881,-1.21305,-1.35579,0.256341,0.829281,12.4803,0.136691,0.698214,-0.328927,0.0818602,-0.23575,0.965231,-1.05558
-211.334,0.995869,0.114463,4,31,0,217.31,-0.284425,-0.0787228,2.25814,0.757109,0.600391,0.056823,-0.362366,-2.13491,-6.01424,-0.397127,1.55795,1.09289,0.876567,1.15279,-2.52248,1.67666,14.8987,-0.318912,2.46894,1.01254,1.0962,0.87019,-0.10212,0.0561711
-216.377,0.9943,0.116127,5,31,0,222.425,-0.907135,1.03645,2.43425,-0.339957,0.169107,2.73798,1.47247,-1.74635,9.65907,-0.747989,1.73237,0.889105,0.760041,-1.34399,-1.9513,-1.48662,-12.102,0.311924,1.75094,-0.177903,-0.00797576,3.50762,0.173204,-3.1308
-208.106,0.98819,0.117416,5,31,0,220.044,-0.935232,0.941967,1.16291,-0.0283387,0.39754,-0.461018,1.31145,-0.735304,8.63836,0.44866,-3.07911,-0.0642354,0.261434,-4.32101,-0.516756,2.10547,-8.81323,-0.491796,-0.115482,0.428904,0.372362,-3.31958,2.67371,-0.276429
-207.68,0.994495,0.117257,5,31,0,211.554,-0.401591,0.98417,0.714598,-0.729684,-0.281328,0.611781,-0.575876,-1.33412,-8.08776,0.768664,1.03622,-0.0738714,-1.46018,1.59444,1.47835,0.547975,4.07686,0.655938,0.541528,-0.337135,0.25367,2.58502,-1.79578,0.289439
-207.356,0.98435,0.118565,4,15,0,211.325,-0.592399,0.157555,0.216606,0.38451,-0.223742,-1.08301,0.787469,-1.00499,-3.47291,0.430553,0.046,-0.745664,-0.329145,-0.841131,-0.299761,-2.71679,-6.82885,-1.02928,-1.3489,1.01513,-0.0494371,-2.48623,1.85526,1.404
-205.793,0.993299,0.117483,4,31,0,210.43,-0.419561,0.911895,-0.165772,-1.28841,-0.0253055,-0.830298,0.07656,-0.961524,-8.15097,-0.996015,-0.543159,1.50322,0.00901762,-1.56335,1.96771,0.369837,-1.85283,0.578427,-1.66521,-0.903829,0.894725,-0.950581,0.177186,-1.08442
-208.495,0.988579,0.11848,5,31,0,210.315,-0.251748,-0.331634,-0.394035,-0.034951,-1.63955,-0.857442,-1.16503,-1.16483,-1.97706,-1.28344,-1.19205,0.344267,-0.131955,0.912773,0.823189,-0.167891,-6.82009,-1.06337,-1.21436,0.60241,-1.69882,0.0762586,-3.17393,1.49261
-207.351,0.999689,0.118366,5,31,0,210.732,-0.24874,0.988893,0.457807,0.805009,-0.111582,-1.04395,-0.0682727,-0.844423,-8.41163,0.501499,0.31032,-1.29205,1.00751,-0.24226,1.19154,1.02593,11.6883,1.17076,1.03826,1.95262,1.39119,-0.92808,1.53374,0.401212
-208.95,0.986592,0.120833,5,31,0,210.727,-0.530573,0.644203,0.826546,-1.94761,-0.37249,0.779724,0.905554,-0.996076,-4.20314,-1.52885,-0.552759,-0.24602,-0.752457,0.551564,-0.565595,-0.14633,11.4705,-0.103886,0.529421,-1.74113,-0.179322,3.53351,3.22965,2.41952
-208.175,0.977769,0.120222,5,31,0,212.454,-0.208438,0.551521,-0.907322,-0.290862,0.206449,-0.634772,-0.271709,-1.39616,-1.00148,0.560227,1.34577,1.97821,0.233068,-0.843309,1.78008,0.454388,11.5076,0.334332,-1.73165,0.207304,1.36136,0.712856,0.669363,-1.14191
-211.162,0.99839,0.117588,5,31,0,213.798,-0.499287,0.316226,-1.5031,-1.61668,0.0500422,0.52975,-0.94893,-2.67805,7.33546,0.378819,-1.63612,-0.48669,0.694153,-0.396032,-0.144736,0.88566,-6.51726,0.11284,-1.86802,-1.51612,0.178476,0.796437,-1.28973,-0.138591
-214.228,0.99619,0.11968,5,31,0,216.618,-0.533519,1.04912,-1.64119,-2.52265,1.36905,0.630637,-0.056161,-2.43269,-3.55927,-0.494737,-1.07567,-0.511612,-1.09069,0.315894,-1.84361,-0.218523,-6.25437,0.804991,-2.18207,-2.41394,1.59171,0.950248,-0.424428,-0.0277866
-210.858,0.997212,0.121267,5,31,0,220.136,-0.267221,-0.0902692,-1.04777,0.897517,0.893869,-0.848266,-1.10042,-2.79482,5.84427,0.945141,-2.78861,-2.02305,2.45789,1.72942,0.0365014,0.380277,10.2144,-0.207818,-1.17634,1.0277,1.15059,-0.46926,-0.979509,-0.901787
-206.626,0.998435,0.123091,5,31,0,211.572,-0.588703,0.252803,1.22437,-1.14382,-0.462063,-0.112462,0.822159,-0.672278,-4.35808,1.52637,1.5762,-0.874864,-1.86975,0.34576,1.07653,1.23292,7.19935,-1.21322,2.47767,-0.80962,-0.787407,0.417954,4.47175,3.38338
-207.668,0.99913,0.125207,5,31,0,209.657,-0.301341,1.03302,-0.127231,0.405573,0.188567,-0.625498,-0.217887,-1.90807,3.39706,0.267738,0.00916297,-1.24262,-1.60758,-0.0626131,0.177344,0.0997691,9.21003,0.843709,-0.419346,0.714173,0.736152,0.113699,0.0793245,-1.30874
-207.86,0.995727,0.127497,5,31,0,210.566,-0.654911,0.495061,1.14394,-0.850255,-0.905683,-0.148258,1.48323,-1.16765,0.513295,-0.932521,0.291999,-0.0740857,0.134235,0.681118,-0.129116,2.25441,0.719968,-0.461902,0.611878,-0.540548,-1.34946,-0.0810388,3.46684,1.29946
-205.541,0.995176,0.128971,4,15,0,210.39,-0.430534,1.19568,0.182719,-0.186323,-0.161793,-0.157033,-0.306591,-0.560199,-12.079,0.357863,-0.368864,-0.110585,-1.86277,0.628019,-1.6983,0.887638,-1.6024,1.66264,-0.983188,0.717318,0.78261,1.54354,-3.82551,0.407053
-208.39,0.982472,0.130306,5,31,0,209.761,-0.47012,1.15371,0.0276403,-2.30744,-1.0073,-0.48929,0.681144,-1.29075,2.39657,1.0725,-1.16799,-0.0421225,0.237805,0.944369,0.050949,0.0456164,0.470015,0.795987,-0.984754,-2.10338,-1.02691,-0.0302249,1.66634,-1.17029
