# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1313403272
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgG_N_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgG_N_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,z_a.1,z_a.2,z_a.3,z_a.4,z_a.5,z_e.1,z_e.2,z_e.3,z_e.4,z_g.1,z_g.2,z_s.1,z_s.2,sigma_a_1,sigma_g_1,sigma_e_1,sigma_s_1,a,sigma,p_z_a.1,p_z_a.2,p_z_a.3,p_z_a.4,p_z_a.5,p_z_e.1,p_z_e.2,p_z_e.3,p_z_e.4,p_z_g.1,p_z_g.2,p_z_s.1,p_z_s.2,p_sigma_a_1,p_sigma_g_1,p_sigma_e_1,p_sigma_s_1,p_a,p_sigma,g_z_a.1,g_z_a.2,g_z_a.3,g_z_a.4,g_z_a.5,g_z_e.1,g_z_e.2,g_z_e.3,g_z_e.4,g_z_g.1,g_z_g.2,g_z_s.1,g_z_s.2,g_sigma_a_1,g_sigma_g_1,g_sigma_e_1,g_sigma_s_1,g_a,g_sigma
-1764.47,1,0.000782806,3,7,0,2005.42,0.797112,-0.150556,0.866049,1.34648,-0.586491,-0.104911,1.41546,1.14486,-1.1155,0.441655,-1.27615,0.693002,0.204668,1.0718,0.441259,-0.91162,-0.432746,-0.299798,-0.0413522,2.86825,2.20938,3.1598,7.19513,0.017483,0.441956,-0.660969,-0.477761,-0.354292,5.01855,-0.611802,1.6629,1.602,12.2834,5.11209,0.240875,1.05178,2.53674,-13.8039,531.548,-44.8092,636.504,1088.71,-136.667,223.677,13.8521,22.8423,-5.49243,1164.56,-114.337,267.515,261.26,2320.11,537.629,-10.6433,183.176,526.693,-2838.99
-1715.26,1,0.000793751,3,7,0,1770.93,0.797234,-0.148956,0.863162,1.34095,-0.584774,-0.10641,1.41523,1.14067,-1.11149,0.439477,-1.27533,0.691188,0.206328,1.06547,0.441641,-0.911401,-0.429645,-0.300244,-0.0326613,0.57241,-0.72386,1.95756,3.59394,-0.881253,0.891482,0.10916,1.78482,-1.69214,2.28451,-0.478909,1.0774,-0.388941,5.36591,0.470687,-0.104664,-1.08629,0.806334,-6.96261,517.366,-42.8412,617.623,1055.89,-132.705,217.201,13.6944,22.5813,-5.50867,1138.8,-114.05,263.145,256.395,2239.14,523.828,-10.7979,179.244,514.246,-2738.19
-1688.27,1,0.000819206,3,7,0,1724.52,0.795599,-0.148164,0.862072,1.34065,-0.587288,-0.10422,1.4156,1.1401,-1.11396,0.437866,-1.27684,0.68952,0.206204,1.05984,0.441792,-0.907618,-0.429521,-0.301734,-0.0287305,1.41619,-0.517894,1.1651,1.04296,1.42651,-1.1593,-0.212664,0.370442,1.50339,1.90885,0.82719,1.2319,0.283673,5.24504,0.333542,-2.31744,0.0696688,1.32651,-4.61288,507.635,-42.0829,606.153,1037.62,-131.263,215.181,13.635,22.4611,-5.56183,1124.75,-114.647,260.322,253.065,2194.73,516.885,-10.176,176.381,506.317,-2682.95
-1193.5,1,0.000856683,4,15,0,1698.91,0.775004,-0.145051,0.850803,1.28342,-0.573344,-0.0994293,1.40617,1.15132,-1.12104,0.409213,-1.25968,0.670931,0.201488,0.982317,0.423547,-0.891468,-0.434578,-0.31812,0.0847859,-4.18332,0.501694,-3.59736,-10.1205,1.99886,-0.349309,-1.06098,1.08918,-0.723707,-7.57419,2.33714,-3.05946,-1.52999,-16.5525,-3.96768,1.75032,-1.23255,-3.769,22.0837,351.511,-33.1794,423.715,708.386,-93.4073,150.746,11.8861,20.7429,-6.05844,818.578,-106.18,204.791,187.417,1407.48,354.077,-6.53846,122.728,363.725,-1658.41
-1165.62,1,0.000904701,4,15,0,1208.7,0.76959,-0.143557,0.847985,1.27959,-0.570552,-0.094282,1.40649,1.1518,-1.11716,0.404709,-1.25316,0.669529,0.203696,0.973165,0.418436,-0.896965,-0.438141,-0.315123,0.0876085,-2.46473,0.593898,-1.60617,-2.35752,1.1536,1.69353,0.104246,0.148292,1.43699,-2.75785,2.54619,-0.792276,0.560884,-5.24932,-2.35439,-2.01762,-1.47742,0.612405,3.24865,342.658,-31.3855,414.274,692.276,-90.8682,148.309,11.7797,20.6571,-6.04247,802.208,-104.618,201.98,184.882,1365.69,342.712,-5.54071,120.498,360.337,-1604.36
-1157.35,1,0.000962382,5,31,0,1175.87,0.768904,-0.145501,0.847898,1.28133,-0.566153,-0.0956142,1.40952,1.1508,-1.11684,0.403996,-1.25223,0.671362,0.204496,0.966783,0.418599,-0.897802,-0.43821,-0.315106,0.0875594,0.683963,0.97981,0.441196,-0.240059,-2.37157,0.834167,-1.55992,0.53964,-0.171228,1.14125,-0.584635,-0.758048,-0.238313,4.62118,0.244611,0.428981,0.152139,0.337338,-1.50927,339.026,-31.734,410.015,686,-89.1181,147.094,11.7714,20.5956,-6.05579,799.356,-104.868,201.646,184.192,1350.73,341.444,-5.7434,120.35,358.855,-1587.59
-1120.11,0.99987,0.00102922,3,7,0,1165.89,0.761093,-0.143426,0.852535,1.27129,-0.564071,-0.095046,1.40695,1.1508,-1.11534,0.402062,-1.2488,0.670628,0.204903,0.955089,0.416887,-0.898182,-0.447771,-0.318982,0.0934044,-2.58204,0.567647,0.29118,-3.82647,0.686373,-0.160958,-0.647766,-0.0432109,0.376206,-2.09828,1.04777,-0.588414,-0.274909,-5.56262,-1.11146,-0.0807871,-2.56588,-1.67001,4.61556,326.068,-30.4684,399.356,660.871,-86.4069,142.639,11.6341,20.4529,-6.0639,779.754,-104.559,196.859,178.722,1292.15,332.031,-5.5421,116.012,348.065,-1513.2
-891.796,1,0.00110451,4,15,0,1130.69,0.727334,-0.155702,0.834156,1.25029,-0.564888,-0.0730763,1.40187,1.14851,-1.12271,0.368247,-1.25382,0.664446,0.191132,0.904453,0.399859,-0.902079,-0.455942,-0.344042,0.179156,4.79316,1.06992,3.58126,4.99593,-0.307178,-1.59068,0.566427,0.32743,0.709902,6.8037,-0.00838285,1.51649,2.16582,10.553,3.12355,0.378357,1.31631,4.01228,-14.8309,245.335,-33.8782,306.205,511.519,-71.366,108.578,10.5524,19.1293,-6.42913,606.705,-101.835,166.249,139.708,936.876,243.968,-1.67992,86.2551,262.164,-1028.33
-393.008,1,0.00118901,5,31,0,898.376,0.611123,-0.134121,0.644154,1.04821,-0.554021,-0.136344,1.42933,1.16323,-1.10072,0.136758,-1.1915,0.585949,0.182611,0.537391,0.308437,-0.947186,-0.515333,-0.43824,0.563278,-5.56222,1.07244,-8.20636,-10.4767,1.0673,-2.45265,0.676789,0.152691,0.772858,-12.1133,3.37768,-4.21025,-1.59951,-17.3998,-4.54491,-1.3092,-2.44732,-4.95591,16.1,65.7103,-20.8705,76.9981,143.252,-30.3982,-7.20088,8.03458,16.5423,-6.87229,143.415,-81.5424,81.0987,48.2947,133.539,42.1461,-2.21026,15.8236,54.3455,72.2773
-267.788,0.999904,0.0012823,6,63,0,402.349,0.42198,-0.11547,0.598091,0.899626,-0.571398,-0.0756738,1.40316,1.15895,-1.07476,-0.16753,-1.08411,0.458076,0.0483874,0.26449,0.193835,-0.938605,-0.470469,-0.546249,0.416437,4.50255,-1.05344,2.62073,5.89717,-0.635787,-1.29688,0.672235,0.551182,-0.645754,6.99205,-4.19266,4.18349,2.97964,7.14945,2.68888,-0.167323,-0.500254,2.52202,6.70849,30.9637,-27.9338,51.368,93.9774,-32.7012,-12.0203,7.56777,15.8582,-7.11193,7.43892,-80.1574,57.1676,5.90803,56.4577,21.0962,-0.00586275,4.52287,2.43437,178.635
-204.619,0.999996,0.00138406,6,63,0,276.639,0.349261,-0.0323706,0.517075,0.762152,-0.595057,-0.0596024,1.42019,1.09949,-1.00768,-0.120624,-1.00072,0.328375,0.0412631,0.219459,0.158642,-0.990062,-0.523041,-0.580444,0.270405,-2.26009,2.40386,-2.89266,-5.05636,0.25003,0.600432,0.215753,-1.67907,1.66674,0.744419,3.66702,-3.99545,-0.265859,-2.17149,-1.32772,-1.16042,-1.25861,-0.731472,-7.29206,26.0774,-22.2877,45.7187,84.2145,-37.8391,-9.77199,7.67857,14.7627,-6.80168,17.37,-81.66,42.5569,3.18129,50.051,26.6097,-0.00613306,2.53023,-4.51253,179.442
219.791,0.99938,0.00149518,8,511,0,213.428,-0.368699,-0.531318,-0.0920834,0.405569,0.389582,0.0494768,0.636854,0.25592,-0.470771,0.436352,0.168434,-0.243684,-0.125719,-1.57181,-0.906431,-1.35962,-0.689453,-0.52441,-1.30922,-2.42197,-5.25651,1.07324,2.50278,-3.04289,-1.16574,-4.10157,-5.29358,4.46025,3.08574,5.88406,-4.05251,2.88161,-17.0635,-6.54436,-4.0047,-2.1311,1.19822,18.0358,-18.6978,-42.5225,0.349491,43.6278,10.0384,35.0192,2.39042,-1.94119,-4.63866,140.903,-15.4047,-19.2741,3.60997,11.0642,16.128,-0.660956,-4.82901,31.8062,122.417
250.483,0.998708,0.00161254,7,127,0,-209.782,-0.240261,-0.199672,-0.0190883,0.220128,0.436374,-0.0606804,0.796778,0.22286,-0.493392,-0.0617219,0.292379,-0.0390361,-0.0302316,-1.89365,-0.79104,-1.33882,-0.464345,-0.439181,-1.89759,-2.06709,-4.36292,-0.308782,2.81573,0.174129,0.297347,-1.02101,0.444634,-0.0159743,2.93552,2.59714,-2.5626,-2.02746,2.65315,-0.0573058,-0.170625,-1.7039,-0.541983,3.52186,-20.1062,-21.0442,-2.46167,-11.9306,2.61237,-110.212,4.21548,5.42443,-2.4251,-272.54,113.74,-68.0695,-162.913,-6.62159,44.4408,5.50385,6.90795,-217.282,-195.11
281.028,1,0.00173546,7,127,0,-239.414,-0.264244,0.143087,-0.210249,-0.0927537,0.266365,0.0343128,0.926377,0.232759,-0.541486,0.0479857,-0.131815,0.0270481,0.100654,-1.84795,-0.786744,-1.27139,-0.120995,-0.581603,-1.51102,-1.32325,-1.36128,-0.0792179,1.12439,1.29889,-1.53084,-0.168362,-0.49819,-0.262815,4.12587,-1.51598,-2.53464,-2.8688,-0.404224,1.02232,-0.395922,-1.91183,-2.97153,5.11397,-12.9915,16.0631,-15.6009,-16.9419,1.17643,-0.960827,5.6621,-5.38713,-6.09168,9.59961,-37.7762,-53.2855,10.4362,0.217592,3.53392,-0.552617,-2.23007,-49.2754,64.3832
284.282,0.999632,0.001874,8,255,0,-271.312,0.0441757,-0.22341,0.106009,0.381014,0.566335,-0.0400097,0.887716,0.297358,-0.0913008,0.0863922,-0.0134975,-0.118569,-0.0618229,-1.77072,-0.761131,-1.15811,-0.42871,-0.454971,-1.572,-0.619742,2.18531,-1.40101,-1.30457,0.421404,-1.22671,1.50892,-0.372585,-1.64847,0.557916,-1.78826,-0.93003,1.09139,-0.506209,0.0971464,0.00589938,1.36041,-0.413778,1.56426,6.03989,-25.4371,8.87658,22.0481,9.43467,-34.544,7.24319,-0.984135,0.870812,4.92321,-25.6402,-26.0603,-49.7162,-1.71989,-1.36778,1.14322,3.77198,-44.5843,48.9258
283.89,0.974232,0.00202015,8,255,0,-260.161,-0.217831,-0.160492,-0.155099,-0.0231774,0.00219318,0.14433,0.481474,0.285354,-0.416662,0.0267529,0.221877,-0.0265551,0.0469613,-1.8302,-1.26673,-1.09139,-0.862209,-0.463983,-1.7189,-0.289911,3.41517,-0.285396,-1.76031,0.771721,-0.527017,2.68847,0.543288,-0.0167652,0.413204,0.0172623,0.244841,3.77117,-0.314782,1.80527,1.05579,1.85372,0.88041,-0.997542,5.71668,8.38705,8.04168,0.836454,-4.03863,141.623,0.760483,5.70124,-3.67334,59.6138,46.1696,43.0924,95.2012,-10.1754,8.50593,14.9804,2.31798,204.776,-42.2327
290.113,0.997803,0.00202491,8,255,0,-273.291,0.0844307,0.0363507,-0.165575,0.118095,0.413975,-0.0982769,0.481097,0.371694,-0.323718,0.119638,-0.0702353,0.00970647,0.0694557,-1.81078,-1.13035,-1.11394,-1.00203,-0.446134,-1.64077,0.878835,0.960503,1.22533,1.60899,2.24795,2.63534,-0.207905,-0.230849,0.735874,0.0317638,-1.73376,0.201968,1.29275,0.365554,0.802703,-0.476947,-0.705904,2.40301,-1.79575,21.9907,12.9798,-5.55694,6.45715,7.87557,28.5827,3.49945,9.18331,-0.676183,86.0813,-6.5305,36.5626,41.0662,-0.89897,6.77049,-4.19347,1.77846,123.165,12.2438
287.301,0.997987,0.00216926,9,767,0,-280.443,0.00301384,0.0802626,0.093059,0.161228,0.259867,0.127813,0.385069,0.101871,-0.153612,-0.0495605,0.0787742,-0.118349,-0.0163997,-1.95406,-1.23781,-1.3961,-0.978185,-0.41839,-1.67265,1.36167,0.830572,-1.21979,-0.481841,0.99271,0.407867,0.442014,1.30587,-0.908929,-1.43418,0.38399,-0.246649,-0.0160669,0.545013,0.772397,1.4113,-0.129906,0.281,-0.571038,11.1634,18.5852,18.949,8.84415,2.29916,91.2193,-1.23014,-4.14217,2.85553,31.5246,27.0907,13.0035,57.0051,0.108669,-0.974209,4.63967,-4.55631,162.434,-14.6487
282.13,0.995147,0.00232295,8,511,0,-273.049,-0.219767,-0.139785,-0.122768,-0.10473,0.203622,0.150888,1.13833,0.290932,-0.307038,0.10242,0.00282008,0.117245,0.136745,-1.77142,-0.822448,-1.68656,-1.06953,-0.535455,-1.64062,0.366121,-0.904151,-1.33308,1.94533,-0.192528,-0.123394,-1.07064,-1.09233,0.46527,-0.655374,0.98737,1.10694,1.27455,-1.19154,-0.611272,0.499708,0.248958,1.57732,-0.440678,2.95272,4.4829,7.74222,-8.18344,3.20991,81.1819,6.45609,-0.6397,-0.325781,125.374,-2.02135,59.3457,53.9033,-7.87168,10.0292,5.02667,9.2358,130.547,5.68579
286.241,0.997348,0.00246561,8,383,0,-272.273,-0.0487323,0.0470294,0.0652558,0.324363,0.306997,0.0184859,0.595568,0.401086,-0.27232,-0.0224032,0.0572659,-0.139524,-0.0893635,-0.935532,-0.504086,-1.60566,-0.541894,-0.360785,-1.62696,0.652167,1.29581,1.77248,-0.857106,0.146825,2.53153,-2.15444,-0.115549,0.165481,1.02541,-0.0958176,0.962749,-0.396077,2.44594,0.420393,0.665801,1.39121,0.261467,0.303626,5.21868,28.2547,32.9995,69.0597,12.2558,60.0107,1.75815,6.89464,1.07404,109.251,64.4177,46.0643,94.3621,18.8643,0.574041,-0.72224,-18.5458,228.74,13.5278
296.511,0.995831,0.0026304,8,383,0,-278.377,0.00666894,0.0297803,-0.0231898,-0.00717758,0.298476,-0.00556631,0.528777,0.445257,-0.381766,0.0104822,-0.00677607,0.0266839,0.0983527,-1.21907,-0.734615,-1.44143,-0.780684,-0.492323,-1.71557,0.660475,1.88331,1.31886,0.312744,0.181288,1.62484,0.403446,0.0234004,0.465432,2.70822,-1.24363,-1.29221,-0.671404,1.37508,1.5713,-1.20865,1.58745,2.81848,-0.328761,24.9335,23.5849,13.4436,-25.0794,6.17372,26.3863,0.776743,7.39037,-0.984647,41.4504,17.8579,23.454,50.092,-0.443818,-0.232633,-1.8885,3.36197,74.8816,-24.4544
296.076,0.998838,0.00279168,8,383,0,-281.211,-0.0385241,-0.0992304,-0.0280003,0.289222,0.281908,-0.0562111,0.454889,0.352846,0.115224,-0.00438637,0.0778512,-0.0764151,0.0207583,-1.06344,-0.76884,-1.45663,-1.17146,-0.476197,-1.67197,-2.51428,1.17561,0.711208,1.7452,0.101842,0.591458,0.214985,0.591283,-1.69132,0.72809,-0.356391,1.30129,-0.816968,-0.0395663,0.12921,-0.368611,1.54195,-2.3781,1.91157,-3.27667,-24.2047,-6.14048,31.4737,-0.389329,-26.1264,-0.692608,3.08053,5.15947,-42.0705,19.0633,-14.0138,-7.67707,2.73277,0.825033,-1.54445,-0.438587,-30.5342,1.90319
285.112,0.99793,0.00298389,9,575,0,-277.662,-0.24564,-0.199352,-0.0544156,0.145522,0.298589,0.116888,0.651335,0.266713,0.208538,0.0951371,0.121042,-0.00542162,-0.011081,-3.61527,-1.20527,-0.929235,0.0167127,-0.553074,-1.70146,0.191332,0.328504,-1.92896,-0.0272118,0.471866,-0.0791156,-1.30139,0.198879,-0.117553,-1.75631,-0.691893,0.247467,0.229638,-0.985354,-0.275301,-0.00950712,0.379363,-1.17272,1.67778,-10.7511,-10.718,-1.6963,7.61479,5.66172,31.9328,5.3052,-3.11423,12.3919,22.1209,12.1345,85.617,-61.3493,-2.59469,0.20342,1.69302,0.2095,8.34777,-26.2758
290.206,0.999553,0.00317787,7,127,0,-279.408,0.0797157,-0.182098,-0.0587012,-0.055761,0.293929,0.0218419,0.614955,0.249378,-0.366084,-0.0921956,-0.211057,0.0089577,0.0351019,-3.51762,-1.17192,-0.990457,0.171703,-0.442612,-1.70221,1.30981,2.35296,0.477621,-0.628333,-0.892458,1.14813,-1.0732,-0.260084,-2.41253,0.560647,0.297824,1.52601,-0.857902,0.635735,0.11236,-0.429889,0.347528,0.42643,-0.442623,6.57524,-9.88983,-2.10855,-5.91984,5.34648,21.3286,5.32268,-1.78784,-4.8537,-1.58002,-20.012,27.3404,12.5969,-1.51195,-0.367155,0.761862,0.665464,27.9047,-22.1578
291.14,0.993489,0.00339518,8,255,0,-280.525,0.0102864,-0.0821531,-0.130322,0.164347,0.403756,-0.046324,0.292226,0.251017,-0.279568,-0.0747828,-0.146729,0.0100256,0.0504681,-3.38995,-1.03804,-1.14518,0.166524,-0.431384,-1.6131,0.811234,-1.2171,0.235572,-1.54495,-0.437102,0.57231,2.65914,-0.000862112,-0.808483,-0.992926,-1.49515,0.277691,0.414865,-1.16774,-1.1038,1.12207,0.0894163,0.902787,0.519114,2.59363,-3.56915,-6.5492,9.2014,8.32219,4.1069,-1.54678,1.58525,-0.140981,-1.27002,-8.96023,-7.02587,59.9899,-2.25203,-1.50941,-3.17768,2.71301,35.9379,26.1438
288.646,0.96887,0.00356566,10,1023,0,-280.528,-0.0881679,-0.150937,0.013847,0.0519174,-0.249501,-0.0200639,0.47867,0.332965,-0.200068,-0.0604779,-0.0611155,-0.00371692,0.0867346,-3.80668,0.0441208,-0.697972,-0.0909162,-0.425208,-1.58848,-0.146224,0.461119,0.867779,-0.979711,0.752851,0.788297,-0.0534006,-0.375541,0.942295,-0.738997,-0.580772,1.38959,-0.752662,0.400576,-1.74633,-1.26286,1.71649,0.864337,0.436886,-3.50501,-8.41797,1.59746,1.60817,-7.76554,-40.332,4.78562,14.6833,-0.821295,-85.0074,21.2406,-83.1719,55.1993,-0.866976,2.91857,4.61676,3.7823,-16.8529,30.1697
