# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1168160790
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgA_S_Serum_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgA_S_Serum_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,z_a.1,z_a.2,z_a.3,z_a.4,z_a.5,z_e.1,z_e.2,z_e.3,z_e.4,z_g.1,z_g.2,z_s.1,z_s.2,sigma_a_1,sigma_g_1,sigma_e_1,sigma_s_1,a,sigma,p_z_a.1,p_z_a.2,p_z_a.3,p_z_a.4,p_z_a.5,p_z_e.1,p_z_e.2,p_z_e.3,p_z_e.4,p_z_g.1,p_z_g.2,p_z_s.1,p_z_s.2,p_sigma_a_1,p_sigma_g_1,p_sigma_e_1,p_sigma_s_1,p_a,p_sigma,g_z_a.1,g_z_a.2,g_z_a.3,g_z_a.4,g_z_a.5,g_z_e.1,g_z_e.2,g_z_e.3,g_z_e.4,g_z_g.1,g_z_g.2,g_z_s.1,g_z_s.2,g_sigma_a_1,g_sigma_g_1,g_sigma_e_1,g_sigma_s_1,g_a,g_sigma
-0.595562,0.999999,0.000904685,7,127,0,66.2889,0.485518,-0.0830342,-0.159202,0.0306417,-0.582759,0.0980576,-1.8295,0.369257,0.900912,0.148338,-0.589712,0.00699482,0.00493467,-0.151799,-1.22273,-0.0600999,0.442841,-0.570488,-0.392486,3.90377,-0.384343,-2.45627,0.574553,-4.89511,-0.459914,-1.46254,1.05567,0.979993,0.94629,-1.49835,-1.1127,1.02032,4.39795,0.273031,3.41221,-0.648551,0.184501,6.65693,66.797,-11.2183,-24.7538,-5.62818,-44.5445,15.754,-28.5786,5.73954,13.4255,33.0428,-36.5756,0.847648,-29.9659,40.4139,3.66809,42.1733,0.406272,-19.9757,138.753
111.683,0.999972,0.000962363,7,127,0,9.73974,0.311256,-0.0699053,-0.0781543,0.0909084,-0.477359,-0.044868,-1.5906,0.17544,0.688689,-0.0331926,-0.38748,0.040983,0.089902,-0.283278,-1.29885,-0.199814,0.427002,-0.503274,-0.926836,5.6868,-0.544106,-1.93718,-0.60998,-3.87768,2.04182,-4.29764,2.31633,3.12296,2.59587,-3.63369,-1.67861,0.305191,3.83415,0.972623,4.20447,0.217037,-1.20343,9.7785,74.8061,-15.8914,-26.8404,-8.15102,-73.0483,-44.3466,-44.8978,1.23466,21.358,-14.5061,-30.1512,-58.9243,-24.4058,48.5178,3.69451,71.7408,-5.56344,-40.1822,48.0132
255.429,0.999918,0.00102911,8,255,0,-105.371,-0.421308,-0.162384,-0.0929238,0.091037,0.572196,-0.179561,-0.483001,0.0286519,0.14217,0.0351515,0.148092,0.0356808,0.0492947,-1.05449,-1.29251,-1.65737,0.486368,-0.439751,-1.73964,2.37031,-1.1301,-1.39457,1.06847,1.73917,-1.15036,8.50034,0.916528,-4.31561,1.43225,2.9802,-2.08194,-0.346071,-6.55579,-0.0200884,-10.2129,-0.209243,-3.18488,4.60535,-54.0244,-11.8091,-16.531,-18.5446,43.9837,-50.734,-11.706,-8.8695,5.10811,-25.9909,9.05034,-87.8453,-89.2741,29.1403,-1.65974,5.42148,-7.43341,-64.3762,-96.2929
273.055,0.99997,0.00110456,8,255,0,-248.639,-0.250514,-0.170419,0.00408603,0.112482,0.37734,-0.107684,-0.225118,0.0711728,0.13347,0.0525101,0.0726084,0.0673881,0.0646764,-1.22894,-1.19925,-1.67041,0.305312,-0.487013,-1.4838,-2.73996,-0.370789,-0.768233,-0.532308,3.11641,-2.14947,-2.95155,-0.681474,0.297472,0.439495,1.08001,0.0624238,0.788599,2.01275,-0.96087,0.123068,1.91722,0.987561,-2.25624,-5.76046,-9.59974,7.17618,-2.04549,11.8852,-14.6338,-5.12433,-3.89955,3.37612,21.1146,1.41512,65.065,-13.2202,-2.69587,-0.340764,-1.11197,2.74612,18.1734,56.7808
275.091,0.999979,0.00118895,9,511,0,-268.762,-0.0210156,-0.0254495,0.131309,0.226197,0.218938,-0.0851968,-0.209469,0.194743,0.178175,-0.0421502,0.0143664,0.0181864,0.0376028,-1.05,-1.37332,-1.66263,0.297809,-0.45495,-1.48502,-0.276292,1.13016,-0.696803,0.860437,0.388134,0.819892,-1.07678,-1.28729,0.429919,-1.24436,-0.35962,0.877889,-0.759436,-1.33874,0.497195,0.0795342,0.119529,0.49587,0.960931,12.6171,-2.40334,15.0961,2.06735,-5.59418,-17.1568,-5.16929,-1.20191,3.60733,-10.5162,-0.866316,-7.83918,-0.578496,-5.36851,-0.706439,-0.532768,-0.0812965,0.0327824,55.0528
278.499,0.999156,0.00128215,10,2047,0,-267.491,-0.0645931,0.0732054,0.165209,0.164378,0.133911,0.0477049,0.803435,0.226692,0.14641,0.0311226,0.0481398,-0.00820443,0.0328522,-0.489028,-0.515944,-1.21308,0.180144,-0.582974,-1.53465,-1.0919,0.208903,0.847187,-0.815689,1.19032,-0.0978771,1.52506,0.360042,-2.84734,-0.161423,0.0694272,0.666894,0.48731,0.472955,-1.15163,1.4456,0.546003,0.473932,1.59111,-18.5121,19.2247,40.3196,-24.4912,-28.9027,-2.79796,3.88525,-4.97128,4.98213,-23.6086,-4.21625,-72.1802,2.70514,-3.47663,-1.66395,-2.73167,0.695737,-44.8259,34.3492
283.792,0.998225,0.00138082,7,255,0,-271.589,-0.065741,-0.0797605,-0.000935866,0.142726,0.224158,0.0282802,0.681775,0.253732,0.189206,-0.064183,-0.0519568,0.0726798,0.121165,-0.543473,-0.46752,-1.17228,0.202193,-0.561617,-1.65894,-0.891805,-1.1712,-3.14694,0.0953443,1.22696,-1.27221,-1.43372,0.537328,0.170663,-1.91447,-0.436468,-0.416834,-0.0893903,-0.447469,0.547339,0.496049,0.00999876,0.0831421,-1.42784,21.893,-22.0512,-9.85679,3.85038,6.82092,9.1123,2.6461,-5.57489,5.3046,-14.6113,-8.53479,-61.3562,75.1362,-1.23517,-0.008748,-2.6708,1.9421,-13.9794,-19.7294
283.099,0.998939,0.00148392,9,511,0,-275.352,-0.1295,-0.128471,-0.00554766,0.138906,0.192247,0.0442086,0.699101,0.304275,-0.342982,0.0572502,0.119221,0.00904113,0.0203785,-0.718298,-0.432459,-0.694332,0.586662,-0.547607,-1.68164,0.846282,0.0668051,-0.0406005,0.318966,-0.227321,-0.505522,2.00125,-0.0401219,0.957344,0.576365,0.709453,1.21417,-1.51872,-0.0312973,-0.0927834,-0.311593,-0.700152,1.88186,-0.828001,12.0823,-35.9167,-7.08511,-3.61491,-1.96894,-19.729,11.2184,2.83149,-14.8951,-41.2984,11.6458,-36.749,-91.6391,-2.36835,-2.73909,7.52754,-1.47769,-48.6716,-33.6509
281.379,0.994373,0.00159843,9,511,0,-276.195,-0.185257,-0.137729,-0.00257634,0.0551338,0.251994,0.0355052,0.716163,0.279209,-0.295232,0.147321,0.142258,0.00627531,0.017509,-0.632102,-0.411672,-0.706423,0.595331,-0.553189,-1.60699,-1.16984,1.27894,-0.509607,-0.764609,0.151105,-0.944027,-0.22742,-0.314992,1.10486,-0.471778,0.372516,-0.0796966,-0.589412,1.02488,0.242025,-0.459365,0.0308149,0.0533752,1.48198,11.6254,-14.0694,26.3228,-3.02812,24.8634,59.3287,11.6386,1.88422,-8.89651,95.6593,9.78542,92.7132,93.646,0.666143,9.49081,8.60752,2.98114,51.2645,6.62178
286.276,0.999769,0.00169886,8,511,0,-274.371,-0.162272,-0.144802,0.00356715,0.10069,0.208852,-0.00432435,0.20873,0.168945,-0.0666562,-0.0477648,-0.0572391,0.0620901,0.0952179,-0.785686,-0.00674684,-0.612067,0.482834,-0.483632,-1.58104,-0.868536,-0.920907,-0.00979052,1.74932,1.84831,0.549451,-2.44795,0.543858,1.15218,2.16878,0.542591,0.231313,0.0189945,0.0993378,1.13257,0.163359,-0.465415,-1.09827,-0.141265,6.81857,-15.9704,14.0745,0.626372,5.33706,30.8947,-5.10364,-6.09695,0.916438,36.7248,-15.6718,-35.2092,112.699,-2.48171,-1.51589,-3.39635,7.2983,24.2681,22.2269
283.085,0.96259,0.00183359,10,1023,0,-276.465,-0.0675091,-0.0114007,-0.00768402,0.119476,0.0660887,-0.0441781,0.796527,0.316503,-0.0631221,0.072638,0.107598,-0.0099796,-0.00512309,-0.179388,-0.289218,-1.22173,-0.0340875,-0.521854,-1.60131,-0.411881,1.30163,0.0688147,-0.274892,0.578495,-1.2113,0.0310444,0.00488082,0.653172,-0.64661,-1.02416,0.313167,-0.670635,1.03068,-0.877229,0.274798,-2.11484,-0.516813,-0.635505,-15.393,-21.6655,-59.0859,-23.1957,-50.1007,-66.4251,4.31013,-2.46135,0.518405,-115.672,-19.7548,-52.101,-151.534,-5.81586,-12.4869,-0.214439,1.24842,-126.462,5.78321
284.622,0.992678,0.00177842,10,1023,0,-272.458,-0.138432,-0.019007,0.00736971,0.0758064,0.201822,0.0807043,0.6194,0.290984,-0.0866077,-0.0203043,0.00724615,-0.00470242,0.104329,-0.445771,-0.998376,-0.588532,-1.27155,-0.521865,-1.62343,1.01275,1.60485,0.780051,0.262169,-1.31614,0.886887,1.29562,0.057091,-1.4803,0.00546849,-0.994176,0.394495,1.42104,1.75414,-1.40018,0.682414,-1.05596,1.96409,-0.132108,-28.3317,-5.88333,-21.2948,-54.2114,0.527154,-66.0362,6.68483,-6.35592,-5.07816,-59.0933,-9.09113,-22.6706,-9.65343,-2.8916,0.411601,-7.74869,-3.39652,-105.957,-0.754008
279.716,0.99931,0.00188027,9,767,0,-271.163,-0.0590258,-0.0723715,-0.0551503,0.071057,0.239331,0.0229945,0.364295,0.414831,-0.0472888,0.0152905,-0.0569116,0.0112602,-0.0132315,-0.851677,-1.78196,-1.07925,-1.19726,-0.363089,-1.62792,0.928219,-1.07726,-0.247312,-1.08624,0.93837,0.181388,-2.2709,-0.139223,-0.828123,1.57992,-0.0708768,0.953193,-0.551591,1.31697,0.879763,0.0524094,0.0478984,-0.853372,-0.334694,46.9663,12.0686,-0.697288,-10.0935,9.70262,51.4896,-0.831698,6.37362,1.94035,25.2158,-1.94327,34.2184,5.75815,-5.02332,-0.547514,-0.439461,-0.430204,119.985,-10.6786
277.969,0.996603,0.00202414,8,447,0,-272.12,-0.253694,-0.0678211,0.0567568,0.223448,0.171183,0.0145338,0.339006,0.184467,0.0364154,0.0126634,0.0807429,-0.0814979,0.043138,-0.836249,-1.57529,-1.1753,-1.14763,-0.361763,-1.58785,0.0966885,1.36175,0.140258,-0.0556471,0.0495153,0.00367592,0.113711,-0.98886,0.318276,0.331454,1.06184,2.12234,-0.735138,-0.0318751,1.30594,-0.251253,0.0821031,0.757837,0.292725,-16.0178,15.9218,34.5739,46.1173,0.690828,62.7558,-1.7894,-3.91282,4.76314,33.5835,9.25881,3.4827,50.6757,6.96979,0.0195217,-2.04361,0.24545,147.341,11.0676
279.939,0.999034,0.00216047,10,1023,0,-267.199,-0.0955071,0.0399821,0.0594967,0.137508,0.198039,0.00609956,0.503869,0.182583,-0.1032,-0.0370021,-0.0159061,-0.00684449,0.142588,-0.307045,-0.307616,-1.48626,-2.27767,-0.374561,-1.62309,-0.103206,1.78457,-0.116253,-2.38502,-0.838862,0.278023,-0.387682,1.21141,0.679494,1.03668,-1.17912,-0.91987,1.08719,-0.924801,-0.382159,2.12264,-0.490989,1.7763,-0.571466,-0.890305,65.5983,43.9054,31.2693,17.4233,50.1782,0.323902,-3.16347,2.23829,109.847,23.343,7.35595,34.983,9.7815,-5.0063,-2.92203,0.721586,155.805,-5.64356
273.931,0.998781,0.0023193,10,1023,0,-262.272,-0.196382,-0.166321,0.103319,0.225319,0.212857,0.0487873,0.409478,0.508403,0.488795,0.0383286,-0.0213099,-0.0197159,0.125484,-1.05808,-0.443926,-1.66209,-0.686479,-0.474673,-1.54354,1.421,-0.263393,-0.676052,-0.475718,-0.158159,0.299264,0.277196,-0.647196,-1.87928,-0.0617671,0.149103,-0.304695,-1.25309,-1.30577,-0.616411,-0.0775291,2.13023,-2.49723,-1.36059,-4.08541,-16.4729,26.7323,21.0428,-2.08677,25.4062,-0.970773,3.21746,6.16527,62.7033,-21.553,-21.134,66.2842,1.13632,2.16705,-1.77833,5.63174,37.4798,30.0232
273.593,0.998107,0.00248531,9,511,0,-258.746,-0.179626,-0.121881,0.149606,0.259348,0.174066,0.106907,0.683517,0.548927,-0.249031,0.053322,-0.026644,-0.0484766,0.00838271,-1.27318,-0.156355,-1.49408,-0.236527,-0.463525,-1.67559,0.136748,0.240675,1.24129,-1.64709,1.22877,-0.97443,-0.490561,1.77993,2.15465,0.679036,-2.35708,-2.31664,-0.874981,-0.102204,0.406635,-0.87983,-0.619573,-1.15776,0.172691,3.56376,-12.6134,26.1102,18.2352,-10.5486,43.8577,1.01058,1.3951,-2.79201,120.664,-78.9126,-11.9815,37.6841,-2.18965,7.74789,-3.59313,0.437279,29.6087,-39.0134
278.062,1,0.00265531,9,1023,0,-268.35,-0.228725,-0.16612,0.0453817,0.176414,0.268381,0.101823,0.386899,0.285134,0.0357687,0.0114553,0.0556861,0.00125708,0.101941,-0.970521,-0.0831689,-2.13405,-0.565391,-0.473337,-1.56787,0.517702,-0.254871,1.9773,0.149438,-1.39021,-0.576827,-0.781996,-1.08529,0.605271,0.225763,1.06664,1.32404,-1.06737,1.20293,-0.0151165,-1.01349,-1.14594,1.46998,0.841167,-14.1146,-18.5354,14.6475,8.87223,6.49526,28.9182,-0.579636,0.256041,1.16358,-16.0191,15.6681,-31.0406,44.3347,1.32413,0.426062,-2.41903,2.35459,0.929026,22.2709
275.993,0.992259,0.00284819,8,511,0,-268.287,-0.290805,-0.0304839,0.0206854,0.0776927,0.203284,0.0818427,0.395346,0.19362,0.118981,0.0691604,0.0796346,0.0901908,0.0422999,-1.01236,-0.187464,-2.32048,-0.490129,-0.546931,-1.61043,-0.618173,-1.25298,0.943376,0.41014,0.70167,1.72218,-0.0980812,0.834074,-0.722771,-1.03613,-0.694009,-0.0853176,-0.529652,0.384071,0.918238,1.69834,-0.760392,-0.632129,1.00962,-25.596,8.51492,4.65251,-23.6882,-3.33732,15.9794,-0.267308,-1.9955,1.96119,-34.5279,-25.049,32.7065,-74.5976,-1.70769,-5.89435,-2.84483,-1.70632,-60.6237,-7.12221
273.015,0.987639,0.00298887,7,191,0,-266.121,-0.199762,-0.254897,-0.138828,0.126499,0.142635,-0.114485,0.413552,0.306275,0.0170063,-0.00203997,0.0622805,-0.0154132,0.0141324,-1.14908,-0.191958,-2.13783,-0.55607,-0.368634,-1.70409,1.15901,1.28024,0.200477,-1.35764,-0.149771,-1.04005,0.100861,0.559656,-0.637041,-0.326435,0.209109,-1.83197,1.18372,-0.732678,-0.0640783,1.17045,-0.419225,0.164614,-0.260018,1.14434,-35.0735,-29.0839,-13.2308,-9.74371,-44.8847,-0.784786,-0.232363,1.1575,-160.984,-3.21209,-40.1376,-75.0612,0.312743,-0.241141,-1.42215,-0.925234,-115.484,-56.6936
283.3,0.9997,0.00309551,9,1023,0,-265.671,-0.063529,-0.0401789,0.0275317,0.143836,0.306368,-0.00539944,0.231446,0.15231,-0.178441,0.0293905,-0.154309,0.0496002,0.0746843,-0.797514,-1.63065,0.122049,-1.07359,-0.450306,-1.5828,1.95694,-0.741019,0.90751,-2.88642,0.531433,-0.881332,-0.279178,1.55423,0.572337,0.489102,-0.717419,-1.73772,-1.26699,1.52827,1.1073,-0.521363,0.588499,-2.48751,1.4482,20.7298,-13.3997,-6.81583,-11.583,7.32861,-27.4753,8.25746,4.83196,-27.4881,8.10526,-16.949,10.8899,-6.65493,-5.01818,0.673991,7.03964,-1.77275,-15.6044,17.5251
