# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=729436361
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgA_N_Serum_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgA_N_Serum_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,z_a.1,z_a.2,z_a.3,z_a.4,z_a.5,z_e.1,z_e.2,z_e.3,z_e.4,z_g.1,z_g.2,z_s.1,z_s.2,sigma_a_1,sigma_g_1,sigma_e_1,sigma_s_1,a,sigma,p_z_a.1,p_z_a.2,p_z_a.3,p_z_a.4,p_z_a.5,p_z_e.1,p_z_e.2,p_z_e.3,p_z_e.4,p_z_g.1,p_z_g.2,p_z_s.1,p_z_s.2,p_sigma_a_1,p_sigma_g_1,p_sigma_e_1,p_sigma_s_1,p_a,p_sigma,g_z_a.1,g_z_a.2,g_z_a.3,g_z_a.4,g_z_a.5,g_z_e.1,g_z_e.2,g_z_e.3,g_z_e.4,g_z_g.1,g_z_g.2,g_z_s.1,g_z_s.2,g_sigma_a_1,g_sigma_g_1,g_sigma_e_1,g_sigma_s_1,g_a,g_sigma
79.1639,0.996709,0.000781378,9,511,0,380.878,0.157451,0.344538,-0.278843,0.169423,0.924652,-0.813324,-1.26762,-0.468414,-1.18701,0.179013,0.369451,0.0721652,0.0806401,-1.89189,0.410932,-0.678957,1.81606,-1.27995,-1.86896,-2.23785,-10.0328,5.12431,-9.3595,-7.01524,-1.9139,4.8406,2.27016,6.39016,3.60817,3.41263,-2.11412,-4.17706,-3.31297,-3.37939,-14.2,-0.7501,5.81176,-16.532,9.35947,31.2124,-39.854,-29.89,31.1654,-346.038,-38.1839,40.8435,-19.5734,-1111.55,726.556,-1707.12,-73.1508,9.81705,56.2702,155.796,-125.532,-118.252,-270.594
175.837,0.99936,0.000784111,5,31,0,-71.7912,0.160646,0.35123,-0.301043,0.197877,0.896959,-0.726861,-1.27656,-0.481652,-1.18489,0.280762,0.234613,0.0649798,0.0648663,-1.87536,0.378196,-0.679054,1.80414,-1.26307,-1.79998,-0.0529469,-0.0250326,-0.689998,1.4047,-1.63875,5.7785,-0.0452689,-0.706324,0.368808,7.05742,-8.97592,2.56426,-2.44786,0.633575,-1.77379,-0.37331,-0.652297,1.2536,4.50558,23.9599,29.9165,-31.4759,8.04177,30.2027,-66.2258,-34.12,-17.1187,-29.9811,312.347,-106.659,534.897,39.3967,14.6845,43.51,-11.1199,41.2754,-10.9453,-67.9012
220.349,0.985435,0.000807658,7,127,0,-166.285,0.17727,0.29544,-0.204897,0.251522,0.840353,-0.421946,-1.29322,-0.417922,-1.15914,0.253295,0.220022,0.0320541,0.0429462,-2.04911,0.294324,-0.816087,1.75884,-1.12871,-1.62648,-0.48136,-1.64838,2.20272,0.377309,-1.74153,7.19098,1.05208,1.45658,1.37002,-1.36912,-1.53585,-0.346173,0.360808,-2.46853,-1.16758,-2.9407,-0.82171,3.2336,2.93549,12.6352,16.3859,-22.083,10.3219,21.8635,-74.0262,-31.0903,-31.4311,-28.1999,34.6359,-104.91,-637.951,62.1733,0.40955,-30.1175,55.287,-13.3775,-69.4285,7.94062
273.545,0.995521,0.000806955,8,255,0,-212.039,0.12827,0.0375026,-0.184666,0.103526,0.567312,-0.178177,-1.0874,-0.353305,-0.939668,0.0062843,0.088016,0.0594122,0.0643098,-2.31878,0.46607,-1.0698,1.56218,-0.791547,-1.67559,1.39672,2.46729,-1.28944,1.4612,3.21236,-3.44209,-3.22686,-2.29832,-2.9964,2.379,1.8394,-2.56233,0.138948,1.97865,-0.925883,3.88684,1.75472,-5.02432,0.710806,11.94,2.98327,-11.9644,-0.742185,14.3791,-8.30182,-21.5709,-20.3754,-15.5072,-198.513,171.046,-180.845,97.9375,-0.736016,14.0052,25.5036,-1.70751,-37.0624,-10.4285
303.645,0.999888,0.000840644,9,511,0,-267.489,-0.170856,-0.00464277,0.0586609,0.0628889,0.167464,-0.0203735,-0.682865,0.134588,-0.797984,-0.0270281,-0.0128103,-0.00310843,-0.000942213,-2.25352,-0.0269645,-1.93252,1.84859,-0.270397,-1.7446,-1.65296,-0.256916,0.743665,0.119534,-2.35894,0.731658,3.04355,3.72253,1.94152,-1.73175,1.68437,1.10161,-0.0270033,0.529192,-2.28137,-4.42489,0.265933,0.624632,1.83889,-3.90083,0.614116,11.1182,-1.76898,0.59145,10.577,-6.282,-4.39805,-6.02827,24.2102,3.35713,170.683,50.6279,-2.25741,-0.888503,0.932599,4.7715,75.4233,-6.45139
312.052,0.998616,0.000894345,10,1023,0,-297.901,-0.0696658,-0.0285398,-0.223726,0.1017,0.0387487,-0.0113306,-0.327417,0.176116,-0.470001,-0.0445056,-0.0218922,0.0274754,0.0285119,-1.75429,-0.526224,-2.17058,1.83777,-0.548853,-1.74153,-0.393598,-0.255928,-0.447427,0.0442184,-0.882401,-1.12263,-1.75516,-1.0309,-1.6804,0.634264,0.332502,0.126507,0.244079,-1.77378,1.22324,0.482547,1.18689,-3.25264,-1.1916,8.00702,0.716455,-13.9994,3.00247,-5.88194,6.04255,-2.76683,-3.11987,-2.89361,3.35576,-3.8174,245.332,-129.905,-2.27592,-0.922789,-1.56424,8.11055,3.75718,-0.506127
312.057,0.967289,0.00095288,11,2047,0,-296.95,-0.283583,0.0363655,-0.199553,0.118245,0.107722,-0.021024,0.421549,0.435167,0.0477863,0.0421822,0.055127,0.0727973,0.048733,-1.93532,1.09978,-1.7095,-2.70339,-0.520169,-1.78551,-0.0606863,-1.04714,-1.23421,-0.515273,1.16613,-0.331068,-0.937506,-0.919992,-1.22751,-0.921835,0.530808,-0.928826,-1.50646,1.36716,-0.198924,1.7133,-3.32831,1.48948,-0.468924,-9.24071,10.405,-6.21141,3.9275,-1.86595,7.1253,3.68717,2.8852,3.3663,35.8003,201.748,12.4093,7.92126,-4.19053,14.1027,-1.65716,-0.565986,42.3541,-20.269
310.777,0.998404,0.00092626,9,1023,0,-301.751,-0.0893479,-0.0243066,-0.0240529,0.0907358,0.613698,-0.000822172,0.059129,0.418752,0.136555,0.0319992,0.0396813,-0.120006,-0.0644456,-1.72413,1.01702,-1.60845,-2.4028,-0.458542,-1.79029,-2.14571,1.00308,-1.23211,-0.586086,0.153538,0.231273,1.42646,0.0655411,0.110823,-0.191327,0.971794,-0.0844859,1.71302,-0.835895,0.78755,-0.784559,-1.29109,0.343151,-0.900277,5.43958,0.0496898,10.6539,-3.86354,22.5332,23.78,-0.407525,2.38891,4.45274,171.593,160.876,-4.29509,-7.74133,1.46776,13.3417,-1.81952,-2.02673,81.1438,-23.9415
315.651,0.986268,0.000993664,11,2047,0,-301.401,-0.19999,-0.03936,-0.174692,-0.0152899,0.117098,-0.102345,0.106994,0.052967,-0.239666,0.0979391,0.0967904,-0.122407,0.134244,-1.19165,0.76486,-0.387533,-2.16852,-0.546843,-1.77334,0.906188,0.206135,1.07018,-0.561546,-3.2054,-0.175653,-1.19085,0.232809,-0.757571,1.20398,-1.38424,-1.27448,0.168575,-1.1301,1.61354,-1.80524,-0.565172,0.618341,-0.981446,-11.3572,-2.41729,-19.643,-23.7436,-3.40472,-92.9763,9.74648,-18.0297,-11.0789,-208.944,-42.9464,-19.5041,14.245,0.713256,-25.9931,8.9929,-1.03672,-80.7126,-9.96774
314.857,0.996356,0.00102977,7,255,0,-305.692,-0.151444,-0.0487007,-0.0311775,0.083713,0.0833031,0.0150219,0.0481511,0.0620136,-0.26418,0.0349841,0.0328967,-0.049461,-0.0780101,-1.23531,0.688335,-0.422909,-2.1452,-0.451173,-1.695,-0.755262,-0.102076,-1.47015,-1.21005,0.217796,0.525488,0.703425,-1.47896,-0.49986,1.54034,-0.258126,-1.05816,2.12255,0.362983,0.9479,0.518572,-0.294856,-1.1388,-0.34582,-11.585,-18.9986,-0.778643,-7.05288,-9.48361,-38.3212,-2.66646,-33.8771,-19.0096,-163.391,-122.141,-6.0753,-28.9636,-1.4,-9.05976,1.33408,0.437952,-85.89,19.5847
311.447,0.998843,0.00110178,11,2047,0,-305.969,-0.0801734,0.0663194,-0.292216,0.0539348,0.0521695,-0.0863438,-0.122287,0.476863,-0.227268,0.0668948,0.0703927,-0.0377758,0.0904882,-2.08064,-0.1733,-1.09639,-2.01951,-0.363607,-1.75109,-0.537253,0.0852165,0.0551404,0.0779515,-0.00168205,1.18809,0.603613,-0.769365,-0.684752,0.547363,0.0331674,0.912017,-1.04405,-0.602194,1.27474,1.1841,-0.539721,-1.38209,0.00122897,7.56532,11.1215,-14.1354,-1.2124,-3.23857,7.40676,-2.71697,15.5295,-1.05462,63.757,42.426,2.90505,21.9734,-2.91132,5.88699,1.32186,-0.467474,98.4995,-2.60738
312.86,0.998768,0.00118845,11,2047,0,-304.036,-0.15224,-0.224559,0.0891885,0.0229469,0.0509534,-0.0631188,-0.167289,0.167925,-0.0902174,0.0195457,0.0859467,0.037106,0.0484889,-2.09983,-0.938456,-0.66422,1.35654,-0.549953,-1.75652,-0.14029,-1.90294,-0.134853,-0.572026,0.370563,-1.91196,0.982413,-0.441269,0.127882,-0.164776,-0.600494,-0.511516,-1.17253,1.64985,1.03897,0.823493,0.484958,-0.869234,1.09446,-0.197769,-14.7924,19.8091,-5.49773,-3.39905,23.3254,-8.37979,4.01177,4.36431,9.44625,27.4893,-63.5594,357.614,-0.851286,1.48738,-1.81152,17.3423,35.6517,-11.5651
314.428,0.985037,0.00128193,11,2047,0,-304.526,-0.0609189,-0.0103208,-0.0137255,0.0813822,0.248,0.0262618,-0.0274186,0.189126,-0.128157,0.0464469,-0.0402016,0.0810336,0.134389,-2.83722,-0.95722,-0.430826,-0.512851,-0.476116,-1.80483,0.950302,2.37722,-1.24299,0.888633,-0.881783,-0.796519,0.442985,0.452268,-1.02581,-1.13876,0.103705,0.835973,0.476624,-0.0103945,0.0179248,0.252725,-2.36841,-0.332253,0.177767,1.69851,-0.628085,2.98376,1.50622,3.31757,56.6163,-8.24756,-11.2596,-9.24697,37.3585,-17.7066,7.96434,40.4066,-2.32251,1.28851,-0.34936,2.06731,23.2308,-35.8968
305.217,0.997803,0.00132849,8,255,0,-299.381,-0.0991005,0.380568,-0.0375452,0.0131215,0.0598152,-0.0621882,0.0063576,0.0860555,-0.164285,-0.0732324,-0.0430671,-0.0395886,0.00230121,-2.82996,-1.10612,-0.14836,-0.515488,-0.24831,-1.67379,0.097218,-0.796421,0.171305,0.13998,1.11708,-2.01664,-0.228733,-0.0533781,-0.398195,-0.952385,-0.742247,-0.0525703,-0.0789123,-0.169403,0.945675,-1.536,-0.0289058,0.246501,0.799612,-3.01911,23.609,-1.21575,-5.48077,-1.9197,-90.0458,1.13072,-4.36922,-7.38061,-49.726,-1.12206,-29.9198,-33.3141,-1.17583,1.7803,5.11551,0.545872,-22.6622,31.9224
311.651,0.994883,0.00142874,10,2047,0,-292.597,0.128932,0.0483509,0.0624981,0.000809317,0.0698765,-0.0140064,-0.0439086,0.152012,-0.00765329,0.0765763,-0.107779,0.00129904,0.0273836,-4.151,-2.25411,0.0689794,0.332824,-0.348068,-1.71933,-0.0366955,-3.02054,0.0299355,0.429391,0.328913,-1.32103,-0.181753,2.08956,1.88088,0.226351,0.679401,-1.76937,-2.37385,1.72464,1.622,1.28438,-0.975392,0.803395,0.936322,7.96864,3.30227,5.12518,-0.95614,0.999346,68.5472,-10.5514,21.2652,11.0418,23.4648,-3.47394,18.9859,105.109,-0.756245,-0.559461,2.34229,3.17545,89.4381,8.53639
315.75,0.996592,0.00152293,10,1375,0,-300.331,-0.130833,0.0358417,-0.0183939,0.0789071,0.0679905,0.0242601,0.240043,0.626955,-0.00473072,0.0531579,0.115836,0.127281,0.124456,-0.995872,-2.08357,-1.41645,-0.886308,-0.43239,-1.71219,-1.69798,-0.125483,-0.478127,1.87606,1.44913,-1.0838,-0.574914,0.297892,1.08528,1.97516,-0.476693,-0.216452,-0.347091,-3.35933,-0.650289,1.4994,0.748777,0.708266,-0.0738228,-4.61321,15.5405,19.8001,-1.78733,-9.67546,14.0733,1.6663,9.49399,2.28271,13.7714,9.43577,37.5794,15.5597,-2.13655,-0.326067,-0.00643105,1.97082,43.1933,22.1879
310.9,0.999495,0.00163026,10,1023,0,-303.916,0.0735663,0.0750906,-0.000139011,0.143624,0.197845,0.0509789,0.36008,-0.0182323,-0.124673,-0.058184,0.0271066,0.115214,0.0988489,-0.0859835,-1.68557,-2.29164,-0.82552,-0.509058,-1.69024,-1.3557,1.6338,0.28603,1.55478,1.15422,0.157882,0.214741,-0.300832,0.311042,0.560904,-0.898068,0.611839,-0.086652,-0.567607,-0.962788,1.37724,-0.106015,0.477836,-0.694589,54.0915,-0.615991,-76.4619,44.9277,32.4483,21.6388,1.82903,-6.35168,-0.656536,-4.51126,-0.207954,42.5038,0.315481,13.7588,-1.31903,-0.306852,1.43284,19.9357,18.4028
313.556,0.999755,0.00175804,10,1791,0,-302.121,0.0109514,0.0625564,0.0996485,0.205252,0.157419,-0.0330471,0.101331,0.555007,0.136569,0.0410811,-0.0005595,0.0903235,0.0745253,-0.57488,-2.11309,-2.23774,0.0160711,-0.543262,-1.73515,0.182036,0.194105,-1.26601,0.786842,-0.437837,2.41943,-0.64955,1.61329,-0.0633173,-0.872966,-0.64345,1.03761,-1.14559,-1.72013,-0.408825,0.676311,0.793888,1.67606,-0.957342,0.814701,-13.4093,45.0087,44.1813,-10.6965,2.15349,0.201062,3.84541,2.16866,18.9568,-2.07075,117.339,-27.7751,6.31361,-0.460387,-3.25042,6.81544,33.5869,3.73294
312.339,0.999186,0.00189524,9,1023,0,-304.098,-0.187773,-0.0166605,-0.121657,-0.034895,0.0993216,-0.123259,-0.0777483,0.24659,-0.191048,0.0352023,0.0385136,0.143351,0.1694,-0.363849,-2.6206,-1.25271,0.209288,-0.542305,-1.77607,-0.490365,-0.322141,0.997207,0.58859,0.312299,-0.217763,-0.121599,-0.0696718,0.794371,0.1979,-0.0753215,-1.1271,1.57285,0.667126,0.821385,-2.75597,-0.0518135,-1.21809,-0.107183,-78.0202,34.2985,-39.906,-54.4093,21.6232,-58.521,-3.75494,-5.38856,-0.398481,-2.41174,1.55229,-93.7534,-38.9872,19.6289,-1.29171,0.806698,-26.5643,-87.7772,-17.3056
313.455,0.999687,0.00203767,10,1023,0,-305.318,-0.0533097,0.179186,0.0324922,0.237381,0.183059,0.0652837,0.0804074,0.247875,-0.128347,0.0224774,-0.11677,0.0669972,0.0634382,-1.92323,-1.13369,-0.78807,0.0914512,-0.524421,-1.80172,-0.051365,0.108652,0.836174,1.3649,0.135889,-0.63626,-1.9803,0.396898,0.465564,-0.782818,-1.16555,-1.43734,-0.777813,-0.143362,1.39375,0.435765,-0.967752,0.999889,0.495234,1.65247,9.50891,4.37634,7.73524,-4.69069,7.68031,-2.43982,-17.1821,-6.42317,8.70999,-35.9757,48.2787,-120.5,-4.86738,2.92861,-5.68463,-5.42335,-51.1709,-34.021
314.917,0.999865,0.00219131,9,831,0,-309.378,0.0435889,0.0412473,0.0519269,0.20748,0.0780708,-0.0793339,0.0371996,0.290648,-0.0657143,-0.0653145,-0.00290532,0.0558336,0.0917238,-1.89646,-1.24982,-0.715969,0.237807,-0.447417,-1.71086,-0.295141,1.51741,0.447074,0.669061,0.536802,0.40152,0.37776,-0.13917,-0.49821,0.00325769,-1.08376,0.641922,-0.41429,-0.404934,0.99594,-0.603919,-1.26992,-0.821277,-1.27081,8.39281,-0.462037,8.09551,2.19355,-7.53993,-72.2308,0.213254,11.6039,2.86099,-47.0861,8.07182,-88.4919,-1.10357,-3.61633,1.42517,5.69191,-6.45979,-46.4875,15.3313
317.515,0.999804,0.00235485,8,255,0,-310.391,-0.122845,-0.116293,-0.23851,0.0090925,0.29192,0.0235423,0.0888444,0.334834,-0.214856,-0.0270159,-0.0231983,0.0579193,0.0904768,-1.68117,-1.01855,-1.12793,0.374702,-0.478149,-1.71616,-0.915498,0.0223265,-1.28784,-0.70767,-0.197748,0.724432,-0.372169,-0.749658,-1.0819,2.19449,-0.821232,1.03621,-0.289727,-1.06637,-0.301241,0.545063,-0.11085,-0.318766,-0.726183,4.6169,-7.4079,-14.1507,-7.05318,7.69077,20.9389,-0.670261,-0.549373,-4.02393,-2.48623,2.49055,-47.0163,95.5904,-2.15063,-0.812589,-1.58078,4.70697,15.8656,19.602
316.574,0.99955,0.00252706,8,255,0,-311.247,-0.308378,-0.037633,-0.0762293,0.118862,0.127029,-0.0508035,-0.145798,0.149449,-0.0369648,0.0229302,0.0681261,0.0545093,0.0571962,-1.60703,-1.02571,-1.19067,0.337921,-0.432829,-1.6832,-1.17409,-1.324,-1.58872,0.0153657,1.02829,-1.45673,0.655612,-0.0781839,-0.59309,-0.385066,-0.496121,-0.619107,-0.0423712,-0.465853,-0.0460183,-0.0621907,0.0954334,-0.029884,0.13397,-19.2618,-0.997095,3.39822,4.28829,-1.74956,-6.81135,-3.9626,-7.40552,2.89318,-2.81792,6.07687,37.7693,-42.7055,-1.43302,-0.636657,-2.02993,-0.815114,2.48431,33.5192
319.694,0.984064,0.00270666,10,1791,0,-305.768,-0.0883422,0.100821,0.0750626,0.203937,0.319523,0.0054109,0.208041,0.309082,-0.0911717,0.0292946,0.019787,0.0458022,0.0662539,-1.10275,-1.99027,-1.11508,0.0758902,-0.497397,-1.80798,-1.33774,0.603097,1.76197,-0.264156,-0.401782,0.752419,1.21404,-1.73303,-0.388694,0.360069,-1.56705,1.0523,0.131191,-1.75874,0.521279,-1.47156,1.95145,1.41356,-1.45647,-17.2777,5.78271,18.647,7.06342,7.90803,3.38806,1.59902,-4.60313,0.147776,4.10327,0.828744,-2.88532,-0.0548971,0.117776,-0.929966,-3.36806,-0.984331,-9.37899,-25.6468
318.608,0.990061,0.00277902,9,639,0,-303.534,-0.0641038,0.0160966,-0.0975078,0.0502919,0.0747406,0.091591,0.121077,0.184007,-0.00906889,-0.017077,-0.153813,-0.0491663,0.0326093,-0.686555,-1.10386,0.434419,-1.60802,-0.553802,-1.72351,-0.102389,0.999287,2.81729,1.19516,1.58169,-0.07136,-2.39865,-0.874214,0.222346,-2.43247,-0.374545,-0.32873,0.427652,0.754617,-0.933362,-0.44781,1.46832,0.40658,0.623524,2.2037,-7.7543,-38.4133,-17.2983,-16.0557,-126.088,-3.0274,-29.7059,-44.116,-25.0712,-35.227,-12.8337,-16.3851,-0.201363,3.93278,-18.9898,-1.12052,-91.6559,11.9623
