# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1313403272
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgG_N_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgG_N_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,z_a.1,z_a.2,z_a.3,z_a.4,z_a.5,z_e.1,z_e.2,z_e.3,z_e.4,z_g.1,z_g.2,z_s.1,z_s.2,sigma_a_1,sigma_g_1,sigma_e_1,sigma_s_1,a,sigma,p_z_a.1,p_z_a.2,p_z_a.3,p_z_a.4,p_z_a.5,p_z_e.1,p_z_e.2,p_z_e.3,p_z_e.4,p_z_g.1,p_z_g.2,p_z_s.1,p_z_s.2,p_sigma_a_1,p_sigma_g_1,p_sigma_e_1,p_sigma_s_1,p_a,p_sigma,g_z_a.1,g_z_a.2,g_z_a.3,g_z_a.4,g_z_a.5,g_z_e.1,g_z_e.2,g_z_e.3,g_z_e.4,g_z_g.1,g_z_g.2,g_z_s.1,g_z_s.2,g_sigma_a_1,g_sigma_g_1,g_sigma_e_1,g_sigma_s_1,g_a,g_sigma
-2649.68,1,0.000782806,3,7,0,2733.61,-1.06623,1.39533,-1.77563,1.69914,-1.00742,1.50742,-1.56803,-1.80813,-1.3981,1.23594,-1.60852,0.605479,-0.388121,1.34686,1.43859,1.32993,0.712517,-0.992562,1.2773,1.34127,-2.23217,-1.66189,-0.207822,-1.78571,-3.72446,-0.365018,1.04134,-0.0693091,-3.41463,2.44144,-0.896096,-0.200743,-2.84265,-2.92835,-3.60918,0.321963,-1.45426,9.4678,-2.31599,282.311,-116.968,430.896,-4.09063,1001.15,-13.3714,-78.3898,-20.2572,990.778,-170.834,199.534,105.997,757.272,1046.29,1090.09,19.1323,20.9115,-2595.95
-2618.92,1,0.000793751,3,7,0,2654.74,-1.0697,1.39543,-1.77476,1.69576,-1.00865,1.50667,-1.56763,-1.81031,-1.39791,1.23488,-1.60616,0.604372,-0.387866,1.34095,1.43767,1.32825,0.712582,-0.993186,1.28504,-1.45732,-0.290473,0.502769,-1.92836,-0.512871,-1.49739,0.184937,-0.824597,0.102649,-1.61562,1.19287,-0.700782,-0.0170255,-3.37075,-1.62086,-1.98897,0.00475396,-0.286559,6.29919,-3.67918,277.342,-116.209,422.559,-4.54294,988.268,-13.2718,-77.4325,-20.0228,976.725,-169.115,196.956,102.889,735.725,1025.65,1068.3,18.753,19.8398,-2532.33
-2536.1,1,0.000819206,3,7,0,2623.86,-1.06629,1.39244,-1.77668,1.69628,-1.01154,1.49975,-1.5672,-1.80519,-1.39247,1.23176,-1.60794,0.603889,-0.384651,1.33642,1.42695,1.31823,0.715205,-0.99523,1.30489,0.8439,-1.287,-0.227848,-0.721566,-0.693076,-3.67031,0.131872,1.40454,1.36867,-2.71319,-0.0942,-0.514306,0.582218,-2.57562,-4.64893,-4.55874,0.601741,-0.53635,9.85435,-6.80516,266.653,-117.218,406.214,-6.1924,947.501,-12.9705,-74.3536,-19.3144,931.653,-164.399,190.222,94.7184,699.702,961.124,998.09,18.5341,16.7616,-2363.38
-2439.09,1,0.000856683,4,15,0,2550.55,-1.06541,1.39159,-1.78626,1.69129,-1.01901,1.49559,-1.57244,-1.79988,-1.39312,1.22157,-1.60741,0.595112,-0.379719,1.33342,1.42619,1.30252,0.720694,-0.993408,1.33307,-0.224033,0.756452,1.98365,2.00973,1.72968,2.93756,1.19539,-1.39448,0.111947,4.31972,-0.472652,2.44519,-0.960039,2.14795,2.1548,5.70051,-1.24346,-0.393896,-11.4048,-10.8735,254.022,-119.281,385.891,-8.41646,895.909,-12.6089,-70.4813,-18.4956,882.706,-160.402,180.826,84.6939,655.843,890.754,911.089,17.2354,13.1265,-2163.63
-1173,1,0.000904701,8,255,0,2448.27,-0.929288,1.00912,-1.4761,0.998408,-1.0248,0.0161011,-1.5462,-1.57823,-1.3586,-0.253681,-1.26349,0.288548,-0.43775,0.616522,0.309213,0.298002,0.737398,-0.848663,3.31353,-3.71206,8.10693,-8.05606,12.8651,-0.980182,25.8818,-0.660055,-3.82293,-0.795744,22.5541,-7.3962,5.86979,-1.93421,11.0795,15.6762,14.4536,-0.102815,-2.98503,-19.1363,-47.7553,60.5866,-90.6646,67.0166,-25.8232,3.30323,-7.76302,-22.2254,-8.18952,-54.7294,-63.4864,28.9264,-72.2925,2.47892,0.868371,0.644941,1.43906,-30.6845,287.569
-1100.58,0.999991,0.000962382,6,63,0,1181.36,-0.871552,0.989814,-1.41633,1.00277,-1.00304,-0.00613092,-1.536,-1.59416,-1.3808,-0.219259,-1.24539,0.284437,-0.425193,0.718151,0.329873,0.303212,0.75061,-0.854751,3.102,2.33551,-1.75391,3.31406,-1.37154,1.05738,-0.505814,0.403128,0.118289,-0.333205,1.91416,1.79212,-0.724175,1.87124,2.27736,0.455257,0.104382,0.27163,0.533262,-11.0378,-45.0723,59.4965,-87.4901,67.4553,-25.4359,-2.27826,-7.72846,-22.5205,-8.34347,-47.5831,-62.7605,28.3966,-70.7305,3.8806,1.14722,0.83704,1.62949,-31.0636,280.459
-990.356,0.999999,0.00102919,6,63,0,1106.18,-0.829591,0.912832,-1.38562,0.961103,-0.980743,0.0444544,-1.47999,-1.54558,-1.36744,-0.125382,-1.21694,0.245219,-0.338556,0.655474,0.33043,0.305069,0.72877,-0.85566,2.79663,-1.92455,3.01267,-2.59831,2.39916,-1.06158,-1.0456,-1.45929,-1.60347,-0.489045,-2.94094,-2.0084,1.47123,-3.37236,1.54681,0.0159311,-0.0221382,0.540626,-0.657205,13.033,-43.2284,54.9601,-86.1982,64.8968,-25.0653,9.43977,-7.48342,-21.9903,-8.30881,-27.7551,-61.6927,24.2548,-57.3069,5.20328,1.5365,1.11436,1.66538,-31.29,272.298
-941.649,0.999998,0.00110492,7,127,0,1002.41,-0.83039,0.923152,-1.30682,0.925292,-1.00087,0.0580474,-1.37416,-1.46673,-1.42322,-0.106027,-1.22043,0.204436,-0.305321,0.643482,0.307214,0.260181,0.755023,-0.859067,2.66331,-0.822831,0.812781,-3.6572,2.1612,0.0267172,-0.121556,-2.87465,-2.4509,1.27722,-0.998346,-1.11369,1.47458,-1.92348,0.41659,0.631282,1.18157,-0.645371,-0.522755,8.68685,-43.4992,55.6734,-81.7377,62.6216,-25.7184,12.4934,-6.96688,-20.9478,-8.66485,-23.7711,-62.0522,19.971,-52.3954,6.03948,1.73231,1.13431,1.79169,-31.5514,268.939
-680.184,0.999999,0.00118944,7,127,0,954.263,-0.837615,0.671346,-1.07055,0.82416,-0.753365,0.0725317,-1.29523,-1.32186,-1.33145,-0.137226,-1.02275,0.138396,-0.127087,0.654949,0.389382,0.279062,0.609813,-0.638783,1.92111,1.75647,-5.05076,6.01918,-3.7098,4.00287,-0.442428,1.26299,2.6227,1.48895,0.919853,4.79891,-1.45058,3.75858,-0.280915,0.906029,0.159116,-1.88187,3.74254,-19.598,-47.3954,41.3239,-72.4806,58.3043,-21.1561,12.9672,-6.88538,-20.1209,-8.49623,-33.0213,-55.1867,11.1386,-27.48,17.5189,5.11911,3.3455,1.30686,-18.9739,244.313
-648.237,1,0.00128275,6,63,0,685.272,-0.831636,0.685568,-1.03023,0.826104,-0.716252,0.0467705,-1.27933,-1.30953,-1.35608,-0.129169,-0.974492,0.147947,-0.137769,0.629859,0.354702,0.257238,0.597143,-0.607973,1.81981,-0.884898,0.0915609,-2.43823,0.762052,-1.60711,1.03701,-0.660185,-0.720955,0.750712,-0.744126,-2.47081,-0.172033,-0.0370497,1.14887,1.30147,0.823763,0.468597,-1.33559,7.01365,-47.8099,42.4504,-70.9511,58.932,-20.5155,6.32514,-6.86111,-20.1639,-8.71364,-31.6783,-53.2044,11.8859,-30.252,19.4486,5.31266,3.84036,1.4387,-16.3491,240.725
-577.871,1,0.00138495,6,63,0,658.293,-0.848063,0.670712,-0.960544,0.777806,-0.70018,0.0526722,-1.21556,-1.31503,-1.33222,-0.0821369,-0.945227,0.133005,-0.0547501,0.540142,0.282046,0.323666,0.676521,-0.64421,1.58387,-0.679092,1.26088,-3.11509,2.36991,-0.816331,0.0136033,-1.63133,-0.319163,-0.744663,-1.64982,-1.82574,0.569442,-2.43112,2.54674,1.81494,-1.43957,-1.824,0.427344,10.5753,-50.2622,42.3224,-68.562,57.0777,-20.7763,6.65453,-6.83727,-21.4139,-8.93273,-21.7781,-53.2635,8.8605,-19.4884,23.7848,6.34425,6.19401,0.937187,-20.7768,231.709
-560.625,1,0.00149614,6,63,0,584.582,-0.800305,0.679147,-0.935658,0.76638,-0.68778,0.0769169,-1.2345,-1.29395,-1.33779,-0.0643369,-0.944906,0.133528,-0.0558515,0.51624,0.315995,0.342709,0.685818,-0.626893,1.53302,-2.78888,0.0467091,-1.89732,1.14169,-0.807688,-1.0421,0.831485,-1.23054,0.171526,-1.04834,-0.578649,0.0711962,-0.154122,1.38788,-1.55042,-0.841015,-0.433416,-1.03284,4.84812,-47.7451,43.1167,-67.2638,56.7517,-20.5463,12.9818,-7.02679,-21.4702,-9.09115,-17.3589,-54.0481,9.21638,-19.8783,23.8096,7.03064,6.81297,1.01702,-19.0993,230.13
-180.834,0.999996,0.00161651,7,127,0,572.364,-0.539535,0.504236,-0.522672,0.461577,-0.558343,0.0677365,-1.37645,-1.17617,-1.31963,0.0924988,-0.564587,0.154993,0.0987481,0.129892,0.382377,-0.0279557,0.48811,-0.56737,0.0649319,5.17349,-4.38769,7.46707,-6.33102,2.54151,-1.82473,-0.643751,2.63412,0.81222,-0.286978,7.22009,-0.665115,1.85224,-6.24689,-0.760336,-4.38682,-1.66197,1.59685,-22.4312,-55.4982,59.4744,-71.0312,77.1302,-32.2209,44.851,-13.6047,-39.8078,-15.0281,78.1484,-99.4136,17.2215,0.267154,81.9551,46.0531,48.0035,-0.690921,-13.4446,79.728
-133.133,1,0.00174622,6,63,0,186.41,-0.463468,0.415079,-0.519207,0.383734,-0.57682,0.0431116,-1.33559,-1.09777,-1.24923,0.0464323,-0.463694,0.144596,0.113314,0.0758928,0.27682,-0.0849381,0.500572,-0.556742,0.00653469,2.85394,-3.2244,1.64175,-3.31308,0.294914,-1.36009,1.22629,2.61413,1.92585,-2.34913,4.21365,-0.497234,0.342082,-2.85783,-3.18749,-2.24738,0.325157,0.577741,-3.59202,-48.5097,49.2371,-71.0109,62.858,-33.4212,26.0581,-13.3223,-36.3753,-14.103,40.2962,-80.1134,5.27524,-5.43241,67.3465,28.1261,40.7867,-3.40775,-18.7166,119.926
-114.249,0.999963,0.00188551,6,63,0,143.902,-0.431047,0.377273,-0.554019,0.340907,-0.556214,0.00877371,-1.33267,-1.10156,-1.23003,0.0382187,-0.441448,0.164289,0.130808,0.0451867,0.274526,-0.136937,0.596876,-0.506436,-0.0473868,-1.74824,2.00394,0.0557659,2.36972,-1.16877,1.53556,-0.293448,-0.415319,-0.843575,1.00309,-1.93636,-0.468883,-0.57207,2.01205,0.496227,2.31419,-3.22717,-1.8307,3.63346,-42.5569,49.5923,-73.2207,62.1346,-31.6621,25.3471,-13.0111,-35.6943,-13.6004,50.4407,-78.8063,15.0895,2.84885,64.1987,26.9762,38.5179,-1.84702,-6.99141,124.791
38.5967,0.998696,0.00203438,6,63,0,128.271,-0.378359,0.265941,-0.28785,0.0782621,-0.494465,-0.0259123,-1.35837,-0.805461,-1.17352,-0.0710179,-0.0621617,0.176631,0.0508812,-0.228354,0.167594,-0.235123,0.438032,-0.432202,-0.500014,-2.52818,3.53895,-5.44297,4.79452,-2.13338,1.84215,-0.461131,-4.76505,-1.2716,2.70839,-6.76032,2.28577,-0.972689,5.14662,1.76383,2.96668,1.91954,-0.787918,11.3054,-50.152,39.7137,-51.5155,11.8642,-37.0483,-18.1942,-20.1048,-35.5134,-16.2125,-62.9296,-43.2181,14.6779,-103.665,40.2876,6.06557,48.4699,-5.70539,-36.4761,143.885
89.2336,1,0.00218537,6,63,0,-29.3195,-0.275505,0.271418,-0.137514,0.0788178,-0.453214,-0.0498954,-1.34927,-0.768769,-1.21824,-0.030716,-0.0310807,0.11271,0.127909,-0.307236,0.167121,-0.27849,0.387461,-0.408216,-0.705735,-3.25437,1.02969,-4.16521,0.42997,-1.75271,0.993898,-0.692159,-1.63369,0.639209,-1.13714,-1.4625,1.57892,-2.12232,2.57763,0.0566987,2.1204,1.09787,-0.615802,7.73753,-32.6681,64.1413,-18.1901,28.9978,-36.0385,60.4247,-23.5819,-36.3216,-18.281,45.1556,-23.6407,6.81321,62.3687,32.269,-0.720536,51.8774,5.26881,32.9161,128.659
208.66,0.999584,0.00235414,6,63,0,-75.4697,-0.283295,0.0973539,0.0548764,0.0710419,-0.255676,-0.140082,-1.09614,-0.591764,-1.24133,-0.0164275,0.0446441,0.118249,0.0982176,-0.626941,0.130326,-0.750532,0.317762,-0.449939,-1.20183,2.14028,-4.02629,1.6475,-1.14175,3.60538,-1.75772,3.46108,3.19868,0.599075,-0.9464,1.63032,-1.39467,-0.924254,-4.37764,-0.397411,-6.34622,-0.802658,-1.24857,-11.6086,-38.519,42.6431,30.059,21.6357,-31.4348,35.2112,-20.8032,-25.7225,-15.739,52.7166,12.6932,64.794,43.6008,19.0038,-0.317531,27.2563,9.33356,45.939,94.2298
249.771,0.999307,0.00253041,7,127,0,-194.276,-0.0779708,0.0355942,-0.141808,0.0594782,-0.161912,-0.140015,-0.9912,-0.631884,-1.08184,0.00300189,0.0353341,0.122912,0.115937,-0.87392,0.226287,-0.951215,0.351181,-0.590828,-1.56321,3.17927,-2.41173,-2.12693,-0.679695,2.53501,-1.15541,2.27787,0.895091,2.65052,0.242063,-0.750777,-0.662434,-1.17743,-3.5114,1.10238,-4.05914,0.280421,-1.81148,-5.78567,2.44102,27.5975,-29.2112,6.16122,-35.9622,14.3983,-26.0957,-41.3089,-17.8002,-14.2192,-38.719,35.8195,-67.2177,8.03569,-1.2212,46.3858,-6.68643,-35.6675,-19.0949
274.474,0.974245,0.00271489,7,127,0,-238.103,-0.121284,-0.0898402,-0.000294793,0.00639943,0.00266781,-0.16264,-0.663089,-0.282647,-1.17149,-0.00798256,-0.00461921,0.0459656,0.0732213,-0.65702,0.326299,-1.11985,0.538096,-0.473295,-1.50668,-0.0299933,-1.75207,1.17566,-0.285306,2.97666,-0.0666487,3.86173,4.36253,0.159287,1.20294,0.530876,-0.715087,0.715542,1.73021,0.754862,-2.87225,1.6703,2.01384,-1.9904,-14.3076,-15.5031,16.9787,-14.5657,-19.9722,-28.4425,-15.1674,-16.9571,-15.4382,-55.9196,-42.9848,-91.5469,-11.7145,1.25757,1.01606,19.0149,-5.44032,-38.8693,51.1829
291.339,0.992835,0.00271659,8,255,0,-262.993,-0.0132414,-0.00233154,0.0487147,0.0988771,0.304046,-0.00484767,0.552401,0.802457,0.448368,-0.0267587,-0.00455809,-0.00776496,0.00718659,-0.46307,0.0105446,-1.73268,1.11789,-0.487403,-1.75044,0.762331,0.799369,-1.8142,0.587835,-0.61124,0.434007,-4.56332,-1.56956,-3.29053,0.0761331,1.12447,1.07926,-1.80126,0.210955,1.18691,1.72696,-0.339231,0.147063,-2.62797,-9.93119,-9.57416,34.5212,-35.1801,34.0519,-7.09881,-0.696229,13.963,8.65923,-80.9598,70.9996,-96.4379,84.7018,5.21954,1.69909,2.16115,3.40144,0.0587895,-46.5499
292.545,0.954542,0.00285903,8,511,0,-279.874,-0.138886,-0.165716,-0.0704173,-0.0538418,0.106522,-0.0533087,0.466631,-0.074024,-0.842154,-0.00953669,0.0547901,0.0265699,0.0575552,-0.260791,-0.170885,-1.39333,0.4596,-0.424163,-1.73134,0.199855,-0.0114834,0.00472287,-0.368367,0.939385,-0.751186,0.00118684,-3.30457,-1.38232,0.975784,-0.444101,-1.35078,-0.412185,-0.622287,-0.742586,0.631239,-1.69611,0.356458,1.84456,-5.17104,-54.985,49.7296,-33.8514,38.899,7.98864,-0.425768,-9.68535,-8.93312,-33.7977,52.972,-47.9466,94.7186,8.65309,2.89802,0.763746,4.14979,27.558,-40.121
292.587,0.986675,0.00271163,9,511,0,-284.125,-0.163242,-0.256749,-0.12592,0.0523862,0.218846,-0.0787143,0.891007,0.501037,0.49972,0.051787,0.0398574,0.0368831,0.078528,-1.27642,-0.474298,-1.77299,-0.294665,-0.518888,-1.73598,0.101652,1.32876,0.125544,1.25005,-0.509048,-1.23187,-1.12593,-1.70404,-0.192718,0.0610716,0.922232,1.50351,0.0696125,-1.41251,-0.470417,0.223685,-1.19762,0.740197,-0.465139,0.689062,-24.9663,3.82796,-2.33298,1.07266,-21.2765,3.46021,5.11993,8.79017,8.3273,6.35551,14.3743,4.07479,-2.45553,-0.346475,0.422405,-0.547625,-0.609637,-32.1837
292.189,0.990662,0.00280453,8,511,0,-281.572,0.0615938,0.0317287,0.0736587,0.232497,0.356541,-0.137892,0.153372,0.128881,0.140123,-0.122689,-0.0415758,-0.00152239,0.0247317,-1.02439,-0.646666,-1.41148,-0.0699997,-0.380302,-1.65136,-0.187104,-1.98283,0.249115,-0.309986,-0.117429,0.442166,-1.70621,-0.518035,-2.55277,-1.0553,0.1696,0.0832522,0.298048,1.23428,-0.8202,1.21016,0.520941,-0.742937,1.21715,17.2052,9.48794,20.1651,15.3944,8.64909,-10.1465,-2.88141,0.40697,8.11421,-10.3459,35.8076,44.6569,54.9824,1.48349,-4.0033,-3.62198,1.12428,92.0915,9.1223
292.137,0.999863,0.00292947,7,127,0,-284.818,0.0710089,0.0196902,0.0891323,0.238291,0.365738,-0.142489,0.139038,0.126569,0.142781,-0.116176,-0.0440227,0.000112073,0.0305983,-1.02866,-0.648629,-1.41046,-0.0753662,-0.390967,-1.64574,-0.991675,1.39937,-1.66177,-0.587727,-1.00672,0.478293,1.61805,0.264697,-0.267034,-0.768556,0.427356,0.000149909,-0.402949,0.494813,0.204584,-0.133275,0.617415,1.61757,-0.591644,18.0256,5.00635,22.8919,16.0161,8.96814,-11.6901,-3.02186,0.256499,7.99833,-7.35826,32.2947,39.1337,58.1143,1.95936,-4.02932,-3.63163,1.55738,86.9534,12.0895
293.572,0.970453,0.00313223,9,1023,0,-279.342,-0.0481725,-0.0791962,0.0160989,0.196681,0.0866172,0.0399321,0.946559,0.110313,-0.535183,-0.0507372,0.0114213,-0.00754633,0.053722,-0.990972,-2.22449,-1.55381,-0.396292,-0.462457,-1.65318,-0.756462,-2.20991,-0.0456396,-0.83621,-1.5562,-2.04861,0.908418,-0.280546,1.35386,0.320165,-1.06419,0.96379,1.05915,-1.77971,-1.21856,1.19846,-0.827164,-0.829715,1.48345,15.9168,-0.473423,25.8192,41.2719,-11.9264,49.8198,5.39801,-4.25569,-3.32714,4.97893,2.64487,32.4604,86.9846,2.85215,-1.6717,0.871688,3.62467,110.805,6.55787
