# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=729436361
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgA_N_Serum_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgA_N_Serum_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,z_a.1,z_a.2,z_a.3,z_a.4,z_a.5,z_e.1,z_e.2,z_e.3,z_e.4,z_g.1,z_g.2,z_s.1,z_s.2,sigma_a_1,sigma_g_1,sigma_e_1,sigma_s_1,a,sigma,p_z_a.1,p_z_a.2,p_z_a.3,p_z_a.4,p_z_a.5,p_z_e.1,p_z_e.2,p_z_e.3,p_z_e.4,p_z_g.1,p_z_g.2,p_z_s.1,p_z_s.2,p_sigma_a_1,p_sigma_g_1,p_sigma_e_1,p_sigma_s_1,p_a,p_sigma,g_z_a.1,g_z_a.2,g_z_a.3,g_z_a.4,g_z_a.5,g_z_e.1,g_z_e.2,g_z_e.3,g_z_e.4,g_z_g.1,g_z_g.2,g_z_s.1,g_z_s.2,g_sigma_a_1,g_sigma_g_1,g_sigma_e_1,g_sigma_s_1,g_a,g_sigma
-574.07,1,0.000966488,6,63,0,665.995,-0.339042,1.45542,0.846227,0.0968853,-0.952841,0.200979,0.813178,-1.06359,-1.47586,0.973057,0.137097,-0.0920474,-0.28893,0.193884,-1.30033,1.15295,1.66254,-0.0837036,1.03118,-1.47049,1.83685,2.38765,-1.23189,0.0756202,3.57223,2.62905,-1.20578,0.388671,8.37891,-0.116184,2.08091,-3.3336,0.347315,-1.3807,2.37903,-0.17254,6.17081,4.28399,-21.8183,98.082,55.7352,6.49041,-29.4318,86.1254,9.07931,-36.2854,-18.2144,210.72,5.43071,36.8128,-72.6468,26.2332,1.49658,50.4686,7.41093,120.199,183.019
-505.587,1,0.000979767,8,255,0,591.171,-0.398439,1.39667,0.884541,0.0734187,-0.998796,0.199449,0.74509,-1.06246,-1.37429,0.798579,0.0922491,-0.167245,-0.248022,0.187516,-1.22173,1.15897,1.72749,-0.177618,0.924666,-0.857881,-3.42634,-0.300482,-0.642262,-0.426866,-1.71766,-1.79744,0.868586,2.80919,-8.17069,-1.13921,-2.06458,2.54588,-0.738841,1.85289,-0.983993,1.34909,-4.2576,-6.2835,-29.1293,94.4502,57.1529,1.94409,-33.1117,66.6399,8.52802,-43.0821,-19.8728,171.653,2.36976,-9.46133,-76.2154,29.3315,-0.307396,55.4973,12.26,74.2404,172.895
-376.413,1,0.00101055,7,127,0,513.768,-0.388286,1.2792,0.800943,0.16175,-0.978019,0.0982143,0.740302,-1.04844,-1.38596,0.498348,0.0185638,-0.114848,-0.13929,0.166509,-1.27043,0.948604,1.70911,-0.248198,0.682227,1.04248,-4.71083,-3.04767,1.45238,1.33777,-3.26917,-0.326319,1.39404,0.310269,-9.22735,-1.34679,1.29117,3.74082,-1.35615,-0.88239,-5.26302,-0.629397,-3.03128,-9.1043,-32.9682,92.8479,54.0201,8.02645,-36.8217,41.2583,9.37494,-42.3085,-19.6418,107.378,-1.48777,-22.1967,-45.2629,41.6623,-0.399789,52.195,8.88328,50.5561,164.762
-312.122,0.999948,0.0010558,6,63,0,383.043,-0.368398,1.14515,0.72702,0.130099,-0.958664,0.00514789,0.672408,-0.971596,-1.34689,0.417862,0.0406686,-0.104124,-0.102014,0.156628,-1.28775,0.920158,1.74192,-0.29121,0.508375,-1.27224,5.00324,2.77335,0.778044,-1.31499,2.00899,1.80875,-2.78609,-1.38146,3.92214,-0.559729,-1.62188,-2.87539,1.09801,0.365628,1.84416,-0.353713,1.6836,7.34115,-39.5547,84.4091,46.566,-0.74174,-42.4404,-22.6014,10.1406,-47.7556,-22.9255,85.8628,-1.66775,-81.998,-95.379,43.8907,-2.36213,59.1216,20.1849,23.3828,145.247
-24.058,0.999998,0.00111352,7,127,0,322.176,-0.170455,0.469111,0.487456,0.158407,-0.771185,-0.174073,0.533366,-0.729193,-1.06939,-0.175593,0.157144,0.0675264,0.0896367,-0.212797,-1.43851,0.585496,1.81328,-0.654762,-0.382918,3.62864,-9.7446,-5.22544,-0.395381,4.41195,-2.88827,-2.23208,5.67943,4.02018,-5.8271,0.799461,3.18572,3.4107,-6.26083,-1.17869,-7.49735,0.400435,-2.55574,-14.8182,-24.5558,54.2169,55.4011,16.0939,-52.6175,31.5355,27.817,-62.9575,-34.1453,-32.4125,5.04606,-92.5807,174.813,53.8311,-2.11132,69.5957,12.7783,-12.5634,114.164
10.1489,0.998726,0.00118295,6,63,0,32.0118,-0.184584,0.415566,0.476268,0.10013,-0.724484,-0.201385,0.582708,-0.693818,-1.00752,-0.0910372,0.173694,0.0800399,0.0870287,-0.255834,-1.40683,0.509346,1.81689,-0.625693,-0.505374,0.131298,-2.35258,-1.43877,-1.67279,2.25757,-0.910416,0.637684,2.15263,2.22068,2.58069,0.338682,-1.988,1.40373,-2.16047,0.850533,-3.35854,-0.105509,1.02135,-5.25181,-23.4462,55.2019,64.931,11.1676,-53.5525,42.9992,33.9797,-60.8572,-31.6755,-10.3345,6.22196,21.9625,168.237,58.1531,-2.01561,61.722,19.6704,-0.331368,107.687
243.454,0.998262,0.00125836,7,127,0,-0.206462,0.0238367,0.0617118,0.179097,-0.00934445,-0.300498,-0.179931,0.19361,-0.0893827,-0.600319,0.0216156,0.0872107,0.0361849,0.0363344,-0.689389,-1.33259,0.24514,1.89713,-0.406254,-1.33048,-1.83416,4.51661,6.03166,-0.0331648,-6.52716,-3.07642,5.65481,-6.53692,-5.5726,-1.2174,0.975531,0.958771,-0.996094,5.68824,-0.665836,4.94928,-0.294401,-1.69577,14.2799,19.5312,-0.646272,45.0501,-32.3616,-51.334,-103.658,42.0844,-2.69321,-52.5486,-6.56429,1.11455,2.12902,-357.387,19.2466,-1.26117,48.6645,-7.58909,-19.8306,86.1174
312.666,0.998035,0.0013418,7,127,0,-233.848,-0.0523275,-0.00480231,-0.0705508,0.12928,-0.0142084,-0.0889112,-0.094418,0.0264836,-0.0106929,0.0192227,-0.0232082,0.024368,0.0303975,-0.969161,-1.07697,0.0805965,1.79548,-0.446339,-1.87183,2.32949,0.215547,4.24947,-1.4244,-5.412,-0.346414,3.54304,-3.76602,-5.68532,1.58714,-0.0973107,-1.16064,-1.0608,2.91814,-1.94958,1.89696,1.12978,1.05768,4.505,19.746,9.40581,8.46622,23.925,-29.3065,62.5847,-10.5293,-16.3371,31.9762,32.4047,-1.44883,19.0039,483.509,-0.356392,-0.108851,-7.20539,19.9723,61.8424,-74.4324
317.349,0.929621,0.00143371,9,511,0,-303.899,-0.24926,-0.121929,-0.166014,-0.0573423,0.13345,0.0119737,0.0847764,0.138005,-0.115538,0.0327474,0.00767559,0.0140468,0.0207937,-0.924789,-1.02975,0.274446,1.60004,-0.449923,-1.68525,0.240776,0.161432,-0.131111,1.26586,-0.859887,-0.364926,-1.49413,0.489706,-0.36005,-2.07316,1.21947,-0.301381,1.35605,-0.265628,-0.194211,-0.760925,1.62395,1.68515,2.80074,-16.9863,-12.8617,-7.45477,-18.5674,10.6406,-23.4275,6.6466,5.74157,-32.7704,-5.15425,-0.571386,-168.147,-8.9941,2.51376,-1.04852,4.76043,1.31386,-14.8139,34.6348
314.793,0.999969,0.00124948,11,2047,0,-308.766,-0.022968,-0.0367319,-0.0464444,0.0739509,0.0883378,0.0168339,0.240684,0.506977,0.0270496,-0.0719311,-0.0551566,0.0104111,0.0263743,-0.886403,-2.13889,-1.82704,0.164532,-0.36885,-1.63926,0.544576,1.32375,-0.658606,0.546553,1.73895,-0.384987,-0.445683,0.0709533,0.100353,0.456232,-0.741124,-0.355112,-0.371245,-0.618761,-0.669148,-0.729509,-1.79946,0.425495,0.288387,15.7206,-12.3442,2.19023,-4.58539,-7.92007,4.20689,1.0924,3.14374,0.962201,-16.7029,-3.7041,6.86589,-24.0935,-2.4369,-0.735816,-2.84567,-0.509459,11.0732,54.2635
315.777,0.998099,0.00134919,8,383,0,-306.595,-0.0411714,-0.0713703,-0.0616034,0.187661,0.210966,0.0302391,0.221905,0.464546,0.0260956,0.0394312,-0.124702,-0.000622708,0.0340729,-0.96989,-2.13402,-1.72949,0.0426791,-0.387727,-1.79779,0.889142,-1.52573,-0.217751,0.150703,-1.25501,0.371244,0.228184,0.437528,0.024593,-1.02748,0.181143,0.520379,-1.84196,1.03881,-0.0636515,-1.17216,1.24495,0.416305,2.07059,11.786,-30.446,-4.64776,37.4124,5.56434,20.2919,0.716803,-0.910251,0.494525,16.7352,-10.7978,-5.43633,43.8526,5.45212,0.014497,-3.94998,1.3519,41.744,-25.4351
315.761,0.999013,0.00144966,10,2047,0,-305.317,-0.168173,-0.0115703,-0.0978782,0.0163911,0.153415,0.0397814,-0.0235312,0.22076,-0.221325,0.0106289,0.0713898,0.0428668,0.0546419,-1.80301,-0.643484,-1.96091,1.06347,-0.586928,-1.75568,-0.759408,-1.05534,1.62304,1.53982,-0.218618,-2.0079,-0.0267018,0.832,0.515158,-0.911682,-1.81044,0.32746,-0.606208,0.0231545,1.44976,1.13643,-0.106456,-0.63882,0.870143,-5.13797,0.950505,-1.75049,-12.6251,-1.60266,8.42814,-1.39715,-3.44651,-0.849571,-40.3263,14.7399,-145.82,-14.1928,-2.90481,-0.129888,-2.42112,-5.80223,-44.0382,-7.40658
322.651,0.999692,0.00156218,11,2303,0,-310.866,-0.0576872,-0.0172859,-0.0457068,0.0479336,0.0311128,0.0170737,0.053149,0.102793,0.0588229,0.0487314,0.0736303,0.0674665,0.0580471,-0.456677,-0.116209,0.214122,-1.57509,-0.453203,-1.7741,-0.834101,-0.45091,-0.536379,-0.243659,1.13637,-0.959478,0.558645,0.033548,0.0358107,1.51509,2.43992,-0.0333071,1.3609,-2.72306,-0.212128,-0.51081,-1.34483,0.0667617,-0.401963,12.684,-1.05481,11.0731,-8.67417,-23.1078,-13.2619,0.971705,-18.5941,24.6979,-22.6484,27.9008,16.9044,-2.68796,-3.21416,0.0616786,-0.647035,-0.817507,1.72444,-10.6141
323.024,0.99358,0.00168653,8,511,0,-315.25,0.0657368,0.121283,0.0837899,0.188489,0.270623,0.00266626,0.0750005,0.144196,-0.0465966,0.0261779,-0.0206557,-0.0498423,0.00030258,-0.437422,-0.434262,-0.0590804,-1.45253,-0.475204,-1.73238,0.355958,0.716658,0.267088,1.03747,-1.03182,0.222496,0.335403,-0.806507,1.2156,0.607096,-0.724318,-0.778237,-1.56895,-0.0131591,-1.33251,-1.47218,0.630666,0.940448,-1.10403,14.3491,2.65797,9.83631,18.4092,17.9646,55.0856,3.62201,-10.761,-4.19907,50.1327,-17.3924,5.62579,-0.434566,4.32456,1.15138,-1.32883,-1.29748,31.4522,15.6872
322.884,0.997469,0.00178821,8,383,0,-317.761,-0.13918,-0.0343696,-0.0545925,0.0402861,0.0935911,0.0399215,0.0534999,0.210039,0.0186302,0.0301162,0.0539377,-0.0284965,0.097725,-0.55676,-0.652989,-0.0242635,-1.51466,-0.434251,-1.73414,1.30463,0.864065,0.79411,0.364215,0.420907,0.291144,-0.504455,0.050044,-0.463958,-0.104255,-0.187213,1.41058,1.78943,0.233773,0.790233,-0.0876622,0.0912817,0.0627599,-0.601877,-34.8626,-12.9366,4.27677,-15.7583,-2.24033,-78.4805,-8.68069,6.27685,1.65534,-51.3641,11.397,-14.4799,6.78467,2.22354,-1.75124,-3.28714,-1.34315,-49.7444,13.5579
321.193,0.990748,0.00191656,9,639,0,-315.411,-0.0141689,0.000499253,-0.0436029,0.0303798,0.0496435,0.0118239,-0.0190952,0.323099,-0.048845,0.0269927,0.0274812,-0.0149057,0.0148892,0.0481582,-0.567403,-0.824526,-0.976681,-0.348924,-1.81101,0.597378,-0.241925,-0.212349,-1.25477,-0.663688,-0.846151,0.460722,0.345045,-0.751622,-1.3282,0.811932,0.391489,-1.4714,0.594852,0.0659598,-1.12933,0.914342,0.281019,-0.431108,90.2846,40.8664,-0.859428,17.5445,-0.529365,65.9201,-3.37104,4.79496,1.19736,66.7205,20.0663,29.1313,24.679,-0.91498,1.72573,0.261956,-0.748789,127.837,-30.0532
319.729,0.999466,0.00201399,8,511,0,-315.052,0.0612742,0.13353,0.119193,0.185824,0.184778,-0.0420633,-0.0954713,0.183342,-0.275619,0.044349,0.0637232,-0.00912028,0.0638846,-0.0541249,-0.244703,-0.69964,-1.44974,-0.54472,-1.75143,0.33511,-0.502588,0.0389614,0.0661361,0.437983,-1.26173,-1.03296,-0.761907,-0.417505,-0.0277235,0.46348,0.567654,-0.138699,0.313462,-0.916408,-0.452481,1.15444,-0.361416,-1.48796,-8.47561,40.3284,66.6236,66.5723,4.02994,73.2496,-5.53201,-0.65369,-6.62181,87.2644,35.8314,11.5898,30.9928,20.5744,5.31238,-2.7458,0.435251,76.16,0.781652
320.209,0.998958,0.00216778,8,255,0,-308.905,-0.0728399,0.0184551,-0.0132357,0.0728823,0.0320787,0.0772766,0.315648,0.451357,-0.0344177,0.055523,0.0591355,-0.0677087,-0.00901199,-0.0865528,-0.329825,-0.541978,-1.29958,-0.466828,-1.77895,0.939523,0.200782,0.740902,0.07013,1.20123,-2.43148,-2.10381,-0.153148,-2.04932,-0.009318,0.281727,0.215635,-0.26854,0.293706,0.463003,-0.465269,-0.977402,-1.72388,0.695046,-33.5551,31.0131,34.7049,49.2615,-35.1124,22.8687,10.1421,23.9289,-2.84951,21.3778,27.9922,0.192456,4.59347,4.25485,1.72677,10.6641,-1.25805,35.8785,-14.3038
319.933,0.995028,0.00232766,9,1023,0,-309.196,-0.0376337,0.0765529,0.0053646,0.157934,0.103599,-0.0143994,0.148114,0.139031,-0.163769,-0.0103551,0.0624856,0.0220939,0.0892484,-0.748584,-2.02332,-0.564579,-0.983163,-0.416779,-1.80869,0.32403,-0.647148,-0.875032,-1.30853,-0.367813,0.0932364,1.84191,-0.160704,0.992638,-0.543521,-0.0575706,2.11757,-1.48556,-1.3948,-1.91627,-0.63405,-0.0944068,0.349456,-0.885963,-11.6266,3.90542,-8.42297,6.49843,-23.1048,-39.2125,4.46713,-18.2073,-7.59104,-13.8378,1.07192,-16.484,-5.43049,-3.56804,-0.875682,-1.08409,-2.82238,-53.5732,-29.5215
320.979,0.999211,0.00246975,9,703,0,-315.39,-0.00608949,0.0202132,-0.0175092,0.0993205,0.168106,-0.0542686,-0.0357405,0.158467,0.00968355,-0.0232919,0.0837737,0.0748755,0.10518,-0.410927,-1.39432,-0.121219,0.125197,-0.487827,-1.81542,0.334542,-0.589088,-0.22022,0.123269,1.04668,-0.203912,0.0486937,-0.869765,1.02909,-0.639952,-0.366508,0.704851,1.38928,0.710591,1.05089,-0.0761883,1.31483,-0.765102,-0.89442,2.94286,-20.1737,-19.3592,-23.1911,7.65879,-119.705,-8.5848,19.1429,14.353,-41.7473,17.4567,-66.8949,-15.77,-2.85208,1.21578,8.79897,-8.90359,-55.7362,-33.638
317.071,0.997905,0.00264826,10,1023,0,-313.364,-0.122247,0.065658,0.0726322,0.0782947,0.215317,0.0256227,0.112537,0.264229,-0.2329,0.0964647,0.0725092,-0.0658582,-0.081248,-1.20625,0.226445,-0.776067,-0.410623,-0.497215,-1.71317,-0.524622,0.263523,-0.21594,0.0986414,0.28691,-0.0286383,0.201282,-0.336199,0.526346,-0.208397,-0.67983,0.854331,0.275841,-1.3928,-0.103473,-0.0751085,1.00359,-0.499724,-1.40549,-13.4522,-4.4542,15.6244,-19.9561,-2.6442,-31.2967,-0.646297,-8.52,-8.4313,-60.1142,-73.3538,4.81747,-108.13,-3.25796,-13.1178,-3.22513,6.61727,-75.4979,15.4669
313.667,0.998177,0.00282635,10,1279,0,-306.428,-0.260815,0.0464977,0.0462846,0.012462,0.130773,0.066318,-0.0206954,0.371665,0.0382604,0.0643279,-0.11413,0.0370699,0.111906,-1.4821,-2.79512,-0.806541,-0.702484,-0.431382,-1.70703,1.18896,-1.14202,0.0835555,-0.421989,-0.0136457,0.159489,1.90625,0.394936,-0.0177982,-0.103242,-0.0952937,-0.685071,-1.17287,-1.27458,0.616128,0.00203737,1.41784,0.966754,0.972536,-15.6997,12.6317,24.6214,-11.6408,-2.01687,40.7381,-5.95236,4.58113,4.37177,15.7434,-4.59556,-2.11771,49.1356,0.472414,-0.938496,1.14521,2.73538,44.7198,19.7427
312.275,0.996895,0.00301527,7,127,0,-303.66,-0.143572,0.205619,-0.234349,0.143745,0.15892,0.0163318,-0.0448117,0.218878,0.00560924,0.0458783,-0.0101772,0.0740609,0.0674444,-1.51502,-2.82778,-0.862541,-0.735043,-0.40625,-1.8074,1.65271,-0.064007,-2.10352,1.4639,0.470539,-1.73065,0.109217,-1.00241,-0.518818,-0.902141,1.12175,-0.457438,-0.619351,-0.405303,-0.259605,-0.378331,-0.286657,-0.458459,0.304803,-4.39044,32.0325,-27.6698,2.1471,-4.13155,8.51415,-5.4507,-12.1198,3.66679,8.79489,-1.19062,26.6089,-21.9566,3.6192,-0.980854,-3.57148,-1.32611,-2.57712,-34.3968
311,0.99808,0.00320215,8,383,0,-301.068,0.0231419,0.186091,0.0733473,0.116973,0.25235,0.00234446,-0.0541304,0.213252,0.258885,-0.00845368,-0.0730805,0.0440774,0.151114,-1.60329,-2.92874,-0.787519,-0.856722,-0.453795,-1.68481,-1.16136,1.87205,-2.57866,-0.305849,-0.91184,0.277518,-0.274467,-0.562617,-1.34511,0.559753,0.363036,0.518801,0.270893,0.681124,0.769992,-0.653412,0.967581,0.341128,-1.3543,5.08081,16.8913,11.2447,-10.9102,-1.15347,-19.3013,-5.51336,-6.52558,13.983,-4.73328,-3.33691,-19.7721,28.1531,-3.22241,-0.94499,0.8818,-1.11101,-23.0276,25.5667
312.14,0.992197,0.00340759,7,127,0,-300.241,-0.0655787,-0.122704,-0.0279334,0.156717,0.38494,0.0352639,-0.00817112,0.383096,-0.213782,-0.0664905,0.0857986,-0.00634119,-0.0103903,-1.39118,-2.64942,-0.654468,-0.806229,-0.351732,-1.80696,-0.496053,-0.912278,0.423454,-2.77776,-0.912507,0.240981,1.83832,-0.236351,-1.61024,-0.169313,0.0749805,0.430952,1.39452,0.675976,1.02202,0.00207672,0.0960013,0.950539,-1.82364,13.5204,-23.4251,13.0838,10.5558,17.1718,59.583,-5.41551,18.5834,-11.8299,-10.3993,7.05091,41.4046,-2.10801,2.61509,-0.947054,8.68689,-0.815771,93.699,-33.645
312.399,0.999976,0.00356645,7,255,0,-299.84,-0.101135,0.0964812,-0.0593726,0.117685,0.300695,0.0830295,0.0800265,0.315422,-0.287153,-0.181706,0.0908619,-0.0159084,0.0314379,-1.4539,-2.73018,-0.652593,-0.793984,-0.395701,-1.77644,-0.602367,3.37297,-0.431659,-0.439443,-1.54465,0.14102,1.46681,-1.204,-0.515399,-0.43523,-0.123805,-0.43214,1.45907,-0.840674,-1.18253,-0.117322,0.186414,-0.522235,1.33367,3.64621,15.4012,1.5405,0.358969,8.29867,76.1453,-2.95352,3.50462,-16.2454,-36.8497,7.2055,7.3971,28.6881,-1.68659,-1.06275,7.80971,0.0495985,67.2154,-13.647
