# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1313403272
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgG_N_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgG_N_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,z_a.1,z_a.2,z_a.3,z_a.4,z_a.5,z_e.1,z_e.2,z_e.3,z_e.4,z_g.1,z_g.2,z_s.1,z_s.2,sigma_a_1,sigma_g_1,sigma_e_1,sigma_s_1,a,sigma,p_z_a.1,p_z_a.2,p_z_a.3,p_z_a.4,p_z_a.5,p_z_e.1,p_z_e.2,p_z_e.3,p_z_e.4,p_z_g.1,p_z_g.2,p_z_s.1,p_z_s.2,p_sigma_a_1,p_sigma_g_1,p_sigma_e_1,p_sigma_s_1,p_a,p_sigma,g_z_a.1,g_z_a.2,g_z_a.3,g_z_a.4,g_z_a.5,g_z_e.1,g_z_e.2,g_z_e.3,g_z_e.4,g_z_g.1,g_z_g.2,g_z_s.1,g_z_s.2,g_sigma_a_1,g_sigma_g_1,g_sigma_e_1,g_sigma_s_1,g_a,g_sigma
275.026,0.998859,0.00360209,5,63,0,-256.295,-0.142979,-0.0911712,-0.0412884,0.171146,0.222845,0.0108813,-1.35297,0.85111,0.0220663,-0.0329208,0.0727288,0.0125536,0.0652798,-1.42134,-0.722746,-1.87846,-1.46197,-0.472062,-1.52833,0.961292,-0.321139,-0.557118,0.55275,-0.197921,-0.127431,0.211931,0.341695,-1.0213,1.97788,-1.62606,-1.38853,-0.173438,-0.566195,-0.10995,0.592301,0.00826593,-0.000566771,-5.03592,-10.3067,-6.51013,0.506749,2.96204,-0.80437,-4.28927,-13.4205,13.2807,2.24051,-59.4276,24.0263,-1.90795,-1.45954,-3.23396,2.69282,9.29115,-1.59798,-36.191,49.5427
274.998,0.999266,0.00363302,7,127,0,-266.016,-0.15188,0.0211679,-0.150663,-0.0215694,0.120124,-0.107251,-1.33374,0.791908,-0.0756798,0.0316248,-0.130643,0.0398286,0.0416023,-1.52402,-0.728173,-2.12962,-1.56167,-0.426531,-1.71867,0.298816,0.408538,-0.485071,-0.838263,-0.420417,0.544887,0.973913,-1.13646,-0.859257,0.105574,0.230663,-0.584582,0.423433,-0.599528,-0.212051,-2.32747,-0.691918,1.52396,-2.02724,-2.42222,13.314,-8.07456,-17.7434,-8.89751,-24.3416,-12.8504,8.6185,1.60224,26.9785,-48.2753,13.68,-12.2325,-2.5819,5.57541,5.11492,-1.19659,-16.3348,-49.6289
281.37,0.999979,0.00372378,8,255,0,-262.748,-0.145672,-0.179643,0.0157743,0.211966,0.42733,-0.117165,-0.57698,-0.113706,0.366082,-0.0977343,0.0668814,0.104954,0.134181,-1.64422,-1.26553,-3.26302,-1.89541,-0.441879,-1.56719,1.14364,-0.966532,0.941087,1.85935,-1.41011,-0.108071,-3.20456,2.4697,-0.443948,0.45886,0.776844,-0.241626,-0.70219,-0.00135597,1.19566,2.83258,0.598749,-0.341808,0.894651,-7.06519,-13.7294,7.61433,9.68028,8.69753,-27.2132,-3.7917,-2.65968,2.89817,-33.0234,11.8865,14.8356,15.7368,-2.03181,1.03681,-0.15269,-1.22839,1.88635,43.9624
285.957,0.99995,0.0038679,8,447,0,-275.201,-0.0285376,0.0184143,-0.0388884,0.0641693,0.131034,-0.0968749,-0.412291,0.153068,0.171676,-0.0788132,0.0727909,-0.235604,-0.0265992,-1.55395,-1.25183,-2.85327,-2.10971,-0.396616,-1.65095,-0.803926,-1.87495,1.49075,0.340661,-0.636278,-1.16801,1.1323,0.995554,-1.00608,-0.107693,-0.908482,-0.288673,0.115084,0.610286,0.0515138,1.24995,-0.512119,0.685831,-2.52049,5.80025,11.8597,3.13582,-11.1385,-6.93305,-22.0217,-3.63462,0.670541,2.36388,-32.9964,16.891,-24.1456,-5.20684,-3.34015,1.52186,-0.399734,-0.773176,11.7592,-1.34616
291.62,0.999519,0.0040504,9,511,0,-280.461,-0.0858895,-0.0925934,-0.079902,0.179944,0.244512,0.0180811,0.937557,0.347223,0.323271,-0.158655,0.0412971,0.0925971,0.111011,-0.91935,-1.74266,-1.9974,-0.98183,-0.496744,-1.67252,-0.961177,0.28759,0.162894,0.831366,1.79381,-1.35087,-0.843622,0.585877,0.271308,-0.760234,-0.0181079,-0.0112878,2.07667,-1.17939,-1.10728,2.3973,0.956845,-0.260138,0.429447,-7.01106,-17.5746,-13.7106,19.9737,2.85577,0.249581,3.19546,1.15137,4.80789,-46.0913,5.93999,18.0314,-8.26994,2.07199,1.26103,-2.69797,-2.74848,-27.6559,1.61051
289.327,0.999077,0.00426175,8,255,0,-279.843,-0.116578,-0.0700328,0.034283,0.023321,0.29362,-0.0518254,-0.760496,0.168613,-0.280166,0.0729884,-0.051585,-0.00352919,-0.00259378,-1.63477,-1.92699,-2.24277,-0.512026,-0.449358,-1.64419,0.670335,1.91111,-0.305799,-0.855681,-0.820649,0.161039,-0.917411,-0.0443184,-1.61075,-1.99412,1.1549,-0.988918,-1.2584,-0.514961,-0.203096,-0.273213,0.84915,0.932899,-0.242499,-3.5667,-3.71466,10.2168,-14.1351,1.05219,-12.2631,-7.55832,-1.4078,-0.265696,12.0578,-7.2259,17.3182,-51.8859,-3.05033,-0.874679,0.924166,-0.329613,-27.2658,2.52364
288.985,0.994457,0.00449821,6,127,0,-281.041,-0.129232,-0.0117738,-0.0940051,-0.0576345,0.299784,-0.0144177,-0.681335,0.253118,-0.265959,0.0815034,-0.0289053,0.0309905,0.0913229,-1.59927,-1.87463,-2.30865,-0.547827,-0.522582,-1.62367,0.160336,-0.642984,2.06388,0.644984,0.0285937,-0.531852,-1.40447,-1.24825,-0.216734,0.669563,-0.459335,0.120156,-1.19091,-0.613978,-0.78826,0.981749,0.518725,1.60448,0.120601,-5.14952,5.03057,-5.04085,-24.1643,1.92984,-6.56364,-6.828,0.100157,-0.466156,7.73494,-5.40276,-21.1934,-12.291,-1.61504,-1.52333,0.303379,-3.65744,-55.4801,13.7827
293.24,0.999795,0.00469659,8,383,0,-282.184,-0.064425,-0.0856561,-0.105504,-0.0183929,0.301778,0.00671204,0.020697,0.438713,-0.492227,0.12687,0.00684119,-0.0118926,0.0261782,-1.65826,-1.46098,-1.7348,-0.892696,-0.497788,-1.64143,-1.19461,0.0558799,-0.869289,-2.09326,0.000369904,-0.0154711,2.99611,-0.512007,-0.0572486,-0.626517,0.176218,0.965886,0.443629,0.774182,0.99044,1.40503,-0.65551,-0.498479,0.718673,3.33853,-5.143,-6.18835,-18.1234,1.58983,-5.0811,-4.43388,2.57439,-2.96368,16.5018,-8.47199,-2.38316,-28.9065,-2.74838,-2.17924,-2.52242,-1.44482,-50.0776,12.5671
293.202,0.996919,0.00499633,8,511,0,-284.604,-0.0537222,-0.0675953,-0.100005,-0.0753727,0.20478,-0.0274295,0.710932,0.122394,-0.438478,-0.0779027,-0.108035,-0.0234918,-0.00946433,-1.60468,-2.15795,-1.15049,-1.72602,-0.413676,-1.66183,1.05359,0.128651,-0.229914,0.583833,0.450837,-1.71519,-1.02715,0.252278,-1.6971,-0.797331,-0.989789,0.675141,0.63096,-1.12917,1.13464,-1.2417,1.11205,0.748194,0.400468,7.64153,-1.88179,-5.03296,-27.0837,-3.208,-24.6933,5.41722,-6.80756,-4.19636,-24.043,-7.65574,1.781,-20.5223,-1.655,-0.0666456,0.781643,-0.739957,-39.8858,1.56038
297.261,0.995937,0.0052775,9,511,0,-288.649,0.0136013,-0.00645266,0.0246095,0.119818,0.224291,-0.0812434,0.626971,0.136332,-0.550864,0.0723716,0.248947,-0.0376937,0.053663,-0.502408,-2.81176,-1.13148,-0.618696,-0.509936,-1.64179,-0.655327,0.465418,-0.503371,1.66928,-0.0477914,1.3505,-0.834436,0.124667,-0.230247,0.992025,-0.967638,0.336355,-1.95904,1.85646,-0.484254,0.760853,-0.669042,0.578542,-0.186308,3.21025,-27.623,-9.11759,-15.4163,0.266427,-43.4632,3.64059,-4.63957,-7.39965,9.58059,11.9852,-39.9168,-12.2268,-4.45321,-1.48245,2.95598,-0.225764,-64.5138,21.4501
294.284,0.972503,0.00556425,7,127,0,-287.511,-0.108227,-0.00615492,-0.0615308,0.144776,0.148079,0.0541575,0.185204,0.332802,-0.217679,0.101917,-0.26332,0.0117824,0.0345455,-0.933239,-2.66994,-1.36035,-0.656786,-0.460748,-1.66615,0.106728,-0.64018,-0.605676,-0.9969,0.534696,-0.729692,0.454288,-2.2679,-1.2758,-0.337036,1.06046,-0.125853,0.567199,0.859042,-0.486884,0.0264151,0.0854155,0.870421,-0.806887,5.03476,24.345,9.82715,34.2258,-2.81201,63.2972,-3.98298,0.831678,0.696269,33.4654,-13.047,51.1698,43.8035,-0.150569,0.225789,-0.635258,1.42609,114.018,2.14631
295.104,0.99368,0.00547761,9,511,0,-283.059,-0.0192355,-0.0844443,-0.0703101,0.0905494,0.163725,0.0380514,0.582265,0.34524,-0.00030864,0.0115818,0.0146611,-0.168613,0.109725,-1.34991,-0.191533,-1.50703,-2.37731,-0.482817,-1.59994,-0.594275,-0.547156,0.663293,-2.3892,0.430962,-0.708806,-0.767218,-2.31811,1.15583,-1.48242,-1.60417,-0.560573,-0.963498,0.0786453,-0.467834,0.104197,-1.15322,-1.24413,0.418864,9.66283,-4.49777,-1.84575,-5.26289,-5.7419,5.38881,0.972015,1.34179,2.71749,-22.5238,1.82167,-16.9281,15.0956,-3.80144,-0.44792,-3.25489,-1.23047,-14.6644,37.5297
297.487,0.983333,0.00574627,6,127,0,-287.137,-0.0961861,-0.0295181,0.0540976,0.200709,0.177876,0.0125452,0.614541,0.350101,-0.0775679,-0.0020766,-0.0155272,-0.0834907,0.0916883,-1.31781,-0.164546,-1.43396,-2.33521,-0.460179,-1.69436,1.3293,-0.849811,-1.54931,-1.49482,-0.441261,0.870539,-0.468011,-0.024337,1.31827,0.943915,0.594177,-1.61414,0.81082,-0.610632,-0.427148,-1.24888,-0.705113,0.463391,1.82582,-0.0649348,3.27276,20.8812,14.7866,-7.54892,19.0343,1.56227,1.64331,3.23285,51.1398,0.898916,-3.27148,15.8611,-2.26065,-0.284853,-2.91622,-1.25013,46.4978,-8.03521
296.736,0.992121,0.00585039,8,383,0,-288.293,-0.203467,0.0374828,-0.0922624,0.108104,0.104903,0.0124565,0.487371,0.238553,-0.433853,0.0723813,0.107891,-0.127859,-0.0278221,-1.67149,-1.00473,-1.10856,-1.6499,-0.478408,-1.67065,1.33027,1.32984,0.0322983,0.517364,-1.45862,-0.301281,-1.63543,0.084833,0.83389,-0.0736806,0.227217,-0.582284,0.999415,0.710895,-1.09684,0.677017,1.38218,-0.885189,-1.10809,-8.73412,11.5502,-3.63882,-2.02327,-7.85798,-0.943682,0.697939,-1.16595,-4.40128,-1.93708,9.54873,-12.95,-11.4612,-3.08231,-1.44702,-1.86101,-0.610603,-18.5653,2.81404
296.245,0.997653,0.00611184,8,383,0,-283.053,-0.10031,-0.0803081,-0.0753344,0.0416763,0.178937,0.0746059,0.581999,0.766416,-0.0677012,0.085411,-0.156835,0.0059361,0.0833104,-0.43123,-1.89478,-1.72657,-0.450558,-0.51613,-1.67454,0.775584,-2.61322,-0.505737,-1.41598,-0.226333,-0.445268,-0.69381,0.0376656,0.16278,0.146856,-0.565062,-1.34609,-1.29751,1.40413,-0.828656,0.296738,1.70626,2.49841,-0.4447,-15.1109,-21.0928,-13.5834,-1.51756,15.8795,14.0883,-0.33981,8.92746,0.677813,16.26,-12.3407,-26.3701,12.9272,4.49774,-0.316411,-4.44746,-0.577176,-27.6267,5.88281
299.668,0.974059,0.00648555,7,127,0,-288.382,-0.00669129,-0.0147205,0.0389169,0.176075,0.243349,-0.0471961,0.593509,0.118666,-0.093939,0.0244346,0.0389402,-0.0723685,-0.00939193,-0.547989,-1.65177,-1.84936,-0.36835,-0.468904,-1.69224,0.489943,-0.288156,-0.158198,0.609637,-1.02446,-1.24935,0.086789,2.54005,0.336776,-1.84316,-1.07343,0.4934,-0.713513,0.289968,-0.955719,-0.0351938,-0.283842,-0.635129,2.42556,-6.61637,-22.9081,10.2985,29.43,5.61286,-5.80559,0.563675,-4.34652,1.49927,5.26289,0.847537,-22.215,9.52929,3.24287,-0.850276,-3.43446,0.666711,1.95125,-7.00035
291.395,0.887328,0.00643336,7,127,0,-285.749,-0.0834035,-0.101949,-0.000925968,0.17839,0.295298,0.0551262,1.4527,0.558557,-0.335932,0.0464917,0.13646,-0.0379382,-0.0135514,-1.17108,-1.72014,-1.52327,-0.691476,-0.521104,-1.71136,-0.53799,0.13536,-1.0241,-1.2003,-0.667872,-0.277886,1.16396,1.17826,0.265607,-0.0106407,0.538921,-1.79069,-0.478227,0.3126,-0.0133191,-0.103941,0.902678,-0.699293,0.137159,-7.56385,-27.0886,-1.59408,-2.75406,-2.03611,-22.0789,10.1192,5.63939,-2.55503,-17.7613,5.69093,-13.8012,-72.9213,-3.67914,-2.26375,0.386338,0.837314,-98.1256,-16.9747
291.424,0.991773,0.00500406,8,255,0,-277.355,-0.100291,-0.1204,-0.0470536,0.053906,0.163085,-0.0815487,0.611564,0.00311626,0.12649,0.0715578,-0.20577,0.0602593,0.116266,-0.613806,-1.73131,-1.8269,-0.140892,-0.584837,-1.6767,-0.219531,0.0495584,-0.612417,0.446674,0.173581,0.883463,-3.23204,-0.977399,0.982583,-0.824857,1.72481,-0.481984,1.18821,2.04309,-0.29386,-0.5517,1.47438,-1.42074,0.527177,-26.7747,-55.0849,-13.2212,-18.8872,-7.25687,-42.6041,0.282654,-9.9505,2.84059,-4.14585,-28.0214,-77.7787,-79.6414,4.90184,1.4335,-0.419201,-16.648,-127.587,-9.79817
292.591,0.997069,0.00522958,8,255,0,-286.124,-0.153635,-0.0450283,-0.110054,0.0094338,0.163706,0.0247275,0.647323,0.526376,-0.611063,-0.0128258,-0.221,-0.0425534,0.0125609,-0.899141,-1.70364,-2.02076,0.226533,-0.361305,-1.6862,0.343717,-1.13059,0.340937,1.16487,-0.513683,1.26917,0.545931,0.904386,0.536593,-1.33452,0.879006,0.115414,-1.14508,0.0783365,-0.142863,-1.04492,0.546153,-1.13141,0.460159,1.35845,28.8673,6.20716,2.4227,4.64111,28.3177,1.17388,4.75186,-3.14474,22.7042,-11.4395,-23.0712,193.498,-4.74235,-1.05831,-3.34511,3.45791,121.896,-7.20512
295.209,0.935559,0.00554239,8,255,0,-280.985,-0.0459153,0.017048,-0.0135447,0.151697,0.292223,-0.00765763,-0.104198,0.557167,-0.847585,0.0256582,0.143282,-0.0175371,0.0238837,-0.762673,-2.1662,-1.87101,0.132436,-0.512714,-1.66691,1.00534,-0.450432,1.16378,0.639194,0.106194,-1.22416,-1.03953,-2.03112,0.69935,-0.684811,-1.54807,-1.26981,-3.29993,0.400384,-0.999638,0.514975,-1.06555,0.228975,-0.535519,-11.1116,3.62933,-10.2724,5.28671,10.5442,0.0174816,-5.34825,6.10021,-6.09948,-0.582192,8.99884,-61.1583,21.064,0.248055,-0.778327,-0.445015,1.59319,-23.4171,5.1322
297.764,0.938195,0.00495877,7,255,0,-287.46,-0.0853625,-0.0474064,-0.0878045,0.0438766,0.0445739,-0.0199312,0.750743,0.0940413,0.00948586,-0.0213127,-0.0548406,0.0231289,0.02382,-0.265526,-2.16634,-1.81421,1.15037,-0.500307,-1.63353,0.479191,-0.106457,0.275418,-0.531437,0.592492,-0.346617,1.73714,-0.749032,1.80894,-0.110882,1.12171,-1.37076,-2.28573,1.06417,0.188772,0.963213,0.409791,0.0327227,-1.4306,5.37165,22.8426,-14.5464,32.5268,-15.8572,7.9487,2.52212,-4.58369,2.73052,1.9901,-3.48894,212.764,-46.5293,-0.932445,-0.984063,-2.54452,5.8255,31.2491,20.0778
295.913,0.996292,0.00447672,8,255,0,-290.736,0.0861842,0.0601229,0.0967683,0.175596,0.237978,-0.12096,0.461922,0.381742,-0.104922,0.0204229,-0.092609,-0.0215704,-0.0179346,-0.0888565,-2.31392,-1.91112,1.20159,-0.479152,-1.65805,0.390714,0.291761,1.33933,-0.0753136,-0.692161,-0.300238,1.03937,-1.10959,0.649325,-0.0410584,-1.31314,-0.773716,0.361474,-0.549187,0.397179,-0.19314,0.361308,-1.048,0.913762,28.434,-30.4378,28.3755,33.4882,14.7225,-19.3483,0.191583,2.77562,1.4413,9.51536,-5.13275,191.427,-40.3862,8.01677,-0.749537,-4.18487,-1.17887,32.8625,11.5058
293.222,0.987352,0.00473391,7,127,0,-285.556,-0.107852,-0.0779284,-0.0692988,0.00380924,-0.0365059,0.0577926,0.64188,0.820495,-0.302321,-0.0384942,-0.00186427,0.0167262,0.0316496,0.156916,-2.34734,-1.56265,1.34732,-0.532115,-1.70352,-0.544193,-1.54664,-0.0293582,-0.405239,-1.25892,-1.25716,0.731453,0.479486,-0.722527,-0.332891,0.529432,0.381588,0.690676,0.604435,-0.0208115,1.70293,0.126459,-1.02624,1.63628,-47.7757,-11.8417,12.6237,39.0636,-74.4975,1.9534,0.216155,13.9908,-1.53388,-14.8152,0.977939,-294.832,80.1516,6.95415,-0.65318,-1.42732,0.2609,-37.7917,-14.8538
294.321,0.677234,0.00488285,7,127,0,-282.086,0.0307486,0.0712923,0.0869028,0.128242,0.108847,0.0188787,0.321339,0.413005,-0.448692,-0.0361356,-0.0525334,0.00313942,0.0344332,0.00247973,-2.75984,-1.89371,0.653212,-0.669096,-1.64321,0.379644,0.429915,0.505766,1.19078,-0.324631,0.0199062,0.589187,3.25601,-0.0806198,1.25172,-0.113144,-0.835537,0.529829,1.08622,0.812056,0.527055,2.45856,-0.223316,0.798494,-23.0879,24.2935,47.9426,4.73327,-48.6194,7.40514,-1.59298,2.64654,-1.83217,-8.81852,-2.62714,-115.738,88.6993,-1.70614,-0.897448,-3.50391,3.4183,-27.7799,13.6095
297.651,0.995727,0.00221254,10,1023,0,-286.688,-0.0677222,-0.0629317,-0.0448919,0.114937,0.0997459,0.0521537,0.0949037,0.140733,0.0105093,0.101067,0.0400735,-0.118655,-0.0718366,-1.20826,-2.80709,0.634256,-0.00162503,-0.450851,-1.65599,-0.274599,-0.206756,-0.572829,-0.43927,-1.09359,0.0725791,-1.41937,-2.23052,0.463441,-1.58474,0.445931,-0.150456,0.961991,0.178536,-0.581639,-0.931225,2.12935,1.7254,-0.688841,12.2397,7.00408,12.3443,8.5088,-8.99611,179.065,-26.1405,48.0778,8.86217,25.5516,4.3212,0.360234,79.1355,-4.17276,-0.450239,13.6299,-7.99234,74.298,9.75552
