# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=282705322
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgG_S_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgG_S_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,z_a.1,z_a.2,z_a.3,z_a.4,z_a.5,z_e.1,z_e.2,z_e.3,z_e.4,z_g.1,z_g.2,z_s.1,z_s.2,sigma_a_1,sigma_g_1,sigma_e_1,sigma_s_1,a,sigma,p_z_a.1,p_z_a.2,p_z_a.3,p_z_a.4,p_z_a.5,p_z_e.1,p_z_e.2,p_z_e.3,p_z_e.4,p_z_g.1,p_z_g.2,p_z_s.1,p_z_s.2,p_sigma_a_1,p_sigma_g_1,p_sigma_e_1,p_sigma_s_1,p_a,p_sigma,g_z_a.1,g_z_a.2,g_z_a.3,g_z_a.4,g_z_a.5,g_z_e.1,g_z_e.2,g_z_e.3,g_z_e.4,g_z_g.1,g_z_g.2,g_z_s.1,g_z_s.2,g_sigma_a_1,g_sigma_g_1,g_sigma_e_1,g_sigma_s_1,g_a,g_sigma
-317.777,0.988852,0.00242021,11,4095,0,330.382,0.0927463,0.0240327,-0.00989961,-0.0042371,0.202846,-0.0432553,0.596998,0.139491,-0.226588,0.30314,0.327041,-0.0401199,0.00500996,-0.0196537,2.98302,-17.5816,0.00379598,-0.486331,0.478684,-1.05075,0.113032,0.718916,-0.940961,0.614376,0.442833,0.0980192,0.780537,0.555727,-0.28077,-1.14602,0.0299082,1.11187,4.00598,0.417885,1.10457,0.164663,-1.00447,-0.286814,6.02887,4.0259,-1.35396,-11.4353,-0.097328,-10.338,2.98499,1.95287,-1.35953,-286.676,102.318,-2.07228,-14.6633,-0.830631,-59.7065,-1,-0.153182,-5.61016,-12.6717
-320.19,0.973778,0.00252211,8,511,0,333.139,-0.00587148,-0.165025,-0.0144819,0.0229931,0.0734455,-0.128667,-0.226694,0.222611,-0.250035,0.297049,0.326061,-0.038407,-0.00211634,0.189906,3.02971,-17.6556,-0.490301,-0.452251,0.56439,1.94057,0.317545,0.331555,-0.748245,1.03194,-0.746347,-1.84914,-0.668362,0.327852,2.37389,-0.339754,0.669273,-2.83033,0.505455,-0.403174,0.0725278,-0.892177,-0.560094,-0.150276,3.20487,-7.32792,3.19722,-4.14269,-2.45623,-30.7514,-1.13347,3.11656,-1.50021,-77.319,160.321,0.0753099,-4.20672,-0.741176,24.7994,-1,-0.531263,8.30702,32.5207
-320.503,0.99161,0.00252189,11,2047,0,329.845,0.0977902,-0.0547738,-0.0111439,0.0263152,0.0218359,-0.0158724,0.0941083,0.297801,-0.0727173,0.339148,0.378597,0.0186608,-0.0615222,0.388305,2.88865,-15.5203,-2.3989,-0.548234,0.563854,0.0478524,1.52608,-1.46579,-0.467374,0.138074,-2.06228,-0.461173,-0.176825,-0.614532,-0.335153,-1.65819,0.644113,0.276455,-0.170609,1.06993,2.07218,-0.140783,0.401991,-0.299012,10.9098,1.10799,2.00599,-7.87907,-6.2344,-3.79351,0.470541,4.16922,-0.436304,-111.654,161.485,2.42221,-10.7762,0.381222,8.45835,-1,-0.853127,-7.43369,28.0415
-322.219,0.991963,0.00264447,9,511,0,331.034,-0.0159998,0.0948561,-0.00794322,0.0759461,0.407346,0.0023076,0.146371,0.221951,-0.708513,0.259684,0.284113,-0.0222401,-0.0715733,0.73338,3.16697,-15.2687,-2.60317,-0.561515,0.434123,-1.38032,0.0186673,-0.395928,0.434243,1.44518,-1.09474,0.0234448,1.12461,0.820111,-0.543624,-1.36834,-0.205924,0.346673,-0.473738,-0.972019,-0.806203,0.282493,0.395413,2.40161,3.90917,29.6129,6.20085,-2.57423,16.1362,0.551521,0.731854,3.10731,-4.25108,132.72,320.342,-1.17709,-11.54,5.06532,129.747,-1,-0.958788,1.44442,-39.0042
-316.065,0.9816,0.00277312,7,127,0,326.536,-0.0495382,-0.0814277,-0.0223178,0.133019,0.129882,-0.00202623,0.0743124,0.161497,-0.742038,0.306173,0.319566,0.0939137,0.0221491,0.842745,3.00704,-15.2003,-2.63445,-0.422045,0.484822,0.59408,-1.73543,0.600188,-0.249786,-1.5822,0.140203,-0.402581,-0.569752,0.296234,1.73141,-1.8636,-0.33091,1.55664,0.422925,-1.3607,0.436096,-0.0658759,0.263913,-1.66126,1.88185,0.618624,6.50916,15.9396,-1.99966,-0.484265,0.371562,2.26096,-4.45223,154.363,97.5058,10.3388,3.36123,0.73381,72.482,-1,-0.853605,19.1331,-1.94703
-309.452,0.99762,0.00282727,11,2047,0,322.573,-0.0980184,-0.0391004,0.0476456,0.137495,0.0664113,-0.102675,0.139208,0.144598,-0.42171,0.239082,0.236459,0.0272743,0.119296,0.0287905,3.17826,-9.50046,1.69695,-0.508541,0.495739,0.202224,0.975079,0.601391,1.20066,-0.657801,0.0462041,-0.447445,-0.595275,-1.49738,-1.30686,0.938179,0.228867,0.748286,-0.519057,-0.238701,-3.40819,2.01779,-0.835023,0.552653,-5.73279,1.03043,5.6485,6.10402,-4.32443,-24.5389,0.695843,2.0238,-2.53022,1.3567,-24.8573,-19.6046,22.1426,-0.725036,2.42361,-1.0001,4.16922,-2.8366,4.46964
-304.337,0.97566,0.00300403,11,2047,0,324.293,0.17318,-0.143366,-0.028312,0.0739322,0.357374,-0.192437,0.290567,0.136702,0.351575,0.302187,0.28848,0.0761253,-0.0101492,0.305174,3.05777,0.423769,-2.14766,-0.560228,0.463938,0.898296,1.63905,1.36475,-0.385588,1.5498,-0.425398,0.916974,1.21043,1.27887,-0.399707,0.963294,0.143989,0.217958,0.173289,1.25234,4.41912,1.93283,1.14604,-0.742683,16.6754,-12.5978,-1.98331,-4.21869,4.4487,-48.3262,-0.454569,-7.98143,4.91176,18.2952,-97.081,8.72599,-3.55788,0.0140959,-25.9001,0.055106,-0.784956,-11.8434,-9.18018
-304.643,0.978417,0.00301202,7,255,0,313.758,-0.049149,0.0613889,-0.104602,0.050001,0.260259,0.114189,0.256826,0.120223,0.123091,0.321542,0.315455,-0.0184503,0.212229,0.397856,2.94024,0.416356,-2.16986,-0.617518,0.494303,-1.89781,0.941515,0.187375,0.304191,-0.895586,1.80796,-0.106849,0.6216,-1.63727,-0.905972,1.31242,-0.843373,-1.17568,0.60638,-0.114958,0.024711,-0.0448051,1.15328,-0.339124,-1.26793,11.6787,-8.98595,-3.42894,2.31267,37.2309,-1.87692,-10.2787,1.49667,63.2608,-33.8909,-1.0381,33.4347,-0.239344,0.469515,-0.505184,-1.14693,-15.6715,3.34947
-301.279,0.997377,0.0030407,7,255,0,315.522,-0.0366821,-0.112911,0.0800214,0.0996305,0.257759,-0.0826232,0.443766,0.746764,0.0736571,0.309564,0.29805,0.00367234,-0.132255,0.6936,2.98503,0.145177,-2.17871,-0.357679,0.43183,0.123555,-1.64349,-0.995177,0.581652,0.709953,-2.45513,-0.628477,-1.7354,0.367287,1.36386,0.950497,1.35333,-1.86371,-0.808673,-2.23391,0.416946,-0.0710529,0.44374,0.527675,-0.614214,-13.8613,16.0681,-1.05719,1.01015,-18.4235,0.251193,5.8587,1.16928,46.0255,-42.105,1.52289,-23.1514,0.479159,-4.46385,-4.20483,-0.671799,24.0461,-18.5033
-296.371,0.974818,0.00322043,8,383,0,307.406,-0.0292266,0.0329906,-0.0133229,0.107971,0.308735,-0.0986182,0.315418,0.477874,-0.00298031,0.265853,0.249802,0.0430256,0.0196243,0.367036,3.17354,0.512083,-2.00352,-0.593193,0.472553,-1.06728,-1.2407,0.971309,-0.540435,-0.561254,-0.34107,-0.244989,-1.23502,-0.333974,0.73364,1.81385,1.63863,-1.7851,-0.788888,-0.124763,1.71247,0.689494,1.35661,0.664308,0.282059,5.8328,0.175048,0.958671,2.83983,-20.4387,-0.73354,-0.231186,0.834183,88.0891,-93.8562,5.57793,1.54222,-1.67814,4.62008,-3.67894,-0.844626,-13.2234,3.69682
-300.205,0.998226,0.00321804,9,1023,0,306.405,0.0743137,-0.16596,0.0323362,0.0162138,0.244091,0.0703058,0.338694,0.517705,-0.241439,0.252195,0.250007,-0.102366,0.0479576,0.616186,3.15959,0.560249,-1.61282,-0.409509,0.381029,0.588801,-0.0347241,0.492814,-0.474667,0.608587,-0.264329,-0.22067,-0.120278,1.10176,-0.313493,-1.06486,0.320185,0.636291,-1.2464,0.356122,-0.537235,-2.19199,-0.687069,0.938435,14.8886,-20.7449,7.71649,-15.7132,0.209907,15.3815,-1.98082,-1.03993,-3.79652,-116.452,-28.7448,-8.74152,4.42895,1.94198,-30.7301,-4.31706,-1.12669,10.0264,-53.3303
-307.233,0.979241,0.0034095,7,127,0,314.649,-0.236976,0.0467786,-0.193943,0.0980118,-0.0450233,-0.0599765,0.0344522,0.649831,-0.237126,0.268064,0.264962,0.0666088,-0.111734,0.574363,3.17795,0.273907,-1.25684,-0.660708,0.373929,0.582976,0.949335,-1.11172,-0.0214265,0.620982,1.2033,-0.651016,-0.23334,0.273286,0.0242579,-1.20564,0.0930064,-1.3708,-0.522777,-1.73075,-0.531276,1.3171,-0.769218,0.865057,-19.5465,18.8272,-19.3377,5.41227,-15.2649,-14.4883,-3.86927,2.91139,-1.5865,-102.814,-19.0023,9.15052,-22.9174,5.27282,-28.4861,-3.7961,-0.0283732,-22.3952,-62.6306
-303.471,0.869055,0.00344159,7,127,0,316.493,-0.130675,-0.101397,-0.0365962,-0.00399978,0.087497,0.0653818,0.0153484,0.473702,-0.275798,0.265356,0.264453,0.232806,-0.110235,0.649893,3.14839,0.342584,-1.29219,-0.533478,0.577711,1.57364,-1.68719,1.68064,-0.862496,1.63312,0.370109,-0.0010735,-1.7387,-0.255368,-1.35935,-0.0475484,0.352989,1.36665,0.671797,-0.916401,0.773199,-0.344256,1.82721,1.43935,-7.22557,-5.10608,1.58644,-8.27768,-4.07197,17.8751,-3.10146,0.853979,-2.32659,-39.7387,-12.3046,25.4834,-21.3771,0.234132,-10.0657,-2.04486,0.10907,-7.22574,46.9192
-301.807,0.978856,0.00264389,7,255,0,315.075,-0.141481,-0.0341052,0.0937707,-0.0343139,0.0167547,-0.0348507,0.100795,0.414109,-0.235212,0.275725,0.272943,0.228853,-0.02198,0.569237,3.10586,0.313163,-1.27416,-0.550894,0.502694,-0.0398895,-1.20529,-1.99196,0.195405,1.06555,1.90232,-1.61134,1.07748,-0.775048,-0.415851,-0.492965,0.798859,-1.9334,1.4893,0.674651,0.466413,-0.324889,0.0830999,2.04167,-12.9624,-1.77588,13.1033,-20.0798,-11.2882,-19.4429,-2.71843,-1.08069,-1.54715,-223.761,-52.126,24.2854,-9.11942,2.67709,-74.5896,-2.38611,-0.330607,-15.4316,6.29322
-304.995,0.973269,0.00266936,9,1023,0,311.614,0.0507921,-0.061936,-0.154993,0.221799,0.544108,0.0462406,0.142706,0.371545,-0.157425,0.29702,0.281087,-0.272374,-0.0214342,0.246614,3.00231,0.35859,-1.82301,-0.409204,0.51102,-0.82814,0.335156,-0.344649,-0.367139,-0.465248,0.476657,-0.55372,-0.206441,-0.489515,1.3513,0.750873,-1.19547,1.27187,1.07835,1.03464,-0.547691,1.64059,-0.400684,-0.576429,4.04506,-6.48442,-16.8109,11.7093,11.843,9.86698,-2.65421,-4.16453,-2.2162,-14.0252,-122.014,-26.7834,-5.93447,0.00877498,-42.16,-3.38382,-0.983979,9.00171,17.3299
-304.682,0.979133,0.00265752,7,127,0,318.522,-0.0239747,-0.032105,0.182697,-0.0518419,0.309877,-0.12488,0.180622,0.432292,-0.0598286,0.338373,0.316188,0.120176,-0.114219,0.38007,2.91104,0.3839,-2.05442,-0.506867,0.441973,-0.696661,0.414497,1.66639,-1.23195,-2.13507,0.31291,0.409299,0.482932,0.68579,-0.313643,1.9738,2.81769,0.858072,0.940439,0.252808,0.374292,-1.5647,-0.916674,-0.393878,-3.161,-6.03577,17.8417,-24.3697,0.766162,-46.215,-2.33825,-2.15077,0.121742,-124.539,-129.375,12.7613,-21.6276,0.784476,-95.1724,-1.64814,-0.453113,-11.6421,-24.2527
-306.268,0.987682,0.002683,9,639,0,318.199,0.0708553,-0.00603091,0.243368,-0.0551845,0.0693632,-0.0504573,0.2988,0.635742,0.0619992,0.311081,0.318539,0.093243,0.169542,-0.503196,3.0193,1.07322,-1.59991,-0.577075,0.503012,-1.07753,-1.33032,0.837441,0.511887,0.454661,-1.01991,2.42527,0.382088,-1.70395,0.983273,-0.435422,-0.735514,-0.678178,-1.31624,-1.5835,0.699453,0.951912,1.10872,-0.875927,8.04547,4.3018,21.2834,-7.05651,-0.981215,18.2554,0.473098,20.3574,5.38007,174.341,228.525,12.3215,27.8905,1.45432,120.723,7.68436,-0.484064,-0.853632,8.47126
-306.974,0.996064,0.00276388,8,511,0,318.386,-0.263646,0.0365928,-0.11719,0.298592,0.323452,0.0869971,0.393737,0.260768,-0.0120154,0.252492,0.217444,0.0314556,0.155457,0.25209,3.15232,1.56256,-2.43501,-0.593673,0.507327,-0.362678,0.536657,2.37242,-0.72157,-0.260794,1.40882,-0.875642,0.522977,-0.273213,-0.0104611,-1.83245,1.03992,0.837937,1.53821,1.63597,0.603816,-1.49657,0.0330514,0.545783,-16.9153,5.13943,-9.59791,25.5554,3.81844,48.946,2.04799,-25.0498,-5.88152,293.267,-259.134,3.9991,24.4021,1.8728,24.0835,-1.16283,-1.03226,-12.2655,13.6277
-300.318,0.951746,0.00290281,9,895,0,317.728,0.041453,0.0458619,0.0674522,0.256465,0.0554373,0.091515,0.334158,0.335337,0.182964,0.275364,0.28096,-0.0845573,0.206356,-0.0998276,3.02269,1.53568,-1.40164,-0.604159,0.489794,-1.25034,0.985973,-0.774807,2.09191,0.212024,2.59158,1.49189,-0.206801,0.266862,0.898677,1.77304,1.14025,0.0596873,-0.734225,2.56273,-0.925184,2.17297,-0.300413,-0.421818,4.76331,6.70605,7.38643,14.1184,-4.46795,28.9626,-0.264871,-2.56821,8.11607,-8.15036,102.848,-6.6186,31.9746,-0.693664,26.0249,2.4951,-1.25914,-12.1106,10.961
-301.212,0.95651,0.00274182,9,767,0,311.86,-0.0878854,0.0948754,0.00091975,0.113162,0.127735,0.0206536,0.409651,0.298451,0.103076,0.330625,0.326944,0.0922163,-0.171489,-0.120156,2.878,1.54159,-1.83409,-0.357263,0.53015,-0.447404,-1.02646,-0.828415,-1.68307,0.77008,0.572729,-0.168771,0.918896,-1.43266,1.32678,-2.40259,0.0853754,-0.615713,0.0078765,-0.63946,-0.270185,-1.92505,-0.728025,-0.19682,-3.3967,9.45157,1.80691,2.27226,-1.85763,-16.5744,5.21307,-2.70761,6.01255,-25.2119,36.8238,10.599,-29.9163,-1.0964,-8.25531,3.0251,-0.385003,23.8978,30.119
-302.061,0.99144,0.0026203,8,383,0,308.17,0.0756663,-0.218201,-0.0679997,0.0838764,0.208669,-0.0716541,0.177531,0.391153,0.0857154,0.249262,0.254319,-0.0869923,0.171343,-0.258145,3.24603,1.17819,-1.93848,-0.63452,0.516699,0.174914,0.122552,0.0596956,0.721151,-0.286564,-0.126762,0.603597,-1.37206,0.860612,-0.0804673,1.89073,1.00471,1.24086,0.2952,-0.330019,1.32964,0.239746,-0.479155,0.426439,7.41934,-12.0855,-1.87684,1.16028,1.77912,-23.8874,-2.3523,6.41235,5.12677,-106.794,137.636,-7.70619,26.6516,-1.42355,16.5418,2.91939,-1.16889,-16.5319,24.802
-300.419,0.996659,0.00271847,8,255,0,306.55,-0.131169,0.147646,-0.0092015,0.0403498,-0.0524979,-0.0360916,0.289003,0.384808,0.0518107,0.339063,0.311155,0.0649424,-0.0976417,-0.410669,2.91598,0.991133,-1.79677,-0.495033,0.409533,-0.545365,0.109247,0.595264,-0.0808318,0.000264069,-0.673658,0.840799,0.807368,-0.678202,0.0463633,0.0619085,-0.000161413,1.67001,-0.374345,-1,-0.237649,0.5324,-1.75997,-1.39515,-6.04036,11.7573,0.496525,-2.71395,-7.40627,-23.7709,-1.8546,-6.28175,2.37053,28.3243,-132.491,7.98409,-19.0672,0.0975952,-43.5978,-3.09634,-0.433896,-5.01825,-39.6884
-301.171,0.992753,0.00285261,7,127,0,309.415,-0.206426,-0.300221,0.0182985,0.0303108,-0.031706,0.125718,0.204912,0.478489,-0.0732206,0.280077,0.281033,-0.0675425,0.116548,-0.303842,3.04061,1.10588,-1.60411,-0.469619,0.412685,1.51622,-0.204477,-0.890468,0.374245,1.01336,-1.3974,0.293535,0.343993,-0.380849,0.0977921,-2.45762,-0.801353,-0.512209,0.398739,0.701729,0.582157,0.828686,0.984201,0.534369,-8.35984,-17.0035,5.85573,-1.12435,-5.4075,47.1258,-6.12914,0.024981,-3.08841,20.4461,57.7124,-4.92956,17.1452,-0.875269,21.1278,-0.296239,-1.1426,5.43716,-32.9381
-302.714,0.988692,0.00296384,7,255,0,308.224,0.153863,0.0220328,-0.0632883,0.0899461,0.342819,0.126516,0.511811,0.247846,-0.0942433,0.236948,0.220706,0.0369546,-0.0888901,-0.390298,3.1838,1.28944,-1.69894,-0.529512,0.419394,0.430242,2.57996,-0.34637,0.105511,1.11515,1.21382,0.621409,-0.529696,0.200467,0.0224296,0.138368,-0.000933272,0.25487,-0.15043,-0.25165,0.334969,-0.2453,-0.473299,0.237119,11.014,1.88507,-4.89671,1.25782,4.41849,31.5035,2.89648,-24.4198,-7.67974,39.6227,-199.936,5.37704,-17.8161,-1.61017,-26.0508,-3.27823,-0.460609,-9.03391,-36.78
-302.377,0.980078,0.00304854,8,511,0,315.317,-0.242243,-0.035343,-0.0275283,-0.00057848,-0.0657404,0.0656948,0.520769,0.567103,-0.0504771,0.338785,0.347104,-0.0699203,-0.14459,-0.25015,2.90107,0.46453,-1.1859,-0.584496,0.536591,-0.0820477,-1.23634,0.564668,0.413572,0.277759,1.73104,0.542293,-1.17537,-0.143439,-0.198283,-2.39322,-0.386372,-0.121784,-0.509588,0.844877,1.53493,-1.38798,-0.316542,2.79246,-11.8629,1.25018,0.880843,-4.29975,-6.00023,17.0214,0.898738,3.34102,0.193956,-29.3116,67.8717,-4.88423,-26.6072,-0.241098,0.235813,-2.84282,-0.40739,-12.0723,30.0129
-302.375,0.983149,0.00307272,7,127,0,316.695,-0.228093,-0.0795989,-0.00741404,-0.067204,-0.0469553,0.0853584,0.476098,0.577489,-0.0765852,0.353691,0.335925,0.0223682,-0.119094,-0.268305,2.86413,0.436674,-1.2039,-0.572225,0.437375,0.60236,-1.29353,0.556613,-1.84489,0.66248,0.180337,-1.32697,0.287376,-0.76586,-0.709719,0.135938,2.6958,1.17552,-0.532853,-1.09479,-0.755878,-0.528854,0.55385,-2.85975,-10.6545,-2.3662,2.56165,-9.60185,-6.60857,22.6935,-0.0534912,0.108768,-0.704647,67.2811,-69.5399,5.16433,-23.9386,-0.074741,-15.4429,-5.00287,-0.0959359,-12.1139,-23.0055
-304.674,0.994231,0.00311764,9,1023,0,313.835,0.154999,0.0236559,-0.0695161,0.112071,-0.164691,-0.0647757,0.736869,0.574859,0.0674118,0.236451,0.222603,-0.00296681,0.0433234,-1.63015,3.29258,1.17262,-2.63175,-0.423033,0.429321,1.96383,0.0925855,0.107588,-0.802156,-0.0267314,-0.0279642,1.02205,-0.806949,0.357769,0.482226,-0.919848,-0.992972,-2.26181,-0.468004,-0.781247,0.932078,-0.529761,-1.12988,-1.24119,9.44681,2.62876,-3.03028,6.46501,-5.59316,-12.1095,12.2343,15.4681,4.83837,224.111,35.6922,0.76934,6.52229,-0.494547,72.4066,12.8767,-0.954589,18.2474,-27.2488
-307.062,0.990116,0.00324181,9,511,0,313.247,-0.270775,-0.0572231,0.0521034,-0.0902149,-0.165232,-0.107879,0.0407746,0.419357,-0.675361,0.3319,0.335782,-0.0577746,-0.0172773,-1.53367,2.95789,-0.0636588,-3.06595,-0.645575,0.512361,-0.0457691,0.317958,-0.906335,-0.161234,-0.203957,1.98451,0.643953,0.0349768,-0.755654,-0.403085,0.341184,0.929133,-0.56167,0.606661,-1.85536,-0.00596789,0.209854,-0.48248,0.952367,-13.3026,-2.56418,3.86339,-7.36079,-5.3893,-21.5167,-1.73489,1.69296,-4.43575,6.75898,35.2077,-5.49778,-3.26462,-0.608867,3.11152,-2.09402,-0.965139,-18.1133,14.2058
-306.266,0.992467,0.00333758,7,255,0,315.939,-0.298206,-0.180991,0.106226,-0.200845,-0.162899,0.0231492,-0.00114306,0.25686,-0.346294,0.317463,0.323095,0.0345163,0.0113703,-1.68353,2.96628,0.168359,-2.96206,-0.523708,0.445679,-1.11784,0.0755683,0.213843,-0.451088,-0.463388,-1.49114,0.0602527,0.883341,-2.30145,0.787136,0.691284,-0.53011,-0.244139,0.893792,-0.518124,-1.58886,-0.724398,-1.88562,0.461027,-14.8741,-10.2237,7.02652,-14.9983,-5.35017,8.34879,-3.26757,-3.93563,-2.39974,-73.5855,21.4803,3.83074,1.14609,-0.453221,-24.788,-1.5708,-0.944436,-6.97378,-25.3919
-306.165,0.965084,0.00345215,9,1023,0,317.868,-0.269593,-0.105224,0.0229622,-0.0383117,-0.0610934,-0.0355804,0.243356,0.540326,0.296298,0.332268,0.317643,-0.00778698,-0.0888903,-3.56886,2.92277,0.249425,-4.4718,-0.478992,0.489036,-0.887029,-1.07105,0.987251,-1.77071,1.05682,0.483527,-2.08686,0.285497,0.580749,-1.12998,0.513668,1.36461,-1.06541,1.61492,-0.0791139,-0.830995,1.20334,0.48109,-1.31021,-13.7003,-6.25011,1.44538,-2.79171,-1.73024,-13.5448,-1.29287,1.24581,3.32011,-27.0685,-64.5446,-0.716695,-14.6687,-0.969637,-40.5743,-3.10529,-0.973156,-2.14153,3.24511
-301.936,0.9987,0.00335853,7,255,0,313.791,-0.116808,-0.0059464,0.0445645,0.05049,0.0197141,0.0352254,0.107333,0.511411,0.109736,0.264008,0.255066,-0.0494159,0.11214,-3.2174,3.13143,0.793295,-4.36517,-0.496863,0.499708,2.55553,1.01581,-0.525473,0.109262,0.364218,-0.480983,0.0228312,-0.275991,-1.12424,-0.366013,0.503716,1.99736,0.204224,1.37393,1.28736,2.26632,0.517168,0.0103682,0.886737,-5.87882,-0.264305,2.78841,3.06365,0.217025,-0.80408,-4.50723,0.463782,2.07583,-89.7504,-43.5269,-4.91746,18.0928,-0.98808,-31.0589,-2.92445,-1.01177,-4.32627,11.1499
-307.147,0.945367,0.00351858,7,255,0,313.113,-0.214435,-0.0487172,0.172769,-0.125433,0.0751756,-0.064419,0.143423,0.549685,-0.25289,0.338528,0.332428,0.174059,-0.124764,-3.05815,2.92603,0.970682,-4.1352,-0.498725,0.516088,0.949421,0.11081,-0.715561,-0.0304098,0.0935486,-0.21293,0.681189,-0.452505,-1.36915,1.27462,-1.1555,-1.01278,0.929956,0.797348,-0.399516,0.769579,1.10035,0.622155,-0.27151,-10.7733,-2.77568,10.6831,-8.73217,1.59496,-19.5472,-3.12137,8.52034,-3.24499,-8.78999,35.0195,17.6991,-20.5095,-0.950429,-3.73082,2.24688,-0.941669,-1.27145,22.3792
-307.389,0.997877,0.00327784,7,255,0,322.309,-0.0103236,0.119037,-0.221601,-0.152544,-0.188005,-0.0392216,0.153415,0.207909,0.00532649,0.289732,0.29294,-0.176256,0.0823701,-3.46892,3.07367,0.566743,-4.12525,-0.597462,0.523664,-1.91912,0.473828,0.127684,-3.62063,0.36004,1.09043,-0.57817,0.315261,-0.906659,0.444255,0.726431,0.0771861,1.23831,1.20053,-1.73108,1.01943,-0.187151,1.34729,0.800493,-0.459241,7.2503,-13.4602,-10.444,-4.88928,-9.10948,-2.31004,-5.75019,1.32762,-72.2326,24.0285,-17.7046,13.2358,-0.89976,-15.523,-1.51371,-1.01667,-15.1359,19.5738
-306.721,0.980546,0.00342494,9,639,0,318.455,0.00278632,-0.10887,0.119848,0.0716992,0.193207,0.0208495,-0.111049,0.630934,0.0297465,0.280956,0.275806,-0.0926823,0.119741,-4.29058,3.09853,0.391585,-4.19413,-0.446683,0.44813,0.984967,-0.460631,2.52385,1.59404,-0.492447,-0.684783,-0.438417,-0.878018,0.280186,-0.210968,0.212354,2.03263,0.381597,1.62466,-0.1425,-0.00845113,-0.0625455,2.10321,-0.408573,0.21665,-6.44092,7.39105,4.74365,4.75151,23.8629,-4.81378,4.5401,1.43677,199.509,48.0139,-9.16879,19.4438,-1.00592,69.7653,-1.32529,-1.01158,14.182,-18.6588
-305.248,0.988231,0.00344453,10,1023,0,312.502,0.0526561,-0.102999,0.122846,0.0134633,-0.243404,0.0185763,0.724052,0.217206,0.105353,0.285229,0.284538,0.0496379,-0.0714308,-4.45487,3.06174,0.100686,-3.66661,-0.517555,0.47912,-0.538076,-0.512741,-0.488519,-1.87397,0.186917,0.0682606,0.949171,0.367615,-0.99194,0.638196,-0.00152196,0.840089,1.21105,0.188577,1.2099,0.437612,1.05044,0.921886,-1.38632,2.70227,-6.1539,7.5022,0.800853,-6.16944,-0.00369835,2.34106,-4.73421,1.37455,-133.136,-38.0081,5.14589,-12.0705,-0.969955,-49.8825,-2.5134,-0.93734,-8.833,-5.49848
-307.986,0.956003,0.00352092,8,511,0,314.824,-0.0583318,0.0941595,-0.0481588,-0.0627319,0.394946,0.0522405,0.272531,0.687249,-0.730565,0.317935,0.30883,0.0274211,-0.0664609,-3.76128,2.96268,0.217658,-3.66308,-0.515245,0.432129,-0.0117358,-0.328489,1.10204,-0.338557,-0.367299,-0.206672,-1.04452,0.183454,-0.778661,1.853,-0.0616891,0.477978,-0.835315,1.67508,-1.50139,0.914482,0.246628,0.055517,-0.0780634,-2.88734,5.72337,-2.88727,-4.36564,9.71116,17.0271,-1.35866,4.1146,-6.75307,32.3193,-43.1062,2.98581,-11.1744,-1.0313,-11.0877,-2.31462,-0.945736,-4.54231,-27.2012
-309.929,0.835061,0.00335783,8,511,0,320.822,-0.055043,0.10223,-0.100954,-0.0171209,-0.388092,0.138496,0.51188,0.833135,0.440894,0.290894,0.304766,-0.0530916,0.0445378,-3.34113,2.94941,0.889555,-2.7511,-0.493742,0.439799,-0.152522,0.355241,-1.75214,0.759682,1.08513,0.00977121,-0.194915,2.46019,0.145807,-0.971093,1.59593,-0.0785533,-0.725363,0.884392,0.249744,0.902184,1.49912,-0.505566,1.58585,-2.7865,6.20665,-6.12857,-1.64109,-10.01,-17.7592,-0.617275,13.8179,7.87625,-414.491,126.005,-5.22791,5.90139,-0.833426,-86.8286,-3.13509,-1.00377,-10.174,-26.7472
-305.564,0.997902,0.002477,8,255,0,316.783,0.00126123,-0.194235,0.160388,0.0542356,0.0218118,-0.0654275,0.365402,0.500171,0.187953,0.300187,0.300819,0.0916408,-0.0491667,-3.21495,3.07508,0.761638,-3.01015,-0.488868,0.446637,-0.391584,0.0780527,-0.142105,0.0872233,-2.05524,-0.82377,0.56284,2.19478,1.71818,-0.684608,-2.06119,0.940816,0.450751,-0.594584,-0.789625,0.539499,0.836817,0.294806,1.18402,0.420442,-11.224,10.1964,3.57376,0.363653,31.3241,0.990094,6.59268,6.46951,406.923,188.496,10.2141,-7.79772,-0.983954,175.699,-1.43751,-0.873529,16.8883,-20.4181
