# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=729436361
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgA_N_Serum_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgA_N_Serum_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,z_a.1,z_a.2,z_a.3,z_a.4,z_a.5,z_e.1,z_e.2,z_e.3,z_e.4,z_g.1,z_g.2,z_s.1,z_s.2,sigma_a_1,sigma_g_1,sigma_e_1,sigma_s_1,a,sigma,p_z_a.1,p_z_a.2,p_z_a.3,p_z_a.4,p_z_a.5,p_z_e.1,p_z_e.2,p_z_e.3,p_z_e.4,p_z_g.1,p_z_g.2,p_z_s.1,p_z_s.2,p_sigma_a_1,p_sigma_g_1,p_sigma_e_1,p_sigma_s_1,p_a,p_sigma,g_z_a.1,g_z_a.2,g_z_a.3,g_z_a.4,g_z_a.5,g_z_e.1,g_z_e.2,g_z_e.3,g_z_e.4,g_z_g.1,g_z_g.2,g_z_s.1,g_z_s.2,g_sigma_a_1,g_sigma_g_1,g_sigma_e_1,g_sigma_s_1,g_a,g_sigma
317.821,0.996852,0.00633866,8,255,0,-308.707,-0.00160501,0.153125,0.038733,0.184376,0.261777,0.0478243,-0.113151,0.310868,-0.21771,0.0768266,0.111833,0.0642091,0.0472646,-0.861397,-0.516212,-1.20377,-0.292783,-0.55164,-1.73803,-0.762605,0.711099,1.32464,0.96993,0.224283,-0.508641,-0.717453,0.174975,-0.403039,0.858271,0.967961,-1.01681,-0.538495,-0.914304,-1.11452,-1.75001,-1.33152,0.545193,1.79418,5.60355,32.417,9.603,13.1989,9.84633,50.6882,-4.26064,-1.85847,-2.04049,52.1118,26.8384,77.8317,7.52489,4.27119,4.71335,-0.175196,4.31882,48.4078,6.58453
315.069,0.983585,0.00634862,9,511,0,-305.816,-0.150446,0.0688105,0.037228,0.195886,0.331403,-0.0747651,0.0705778,0.177051,-0.230726,0.0249951,-0.0262337,0.00763313,-0.00300937,-1.39476,-0.884873,-0.493939,-2.46679,-0.331815,-1.69549,-1.7743,0.478757,0.550325,-0.437649,0.410184,0.0114704,0.278023,-0.710325,-1.86418,1.0531,-1.60292,0.731385,-0.512469,-0.447559,-1.8654,-1.02688,-0.471687,0.377718,-0.91296,-14.7134,-4.22393,5.04039,2.17542,4.29356,-74.5585,2.57121,-3.09633,-9.19088,-24.2725,-17.5877,1.0386,-10.1938,-3.63206,-0.900643,4.8193,-0.883899,-47.0329,30.3852
314.221,0.969866,0.00618329,8,383,0,-304.018,-0.0903787,0.267616,-0.0385001,0.172461,0.309755,0.0160187,0.0419502,0.441286,-0.302243,0.0268652,-0.0272042,-0.0467113,0.0455102,-1.57651,0.0307018,-1.27426,-1.40713,-0.39378,-1.73568,0.939606,-0.116776,0.688961,0.817104,-0.0280827,1.33922,0.209057,-0.380083,1.38199,-1.38368,-1.52669,1.32007,-0.923647,-1.30699,0.148274,0.311242,1.27623,-1.02421,-1.76906,-0.121392,30.216,-0.621568,6.01907,3.66624,28.6483,-1.28048,0.0179189,-4.42517,112.563,-54.4913,0.927462,14.5195,0.306011,4.34615,-2.31429,-0.695671,54.2153,7.28141
316.866,0.982161,0.00583089,6,127,0,-303.834,-0.118048,-0.135066,-0.125884,0.0113083,0.16569,0.0509391,0.143417,0.230078,0.199447,0.0597595,0.100642,-0.0757484,0.00981402,-1.3007,0.122177,-0.870782,-1.71057,-0.434974,-1.71823,-0.278801,-2.2523,0.300852,0.593115,2.18015,-0.956725,-0.296066,0.052106,-0.986089,0.33848,-0.22109,1.78551,0.0378045,-0.643966,-0.21468,-1.65458,0.819286,-2.51508,0.438258,9.93575,-7.91955,6.20003,-7.65457,5.47298,43.9215,1.20438,-2.97995,10.4223,26.2256,86.7663,0.777553,8.39648,-4.25794,9.15882,1.51898,-1.39095,65.7595,13.8058
315.382,0.997909,0.00576356,8,255,0,-305.442,0.0366672,0.142621,0.112613,0.162496,0.223058,-0.0278027,0.276506,0.289013,0.0803133,-0.0561682,0.0507366,-0.0646317,-0.00874568,-0.179595,-0.866212,-1.72594,-0.749067,-0.454404,-1.6641,0.599197,-0.567967,2.36526,-0.943873,-0.436052,0.367844,0.701305,-0.858162,1.64064,0.739577,-0.430761,-0.49793,-0.157232,-2.01813,-1.20278,-0.120694,1.14674,-0.2938,0.726731,-48.3211,28.2481,23.2548,-23.6868,9.24533,-12.8966,1.10616,-1.26672,2.73246,-52.3849,20.2442,-24.8075,-8.61928,-2.15097,2.58618,-2.07934,0.71717,-26.3591,39.3524
317.493,0.994638,0.00602071,8,511,0,-308.333,-0.0843984,0.0278779,-0.0155366,0.0186974,0.0480078,-0.0141766,0.404618,0.487415,0.0248289,0.0808187,0.00336972,0.0298409,0.0524455,0.101669,-0.366361,-1.19109,-0.958555,-0.430336,-1.67993,1.51717,0.294438,0.411244,-0.579908,0.527977,-0.446865,0.134728,-0.618546,0.564836,-0.535193,0.534338,1.58938,0.435444,-0.677979,-1.61239,-2.08069,0.572526,-1.52793,0.94332,-74.2214,56.7251,28.0049,-31.7142,-17.6207,-14.4331,4.66133,2.36668,2.66369,26.2047,-32.3499,8.24241,-9.73827,5.57288,0.303726,-1.58209,-1.4196,-10.0644,33.2156
315.972,0.992084,0.00625356,8,447,0,-303.801,0.0118178,0.0038638,-0.0215454,0.0490589,0.0541416,-0.00623219,-0.123493,0.104662,-0.138302,0.0896451,0.153543,-0.0234583,0.171766,0.333405,-1.17802,-0.982354,-2.29631,-0.41964,-1.72943,-1.08996,-0.343908,0.708034,1.42427,0.731127,-0.550539,-0.483909,-0.329917,-0.372194,2.49494,0.279873,-0.0930052,-0.35271,-0.73836,-2.01522,0.781396,-2.14391,-1.31339,-1.10048,81.0201,-34.179,-65.8676,24.7329,-11.7036,17.9687,-5.32943,-14.3173,-2.51856,17.0167,7.60365,-2.03247,26.9287,2.94912,-0.897684,-1.58323,-1.09092,9.2769,8.94153
319.356,0.967474,0.00646643,8,319,0,-309.868,-0.0502295,-0.0255049,-0.0546109,0.0521291,0.144973,-0.0334191,0.110983,0.171407,-0.174949,0.0800654,0.0834353,-0.0110566,0.167156,-0.836494,-0.993948,-0.634778,-1.8643,-0.38342,-1.7344,0.510088,-0.363065,-0.273556,1.00762,0.950989,-0.101794,-2.14489,0.695135,-0.317129,0.216587,-1.66554,-2.13772,0.560539,-1.69363,0.431475,0.133726,0.533753,-0.395026,-0.418304,11.7295,-12.6971,-2.29482,-15.7979,-0.0895596,-18.692,2.7508,-7.25502,-5.94116,2.97494,2.23241,-4.51778,23.9054,-2.60041,-1.92535,-0.667622,-1.36587,-8.41863,13.2774
312.534,0.906534,0.00622181,8,479,0,-304.836,0.0862961,0.0619137,-0.0765854,0.108852,0.0495466,0.0490996,-0.0401867,0.245877,0.149369,0.0440588,-0.064612,0.0895621,0.0343628,-2.04542,-1.81684,-0.754751,-1.55572,-0.417308,-1.75411,-0.44683,1.03691,-0.230006,-0.933046,-1.06509,-0.380192,-0.820868,-0.609891,-1.17776,0.22741,-1.20649,0.545602,-1.74243,-0.00423899,0.631009,0.774653,-0.340208,-1.83195,-0.41895,13.1303,1.74163,-3.06381,-4.5742,-7.43539,-19.381,-6.31764,-10.9189,8.22221,1.3641,-10.471,18.397,-23.6216,-2.08423,-0.724957,-4.24864,-0.955617,-47.5349,-12.5518
308.921,0.997292,0.00499951,8,447,0,-302.336,0.040392,0.0545394,-0.125363,0.128403,0.179514,0.0276421,-0.107111,0.277833,0.0306582,0.0825772,0.0491997,-0.205674,-0.122231,-1.80149,-3.33942,-0.291625,-1.87361,-0.369856,-1.6937,-1.20297,-0.411497,-0.0735824,-0.810972,1.03836,0.859087,-0.207423,-0.972043,-0.178757,-0.733877,0.731384,-0.161042,0.588895,-1.61136,1.7785,-0.575228,0.234738,-0.666578,-0.132974,9.69299,0.791362,-9.70305,-5.12071,-2.73978,-69.4798,-17.2256,12.7556,3.27912,13.9117,2.38406,-24.2942,-33.0155,-3.46385,-1.27876,1.98971,1.478,-50.6335,24.1084
306.286,0.978367,0.00529486,6,127,0,-301.091,-0.114141,0.0141908,-0.0331249,0.150788,0.178138,0.0322655,0.326239,0.189213,0.0210684,-0.0968705,-0.0122846,0.104239,0.215717,-2.34489,-3.52044,-0.202369,-1.86346,-0.455602,-1.69518,1.59957,0.467406,-0.698751,0.23628,-0.133971,0.467998,-0.971243,0.11873,-0.391504,0.193404,0.349117,-1.19045,-0.802043,1.75331,0.588956,-0.173987,-0.186531,-0.12747,0.00457179,-3.5512,-2.36681,-1.11295,0.479757,-1.19914,-133.92,23.0569,-9.37774,1.85106,-24.911,-1.16081,4.15002,16.7524,-3.69696,-0.55871,-0.00239677,-5.48095,-93.6711,18.933
314.421,0.985836,0.00530577,9,767,0,-296.978,-0.0318479,0.079516,-0.0597842,0.133432,0.00289122,0.082712,0.0981231,0.265315,-0.0134084,0.112216,-0.0945126,-0.088016,0.0222268,-0.436872,-1.83466,-0.333539,-1.12759,-0.466954,-1.79342,-2.29832,0.957634,1.81366,-0.745825,-0.981575,2.19849,-0.399193,-1.47347,1.05243,-0.166207,0.035191,-1.21171,-2.1984,-0.0343761,-2.0446,0.220255,-0.689955,1.64494,1.36502,2.25612,45.5959,-48.125,53.6885,-53.3837,38.8202,-4.2669,-12.6442,-7.41983,30.2337,-13.041,-21.2078,11.6907,11.2441,0.643505,-3.41638,0.587336,-2.48127,-30.0992
312.683,0.978897,0.00544094,5,31,0,-304.049,-0.101773,-0.0439708,0.00877782,0.00577084,0.194143,0.0316724,0.173289,0.299332,0.124561,-0.0787667,-0.0557087,0.0400779,-0.032551,-0.391354,-1.93881,-0.356929,-1.14031,-0.365965,-1.7051,-0.719291,1.38676,1.48535,-0.394472,-1.83941,-0.479263,-0.711162,0.000143842,-1.0225,1.70268,-0.543064,-0.456125,-0.923028,-0.247762,1.09849,0.300602,0.168786,-0.996382,-0.817967,-27.1027,-39.8659,49.9386,-60.1608,33.7351,-60.0068,4.41718,12.8286,13.2824,-28.4436,-0.00797113,25.8892,-46.7248,9.23454,-0.0981437,2.32181,1.5433,-17.5218,12.7411
311.642,0.991033,0.00547111,9,511,0,-305.658,-0.139231,0.223162,-0.0985251,0.186434,0.145586,0.0876923,0.148625,0.307482,-0.0148174,0.0932265,0.128706,-0.0226079,0.0840856,-2.66964,-1.45881,-0.208611,-0.733239,-0.524214,-1.80142,-0.458608,-0.999442,-0.355279,0.274895,0.655618,-0.359256,0.509219,0.489778,0.704054,0.0581861,-1.18512,-0.522111,0.522503,-0.260608,-0.548572,1.87871,0.806481,-1.35986,-0.806876,-2.87678,15.9167,-2.74653,7.0199,-0.313321,16.2295,1.25699,22.021,-6.67326,11.9382,16.4289,-32.8767,48.3925,-2.87195,-0.228207,5.0184,3.08864,2.15512,-31.7704
308.256,0.998185,0.00570098,9,511,0,-302.128,0.0927226,-0.135927,0.0618026,0.00580679,0.151235,0.00400009,0.0139026,0.530764,-0.529502,0.0531955,-0.0069626,0.0946537,0.0847511,-2.57243,-1.20923,-1.90113,-0.716618,-0.416389,-1.80911,-0.15377,0.981726,0.500751,0.348414,-0.122904,-1.41691,-0.0459269,0.164139,-0.474796,0.122401,-2.29023,-0.92695,-0.293073,-1.06431,-0.280261,0.487982,-0.148739,0.65555,-0.71548,12.5515,-10.4539,9.3771,-6.43645,-0.316595,7.89758,-0.564194,2.65067,-4.29679,23.8882,-12.0374,47.1886,-22.4802,-0.198699,0.0449895,-2.77578,-0.0259215,16.4752,-43.8515
312.86,0.991713,0.00606236,8,511,0,-300.766,-0.0769688,-0.0361223,-0.105798,0.136337,-0.087603,0.000450788,0.178255,0.315955,0.162929,0.0320776,0.0521412,0.0484713,0.0308314,-2.33725,-0.1759,-1.10817,0.355237,-0.450674,-1.65353,1.56739,-1.24016,1.02394,-0.658864,-0.955043,-0.012673,-2.01005,-1.12501,0.246641,0.93887,-0.535041,0.936929,-2.15172,-0.861076,-1.05669,-1.51634,0.987853,0.774128,0.155954,2.74559,-0.708463,-1.09591,5.47388,-6.65884,13.1421,2.68029,1.73173,7.16044,31.8191,24.1763,156.489,-67.4371,-2.14401,1.76383,-0.188132,5.54031,43.8272,37.8707
311.76,0.99315,0.0063256,8,255,0,-306.348,0.0284675,-0.175259,-0.134271,-0.0397981,0.401994,-0.00014986,0.123958,0.334508,-0.369575,0.0620497,0.0407609,0.0250804,0.0392196,-2.4731,-0.378517,-1.22027,-0.434473,-0.419067,-1.65305,0.59576,-0.535102,-0.43111,0.362192,0.815289,0.359516,-0.533779,-1.15462,-0.431478,0.944476,-0.203634,0.164793,-1.66168,0.317813,-0.379127,0.00461967,-1.77578,-0.273923,-0.271189,7.82673,-12.2764,-5.31749,-8.14093,8.27449,8.70226,0.86821,-0.0837256,-5.60651,28.0686,-10.8246,23.6963,-12.9479,-1.30719,0.0782963,-1.01741,-0.58015,16.019,43.0114
310.98,0.992068,0.00662419,6,127,0,-299.888,-0.125767,0.203928,0.0338882,0.219534,-0.0693379,0.0898527,0.0806996,0.311014,0.308165,0.0804374,0.0202722,-0.052522,0.0214928,-2.43568,-0.478756,-0.654547,-0.476153,-0.493512,-1.75394,2.01619,0.181365,-1.17423,2.36467,0.705685,-0.915232,0.00185582,0.553995,-0.520506,1.04433,-1.44029,0.217921,0.136126,-0.465682,0.550226,-1.57085,0.0130283,-0.426331,1.67367,-4.24775,13.7235,5.96655,8.07069,-8.77709,-11.4757,-4.66695,-8.66754,16.5111,0.838765,-25.9842,-45.5041,0.217031,-1.71827,-2.2449,-3.38182,1.66189,-41.1785,-11.9107
313.536,0.98375,0.00691202,7,255,0,-301.429,-0.291394,-0.0197725,-0.184498,0.0943737,0.352161,-0.115594,0.0367383,0.130785,-0.202206,0.123537,0.0782867,0.0303765,0.115956,-1.87669,-0.0743016,-0.520399,-1.31391,-0.411101,-1.82574,1.11542,-1.64964,-0.697538,-0.8204,-1.33373,0.297322,0.619581,-0.690036,-1.78859,-0.387395,-0.457276,1.39684,2.13963,-1.55253,-0.798197,0.36511,1.44822,0.656969,0.751804,-9.76683,1.57319,-6.0549,2.82695,7.68342,8.98754,5.28643,-4.21838,-4.13229,112.497,-30.9861,11.4525,25.3271,-4.06977,7.8278,-4.65156,0.268624,52.2155,-36.2504
314.882,0.977734,0.00704441,6,63,0,-306.788,-0.219566,0.0113801,-0.0299545,0.1327,0.310256,0.0425051,0.131925,0.369788,-0.0193749,0.041717,0.0407412,-0.0685069,-0.0614679,-1.90784,-0.115601,-0.25901,-1.53421,-0.412794,-1.70681,1.85731,0.196114,0.932389,-0.179096,-0.962437,-0.723407,0.67392,0.197737,2.27914,-0.164736,-0.200145,-0.160991,0.0900546,0.140078,-0.213853,0.78259,-0.966497,-0.226985,-1.70193,-3.96997,4.51869,9.8413,5.01963,6.32767,57.9773,4.66486,43.1066,0.79374,65.1171,50.4912,11.4892,-3.09865,-3.70145,4.20898,16.341,-2.47087,93.0993,19.6569
318.53,0.995653,0.00706018,8,255,0,-306.587,0.0425232,0.0149997,-0.0538951,0.0713326,0.211368,-0.00696874,-0.0602112,0.111548,-0.0272541,0.0882808,0.106401,-0.0577283,0.0585191,-0.42096,-0.196825,-0.323453,-0.786467,-0.49824,-1.7656,1.93033,-1.57018,0.252171,-1.44064,0.276042,0.320826,-1.74189,0.00708846,-1.06809,-0.0939427,-1.64918,-1.14609,-1.31733,0.644635,-1.05623,-1.67039,0.709814,-0.658452,0.406202,43.4672,-17.8064,-52.5099,-32.1731,27.932,-14.063,-11.7737,-18.7354,-1.1236,-43.5046,16.4975,-44.2822,19.5878,5.93593,-4.49781,-1.73712,2.26327,-37.0436,-13.2668
310.785,0.717217,0.0074286,8,511,0,-301.174,0.083603,-0.000970406,-0.109421,0.135156,0.104612,0.0571295,0.117527,0.678549,0.151048,-0.00509619,0.0866931,0.0424135,0.0648063,-2.15216,-3.55419,-1.6005,-0.131924,-0.430386,-1.81605,1.47568,-0.489539,-0.121753,-0.577297,0.0318384,-1.14341,0.265892,-0.222289,0.361222,0.0936036,-0.597149,-1.75376,-0.560565,0.565374,-1.87701,-1.56637,0.192839,-1.44381,-1.65075,16.2464,0.967464,-1.41461,1.36819,-3.75291,19.9341,-0.1289,8.47008,3.6866,-0.638267,4.91914,29.4233,17.1901,-2.16371,-0.92303,-0.802313,1.37211,35.6414,-39.7234
306.343,0.971327,0.00368877,8,511,0,-295.731,-0.0133292,0.045468,-0.0455044,0.144429,0.260172,-0.0465408,-0.0920923,0.122385,-0.343378,-0.0482612,-0.362742,-0.0304898,-0.0220367,-1.52526,-3.32351,-1.6794,-2.02182,-0.327741,-1.84135,1.78478,0.0980983,-0.494401,0.0168484,-0.258611,-0.29168,0.233842,0.0831178,-0.714695,0.864942,-0.672616,0.0579231,-0.794509,1.96987,0.635788,0.599747,-2.94361,-1.07535,0.871578,11.6669,0.401226,-0.748524,-0.450422,1.09236,0.00656075,-2.00707,-10.1476,-2.77564,-9.23795,-19.8053,3.9787,-12.7755,-4.01575,-0.411452,-2.39505,-0.880416,22.1797,-55.596
307.979,0.993311,0.00365274,9,639,0,-296.221,0.0111965,0.00708394,0.0180651,0.107574,0.080099,-0.0805943,0.0492214,0.110016,-0.162747,0.0592254,0.426632,0.000523826,0.0333884,0.166749,-4.53755,-0.857388,-0.162934,-0.398722,-1.87268,0.857938,0.462737,0.854271,-0.655617,0.656867,-0.699096,1.65475,0.432584,1.29564,0.247005,-2.18769,-0.534841,1.38757,-1.22427,0.506025,-1.59497,-1.73162,1.09755,-0.566748,-1.88833,-138.786,-21.2856,107.011,-38.879,-33.8837,0.166892,-18.5272,-3.96327,12.1473,20.9063,-34.1601,-35.9535,6.22504,-1.20193,-1.12286,-1.55041,-41.6181,-74.1804
317.913,0.998459,0.0038342,7,127,0,-298.471,-0.0345659,0.0172292,0.00586397,0.0598819,0.108353,0.107422,-0.0175498,0.406558,-0.0120592,-0.0516789,-0.119538,0.00527717,0.056641,-0.0884547,-4.41043,-0.883997,0.0957243,-0.508706,-1.75508,0.626924,2.14112,0.131884,-1.42682,-1.18316,-0.465025,-0.0274792,-1.31972,-0.605774,-0.752285,3.028,-0.159628,-0.6965,1.41437,-0.679894,-0.0294045,-0.974705,2.4386,2.91899,-32.2188,-13.5255,13.1097,-22.8727,4.35578,15.7399,-8.27286,-0.331694,-1.88201,-11.8333,-5.96619,-108.516,49.1523,-0.639445,-0.949134,-3.93745,1.78608,-38.4652,0.148297
